company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.11,1.11,1.13,1.1,-97787000.0,89629000.0,241875000.0,355005000.0,-113130000.0,214312000.0,27563000.0,1311283000.0,3362119000.0,,,-69175000.0,-5472000.0,,,,100417000.0,82529000.0,1356090000.0,1311283000.0,2050836000.0,98200000.0,-3050000.0,1435777000.0,615059000.0,-170425000.0,444634000.0,3362119000.0,202662000.0,202662000.0,202662000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 11:46:31+00:00,0.47,0.47,0.1875,0.46,,46335000.0,98859000.0,92142000.0,6717000.0,94265000.0,4594000.0,423159000.0,958450000.0,,,0.0,,,,,28649000.0,8299000.0,338384000.0,423159000.0,535291000.0,21482000.0,,375332000.0,159959000.0,-21482000.0,138477000.0,958450000.0,202662000.0,202662000.0,202662000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.69,0.69,0.38,0.68,,54371000.0,148126000.0,138608000.0,9518000.0,138938000.0,9188000.0,833025000.0,1895947000.0,,,-61657000.0,,,,,54841000.0,18140000.0,689759000.0,833025000.0,1062922000.0,45546000.0,,762740000.0,300182000.0,-107203000.0,192979000.0,1895947000.0,202662000.0,202662000.0,202662000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2014.0,Q1TTM,2013-04-01,2014-03-31,,0.59,0.59,1.13,0.59,,58454000.0,138377000.0,278291000.0,-139914000.0,115408000.0,22969000.0,1459896000.0,3561876000.0,,,-69175000.0,-5472000.0,,,,103269000.0,94185000.0,1394265000.0,1459896000.0,2101980000.0,108065000.0,-1748000.0,1586247000.0,515733000.0,-178988000.0,336745000.0,3561876000.0,202339000.0,202339000.0,202339000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2014.0,Q1,2014-01-01,2014-03-31,2015-05-05 16:56:03+00:00,0.22,0.22,0.1875,0.22,,8036000.0,49267000.0,46466000.0,2801000.0,44673000.0,4594000.0,409866000.0,937497000.0,,,-61657000.0,,,,,26192000.0,9841000.0,351375000.0,409866000.0,527631000.0,24064000.0,,387408000.0,140223000.0,-85721000.0,54502000.0,937497000.0,202339000.0,202339000.0,202339000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 15:36:44+00:00,2.04,2.04,0.75,2.03,0.0,189778000.0,426318000.0,421047000.0,5271000.0,407943000.0,18375000.0,1558591000.0,3578060000.0,,,94838000.0,,,,,110156000.0,25782000.0,1279961000.0,1558591000.0,2019469000.0,87583000.0,,1415899000.0,603570000.0,7255000.0,610825000.0,3578060000.0,199835000.0,199835000.0,199835000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2015.0,Q4,2015-10-01,2015-12-31,,0.44,0.44,0.19,0.44,,44204000.0,95467000.0,85020000.0,5853000.0,77092000.0,18375000.0,406679000.0,936947000.0,4594000.0,,-78000.0,,,,,26463000.0,11477000.0,340643000.0,406679000.0,530268000.0,22383000.0,,378583000.0,151685000.0,-22461000.0,129224000.0,936947000.0,199835000.0,199835000.0,199835000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2015.0,Q3,2015-07-01,2015-09-30,2016-11-07 14:56:12+00:00,0.45,0.45,0.1875,0.44,,42676000.0,93876000.0,93876000.0,0.0,93876000.0,,376205000.0,869541000.0,,,1781000.0,,,,,29153000.0,36000.0,309211000.0,376205000.0,493336000.0,20165000.0,,338400000.0,154936000.0,-18384000.0,136552000.0,869541000.0,199874000.0,199874000.0,213400000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.6,1.6,0.56,1.59,,145574000.0,330851000.0,336027000.0,-582000.0,330851000.0,,1151912000.0,2641113000.0,-4594000.0,,94916000.0,,,,,83693000.0,14305000.0,939318000.0,1151912000.0,1489201000.0,65200000.0,,1037316000.0,451885000.0,29716000.0,481601000.0,2641113000.0,199874000.0,199874000.0,213400000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.91,1.91,0.75,1.9,,178708000.0,402566000.0,399573000.0,2994000.0,393379000.0,9187000.0,1578134000.0,3625026000.0,-1000.0,,94916000.0,,,,,112723000.0,76199000.0,1286221000.0,1578134000.0,2046892000.0,88384000.0,,1475143000.0,571749000.0,6532000.0,578281000.0,3625026000.0,199874000.0,199874000.0,213400000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2015.0,Q2,2015-04-01,2015-06-30,2016-08-08 13:47:11+00:00,0.75,0.75,0.1875,0.75,,52351000.0,156363000.0,157102000.0,-739000.0,156363000.0,,385182000.0,880891000.0,,,93135000.0,,,,,28492000.0,14350000.0,315578000.0,385182000.0,495709000.0,20971000.0,,358420000.0,137289000.0,72164000.0,209453000.0,880891000.0,201712000.0,201712000.0,201712000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.15,1.15,0.38,1.15,,102898000.0,236975000.0,242151000.0,-582000.0,236975000.0,,775707000.0,1771572000.0,-4594000.0,,93135000.0,,,,,54540000.0,14269000.0,630107000.0,775707000.0,995865000.0,45035000.0,,698916000.0,296949000.0,48100000.0,345049000.0,1771572000.0,201712000.0,201712000.0,201712000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.11,2.11,0.75,2.11,,161342000.0,440979000.0,421924000.0,23649000.0,431792000.0,9187000.0,1623473000.0,3697129000.0,-4594000.0,,109054000.0,,,,,109630000.0,80689000.0,1318748000.0,1623473000.0,2073656000.0,90377000.0,,1509067000.0,564589000.0,18677000.0,583266000.0,3697129000.0,201712000.0,201712000.0,201712000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 13:15:06+00:00,0.4,0.4,0.1875,0.4,,50547000.0,80612000.0,85049000.0,157000.0,80612000.0,,390525000.0,890681000.0,-4594000.0,,,,,,,26048000.0,-81000.0,314529000.0,390525000.0,500156000.0,24064000.0,,340496000.0,159660000.0,-24064000.0,135596000.0,890681000.0,201337000.0,201337000.0,201337000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.83,1.83,0.75,1.82,,155326000.0,383475000.0,356964000.0,31105000.0,369694000.0,13781000.0,1661450000.0,3774688000.0,-4594000.0,,15919000.0,,,,,109787000.0,74638000.0,1341554000.0,1661450000.0,2113238000.0,90888000.0,,1525979000.0,587259000.0,-74969000.0,512290000.0,3774688000.0,201337000.0,201337000.0,201337000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2016.0,FY,2016-01-01,2016-12-31,2019-02-20 15:20:54+00:00,0.49,0.49,0.75,0.49,148181000.0,106975000.0,111850000.0,94814000.0,17036000.0,92805000.0,19045000.0,1234610000.0,2655746000.0,,,325577000.0,,,,,107378000.0,60295000.0,1140100000.0,1234610000.0,1421136000.0,88970000.0,,1455954000.0,-34818000.0,236607000.0,201789000.0,2655746000.0,187945000.0,187945000.0,187945000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2016.0,Q4,2016-10-01,2016-12-31,,-0.45,-0.45,0.19,-0.44,148181000.0,13360000.0,-79079000.0,-98066000.0,18987000.0,-84343000.0,19045000.0,120238000.0,136240000.0,,-13781000.0,325577000.0,,,,,17617000.0,10792000.0,223119000.0,120238000.0,16002000.0,26576000.0,,399709000.0,-383707000.0,299001000.0,-84706000.0,136240000.0,187945000.0,187945000.0,187945000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 16:05:52+00:00,0.35,0.35,0.1875,0.35,,23197000.0,70105000.0,70396000.0,-291000.0,65512000.0,,376987000.0,839031000.0,,4593000.0,,,,,,28680000.0,16494000.0,300983000.0,376987000.0,462044000.0,22294000.0,,346157000.0,115887000.0,-22294000.0,93593000.0,839031000.0,185603000.0,185603000.0,185603000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.94,0.94,0.56,0.93,,93615000.0,190929000.0,192880000.0,-1951000.0,177148000.0,,1114372000.0,2519506000.0,,13781000.0,,,,,,89761000.0,49503000.0,916981000.0,1114372000.0,1405134000.0,62394000.0,,1056245000.0,348889000.0,-62394000.0,286495000.0,2519506000.0,185603000.0,185603000.0,185603000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2016.0,Q3TTM,2015-10-01,2016-09-30,,1.38,1.38,0.75,1.37,,137819000.0,286396000.0,277900000.0,3902000.0,254240000.0,18375000.0,1521051000.0,3456453000.0,4594000.0,13781000.0,-78000.0,,,,,116224000.0,60980000.0,1257624000.0,1521051000.0,1935402000.0,84777000.0,,1434828000.0,500574000.0,-84855000.0,415719000.0,3456453000.0,185603000.0,185603000.0,185603000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 15:57:01+00:00,0.29,0.29,0.1875,0.28,,33394000.0,58184000.0,59844000.0,-1660000.0,53590000.0,,372144000.0,835886000.0,,4594000.0,,,,,,34513000.0,26076000.0,289116000.0,372144000.0,463742000.0,20799000.0,,349705000.0,114037000.0,-20799000.0,93238000.0,835886000.0,187395000.0,187395000.0,187395000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.59,0.59,0.38,0.58,,70418000.0,120824000.0,122484000.0,-1660000.0,111636000.0,,737385000.0,1680475000.0,,9188000.0,,,,,,61081000.0,33009000.0,615998000.0,737385000.0,943090000.0,40100000.0,,710088000.0,233002000.0,-40100000.0,192902000.0,1680475000.0,187395000.0,187395000.0,187395000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.48,1.48,0.75,1.46,,157298000.0,310167000.0,301380000.0,4193000.0,282604000.0,18375000.0,1520269000.0,3486963000.0,4594000.0,9188000.0,1703000.0,,,,,116697000.0,44522000.0,1265852000.0,1520269000.0,1966694000.0,82648000.0,,1427071000.0,539623000.0,-80945000.0,458678000.0,3486963000.0,187395000.0,187395000.0,187395000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 19:37:24+00:00,0.3,0.3,0.1875,0.3,,37024000.0,62640000.0,62640000.0,,58046000.0,,365241000.0,844589000.0,,4594000.0,,,,,,26568000.0,6933000.0,326882000.0,365241000.0,479348000.0,19301000.0,,360383000.0,118965000.0,-19301000.0,99664000.0,844589000.0,192241000.0,192241000.0,192241000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.94,1.94,0.75,1.93,,176255000.0,408346000.0,398638000.0,5114000.0,385377000.0,18375000.0,1533307000.0,3531968000.0,4594000.0,4594000.0,94838000.0,,,,,110676000.0,32796000.0,1292314000.0,1533307000.0,1998661000.0,82820000.0,,1435786000.0,562875000.0,12018000.0,574893000.0,3531968000.0,192241000.0,192241000.0,192241000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 09:03:54+00:00,1.31,1.31,0.75,1.3,,13659000.0,243528000.0,180039000.0,63489000.0,243528000.0,,1327856000.0,2784007000.0,,,,5413000.0,,3856000.0,,60857000.0,44849000.0,1029494000.0,1327856000.0,1456151000.0,117984000.0,,1144469000.0,311682000.0,-117984000.0,193698000.0,2784007000.0,185900000.0,185900000.0,187300000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2017.0,Q3,2017-07-01,2017-09-30,2018-11-05 14:03:35+00:00,0.31,0.31,0.1875,0.31,,10828000.0,57358000.0,45437000.0,11921000.0,57358000.0,,329528000.0,733273000.0,,,,,,,,29316000.0,1470000.0,288093000.0,329528000.0,403745000.0,28601000.0,,318879000.0,84866000.0,-28601000.0,56265000.0,733273000.0,186497000.0,186497000.0,186497000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 16:33:44+00:00,0.35,0.35,0.1875,0.35,,31416000.0,65133000.0,65133000.0,,65133000.0,,374174000.0,836640000.0,,,,1456000.0,,,,31856000.0,2082000.0,304847000.0,374174000.0,462466000.0,25676000.0,,340241000.0,122225000.0,-25676000.0,96549000.0,836640000.0,185982000.0,185982000.0,185982000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2017.0,Q1TTM,2016-04-01,2017-03-31,,0.54,0.54,0.75,0.54,148181000.0,101367000.0,114343000.0,97307000.0,17036000.0,99892000.0,19045000.0,1243543000.0,2647797000.0,,-4594000.0,325577000.0,1456000.0,,,,112666000.0,55444000.0,1118065000.0,1243543000.0,1404254000.0,95345000.0,,1435812000.0,-31558000.0,230232000.0,198674000.0,2647797000.0,185982000.0,185982000.0,185982000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 09:03:54+00:00,1.29,1.29,0.75,1.28,,6416000.0,241811000.0,181705000.0,60106000.0,241811000.0,,1790274000.0,3211522000.0,,,,22425000.0,,7964000.0,,58523000.0,25899000.0,1002935000.0,1790274000.0,1421248000.0,115381000.0,,1117746000.0,303502000.0,-115381000.0,188121000.0,3211522000.0,187500000.0,187500000.0,188900000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2018.0,Q2,2018-04-01,2018-06-30,2019-08-06 12:19:19+00:00,0.28,0.28,,0.27,,7899000.0,51595000.0,50387000.0,1208000.0,51595000.0,,451675000.0,865240000.0,,,,,,,,23574000.0,11503000.0,289427000.0,451675000.0,413565000.0,30775000.0,,324504000.0,89061000.0,-30775000.0,58286000.0,865240000.0,184300000.0,184300000.0,191100000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.6,0.6,0.19,0.59,,26694000.0,111565000.0,101870000.0,9695000.0,111565000.0,,917757000.0,1761823000.0,,,,,,,,48069000.0,12407000.0,592237000.0,917757000.0,844066000.0,62789000.0,,652713000.0,191353000.0,-62789000.0,128564000.0,1761823000.0,184300000.0,184300000.0,191100000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 14:47:03+00:00,0.32,0.32,0.1875,0.32,,18795000.0,59970000.0,51483000.0,8487000.0,59970000.0,,466082000.0,896583000.0,,,,,,,,24495000.0,904000.0,302810000.0,466082000.0,430501000.0,32014000.0,,328209000.0,102292000.0,-32014000.0,70278000.0,896583000.0,187400000.0,187400000.0,187400000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2018.0,Q1TTM,2017-04-01,2018-03-31,,1.28,1.28,,1.27,,1038000.0,238365000.0,166389000.0,71976000.0,238365000.0,,1419764000.0,2843950000.0,,,,3957000.0,,3856000.0,,53496000.0,43671000.0,1027457000.0,1419764000.0,1424186000.0,124322000.0,,1132437000.0,291749000.0,-124322000.0,167427000.0,2843950000.0,187400000.0,187400000.0,187400000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 09:03:54+00:00,1.1,1.1,0.2,1.1,,-13007000.0,194609000.0,40149000.0,154460000.0,194609000.0,,1922139000.0,3205125000.0,,,,-4225000.0,,24306000.0,,51258000.0,69606000.0,1003989000.0,1922139000.0,1282986000.0,110910000.0,,1144934000.0,138052000.0,-110910000.0,27142000.0,3205125000.0,176900000.0,176900000.0,176900000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2019.0,Q2,2019-04-01,2019-06-30,2019-08-06 12:19:19+00:00,0.13,0.13,,0.13,,4099000.0,23697000.0,30278000.0,-6581000.0,23697000.0,,489929000.0,860779000.0,,,,,,,,22630000.0,7279000.0,278545000.0,489929000.0,370850000.0,28019000.0,,308454000.0,62396000.0,-28019000.0,34377000.0,860779000.0,182300000.0,182300000.0,182300000.0
Pitney Bowes Inc,PBI,549300N2O26NW4ST6W55,78814,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.12,0.12,,0.12,,11919000.0,21038000.0,27735000.0,-6697000.0,21038000.0,,957116000.0,3058337000.0,,,-1402474000.0,-638000.0,,17710000.0,,35207000.0,10979000.0,540214000.0,957116000.0,2101221000.0,55621000.0,,603472000.0,1497749000.0,-1458095000.0,39654000.0,3058337000.0,182300000.0,182300000.0,182300000.0
