company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2014.0,Q2,2014-04-01,2014-06-30,,-66000000.0,1017000000.0,129000000.0,153000000.0,11000000.0,805000000.0,38000000.0,-1176000000.0,1586000000.0,38000000.0,-1176000000.0,1586000000.0,448000000.0,558000000.0,558000000.0,-142000000.0,,-3000000.0,,-682000000.0,-2360000000.0,-1284000000.0,-96000000.0,,,2394000000.0,14000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 15:03:10+00:00,0.0,908000000.0,,-610000000.0,7000000.0,1588000000.0,151000000.0,-1011000000.0,165000000.0,151000000.0,-1011000000.0,165000000.0,-695000000.0,93000000.0,93000000.0,-226000000.0,,241000000.0,,-266000000.0,-1878000000.0,-1217000000.0,-1178000000.0,,,1825000000.0,18000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2014.0,Q1TTM,2013-04-01,2014-03-31,,,3670000000.0,,-2000000.0,42000000.0,3593000000.0,-573000000.0,-4934000000.0,5650000000.0,-573000000.0,-4934000000.0,5649000000.0,142000000.0,1822000000.0,1822000000.0,160000000.0,,282000000.0,,-1065000000.0,-5603000000.0,-5165000000.0,-3050000000.0,,-93000000.0,5502000000.0,50000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2015.0,FY,2015-01-01,2015-12-31,2018-02-09 08:40:06+00:00,-40000000.0,3987000000.0,,565000000.0,1932000000.0,6789000000.0,4830000000.0,-7822000000.0,7616000000.0,4830000000.0,-7822000000.0,7616000000.0,4624000000.0,2250000000.0,2250000000.0,814000000.0,,-53000000.0,,-1105000000.0,-7147000000.0,-7624000000.0,-2786000000.0,,0.0,6895000000.0,147000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2015.0,Q4,2015-10-01,2015-12-31,,-12000000.0,1057000000.0,,442000000.0,40000000.0,650000000.0,-572000000.0,-2133000000.0,1942000000.0,-572000000.0,-2133000000.0,1942000000.0,-763000000.0,291000000.0,291000000.0,152000000.0,,124000000.0,,-286000000.0,-2410000000.0,-2181000000.0,-976000000.0,,,2344000000.0,2000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-26 15:53:32+00:00,-28000000.0,2930000000.0,,123000000.0,1892000000.0,6139000000.0,5402000000.0,-5689000000.0,5674000000.0,5402000000.0,-5689000000.0,5674000000.0,5387000000.0,1959000000.0,1959000000.0,662000000.0,,-177000000.0,,-819000000.0,-4737000000.0,-5443000000.0,-1810000000.0,,0.0,4551000000.0,145000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2015.0,Q3TTM,2014-10-01,2015-09-30,,-347000000.0,3942000000.0,11000000.0,-810000000.0,1902000000.0,6276000000.0,4926000000.0,-6912000000.0,6488000000.0,4926000000.0,-6912000000.0,6488000000.0,4502000000.0,2054000000.0,2054000000.0,1302000000.0,,-129000000.0,,-1091000000.0,-6741000000.0,-7406000000.0,-2161000000.0,,,6496000000.0,1204000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2015.0,Q3,2015-07-01,2015-09-30,,,973000000.0,,-521000000.0,1876000000.0,138000000.0,1689000000.0,-2143000000.0,1705000000.0,1689000000.0,-2143000000.0,1705000000.0,1251000000.0,587000000.0,587000000.0,666000000.0,,-97000000.0,,-282000000.0,-1300000000.0,-1983000000.0,-43000000.0,,,1237000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-09 12:46:17+00:00,-28000000.0,1957000000.0,,644000000.0,16000000.0,6001000000.0,3713000000.0,-3546000000.0,3969000000.0,3713000000.0,-3546000000.0,3969000000.0,4136000000.0,1372000000.0,1372000000.0,-4000000.0,,-80000000.0,,-537000000.0,-3437000000.0,-3460000000.0,-1767000000.0,,,3314000000.0,145000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2015.0,Q2TTM,2014-07-01,2015-06-30,,-348000000.0,3900000000.0,11000000.0,-349000000.0,33000000.0,7193000000.0,3935000000.0,-5958000000.0,6675000000.0,3935000000.0,-5958000000.0,6675000000.0,4652000000.0,2541000000.0,2541000000.0,583000000.0,,-175000000.0,,-1075000000.0,-6753000000.0,-7036000000.0,-2216000000.0,,,6511000000.0,1832000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2015.0,Q2,2015-04-01,2015-06-30,,-13000000.0,1009000000.0,,867000000.0,8000000.0,4795000000.0,3505000000.0,-1795000000.0,2479000000.0,3505000000.0,-1795000000.0,2479000000.0,4189000000.0,634000000.0,634000000.0,-31000000.0,,-52000000.0,,-268000000.0,-1690000000.0,-1676000000.0,-1030000000.0,,,1633000000.0,3000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 16:52:51+00:00,-15000000.0,948000000.0,,-223000000.0,8000000.0,1206000000.0,208000000.0,-1751000000.0,1490000000.0,208000000.0,-1751000000.0,1490000000.0,-53000000.0,738000000.0,738000000.0,27000000.0,,-28000000.0,,-269000000.0,-1747000000.0,-1784000000.0,-737000000.0,,,1681000000.0,142000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2015.0,Q1TTM,2014-04-01,2015-03-31,,-401000000.0,3908000000.0,140000000.0,-1063000000.0,36000000.0,3203000000.0,468000000.0,-5339000000.0,5782000000.0,468000000.0,-5339000000.0,5782000000.0,911000000.0,2465000000.0,2465000000.0,472000000.0,,-126000000.0,,-1489000000.0,-7423000000.0,-6644000000.0,-1282000000.0,,,7272000000.0,1843000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2016.0,Q4,2016-10-01,2016-12-31,,-38000000.0,1567000000.0,,209000000.0,391000000.0,238000000.0,-60000000.0,-2284000000.0,1082000000.0,-60000000.0,-2284000000.0,1082000000.0,-1262000000.0,248000000.0,248000000.0,-942000000.0,,-10000000.0,,-293000000.0,-1645000000.0,-2185000000.0,-396000000.0,,,1582000000.0,12000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2016.0,FY,2016-01-01,2016-12-31,2018-02-09 08:40:06+00:00,-6934000000.0,5576000000.0,,670000000.0,427000000.0,4956000000.0,1191000000.0,-15503000000.0,8445000000.0,1191000000.0,-15503000000.0,8445000000.0,-5867000000.0,1204000000.0,1204000000.0,995000000.0,,165000000.0,,-1166000000.0,-9738000000.0,-8553000000.0,-2836000000.0,,-190000000.0,9496000000.0,61000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 11:12:41+00:00,-6896000000.0,4009000000.0,,461000000.0,36000000.0,4718000000.0,1251000000.0,-13219000000.0,7363000000.0,1251000000.0,-13219000000.0,7363000000.0,-4605000000.0,956000000.0,956000000.0,1937000000.0,,175000000.0,,-873000000.0,-8093000000.0,-6368000000.0,-2440000000.0,,-190000000.0,7914000000.0,49000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2016.0,Q3TTM,2015-10-01,2016-09-30,,-6908000000.0,5066000000.0,,903000000.0,76000000.0,5368000000.0,679000000.0,-15352000000.0,9305000000.0,679000000.0,-15352000000.0,9305000000.0,-5368000000.0,1247000000.0,1247000000.0,2089000000.0,,299000000.0,,-1159000000.0,-10503000000.0,-8549000000.0,-3416000000.0,,-190000000.0,10258000000.0,51000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2016.0,Q3,2016-07-01,2016-09-30,,-254000000.0,1613000000.0,,-383000000.0,19000000.0,1350000000.0,-218000000.0,-2342000000.0,2810000000.0,-218000000.0,-2342000000.0,2810000000.0,250000000.0,526000000.0,526000000.0,1054000000.0,,-151000000.0,,-291000000.0,-2999000000.0,-1879000000.0,-1106000000.0,,-190000000.0,2937000000.0,4000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-02 14:49:37+00:00,-6642000000.0,2396000000.0,,844000000.0,17000000.0,3368000000.0,1469000000.0,-10877000000.0,4553000000.0,1469000000.0,-10877000000.0,4553000000.0,-4855000000.0,430000000.0,430000000.0,883000000.0,,326000000.0,,-582000000.0,-5094000000.0,-4489000000.0,-1334000000.0,,,4977000000.0,45000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2016.0,Q2TTM,2015-07-01,2016-06-30,,-6654000000.0,4426000000.0,,765000000.0,1933000000.0,4156000000.0,2586000000.0,-15153000000.0,8200000000.0,2586000000.0,-15153000000.0,8200000000.0,-4367000000.0,1308000000.0,1308000000.0,1701000000.0,,353000000.0,,-1150000000.0,-8804000000.0,-8653000000.0,-2353000000.0,,,8558000000.0,47000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2016.0,Q2,2016-04-01,2016-06-30,,3000000.0,1333000000.0,,1436000000.0,8000000.0,1441000000.0,-64000000.0,-2329000000.0,3080000000.0,-64000000.0,-2329000000.0,3080000000.0,687000000.0,307000000.0,307000000.0,4000000.0,,-30000000.0,,-295000000.0,-2797000000.0,-2287000000.0,-1218000000.0,,,2737000000.0,45000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 13:51:53+00:00,-6645000000.0,1063000000.0,,-592000000.0,9000000.0,1927000000.0,1533000000.0,-8548000000.0,1473000000.0,1533000000.0,-8548000000.0,1473000000.0,-5542000000.0,123000000.0,123000000.0,879000000.0,,356000000.0,,-287000000.0,-2297000000.0,-2202000000.0,-116000000.0,,,2240000000.0,
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2016.0,Q1TTM,2015-04-01,2016-03-31,,-6670000000.0,4102000000.0,,196000000.0,1933000000.0,7510000000.0,6155000000.0,-14619000000.0,7599000000.0,6155000000.0,-14619000000.0,7599000000.0,-865000000.0,1635000000.0,1635000000.0,1666000000.0,,331000000.0,,-1123000000.0,-7697000000.0,-8042000000.0,-2165000000.0,,,7454000000.0,5000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2017.0,Q4,2017-10-01,2017-12-31,,121000000.0,-3999000000.0,87000000.0,741000000.0,-13000000.0,-2922000000.0,1616000000.0,28286000000.0,-4636000000.0,1616000000.0,28286000000.0,-4636000000.0,-631000000.0,-1928000000.0,-1928000000.0,550000000.0,-1098000000.0,6587000000.0,-25897000000.0,1682000000.0,7044000000.0,5556000000.0,3967000000.0,,,9110000000.0,-219000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2017.0,Q3TTM,2016-10-01,2017-09-30,,-246000000.0,5566000000.0,,-560000000.0,2100000000.0,3781000000.0,641000000.0,-14612000000.0,6755000000.0,641000000.0,-14612000000.0,6755000000.0,-631000000.0,2176000000.0,2176000000.0,-427000000.0,1098000000.0,-6597000000.0,6585000000.0,-1975000000.0,-8689000000.0,-7741000000.0,-4363000000.0,,,8430000000.0,231000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2017.0,Q3,2017-07-01,2017-09-30,,4000000.0,1408000000.0,,232000000.0,-235000000.0,1564000000.0,-282000000.0,-3871000000.0,2778000000.0,-282000000.0,-3871000000.0,2778000000.0,855000000.0,862000000.0,862000000.0,276000000.0,1376000000.0,-2102000000.0,2230000000.0,-614000000.0,-1705000000.0,-1711000000.0,-2373000000.0,,,1635000000.0,8000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2017.0,Q2TTM,2016-07-01,2017-06-30,,-504000000.0,5771000000.0,,-1175000000.0,2354000000.0,3567000000.0,705000000.0,-13083000000.0,6787000000.0,705000000.0,-13083000000.0,6787000000.0,-1236000000.0,1840000000.0,1840000000.0,351000000.0,-278000000.0,-4646000000.0,4355000000.0,-1652000000.0,-9983000000.0,-7909000000.0,-3096000000.0,,-190000000.0,9732000000.0,227000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2017.0,Q2,2017-04-01,2017-06-30,,,1317000000.0,,125000000.0,1932000000.0,-65000000.0,-201000000.0,-6174000000.0,1821000000.0,-201000000.0,-6174000000.0,1821000000.0,-199000000.0,95000000.0,95000000.0,284000000.0,-278000000.0,-4467000000.0,4355000000.0,-765000000.0,-3506000000.0,-1836000000.0,-1525000000.0,500000000.0,,3446000000.0,189000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 13:21:52+00:00,-212000000.0,1274000000.0,,-1126000000.0,12000000.0,2044000000.0,1184000000.0,-2283000000.0,1074000000.0,1184000000.0,-2283000000.0,1074000000.0,-25000000.0,971000000.0,971000000.0,-45000000.0,0.0,-18000000.0,,-303000000.0,-1833000000.0,-2009000000.0,-69000000.0,-500000000.0,0.0,1767000000.0,22000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2017.0,Q1TTM,2016-04-01,2017-03-31,,-501000000.0,5787000000.0,,136000000.0,430000000.0,5073000000.0,842000000.0,-9238000000.0,8046000000.0,842000000.0,-9238000000.0,8046000000.0,-350000000.0,2052000000.0,2052000000.0,71000000.0,,-209000000.0,,-1182000000.0,-9274000000.0,-8360000000.0,-2789000000.0,-500000000.0,-190000000.0,9023000000.0,83000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2018.0,Q4,2018-10-01,2018-12-31,,57000000.0,-4511000000.0,,334000000.0,38000000.0,-2414000000.0,416000000.0,41127000000.0,-7091000000.0,416000000.0,41127000000.0,-7091000000.0,-1095000000.0,-1979000000.0,-1979000000.0,-935000000.0,218000000.0,-29000000.0,-35547000000.0,999000000.0,6553000000.0,5497000000.0,1575000000.0,,,29139000000.0,-90000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2018.0,Q3TTM,2017-10-01,2018-09-30,,64000000.0,512000000.0,87000000.0,493000000.0,54000000.0,-132000000.0,1681000000.0,22677000000.0,2039000000.0,1681000000.0,22677000000.0,2039000000.0,500000000.0,51000000.0,51000000.0,983000000.0,-1316000000.0,6616000000.0,-25897000000.0,683000000.0,491000000.0,59000000.0,2392000000.0,,,15489000000.0,-129000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2018.0,Q1TTM,2017-04-01,2018-03-31,,125000000.0,227000000.0,87000000.0,460000000.0,1696000000.0,629000000.0,1397000000.0,14294000000.0,1465000000.0,1397000000.0,14294000000.0,1465000000.0,-81000000.0,391000000.0,391000000.0,387000000.0,88000000.0,-2069000000.0,-17237000000.0,-289000000.0,585000000.0,129000000.0,-1227000000.0,500000000.0,,15380000000.0,57000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2019.0,Q3TTM,2018-10-01,2019-09-30,,57000000.0,-118000000.0,,-726000000.0,415000000.0,-408000000.0,629000000.0,35912000000.0,-1692000000.0,629000000.0,35912000000.0,-1692000000.0,-698000000.0,241000000.0,241000000.0,-1089000000.0,1138000000.0,-8000000.0,-35547000000.0,-1159000000.0,-1884000000.0,238000000.0,643000000.0,,,37582000000.0,-73000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2019.0,Q1,2019-01-01,2019-03-31,2019-05-02 16:29:24+00:00,,1460000000.0,,-1426000000.0,51000000.0,942000000.0,275000000.0,-1786000000.0,1044000000.0,275000000.0,-1786000000.0,1044000000.0,-467000000.0,966000000.0,966000000.0,44000000.0,0.0,32000000.0,,-352000000.0,-3666000000.0,-1873000000.0,-366000000.0,,,3713000000.0,8000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2019.0,Q1TTM,2018-04-01,2019-03-31,,,-41000000.0,,-702000000.0,144000000.0,-734000000.0,492000000.0,37679000000.0,-874000000.0,492000000.0,37679000000.0,-874000000.0,-325000000.0,-396000000.0,-396000000.0,265000000.0,-88000000.0,2119000000.0,-37622000000.0,240000000.0,-2418000000.0,7000000.0,930000000.0,,,38042000000.0,-71000000.0
