company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 16:52:51+00:00,0.8,0.8,0.31,610000000.0,0.8,-1000000.0,363000000.0,,738000000.0,738000000.0,,693000000.0,45000000.0,6551000000.0,8830000000.0,,,0.0,80000000.0,304000000.0,,,6551000000.0,2279000000.0,345000000.0,,913000000.0,1366000000.0,-265000000.0,1101000000.0,8830000000.0,866300000.0,862000000.0,867000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2016.0,Q4,2016-10-01,2016-12-31,,0.22,0.22,0.31,1115000000.0,0.21,,135000000.0,,246000000.0,270000000.0,,204000000.0,45000000.0,5548000000.0,7875000000.0,-24000000.0,-3000000.0,12000000.0,35000000.0,408000000.0,89000000.0,,5548000000.0,2327000000.0,357000000.0,,1612000000.0,715000000.0,-322000000.0,393000000.0,7875000000.0,922000000.0,924000000.0,927000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2016.0,FY,2016-01-01,2016-12-31,2018-02-09 08:40:06+00:00,1.23,1.23,1.26,3936000000.0,1.22,,761000000.0,,1204000000.0,1228000000.0,,1134000000.0,70000000.0,22688000000.0,31360000000.0,-24000000.0,,,413000000.0,1576000000.0,48000000.0,,22688000000.0,8672000000.0,1536000000.0,0.0,5560000000.0,3112000000.0,-1123000000.0,1989000000.0,31360000000.0,922000000.0,924000000.0,927000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 11:12:41+00:00,0.53,0.53,0.32,1195000000.0,0.53,,340000000.0,,526000000.0,526000000.0,,490000000.0,36000000.0,6092000000.0,9002000000.0,,,-5000000.0,120000000.0,449000000.0,-1000000.0,,6092000000.0,2910000000.0,516000000.0,,1643000000.0,1267000000.0,-396000000.0,871000000.0,9002000000.0,924500000.0,925000000.0,927000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.01,1.01,0.95,2821000000.0,1.01,,626000000.0,,958000000.0,958000000.0,,930000000.0,25000000.0,17140000000.0,23485000000.0,,3000000.0,-12000000.0,378000000.0,1168000000.0,-41000000.0,,17140000000.0,6345000000.0,1179000000.0,,3948000000.0,2397000000.0,-801000000.0,1596000000.0,23485000000.0,924500000.0,925000000.0,927000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2016.0,Q3TTM,2015-10-01,2016-09-30,,1.33,1.33,1.26,3453000000.0,1.32,10000000.0,894000000.0,,1250000000.0,1257000000.0,,1239000000.0,8000000.0,22217000000.0,30183000000.0,-7000000.0,3000000.0,-9000000.0,513000000.0,1460000000.0,-59000000.0,,22217000000.0,7966000000.0,1459000000.0,,4864000000.0,3102000000.0,-946000000.0,2160000000.0,30183000000.0,924500000.0,925000000.0,927000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 14:49:37+00:00,0.29,0.29,0.32,941000000.0,0.29,,102000000.0,,306000000.0,306000000.0,,267000000.0,39000000.0,4959000000.0,6910000000.0,,,-7000000.0,144000000.0,394000000.0,-31000000.0,,4959000000.0,1951000000.0,376000000.0,,1304000000.0,647000000.0,-232000000.0,415000000.0,6910000000.0,920700000.0,924000000.0,926000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.48,0.48,0.63,1626000000.0,0.48,,286000000.0,,432000000.0,432000000.0,,440000000.0,-11000000.0,11048000000.0,14483000000.0,,3000000.0,-7000000.0,258000000.0,719000000.0,-40000000.0,,11048000000.0,3435000000.0,663000000.0,,2305000000.0,1130000000.0,-405000000.0,725000000.0,14483000000.0,920700000.0,924000000.0,926000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.49,1.49,1.25,2864000000.0,1.48,8000000.0,669000000.0,,1311000000.0,1318000000.0,,1378000000.0,-70000000.0,21412000000.0,28584000000.0,-7000000.0,3000000.0,-5000000.0,149000000.0,1321000000.0,-58000000.0,,21412000000.0,7172000000.0,1196000000.0,,4135000000.0,3037000000.0,-1047000000.0,1992000000.0,28584000000.0,920700000.0,924000000.0,926000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 13:51:53+00:00,0.19,0.19,0.31,685000000.0,0.19,,184000000.0,,126000000.0,126000000.0,,173000000.0,-50000000.0,6089000000.0,7573000000.0,,3000000.0,,114000000.0,325000000.0,-9000000.0,,6089000000.0,1484000000.0,287000000.0,,1001000000.0,483000000.0,-173000000.0,310000000.0,7573000000.0,910500000.0,923000000.0,925000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.94,1.94,1.24,2525000000.0,1.93,1000000.0,894000000.0,,1638000000.0,1645000000.0,,1749000000.0,-114000000.0,20944000000.0,28190000000.0,-7000000.0,3000000.0,,-12000000.0,1221000000.0,-27000000.0,,20944000000.0,7246000000.0,975000000.0,,3720000000.0,3526000000.0,-987000000.0,2539000000.0,28190000000.0,910500000.0,923000000.0,925000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2017.0,Q3,2017-07-01,2017-09-30,2018-11-01 12:14:53+00:00,0.86,0.86,0.33,1002000000.0,0.85,,451000000.0,,865000000.0,865000000.0,,823000000.0,42000000.0,5817000000.0,8768000000.0,,,-7000000.0,201000000.0,456000000.0,-6000000.0,,5817000000.0,2951000000.0,377000000.0,0.0,1452000000.0,1499000000.0,-176000000.0,1323000000.0,8768000000.0,957000000.0,962000000.0,965000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.17,1.17,0.66,2648000000.0,1.16,,228000000.0,,1014000000.0,1225000000.0,,1268000000.0,-36000000.0,21659000000.0,39784000000.0,-211000000.0,-218000000.0,-19000000.0,-11456000000.0,1375000000.0,-7000000.0,,21659000000.0,18125000000.0,1181000000.0,,4016000000.0,14109000000.0,-12637000000.0,1472000000.0,39784000000.0,-1400000000.0,934000000.0,936000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 12:34:24+00:00,0.76,0.76,,2371000000.0,0.76,,298000000.0,,61000000.0,1862000000.0,,967000000.0,133000000.0,9773000000.0,9701000000.0,-1801000000.0,-1039000000.0,-11000000.0,6438000000.0,1047000000.0,11000000.0,,9773000000.0,-72000000.0,766000000.0,,3429000000.0,-3501000000.0,5672000000.0,2171000000.0,9701000000.0,1272400000.0,968000000.0,970000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2018.0,Q1TTM,2017-04-01,2018-03-31,,3.53,3.53,0.98,9640000000.0,3.52,,-279000000.0,,2929000000.0,5924000000.0,,3092000000.0,141000000.0,26995000000.0,31518000000.0,-2995000000.0,-304000000.0,-28000000.0,15145000000.0,2738000000.0,-344000000.0,,26995000000.0,4523000000.0,2174000000.0,213000000.0,12034000000.0,-7511000000.0,13184000000.0,5673000000.0,31518000000.0,1182000000.0,966000000.0,968000000.0
Exelon Corp,EXC,3SOUA6IRML7435B56G12,1109357,2019.0,Q1TTM,2018-04-01,2019-03-31,,2.39,2.39,1.38,8059000000.0,2.4,,620000000.0,,3020000000.0,2589000000.0,,2554000000.0,32000000.0,12180000000.0,30441000000.0,431000000.0,434000000.0,-20000000.0,-3752000000.0,1692000000.0,53000000.0,,12180000000.0,18261000000.0,1476000000.0,,9804000000.0,8457000000.0,-5228000000.0,3229000000.0,30441000000.0,1365600000.0,971000000.0,972000000.0
