company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2015.0,Q4,2015-10-01,2015-12-31,,0.81,0.81,,0.81,98000000.0,189000000.0,189000000.0,,189000000.0,,763000000.0,1368000000.0,-3000000.0,,,276000000.0,763000000.0,605000000.0,39000000.0,,276000000.0,329000000.0,-39000000.0,290000000.0,1368000000.0,234200000.0,233900000.0,238000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2015.0,Q3,2015-07-01,2015-09-30,2016-10-27 14:17:49+00:00,0.94,0.94,,0.92,117000000.0,218000000.0,218000000.0,,218000000.0,,713000000.0,1313000000.0,34000000.0,,,258000000.0,713000000.0,600000000.0,41000000.0,0.0,258000000.0,342000000.0,-41000000.0,301000000.0,1313000000.0,231900000.0,232900000.0,237000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.25,2.25,,2.25,279000000.0,523000000.0,523000000.0,,523000000.0,,2146000000.0,3886000000.0,35000000.0,,,758000000.0,2146000000.0,1740000000.0,216000000.0,1000000.0,758000000.0,982000000.0,-215000000.0,767000000.0,3886000000.0,231900000.0,232900000.0,237000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2015.0,Q3TTM,2014-10-01,2015-09-30,,3.02,3.02,,3.02,376000000.0,704000000.0,704000000.0,,704000000.0,,2898000000.0,5202000000.0,37000000.0,,,1005000000.0,2898000000.0,2304000000.0,257000000.0,1000000.0,1005000000.0,1299000000.0,-256000000.0,1043000000.0,5202000000.0,231900000.0,232900000.0,237000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 15:13:37+00:00,0.54,0.54,,0.53,66000000.0,127000000.0,127000000.0,,127000000.0,,710000000.0,1298000000.0,1000000.0,,,262000000.0,710000000.0,588000000.0,134000000.0,0.0,262000000.0,326000000.0,-134000000.0,192000000.0,1298000000.0,235200000.0,236500000.0,240400000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.29,1.29,,1.29,162000000.0,305000000.0,305000000.0,,305000000.0,,1433000000.0,2573000000.0,1000000.0,,,500000000.0,1433000000.0,1140000000.0,175000000.0,1000000.0,500000000.0,640000000.0,-174000000.0,466000000.0,2573000000.0,235200000.0,236500000.0,240400000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.07,3.07,,3.07,379000000.0,725000000.0,725000000.0,,725000000.0,,2890000000.0,5152000000.0,88000000.0,,,990000000.0,2890000000.0,2262000000.0,257000000.0,1000000.0,990000000.0,1272000000.0,-256000000.0,1016000000.0,5152000000.0,235200000.0,236500000.0,240400000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 15:52:07+00:00,0.75,0.75,,0.73,96000000.0,178000000.0,178000000.0,,178000000.0,,723000000.0,1275000000.0,0.0,,,238000000.0,723000000.0,552000000.0,41000000.0,1000000.0,238000000.0,314000000.0,-40000000.0,274000000.0,1275000000.0,237300000.0,238800000.0,243000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.2,3.2,,3.2,414000000.0,764000000.0,764000000.0,,764000000.0,,2883000000.0,5107000000.0,87000000.0,,,971000000.0,2883000000.0,2224000000.0,164000000.0,2000000.0,971000000.0,1253000000.0,-162000000.0,1091000000.0,5107000000.0,237300000.0,238800000.0,243000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 17:08:31+00:00,2.11,2.11,,2.08,492000000.0,930000000.0,930000000.0,0.0,930000000.0,,2959000000.0,5505000000.0,147000000.0,,0.0,1101000000.0,2959000000.0,2546000000.0,163000000.0,-7000000.0,1101000000.0,1445000000.0,-170000000.0,1275000000.0,5505000000.0,440800000.0,440600000.0,447800000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2016.0,Q4,2016-10-01,2016-12-31,,0.49,0.49,,0.49,119000000.0,215000000.0,215000000.0,,215000000.0,,761000000.0,1431000000.0,1000000.0,,,295000000.0,761000000.0,670000000.0,42000000.0,,295000000.0,375000000.0,-42000000.0,333000000.0,1431000000.0,440800000.0,440600000.0,447800000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2016.0,Q3,2016-07-01,2016-09-30,2017-11-01 16:42:25+00:00,0.98,0.98,,0.96,114000000.0,214000000.0,214000000.0,,214000000.0,,737000000.0,1380000000.0,0.0,,0.0,274000000.0,737000000.0,643000000.0,41000000.0,0.0,274000000.0,369000000.0,-41000000.0,328000000.0,1380000000.0,218400000.0,219200000.0,222700000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2016.0,Q3YTD,2016-01-01,2016-09-30,,3.26,3.26,,3.26,373000000.0,715000000.0,715000000.0,,715000000.0,,2198000000.0,4074000000.0,146000000.0,,,806000000.0,2198000000.0,1876000000.0,121000000.0,-7000000.0,806000000.0,1070000000.0,-128000000.0,942000000.0,4074000000.0,218400000.0,219200000.0,222700000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2016.0,Q3TTM,2015-10-01,2016-09-30,,4.12,4.12,,4.12,471000000.0,904000000.0,904000000.0,,904000000.0,,2961000000.0,5442000000.0,143000000.0,,,1082000000.0,2961000000.0,2481000000.0,160000000.0,-7000000.0,1082000000.0,1399000000.0,-167000000.0,1232000000.0,5442000000.0,218400000.0,219200000.0,222700000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 15:31:57+00:00,0.95,0.95,,0.94,110000000.0,212000000.0,212000000.0,,212000000.0,,727000000.0,1363000000.0,0.0,,0.0,274000000.0,727000000.0,636000000.0,40000000.0,0.0,274000000.0,362000000.0,-40000000.0,322000000.0,1363000000.0,223200000.0,222000000.0,225600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2016.0,Q2YTD,2016-01-01,2016-06-30,,2.26,2.26,,2.26,259000000.0,501000000.0,501000000.0,,501000000.0,,1461000000.0,2694000000.0,146000000.0,,,532000000.0,1461000000.0,1233000000.0,80000000.0,-7000000.0,532000000.0,701000000.0,-87000000.0,614000000.0,2694000000.0,223200000.0,222000000.0,225600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2016.0,Q2TTM,2015-07-01,2016-06-30,,4.09,4.09,,4.09,474000000.0,908000000.0,908000000.0,,908000000.0,,2937000000.0,5375000000.0,177000000.0,,,1066000000.0,2937000000.0,2438000000.0,160000000.0,-7000000.0,1066000000.0,1372000000.0,-167000000.0,1205000000.0,5375000000.0,223200000.0,222000000.0,225600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 15:44:44+00:00,1.3,1.3,,1.27,149000000.0,289000000.0,289000000.0,,289000000.0,,734000000.0,1331000000.0,146000000.0,,,258000000.0,734000000.0,597000000.0,40000000.0,-7000000.0,258000000.0,339000000.0,-47000000.0,292000000.0,1331000000.0,222300000.0,223500000.0,227300000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2016.0,Q1TTM,2015-04-01,2016-03-31,,3.68,3.68,,3.68,430000000.0,823000000.0,823000000.0,,823000000.0,,2920000000.0,5310000000.0,178000000.0,,,1054000000.0,2920000000.0,2390000000.0,254000000.0,-7000000.0,1054000000.0,1336000000.0,-261000000.0,1075000000.0,5310000000.0,222300000.0,223500000.0,227300000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 17:10:23+00:00,2.95,2.95,,2.89,158000000.0,1246000000.0,1232000000.0,14000000.0,1246000000.0,0.0,3024000000.0,5696000000.0,32000000.0,1000000.0,-10000000.0,1150000000.0,3024000000.0,2672000000.0,175000000.0,,1140000000.0,1532000000.0,-174000000.0,1358000000.0,5696000000.0,422400000.0,422300000.0,431300000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2017.0,Q4,2017-10-01,2017-12-31,,1.29,1.29,,1.29,-151000000.0,546000000.0,532000000.0,14000000.0,546000000.0,,778000000.0,1516000000.0,1000000.0,-1000000.0,,313000000.0,778000000.0,738000000.0,44000000.0,,313000000.0,425000000.0,-45000000.0,380000000.0,1516000000.0,422400000.0,422300000.0,431300000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2017.0,Q3,2017-07-01,2017-09-30,2018-11-01 17:08:41+00:00,0.55,0.55,,0.54,98000000.0,232000000.0,232000000.0,,232000000.0,,746000000.0,1400000000.0,5000000.0,0.0,0.0,284000000.0,746000000.0,654000000.0,45000000.0,,284000000.0,370000000.0,-45000000.0,325000000.0,1400000000.0,421800000.0,420200000.0,429100000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.67,1.67,,1.67,309000000.0,700000000.0,700000000.0,,700000000.0,,2246000000.0,4180000000.0,31000000.0,2000000.0,-10000000.0,837000000.0,2246000000.0,1934000000.0,131000000.0,,827000000.0,1107000000.0,-129000000.0,978000000.0,4180000000.0,421800000.0,420200000.0,429100000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2017.0,Q3TTM,2016-10-01,2017-09-30,,2.18,2.18,,2.18,428000000.0,915000000.0,915000000.0,,915000000.0,,3007000000.0,5611000000.0,32000000.0,2000000.0,-10000000.0,1132000000.0,3007000000.0,2604000000.0,173000000.0,,1122000000.0,1482000000.0,-171000000.0,1311000000.0,5611000000.0,421800000.0,420200000.0,429100000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 16:17:58+00:00,0.52,0.52,,0.51,109000000.0,221000000.0,221000000.0,,221000000.0,,748000000.0,1386000000.0,0.0,2000000.0,-10000000.0,276000000.0,748000000.0,638000000.0,44000000.0,,266000000.0,372000000.0,-42000000.0,330000000.0,1386000000.0,425000000.0,423600000.0,432500000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.1,1.1,,1.1,211000000.0,468000000.0,468000000.0,,468000000.0,,1500000000.0,2780000000.0,26000000.0,2000000.0,-10000000.0,553000000.0,1500000000.0,1280000000.0,86000000.0,,543000000.0,737000000.0,-84000000.0,653000000.0,2780000000.0,425000000.0,423600000.0,432500000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2017.0,Q2TTM,2016-07-01,2017-06-30,,2.12,2.12,,2.12,444000000.0,897000000.0,897000000.0,,897000000.0,,2998000000.0,5591000000.0,27000000.0,2000000.0,-10000000.0,1122000000.0,2998000000.0,2593000000.0,169000000.0,,1112000000.0,1481000000.0,-167000000.0,1314000000.0,5591000000.0,425000000.0,423600000.0,432500000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 17:11:45+00:00,0.58,0.58,,0.56,102000000.0,247000000.0,247000000.0,,247000000.0,,752000000.0,1394000000.0,26000000.0,,0.0,277000000.0,752000000.0,642000000.0,42000000.0,,277000000.0,365000000.0,-42000000.0,323000000.0,1394000000.0,425900000.0,429100000.0,438500000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2017.0,Q1TTM,2016-04-01,2017-03-31,,2.07,2.07,,2.07,445000000.0,888000000.0,888000000.0,,888000000.0,,2977000000.0,5568000000.0,27000000.0,,,1120000000.0,2977000000.0,2591000000.0,165000000.0,,1120000000.0,1471000000.0,-165000000.0,1306000000.0,5568000000.0,425900000.0,429100000.0,438500000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 17:10:23+00:00,2.93,2.93,,2.87,378000000.0,1187000000.0,1187000000.0,0.0,1187000000.0,0.0,3069000000.0,5823000000.0,10000000.0,5000000.0,-227000000.0,1228000000.0,3069000000.0,2754000000.0,203000000.0,,1001000000.0,1753000000.0,-198000000.0,1555000000.0,5823000000.0,405100000.0,405500000.0,413700000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2018.0,Q4,2018-10-01,2018-12-31,,0.71,0.71,,0.71,88000000.0,286000000.0,286000000.0,,286000000.0,,822000000.0,1551000000.0,2000000.0,1000000.0,,298000000.0,822000000.0,729000000.0,60000000.0,,298000000.0,431000000.0,-59000000.0,372000000.0,1551000000.0,405100000.0,405500000.0,413700000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2018.0,Q3,2018-07-01,2018-09-30,2019-11-07 15:57:23+00:00,0.56,0.56,,0.55,78000000.0,227000000.0,227000000.0,,227000000.0,0.0,749000000.0,1412000000.0,1000000.0,1000000.0,2000000.0,305000000.0,749000000.0,663000000.0,53000000.0,,307000000.0,356000000.0,-52000000.0,304000000.0,1412000000.0,405400000.0,403800000.0,412000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2018.0,Q3YTD,2018-01-01,2018-09-30,,2.23,2.23,,2.23,290000000.0,901000000.0,901000000.0,,901000000.0,,2247000000.0,4272000000.0,8000000.0,4000000.0,-227000000.0,930000000.0,2247000000.0,2025000000.0,143000000.0,,703000000.0,1322000000.0,-139000000.0,1183000000.0,4272000000.0,405400000.0,403800000.0,412000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2018.0,Q3TTM,2017-10-01,2018-09-30,,3.58,3.58,,3.58,139000000.0,1447000000.0,1433000000.0,14000000.0,1447000000.0,,3025000000.0,5788000000.0,9000000.0,3000000.0,-227000000.0,1243000000.0,3025000000.0,2763000000.0,187000000.0,,1016000000.0,1747000000.0,-184000000.0,1563000000.0,5788000000.0,405400000.0,403800000.0,412000000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2018.0,Q2,2018-04-01,2018-06-30,2019-07-26 13:54:18+00:00,0.61,0.61,,0.6,72000000.0,251000000.0,251000000.0,,251000000.0,,739000000.0,1420000000.0,7000000.0,3000000.0,3000000.0,320000000.0,739000000.0,681000000.0,45000000.0,,323000000.0,358000000.0,-42000000.0,316000000.0,1420000000.0,411500000.0,408400000.0,416400000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.65,1.65,,1.65,212000000.0,674000000.0,674000000.0,,674000000.0,,1498000000.0,2860000000.0,7000000.0,3000000.0,-229000000.0,625000000.0,1498000000.0,1362000000.0,90000000.0,,396000000.0,966000000.0,-87000000.0,879000000.0,2860000000.0,411500000.0,408400000.0,416400000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2018.0,Q2TTM,2017-07-01,2018-06-30,,3.56,3.56,,3.56,159000000.0,1452000000.0,1438000000.0,14000000.0,1452000000.0,,3022000000.0,5776000000.0,13000000.0,2000000.0,-229000000.0,1222000000.0,3022000000.0,2754000000.0,179000000.0,,993000000.0,1761000000.0,-177000000.0,1584000000.0,5776000000.0,411500000.0,408400000.0,416400000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 14:42:29+00:00,1.02,1.02,,1.0,140000000.0,423000000.0,423000000.0,,423000000.0,,759000000.0,1440000000.0,0.0,0.0,-232000000.0,305000000.0,759000000.0,681000000.0,45000000.0,,73000000.0,608000000.0,-45000000.0,563000000.0,1440000000.0,414700000.0,413100000.0,421600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2018.0,Q1TTM,2017-04-01,2018-03-31,,3.44,3.44,,3.44,196000000.0,1422000000.0,1408000000.0,14000000.0,1422000000.0,,3031000000.0,5742000000.0,6000000.0,1000000.0,-242000000.0,1178000000.0,3031000000.0,2711000000.0,178000000.0,,936000000.0,1775000000.0,-177000000.0,1598000000.0,5742000000.0,414700000.0,413100000.0,421600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2019.0,Q4,2019-10-01,2019-12-31,,0.48,0.48,0.14,0.48,54000000.0,241000000.0,241000000.0,,247000000.0,-6000000.0,2109000000.0,4045000000.0,17000000.0,-12000000.0,-5000000.0,1463000000.0,2109000000.0,1936000000.0,188000000.0,,1458000000.0,478000000.0,-200000000.0,278000000.0,4045000000.0,513200000.0,512300000.0,522600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 17:10:23+00:00,1.74,1.74,,1.71,198000000.0,914000000.0,914000000.0,0.0,893000000.0,21000000.0,5309000000.0,10187000000.0,29000000.0,-6000000.0,-15000000.0,3284000000.0,5309000000.0,4878000000.0,520000000.0,,3269000000.0,1609000000.0,-526000000.0,1083000000.0,10187000000.0,513200000.0,512300000.0,522600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2019.0,Q3YTD,2019-01-01,2019-09-30,,1.1,1.1,0.08,1.1,144000000.0,673000000.0,673000000.0,,646000000.0,27000000.0,3200000000.0,6142000000.0,12000000.0,6000000.0,-10000000.0,1821000000.0,3200000000.0,2942000000.0,332000000.0,,1811000000.0,1131000000.0,-326000000.0,805000000.0,6142000000.0,582400000.0,584800000.0,596900000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2019.0,Q3TTM,2018-10-01,2019-09-30,,1.59,1.59,0.08,1.59,232000000.0,959000000.0,959000000.0,,932000000.0,27000000.0,4022000000.0,7693000000.0,14000000.0,7000000.0,-10000000.0,2119000000.0,4022000000.0,3671000000.0,392000000.0,,2109000000.0,1562000000.0,-385000000.0,1177000000.0,7693000000.0,582400000.0,584800000.0,596900000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2019.0,Q3,2019-07-01,2019-09-30,2019-11-07 15:57:23+00:00,0.34,0.34,,0.33,53000000.0,225000000.0,225000000.0,,198000000.0,27000000.0,1617000000.0,3128000000.0,22000000.0,-3000000.0,0.0,1137000000.0,1617000000.0,1511000000.0,115000000.0,,1137000000.0,374000000.0,-118000000.0,256000000.0,3128000000.0,582400000.0,584800000.0,596900000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.14,1.14,,1.14,91000000.0,448000000.0,448000000.0,,448000000.0,,1583000000.0,3014000000.0,-10000000.0,9000000.0,-10000000.0,684000000.0,1583000000.0,1431000000.0,217000000.0,,674000000.0,757000000.0,-208000000.0,549000000.0,3014000000.0,391200000.0,392500000.0,399600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2019.0,Q2TTM,2018-07-01,2019-06-30,,2.45,2.45,,2.45,257000000.0,961000000.0,961000000.0,,961000000.0,,3154000000.0,5977000000.0,-7000000.0,11000000.0,-8000000.0,1287000000.0,3154000000.0,2823000000.0,330000000.0,,1279000000.0,1544000000.0,-319000000.0,1225000000.0,5977000000.0,391200000.0,392500000.0,399600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2019.0,Q2,2019-04-01,2019-06-30,2019-07-26 13:54:18+00:00,0.57,0.57,,0.56,60000000.0,223000000.0,223000000.0,,223000000.0,,785000000.0,1512000000.0,-8000000.0,8000000.0,0.0,343000000.0,785000000.0,727000000.0,101000000.0,,343000000.0,384000000.0,-93000000.0,291000000.0,1512000000.0,391200000.0,392500000.0,399600000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 16:57:56+00:00,0.58,0.58,,0.56,31000000.0,225000000.0,225000000.0,,225000000.0,0.0,798000000.0,1502000000.0,-2000000.0,1000000.0,-10000000.0,341000000.0,798000000.0,704000000.0,116000000.0,,331000000.0,373000000.0,-115000000.0,258000000.0,1502000000.0,387900000.0,391700000.0,399100000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2019.0,Q1TTM,2018-04-01,2019-03-31,,2.52,2.52,,2.52,269000000.0,989000000.0,989000000.0,,989000000.0,,3108000000.0,5885000000.0,8000000.0,6000000.0,-5000000.0,1264000000.0,3108000000.0,2777000000.0,274000000.0,,1259000000.0,1518000000.0,-268000000.0,1250000000.0,5885000000.0,387900000.0,391700000.0,399100000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2020.0,Q1TTM,2019-04-01,2020-03-31,,1.56,1.56,0.21,1.56,246000000.0,1066000000.0,1066000000.0,,1060000000.0,6000000.0,6678000000.0,12454000000.0,25000000.0,13000000.0,-436000000.0,4347000000.0,6678000000.0,5776000000.0,591000000.0,,3911000000.0,1865000000.0,-578000000.0,1287000000.0,12454000000.0,675900000.0,678100000.0,691200000.0
Fiserv Inc,FISV,GI7UBEJLXYLGR2C7GV83,798354,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 16:57:56+00:00,0.58,0.58,,0.57,79000000.0,377000000.0,377000000.0,,392000000.0,-15000000.0,2167000000.0,3769000000.0,-6000000.0,20000000.0,-431000000.0,1404000000.0,2167000000.0,1602000000.0,187000000.0,,973000000.0,629000000.0,-167000000.0,462000000.0,3769000000.0,675900000.0,678100000.0,691200000.0
