company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheroperatingexpenses,otherrevenue,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 06:31:59+00:00,1.51,1.51,0.32,500000000.0,1.51,1000000.0,395000000.0,783000000.0,783000000.0,801000000.0,-18000000.0,14847000000.0,16761000000.0,-274000000.0,29000000.0,,401000000.0,14847000000.0,1943000000.0,137000000.0,,628000000.0,1315000000.0,-137000000.0,1178000000.0,16790000000.0,530500000.0,528000000.0,531000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.52,1.52,1.11,990000000.0,1.52,130000000.0,406000000.0,705000000.0,705000000.0,802000000.0,-97000000.0,26481000000.0,29563000000.0,-150000000.0,57000000.0,,779000000.0,26481000000.0,3139000000.0,279000000.0,,1749000000.0,1390000000.0,-279000000.0,1111000000.0,29620000000.0,530500000.0,528000000.0,531000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2016.0,Q2TTM,2015-07-01,2016-06-30,,3.67,3.67,1.8,1767000000.0,3.67,274000000.0,994000000.0,1831000000.0,1831000000.0,1937000000.0,-106000000.0,56725000000.0,63942000000.0,410000000.0,115000000.0,,1604000000.0,56725000000.0,7332000000.0,452000000.0,,4055000000.0,3277000000.0,-452000000.0,2825000000.0,64057000000.0,530500000.0,528000000.0,531000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2016.0,Q1,2016-01-01,2016-03-31,2017-05-01 11:02:09+00:00,0.003,0.003,0.32,490000000.0,0.003,129000000.0,11000000.0,-78000000.0,-78000000.0,1000000.0,-79000000.0,11634000000.0,12802000000.0,124000000.0,28000000.0,,378000000.0,11634000000.0,1196000000.0,142000000.0,,1121000000.0,75000000.0,-142000000.0,-67000000.0,12830000000.0,333300000.0,529000000.0,531000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2016.0,Q1TTM,2015-04-01,2016-03-31,,3.71,3.71,1.51,1629000000.0,3.71,273000000.0,1031000000.0,1887000000.0,1887000000.0,1962000000.0,-75000000.0,60265000000.0,67737000000.0,788000000.0,111000000.0,,1596000000.0,60265000000.0,7583000000.0,379000000.0,,4286000000.0,3297000000.0,-379000000.0,2918000000.0,67848000000.0,333300000.0,529000000.0,531000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 16:23:56+00:00,6.76,6.76,1.52,2114000000.0,6.7,0.0,-460000000.0,3804000000.0,3804000000.0,3432000000.0,372000000.0,67089000000.0,75049000000.0,454000000.0,320000000.0,,1694000000.0,67089000000.0,8280000000.0,674000000.0,,4262000000.0,4018000000.0,-674000000.0,3344000000.0,75369000000.0,507700000.0,507000000.0,512000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2017.0,Q4,2017-10-01,2017-12-31,,3.97,3.97,0.4,540000000.0,3.94,,-1166000000.0,2125000000.0,2125000000.0,2016000000.0,109000000.0,19005000000.0,21135000000.0,115000000.0,101000000.0,,408000000.0,19005000000.0,2231000000.0,209000000.0,,1063000000.0,1168000000.0,-209000000.0,959000000.0,21236000000.0,507700000.0,507000000.0,512000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2017.0,Q3,2017-07-01,2017-09-30,2018-11-05 10:33:55+00:00,1.79,1.79,0.4,517000000.0,1.77,,415000000.0,1004000000.0,1004000000.0,903000000.0,101000000.0,16765000000.0,19294000000.0,116000000.0,92000000.0,,411000000.0,16765000000.0,2621000000.0,158000000.0,,1044000000.0,1577000000.0,-158000000.0,1419000000.0,19386000000.0,504500000.0,504000000.0,508000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2017.0,Q3YTD,2017-01-01,2017-09-30,,2.81,2.81,2.15,1574000000.0,2.81,,706000000.0,1679000000.0,1679000000.0,1416000000.0,263000000.0,48084000000.0,53914000000.0,339000000.0,219000000.0,,1286000000.0,48084000000.0,6049000000.0,465000000.0,,3199000000.0,2850000000.0,-465000000.0,2385000000.0,54133000000.0,504500000.0,504000000.0,508000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2017.0,Q3TTM,2016-10-01,2017-09-30,,3.26,3.26,2.83,2078000000.0,3.26,,834000000.0,1968000000.0,1968000000.0,1643000000.0,325000000.0,63802000000.0,71126000000.0,442000000.0,291000000.0,,1684000000.0,63802000000.0,7615000000.0,609000000.0,,4204000000.0,3411000000.0,-609000000.0,2802000000.0,71417000000.0,504500000.0,504000000.0,508000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2017.0,Q2,2017-04-01,2017-06-30,2018-08-06 10:04:14+00:00,0.94,0.94,0.36,521000000.0,0.93,,250000000.0,574000000.0,574000000.0,483000000.0,91000000.0,16251000000.0,18270000000.0,115000000.0,84000000.0,,485000000.0,16251000000.0,2103000000.0,158000000.0,,1121000000.0,982000000.0,-158000000.0,824000000.0,18354000000.0,513800000.0,513000000.0,517000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.0,1.0,1.36,1057000000.0,1.0,,291000000.0,675000000.0,675000000.0,513000000.0,162000000.0,31319000000.0,34620000000.0,223000000.0,127000000.0,,875000000.0,31319000000.0,3428000000.0,307000000.0,,2155000000.0,1273000000.0,-307000000.0,966000000.0,34747000000.0,513800000.0,513000000.0,517000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.73,1.73,2.68,2068000000.0,1.73,,494000000.0,1183000000.0,1183000000.0,885000000.0,298000000.0,62023000000.0,68243000000.0,438000000.0,248000000.0,,1693000000.0,62023000000.0,6468000000.0,592000000.0,,4199000000.0,2269000000.0,-592000000.0,1677000000.0,68491000000.0,513800000.0,513000000.0,517000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2017.0,Q1,2017-01-01,2017-03-31,2018-04-30 14:29:40+00:00,0.06,0.06,0.36,536000000.0,0.06,,41000000.0,101000000.0,101000000.0,30000000.0,71000000.0,15068000000.0,16350000000.0,108000000.0,43000000.0,,390000000.0,15068000000.0,1325000000.0,149000000.0,,1034000000.0,291000000.0,-149000000.0,142000000.0,16393000000.0,500000000.0,525000000.0,530000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2017.0,Q1TTM,2016-04-01,2017-03-31,,2.29,2.29,2.51,2047000000.0,2.29,1000000.0,639000000.0,1392000000.0,1392000000.0,1203000000.0,189000000.0,60619000000.0,66734000000.0,49000000.0,193000000.0,,1609000000.0,60619000000.0,6308000000.0,571000000.0,,3706000000.0,2602000000.0,-571000000.0,2031000000.0,66927000000.0,500000000.0,525000000.0,530000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 16:23:56+00:00,5.36,5.36,1.84,2490000000.0,5.28,0.0,962000000.0,3606000000.0,3606000000.0,2780000000.0,826000000.0,86066000000.0,96900000000.0,557000000.0,202000000.0,,2418000000.0,86066000000.0,11036000000.0,1003000000.0,,5465000000.0,5571000000.0,-1003000000.0,4568000000.0,97102000000.0,518700000.0,518000000.0,526000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2018.0,Q4,2018-10-01,2018-12-31,,1.35,1.35,0.46,874000000.0,1.31,,437000000.0,1195000000.0,1195000000.0,951000000.0,244000000.0,28294000000.0,32461000000.0,209000000.0,80000000.0,,1147000000.0,28294000000.0,4247000000.0,385000000.0,,2230000000.0,2017000000.0,-385000000.0,1632000000.0,32541000000.0,518700000.0,518000000.0,526000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2018.0,Q3,2018-07-01,2018-09-30,2019-11-04 16:07:26+00:00,1.63,1.63,0.46,555000000.0,1.62,,222000000.0,941000000.0,941000000.0,737000000.0,204000000.0,20606000000.0,23085000000.0,123000000.0,47000000.0,,445000000.0,20606000000.0,2526000000.0,240000000.0,,1123000000.0,1403000000.0,-240000000.0,1163000000.0,23132000000.0,452100000.0,451000000.0,456000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2018.0,Q3YTD,2018-01-01,2018-09-30,,4.01,4.01,1.38,1616000000.0,3.97,,525000000.0,2411000000.0,2411000000.0,1829000000.0,582000000.0,57772000000.0,64439000000.0,348000000.0,122000000.0,,1271000000.0,57772000000.0,6789000000.0,618000000.0,,3235000000.0,3554000000.0,-618000000.0,2936000000.0,64561000000.0,452100000.0,451000000.0,456000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2018.0,Q3TTM,2017-10-01,2018-09-30,,7.98,7.98,1.78,2156000000.0,7.91,,-641000000.0,4536000000.0,4536000000.0,3845000000.0,691000000.0,76777000000.0,85574000000.0,463000000.0,223000000.0,,1679000000.0,76777000000.0,9020000000.0,827000000.0,,4298000000.0,4722000000.0,-827000000.0,3895000000.0,85797000000.0,452100000.0,451000000.0,456000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2018.0,Q2,2018-04-01,2018-06-30,2019-08-05 12:51:17+00:00,2.3,2.3,0.46,533000000.0,2.27,,281000000.0,1235000000.0,1235000000.0,1055000000.0,180000000.0,19655000000.0,22400000000.0,122000000.0,45000000.0,,424000000.0,19655000000.0,2790000000.0,195000000.0,,1079000000.0,1711000000.0,-195000000.0,1516000000.0,22445000000.0,458700000.0,459000000.0,464000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2018.0,Q2YTD,2018-01-01,2018-06-30,,2.38,2.38,0.92,1061000000.0,2.35,,303000000.0,1470000000.0,1470000000.0,1092000000.0,378000000.0,37166000000.0,41354000000.0,225000000.0,75000000.0,,826000000.0,37166000000.0,4263000000.0,378000000.0,,2112000000.0,2151000000.0,-378000000.0,1773000000.0,41429000000.0,458700000.0,459000000.0,464000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2018.0,Q2TTM,2017-07-01,2018-06-30,,8.14,8.14,1.72,2118000000.0,8.06,,-448000000.0,4599000000.0,4599000000.0,4011000000.0,588000000.0,72936000000.0,81783000000.0,456000000.0,268000000.0,,1645000000.0,72936000000.0,9115000000.0,745000000.0,,4219000000.0,4896000000.0,-745000000.0,4151000000.0,82051000000.0,458700000.0,459000000.0,464000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2018.0,Q1,2018-01-01,2018-03-31,2019-05-09 12:14:29+00:00,0.08,0.08,0.46,528000000.0,0.08,,22000000.0,235000000.0,235000000.0,37000000.0,198000000.0,17511000000.0,18954000000.0,103000000.0,30000000.0,,402000000.0,17511000000.0,1473000000.0,183000000.0,,1033000000.0,440000000.0,-183000000.0,257000000.0,18984000000.0,462500000.0,476000000.0,480000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2018.0,Q1TTM,2017-04-01,2018-03-31,,7.22,7.22,3.22,2106000000.0,7.22,,-479000000.0,3938000000.0,3938000000.0,3439000000.0,499000000.0,69532000000.0,77653000000.0,449000000.0,307000000.0,,1706000000.0,69532000000.0,8428000000.0,708000000.0,,4261000000.0,4167000000.0,-708000000.0,3459000000.0,77960000000.0,462500000.0,476000000.0,480000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2019.0,Q4,2019-10-01,2019-12-31,,0.67,0.67,0.53,978000000.0,0.66,1197000000.0,277000000.0,262000000.0,262000000.0,443000000.0,-181000000.0,27301000000.0,31255000000.0,201000000.0,67000000.0,,804000000.0,27301000000.0,4021000000.0,302000000.0,,3180000000.0,841000000.0,-302000000.0,539000000.0,31322000000.0,659300000.0,659000000.0,664000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 16:23:56+00:00,4.0,4.0,2.12,3638000000.0,3.97,1197000000.0,1074000000.0,3255000000.0,3255000000.0,2637000000.0,618000000.0,110243000000.0,124650000000.0,751000000.0,163000000.0,,3408000000.0,110243000000.0,14570000000.0,1247000000.0,,8994000000.0,5576000000.0,-1247000000.0,4329000000.0,124813000000.0,659300000.0,659000000.0,664000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2019.0,Q3YTD,2019-01-01,2019-09-30,,3.33,3.33,1.59,2660000000.0,3.31,,797000000.0,2993000000.0,2993000000.0,2194000000.0,799000000.0,82942000000.0,93395000000.0,550000000.0,96000000.0,,2604000000.0,82942000000.0,10549000000.0,945000000.0,,5814000000.0,4735000000.0,-945000000.0,3790000000.0,93491000000.0,655700000.0,656000000.0,660000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2019.0,Q3TTM,2018-10-01,2019-09-30,,4.68,4.68,2.05,3534000000.0,4.62,,1234000000.0,4188000000.0,4188000000.0,3145000000.0,1043000000.0,111236000000.0,125856000000.0,759000000.0,176000000.0,,3751000000.0,111236000000.0,14796000000.0,1330000000.0,,8044000000.0,6752000000.0,-1330000000.0,5422000000.0,126032000000.0,655700000.0,656000000.0,660000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2019.0,Q3,2019-07-01,2019-09-30,2019-11-04 16:07:26+00:00,1.67,1.67,0.53,855000000.0,1.66,,340000000.0,1367000000.0,1367000000.0,1095000000.0,272000000.0,27300000000.0,31171000000.0,190000000.0,31000000.0,,833000000.0,27300000000.0,3902000000.0,317000000.0,,1878000000.0,2024000000.0,-317000000.0,1707000000.0,31202000000.0,655700000.0,656000000.0,660000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.66,1.66,1.06,1805000000.0,1.65,,457000000.0,1626000000.0,1626000000.0,1099000000.0,527000000.0,55642000000.0,62224000000.0,360000000.0,65000000.0,,1771000000.0,55642000000.0,6647000000.0,628000000.0,,3936000000.0,2711000000.0,-628000000.0,2083000000.0,62289000000.0,662300000.0,662000000.0,666000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2019.0,Q2TTM,2018-07-01,2019-06-30,,4.64,4.64,1.98,3234000000.0,4.58,,1116000000.0,3762000000.0,3762000000.0,2787000000.0,975000000.0,104542000000.0,117770000000.0,692000000.0,192000000.0,,3363000000.0,104542000000.0,13420000000.0,1253000000.0,,7289000000.0,6131000000.0,-1253000000.0,4878000000.0,117962000000.0,662300000.0,662000000.0,666000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2019.0,Q2,2019-04-01,2019-06-30,2019-08-05 12:51:17+00:00,1.67,1.67,0.53,886000000.0,1.66,,353000000.0,1367000000.0,1367000000.0,1106000000.0,261000000.0,29682000000.0,33658000000.0,174000000.0,30000000.0,,904000000.0,29682000000.0,4006000000.0,322000000.0,,1964000000.0,2042000000.0,-322000000.0,1720000000.0,33688000000.0,662300000.0,662000000.0,666000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 09:10:37+00:00,-0.01,-0.01,0.53,919000000.0,-0.01,0.0,104000000.0,259000000.0,259000000.0,-7000000.0,266000000.0,25960000000.0,28566000000.0,186000000.0,35000000.0,,867000000.0,25960000000.0,2641000000.0,306000000.0,,1972000000.0,669000000.0,-306000000.0,363000000.0,28601000000.0,700000000.0,673000000.0,673000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2019.0,Q1TTM,2018-04-01,2019-03-31,,5.27,5.27,1.91,2881000000.0,5.19,,1044000000.0,3630000000.0,3630000000.0,2736000000.0,894000000.0,94515000000.0,106512000000.0,640000000.0,207000000.0,,2883000000.0,94515000000.0,12204000000.0,1126000000.0,,6404000000.0,5800000000.0,-1126000000.0,4674000000.0,106719000000.0,700000000.0,673000000.0,673000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2020.0,Q1TTM,2019-04-01,2020-03-31,,-10.24,-10.24,2.17,3681000000.0,-10.27,9019000000.0,-967000000.0,-7222000000.0,-7222000000.0,-6590000000.0,-632000000.0,107104000000.0,120093000000.0,4036000000.0,199000000.0,,3362000000.0,107104000000.0,13188000000.0,1279000000.0,,20098000000.0,-6910000000.0,-1279000000.0,-8189000000.0,120292000000.0,648000000.0,648000000.0,648000000.0
Marathon Petroleum Corp,MPC,3BNYRYQHD39K4LCKQF12,1510295,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 09:10:37+00:00,-14.25,-14.25,0.58,962000000.0,-14.25,7822000000.0,-1937000000.0,-10218000000.0,-10218000000.0,-9234000000.0,-984000000.0,22821000000.0,24009000000.0,3471000000.0,71000000.0,,821000000.0,22821000000.0,1259000000.0,338000000.0,,13076000000.0,-11817000000.0,-338000000.0,-12155000000.0,24080000000.0,648000000.0,648000000.0,648000000.0
