company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 16:04:21+00:00,,,179000000.0,,74000000.0,2692000000.0,,3877000000.0,2627000000.0,-7525000000.0,5555000000.0,2617000000.0,-7525000000.0,5555000000.0,721000000.0,,2362000000.0,2362000000.0,322000000.0,716000000.0,-969000000.0,-495000000.0,-80358000000.0,-971000000.0,-500000000.0,73802000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2014.0,Q1TTM,2013-04-01,2014-03-31,,1279000000.0,1387000000.0,343000000.0,,-481000000.0,6298000000.0,,7737000000.0,3890000000.0,-15651000000.0,10237000000.0,3890000000.0,-15651000000.0,10237000000.0,-2005000000.0,,1374000000.0,1374000000.0,2222000000.0,953000000.0,-1855000000.0,-888000000.0,-174680000000.0,-2924000000.0,-988000000.0,160884000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 16:14:44+00:00,,,41000000.0,,26000000.0,472000000.0,,2309000000.0,1997000000.0,-2969000000.0,1979000000.0,1997000000.0,-2969000000.0,1979000000.0,1033000000.0,,1249000000.0,1249000000.0,217000000.0,415000000.0,-465000000.0,-252000000.0,-38375000000.0,-225000000.0,-250000000.0,35871000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 16:19:47+00:00,1083000000.0,1324000000.0,113000000.0,,69000000.0,10022000000.0,,5234000000.0,-3571000000.0,-7746000000.0,13942000000.0,-3571000000.0,-7746000000.0,13942000000.0,2694000000.0,,5712000000.0,5712000000.0,-1905000000.0,1203000000.0,-1782000000.0,-1117000000.0,-158288000000.0,-7227000000.0,-1664000000.0,152324000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2015.0,Q4,2015-10-01,2015-12-31,,1083000000.0,1324000000.0,-13000000.0,,13000000.0,3880000000.0,,423000000.0,-2137000000.0,-2583000000.0,2112000000.0,-2137000000.0,-2583000000.0,2112000000.0,-2595000000.0,,740000000.0,740000000.0,-2495000000.0,30000000.0,-462000000.0,-316000000.0,-41177000000.0,-2005000000.0,-269000000.0,39056000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-04 16:20:29+00:00,,,126000000.0,,56000000.0,6142000000.0,,4811000000.0,-1434000000.0,-5163000000.0,11830000000.0,-1434000000.0,-5163000000.0,11830000000.0,5289000000.0,,4972000000.0,4972000000.0,590000000.0,1173000000.0,-1320000000.0,-801000000.0,-117111000000.0,-5222000000.0,-1395000000.0,113268000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2015.0,Q3TTM,2014-10-01,2015-09-30,,109000000.0,1883000000.0,303000000.0,,-322000000.0,12268000000.0,,7182000000.0,-3937000000.0,-12574000000.0,19804000000.0,-3923000000.0,-12574000000.0,19804000000.0,2985000000.0,,3525000000.0,3525000000.0,3708000000.0,1656000000.0,-1734000000.0,-1087000000.0,-163560000000.0,-10043000000.0,-1645000000.0,152720000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2015.0,Q3,2015-07-01,2015-09-30,,,,174000000.0,,16000000.0,3001000000.0,,970000000.0,675000000.0,-5877000000.0,8355000000.0,675000000.0,-5877000000.0,8355000000.0,3169000000.0,,1467000000.0,1467000000.0,3713000000.0,1289000000.0,-413000000.0,-264000000.0,-39029000000.0,-1078000000.0,-242000000.0,33565000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-05 17:20:50+00:00,,,-48000000.0,,40000000.0,3141000000.0,,3841000000.0,-2109000000.0,714000000.0,3475000000.0,-2109000000.0,714000000.0,3475000000.0,2120000000.0,,3505000000.0,3505000000.0,-3123000000.0,-116000000.0,-907000000.0,-537000000.0,-78082000000.0,-4144000000.0,-1153000000.0,79703000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2015.0,Q2TTM,2014-07-01,2015-06-30,,109000000.0,1883000000.0,404000000.0,,-492000000.0,12655000000.0,,8629000000.0,-3107000000.0,-8849000000.0,17316000000.0,-3097000000.0,-8849000000.0,17316000000.0,4878000000.0,,2581000000.0,2581000000.0,1676000000.0,1570000000.0,-1793000000.0,-1069000000.0,-162234000000.0,-10584000000.0,-1653000000.0,155178000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2015.0,Q2,2015-04-01,2015-06-30,,,,-218000000.0,,-71000000.0,1301000000.0,,2554000000.0,977000000.0,-934000000.0,-2053000000.0,977000000.0,-934000000.0,-2053000000.0,-2081000000.0,,1459000000.0,1459000000.0,-4595000000.0,348000000.0,-468000000.0,-269000000.0,-42076000000.0,-1406000000.0,-250000000.0,41610000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 16:19:24+00:00,,,170000000.0,,111000000.0,1840000000.0,,1287000000.0,-3086000000.0,1648000000.0,5528000000.0,-3086000000.0,1648000000.0,5528000000.0,4201000000.0,,2046000000.0,2046000000.0,1472000000.0,-464000000.0,-439000000.0,-268000000.0,-36006000000.0,-2738000000.0,-903000000.0,38093000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2015.0,Q1TTM,2014-04-01,2015-03-31,,109000000.0,1883000000.0,760000000.0,,-373000000.0,13574000000.0,,7643000000.0,-3454000000.0,-12471000000.0,22945000000.0,-3454000000.0,-12471000000.0,22945000000.0,6647000000.0,,2235000000.0,2235000000.0,6376000000.0,1523000000.0,-1829000000.0,-1043000000.0,-162141000000.0,-9924000000.0,-1653000000.0,151499000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 16:21:00+00:00,770000000.0,1257000000.0,318000000.0,,50000000.0,10462000000.0,,3595000000.0,3201000000.0,-21694000000.0,14876000000.0,3201000000.0,-21694000000.0,14876000000.0,-3567000000.0,,4419000000.0,4419000000.0,-323000000.0,5778000000.0,-1882000000.0,-1300000000.0,-161210000000.0,-2753000000.0,-2119000000.0,141398000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2016.0,Q4,2016-10-01,2016-12-31,,770000000.0,1257000000.0,-84000000.0,,-310000000.0,-4821000000.0,,1142000000.0,435000000.0,-8610000000.0,-2198000000.0,435000000.0,-8610000000.0,-2198000000.0,-10683000000.0,,293000000.0,293000000.0,2414000000.0,1616000000.0,-480000000.0,-361000000.0,-42005000000.0,-1301000000.0,-661000000.0,33875000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-03 16:18:10+00:00,,,402000000.0,,360000000.0,15283000000.0,,2453000000.0,2766000000.0,-13084000000.0,17074000000.0,2766000000.0,-13084000000.0,17074000000.0,7116000000.0,,4126000000.0,4126000000.0,-2737000000.0,4162000000.0,-1402000000.0,-939000000.0,-119205000000.0,-1452000000.0,-1458000000.0,107523000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2016.0,Q3TTM,2015-10-01,2016-09-30,,1083000000.0,1324000000.0,389000000.0,,373000000.0,19163000000.0,,2876000000.0,629000000.0,-15667000000.0,19186000000.0,629000000.0,-15667000000.0,19186000000.0,4521000000.0,,4866000000.0,4866000000.0,-5232000000.0,4192000000.0,-1864000000.0,-1255000000.0,-160382000000.0,-3457000000.0,-1727000000.0,146579000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2016.0,Q3,2016-07-01,2016-09-30,,,,-22000000.0,,149000000.0,2289000000.0,,1616000000.0,2182000000.0,-5295000000.0,3550000000.0,2182000000.0,-5295000000.0,3550000000.0,586000000.0,,1832000000.0,1832000000.0,-549000000.0,1550000000.0,-461000000.0,-308000000.0,-39408000000.0,-70000000.0,-606000000.0,34574000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-04 16:18:29+00:00,,,424000000.0,,211000000.0,12994000000.0,,837000000.0,584000000.0,-7789000000.0,13524000000.0,584000000.0,-7789000000.0,13524000000.0,6530000000.0,,2294000000.0,2294000000.0,-2188000000.0,2612000000.0,-941000000.0,-631000000.0,-79797000000.0,-1382000000.0,-852000000.0,72949000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2016.0,Q2TTM,2015-07-01,2016-06-30,,1083000000.0,1324000000.0,585000000.0,,240000000.0,19875000000.0,,2230000000.0,-878000000.0,-16249000000.0,23991000000.0,-878000000.0,-16249000000.0,23991000000.0,7104000000.0,,4501000000.0,4501000000.0,-970000000.0,3931000000.0,-1816000000.0,-1211000000.0,-160003000000.0,-4465000000.0,-1363000000.0,145570000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2016.0,Q2,2016-04-01,2016-06-30,,,,257000000.0,,56000000.0,11303000000.0,,-269000000.0,-562000000.0,-5041000000.0,7197000000.0,-562000000.0,-5041000000.0,7197000000.0,1650000000.0,,925000000.0,925000000.0,-5288000000.0,1438000000.0,-490000000.0,-313000000.0,-39522000000.0,-1042000000.0,-376000000.0,34971000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 16:18:15+00:00,,,167000000.0,,155000000.0,1691000000.0,,1106000000.0,1146000000.0,-2748000000.0,6327000000.0,1146000000.0,-2748000000.0,6327000000.0,4880000000.0,,1369000000.0,1369000000.0,3100000000.0,1174000000.0,-451000000.0,-318000000.0,-40275000000.0,-340000000.0,-476000000.0,37978000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2016.0,Q1TTM,2015-04-01,2016-03-31,,1083000000.0,1324000000.0,110000000.0,,113000000.0,9873000000.0,,5053000000.0,661000000.0,-12142000000.0,14741000000.0,661000000.0,-12142000000.0,14741000000.0,3373000000.0,,5035000000.0,5035000000.0,-277000000.0,2841000000.0,-1794000000.0,-1167000000.0,-162557000000.0,-4829000000.0,-1237000000.0,152209000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2017.0,FY,2017-01-01,2017-12-31,2020-02-14 16:24:04+00:00,185000000.0,1248000000.0,222000000.0,,110000000.0,4686000000.0,,2078000000.0,-1258000000.0,-11957000000.0,13460000000.0,-1258000000.0,-11957000000.0,13460000000.0,355000000.0,,7974000000.0,7974000000.0,578000000.0,1037000000.0,-1929000000.0,-1296000000.0,-152747000000.0,-1827000000.0,-1250000000.0,142719000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2017.0,Q4,2017-10-01,2017-12-31,,185000000.0,1248000000.0,-49000000.0,,-35000000.0,49000000.0,,-45000000.0,-955000000.0,-3735000000.0,4674000000.0,-955000000.0,-3735000000.0,4674000000.0,-51000000.0,,3865000000.0,3865000000.0,809000000.0,700000000.0,-537000000.0,-320000000.0,-41572000000.0,-967000000.0,-323000000.0,38374000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-08 16:18:23+00:00,,,271000000.0,,145000000.0,4637000000.0,,2123000000.0,-303000000.0,-8222000000.0,8786000000.0,-303000000.0,-8222000000.0,8786000000.0,406000000.0,,4109000000.0,4109000000.0,-231000000.0,337000000.0,-1392000000.0,-976000000.0,-111175000000.0,-860000000.0,-927000000.0,104345000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2017.0,Q3TTM,2016-10-01,2017-09-30,,770000000.0,1257000000.0,187000000.0,,-165000000.0,-184000000.0,,3265000000.0,132000000.0,-16832000000.0,6588000000.0,132000000.0,-16832000000.0,6588000000.0,-10277000000.0,,4402000000.0,4402000000.0,2183000000.0,1953000000.0,-1872000000.0,-1337000000.0,-153180000000.0,-2161000000.0,-1588000000.0,138220000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2017.0,Q3,2017-07-01,2017-09-30,,,,164000000.0,,35000000.0,2945000000.0,,842000000.0,-755000000.0,-5575000000.0,4075000000.0,-755000000.0,-5575000000.0,4075000000.0,-2220000000.0,,2241000000.0,2241000000.0,-1275000000.0,-315000000.0,-477000000.0,-323000000.0,-37744000000.0,-644000000.0,-315000000.0,32646000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-03 16:18:31+00:00,,,107000000.0,,110000000.0,1692000000.0,,1281000000.0,452000000.0,-2647000000.0,4711000000.0,452000000.0,-2647000000.0,4711000000.0,2626000000.0,,1868000000.0,1868000000.0,1044000000.0,652000000.0,-915000000.0,-653000000.0,-73431000000.0,-216000000.0,-612000000.0,71699000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2017.0,Q2TTM,2016-07-01,2017-06-30,,770000000.0,1257000000.0,1000000.0,,-51000000.0,-840000000.0,,4039000000.0,3069000000.0,-16552000000.0,6063000000.0,3069000000.0,-16552000000.0,6063000000.0,-7471000000.0,,3993000000.0,3993000000.0,2909000000.0,3818000000.0,-1856000000.0,-1322000000.0,-154844000000.0,-1587000000.0,-1879000000.0,140148000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2017.0,Q2,2017-04-01,2017-06-30,,,,157000000.0,,-6000000.0,1295000000.0,,320000000.0,22000000.0,372000000.0,3063000000.0,22000000.0,372000000.0,3063000000.0,3451000000.0,,496000000.0,496000000.0,1115000000.0,549000000.0,-486000000.0,-324000000.0,-39031000000.0,-202000000.0,-321000000.0,39889000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 16:17:35+00:00,,,-50000000.0,,116000000.0,397000000.0,,961000000.0,430000000.0,-3019000000.0,1648000000.0,430000000.0,-3019000000.0,1648000000.0,-825000000.0,,1372000000.0,1372000000.0,-71000000.0,103000000.0,-429000000.0,-329000000.0,-34400000000.0,-14000000.0,-291000000.0,31810000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2017.0,Q1TTM,2016-04-01,2017-03-31,,770000000.0,1257000000.0,101000000.0,,11000000.0,9168000000.0,,3450000000.0,2485000000.0,-21965000000.0,10197000000.0,2485000000.0,-21965000000.0,10197000000.0,-9272000000.0,,4422000000.0,4422000000.0,-3494000000.0,4707000000.0,-1860000000.0,-1311000000.0,-155335000000.0,-2427000000.0,-1934000000.0,135230000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2018.0,FY,2018-01-01,2018-12-31,2020-02-14 16:24:04+00:00,760000000.0,1443000000.0,161000000.0,,142000000.0,17581000000.0,,4258000000.0,781000000.0,-21628000000.0,21664000000.0,781000000.0,-21628000000.0,21664000000.0,959000000.0,,4088000000.0,4088000000.0,-166000000.0,1354000000.0,-1970000000.0,-1521000000.0,-155408000000.0,-1810000000.0,-1500000000.0,135750000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2018.0,Q4,2018-10-01,2018-12-31,,760000000.0,1443000000.0,116000000.0,,210000000.0,10754000000.0,,201000000.0,-28000000.0,-8687000000.0,11396000000.0,-28000000.0,-8687000000.0,11396000000.0,2891000000.0,,849000000.0,849000000.0,-323000000.0,638000000.0,-483000000.0,-374000000.0,-44824000000.0,-105000000.0,-388000000.0,36620000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-05 16:20:57+00:00,,,45000000.0,,-68000000.0,6827000000.0,,4057000000.0,809000000.0,-12941000000.0,10268000000.0,809000000.0,-12941000000.0,10268000000.0,-1932000000.0,,3239000000.0,3239000000.0,157000000.0,716000000.0,-1487000000.0,-1147000000.0,-110584000000.0,-1705000000.0,-1112000000.0,99130000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2018.0,Q3TTM,2017-10-01,2018-09-30,,185000000.0,1248000000.0,-4000000.0,,-103000000.0,6876000000.0,,4012000000.0,-146000000.0,-16676000000.0,14942000000.0,-146000000.0,-16676000000.0,14942000000.0,-1983000000.0,,7104000000.0,7104000000.0,966000000.0,1416000000.0,-2024000000.0,-1467000000.0,-152156000000.0,-2672000000.0,-1435000000.0,137504000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2018.0,Q3,2018-07-01,2018-09-30,,,,-3000000.0,,3000000.0,1636000000.0,,1769000000.0,400000000.0,-6452000000.0,3593000000.0,400000000.0,-6452000000.0,3593000000.0,-2456000000.0,,1675000000.0,1675000000.0,285000000.0,136000000.0,-485000000.0,-378000000.0,-39571000000.0,-754000000.0,-373000000.0,33604000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-02 16:21:43+00:00,,,48000000.0,,-71000000.0,5191000000.0,,2288000000.0,409000000.0,-6489000000.0,6675000000.0,409000000.0,-6489000000.0,6675000000.0,524000000.0,,1564000000.0,1564000000.0,-128000000.0,580000000.0,-1002000000.0,-769000000.0,-71013000000.0,-951000000.0,-739000000.0,65526000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2018.0,Q2TTM,2017-07-01,2018-06-30,,185000000.0,1248000000.0,163000000.0,,-71000000.0,8185000000.0,,3085000000.0,-1301000000.0,-15799000000.0,15424000000.0,-1301000000.0,-15799000000.0,15424000000.0,-1747000000.0,,7670000000.0,7670000000.0,-594000000.0,965000000.0,-2016000000.0,-1412000000.0,-150329000000.0,-2562000000.0,-1377000000.0,136546000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2018.0,Q2,2018-04-01,2018-06-30,,,,70000000.0,,-375000000.0,4200000000.0,,1026000000.0,-480000000.0,-4216000000.0,4374000000.0,-480000000.0,-4216000000.0,4374000000.0,-697000000.0,,200000000.0,200000000.0,-96000000.0,93000000.0,-441000000.0,-381000000.0,-37647000000.0,-842000000.0,-376000000.0,33872000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 16:21:44+00:00,,,-22000000.0,,304000000.0,991000000.0,,1262000000.0,889000000.0,-2273000000.0,2301000000.0,889000000.0,-2273000000.0,2301000000.0,1221000000.0,,1364000000.0,1364000000.0,-32000000.0,487000000.0,-561000000.0,-388000000.0,-33366000000.0,-109000000.0,-363000000.0,31654000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2018.0,Q1TTM,2017-04-01,2018-03-31,,185000000.0,1248000000.0,250000000.0,,298000000.0,5280000000.0,,2379000000.0,-799000000.0,-11211000000.0,14113000000.0,-799000000.0,-11211000000.0,14113000000.0,2401000000.0,,7966000000.0,7966000000.0,617000000.0,1421000000.0,-2061000000.0,-1355000000.0,-151713000000.0,-1922000000.0,-1322000000.0,142563000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2019.0,Q4,2019-10-01,2019-12-31,,1348000000.0,1521000000.0,108000000.0,,-40000000.0,2016000000.0,,43000000.0,-1992000000.0,-3912000000.0,3985000000.0,-1992000000.0,-3912000000.0,3985000000.0,-1959000000.0,,1138000000.0,1138000000.0,723000000.0,-832000000.0,-491000000.0,-404000000.0,-35347000000.0,-239000000.0,-560000000.0,31926000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 16:24:04+00:00,1348000000.0,1521000000.0,460000000.0,,16000000.0,13175000000.0,,3980000000.0,-1634000000.0,-17028000000.0,19625000000.0,-1634000000.0,-17028000000.0,19625000000.0,979000000.0,,4238000000.0,4238000000.0,1752000000.0,775000000.0,-1931000000.0,-1641000000.0,-135584000000.0,-2248000000.0,-2500000000.0,120487000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2019.0,Q3TTM,2018-10-01,2019-09-30,,760000000.0,1443000000.0,468000000.0,,266000000.0,21913000000.0,,4138000000.0,330000000.0,-21803000000.0,27036000000.0,330000000.0,-21803000000.0,27036000000.0,5829000000.0,,3949000000.0,3949000000.0,706000000.0,2245000000.0,-1923000000.0,-1611000000.0,-145061000000.0,-2114000000.0,-2328000000.0,125181000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2019.0,Q3,2019-07-01,2019-09-30,,,,441000000.0,,29000000.0,5922000000.0,,1310000000.0,597000000.0,-5079000000.0,7316000000.0,597000000.0,-5079000000.0,7316000000.0,2863000000.0,,1425000000.0,1425000000.0,-472000000.0,1101000000.0,-495000000.0,-410000000.0,-34768000000.0,-447000000.0,-957000000.0,30184000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-05 16:20:57+00:00,,,352000000.0,,56000000.0,11159000000.0,,3937000000.0,358000000.0,-13116000000.0,15640000000.0,358000000.0,-13116000000.0,15640000000.0,2938000000.0,,3100000000.0,3100000000.0,1029000000.0,1607000000.0,-1440000000.0,-1237000000.0,-100237000000.0,-2009000000.0,-1940000000.0,88561000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2019.0,Q2TTM,2018-07-01,2019-06-30,,760000000.0,1443000000.0,24000000.0,,240000000.0,17627000000.0,,4597000000.0,133000000.0,-23176000000.0,23313000000.0,133000000.0,-23176000000.0,23313000000.0,510000000.0,,4199000000.0,4199000000.0,1463000000.0,1280000000.0,-1913000000.0,-1579000000.0,-149864000000.0,-2421000000.0,-1744000000.0,128601000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2019.0,Q2,2019-04-01,2019-06-30,,,,-109000000.0,,29000000.0,4165000000.0,,424000000.0,-1805000000.0,-2738000000.0,5239000000.0,-1805000000.0,-2738000000.0,5239000000.0,725000000.0,,738000000.0,738000000.0,445000000.0,-454000000.0,-472000000.0,-407000000.0,-32249000000.0,-869000000.0,-499000000.0,29983000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-02 16:21:43+00:00,,,-89000000.0,,27000000.0,5237000000.0,,2627000000.0,-239000000.0,-8037000000.0,8324000000.0,-239000000.0,-8037000000.0,8324000000.0,75000000.0,,1675000000.0,1675000000.0,1501000000.0,506000000.0,-945000000.0,-827000000.0,-65469000000.0,-1562000000.0,-983000000.0,58377000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 16:21:55+00:00,,,20000000.0,,-2000000.0,1072000000.0,,2203000000.0,1566000000.0,-5299000000.0,3085000000.0,1566000000.0,-5299000000.0,3085000000.0,-650000000.0,,937000000.0,937000000.0,1056000000.0,960000000.0,-473000000.0,-420000000.0,-33220000000.0,-693000000.0,-484000000.0,28394000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2019.0,Q1TTM,2018-04-01,2019-03-31,,760000000.0,1443000000.0,203000000.0,,-164000000.0,17662000000.0,,5199000000.0,1458000000.0,-24654000000.0,22448000000.0,1458000000.0,-24654000000.0,22448000000.0,-912000000.0,,3661000000.0,3661000000.0,922000000.0,1827000000.0,-1882000000.0,-1553000000.0,-155262000000.0,-2394000000.0,-1621000000.0,132490000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2020.0,Q1TTM,2019-04-01,2020-03-31,,1348000000.0,1521000000.0,769000000.0,,-4000000.0,27948000000.0,,4016000000.0,3159000000.0,-17509000000.0,31306000000.0,3159000000.0,-17509000000.0,31306000000.0,16952000000.0,,3031000000.0,3031000000.0,-442000000.0,4885000000.0,-1963000000.0,-1669000000.0,-138056000000.0,-1572000000.0,-2501000000.0,122510000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 16:21:55+00:00,,,329000000.0,,-22000000.0,15845000000.0,,2239000000.0,6359000000.0,-5780000000.0,14766000000.0,6359000000.0,-5780000000.0,14766000000.0,15323000000.0,,-270000000.0,-270000000.0,-1138000000.0,5070000000.0,-505000000.0,-448000000.0,-35692000000.0,-17000000.0,-485000000.0,30417000000.0
