company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netrealizedcapitalgains,otheradjustmentstoconsolidatednetincome,othergains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,policyacquisitioncosts,premiumsearned,propertyliabilityinsuranceclaims,restructuringcharge,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2015.0,Q4,2015-10-01,2015-12-31,,274000000.0,1.64,1.64,0.7,1.61,110000000.0,740000000.0,740000000.0,,735000000.0,5000000.0,3483000000.0,,7000000.0,,5656000000.0,2466000000.0,627000000.0,8307000000.0,9618000000.0,-2762000000.0,13413000000.0,14256000000.0,843000000.0,14256000000.0,451700000.0,451700000.0,451700000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2015.0,Q3,2015-07-01,2015-09-30,2016-11-04 16:20:29+00:00,922000000.0,3.22,3.22,0.58,3.16,584000000.0,1467000000.0,1467000000.0,0.0,1465000000.0,2000000.0,5441000000.0,,2000000.0,,2773000000.0,2173000000.0,367000000.0,5985000000.0,7488000000.0,,11550000000.0,13599000000.0,2049000000.0,13599000000.0,451000000.0,451000000.0,451000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2015.0,Q3YTD,2015-01-01,2015-09-30,,1846000000.0,10.73,10.73,1.74,10.56,1962000000.0,4972000000.0,4972000000.0,,4907000000.0,65000000.0,15371000000.0,,8000000.0,,5256000000.0,7278000000.0,1585000000.0,20214000000.0,24488000000.0,2762000000.0,35937000000.0,42863000000.0,6926000000.0,42863000000.0,451000000.0,451000000.0,451000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2015.0,Q3TTM,2014-10-01,2015-09-30,,2554000000.0,8.09,8.09,2.32,7.99,1668000000.0,3525000000.0,3521000000.0,4000000.0,3448000000.0,77000000.0,19938000000.0,,13000000.0,,17063000000.0,7723000000.0,2245000000.0,30927000000.0,37077000000.0,-5527000000.0,53412000000.0,58588000000.0,5176000000.0,58588000000.0,451000000.0,451000000.0,451000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2015.0,Q2,2015-04-01,2015-06-30,2016-08-05 17:20:50+00:00,135000000.0,3.07,3.07,0.58,3.03,679000000.0,1459000000.0,1459000000.0,0.0,1406000000.0,53000000.0,3800000000.0,,9000000.0,,2483000000.0,2330000000.0,437000000.0,7582000000.0,8528000000.0,,11583000000.0,13712000000.0,2129000000.0,13712000000.0,452600000.0,452600000.0,452600000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2015.0,Q2YTD,2015-01-01,2015-06-30,,924000000.0,7.51,7.51,1.16,7.4,1378000000.0,3505000000.0,3505000000.0,,3442000000.0,63000000.0,9930000000.0,,6000000.0,,2483000000.0,5105000000.0,1218000000.0,14229000000.0,17000000000.0,2762000000.0,24387000000.0,29264000000.0,4877000000.0,29264000000.0,452600000.0,452600000.0,452600000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2015.0,Q2TTM,2014-07-01,2015-06-30,,1978000000.0,5.87,5.87,2.27,5.82,850000000.0,2581000000.0,2577000000.0,4000000.0,2495000000.0,86000000.0,18413000000.0,,16000000.0,,14290000000.0,7370000000.0,2623000000.0,31586000000.0,37805000000.0,-2738000000.0,53958000000.0,57369000000.0,3411000000.0,57369000000.0,452600000.0,452600000.0,452600000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 16:19:24+00:00,789000000.0,4.44,4.44,0.58,4.37,699000000.0,2046000000.0,2046000000.0,0.0,2036000000.0,10000000.0,6130000000.0,,-3000000.0,,,2775000000.0,781000000.0,6647000000.0,8472000000.0,2762000000.0,12804000000.0,15552000000.0,2748000000.0,15552000000.0,454300000.0,454300000.0,454300000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2015.0,Q1TTM,2014-04-01,2015-03-31,,2325000000.0,5.06,5.06,2.22,5.01,575000000.0,2235000000.0,2227000000.0,8000000.0,2179000000.0,56000000.0,18976000000.0,,13000000.0,,11807000000.0,7755000000.0,2897000000.0,30072000000.0,36921000000.0,64000000.0,54014000000.0,56803000000.0,2789000000.0,56803000000.0,454300000.0,454300000.0,454300000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 16:21:00+00:00,1877000000.0,9.85,9.85,2.8,9.71,1335000000.0,4419000000.0,4419000000.0,,4368000000.0,51000000.0,17714000000.0,,49000000.0,,11779000000.0,10101000000.0,2025000000.0,30964000000.0,37393000000.0,,53074000000.0,58779000000.0,5705000000.0,58779000000.0,438200000.0,438200000.0,438200000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2016.0,Q4,2016-10-01,2016-12-31,,133000000.0,0.68,0.68,0.7,0.67,35000000.0,293000000.0,293000000.0,,284000000.0,9000000.0,2055000000.0,,11000000.0,,2958000000.0,2898000000.0,592000000.0,8097000000.0,9050000000.0,,12733000000.0,13050000000.0,317000000.0,13050000000.0,438200000.0,438200000.0,438200000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2016.0,Q3,2016-07-01,2016-09-30,2017-11-03 16:18:10+00:00,115000000.0,4.14,4.14,0.7,4.07,501000000.0,1832000000.0,1832000000.0,,1827000000.0,5000000.0,4886000000.0,,18000000.0,,2983000000.0,2440000000.0,569000000.0,9635000000.0,10979000000.0,,14646000000.0,16961000000.0,2315000000.0,16961000000.0,435900000.0,435900000.0,435900000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2016.0,Q3YTD,2016-01-01,2016-09-30,,1744000000.0,9.17,9.17,2.1,9.04,1300000000.0,4126000000.0,4126000000.0,,4084000000.0,42000000.0,15659000000.0,,38000000.0,,8821000000.0,7203000000.0,1433000000.0,22867000000.0,28343000000.0,,40341000000.0,45729000000.0,5388000000.0,45729000000.0,435900000.0,435900000.0,435900000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2016.0,Q3TTM,2015-10-01,2016-09-30,,2018000000.0,10.81,10.81,2.8,10.65,1410000000.0,4866000000.0,4866000000.0,,4819000000.0,47000000.0,19142000000.0,,45000000.0,,14477000000.0,9669000000.0,2060000000.0,31174000000.0,37961000000.0,-2762000000.0,53754000000.0,59985000000.0,6231000000.0,59985000000.0,435900000.0,435900000.0,435900000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2016.0,Q2,2016-04-01,2016-06-30,2017-08-04 16:18:29+00:00,427000000.0,2.06,2.06,0.7,2.04,431000000.0,925000000.0,925000000.0,,921000000.0,4000000.0,5222000000.0,,15000000.0,,3026000000.0,2282000000.0,598000000.0,6935000000.0,9047000000.0,,13098000000.0,14439000000.0,1341000000.0,14439000000.0,441100000.0,441100000.0,441100000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2016.0,Q2YTD,2016-01-01,2016-06-30,,1629000000.0,5.03,5.03,1.4,4.97,799000000.0,2294000000.0,2294000000.0,,2257000000.0,37000000.0,10773000000.0,,20000000.0,,5838000000.0,4763000000.0,864000000.0,13232000000.0,17364000000.0,,25695000000.0,28768000000.0,3073000000.0,28768000000.0,441100000.0,441100000.0,441100000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2016.0,Q2TTM,2015-07-01,2016-06-30,,2825000000.0,9.89,9.89,2.68,9.74,1493000000.0,4501000000.0,4501000000.0,,4457000000.0,44000000.0,19697000000.0,,29000000.0,,14267000000.0,9402000000.0,1858000000.0,27524000000.0,34470000000.0,-2762000000.0,50658000000.0,56623000000.0,5965000000.0,56623000000.0,441100000.0,441100000.0,441100000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 16:18:15+00:00,1202000000.0,2.97,2.97,0.7,2.93,368000000.0,1369000000.0,1369000000.0,,1336000000.0,33000000.0,5551000000.0,,5000000.0,,2812000000.0,2481000000.0,266000000.0,6297000000.0,8317000000.0,,12597000000.0,14329000000.0,1732000000.0,14329000000.0,445300000.0,445300000.0,445300000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2016.0,Q1TTM,2015-04-01,2016-03-31,,2533000000.0,10.9,10.9,2.56,10.73,1741000000.0,5035000000.0,5035000000.0,,4942000000.0,93000000.0,18275000000.0,,23000000.0,,13724000000.0,9450000000.0,1697000000.0,28171000000.0,33951000000.0,-2762000000.0,49143000000.0,55896000000.0,6753000000.0,55896000000.0,445300000.0,445300000.0,445300000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2017.0,FY,2017-01-01,2017-12-31,2020-02-14 16:24:04+00:00,1580000000.0,18.19,18.19,3.0,17.86,-1438000000.0,7974000000.0,7925000000.0,,7863000000.0,111000000.0,16867000000.0,49000000.0,,,11915000000.0,10731000000.0,2091000000.0,32091000000.0,37616000000.0,,53202000000.0,59689000000.0,6487000000.0,59689000000.0,427000000.0,427000000.0,427000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2017.0,Q4,2017-10-01,2017-12-31,,414000000.0,8.73,8.73,0.75,8.56,-2758000000.0,3865000000.0,3816000000.0,,3765000000.0,100000000.0,3698000000.0,49000000.0,-58000000.0,,3102000000.0,3078000000.0,485000000.0,9489000000.0,11148000000.0,,15149000000.0,16265000000.0,1116000000.0,16265000000.0,427000000.0,427000000.0,427000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2017.0,Q3,2017-07-01,2017-09-30,2018-11-08 16:18:23+00:00,643000000.0,5.19,5.19,0.75,5.09,800000000.0,2241000000.0,2241000000.0,,2238000000.0,3000000.0,5684000000.0,,20000000.0,,2921000000.0,2834000000.0,500000000.0,7795000000.0,9228000000.0,,13292000000.0,16313000000.0,3021000000.0,16313000000.0,426200000.0,426200000.0,426200000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2017.0,Q3YTD,2017-01-01,2017-09-30,,1166000000.0,9.46,9.46,2.25,9.3,1320000000.0,4109000000.0,4109000000.0,,4098000000.0,11000000.0,13169000000.0,,58000000.0,,8813000000.0,7653000000.0,1606000000.0,22602000000.0,26468000000.0,,38053000000.0,43424000000.0,5371000000.0,43424000000.0,426200000.0,426200000.0,426200000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2017.0,Q3TTM,2016-10-01,2017-09-30,,1299000000.0,10.14,10.14,2.95,9.97,1355000000.0,4402000000.0,4402000000.0,,4382000000.0,20000000.0,15224000000.0,,69000000.0,,11771000000.0,10551000000.0,2198000000.0,30699000000.0,35518000000.0,,50786000000.0,56474000000.0,5688000000.0,56474000000.0,426200000.0,426200000.0,426200000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2017.0,Q2,2017-04-01,2017-06-30,2018-08-03 16:18:31+00:00,84000000.0,1.13,1.13,0.75,1.12,125000000.0,496000000.0,496000000.0,,491000000.0,5000000.0,2997000000.0,,13000000.0,,2983000000.0,2118000000.0,491000000.0,8326000000.0,9275000000.0,,12833000000.0,13441000000.0,608000000.0,13441000000.0,428300000.0,428300000.0,428300000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2017.0,Q2YTD,2017-01-01,2017-06-30,,523000000.0,4.27,4.27,1.5,4.21,520000000.0,1868000000.0,1868000000.0,,1860000000.0,8000000.0,7485000000.0,,38000000.0,,5892000000.0,4819000000.0,1106000000.0,14807000000.0,17240000000.0,,24761000000.0,27111000000.0,2350000000.0,27111000000.0,428300000.0,428300000.0,428300000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2017.0,Q2TTM,2016-07-01,2017-06-30,,771000000.0,9.09,9.09,2.9,8.95,1056000000.0,3993000000.0,3993000000.0,,3971000000.0,22000000.0,14426000000.0,,67000000.0,,11833000000.0,10157000000.0,2267000000.0,32539000000.0,37269000000.0,,52140000000.0,57122000000.0,4982000000.0,57122000000.0,428300000.0,428300000.0,428300000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 16:17:35+00:00,439000000.0,3.14,3.14,0.75,3.09,395000000.0,1372000000.0,1372000000.0,,1369000000.0,3000000.0,4488000000.0,,25000000.0,,2909000000.0,2701000000.0,615000000.0,6481000000.0,7965000000.0,,11928000000.0,13670000000.0,1742000000.0,13670000000.0,429900000.0,429900000.0,429900000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2017.0,Q1TTM,2016-04-01,2017-03-31,,1114000000.0,10.02,10.02,2.85,9.87,1362000000.0,4422000000.0,4422000000.0,,4401000000.0,21000000.0,16651000000.0,,69000000.0,,11876000000.0,10321000000.0,2374000000.0,31148000000.0,37041000000.0,,52405000000.0,58120000000.0,5715000000.0,58120000000.0,429900000.0,429900000.0,429900000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2018.0,FY,2018-01-01,2018-12-31,2020-02-14 16:24:04+00:00,2273000000.0,9.64,9.64,3.6,9.5,822000000.0,4088000000.0,4012000000.0,,4074000000.0,14000000.0,18153000000.0,76000000.0,,,11949000000.0,9060000000.0,1336000000.0,35779000000.0,42600000000.0,,58158000000.0,62992000000.0,4834000000.0,62992000000.0,417600000.0,417600000.0,417600000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2018.0,Q4,2018-10-01,2018-12-31,,509000000.0,2.02,2.02,0.9,2.0,218000000.0,849000000.0,835000000.0,,842000000.0,7000000.0,4752000000.0,14000000.0,,,3220000000.0,1460000000.0,22000000.0,12220000000.0,13628000000.0,,17379000000.0,18432000000.0,1053000000.0,18432000000.0,417600000.0,417600000.0,417600000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2018.0,Q3,2018-07-01,2018-09-30,2019-11-05 16:20:57+00:00,563000000.0,3.97,3.97,0.9,3.9,184000000.0,1675000000.0,1654000000.0,,1672000000.0,3000000.0,4197000000.0,21000000.0,,,2960000000.0,3141000000.0,446000000.0,8810000000.0,10341000000.0,,14310000000.0,16148000000.0,1838000000.0,16148000000.0,416200000.0,416200000.0,416200000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2018.0,Q3YTD,2018-01-01,2018-09-30,,1764000000.0,7.62,7.62,2.7,7.5,604000000.0,3239000000.0,3177000000.0,,3232000000.0,7000000.0,13401000000.0,62000000.0,,,8729000000.0,7600000000.0,1314000000.0,23559000000.0,28972000000.0,,40779000000.0,44560000000.0,3781000000.0,44560000000.0,416200000.0,416200000.0,416200000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2018.0,Q3TTM,2017-10-01,2018-09-30,,2178000000.0,16.35,16.35,3.45,16.06,-2154000000.0,7104000000.0,6993000000.0,,6997000000.0,107000000.0,17099000000.0,111000000.0,-58000000.0,,11831000000.0,10678000000.0,1799000000.0,33048000000.0,40120000000.0,,55928000000.0,60825000000.0,4897000000.0,60825000000.0,416200000.0,416200000.0,416200000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2018.0,Q2,2018-04-01,2018-06-30,2019-08-02 16:21:43+00:00,613000000.0,0.46,0.46,0.9,0.46,68000000.0,200000000.0,182000000.0,,197000000.0,3000000.0,4781000000.0,18000000.0,,,2846000000.0,2436000000.0,540000000.0,7438000000.0,10406000000.0,,14405000000.0,14655000000.0,250000000.0,14655000000.0,419500000.0,419500000.0,419500000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2018.0,Q2YTD,2018-01-01,2018-06-30,,1201000000.0,3.65,3.65,1.8,3.6,420000000.0,1564000000.0,1523000000.0,,1560000000.0,4000000.0,9204000000.0,41000000.0,,,5769000000.0,4459000000.0,868000000.0,14749000000.0,18631000000.0,,26469000000.0,28412000000.0,1943000000.0,28412000000.0,419500000.0,419500000.0,419500000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2018.0,Q2TTM,2017-07-01,2018-06-30,,2258000000.0,17.57,17.57,3.3,17.25,-1538000000.0,7670000000.0,7580000000.0,,7563000000.0,107000000.0,18586000000.0,90000000.0,-38000000.0,,11792000000.0,10371000000.0,1853000000.0,32033000000.0,39007000000.0,,54910000000.0,60990000000.0,6080000000.0,60990000000.0,419500000.0,419500000.0,419500000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 16:21:44+00:00,588000000.0,3.19,3.19,0.9,3.14,352000000.0,1364000000.0,1341000000.0,,1363000000.0,1000000.0,4423000000.0,23000000.0,,,2923000000.0,2023000000.0,328000000.0,7311000000.0,8225000000.0,,12064000000.0,13757000000.0,1693000000.0,13757000000.0,422000000.0,422000000.0,422000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2018.0,Q1TTM,2017-04-01,2018-03-31,,1729000000.0,18.24,18.24,3.15,17.91,-1481000000.0,7966000000.0,7894000000.0,,7857000000.0,109000000.0,16802000000.0,72000000.0,-25000000.0,,11929000000.0,10053000000.0,1804000000.0,32921000000.0,37876000000.0,,53338000000.0,59776000000.0,6438000000.0,59776000000.0,422000000.0,422000000.0,422000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2019.0,Q4,2019-10-01,2019-12-31,,524000000.0,2.78,2.78,1.0,2.74,221000000.0,1138000000.0,1123000000.0,,1128000000.0,10000000.0,4331000000.0,15000000.0,,,3828000000.0,3662000000.0,593000000.0,11230000000.0,12934000000.0,,17879000000.0,19223000000.0,1344000000.0,19223000000.0,404800000.0,404800000.0,404800000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 16:24:04+00:00,2332000000.0,10.23,10.23,4.0,10.11,947000000.0,4238000000.0,4138000000.0,,4186000000.0,52000000.0,17126000000.0,100000000.0,,,13416000000.0,13479000000.0,2274000000.0,34202000000.0,41700000000.0,,59722000000.0,64807000000.0,5085000000.0,64807000000.0,404800000.0,404800000.0,404800000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2019.0,Q3YTD,2019-01-01,2019-09-30,,1808000000.0,7.45,7.45,3.0,7.37,726000000.0,3100000000.0,3015000000.0,,3058000000.0,42000000.0,12795000000.0,85000000.0,,,9588000000.0,9817000000.0,1681000000.0,22972000000.0,28766000000.0,,41843000000.0,45584000000.0,3741000000.0,45584000000.0,404100000.0,404100000.0,404100000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2019.0,Q3TTM,2018-10-01,2019-09-30,,2317000000.0,9.47,9.47,3.9,9.37,944000000.0,3949000000.0,3850000000.0,,3900000000.0,49000000.0,17547000000.0,99000000.0,,,12808000000.0,11277000000.0,1703000000.0,35192000000.0,42394000000.0,,59222000000.0,64016000000.0,4794000000.0,64016000000.0,404100000.0,404100000.0,404100000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2019.0,Q3,2019-07-01,2019-09-30,2019-11-05 16:20:57+00:00,591000000.0,3.47,3.47,1.0,3.44,332000000.0,1425000000.0,1393000000.0,,1418000000.0,7000000.0,5291000000.0,32000000.0,,,3294000000.0,2877000000.0,667000000.0,6937000000.0,8828000000.0,,13380000000.0,15105000000.0,1725000000.0,15105000000.0,404100000.0,404100000.0,404100000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2019.0,Q2YTD,2019-01-01,2019-06-30,,1217000000.0,3.98,3.98,2.0,3.93,394000000.0,1675000000.0,1622000000.0,,1640000000.0,35000000.0,7504000000.0,53000000.0,,,6294000000.0,6940000000.0,1014000000.0,16035000000.0,19938000000.0,,28463000000.0,30479000000.0,2016000000.0,30479000000.0,405300000.0,405300000.0,405300000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2019.0,Q2TTM,2018-07-01,2019-06-30,,2289000000.0,9.97,9.97,3.8,9.83,796000000.0,4199000000.0,4111000000.0,,4154000000.0,45000000.0,16453000000.0,88000000.0,,,12474000000.0,11541000000.0,1482000000.0,37065000000.0,43907000000.0,,60152000000.0,65059000000.0,4907000000.0,65059000000.0,405300000.0,405300000.0,405300000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2019.0,Q2,2019-04-01,2019-06-30,2019-08-02 16:21:43+00:00,782000000.0,1.73,1.73,1.0,1.71,162000000.0,738000000.0,714000000.0,,708000000.0,30000000.0,4054000000.0,24000000.0,,,3138000000.0,3199000000.0,437000000.0,8135000000.0,10155000000.0,,14512000000.0,15388000000.0,876000000.0,15388000000.0,405300000.0,405300000.0,405300000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 16:21:55+00:00,435000000.0,2.25,2.25,1.0,2.22,232000000.0,937000000.0,908000000.0,,932000000.0,5000000.0,3450000000.0,29000000.0,,,3156000000.0,3741000000.0,577000000.0,7900000000.0,9783000000.0,,13951000000.0,15091000000.0,1140000000.0,15091000000.0,409200000.0,409200000.0,409200000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2019.0,Q1TTM,2018-04-01,2019-03-31,,2120000000.0,8.7,8.7,3.7,8.58,702000000.0,3661000000.0,3579000000.0,,3643000000.0,18000000.0,17180000000.0,82000000.0,,,12182000000.0,10778000000.0,1585000000.0,36368000000.0,44158000000.0,,60045000000.0,64326000000.0,4281000000.0,64326000000.0,409200000.0,409200000.0,409200000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2020.0,Q1TTM,2019-04-01,2020-03-31,,2854000000.0,7.28,7.28,4.1,7.19,657000000.0,3031000000.0,2950000000.0,,2983000000.0,48000000.0,19545000000.0,81000000.0,,,13784000000.0,9669000000.0,1620000000.0,33966000000.0,41315000000.0,,59573000000.0,63180000000.0,3607000000.0,63180000000.0,397000000.0,397000000.0,397000000.0
Prudential Financial Inc,PRU,5PRBRS5FEH7NREC8OR45,1137774,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 16:21:55+00:00,957000000.0,-0.7,-0.7,1.1,-0.7,-58000000.0,-270000000.0,-280000000.0,,-271000000.0,1000000.0,5869000000.0,10000000.0,,,3524000000.0,-69000000.0,-77000000.0,7664000000.0,9398000000.0,,13802000000.0,13464000000.0,-338000000.0,13464000000.0,397000000.0,397000000.0,397000000.0
