company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2015.0,Q2TTM,2014-07-01,2015-06-30,,-29000000.0,281600000.0,,11600000.0,224600000.0,37400000.0,2211900000.0,-451000000.0,-501900000.0,1013000000.0,,,-451000000.0,-501900000.0,1013000000.0,71700000.0,424800000.0,424800000.0,,82000000.0,10800000.0,-72200000.0,,-483700000.0,-2485200000.0,-142900000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2015.0,Q2,2015-04-01,2015-06-30,,,71000000.0,,-2000000.0,183000000.0,10000000.0,974000000.0,-277000000.0,-115000000.0,392000000.0,,,-277000000.0,-115000000.0,392000000.0,-2000000.0,160000000.0,160000000.0,,-22000000.0,8000000.0,-18000000.0,,-123000000.0,-1243000000.0,,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 15:42:54+00:00,-29000000.0,68000000.0,,11000000.0,-339000000.0,9000000.0,1446000000.0,328000000.0,-120000000.0,-181000000.0,,,328000000.0,-120000000.0,-181000000.0,38000000.0,28000000.0,28000000.0,,62000000.0,14000000.0,-18000000.0,,-105000000.0,-1106000000.0,-3000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2015.0,Q1TTM,2014-04-01,2015-03-31,,-29000000.0,280200000.0,,15200000.0,139400000.0,36700000.0,1250600000.0,-472900000.0,-455900000.0,967200000.0,,,-472900000.0,-455900000.0,967200000.0,53600000.0,421100000.0,421100000.0,,126500000.0,7700000.0,-72400000.0,,-434600000.0,-1490600000.0,-197200000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 15:17:23+00:00,-3368000000.0,453000000.0,2938000000.0,-299000000.0,-863000000.0,48000000.0,4393000000.0,-387000000.0,-1283000000.0,193000000.0,,,-387000000.0,-1283000000.0,193000000.0,-1776000000.0,266000000.0,266000000.0,,337000000.0,5000000.0,-83000000.0,-252000000.0,-606000000.0,-4638000000.0,-107000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2016.0,Q4,2016-10-01,2016-12-31,,11000000.0,154000000.0,2938000000.0,-230000000.0,462000000.0,10000000.0,-133000000.0,-430000000.0,-2163000000.0,626000000.0,,,-430000000.0,-2163000000.0,626000000.0,-2197000000.0,53000000.0,53000000.0,,-43000000.0,-4904000000.0,-23000000.0,,-208000000.0,-275000000.0,-9000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-06 15:50:58+00:00,-3379000000.0,299000000.0,,-69000000.0,-1325000000.0,38000000.0,4526000000.0,43000000.0,880000000.0,-433000000.0,,,43000000.0,880000000.0,-433000000.0,421000000.0,213000000.0,213000000.0,,380000000.0,4909000000.0,-60000000.0,-252000000.0,-398000000.0,-4363000000.0,-98000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2016.0,Q3TTM,2015-10-01,2016-09-30,,-3379000000.0,373000000.0,,-69000000.0,-1019000000.0,48000000.0,6624000000.0,1965000000.0,-1473000000.0,-23000000.0,,,1965000000.0,-1473000000.0,-23000000.0,400000000.0,278000000.0,278000000.0,,345000000.0,2727000000.0,-78000000.0,-252000000.0,-569000000.0,-4531000000.0,-98000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2016.0,Q3,2016-07-01,2016-09-30,,-3379000000.0,146000000.0,-413000000.0,-19000000.0,-649000000.0,15000000.0,452000000.0,-3277000000.0,-1989000000.0,-469000000.0,,,-3277000000.0,-1989000000.0,-469000000.0,-5754000000.0,33000000.0,33000000.0,,1000000.0,2180000000.0,-23000000.0,-252000000.0,-125000000.0,-3721000000.0,,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-09 16:29:37+00:00,,153000000.0,413000000.0,-50000000.0,-676000000.0,23000000.0,4074000000.0,3320000000.0,2869000000.0,36000000.0,,,3320000000.0,2869000000.0,36000000.0,6175000000.0,180000000.0,180000000.0,,379000000.0,2729000000.0,-37000000.0,,-273000000.0,-642000000.0,-98000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2016.0,Q2TTM,2015-07-01,2016-06-30,,,300000000.0,413000000.0,-49000000.0,-297000000.0,40000000.0,6178000000.0,5006000000.0,383000000.0,832000000.0,,,5006000000.0,383000000.0,832000000.0,6172000000.0,295000000.0,295000000.0,,534000000.0,559000000.0,-73000000.0,-16000000.0,-573000000.0,-908000000.0,-231000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2016.0,Q2,2016-04-01,2016-06-30,,36000000.0,78000000.0,413000000.0,-30000000.0,-65000000.0,16000000.0,2963000000.0,2748000000.0,3054000000.0,422000000.0,,,2748000000.0,3054000000.0,422000000.0,6194000000.0,307000000.0,307000000.0,,102000000.0,2740000000.0,-18000000.0,,-135000000.0,-213000000.0,,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 18:43:18+00:00,-36000000.0,75000000.0,,-20000000.0,-611000000.0,7000000.0,1111000000.0,572000000.0,-185000000.0,-386000000.0,,,572000000.0,-185000000.0,-386000000.0,-19000000.0,-127000000.0,-127000000.0,,277000000.0,-11000000.0,-19000000.0,,-138000000.0,-429000000.0,-98000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2016.0,Q1TTM,2015-04-01,2016-03-31,,-36000000.0,293000000.0,,-21000000.0,-49000000.0,34000000.0,4189000000.0,1981000000.0,-2786000000.0,802000000.0,,,1981000000.0,-2786000000.0,802000000.0,-24000000.0,148000000.0,148000000.0,,410000000.0,-2173000000.0,-73000000.0,-16000000.0,-561000000.0,-1938000000.0,-231000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2017.0,FY,2017-01-01,2017-12-31,2020-02-19 17:20:47+00:00,-2000000.0,729000000.0,,-8000000.0,148000000.0,27000000.0,949000000.0,-1073000000.0,-545000000.0,1478000000.0,,,-1073000000.0,-545000000.0,1478000000.0,-148000000.0,380000000.0,380000000.0,,221000000.0,13000000.0,-129000000.0,,-556000000.0,-1817000000.0,-103000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2017.0,Q4,2017-10-01,2017-12-31,,-2000000.0,190000000.0,-31000000.0,-19000000.0,417000000.0,9000000.0,289000000.0,-644000000.0,-175000000.0,734000000.0,,,-644000000.0,-175000000.0,734000000.0,-104000000.0,159000000.0,159000000.0,,-32000000.0,10000000.0,-36000000.0,,-152000000.0,-906000000.0,,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-02 13:08:47+00:00,,539000000.0,31000000.0,11000000.0,-269000000.0,18000000.0,660000000.0,-429000000.0,-370000000.0,744000000.0,,,-429000000.0,-370000000.0,744000000.0,-44000000.0,221000000.0,221000000.0,,253000000.0,3000000.0,-93000000.0,,-404000000.0,-911000000.0,-103000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2017.0,Q3TTM,2016-10-01,2017-09-30,,11000000.0,693000000.0,2969000000.0,-219000000.0,193000000.0,28000000.0,527000000.0,-859000000.0,-2533000000.0,1370000000.0,,,-859000000.0,-2533000000.0,1370000000.0,-2241000000.0,274000000.0,274000000.0,,210000000.0,-4901000000.0,-116000000.0,,-612000000.0,-1186000000.0,-112000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2017.0,Q3,2017-07-01,2017-09-30,,,162000000.0,,3000000.0,113000000.0,4000000.0,279000000.0,-201000000.0,-163000000.0,483000000.0,,,-201000000.0,-163000000.0,483000000.0,122000000.0,51000000.0,51000000.0,,157000000.0,1000000.0,-35000000.0,,-164000000.0,-349000000.0,-100000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-03 15:26:53+00:00,,377000000.0,31000000.0,8000000.0,-382000000.0,14000000.0,381000000.0,-228000000.0,-207000000.0,261000000.0,,,-228000000.0,-207000000.0,261000000.0,-166000000.0,170000000.0,170000000.0,,96000000.0,2000000.0,-58000000.0,,-240000000.0,-562000000.0,-3000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2017.0,Q2TTM,2016-07-01,2017-06-30,,-3368000000.0,677000000.0,2556000000.0,-241000000.0,-569000000.0,39000000.0,700000000.0,-3935000000.0,-4359000000.0,418000000.0,,,-3935000000.0,-4359000000.0,418000000.0,-8117000000.0,256000000.0,256000000.0,,54000000.0,-2722000000.0,-104000000.0,-252000000.0,-573000000.0,-4558000000.0,-12000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2017.0,Q2,2017-04-01,2017-06-30,,,229000000.0,,38000000.0,292000000.0,14000000.0,-77000000.0,-608000000.0,-116000000.0,662000000.0,,,-608000000.0,-116000000.0,662000000.0,-24000000.0,100000000.0,100000000.0,,41000000.0,-1000000.0,-35000000.0,,-115000000.0,-511000000.0,1000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 16:00:07+00:00,,148000000.0,31000000.0,-30000000.0,-674000000.0,,458000000.0,380000000.0,-91000000.0,-401000000.0,,,380000000.0,-91000000.0,-401000000.0,-142000000.0,70000000.0,70000000.0,,55000000.0,3000000.0,-23000000.0,,-125000000.0,-51000000.0,-4000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2017.0,Q1TTM,2016-04-01,2017-03-31,,-3332000000.0,526000000.0,2969000000.0,-309000000.0,-926000000.0,41000000.0,3740000000.0,-579000000.0,-1189000000.0,178000000.0,,,-579000000.0,-1189000000.0,178000000.0,-1899000000.0,463000000.0,463000000.0,,115000000.0,19000000.0,-87000000.0,-252000000.0,-593000000.0,-4260000000.0,-13000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2018.0,FY,2018-01-01,2018-12-31,2020-02-19 17:20:47+00:00,,702000000.0,539000000.0,-51000000.0,220000000.0,28000000.0,1475000000.0,-1040000000.0,-206000000.0,1566000000.0,,,-1040000000.0,-206000000.0,1566000000.0,269000000.0,453000000.0,453000000.0,,191000000.0,71000000.0,-137000000.0,,-816000000.0,-1667000000.0,-739000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2018.0,Q4,2018-10-01,2018-12-31,,,173000000.0,-12000000.0,8000000.0,157000000.0,3000000.0,,-239000000.0,-191000000.0,539000000.0,,,-239000000.0,-191000000.0,539000000.0,117000000.0,149000000.0,149000000.0,,60000000.0,21000000.0,-33000000.0,,-200000000.0,66000000.0,-275000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-01 13:56:54+00:00,,529000000.0,551000000.0,-59000000.0,63000000.0,25000000.0,1475000000.0,-801000000.0,-15000000.0,1027000000.0,,,-801000000.0,-15000000.0,1027000000.0,152000000.0,304000000.0,304000000.0,,131000000.0,50000000.0,-104000000.0,,-616000000.0,-1733000000.0,-464000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2018.0,Q3TTM,2017-10-01,2018-09-30,,-2000000.0,719000000.0,520000000.0,-78000000.0,480000000.0,34000000.0,1764000000.0,-1445000000.0,-190000000.0,1761000000.0,,,-1445000000.0,-190000000.0,1761000000.0,48000000.0,463000000.0,463000000.0,,99000000.0,60000000.0,-140000000.0,,-768000000.0,-2639000000.0,-464000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2018.0,Q3,2018-07-01,2018-09-30,,45000000.0,171000000.0,551000000.0,-9000000.0,331000000.0,16000000.0,49000000.0,-965000000.0,435000000.0,593000000.0,,,-965000000.0,435000000.0,593000000.0,54000000.0,59000000.0,59000000.0,,32000000.0,11000000.0,-34000000.0,,-172000000.0,-716000000.0,-280000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-02 13:41:02+00:00,-45000000.0,358000000.0,,-50000000.0,-268000000.0,9000000.0,1426000000.0,164000000.0,-450000000.0,434000000.0,,,164000000.0,-450000000.0,434000000.0,98000000.0,245000000.0,245000000.0,,99000000.0,39000000.0,-70000000.0,,-444000000.0,-1017000000.0,-184000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2018.0,Q2TTM,2017-07-01,2018-06-30,,-47000000.0,710000000.0,-31000000.0,-66000000.0,262000000.0,22000000.0,1994000000.0,-681000000.0,-788000000.0,1651000000.0,,,-681000000.0,-788000000.0,1651000000.0,116000000.0,455000000.0,455000000.0,,224000000.0,50000000.0,-141000000.0,,-760000000.0,-2272000000.0,-284000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2018.0,Q2,2018-04-01,2018-06-30,,,178000000.0,,-51000000.0,141000000.0,9000000.0,264000000.0,-220000000.0,-166000000.0,508000000.0,,,-220000000.0,-166000000.0,508000000.0,71000000.0,120000000.0,120000000.0,,69000000.0,36000000.0,-35000000.0,,-202000000.0,-309000000.0,-149000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 13:39:11+00:00,-45000000.0,180000000.0,,1000000.0,-409000000.0,,1162000000.0,384000000.0,-284000000.0,-74000000.0,,,384000000.0,-284000000.0,-74000000.0,27000000.0,125000000.0,125000000.0,,30000000.0,3000000.0,-35000000.0,,-242000000.0,-708000000.0,-35000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2018.0,Q1TTM,2017-04-01,2018-03-31,,-47000000.0,761000000.0,-31000000.0,23000000.0,413000000.0,27000000.0,1653000000.0,-1069000000.0,-738000000.0,1805000000.0,,,-1069000000.0,-738000000.0,1805000000.0,21000000.0,435000000.0,435000000.0,,196000000.0,13000000.0,-141000000.0,,-673000000.0,-2474000000.0,-134000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2019.0,Q4,2019-10-01,2019-12-31,,50000000.0,168000000.0,160000000.0,18000000.0,497000000.0,3000000.0,1590000000.0,372000000.0,27000000.0,892000000.0,,,372000000.0,27000000.0,892000000.0,1309000000.0,130000000.0,130000000.0,,97000000.0,-10000000.0,-49000000.0,,-173000000.0,-822000000.0,-350000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2019.0,FY,2019-01-01,2019-12-31,2020-02-19 17:20:47+00:00,,678000000.0,160000000.0,-2000000.0,90000000.0,19000000.0,2819000000.0,-46000000.0,-422000000.0,1548000000.0,,,-46000000.0,-422000000.0,1548000000.0,1078000000.0,536000000.0,536000000.0,,244000000.0,16000000.0,-182000000.0,,-598000000.0,-1738000000.0,-964000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2019.0,Q3TTM,2018-10-01,2019-09-30,,-50000000.0,683000000.0,-12000000.0,-12000000.0,-250000000.0,19000000.0,1229000000.0,-657000000.0,-640000000.0,1195000000.0,,,-657000000.0,-640000000.0,1195000000.0,-114000000.0,555000000.0,555000000.0,,207000000.0,47000000.0,-166000000.0,,-625000000.0,-850000000.0,-889000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2019.0,Q3,2019-07-01,2019-09-30,,-50000000.0,169000000.0,,-32000000.0,9000000.0,8000000.0,30000000.0,-525000000.0,-185000000.0,403000000.0,,,-525000000.0,-185000000.0,403000000.0,-339000000.0,92000000.0,92000000.0,,133000000.0,15000000.0,-50000000.0,,-150000000.0,-295000000.0,-218000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-01 13:56:54+00:00,-50000000.0,510000000.0,,-20000000.0,-407000000.0,16000000.0,1229000000.0,-418000000.0,-449000000.0,656000000.0,,,-418000000.0,-449000000.0,656000000.0,-231000000.0,406000000.0,406000000.0,,147000000.0,26000000.0,-133000000.0,,-425000000.0,-916000000.0,-614000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2019.0,Q2TTM,2018-07-01,2019-06-30,,45000000.0,685000000.0,539000000.0,11000000.0,72000000.0,27000000.0,1248000000.0,-1097000000.0,-20000000.0,1385000000.0,,,-1097000000.0,-20000000.0,1385000000.0,279000000.0,522000000.0,522000000.0,,106000000.0,43000000.0,-150000000.0,,-647000000.0,-1271000000.0,-951000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2019.0,Q2,2019-04-01,2019-06-30,,,171000000.0,,1000000.0,14000000.0,8000000.0,368000000.0,-118000000.0,-101000000.0,382000000.0,,,-118000000.0,-101000000.0,382000000.0,164000000.0,197000000.0,197000000.0,,,20000000.0,-49000000.0,,-121000000.0,-199000000.0,-246000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-02 13:41:02+00:00,,341000000.0,,12000000.0,-416000000.0,8000000.0,1199000000.0,107000000.0,-264000000.0,253000000.0,,,107000000.0,-264000000.0,253000000.0,108000000.0,314000000.0,314000000.0,,14000000.0,11000000.0,-83000000.0,,-275000000.0,-621000000.0,-396000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 15:43:33+00:00,,170000000.0,,11000000.0,-430000000.0,,831000000.0,225000000.0,-163000000.0,-129000000.0,,,225000000.0,-163000000.0,-129000000.0,-56000000.0,117000000.0,117000000.0,,14000000.0,-9000000.0,-34000000.0,,-154000000.0,-422000000.0,-150000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2019.0,Q1TTM,2018-04-01,2019-03-31,,45000000.0,692000000.0,539000000.0,-41000000.0,199000000.0,28000000.0,1144000000.0,-1199000000.0,-85000000.0,1511000000.0,,,-1199000000.0,-85000000.0,1511000000.0,186000000.0,445000000.0,445000000.0,,175000000.0,59000000.0,-136000000.0,,-728000000.0,-1381000000.0,-854000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2020.0,Q1TTM,2019-04-01,2020-03-31,,-17000000.0,677000000.0,160000000.0,-91000000.0,-495000000.0,19000000.0,3733000000.0,-246000000.0,-493000000.0,969000000.0,,,-246000000.0,-493000000.0,969000000.0,139000000.0,442000000.0,442000000.0,,345000000.0,21000000.0,-199000000.0,,-657000000.0,-2897000000.0,-902000000.0,
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 15:43:33+00:00,-17000000.0,169000000.0,,-78000000.0,-1015000000.0,,1745000000.0,25000000.0,-234000000.0,-708000000.0,,,25000000.0,-234000000.0,-708000000.0,-995000000.0,23000000.0,23000000.0,,115000000.0,-4000000.0,-51000000.0,,-213000000.0,-1581000000.0,-88000000.0,
