company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2014.0,Q2TTM,2013-07-01,2014-06-30,,3.5,3.5,0.53,291300000.0,3.5,200500000.0,517700000.0,517400000.0,300000.0,486300000.0,31400000.0,6892300000.0,8573400000.0,2200000.0,,42100000.0,425500000.0,6892300000.0,1681100000.0,206500000.0,758900000.0,922200000.0,-206500000.0,715700000.0,8573400000.0,139200000.0,139012000.0,142860000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2014.0,Q2,2014-04-01,2014-06-30,2015-07-31 16:40:59+00:00,1.1,1.1,0.13,69600000.0,1.07,60200000.0,156300000.0,156300000.0,,153100000.0,3200000.0,1846400000.0,2291900000.0,1200000.0,,8600000.0,111400000.0,1846400000.0,445500000.0,40600000.0,189600000.0,255900000.0,-40600000.0,215300000.0,2291900000.0,139200000.0,139012000.0,142860000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 17:23:23+00:00,0.67,0.67,0.13,68800000.0,0.65,39600000.0,104900000.0,104900000.0,,93500000.0,11400000.0,1612900000.0,2006800000.0,400000.0,,,107700000.0,1612900000.0,393900000.0,73300000.0,176500000.0,217400000.0,-73300000.0,144100000.0,2006800000.0,139600000.0,140405000.0,144058000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.98,2.98,0.52,296200000.0,2.91,171100000.0,460500000.0,460200000.0,300000.0,428300000.0,32200000.0,6844800000.0,8483900000.0,1800000.0,,56100000.0,417000000.0,6844800000.0,1639100000.0,240300000.0,769300000.0,869800000.0,-240300000.0,629500000.0,8483900000.0,139600000.0,140405000.0,144058000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 21:58:22+00:00,1.02,1.02,0.26,286000000.0,1.0,47000000.0,303000000.0,303000000.0,,281000000.0,22000000.0,6460000000.0,7997000000.0,4000000.0,,195000000.0,450000000.0,6460000000.0,1537000000.0,260000000.0,931000000.0,606000000.0,-260000000.0,346000000.0,7997000000.0,275500000.0,274600000.0,281968000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2015.0,Q4,2015-10-01,2015-12-31,,0.2,0.2,0.07,75000000.0,0.2,-2000000.0,65000000.0,65000000.0,,55000000.0,10000000.0,1434000000.0,1805000000.0,,,57000000.0,109000000.0,1434000000.0,371000000.0,67000000.0,241000000.0,130000000.0,-67000000.0,63000000.0,1805000000.0,275500000.0,274600000.0,281968000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2015.0,Q3,2015-07-01,2015-09-30,2016-11-08 16:39:21+00:00,0.32,0.32,0.13,72000000.0,0.32,-31000000.0,50000000.0,50000000.0,,45000000.0,5000000.0,1690000000.0,2097000000.0,2000000.0,,152000000.0,107000000.0,1690000000.0,407000000.0,59000000.0,331000000.0,76000000.0,-59000000.0,17000000.0,2097000000.0,140600000.0,137337000.0,140858000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.65,1.65,0.39,211000000.0,1.65,49000000.0,238000000.0,238000000.0,,226000000.0,12000000.0,5026000000.0,6192000000.0,4000000.0,,138000000.0,341000000.0,5026000000.0,1166000000.0,193000000.0,690000000.0,476000000.0,-193000000.0,283000000.0,6192000000.0,140600000.0,137337000.0,140858000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.2,2.2,0.53,282300000.0,2.2,59400000.0,326400000.0,326400000.0,,302000000.0,24400000.0,6662400000.0,8224400000.0,4100000.0,,201200000.0,464800000.0,6662400000.0,1562000000.0,232000000.0,948300000.0,613700000.0,-232000000.0,381700000.0,8224400000.0,140600000.0,137337000.0,140858000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2015.0,Q2,2015-04-01,2015-06-30,2016-08-11 19:41:28+00:00,1.16,1.16,0.13,71000000.0,1.13,79000000.0,160000000.0,160000000.0,,160000000.0,,1775000000.0,2172000000.0,1000000.0,,-66000000.0,118000000.0,1775000000.0,397000000.0,36000000.0,123000000.0,274000000.0,-36000000.0,238000000.0,2172000000.0,137900000.0,137801000.0,141540000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.31,1.31,0.26,139000000.0,1.31,80000000.0,188000000.0,188000000.0,,181000000.0,7000000.0,3336000000.0,4095000000.0,2000000.0,,-14000000.0,234000000.0,3336000000.0,759000000.0,134000000.0,359000000.0,400000000.0,-134000000.0,266000000.0,4095000000.0,137900000.0,137801000.0,141540000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.93,2.93,0.52,281600000.0,2.93,130200000.0,424800000.0,424800000.0,,404400000.0,20400000.0,6779700000.0,8366300000.0,2400000.0,,58400000.0,480900000.0,6779700000.0,1586600000.0,213100000.0,820900000.0,765700000.0,-213100000.0,552600000.0,8366300000.0,137900000.0,137801000.0,141540000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 15:42:54+00:00,0.15,0.15,0.13,68000000.0,0.15,1000000.0,28000000.0,28000000.0,,21000000.0,7000000.0,1561000000.0,1923000000.0,1000000.0,,52000000.0,116000000.0,1561000000.0,362000000.0,98000000.0,236000000.0,126000000.0,-98000000.0,28000000.0,1923000000.0,140000000.0,137086000.0,141076000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.9,2.9,0.53,280200000.0,2.9,111400000.0,421100000.0,421100000.0,,397500000.0,23600000.0,6851100000.0,8486200000.0,2600000.0,,133000000.0,474300000.0,6851100000.0,1635100000.0,217700000.0,887500000.0,747600000.0,-217700000.0,529900000.0,8486200000.0,140000000.0,137086000.0,141076000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 15:17:23+00:00,0.83,0.83,,453000000.0,0.81,-126000000.0,266000000.0,266000000.0,,263000000.0,3000000.0,7296000000.0,9061000000.0,15000000.0,,337000000.0,512000000.0,7296000000.0,1765000000.0,338000000.0,1302000000.0,463000000.0,-338000000.0,125000000.0,9061000000.0,316900000.0,316542000.0,322884000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2016.0,Q4,2016-10-01,2016-12-31,,0.16,0.16,0.07,153000000.0,0.16,48000000.0,52000000.0,52000000.0,,52000000.0,,2009000000.0,2523000000.0,8000000.0,,35000000.0,164000000.0,2009000000.0,514000000.0,70000000.0,352000000.0,162000000.0,-70000000.0,92000000.0,2523000000.0,316900000.0,316542000.0,322884000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2016.0,Q3,2016-07-01,2016-09-30,2017-11-06 15:50:58+00:00,0.09,0.09,0.065,147000000.0,0.09,23000000.0,34000000.0,34000000.0,,31000000.0,3000000.0,2275000000.0,2752000000.0,7000000.0,,63000000.0,135000000.0,2275000000.0,477000000.0,82000000.0,345000000.0,132000000.0,-82000000.0,50000000.0,2752000000.0,344400000.0,349128000.0,355404000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.6,0.6,0.17,300000000.0,0.6,-174000000.0,214000000.0,214000000.0,,211000000.0,3000000.0,5287000000.0,6538000000.0,7000000.0,,302000000.0,348000000.0,5287000000.0,1251000000.0,268000000.0,950000000.0,301000000.0,-268000000.0,33000000.0,6538000000.0,344400000.0,349128000.0,355404000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2016.0,Q3TTM,2015-10-01,2016-09-30,,0.76,0.76,0.22,375000000.0,0.76,-176000000.0,279000000.0,279000000.0,,266000000.0,13000000.0,6721000000.0,8343000000.0,7000000.0,,359000000.0,457000000.0,6721000000.0,1622000000.0,335000000.0,1191000000.0,431000000.0,-335000000.0,96000000.0,8343000000.0,344400000.0,349128000.0,355404000.0
Ball Corp,BLL,0BGI85ALH27ZJP15DY16,9389,2016.0,Q2,2016-04-01,2016-06-30,2017-08-09 16:29:37+00:00,1.19,1.08,0.065,78000000.0,1.06,-114000000.0,307000000.0,307000000.0,,307000000.0,,1596000000.0,2030000000.0,1000000.0,,-28000000.0,105000000.0,1596000000.0,434000000.0,87000000.0,155000000.0,279000000.0,-87000000.0,192000000.0,2030000000.0,258000000.0,284076000.0,290454000.0
