company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2012.0,Q1,,2012-03-31,2012-05-01 16:52:20+00:00,518000000.0,763000000.0,511000000.0,-27000000.0,1325000000.0,0.0,12070000000.0,13000000.0,146000000.0,3606000000.0,2023000000.0,1196000000.0,388000000.0,475000000.0,418000000.0,,84000000.0,308000000.0,141000000.0,-5162000000.0,,350000000.0,9573000000.0,6881000000.0,3054000000.0,1188000000.0,6881000000.0,6881000000.0,2692000000.0,9573000000.0,6101000000.0,1504000000.0,
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2013.0,FY,,2013-12-31,2015-01-29 17:02:54+00:00,585000000.0,795000000.0,647000000.0,3000000.0,1657000000.0,0.0,12475000000.0,21000000.0,243000000.0,3793000000.0,1144000000.0,1394000000.0,1939000000.0,525000000.0,593000000.0,,111000000.0,234000000.0,163000000.0,-4107000000.0,,775000000.0,11495000000.0,8371000000.0,3915000000.0,1496000000.0,8371000000.0,8371000000.0,3124000000.0,11495000000.0,6987000000.0,1628000000.0,0.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2013.0,Q3,,2013-09-30,2013-10-22 17:15:56+00:00,520000000.0,852000000.0,740000000.0,-15000000.0,1524000000.0,0.0,12207000000.0,22000000.0,219000000.0,3743000000.0,1112000000.0,1394000000.0,1940000000.0,541000000.0,535000000.0,,88000000.0,233000000.0,130000000.0,-4275000000.0,300000000.0,880000000.0,11345000000.0,7917000000.0,3927000000.0,1801000000.0,7917000000.0,7917000000.0,3428000000.0,11345000000.0,6883000000.0,1627000000.0,
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2013.0,Q2,,2013-06-30,2013-07-23 17:16:15+00:00,638000000.0,761000000.0,538000000.0,-37000000.0,1645000000.0,0.0,12524000000.0,20000000.0,166000000.0,3731000000.0,1164000000.0,1394000000.0,1696000000.0,610000000.0,517000000.0,,105000000.0,256000000.0,143000000.0,-4591000000.0,300000000.0,836000000.0,11208000000.0,7896000000.0,3995000000.0,1662000000.0,7896000000.0,7896000000.0,3312000000.0,11208000000.0,6696000000.0,1650000000.0,
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2013.0,Q1,,2013-03-31,2013-04-23 17:46:41+00:00,661000000.0,751000000.0,521000000.0,-30000000.0,1742000000.0,0.0,12402000000.0,23000000.0,170000000.0,3729000000.0,1722000000.0,1394000000.0,1457000000.0,523000000.0,493000000.0,,102000000.0,299000000.0,154000000.0,-4340000000.0,300000000.0,727000000.0,11400000000.0,8032000000.0,3897000000.0,1675000000.0,8032000000.0,8032000000.0,3368000000.0,11400000000.0,7010000000.0,1693000000.0,
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2014.0,FY,,2014-12-31,2015-10-26 16:17:21+00:00,503000000.0,804000000.0,791000000.0,-89000000.0,2545000000.0,0.0,12595000000.0,36000000.0,220000000.0,3710000000.0,664000000.0,1593000000.0,2383000000.0,531000000.0,516000000.0,,126000000.0,277000000.0,131000000.0,-3455000000.0,,1061000000.0,12471000000.0,9051000000.0,5072000000.0,1550000000.0,9051000000.0,9051000000.0,3420000000.0,12471000000.0,6883000000.0,1870000000.0,
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2014.0,Q3,,2014-09-30,2014-10-21 17:20:12+00:00,673000000.0,938000000.0,755000000.0,-42000000.0,2254000000.0,0.0,12510000000.0,39000000.0,244000000.0,3734000000.0,711000000.0,1593000000.0,2098000000.0,624000000.0,503000000.0,,145000000.0,288000000.0,140000000.0,-3845000000.0,,1068000000.0,12215000000.0,8623000000.0,5024000000.0,1711000000.0,8623000000.0,8623000000.0,3592000000.0,12215000000.0,6688000000.0,1881000000.0,
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2014.0,Q2,,2014-06-30,2014-07-22 17:02:44+00:00,682000000.0,796000000.0,662000000.0,17000000.0,2364000000.0,0.0,12599000000.0,39000000.0,215000000.0,3769000000.0,972000000.0,1395000000.0,1892000000.0,614000000.0,540000000.0,,96000000.0,305000000.0,159000000.0,-3943000000.0,,769000000.0,11971000000.0,8673000000.0,4702000000.0,1598000000.0,8673000000.0,8673000000.0,3298000000.0,11971000000.0,6729000000.0,1700000000.0,
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2014.0,Q1,,2014-03-31,2014-04-24 17:15:26+00:00,580000000.0,734000000.0,770000000.0,3000000.0,2254000000.0,0.0,12548000000.0,41000000.0,201000000.0,3756000000.0,1061000000.0,1395000000.0,2008000000.0,529000000.0,617000000.0,,112000000.0,311000000.0,157000000.0,-3942000000.0,,679000000.0,11907000000.0,8609000000.0,4353000000.0,1592000000.0,8609000000.0,8609000000.0,3298000000.0,11907000000.0,6937000000.0,1706000000.0,
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2015.0,Q3,,2015-09-30,2015-10-26 16:17:21+00:00,516000000.0,966000000.0,553000000.0,-99000000.0,2212000000.0,0.0,12519000000.0,41000000.0,311000000.0,3701000000.0,426000000.0,1594000000.0,3180000000.0,552000000.0,656000000.0,,159000000.0,231000000.0,131000000.0,-2431000000.0,,1252000000.0,13235000000.0,9989000000.0,5113000000.0,1421000000.0,9989000000.0,9989000000.0,3246000000.0,13235000000.0,7466000000.0,1825000000.0,
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2015.0,Q2,,2015-06-30,2015-07-30 16:31:34+00:00,594000000.0,922000000.0,696000000.0,-74000000.0,1976000000.0,0.0,12537000000.0,36000000.0,220000000.0,3717000000.0,462000000.0,1594000000.0,3161000000.0,612000000.0,626000000.0,,161000000.0,247000000.0,145000000.0,-2860000000.0,,1208000000.0,12990000000.0,9603000000.0,4863000000.0,1546000000.0,9603000000.0,9603000000.0,3387000000.0,12990000000.0,7501000000.0,1841000000.0,
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2015.0,Q1,,2015-03-31,2015-04-21 17:00:32+00:00,431000000.0,821000000.0,565000000.0,-104000000.0,1677000000.0,0.0,12352000000.0,37000000.0,172000000.0,3695000000.0,490000000.0,1593000000.0,2533000000.0,630000000.0,620000000.0,,168000000.0,262000000.0,154000000.0,-3246000000.0,,1274000000.0,12062000000.0,9002000000.0,4556000000.0,1205000000.0,9002000000.0,9002000000.0,3060000000.0,12062000000.0,6886000000.0,1855000000.0,
