company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2014.0,Q3,2014-07-01,2014-09-30,,-3000000.0,54000000.0,,,42000000.0,,-43000000.0,136000000.0,592000000.0,-4000000.0,-567000000.0,461000000.0,-4000000.0,-567000000.0,461000000.0,-110000000.0,98000000.0,98000000.0,310000000.0,-34000000.0,,-71000000.0,-955000000.0,-56000000.0,-400000000.0,-227000000.0,447000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-30 16:31:34+00:00,-6000000.0,115000000.0,,,99000000.0,,77000000.0,283000000.0,,-107000000.0,-17000000.0,831000000.0,-107000000.0,-17000000.0,831000000.0,707000000.0,164000000.0,164000000.0,376000000.0,-59000000.0,90000000.0,-140000000.0,-913000000.0,-158000000.0,,-191000000.0,970000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2014.0,Q2TTM,2013-07-01,2014-06-30,,-148000000.0,227000000.0,18000000.0,40000000.0,194000000.0,,208000000.0,548000000.0,,-701000000.0,-474000000.0,1894000000.0,-701000000.0,-474000000.0,1894000000.0,719000000.0,648000000.0,648000000.0,617000000.0,-111000000.0,75000000.0,-267000000.0,-2059000000.0,-278000000.0,-300000000.0,-571000000.0,1936000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2014.0,Q2,2014-04-01,2014-06-30,,-6000000.0,56000000.0,,,47000000.0,,-157000000.0,229000000.0,,-60000000.0,-55000000.0,225000000.0,-60000000.0,-55000000.0,225000000.0,110000000.0,-1000000.0,-1000000.0,280000000.0,-28000000.0,,-70000000.0,-436000000.0,-80000000.0,,-191000000.0,467000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2014.0,Q1,2014-01-01,2014-03-31,2015-04-21 17:00:32+00:00,,59000000.0,,,52000000.0,,234000000.0,54000000.0,,-47000000.0,38000000.0,606000000.0,-47000000.0,38000000.0,606000000.0,597000000.0,165000000.0,165000000.0,96000000.0,-31000000.0,90000000.0,-70000000.0,-477000000.0,-78000000.0,,0.0,503000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2014.0,Q1TTM,2013-04-01,2014-03-31,,-142000000.0,229000000.0,18000000.0,40000000.0,186000000.0,,217000000.0,518000000.0,,-654000000.0,-837000000.0,2003000000.0,-654000000.0,-837000000.0,2003000000.0,512000000.0,398000000.0,398000000.0,973000000.0,-121000000.0,75000000.0,-261000000.0,-2540000000.0,-265000000.0,-300000000.0,-490000000.0,2035000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2015.0,Q3TTM,2014-10-01,2015-09-30,,-5000000.0,147000000.0,27000000.0,43000000.0,159000000.0,,-349000000.0,692000000.0,,-349000000.0,-1586000000.0,1893000000.0,-349000000.0,-1586000000.0,1893000000.0,-42000000.0,1414000000.0,1414000000.0,522000000.0,-148000000.0,-16000000.0,-326000000.0,-5800000000.0,-302000000.0,,-567000000.0,4537000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2015.0,Q3,2015-07-01,2015-09-30,,,32000000.0,,,40000000.0,,-104000000.0,19000000.0,,-103000000.0,-144000000.0,483000000.0,-103000000.0,-144000000.0,483000000.0,236000000.0,429000000.0,429000000.0,86000000.0,-36000000.0,-3000000.0,-86000000.0,-1115000000.0,-81000000.0,,,1055000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2015.0,Q3YTD,2015-01-01,2015-09-30,2015-10-26 16:17:21+00:00,0.0,102000000.0,,,122000000.0,,-396000000.0,494000000.0,0.0,-337000000.0,-1256000000.0,1260000000.0,-337000000.0,-1256000000.0,1260000000.0,-333000000.0,1024000000.0,1024000000.0,408000000.0,-114000000.0,-18000000.0,-254000000.0,-3797000000.0,-254000000.0,0.0,-463000000.0,2813000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2015.0,Q2TTM,2014-07-01,2015-06-30,,-8000000.0,169000000.0,27000000.0,43000000.0,161000000.0,,-288000000.0,809000000.0,592000000.0,-250000000.0,-2009000000.0,1871000000.0,-250000000.0,-2009000000.0,1871000000.0,-388000000.0,1083000000.0,1083000000.0,746000000.0,-146000000.0,-13000000.0,-311000000.0,-5640000000.0,-277000000.0,-400000000.0,-794000000.0,3929000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2015.0,Q2,2015-04-01,2015-06-30,,,33000000.0,,,43000000.0,,254000000.0,327000000.0,,80000000.0,-583000000.0,802000000.0,80000000.0,-583000000.0,802000000.0,299000000.0,386000000.0,386000000.0,86000000.0,-35000000.0,,-84000000.0,-1745000000.0,-17000000.0,,-128000000.0,1179000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2015.0,Q2YTD,2015-01-01,2015-06-30,2015-07-30 16:31:34+00:00,0.0,70000000.0,,,82000000.0,,-292000000.0,475000000.0,,-234000000.0,-1112000000.0,777000000.0,-234000000.0,-1112000000.0,777000000.0,-569000000.0,595000000.0,595000000.0,322000000.0,-78000000.0,-15000000.0,-168000000.0,-2682000000.0,-173000000.0,,-463000000.0,1758000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2015.0,Q1TTM,2014-04-01,2015-03-31,,-14000000.0,192000000.0,27000000.0,43000000.0,165000000.0,,-699000000.0,711000000.0,592000000.0,-390000000.0,-1481000000.0,1294000000.0,-390000000.0,-1481000000.0,1294000000.0,-577000000.0,696000000.0,696000000.0,940000000.0,-139000000.0,-13000000.0,-297000000.0,-4331000000.0,-340000000.0,-400000000.0,-857000000.0,3217000000.0
Broadcom Corp ,BRCM,KFFV4ZWM9DJH1ND3BD89,1054374,2015.0,Q1,2015-01-01,2015-03-31,2015-04-21 17:00:32+00:00,,37000000.0,,,39000000.0,,-546000000.0,148000000.0,,-314000000.0,-529000000.0,-25000000.0,-314000000.0,-529000000.0,-25000000.0,-868000000.0,209000000.0,209000000.0,236000000.0,-43000000.0,-15000000.0,-84000000.0,-937000000.0,-156000000.0,,-335000000.0,579000000.0
