company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,othergains,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2016.0,Q4,2016-10-01,2016-12-30,,1.58,0.28,-13.32,0.28,4000000.0,45000000.0,60000000.0,60000000.0,,59000000.0,1000000.0,2178000000.0,2575000000.0,3000000.0,,-10000000.0,,30000000.0,218000000.0,2181000000.0,394000000.0,29000000.0,2000000.0,252000000.0,142000000.0,-37000000.0,105000000.0,2575000000.0,102000000.0,102000000.0,102000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2016.0,Q3,2016-07-02,2016-09-30,2017-11-02 17:39:27+00:00,0.81,0.81,13.96,0.8,,-17000000.0,92000000.0,92000000.0,,91000000.0,1000000.0,1630000000.0,1868000000.0,,,-1000000.0,,49000000.0,88000000.0,1630000000.0,238000000.0,28000000.0,3000000.0,137000000.0,101000000.0,-26000000.0,75000000.0,1868000000.0,112000000.0,112000000.0,112000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2016.0,Q2,2016-04-02,2016-07-01,2017-08-03 17:49:42+00:00,,0.56,0.32,0.55,,19000000.0,41000000.0,41000000.0,,41000000.0,0.0,1141000000.0,1288000000.0,,,-2000000.0,,16000000.0,56000000.0,1141000000.0,147000000.0,15000000.0,2000000.0,72000000.0,75000000.0,-15000000.0,60000000.0,1288000000.0,,73200000.0,74500000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2016.0,Q1,2016-01-02,2016-04-01,2017-05-04 17:36:45+00:00,,0.74,0.32,0.72,,25000000.0,53000000.0,53000000.0,,53000000.0,0.0,1154000000.0,1312000000.0,,,0.0,,9000000.0,60000000.0,1154000000.0,158000000.0,14000000.0,3000000.0,69000000.0,89000000.0,-11000000.0,78000000.0,1312000000.0,,71600000.0,73600000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2017.0,FY,2016-12-31,2017-12-29,2020-02-18 14:36:02+00:00,2.41,2.41,1.28,2.38,0.0,29000000.0,364000000.0,364000000.0,,366000000.0,-2000000.0,8738000000.0,10170000000.0,,,-26000000.0,10000000.0,139000000.0,737000000.0,8738000000.0,1432000000.0,140000000.0,13000000.0,886000000.0,546000000.0,-153000000.0,393000000.0,10170000000.0,152000000.0,152000000.0,152000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2017.0,Q4,2017-09-30,2017-12-29,,0.74,0.74,0.32,0.74,,-79000000.0,113000000.0,113000000.0,,114000000.0,-1000000.0,2179000000.0,2516000000.0,,,-32000000.0,10000000.0,58000000.0,176000000.0,2179000000.0,337000000.0,35000000.0,8000000.0,244000000.0,93000000.0,-59000000.0,34000000.0,2516000000.0,152000000.0,152000000.0,152000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2017.0,Q3,2017-07-01,2017-09-29,2018-10-25 17:40:19+00:00,0.54,0.54,0.32,0.53,0.0,37000000.0,79000000.0,79000000.0,,82000000.0,-3000000.0,2136000000.0,2503000000.0,,,0.0,,27000000.0,194000000.0,2136000000.0,367000000.0,35000000.0,5000000.0,221000000.0,146000000.0,-30000000.0,116000000.0,2503000000.0,152000000.0,152000000.0,152000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2017.0,Q3YTD,2016-12-31,2017-09-29,,1.67,1.67,0.96,1.64,,108000000.0,251000000.0,251000000.0,,252000000.0,-1000000.0,6559000000.0,7654000000.0,,,6000000.0,,81000000.0,561000000.0,6559000000.0,1095000000.0,105000000.0,5000000.0,642000000.0,453000000.0,-94000000.0,359000000.0,7654000000.0,152000000.0,152000000.0,152000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2017.0,Q3TTM,2016-10-01,2017-09-29,,3.25,1.95,-12.36,1.92,4000000.0,153000000.0,311000000.0,311000000.0,,311000000.0,,8737000000.0,10229000000.0,3000000.0,,-4000000.0,,111000000.0,779000000.0,8740000000.0,1489000000.0,134000000.0,7000000.0,894000000.0,595000000.0,-131000000.0,464000000.0,10229000000.0,152000000.0,152000000.0,152000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2017.0,Q2,2017-04-01,2017-06-30,2018-07-26 17:38:39+00:00,0.65,0.65,0.32,0.64,0.0,37000000.0,98000000.0,98000000.0,,98000000.0,0.0,2190000000.0,2571000000.0,,,3000000.0,,22000000.0,186000000.0,2190000000.0,381000000.0,34000000.0,-7000000.0,208000000.0,173000000.0,-38000000.0,135000000.0,2571000000.0,151000000.0,151000000.0,151000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2017.0,Q2YTD,2016-12-31,2017-06-30,,1.13,1.13,0.64,1.11,,71000000.0,172000000.0,172000000.0,,170000000.0,2000000.0,4423000000.0,5151000000.0,,,6000000.0,,54000000.0,367000000.0,4423000000.0,728000000.0,70000000.0,,421000000.0,307000000.0,-64000000.0,243000000.0,5151000000.0,151000000.0,151000000.0,151000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2017.0,Q2TTM,2016-07-02,2017-06-30,,3.52,2.22,1.28,2.19,4000000.0,99000000.0,324000000.0,324000000.0,,320000000.0,4000000.0,8231000000.0,9594000000.0,3000000.0,,-5000000.0,,133000000.0,673000000.0,8234000000.0,1360000000.0,127000000.0,5000000.0,810000000.0,550000000.0,-127000000.0,423000000.0,9594000000.0,151000000.0,151000000.0,151000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2017.0,Q1,2016-12-31,2017-03-31,2018-05-03 17:54:53+00:00,0.48,0.48,0.32,0.47,0.0,34000000.0,74000000.0,74000000.0,,72000000.0,2000000.0,2233000000.0,2580000000.0,,,3000000.0,,32000000.0,181000000.0,2233000000.0,347000000.0,36000000.0,7000000.0,213000000.0,134000000.0,-26000000.0,108000000.0,2580000000.0,150000000.0,150000000.0,150000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2017.0,Q1TTM,2016-04-02,2017-03-31,,2.87,2.13,1.28,2.1,4000000.0,81000000.0,267000000.0,267000000.0,,263000000.0,4000000.0,7182000000.0,8311000000.0,3000000.0,,-10000000.0,,127000000.0,543000000.0,7185000000.0,1126000000.0,108000000.0,14000000.0,674000000.0,452000000.0,-104000000.0,348000000.0,8311000000.0,150000000.0,150000000.0,150000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2018.0,FY,2017-12-30,2018-12-28,2020-02-18 14:36:02+00:00,3.85,3.85,1.28,3.8,7000000.0,28000000.0,582000000.0,582000000.0,,581000000.0,1000000.0,8690000000.0,10194000000.0,,,-1000000.0,0.0,37000000.0,729000000.0,8690000000.0,1504000000.0,138000000.0,18000000.0,773000000.0,731000000.0,-121000000.0,610000000.0,10194000000.0,151000000.0,151000000.0,151000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2018.0,Q4,2018-09-29,2018-12-28,,1.26,1.26,0.32,1.24,,-38000000.0,188000000.0,188000000.0,,188000000.0,,2278000000.0,2647000000.0,,,-4000000.0,-1000000.0,5000000.0,183000000.0,2278000000.0,369000000.0,34000000.0,6000000.0,187000000.0,182000000.0,-32000000.0,150000000.0,2647000000.0,151000000.0,151000000.0,151000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2018.0,Q3,2018-06-30,2018-09-28,2019-10-29 14:15:35+00:00,0.97,0.97,0.32,0.96,0.0,23000000.0,147000000.0,147000000.0,,147000000.0,0.0,2174000000.0,2575000000.0,,,2000000.0,1000000.0,7000000.0,194000000.0,2174000000.0,401000000.0,35000000.0,4000000.0,202000000.0,199000000.0,-29000000.0,170000000.0,2575000000.0,151000000.0,151000000.0,151000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2018.0,Q3YTD,2017-12-30,2018-09-28,,2.59,2.59,0.96,2.56,7000000.0,66000000.0,394000000.0,394000000.0,,393000000.0,1000000.0,6412000000.0,7547000000.0,,,3000000.0,1000000.0,32000000.0,546000000.0,6412000000.0,1135000000.0,104000000.0,12000000.0,586000000.0,549000000.0,-89000000.0,460000000.0,7547000000.0,151000000.0,151000000.0,151000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2018.0,Q3TTM,2017-09-30,2018-09-28,,3.33,3.33,1.28,3.3,7000000.0,-13000000.0,507000000.0,507000000.0,,507000000.0,,8591000000.0,10063000000.0,,,-29000000.0,11000000.0,90000000.0,722000000.0,8591000000.0,1472000000.0,139000000.0,20000000.0,830000000.0,642000000.0,-148000000.0,494000000.0,10063000000.0,151000000.0,151000000.0,151000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2018.0,Q2,2018-03-31,2018-06-29,2019-07-30 13:01:32+00:00,0.95,0.95,0.32,0.94,0.0,20000000.0,145000000.0,145000000.0,,144000000.0,1000000.0,2152000000.0,2529000000.0,,,1000000.0,,8000000.0,174000000.0,2152000000.0,377000000.0,35000000.0,4000000.0,182000000.0,195000000.0,-30000000.0,165000000.0,2529000000.0,152000000.0,152000000.0,152000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2018.0,Q2YTD,2017-12-30,2018-06-29,,1.62,1.62,0.64,1.6,7000000.0,43000000.0,247000000.0,247000000.0,,246000000.0,1000000.0,4238000000.0,4972000000.0,,,1000000.0,,25000000.0,352000000.0,4238000000.0,734000000.0,69000000.0,8000000.0,384000000.0,350000000.0,-60000000.0,290000000.0,4972000000.0,152000000.0,152000000.0,152000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2018.0,Q2TTM,2017-07-01,2018-06-29,,2.9,2.9,1.28,2.87,7000000.0,1000000.0,439000000.0,439000000.0,,442000000.0,-3000000.0,8553000000.0,9991000000.0,,,-31000000.0,10000000.0,110000000.0,722000000.0,8553000000.0,1438000000.0,139000000.0,21000000.0,849000000.0,589000000.0,-149000000.0,440000000.0,9991000000.0,152000000.0,152000000.0,152000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2018.0,Q1,2017-12-30,2018-03-30,2019-04-30 14:14:59+00:00,0.67,0.67,0.32,0.66,7000000.0,23000000.0,102000000.0,102000000.0,,102000000.0,,2086000000.0,2443000000.0,,,0.0,,17000000.0,178000000.0,2086000000.0,357000000.0,34000000.0,4000000.0,202000000.0,155000000.0,-30000000.0,125000000.0,2443000000.0,152000000.0,152000000.0,152000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2018.0,Q1TTM,2017-04-01,2018-03-30,,2.6,2.6,1.28,2.57,7000000.0,18000000.0,392000000.0,392000000.0,,396000000.0,-4000000.0,8591000000.0,10033000000.0,,,-29000000.0,10000000.0,124000000.0,734000000.0,8591000000.0,1442000000.0,138000000.0,10000000.0,875000000.0,567000000.0,-157000000.0,410000000.0,10033000000.0,152000000.0,152000000.0,152000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2019.0,Q4,2019-09-28,2020-01-03,,1.29,1.29,0.34,1.27,,46000000.0,181000000.0,181000000.0,,181000000.0,,2527000000.0,2954000000.0,,,,-5000000.0,2000000.0,171000000.0,2527000000.0,427000000.0,34000000.0,2000000.0,168000000.0,259000000.0,-32000000.0,227000000.0,2954000000.0,143000000.0,143000000.0,143000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2019.0,FY,2018-12-29,2020-01-03,2020-02-18 14:36:02+00:00,4.66,4.66,1.32,4.6,0.0,196000000.0,670000000.0,670000000.0,,667000000.0,3000000.0,9546000000.0,11094000000.0,,,87000000.0,-40000000.0,5000000.0,689000000.0,9546000000.0,1548000000.0,133000000.0,18000000.0,654000000.0,894000000.0,-28000000.0,866000000.0,11094000000.0,143000000.0,143000000.0,143000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2019.0,Q3YTD,2018-12-29,2019-09-27,,3.37,3.37,0.98,3.33,,150000000.0,489000000.0,489000000.0,,486000000.0,3000000.0,7019000000.0,8140000000.0,,,87000000.0,-35000000.0,3000000.0,518000000.0,7019000000.0,1121000000.0,99000000.0,16000000.0,486000000.0,635000000.0,4000000.0,639000000.0,8140000000.0,143000000.0,143000000.0,143000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2019.0,Q3TTM,2018-09-29,2019-09-27,,4.63,4.63,1.3,4.57,,112000000.0,677000000.0,677000000.0,,674000000.0,3000000.0,9297000000.0,10787000000.0,,,83000000.0,-36000000.0,8000000.0,701000000.0,9297000000.0,1490000000.0,133000000.0,22000000.0,673000000.0,817000000.0,-28000000.0,789000000.0,10787000000.0,143000000.0,143000000.0,143000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2019.0,Q3,2019-06-29,2019-09-27,2019-10-29 14:15:35+00:00,1.13,1.13,0.34,1.11,0.0,52000000.0,162000000.0,162000000.0,,161000000.0,1000000.0,2450000000.0,2835000000.0,,,-7000000.0,-35000000.0,0.0,177000000.0,2450000000.0,385000000.0,28000000.0,6000000.0,142000000.0,243000000.0,-29000000.0,214000000.0,2835000000.0,143000000.0,143000000.0,143000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2019.0,Q2YTD,2018-12-29,2019-06-28,,2.24,2.24,0.64,2.22,,98000000.0,327000000.0,327000000.0,,325000000.0,2000000.0,4569000000.0,5305000000.0,,,94000000.0,,3000000.0,341000000.0,4569000000.0,736000000.0,71000000.0,10000000.0,344000000.0,392000000.0,33000000.0,425000000.0,5305000000.0,144000000.0,144000000.0,144000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2019.0,Q2TTM,2018-06-30,2019-06-28,,4.47,4.47,1.28,4.42,,83000000.0,662000000.0,662000000.0,,660000000.0,2000000.0,9021000000.0,10527000000.0,,,92000000.0,,15000000.0,718000000.0,9021000000.0,1506000000.0,140000000.0,20000000.0,733000000.0,773000000.0,-28000000.0,745000000.0,10527000000.0,144000000.0,144000000.0,144000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2019.0,Q2,2019-03-30,2019-06-28,2019-07-30 13:01:32+00:00,0.94,0.94,0.32,0.93,0.0,41000000.0,138000000.0,138000000.0,,136000000.0,2000000.0,2348000000.0,2728000000.0,,,2000000.0,,1000000.0,175000000.0,2348000000.0,380000000.0,33000000.0,6000000.0,176000000.0,204000000.0,-25000000.0,179000000.0,2728000000.0,144000000.0,144000000.0,144000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2019.0,Q1,2018-12-29,2019-03-29,2020-05-05 13:29:52+00:00,1.3,1.3,0.32,1.29,,57000000.0,189000000.0,189000000.0,,189000000.0,,2221000000.0,2577000000.0,,,92000000.0,,2000000.0,166000000.0,2221000000.0,356000000.0,38000000.0,4000000.0,168000000.0,188000000.0,58000000.0,246000000.0,2577000000.0,145000000.0,145000000.0,145000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2019.0,Q1TTM,2018-03-31,2019-03-29,,4.48,4.48,1.28,4.43,,62000000.0,669000000.0,669000000.0,,668000000.0,1000000.0,8825000000.0,10328000000.0,,,91000000.0,,22000000.0,717000000.0,8825000000.0,1503000000.0,142000000.0,18000000.0,739000000.0,764000000.0,-33000000.0,731000000.0,10328000000.0,145000000.0,145000000.0,145000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2020.0,Q1TTM,2019-03-30,2020-04-03,,4.17,4.17,1.34,4.11,,154000000.0,596000000.0,596000000.0,,593000000.0,3000000.0,9819000000.0,11406000000.0,,,-19000000.0,-40000000.0,15000000.0,720000000.0,9819000000.0,1587000000.0,143000000.0,20000000.0,695000000.0,892000000.0,-142000000.0,750000000.0,11406000000.0,142000000.0,142000000.0,142000000.0
Leidos Holdings Inc,LDOS,549300IUTGTP6EJP8124,1336920,2020.0,Q1,2020-01-04,2020-04-03,2020-05-05 13:29:52+00:00,0.81,0.81,0.34,0.8,,15000000.0,115000000.0,115000000.0,,115000000.0,,2494000000.0,2889000000.0,,,-14000000.0,,12000000.0,197000000.0,2494000000.0,395000000.0,48000000.0,6000000.0,209000000.0,186000000.0,-56000000.0,130000000.0,2889000000.0,142000000.0,142000000.0,142000000.0
