company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2010.0,Q2,2010-04-05,2010-07-04,2011-08-10 15:13:09+00:00,0.21,0.21,0.29,0.2,85134000.0,54921000.0,46723000.0,46723000.0,46723000.0,,686704000.0,1233242000.0,,,336980000.0,686704000.0,546538000.0,22780000.0,,422114000.0,124424000.0,-22780000.0,101644000.0,1233242000.0,222500000.0,227590.0,230324000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2010.0,Q1TTM,2009-04-06,2010-04-04,,2.29,2.29,1.06,2.21,-12838000.0,264184000.0,507494000.0,507494000.0,507494000.0,,3263591000.0,5470480000.0,,82875000.0,1274862000.0,3263591000.0,2206889000.0,90312000.0,,1344899000.0,861990000.0,-90312000.0,771678000.0,5470480000.0,223300000.0,227966.0,229551000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2010.0,Q1,2010-01-01,2010-04-04,2011-05-11 11:20:58+00:00,0.66,0.66,0.29,0.64,0.0,82191000.0,147394000.0,147394000.0,147394000.0,,813863000.0,1407843000.0,,,340646000.0,813863000.0,593980000.0,23749000.0,,340646000.0,253334000.0,-23749000.0,229585000.0,1407843000.0,223300000.0,227966.0,229551000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2011.0,Q4,2011-10-03,2011-12-31,,0.38,0.38,0.25,0.71,,65562000.0,142133000.0,142133000.0,142133000.0,,935939000.0,1567145000.0,,5041000.0,397156000.0,935939000.0,631206000.0,21314000.0,,402197000.0,229009000.0,-21314000.0,207695000.0,1567145000.0,243800000.0,243800000.0,229919000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 09:10:06+00:00,2.58,2.58,1.25,2.74,,333883000.0,628962000.0,628962000.0,628962000.0,,3548896000.0,6080788000.0,,-886000.0,1477750000.0,3548896000.0,2531892000.0,92183000.0,,1476864000.0,1055028000.0,-92183000.0,962845000.0,6080788000.0,243800000.0,243800000.0,229919000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2011.0,Q3YTD,2011-01-01,2011-10-02,,2.2,2.2,1.0,2.03,,268321000.0,486829000.0,486829000.0,486829000.0,,2612957000.0,4513643000.0,,-5927000.0,1080594000.0,2612957000.0,1900686000.0,70869000.0,,1074667000.0,826019000.0,-70869000.0,755150000.0,4513643000.0,221000000.0,221000000.0,229849000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2011.0,Q3TTM,2010-10-04,2011-10-02,,2.81,2.81,1.41,2.62,-83082000.0,333054000.0,622342000.0,622342000.0,622342000.0,,3476296000.0,5996452000.0,,77506000.0,1471821000.0,3476296000.0,2520156000.0,98515000.0,,1466245000.0,1053911000.0,-98515000.0,955396000.0,5996452000.0,221000000.0,221000000.0,229849000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2011.0,Q3,2011-07-04,2011-10-02,2012-11-07 09:12:03+00:00,0.89,0.89,0.345,0.8,,101380000.0,196695000.0,196695000.0,196695000.0,,944068000.0,1624249000.0,,2187000.0,356878000.0,944068000.0,680181000.0,23041000.0,,359065000.0,321116000.0,-23041000.0,298075000.0,1624249000.0,221000000.0,221000000.0,229849000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2011.0,Q2YTD,2011-01-01,2011-07-03,,1.31,1.31,0.66,1.23,,166941000.0,290134000.0,290134000.0,290134000.0,,1668889000.0,2889394000.0,,-8114000.0,723716000.0,1668889000.0,1220505000.0,47828000.0,,715602000.0,504903000.0,-47828000.0,457075000.0,2889394000.0,220400000.0,220400000.0,230301000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2011.0,Q2TTM,2010-07-05,2011-07-03,,2.73,2.73,1.36,2.6,-85134000.0,328894000.0,605816000.0,605816000.0,605816000.0,,3424123000.0,5919318000.0,,75319000.0,1472567000.0,3424123000.0,2495195000.0,97733000.0,,1462752000.0,1032443000.0,-97733000.0,934710000.0,5919318000.0,220400000.0,220400000.0,230301000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2011.0,Q2,2011-04-04,2011-07-03,2012-08-08 10:45:36+00:00,0.59,0.59,0.3125,0.53,,74984000.0,130019000.0,130019000.0,130019000.0,,760851000.0,1325171000.0,,-9952000.0,345918000.0,760851000.0,564320000.0,23351000.0,,335966000.0,228354000.0,-23351000.0,205003000.0,1325171000.0,220400000.0,220400000.0,230301000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2011.0,Q1TTM,2010-04-05,2011-04-03,,2.35,2.35,1.34,2.27,,308831000.0,522520000.0,522520000.0,522520000.0,,3349976000.0,5827389000.0,,85271000.0,1463629000.0,3349976000.0,2477413000.0,97162000.0,,1548900000.0,928513000.0,-97162000.0,831351000.0,5827389000.0,222400000.0,222400000.0,230194000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2011.0,Q1,2011-01-01,2011-04-03,2012-05-09 10:32:00+00:00,0.72,0.72,0.345,0.7,,91957000.0,160115000.0,160115000.0,160115000.0,,908038000.0,1564223000.0,,1838000.0,377798000.0,908038000.0,656185000.0,24477000.0,,379636000.0,276549000.0,-24477000.0,252072000.0,1564223000.0,222400000.0,222400000.0,230194000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2012.0,Q4,2012-10-01,2012-12-31,,0.81,0.81,0.53,0.7,,80072000.0,149879000.0,149879000.0,149879000.0,,995827000.0,1751035000.0,,16734000.0,485857000.0,995827000.0,755208000.0,22666000.0,,502591000.0,252617000.0,-22666000.0,229951000.0,1751035000.0,219600000.0,219600000.0,228700000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 10:54:51+00:00,3.01,3.01,1.56,2.89,,354648000.0,660931000.0,660931000.0,660931000.0,,3784370000.0,6644252000.0,,44938000.0,1703796000.0,3784370000.0,2859882000.0,95569000.0,,1748734000.0,1111148000.0,-95569000.0,1015579000.0,6644252000.0,219600000.0,219600000.0,228700000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.2,2.2,1.03,2.19,,274576000.0,511052000.0,511052000.0,511052000.0,,2788543000.0,4893217000.0,,28204000.0,1217939000.0,2788543000.0,2104674000.0,72903000.0,,1246143000.0,858531000.0,-72903000.0,785628000.0,4893217000.0,242100000.0,225316000.0,228608000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2012.0,Q3TTM,2011-10-03,2012-09-30,,2.58,2.58,1.28,2.9,,340138000.0,653185000.0,653185000.0,653185000.0,,3724482000.0,6460362000.0,,33245000.0,1615095000.0,3724482000.0,2735880000.0,94217000.0,,1648340000.0,1087540000.0,-94217000.0,993323000.0,6460362000.0,242100000.0,225316000.0,228608000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2012.0,Q3,2012-07-02,2012-09-30,2013-11-01 11:26:44+00:00,0.73,0.73,0.344,0.73,,100479000.0,176716000.0,176716000.0,176716000.0,,1003952000.0,1746709000.0,,20055000.0,420972000.0,1003952000.0,742757000.0,24535000.0,,441027000.0,301730000.0,-24535000.0,277195000.0,1746709000.0,242100000.0,225316000.0,228608000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2012.0,Q2YTD,2012-01-01,2012-07-01,,1.47,1.47,0.69,1.46,,174097000.0,334336000.0,334336000.0,334336000.0,,1784591000.0,3146508000.0,,8149000.0,796967000.0,1784591000.0,1361917000.0,48368000.0,,805116000.0,556801000.0,-48368000.0,508433000.0,3146508000.0,242300000.0,242300000.0,228853000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2012.0,Q2TTM,2011-07-04,2012-07-01,,2.74,2.74,1.28,2.97,,341039000.0,673164000.0,673164000.0,673164000.0,,3664598000.0,6337902000.0,,15377000.0,1551001000.0,3664598000.0,2673304000.0,92723000.0,,1566378000.0,1106926000.0,-92723000.0,1014203000.0,6337902000.0,242300000.0,242300000.0,228853000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2012.0,Q2,2012-04-02,2012-07-01,2013-08-07 08:02:15+00:00,0.56,0.56,0.344,0.59,,62242000.0,135685000.0,135685000.0,135685000.0,,795923000.0,1414444000.0,,4845000.0,391405000.0,795923000.0,618521000.0,24344000.0,,396250000.0,222271000.0,-24344000.0,197927000.0,1414444000.0,242300000.0,242300000.0,228853000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2012.0,Q1TTM,2011-04-04,2012-04-01,,2.77,2.77,1.25,2.91,,353781000.0,667498000.0,667498000.0,667498000.0,,3629526000.0,6248629000.0,,580000.0,1505514000.0,3629526000.0,2619103000.0,91730000.0,,1506094000.0,1113009000.0,-91730000.0,1021279000.0,6248629000.0,218300000.0,218300000.0,228655000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2012.0,Q1,2012-01-01,2012-04-01,2013-05-08 14:58:50+00:00,0.91,0.91,0.344,0.87,,111855000.0,198651000.0,198651000.0,198651000.0,,988668000.0,1732064000.0,,3304000.0,405562000.0,988668000.0,743396000.0,24024000.0,,408866000.0,334530000.0,-24024000.0,310506000.0,1732064000.0,218300000.0,218300000.0,228655000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2013.0,Q4,2013-09-30,2013-12-31,,0.48,0.48,0.35,0.7,,100360000.0,186075000.0,186075000.0,186075000.0,,1098867000.0,1956253000.0,1624000.0,5298000.0,545407000.0,1098867000.0,857386000.0,21870000.0,,550705000.0,306681000.0,-20246000.0,286435000.0,1956253000.0,242000000.0,242000000.0,243500000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 10:50:49+00:00,3.39,3.39,1.63,3.37,0.0,430849000.0,820470000.0,820470000.0,820470000.0,,3865231000.0,7146079000.0,1624000.0,18665000.0,1924132000.0,3865231000.0,3280848000.0,88356000.0,,1942797000.0,1338051000.0,-86732000.0,1251319000.0,7146079000.0,242000000.0,242000000.0,243500000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2013.0,Q3YTD,2013-01-01,2013-09-29,,2.91,2.91,1.29,2.67,,330489000.0,634395000.0,634395000.0,634395000.0,,2766364000.0,5189826000.0,,13367000.0,1378725000.0,2766364000.0,2423462000.0,66486000.0,,1392092000.0,1031370000.0,-66486000.0,964884000.0,5189826000.0,223993000.0,223993000.0,245200000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2013.0,Q3TTM,2012-10-01,2013-09-29,,3.72,3.72,1.81,3.37,,410561000.0,784274000.0,784274000.0,784274000.0,,3762191000.0,6940861000.0,,30101000.0,1864582000.0,3762191000.0,3178670000.0,89152000.0,,1894683000.0,1283987000.0,-89152000.0,1194835000.0,6940861000.0,223993000.0,223993000.0,245200000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2013.0,Q3,2013-07-01,2013-09-29,2014-10-31 08:51:14+00:00,1.07,1.07,0.485,0.95,,115892000.0,232985000.0,232985000.0,232985000.0,,998335000.0,1853886000.0,,2929000.0,481986000.0,998335000.0,855551000.0,21759000.0,,484915000.0,370636000.0,-21759000.0,348877000.0,1853886000.0,223993000.0,223993000.0,245200000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.84,1.84,0.8,1.72,,214597000.0,401410000.0,401410000.0,401410000.0,,1768029000.0,3335940000.0,,10438000.0,896739000.0,1768029000.0,1567911000.0,44727000.0,,907177000.0,660734000.0,-44727000.0,616007000.0,3335940000.0,218500000.0,218500000.0,241700000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2013.0,Q2TTM,2012-07-02,2013-06-30,,3.38,3.38,1.67,3.15,,395148000.0,728005000.0,728005000.0,728005000.0,,3767808000.0,6833684000.0,,47227000.0,1803568000.0,3767808000.0,3065876000.0,91928000.0,,1850795000.0,1215081000.0,-91928000.0,1123153000.0,6833684000.0,218500000.0,218500000.0,241700000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2013.0,Q2,2013-04-01,2013-06-30,2014-08-01 08:46:14+00:00,0.73,0.73,0.42,0.66,,88319000.0,159504000.0,159504000.0,159504000.0,,789940000.0,1508514000.0,,3587000.0,446070000.0,789940000.0,718574000.0,21094000.0,,449657000.0,268917000.0,-21094000.0,247823000.0,1508514000.0,218500000.0,218500000.0,241700000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2013.0,Q1TTM,2012-04-02,2013-03-31,,3.21,3.21,1.6,3.08,,369071000.0,704186000.0,704186000.0,704186000.0,,3773791000.0,6739614000.0,,48485000.0,1748903000.0,3773791000.0,2965823000.0,95178000.0,,1797388000.0,1168435000.0,-95178000.0,1073257000.0,6739614000.0,217900000.0,224405000.0,227706000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 08:40:28+00:00,1.11,1.11,0.38,1.06,,126278000.0,241906000.0,241906000.0,241906000.0,,978089000.0,1827426000.0,,6851000.0,450669000.0,978089000.0,849337000.0,23633000.0,,457520000.0,391817000.0,-23633000.0,368184000.0,1827426000.0,217900000.0,224405000.0,227706000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2014.0,Q4,2014-09-29,2014-12-31,,0.57,0.57,0.34,0.66,15900000.0,119061000.0,202508000.0,202508000.0,202508000.0,,1122962000.0,2010027000.0,-10395000.0,9177000.0,509284000.0,1122962000.0,887065000.0,20740000.0,,534361000.0,352704000.0,-31135000.0,321569000.0,2010027000.0,239200000.0,239200000.0,240600000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2014.0,FY,2014-01-01,2014-12-31,2017-02-21 16:47:38+00:00,3.54,3.54,1.8419999999999999,3.52,15900000.0,459131000.0,846912000.0,846912000.0,846912000.0,,4085602000.0,7421768000.0,-2686000.0,29721000.0,1898284000.0,4085602000.0,3336166000.0,83532000.0,,1943905000.0,1392261000.0,-86218000.0,1306043000.0,7421768000.0,239200000.0,239200000.0,240600000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2014.0,Q3YTD,2014-01-01,2014-09-28,,2.97,2.97,1.51,2.86,,340070000.0,644404000.0,644404000.0,644404000.0,,2962640000.0,5411741000.0,7709000.0,20544000.0,1389000000.0,2962640000.0,2449101000.0,62792000.0,,1409544000.0,1039557000.0,-55083000.0,984474000.0,5411741000.0,217200000.0,217200000.0,223700000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2014.0,Q3TTM,2013-09-30,2014-09-28,,3.45,3.45,1.85,3.56,,440430000.0,830479000.0,830479000.0,830479000.0,,4061507000.0,7367994000.0,9333000.0,25842000.0,1934407000.0,4061507000.0,3306487000.0,84662000.0,,1960249000.0,1346238000.0,-75329000.0,1270909000.0,7367994000.0,217200000.0,217200000.0,223700000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2014.0,Q3,2014-06-30,2014-09-28,2015-10-30 09:25:53+00:00,1.03,1.03,0.535,1.0,0.0,121682000.0,223741000.0,223741000.0,223741000.0,,1101441000.0,1961578000.0,7528000.0,16372000.0,485097000.0,1101441000.0,860137000.0,20773000.0,,501469000.0,358668000.0,-13245000.0,345423000.0,1961578000.0,217200000.0,217200000.0,223700000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2014.0,Q2YTD,2014-01-01,2014-06-29,,1.94,1.94,0.97,1.86,,218388000.0,420663000.0,420663000.0,420663000.0,,1861199000.0,3450163000.0,181000.0,4172000.0,903903000.0,1861199000.0,1588964000.0,42019000.0,,908075000.0,680889000.0,-41838000.0,639051000.0,3450163000.0,215600000.0,215600000.0,224200000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2014.0,Q2TTM,2013-07-01,2014-06-29,,3.49,3.49,1.8,3.51,,434640000.0,839723000.0,839723000.0,839723000.0,,3958401000.0,7260302000.0,1805000.0,12399000.0,1931296000.0,3958401000.0,3301901000.0,85648000.0,,1943695000.0,1358206000.0,-83843000.0,1274363000.0,7260302000.0,215600000.0,215600000.0,224200000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2014.0,Q2,2014-03-31,2014-06-29,2015-08-07 16:04:00+00:00,0.78,0.78,0.485,0.75,0.0,88562000.0,168168000.0,168168000.0,168168000.0,,860876000.0,1578350000.0,181000.0,1247000.0,438944000.0,860876000.0,717474000.0,20734000.0,,440191000.0,277283000.0,-20553000.0,256730000.0,1578350000.0,215600000.0,215600000.0,224200000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2014.0,Q1TTM,2013-04-01,2014-03-30,,3.44,3.44,1.74,3.42,,434397000.0,831059000.0,831059000.0,831059000.0,,3887465000.0,7190466000.0,1624000.0,14739000.0,1938422000.0,3887465000.0,3303001000.0,86008000.0,,1953161000.0,1349840000.0,-84384000.0,1265456000.0,7190466000.0,217700000.0,217700000.0,227500000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2014.0,Q1,2014-01-01,2014-03-30,2015-05-01 09:08:10+00:00,1.16,1.16,0.485,1.11,,129826000.0,252495000.0,252495000.0,252495000.0,,1000323000.0,1871813000.0,,2925000.0,464959000.0,1000323000.0,871490000.0,21285000.0,,467884000.0,403606000.0,-21285000.0,382321000.0,1871813000.0,217700000.0,217700000.0,227500000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 12:01:21+00:00,2.19,2.19,2.032,2.19,280802000.0,388896000.0,512951000.0,512951000.0,512951000.0,0.0,4003951000.0,7386626000.0,-30139000.0,94806000.0,1969308000.0,4003951000.0,3382675000.0,105773000.0,,2344916000.0,1037759000.0,-135912000.0,901847000.0,7386626000.0,234200000.0,234200000.0,234200000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2015.0,Q4,2015-10-05,2015-12-31,,0.91,0.91,0.53,0.92,,83157000.0,213384000.0,213384000.0,213384000.0,,1054862000.0,1909222000.0,-25811000.0,11834000.0,499447000.0,1054862000.0,854360000.0,20727000.0,,511281000.0,343079000.0,-46538000.0,296541000.0,1909222000.0,234200000.0,234200000.0,234200000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2015.0,Q3YTD,2015-01-01,2015-10-04,,1.28,1.28,1.5,1.27,280802000.0,305739000.0,299567000.0,299567000.0,299567000.0,,2949089000.0,5477404000.0,-4328000.0,82972000.0,1469861000.0,2949089000.0,2528315000.0,85046000.0,,1833635000.0,694680000.0,-89374000.0,605306000.0,5477404000.0,234500000.0,234500000.0,234500000.0
Hershey Co,HSY,21X2CX66SU2BR6QTAD08,47111,2015.0,Q3TTM,2014-09-29,2015-10-04,,1.85,1.85,1.84,1.93,296702000.0,424800000.0,502075000.0,502075000.0,502075000.0,,4072051000.0,7487431000.0,-14723000.0,92149000.0,1979145000.0,4072051000.0,3415380000.0,105786000.0,,2367996000.0,1047384000.0,-120509000.0,926875000.0,7487431000.0,234500000.0,234500000.0,234500000.0
