company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2015.0,Q3YTD,2014-06-28,2015-04-03,,3.74,3.74,1.41,3.7,,154000000.0,390000000.0,390000000.0,,390000000.0,,2324000000.0,3548000000.0,,603000000.0,2324000000.0,1224000000.0,79000000.0,2000000.0,603000000.0,621000000.0,-77000000.0,544000000.0,3548000000.0,104100000.0,104000000.0,104800000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2015.0,Q3TTM,2014-03-29,2015-04-03,,4.98,4.98,1.83,4.92,,219500000.0,521000000.0,527400000.0,-6400000.0,521600000.0,-600000.0,3223100000.0,4877400000.0,-700000.0,807300000.0,3223100000.0,1654300000.0,102400000.0,3000000.0,807300000.0,847000000.0,-100100000.0,746900000.0,4877400000.0,104100000.0,104000000.0,104800000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2015.0,Q2,2014-09-27,2015-01-02,2016-02-03 17:08:10+00:00,1.34,1.34,0.47,1.32,,50000000.0,139000000.0,139000000.0,0.0,139000000.0,,808000000.0,1206000000.0,0.0,188000000.0,808000000.0,398000000.0,22000000.0,1000000.0,188000000.0,210000000.0,-21000000.0,189000000.0,1206000000.0,103700000.0,103900000.0,104900000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2015.0,Q2YTD,2014-06-28,2015-01-02,,2.53,2.53,0.94,2.5,,101000000.0,264000000.0,264000000.0,,264000000.0,,1570000000.0,2361000000.0,,383000000.0,1570000000.0,791000000.0,45000000.0,2000000.0,383000000.0,408000000.0,-43000000.0,365000000.0,2361000000.0,103700000.0,103900000.0,104900000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2015.0,Q2TTM,2013-12-28,2015-01-02,,5.09,5.09,1.78,5.03,,230400000.0,536200000.0,538500000.0,-2300000.0,537000000.0,-800000.0,3310100000.0,4957900000.0,-500000.0,790500000.0,3310100000.0,1647800000.0,91600000.0,3700000.0,790500000.0,857300000.0,-88400000.0,768900000.0,4957900000.0,103700000.0,103900000.0,104900000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2015.0,Q1,2014-06-28,2014-09-26,2015-11-06 17:28:58+00:00,1.19,1.19,0.47,1.18,,51000000.0,125000000.0,125000000.0,,125000000.0,,762000000.0,1155000000.0,0.0,195000000.0,762000000.0,393000000.0,23000000.0,1000000.0,195000000.0,198000000.0,-22000000.0,176000000.0,1155000000.0,105000000.0,104600000.0,105800000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2015.0,Q1TTM,2013-09-28,2014-09-26,,5.02,5.02,1.73,4.97,,246600000.0,533300000.0,536600000.0,-3300000.0,534200000.0,-900000.0,3297500000.0,4975100000.0,2700000.0,807200000.0,3297500000.0,1677600000.0,93300000.0,3400000.0,807200000.0,870400000.0,-87200000.0,783200000.0,4975100000.0,105000000.0,104600000.0,105800000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2016.0,FY,2015-07-04,2016-07-01,2018-08-27 16:55:27+00:00,2.61,2.61,2.0,2.59,,273000000.0,324000000.0,611000000.0,-287000000.0,324000000.0,,3832000000.0,5992000000.0,10000000.0,1105000000.0,3832000000.0,2160000000.0,183000000.0,2000000.0,1105000000.0,1055000000.0,-171000000.0,884000000.0,5992000000.0,123800000.0,123800000.0,123800000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2016.0,Q4,2016-04-02,2016-07-01,,1.29,1.29,0.5,1.29,,58000000.0,160000000.0,107000000.0,53000000.0,160000000.0,,400000000.0,883000000.0,10000000.0,286000000.0,400000000.0,483000000.0,43000000.0,1000000.0,286000000.0,197000000.0,-32000000.0,165000000.0,883000000.0,123800000.0,123800000.0,123800000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2016.0,Q3,2016-01-02,2016-04-01,2017-05-03 17:28:27+00:00,1.35,1.35,0.5,1.34,,62000000.0,168000000.0,159000000.0,9000000.0,168000000.0,,1009000000.0,1550000000.0,-1000000.0,273000000.0,1009000000.0,541000000.0,46000000.0,0.0,273000000.0,268000000.0,-47000000.0,221000000.0,1550000000.0,124400000.0,124000000.0,125100000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2016.0,Q3YTD,2015-07-04,2016-04-01,,1.32,1.32,1.5,1.3,,215000000.0,164000000.0,504000000.0,-340000000.0,164000000.0,,3432000000.0,5109000000.0,,819000000.0,3432000000.0,1677000000.0,140000000.0,1000000.0,819000000.0,858000000.0,-139000000.0,719000000.0,5109000000.0,124400000.0,124000000.0,125100000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2016.0,Q3TTM,2015-04-04,2016-04-01,,0.73,0.73,1.97,0.71,,170000000.0,108000000.0,401000000.0,-293000000.0,108000000.0,,3478000000.0,5446000000.0,-108000000.0,1099000000.0,3478000000.0,1968000000.0,191000000.0,1000000.0,1099000000.0,869000000.0,-298000000.0,571000000.0,5446000000.0,124400000.0,124000000.0,125100000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2016.0,Q2,2015-10-03,2016-01-01,2017-02-03 14:36:40+00:00,-1.23,-1.23,0.5,-1.22,,85000000.0,-152000000.0,197000000.0,-349000000.0,-152000000.0,,1203000000.0,1748000000.0,0.0,217000000.0,1203000000.0,545000000.0,46000000.0,0.0,217000000.0,328000000.0,-46000000.0,282000000.0,1748000000.0,123600000.0,123800000.0,124900000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2016.0,Q2YTD,2015-07-04,2016-01-01,,-0.03,-0.03,1.0,-0.04,,153000000.0,-4000000.0,345000000.0,-349000000.0,-4000000.0,,2423000000.0,3559000000.0,1000000.0,546000000.0,2423000000.0,1136000000.0,94000000.0,1000000.0,546000000.0,590000000.0,-92000000.0,498000000.0,3559000000.0,123600000.0,123800000.0,124900000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2016.0,Q2TTM,2015-01-03,2016-01-01,,0.59,0.59,1.94,0.57,,161000000.0,66000000.0,368000000.0,-302000000.0,66000000.0,,3223000000.0,5083000000.0,-107000000.0,1046000000.0,3223000000.0,1860000000.0,179000000.0,1000000.0,1046000000.0,814000000.0,-285000000.0,529000000.0,5083000000.0,123600000.0,123800000.0,124900000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2016.0,Q1,2015-07-04,2015-10-02,2016-11-02 17:21:35+00:00,1.2,1.2,0.5,1.18,,68000000.0,148000000.0,148000000.0,,148000000.0,,1220000000.0,1811000000.0,1000000.0,329000000.0,1220000000.0,591000000.0,48000000.0,1000000.0,329000000.0,262000000.0,-46000000.0,216000000.0,1811000000.0,123300000.0,123500000.0,124700000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2016.0,Q1TTM,2014-09-27,2015-10-02,,3.16,3.16,1.91,3.11,,126000000.0,357000000.0,310000000.0,47000000.0,357000000.0,,2828000000.0,4541000000.0,-107000000.0,1017000000.0,2828000000.0,1713000000.0,155000000.0,2000000.0,1017000000.0,696000000.0,-260000000.0,436000000.0,4541000000.0,123300000.0,123500000.0,124700000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2017.0,FY,2016-07-02,2017-06-30,2020-03-03 16:17:25+00:00,4.42,4.42,,4.36,,261000000.0,543000000.0,628000000.0,-85000000.0,543000000.0,0.0,3854000000.0,5897000000.0,166000000.0,1150000000.0,3854000000.0,2043000000.0,172000000.0,2000000.0,1150000000.0,893000000.0,-4000000.0,889000000.0,5897000000.0,122900000.0,122900000.0,124500000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2017.0,Q4,2017-04-01,2017-06-30,,1.01,1.01,-1.59,1.0,,62000000.0,121000000.0,156000000.0,-35000000.0,121000000.0,,1079000000.0,1539000000.0,164000000.0,365000000.0,1079000000.0,460000000.0,42000000.0,1000000.0,365000000.0,95000000.0,123000000.0,218000000.0,1539000000.0,122900000.0,122900000.0,124500000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2017.0,Q3,2016-12-31,2017-03-31,2018-05-03 15:40:43+00:00,0.7,0.7,0.53,0.69,,69000000.0,85000000.0,164000000.0,-79000000.0,85000000.0,,958000000.0,1489000000.0,0.0,256000000.0,958000000.0,531000000.0,42000000.0,0.0,256000000.0,275000000.0,-42000000.0,233000000.0,1489000000.0,121400000.0,122600000.0,124500000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2017.0,Q3YTD,2016-07-02,2017-03-31,,3.41,3.41,1.59,3.36,,199000000.0,422000000.0,472000000.0,-50000000.0,422000000.0,,2775000000.0,4358000000.0,2000000.0,785000000.0,2775000000.0,1583000000.0,130000000.0,1000000.0,785000000.0,798000000.0,-127000000.0,671000000.0,4358000000.0,121400000.0,122600000.0,124500000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2017.0,Q3TTM,2016-04-02,2017-03-31,,4.7,4.7,2.09,4.65,,257000000.0,582000000.0,579000000.0,3000000.0,582000000.0,,3175000000.0,5241000000.0,12000000.0,1071000000.0,3175000000.0,2066000000.0,173000000.0,2000000.0,1071000000.0,995000000.0,-159000000.0,836000000.0,5241000000.0,121400000.0,122600000.0,124500000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2017.0,Q2,2016-10-01,2016-12-30,2018-01-31 16:16:05+00:00,1.42,1.42,0.53,1.4,,72000000.0,177000000.0,163000000.0,14000000.0,177000000.0,,920000000.0,1449000000.0,1000000.0,252000000.0,920000000.0,529000000.0,44000000.0,1000000.0,252000000.0,277000000.0,-42000000.0,235000000.0,1449000000.0,124600000.0,123700000.0,125400000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2017.0,Q2YTD,2016-07-02,2016-12-30,,2.71,2.71,1.06,2.67,,130000000.0,337000000.0,308000000.0,29000000.0,337000000.0,,1817000000.0,2869000000.0,2000000.0,529000000.0,1817000000.0,1052000000.0,88000000.0,1000000.0,529000000.0,523000000.0,-85000000.0,438000000.0,2869000000.0,124600000.0,123700000.0,125400000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2017.0,Q2TTM,2016-01-02,2016-12-30,,5.35,5.35,2.06,5.3,,250000000.0,665000000.0,574000000.0,91000000.0,665000000.0,,3226000000.0,5302000000.0,11000000.0,1088000000.0,3226000000.0,2076000000.0,177000000.0,2000000.0,1088000000.0,988000000.0,-164000000.0,824000000.0,5302000000.0,124600000.0,123700000.0,125400000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2017.0,Q1,2016-07-02,2016-09-30,2017-10-31 14:35:10+00:00,1.29,1.29,0.53,1.27,,58000000.0,160000000.0,145000000.0,15000000.0,160000000.0,,897000000.0,1420000000.0,1000000.0,277000000.0,897000000.0,523000000.0,44000000.0,,277000000.0,246000000.0,-43000000.0,203000000.0,1420000000.0,124000000.0,123900000.0,125500000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2017.0,Q1TTM,2015-10-03,2016-09-30,,2.7,2.7,2.03,2.68,,263000000.0,336000000.0,608000000.0,-272000000.0,336000000.0,,3509000000.0,5601000000.0,10000000.0,1053000000.0,3509000000.0,2092000000.0,179000000.0,1000000.0,1053000000.0,1039000000.0,-168000000.0,871000000.0,5601000000.0,124000000.0,123900000.0,125500000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2018.0,FY,2017-07-01,2018-06-29,2020-03-03 16:17:25+00:00,5.88,5.88,,5.76,,206000000.0,699000000.0,702000000.0,-3000000.0,699000000.0,0.0,4066000000.0,6168000000.0,156000000.0,1182000000.0,4066000000.0,2102000000.0,170000000.0,2000000.0,1182000000.0,920000000.0,-12000000.0,908000000.0,6168000000.0,118900000.0,118900000.0,121400000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2018.0,Q4,2018-03-31,2018-06-29,,1.71,1.8,-1.14,1.75,,39000000.0,213000000.0,208000000.0,5000000.0,213000000.0,,1097000000.0,1661000000.0,20000000.0,292000000.0,1097000000.0,564000000.0,46000000.0,1000000.0,292000000.0,272000000.0,-25000000.0,247000000.0,1661000000.0,118900000.0,118900000.0,121400000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2018.0,Q3,2017-12-30,2018-03-30,2019-05-02 16:28:00+00:00,1.65,1.65,,1.62,,10000000.0,196000000.0,198000000.0,-2000000.0,196000000.0,,1028000000.0,1562000000.0,46000000.0,331000000.0,1028000000.0,534000000.0,41000000.0,0.0,331000000.0,203000000.0,5000000.0,208000000.0,1562000000.0,118800000.0,118400000.0,121000000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2018.0,Q3YTD,2017-07-01,2018-03-30,,4.17,4.08,1.14,4.01,,167000000.0,486000000.0,494000000.0,-8000000.0,486000000.0,,2969000000.0,4507000000.0,136000000.0,890000000.0,2969000000.0,1538000000.0,124000000.0,1000000.0,890000000.0,648000000.0,13000000.0,661000000.0,4507000000.0,118800000.0,118400000.0,121000000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2018.0,Q3TTM,2017-04-01,2018-03-30,,5.18,5.09,-0.45,5.01,,229000000.0,607000000.0,650000000.0,-43000000.0,607000000.0,,4048000000.0,6046000000.0,300000000.0,1255000000.0,4048000000.0,1998000000.0,166000000.0,2000000.0,1255000000.0,743000000.0,136000000.0,879000000.0,6046000000.0,118800000.0,118400000.0,121000000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2018.0,Q2,2017-09-30,2017-12-29,2019-01-30 17:00:43+00:00,1.17,1.1,0.57,1.08,,94000000.0,131000000.0,131000000.0,0.0,131000000.0,,1022000000.0,1535000000.0,44000000.0,291000000.0,1022000000.0,513000000.0,42000000.0,1000000.0,291000000.0,222000000.0,3000000.0,225000000.0,1535000000.0,112000000.0,118500000.0,120900000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2018.0,Q2YTD,2017-07-01,2017-12-29,,2.52,2.43,1.14,2.39,,157000000.0,290000000.0,296000000.0,-6000000.0,290000000.0,,1941000000.0,2945000000.0,90000000.0,559000000.0,1941000000.0,1004000000.0,83000000.0,1000000.0,559000000.0,445000000.0,8000000.0,453000000.0,2945000000.0,112000000.0,118500000.0,120900000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2018.0,Q2TTM,2016-12-31,2017-12-29,,4.23,4.14,0.08,4.08,,288000000.0,496000000.0,616000000.0,-120000000.0,496000000.0,,3978000000.0,5973000000.0,254000000.0,1180000000.0,3978000000.0,1995000000.0,167000000.0,2000000.0,1180000000.0,815000000.0,89000000.0,904000000.0,5973000000.0,112000000.0,118500000.0,120900000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2018.0,Q1,2017-07-01,2017-09-29,2018-10-26 17:07:13+00:00,1.35,1.33,0.57,1.31,,63000000.0,159000000.0,165000000.0,-6000000.0,159000000.0,,919000000.0,1410000000.0,46000000.0,268000000.0,919000000.0,491000000.0,41000000.0,0.0,268000000.0,223000000.0,5000000.0,228000000.0,1410000000.0,117800000.0,119100000.0,121200000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2018.0,Q1TTM,2016-10-01,2017-09-29,,4.48,4.46,0.04,4.4,,266000000.0,542000000.0,648000000.0,-106000000.0,542000000.0,,3876000000.0,5887000000.0,211000000.0,1141000000.0,3876000000.0,2011000000.0,169000000.0,2000000.0,1141000000.0,870000000.0,44000000.0,914000000.0,5887000000.0,117800000.0,119100000.0,121200000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2019.0,FY,2018-06-30,2019-06-28,2020-03-03 16:17:25+00:00,8.03,8.03,,7.86,,160000000.0,949000000.0,953000000.0,-4000000.0,949000000.0,0.0,4467000000.0,6801000000.0,188000000.0,1242000000.0,4467000000.0,2334000000.0,169000000.0,2000000.0,1242000000.0,1092000000.0,21000000.0,1113000000.0,6801000000.0,118200000.0,118200000.0,120700000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2019.0,Q4,2019-03-30,2019-06-28,,2.25,2.25,-1.37,2.2,,33000000.0,268000000.0,269000000.0,-1000000.0,268000000.0,,1223000000.0,1865000000.0,48000000.0,349000000.0,1223000000.0,642000000.0,39000000.0,,349000000.0,293000000.0,9000000.0,302000000.0,1865000000.0,118200000.0,118200000.0,120700000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2019.0,Q3,2018-12-29,2019-03-29,2020-05-07 17:13:52+00:00,2.06,2.06,,2.02,0.0,40000000.0,243000000.0,243000000.0,0.0,243000000.0,0.0,1139000000.0,1728000000.0,46000000.0,310000000.0,1139000000.0,589000000.0,43000000.0,1000000.0,310000000.0,279000000.0,4000000.0,283000000.0,1728000000.0,118000000.0,117900000.0,120300000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2019.0,Q3YTD,2018-06-30,2019-03-29,,5.78,5.78,1.37,5.66,,127000000.0,681000000.0,684000000.0,-3000000.0,681000000.0,,3244000000.0,4936000000.0,140000000.0,893000000.0,3244000000.0,1692000000.0,130000000.0,2000000.0,893000000.0,799000000.0,12000000.0,811000000.0,4936000000.0,118000000.0,117900000.0,120300000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2019.0,Q3TTM,2018-03-31,2019-03-29,,7.49,7.58,0.23,7.41,,166000000.0,894000000.0,892000000.0,2000000.0,894000000.0,,4341000000.0,6597000000.0,160000000.0,1185000000.0,4341000000.0,2256000000.0,176000000.0,3000000.0,1185000000.0,1071000000.0,-13000000.0,1058000000.0,6597000000.0,118000000.0,117900000.0,120300000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2019.0,Q2YTD,2018-06-30,2018-12-28,,3.72,3.72,1.37,3.64,,87000000.0,438000000.0,441000000.0,-3000000.0,438000000.0,,2105000000.0,3208000000.0,94000000.0,583000000.0,2105000000.0,1103000000.0,87000000.0,1000000.0,583000000.0,520000000.0,8000000.0,528000000.0,3208000000.0,117800000.0,117700000.0,120000000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2019.0,Q2TTM,2017-12-30,2018-12-28,,7.08,7.17,0.23,7.01,,136000000.0,847000000.0,847000000.0,,847000000.0,,4230000000.0,6431000000.0,160000000.0,1206000000.0,4230000000.0,2201000000.0,174000000.0,2000000.0,1206000000.0,995000000.0,-12000000.0,983000000.0,6431000000.0,117800000.0,117700000.0,120000000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2019.0,Q2,2018-09-29,2018-12-28,2019-01-30 17:00:43+00:00,1.91,1.91,0.685,1.87,,46000000.0,225000000.0,225000000.0,0.0,225000000.0,,1095000000.0,1666000000.0,47000000.0,304000000.0,1095000000.0,571000000.0,43000000.0,0.0,304000000.0,267000000.0,4000000.0,271000000.0,1666000000.0,117800000.0,117700000.0,120000000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2019.0,Q1,2018-06-30,2018-09-28,2019-10-31 16:43:54+00:00,1.81,1.81,0.685,1.77,,41000000.0,213000000.0,216000000.0,-3000000.0,213000000.0,0.0,1010000000.0,1542000000.0,47000000.0,279000000.0,1010000000.0,532000000.0,44000000.0,1000000.0,279000000.0,253000000.0,4000000.0,257000000.0,1542000000.0,117700000.0,117900000.0,120600000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2019.0,Q1TTM,2017-09-30,2018-09-28,,6.34,6.36,0.12,6.22,,184000000.0,753000000.0,753000000.0,,753000000.0,,4157000000.0,6300000000.0,157000000.0,1193000000.0,4157000000.0,2143000000.0,173000000.0,3000000.0,1193000000.0,950000000.0,-13000000.0,937000000.0,6300000000.0,117700000.0,117900000.0,120600000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2020.0,Q1,2019-06-29,2020-04-03,2020-05-07 17:13:52+00:00,1.0,1.0,,0.99,324000000.0,26000000.0,194000000.0,195000000.0,-1000000.0,217000000.0,-23000000.0,3298000000.0,4626000000.0,95000000.0,815000000.0,3298000000.0,1328000000.0,68000000.0,5000000.0,1139000000.0,189000000.0,32000000.0,221000000.0,4626000000.0,217000000.0,217300000.0,219300000.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2020.0,Q1TTM,2018-09-29,2020-04-03,,7.22,7.22,-0.69,7.08,324000000.0,145000000.0,930000000.0,932000000.0,-2000000.0,953000000.0,-23000000.0,6755000000.0,9885000000.0,236000000.0,1778000000.0,6755000000.0,3130000000.0,193000000.0,6000000.0,2102000000.0,1028000000.0,49000000.0,1077000000.0,9885000000.0,217000000.0,217300000.0,219300000.0
