company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,Q3,2013-12-28,2014-03-28,,-3300000.0,,48200000.0,,-7700000.0,-20800000.0,2500000.0,-93600000.0,-58000000.0,174500000.0,-93600000.0,-58000000.0,174500000.0,15200000.0,141200000.0,138500000.0,2700000.0,8600000.0,34100000.0,,-45100000.0,,-54700000.0,-19800000.0,-65300000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,Q2YTD,2013-06-29,2013-12-27,2015-02-10 09:29:00+00:00,,,100400000.0,27000000.0,-1200000.0,-103900000.0,3100000.0,-206900000.0,-58000000.0,279500000.0,-206900000.0,-58000000.0,279500000.0,13400000.0,261800000.0,264500000.0,-2700000.0,18500000.0,99800000.0,,-90400000.0,,-85000000.0,-62600000.0,-156800000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,Q2TTM,2012-12-29,2013-12-27,,,,210800000.0,174400000.0,-12800000.0,30300000.0,10900000.0,-807800000.0,-6100000.0,833000000.0,-807800000.0,-6100000.0,833000000.0,6300000.0,411500000.0,446400000.0,-34900000.0,145500000.0,107700000.0,,-171100000.0,,-180500000.0,-297800000.0,-457500000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,Q2,2013-09-28,2013-12-27,,,,50400000.0,,-5100000.0,-90700000.0,-1700000.0,-53000000.0,-51600000.0,106900000.0,-53000000.0,-51600000.0,106900000.0,-2800000.0,136100000.0,137100000.0,-1000000.0,10100000.0,37200000.0,,-45100000.0,,-51600000.0,6700000.0,-50100000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,Q1,2013-06-29,2013-09-27,2014-10-29 16:18:01+00:00,,,50000000.0,27000000.0,3900000.0,-13200000.0,4800000.0,-153900000.0,-6400000.0,172600000.0,-153900000.0,-6400000.0,172600000.0,16200000.0,125700000.0,127400000.0,-1700000.0,8400000.0,62600000.0,,-45300000.0,,-33400000.0,-69300000.0,-106700000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2014.0,Q1TTM,2012-09-29,2013-09-27,,,,215800000.0,174400000.0,-7700000.0,75400000.0,12300000.0,-877500000.0,10500000.0,885100000.0,-877500000.0,10500000.0,885100000.0,10400000.0,320200000.0,354100000.0,-33900000.0,239800000.0,88400000.0,,-168100000.0,,-167900000.0,-352400000.0,-457700000.0,4000000.0,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2015.0,FY,2014-06-28,2015-07-03,2017-08-29 14:10:47+00:00,-3186000000.0,11000000.0,233000000.0,50000000.0,-23000000.0,85000000.0,3683000000.0,2373000000.0,-3284000000.0,854000000.0,2373000000.0,-3284000000.0,854000000.0,-80000000.0,334000000.0,334000000.0,,191000000.0,47000000.0,0.0,-198000000.0,0.0,-148000000.0,-1009000000.0,-150000000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2015.0,Q4,2015-04-04,2015-07-03,,-3186000000.0,11000000.0,69000000.0,43000000.0,14000000.0,270000000.0,3669000000.0,2709000000.0,-3189000000.0,459000000.0,2709000000.0,-3189000000.0,459000000.0,-7000000.0,-56000000.0,-56000000.0,,165000000.0,13000000.0,,-49000000.0,,-46000000.0,-924000000.0,,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2015.0,Q3YTD,2014-06-28,2015-04-03,2016-05-04 17:20:59+00:00,,0.0,164000000.0,7000000.0,-37000000.0,-185000000.0,14000000.0,-336000000.0,-95000000.0,395000000.0,-336000000.0,-95000000.0,395000000.0,-73000000.0,390000000.0,390000000.0,,26000000.0,34000000.0,0.0,-149000000.0,0.0,-102000000.0,-85000000.0,-150000000.0,,0.0
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2015.0,Q3TTM,2014-03-29,2015-04-03,,300000.0,,219400000.0,22000000.0,-27100000.0,15700000.0,42400000.0,-483500000.0,-141000000.0,790000000.0,-483500000.0,-141000000.0,790000000.0,138400000.0,521000000.0,521000000.0,,33900000.0,41100000.0,,-193500000.0,,-163300000.0,-145600000.0,-227900000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2015.0,Q3,2015-01-03,2015-04-03,,,,60000000.0,,-15000000.0,-22000000.0,-19000000.0,-117000000.0,-23000000.0,173000000.0,-117000000.0,-23000000.0,173000000.0,18000000.0,126000000.0,126000000.0,,9000000.0,6000000.0,,-50000000.0,,-23000000.0,-54000000.0,,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2015.0,Q2YTD,2014-06-28,2015-01-02,2016-02-03 17:08:10+00:00,,,104000000.0,7000000.0,-22000000.0,-163000000.0,33000000.0,-219000000.0,-72000000.0,222000000.0,-219000000.0,-72000000.0,222000000.0,-91000000.0,264000000.0,264000000.0,,17000000.0,28000000.0,,-99000000.0,,-79000000.0,-31000000.0,-150000000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2015.0,Q2TTM,2013-12-28,2015-01-02,,-3000000.0,,207600000.0,22000000.0,-19800000.0,16900000.0,63900000.0,-460100000.0,-176000000.0,791500000.0,-460100000.0,-176000000.0,791500000.0,135600000.0,536200000.0,533500000.0,2700000.0,33500000.0,69200000.0,,-188600000.0,,-195000000.0,-111400000.0,-293200000.0,,
L3Harris Technologies Inc,LHX,549300UTE50ZMDBG8A20,202058,2015.0,Q2,2014-09-27,2015-01-02,,,,53000000.0,,-14000000.0,-59000000.0,30000000.0,-69000000.0,-38000000.0,142000000.0,-69000000.0,-38000000.0,142000000.0,21000000.0,139000000.0,139000000.0,,9000000.0,10000000.0,,-49000000.0,,-38000000.0,-10000000.0,-50000000.0,,
