company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 17:15:23+00:00,5.96,5.96,1.71,894915000.0,5.93,,1283388000.0,1283388000.0,1283388000.0,0.0,5015539000.0,8496401000.0,-35653000.0,,1108742000.0,5015539000.0,3480862000.0,307370000.0,149206000.0,2003657000.0,1477205000.0,-193817000.0,1283388000.0,8496401000.0,215393000.0,215393000.0,215393000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,Q4,2016-10-01,2016-12-31,,1.2,1.2,0.59,233203000.0,1.2,,261086000.0,261086000.0,261086000.0,,1123251000.0,1909603000.0,5313000.0,,256307000.0,1123251000.0,786352000.0,80567000.0,39498000.0,489510000.0,296842000.0,-35756000.0,261086000.0,1909603000.0,215393000.0,215393000.0,215393000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,Q3,2016-07-01,2016-09-30,2017-11-07 17:19:58+00:00,3.23,3.23,0.375,229328000.0,3.21,,693257000.0,693257000.0,693257000.0,,1340123000.0,2563741000.0,-12107000.0,,259327000.0,1340123000.0,1223618000.0,82610000.0,53011000.0,488655000.0,734963000.0,-41706000.0,693257000.0,2563741000.0,214600000.0,214819000.0,215667000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,Q3YTD,2016-01-01,2016-09-30,,4.76,4.76,1.13,661712000.0,4.73,,1022302000.0,1022302000.0,1022302000.0,,3892288000.0,6586798000.0,-40966000.0,,852435000.0,3892288000.0,2694510000.0,226803000.0,109708000.0,1514147000.0,1180363000.0,-158061000.0,1022302000.0,6586798000.0,214600000.0,214819000.0,215667000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,Q3TTM,2015-10-01,2016-09-30,,5.7,5.7,0.15,871042000.0,5.68,,1229101000.0,1229101000.0,1229101000.0,,5065629000.0,8488851000.0,-104765000.0,,1121899000.0,5065629000.0,3423222000.0,290930000.0,194515000.0,1992941000.0,1430281000.0,-201180000.0,1229101000.0,8488851000.0,214600000.0,214819000.0,215667000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,Q2,2016-04-01,2016-06-30,2017-08-01 17:00:37+00:00,1.07,1.07,0.375,221620000.0,1.06,,229905000.0,229905000.0,229905000.0,,1310587000.0,2105262000.0,-6572000.0,,290782000.0,1310587000.0,794675000.0,78747000.0,32951000.0,512402000.0,282273000.0,-52368000.0,229905000.0,2105262000.0,214900000.0,215265000.0,216131000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.53,1.53,0.75,432384000.0,1.52,,329045000.0,329045000.0,329045000.0,,2552165000.0,4023057000.0,-28859000.0,,593108000.0,2552165000.0,1470892000.0,144193000.0,56697000.0,1025492000.0,445400000.0,-116355000.0,329045000.0,4023057000.0,214900000.0,215265000.0,216131000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,Q2TTM,2015-07-01,2016-06-30,,3.51,3.51,0.15,852456000.0,3.5,411267000.0,764631000.0,764631000.0,764631000.0,,5112532000.0,8448210000.0,-56792000.0,,1118632000.0,5112532000.0,3335678000.0,275139000.0,143239000.0,2382355000.0,953323000.0,-188692000.0,764631000.0,8448210000.0,214900000.0,215265000.0,216131000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 17:06:48+00:00,0.46,0.46,0.375,210764000.0,0.46,,99140000.0,99140000.0,99140000.0,,1241578000.0,1917795000.0,-22287000.0,,302326000.0,1241578000.0,676217000.0,65446000.0,23746000.0,513090000.0,163127000.0,-63987000.0,99140000.0,1917795000.0,215500000.0,216914000.0,217869000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,Q1TTM,2015-04-01,2016-03-31,,3.28,3.28,0.08,837304000.0,3.28,411267000.0,719693000.0,719693000.0,719693000.0,,5118354000.0,8401270000.0,-52702000.0,,1101998000.0,5118354000.0,3282916000.0,273012000.0,113060000.0,2350569000.0,932347000.0,-212654000.0,719693000.0,8401270000.0,215500000.0,216914000.0,217869000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 17:13:38+00:00,7.57,7.57,2.16,951194000.0,7.53,,1625133000.0,1625133000.0,1625133000.0,0.0,4896579000.0,8777845000.0,-5289000.0,,1186016000.0,4896579000.0,3881266000.0,299982000.0,186348000.0,2137210000.0,1744056000.0,-118923000.0,1625133000.0,8777845000.0,214617000.0,214617000.0,214617000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,Q4,2017-10-01,2017-12-31,,1.34,1.34,0.6,240358000.0,1.34,,288039000.0,288039000.0,288039000.0,,1145701000.0,2004467000.0,1257000.0,,311059000.0,1145701000.0,858766000.0,69800000.0,49233000.0,551417000.0,307349000.0,-19310000.0,288039000.0,2004467000.0,214617000.0,214617000.0,214617000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,Q3,2017-07-01,2017-09-30,2018-10-25 17:32:39+00:00,3.51,3.51,0.6,240150000.0,3.49,,752842000.0,752842000.0,752842000.0,,1318269000.0,2569544000.0,-1226000.0,,273637000.0,1318269000.0,1251275000.0,73233000.0,89813000.0,513787000.0,737488000.0,15354000.0,752842000.0,2569544000.0,214500000.0,214694000.0,215824000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,Q3YTD,2017-01-01,2017-09-30,,6.23,6.23,1.56,710836000.0,6.19,,1337094000.0,1337094000.0,1337094000.0,,3750878000.0,6773378000.0,-6546000.0,,874957000.0,3750878000.0,3022500000.0,230182000.0,137115000.0,1585793000.0,1436707000.0,-99613000.0,1337094000.0,6773378000.0,214500000.0,214694000.0,215824000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,Q3TTM,2016-10-01,2017-09-30,,7.43,7.43,2.15,944039000.0,7.39,,1598180000.0,1598180000.0,1598180000.0,,4874129000.0,8682981000.0,-1233000.0,,1131264000.0,4874129000.0,3808852000.0,310749000.0,176613000.0,2075303000.0,1733549000.0,-135369000.0,1598180000.0,8682981000.0,214500000.0,214694000.0,215824000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 17:31:18+00:00,1.72,1.72,0.48,234937000.0,1.71,,369526000.0,369526000.0,369526000.0,,1256785000.0,2195274000.0,-2709000.0,,283855000.0,1256785000.0,938489000.0,76632000.0,29170000.0,518792000.0,419697000.0,-50171000.0,369526000.0,2195274000.0,214800000.0,215085000.0,216062000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,Q2YTD,2017-01-01,2017-06-30,,2.72,2.72,0.96,470686000.0,2.7,,584252000.0,584252000.0,584252000.0,,2432609000.0,4203834000.0,-5320000.0,,601320000.0,2432609000.0,1771225000.0,156949000.0,47302000.0,1072006000.0,699219000.0,-114967000.0,584252000.0,4203834000.0,214800000.0,215085000.0,216062000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,Q2TTM,2016-07-01,2017-06-30,,7.15,7.15,1.92,933217000.0,7.11,,1538595000.0,1538595000.0,1538595000.0,,4895983000.0,8677178000.0,-12114000.0,,1116954000.0,4895983000.0,3781195000.0,320126000.0,139811000.0,2050171000.0,1731024000.0,-192429000.0,1538595000.0,8677178000.0,214800000.0,215085000.0,216062000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,Q1,2017-01-01,2017-03-31,2018-04-30 17:19:38+00:00,1.0,1.0,0.48,235749000.0,0.99,,214726000.0,214726000.0,214726000.0,,1175824000.0,2008560000.0,-2611000.0,,317465000.0,1175824000.0,832736000.0,80317000.0,18132000.0,553214000.0,279522000.0,-64796000.0,214726000.0,2008560000.0,214700000.0,214870000.0,215813000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,Q1TTM,2016-04-01,2017-03-31,,6.5,6.5,1.82,919900000.0,6.46,,1398974000.0,1398974000.0,1398974000.0,,4949785000.0,8587166000.0,-15977000.0,,1123881000.0,4949785000.0,3637381000.0,322241000.0,143592000.0,2043781000.0,1593600000.0,-194626000.0,1398974000.0,8587166000.0,214700000.0,214870000.0,215813000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 17:13:38+00:00,8.6,8.6,2.6,1033697000.0,8.56,,1815792000.0,1815792000.0,1811042000.0,4750000.0,5262207000.0,9493849000.0,11107000.0,,1303144000.0,5262207000.0,4231642000.0,333672000.0,243556000.0,2336841000.0,1894801000.0,-79009000.0,1815792000.0,9493849000.0,210570000.0,210570000.0,210570000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,Q4,2018-10-01,2018-12-31,,1.49,1.49,0.7,280168000.0,1.49,,320453000.0,320453000.0,315703000.0,4750000.0,1360413000.0,2332301000.0,5184000.0,,327693000.0,1360413000.0,971888000.0,97420000.0,48662000.0,607861000.0,364027000.0,-43574000.0,320453000.0,2332301000.0,210570000.0,210570000.0,210570000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,Q3,2018-07-01,2018-09-30,2019-10-30 17:28:26+00:00,3.88,3.88,0.7,259923000.0,3.86,,810391000.0,810391000.0,810391000.0,0.0,1411364000.0,2796187000.0,-3832000.0,,325167000.0,1411364000.0,1384823000.0,86510000.0,101000000.0,585090000.0,799733000.0,10658000.0,810391000.0,2796187000.0,208900000.0,209054000.0,209928000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,Q3YTD,2018-01-01,2018-09-30,,7.11,7.11,1.9,753529000.0,7.07,,1495339000.0,1495339000.0,1495339000.0,,3901794000.0,7161548000.0,5923000.0,,975451000.0,3901794000.0,3259754000.0,236252000.0,194894000.0,1728980000.0,1530774000.0,-35435000.0,1495339000.0,7161548000.0,208900000.0,209054000.0,209928000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,Q3TTM,2017-10-01,2018-09-30,,8.45,8.45,2.5,993887000.0,8.41,,1783378000.0,1783378000.0,1783378000.0,,5047495000.0,9166015000.0,7180000.0,,1286510000.0,5047495000.0,4118520000.0,306052000.0,244127000.0,2280397000.0,1838123000.0,-54745000.0,1783378000.0,9166015000.0,208900000.0,209054000.0,209928000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,Q2,2018-04-01,2018-06-30,2019-07-25 18:01:10+00:00,2.2,2.2,0.6,253376000.0,2.19,,466295000.0,466295000.0,466295000.0,0.0,1314411000.0,2337605000.0,33855000.0,,312923000.0,1314411000.0,1023194000.0,81864000.0,57409000.0,566299000.0,456895000.0,9400000.0,466295000.0,2337605000.0,212000000.0,211673000.0,212509000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,Q2YTD,2018-01-01,2018-06-30,,3.23,3.23,1.2,493606000.0,3.21,,684948000.0,684948000.0,684948000.0,,2490430000.0,4365361000.0,9755000.0,,650284000.0,2490430000.0,1874931000.0,149742000.0,93894000.0,1143890000.0,731041000.0,-46093000.0,684948000.0,4365361000.0,212000000.0,211673000.0,212509000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,Q2TTM,2017-07-01,2018-06-30,,8.08,8.08,2.4,974114000.0,8.04,,1725829000.0,1725829000.0,1725829000.0,,4954400000.0,8939372000.0,9786000.0,,1234980000.0,4954400000.0,3984972000.0,292775000.0,232940000.0,2209094000.0,1775878000.0,-50049000.0,1725829000.0,8939372000.0,212000000.0,211673000.0,212509000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 18:07:22+00:00,1.03,1.03,0.6,240230000.0,1.02,,218653000.0,218653000.0,218653000.0,0.0,1176019000.0,2027756000.0,-24100000.0,,337361000.0,1176019000.0,851737000.0,67878000.0,36485000.0,577591000.0,274146000.0,-55493000.0,218653000.0,2027756000.0,212300000.0,212610000.0,213602000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,Q1TTM,2017-04-01,2018-03-31,,7.6,7.6,2.28,955675000.0,7.56,,1629060000.0,1629060000.0,1629060000.0,,4896774000.0,8797041000.0,-26778000.0,,1205912000.0,4896774000.0,3900267000.0,287543000.0,204701000.0,2161587000.0,1738680000.0,-109620000.0,1629060000.0,8797041000.0,212300000.0,212610000.0,213602000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,Q4,2019-10-01,2019-12-31,,1.31,1.31,0.78,321762000.0,1.31,,280474000.0,280474000.0,273136000.0,7338000.0,1481519000.0,2517413000.0,10024000.0,,414707000.0,1481519000.0,1035894000.0,94756000.0,65781000.0,736469000.0,299425000.0,-18951000.0,280474000.0,2517413000.0,209405000.0,209405000.0,209405000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 17:13:38+00:00,8.97,8.97,2.96,1245942000.0,8.95,,1907600000.0,1907600000.0,1878887000.0,28713000.0,6062765000.0,10950661000.0,-24513000.0,,1559253000.0,6062765000.0,4887896000.0,408513000.0,257925000.0,2805195000.0,2082701000.0,-175101000.0,1907600000.0,10950661000.0,209405000.0,209405000.0,209405000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,Q3YTD,2019-01-01,2019-09-30,,7.66,7.66,2.18,924180000.0,7.64,,1627126000.0,1627126000.0,1605751000.0,21375000.0,4581246000.0,8433248000.0,-34537000.0,,1144546000.0,4581246000.0,3852002000.0,313757000.0,192144000.0,2068726000.0,1783276000.0,-156150000.0,1627126000.0,8433248000.0,209800000.0,209575000.0,210121000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,Q3TTM,2018-10-01,2019-09-30,,9.15,9.15,2.88,1204348000.0,9.13,,1947579000.0,1947579000.0,1921454000.0,26125000.0,5941659000.0,10765549000.0,-29353000.0,,1472239000.0,5941659000.0,4823890000.0,411177000.0,240806000.0,2676587000.0,2147303000.0,-199724000.0,1947579000.0,10765549000.0,209800000.0,209575000.0,210121000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,Q3,2019-07-01,2019-09-30,2019-10-30 17:28:26+00:00,4.21,4.21,0.78,320295000.0,4.2,,890365000.0,890365000.0,883240000.0,7125000.0,1623038000.0,3186850000.0,-7668000.0,,352725000.0,1623038000.0,1563812000.0,102038000.0,109279000.0,673020000.0,890792000.0,-427000.0,890365000.0,3186850000.0,209800000.0,209575000.0,210121000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,Q2YTD,2019-01-01,2019-06-30,,3.45,3.45,1.4,603885000.0,3.44,,736761000.0,736761000.0,722511000.0,14250000.0,2958208000.0,5246398000.0,-26869000.0,,791821000.0,2958208000.0,2288190000.0,211719000.0,82865000.0,1395706000.0,892484000.0,-155723000.0,736761000.0,5246398000.0,209200000.0,209531000.0,210052000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,Q2TTM,2018-07-01,2019-06-30,,8.82,8.82,2.8,1143976000.0,8.79,,1867605000.0,1867605000.0,1848605000.0,19000000.0,5729985000.0,10374886000.0,-25517000.0,,1444681000.0,5729985000.0,4644901000.0,395649000.0,232527000.0,2588657000.0,2056244000.0,-188639000.0,1867605000.0,10374886000.0,209200000.0,209531000.0,210052000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,Q2,2019-04-01,2019-06-30,2019-07-25 18:01:10+00:00,2.26,2.26,0.7,311600000.0,2.25,,479955000.0,479955000.0,472830000.0,7125000.0,1544504000.0,2806631000.0,-21781000.0,,376874000.0,1544504000.0,1262127000.0,111304000.0,39387000.0,688474000.0,573653000.0,-93698000.0,479955000.0,2806631000.0,209200000.0,209531000.0,210052000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,Q1,2019-01-01,2019-03-31,2020-05-21 09:05:32+00:00,1.19,1.19,0.7,292285000.0,1.19,0.0,256806000.0,256806000.0,249681000.0,7125000.0,1413704000.0,2439767000.0,-5088000.0,,414947000.0,1413704000.0,1026063000.0,100415000.0,43478000.0,707232000.0,318831000.0,-62025000.0,256806000.0,2439767000.0,209800000.0,209322000.0,209874000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,Q1TTM,2018-04-01,2019-03-31,,8.76,8.76,2.7,1085752000.0,8.73,,1853945000.0,1853945000.0,1842070000.0,11875000.0,5499892000.0,9905860000.0,30119000.0,,1380730000.0,5499892000.0,4405968000.0,366209000.0,250549000.0,2466482000.0,1939486000.0,-85541000.0,1853945000.0,9905860000.0,209800000.0,209322000.0,209874000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2020.0,Q1TTM,2019-04-01,2020-03-31,,0.87,0.87,3.04,1277987000.0,0.85,1108118000.0,213759000.0,213759000.0,184727000.0,29032000.0,6159880000.0,10543644000.0,-52284000.0,,1540196000.0,6159880000.0,4383764000.0,401009000.0,209589000.0,3926301000.0,457463000.0,-243704000.0,213759000.0,10543644000.0,209000000.0,209097000.0,209097000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2020.0,Q1,2020-01-01,2020-03-31,2020-05-21 09:05:32+00:00,-6.91,-6.91,0.78,324330000.0,-6.91,1108118000.0,-1437035000.0,-1437035000.0,-1444479000.0,7444000.0,1510819000.0,2032750000.0,-32859000.0,,395890000.0,1510819000.0,521931000.0,92911000.0,-4858000.0,1828338000.0,-1306407000.0,-130628000.0,-1437035000.0,2032750000.0,209000000.0,209097000.0,209097000.0
