company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-07 17:19:58+00:00,,39425000.0,140335000.0,661712000.0,,-23480000.0,272581000.0,6040739000.0,596950000.0,-2517559000.0,2000952000.0,596950000.0,-2517559000.0,2000952000.0,56863000.0,1022302000.0,1022302000.0,4932000.0,1782000.0,-22239000.0,,-243557000.0,-181489000.0,-2313831000.0,-4902055000.0,-299959000.0,,0.0
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,Q3TTM,2015-10-01,2016-09-30,,,91578000.0,237285000.0,871042000.0,,-31906000.0,150116000.0,7478481000.0,514358000.0,-2790825000.0,2339382000.0,514358000.0,-2790825000.0,2339382000.0,31009000.0,1229101000.0,1229101000.0,-2455000.0,6132000.0,-40889000.0,,-326051000.0,-183402000.0,-2566534000.0,-6144245000.0,-499959000.0,,
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,Q3,2016-07-01,2016-09-30,,,13578000.0,23804000.0,229328000.0,,-32675000.0,-218160000.0,738869000.0,-403513000.0,-305109000.0,730040000.0,-403513000.0,-305109000.0,730040000.0,-11257000.0,693257000.0,693257000.0,12037000.0,270000.0,-18291000.0,,,-20182000.0,-266636000.0,-1092744000.0,-49908000.0,,
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-01 17:00:37+00:00,,25847000.0,116531000.0,432384000.0,,9195000.0,490741000.0,5301870000.0,1000463000.0,-2212450000.0,1270912000.0,1000463000.0,-2212450000.0,1270912000.0,68120000.0,329045000.0,329045000.0,-7105000.0,1512000.0,-3948000.0,,-243557000.0,-161307000.0,-2047195000.0,-3809311000.0,-250051000.0,,0.0
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,Q2TTM,2015-07-01,2016-06-30,,,78000000.0,245053000.0,852456000.0,,-3603000.0,51020000.0,7326734000.0,595848000.0,-2738853000.0,2176933000.0,595848000.0,-2738853000.0,2176933000.0,30325000.0,764631000.0,764631000.0,430826000.0,7697000.0,-66714000.0,,-326051000.0,-163220000.0,-2508919000.0,-5962481000.0,-450051000.0,,
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,Q2,2016-04-01,2016-06-30,,,13482000.0,97861000.0,221620000.0,,7788000.0,306189000.0,3782211000.0,1247225000.0,-1975704000.0,793016000.0,1247225000.0,-1975704000.0,793016000.0,72325000.0,229905000.0,229905000.0,21820000.0,167000.0,-3941000.0,,-80667000.0,-161307000.0,-1797355000.0,-2404475000.0,-50011000.0,-13101000.0,
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 17:06:48+00:00,,12365000.0,18670000.0,210764000.0,,1407000.0,184552000.0,1519659000.0,-246762000.0,-236746000.0,477896000.0,-246762000.0,-236746000.0,477896000.0,-4205000.0,99140000.0,99140000.0,-28925000.0,1345000.0,-7000.0,,-162890000.0,,-249840000.0,-1404836000.0,-200040000.0,13101000.0,0.0
Royal Caribbean Cruises Ltd,RCL,,884887,2016.0,Q1TTM,2015-04-01,2016-03-31,,,64518000.0,233617000.0,837304000.0,,-10108000.0,-25486000.0,5171293000.0,-519927000.0,-1580145000.0,1997835000.0,-519927000.0,-1580145000.0,1997835000.0,-112345000.0,719693000.0,719693000.0,401806000.0,7982000.0,-32797000.0,,-311357000.0,-1913000.0,-1558536000.0,-4987805000.0,-400040000.0,13101000.0,
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 17:13:38+00:00,0.0,45943000.0,249615000.0,951194000.0,0.0,,47308000.0,5870809000.0,-2675796000.0,-213592000.0,2874566000.0,-2675796000.0,-213592000.0,2874566000.0,-12491000.0,1625133000.0,1625133000.0,204988000.0,2525000.0,67718000.0,2331000.0,-437455000.0,-10396000.0,-564138000.0,-7886677000.0,-224998000.0,63224000.0,230000000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,Q4,2017-10-01,2017-12-31,,,8381000.0,101826000.0,240358000.0,,-467000.0,-113307000.0,2184672000.0,-306086000.0,-135581000.0,419965000.0,-306086000.0,-135581000.0,419965000.0,-19838000.0,288039000.0,288039000.0,-3506000.0,26000.0,45398000.0,2331000.0,-128293000.0,-10396000.0,-176803000.0,-2262492000.0,-99999000.0,6220000.0,
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-25 17:32:39+00:00,0.0,37562000.0,147789000.0,710836000.0,0.0,467000.0,160615000.0,3686137000.0,-2369710000.0,-78011000.0,2454601000.0,-2369710000.0,-78011000.0,2454601000.0,7347000.0,1337094000.0,1337094000.0,208494000.0,2499000.0,22320000.0,,-309162000.0,0.0,-387335000.0,-5624185000.0,-124999000.0,57004000.0,230000000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,Q3TTM,2016-10-01,2017-09-30,,,50932000.0,264229000.0,944039000.0,,-622000.0,-40927000.0,4987207000.0,-2722851000.0,-285344000.0,2970339000.0,-2722851000.0,-285344000.0,2970339000.0,-38478000.0,1598180000.0,1598180000.0,418115000.0,2975000.0,36387000.0,,-412092000.0,-151505000.0,-567867000.0,-7175941000.0,-125000000.0,167641000.0,230000000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,Q3,2017-07-01,2017-09-30,,,11527000.0,22782000.0,240150000.0,,48000.0,137506000.0,1447511000.0,-700217000.0,-85679000.0,795321000.0,-700217000.0,-85679000.0,795321000.0,9473000.0,752842000.0,752842000.0,-346704000.0,114000.0,7977000.0,,-103123000.0,,-115794000.0,-1919720000.0,-124999000.0,22138000.0,
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 17:31:18+00:00,,26035000.0,125007000.0,470686000.0,0.0,419000.0,23109000.0,2238626000.0,-1669493000.0,7668000.0,1659280000.0,-1669493000.0,7668000.0,1659280000.0,-2126000.0,584252000.0,584252000.0,555198000.0,2385000.0,14343000.0,,-206039000.0,0.0,-271541000.0,-3704465000.0,0.0,34866000.0,230000000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,Q2TTM,2016-07-01,2017-06-30,,,52983000.0,265251000.0,933217000.0,,-33345000.0,-396593000.0,4278565000.0,-2426147000.0,-504774000.0,2905058000.0,-2426147000.0,-504774000.0,2905058000.0,-59208000.0,1538595000.0,1538595000.0,776856000.0,3131000.0,10119000.0,,-308969000.0,-171687000.0,-718709000.0,-6348965000.0,-49909000.0,145503000.0,230000000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,Q2,2017-04-01,2017-06-30,,,12779000.0,100711000.0,234937000.0,,-555000.0,-321021000.0,1231393000.0,-725099000.0,-115932000.0,862754000.0,-725099000.0,-115932000.0,862754000.0,21168000.0,369526000.0,369526000.0,566533000.0,285000.0,11772000.0,,-103097000.0,,-148758000.0,-1853680000.0,,21054000.0,
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,Q1,2017-01-01,2017-03-31,2018-04-30 17:19:38+00:00,,13256000.0,24296000.0,235749000.0,,974000.0,344130000.0,1007233000.0,-944394000.0,123600000.0,796526000.0,-944394000.0,123600000.0,796526000.0,-23294000.0,214726000.0,214726000.0,-11335000.0,2100000.0,2571000.0,,-102942000.0,,-122783000.0,-1850785000.0,0.0,13812000.0,230000000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2017.0,Q1TTM,2016-04-01,2017-03-31,,,53686000.0,262401000.0,919900000.0,,-25002000.0,230617000.0,6829383000.0,-453823000.0,-2364546000.0,2835320000.0,-453823000.0,-2364546000.0,2835320000.0,-8051000.0,1398974000.0,1398974000.0,232143000.0,3013000.0,-5594000.0,,-286539000.0,-332994000.0,-2367306000.0,-6899760000.0,-99920000.0,111348000.0,230000000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 17:13:38+00:00,-916135000.0,52630000.0,252466000.0,1033697000.0,13215000.0,,53299000.0,13321026000.0,1198073000.0,-4489158000.0,3479139000.0,1198073000.0,-4489158000.0,3479139000.0,167740000.0,1815792000.0,1815792000.0,523721000.0,4264000.0,122507000.0,-20314000.0,-527494000.0,-125246000.0,-3660028000.0,-11024684000.0,-575039000.0,76529000.0,0.0
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,Q4,2018-10-01,2018-12-31,,,17130000.0,98235000.0,280168000.0,,19417000.0,116372000.0,4528740000.0,432319000.0,-1130546000.0,732155000.0,432319000.0,-1130546000.0,732155000.0,33031000.0,320453000.0,320453000.0,-1968000.0,58000.0,76995000.0,-20314000.0,-146029000.0,-59161000.0,-1150901000.0,-3950450000.0,,2521000.0,
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-30 17:28:26+00:00,-916135000.0,35500000.0,154231000.0,753529000.0,13215000.0,-19417000.0,-63073000.0,8792286000.0,765754000.0,-3358612000.0,2746984000.0,765754000.0,-3358612000.0,2746984000.0,134709000.0,1495339000.0,1495339000.0,525689000.0,4206000.0,45512000.0,,-381465000.0,-66085000.0,-2509127000.0,-7074234000.0,-575039000.0,74008000.0,
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,Q3TTM,2017-10-01,2018-09-30,,-916135000.0,43881000.0,256057000.0,993887000.0,13215000.0,-19884000.0,-176380000.0,10976958000.0,459668000.0,-3494193000.0,3166949000.0,459668000.0,-3494193000.0,3166949000.0,114871000.0,1783378000.0,1783378000.0,522183000.0,4232000.0,90910000.0,2331000.0,-509758000.0,-76481000.0,-2685930000.0,-9336726000.0,-675038000.0,80228000.0,
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,Q3,2018-07-01,2018-09-30,,-916135000.0,19217000.0,40170000.0,259923000.0,,-3741000.0,86223000.0,4862964000.0,551797000.0,-1217631000.0,815398000.0,551797000.0,-1217631000.0,815398000.0,145823000.0,810391000.0,810391000.0,-360356000.0,144000.0,21125000.0,,-126820000.0,-31187000.0,-296247000.0,-3978928000.0,-205563000.0,4813000.0,
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-25 18:01:10+00:00,,16283000.0,114061000.0,493606000.0,13215000.0,-15676000.0,-149296000.0,3929322000.0,213957000.0,-2140981000.0,1931586000.0,213957000.0,-2140981000.0,1931586000.0,-11114000.0,684948000.0,684948000.0,886045000.0,4062000.0,24387000.0,,-254645000.0,-34898000.0,-2212880000.0,-3095306000.0,-369476000.0,69195000.0,
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,Q2TTM,2017-07-01,2018-06-30,,,36191000.0,238669000.0,974114000.0,13215000.0,-16095000.0,-125097000.0,7561505000.0,-792346000.0,-2362241000.0,3146872000.0,-792346000.0,-2362241000.0,3146872000.0,-21479000.0,1725829000.0,1725829000.0,535835000.0,4202000.0,77762000.0,2331000.0,-486061000.0,-45294000.0,-2505477000.0,-7277518000.0,-594474000.0,97553000.0,
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,Q2,2018-04-01,2018-06-30,,,6175000.0,97108000.0,253376000.0,13215000.0,-15979000.0,-81686000.0,1382888000.0,-497896000.0,-495836000.0,1007464000.0,-497896000.0,-495836000.0,1007464000.0,-2247000.0,466295000.0,466295000.0,363304000.0,199000.0,13787000.0,,-126805000.0,-34898000.0,-492648000.0,-1659740000.0,-94438000.0,4708000.0,
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 18:07:22+00:00,,10108000.0,16953000.0,240230000.0,,303000.0,-67610000.0,2546434000.0,711853000.0,-1645145000.0,924122000.0,711853000.0,-1645145000.0,924122000.0,-8867000.0,218653000.0,218653000.0,522741000.0,3863000.0,10600000.0,,-127840000.0,0.0,-1720232000.0,-1435566000.0,-275038000.0,64487000.0,
Royal Caribbean Cruises Ltd,RCL,,884887,2018.0,Q1TTM,2017-04-01,2018-03-31,,,42795000.0,242272000.0,955675000.0,,-671000.0,-364432000.0,7410010000.0,-1019549000.0,-1982337000.0,3002162000.0,-1019549000.0,-1982337000.0,3002162000.0,1936000.0,1629060000.0,1629060000.0,739064000.0,4288000.0,75747000.0,2331000.0,-462353000.0,-10396000.0,-2161587000.0,-7471458000.0,-500036000.0,113899000.0,
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,Q4,2019-10-01,2019-12-31,,,15517000.0,66815000.0,321762000.0,,937000.0,32422000.0,6878123000.0,44538000.0,-689062000.0,609298000.0,44538000.0,-689062000.0,609298000.0,-32992000.0,280474000.0,280474000.0,-40877000.0,290000.0,-6628000.0,1297000.0,-163131000.0,-845000.0,-682768000.0,-6571162000.0,-99582000.0,1179000.0,
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 17:13:38+00:00,0.0,63254000.0,246312000.0,1245942000.0,0.0,,219409000.0,29766104000.0,-670371000.0,-3091406000.0,3716366000.0,-670371000.0,-3091406000.0,3716366000.0,-44114000.0,1907600000.0,1907600000.0,280161000.0,1742000.0,20041000.0,1297000.0,-602674000.0,-94405000.0,-3024663000.0,-29735961000.0,-99582000.0,7621000.0,0.0
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,Q3TTM,2018-10-01,2019-09-30,,,64867000.0,277732000.0,1204348000.0,,18480000.0,303359000.0,27416721000.0,-282590000.0,-3532890000.0,3839223000.0,-282590000.0,-3532890000.0,3839223000.0,21909000.0,1947579000.0,1947579000.0,319070000.0,1510000.0,103664000.0,-20314000.0,-585572000.0,-152721000.0,-3492796000.0,-27115249000.0,,8963000.0,
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,Q3,2019-07-01,2019-09-30,,,27270000.0,37536000.0,320295000.0,,-861000.0,174428000.0,6802881000.0,-366012000.0,-502939000.0,911541000.0,-366012000.0,-502939000.0,911541000.0,41729000.0,890365000.0,890365000.0,-500817000.0,1187000.0,7333000.0,,-146346000.0,-34756000.0,-475754000.0,-7023734000.0,,238000.0,
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-30 17:28:26+00:00,0.0,47737000.0,179497000.0,924180000.0,0.0,-937000.0,186987000.0,22887981000.0,-714909000.0,-2402344000.0,3107068000.0,-714909000.0,-2402344000.0,3107068000.0,-11122000.0,1627126000.0,1627126000.0,321038000.0,1452000.0,26669000.0,,-439543000.0,-93560000.0,-2341895000.0,-23164799000.0,0.0,6442000.0,
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,Q2TTM,2018-07-01,2019-06-30,,-916135000.0,56814000.0,280366000.0,1143976000.0,,15600000.0,215154000.0,25476804000.0,635219000.0,-4247582000.0,3743080000.0,635219000.0,-4247582000.0,3743080000.0,126003000.0,1867605000.0,1867605000.0,459531000.0,467000.0,117456000.0,-20314000.0,-566046000.0,-149152000.0,-3313289000.0,-24070443000.0,-205563000.0,13538000.0,
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,Q2,2019-04-01,2019-06-30,,,2185000.0,104858000.0,311600000.0,,-76000.0,113496000.0,10728456000.0,318784000.0,-1448957000.0,1117073000.0,318784000.0,-1448957000.0,1117073000.0,-13196000.0,479955000.0,479955000.0,209837000.0,24000.0,4793000.0,-20000.0,-146380000.0,-58126000.0,-1396025000.0,-10263316000.0,,401000.0,
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-25 18:01:10+00:00,,20467000.0,141961000.0,603885000.0,0.0,-76000.0,12559000.0,16085100000.0,-348897000.0,-1899405000.0,2195527000.0,-348897000.0,-1899405000.0,2195527000.0,-52851000.0,736761000.0,736761000.0,821855000.0,265000.0,19336000.0,,-293197000.0,-58804000.0,-1866141000.0,-16141065000.0,0.0,6204000.0,
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,Q1,2019-01-01,2019-03-31,2020-05-21 09:05:32+00:00,,18282000.0,37103000.0,292285000.0,,,-100937000.0,5356644000.0,-667681000.0,-450448000.0,1078454000.0,-667681000.0,-450448000.0,1078454000.0,-39655000.0,256806000.0,256806000.0,612018000.0,241000.0,14543000.0,20000.0,-146817000.0,-678000.0,-470116000.0,-5877749000.0,,5803000.0,0.0
Royal Caribbean Cruises Ltd,RCL,,884887,2019.0,Q1TTM,2018-04-01,2019-03-31,,-916135000.0,60804000.0,272616000.0,1085752000.0,13215000.0,-303000.0,19972000.0,16131236000.0,-181461000.0,-3294461000.0,3633471000.0,-181461000.0,-3294461000.0,3633471000.0,136952000.0,1853945000.0,1853945000.0,612998000.0,642000.0,126450000.0,-20294000.0,-546471000.0,-125924000.0,-2409912000.0,-15466867000.0,-300001000.0,17845000.0,
Royal Caribbean Cruises Ltd,RCL,,884887,2020.0,Q1TTM,2019-04-01,2020-03-31,,,59382000.0,240690000.0,1277987000.0,,,1343068000.0,37858436000.0,4787522000.0,-3982135000.0,2836622000.0,4787522000.0,-3982135000.0,2836622000.0,3642614000.0,213759000.0,213759000.0,-57574000.0,1885000.0,9062000.0,605000.0,-619420000.0,-192302000.0,-3807101000.0,-32353797000.0,-99582000.0,2950000.0,5256000.0
Royal Caribbean Cruises Ltd,RCL,,884887,2020.0,Q1,2020-01-01,2020-03-31,2020-05-21 09:05:32+00:00,,14410000.0,31481000.0,324330000.0,,,1022722000.0,13448976000.0,4790212000.0,-1341177000.0,198710000.0,4790212000.0,-1341177000.0,198710000.0,3647073000.0,-1437035000.0,-1437035000.0,274283000.0,384000.0,3564000.0,-672000.0,-163563000.0,-98575000.0,-1252554000.0,-8495585000.0,,1132000.0,5256000.0
