company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Bed Bath & Beyond Inc,BBBY,,886158,2011.0,Q2TTM,2010-08-29,2011-08-27,,,,182048000.0,,-34966000.0,,-804657000.0,-287315000.0,1069458000.0,-804657000.0,-287315000.0,1069458000.0,-22514000.0,881975000.0,881975000.0,40401000.0,136178000.0,,,-1586817000.0,-189498000.0,,-940835000.0,1489000000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2011.0,Q2,2011-05-29,2011-08-27,,,,43889000.0,,-56693000.0,,-265950000.0,-172852000.0,227819000.0,-265950000.0,-172852000.0,227819000.0,-210983000.0,229372000.0,229372000.0,11251000.0,20748000.0,,,-490521000.0,-56456000.0,,-286698000.0,374125000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2011.0,Q2YTD,2011-02-27,2011-08-27,2012-10-03 11:52:50+00:00,,,88110000.0,,-32524000.0,,-452940000.0,-198810000.0,486153000.0,-452940000.0,-198810000.0,486153000.0,-165597000.0,409950000.0,409950000.0,20617000.0,78626000.0,,,-856012000.0,-89598000.0,,-531566000.0,746800000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2011.0,Q1TTM,2010-05-30,2011-05-28,,,,183028000.0,,16493000.0,,-730075000.0,-198395000.0,1073458000.0,-730075000.0,-198395000.0,1073458000.0,144988000.0,834358000.0,834358000.0,39579000.0,117196000.0,,,-1499186000.0,-177584000.0,,-847271000.0,1478375000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2011.0,Q1,2011-02-27,2011-05-28,2012-07-03 13:25:51+00:00,,,44221000.0,,24169000.0,,-186990000.0,-25958000.0,258334000.0,-186990000.0,-25958000.0,258334000.0,45386000.0,180578000.0,180578000.0,9366000.0,57878000.0,,,-365491000.0,-33142000.0,,-244868000.0,372675000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2012.0,FY,2012-02-26,2013-03-02,2015-04-28 16:35:45+00:00,-683098000.0,,195117000.0,-1980000.0,-97762000.0,,-965393000.0,-667047000.0,1196225000.0,-965393000.0,-667047000.0,1196225000.0,-438195000.0,1037788000.0,1037788000.0,61082000.0,61398000.0,,,-730976000.0,-315937000.0,-25511000.0,-1001280000.0,1062964000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2012.0,Q4,2012-11-25,2013-03-02,,,,55706000.0,-1980000.0,146622000.0,,-279190000.0,-414930000.0,588809000.0,-279190000.0,-414930000.0,588809000.0,-107291000.0,373872000.0,373872000.0,12609000.0,25853000.0,,,-337398000.0,-77532000.0,,-305043000.0,,
Bed Bath & Beyond Inc,BBBY,,886158,2012.0,Q3TTM,2011-11-27,2012-11-24,,-683098000.0,,191295000.0,,-1191000.0,,-1034965000.0,-322733000.0,1264210000.0,-1034965000.0,-322733000.0,1264210000.0,-93488000.0,1014959000.0,1014959000.0,59147000.0,45453000.0,,,-721614000.0,-322535000.0,-25511000.0,-1054907000.0,1404514000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2012.0,Q3,2012-08-26,2012-11-24,,171000.0,,48925000.0,,-158851000.0,,-188068000.0,-19428000.0,135293000.0,-188068000.0,-19428000.0,135293000.0,-72203000.0,232750000.0,232750000.0,12469000.0,2595000.0,,,-112448000.0,-80341000.0,,-190663000.0,173190000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2012.0,Q3YTD,2012-02-26,2012-11-24,2014-01-08 19:40:22+00:00,-683098000.0,,139411000.0,,-244384000.0,,-686203000.0,-252117000.0,607416000.0,-686203000.0,-252117000.0,607416000.0,-330904000.0,663916000.0,663916000.0,48473000.0,35545000.0,,,-393578000.0,-238405000.0,-25511000.0,-696237000.0,1062964000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2012.0,Q2TTM,2011-08-28,2012-08-25,,-683269000.0,,186249000.0,,-44799000.0,,-1086900000.0,-397879000.0,1211254000.0,-1086900000.0,-397879000.0,1211254000.0,-273525000.0,1010753000.0,1010753000.0,59051000.0,130575000.0,,,-1030969000.0,-311840000.0,-25511000.0,-1191964000.0,1628199000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2012.0,Q2,2012-05-27,2012-08-25,,-683269000.0,,47076000.0,,-83652000.0,,-221359000.0,-309121000.0,199761000.0,-221359000.0,-309121000.0,199761000.0,-330719000.0,224330000.0,224330000.0,12007000.0,3450000.0,,,,-87276000.0,-25511000.0,-199298000.0,461424000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2012.0,Q2YTD,2012-02-26,2012-08-25,2013-10-09 16:21:12+00:00,-683269000.0,,90486000.0,,-85533000.0,,-498135000.0,-232689000.0,472123000.0,-498135000.0,-232689000.0,472123000.0,-258701000.0,431166000.0,431166000.0,36004000.0,32950000.0,,,-281130000.0,-158064000.0,-25511000.0,-505574000.0,889774000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2012.0,Q1TTM,2011-05-29,2012-05-26,,,,183062000.0,,-17840000.0,,-1131491000.0,-261610000.0,1239312000.0,-1131491000.0,-261610000.0,1239312000.0,-153789000.0,1015795000.0,1015795000.0,58295000.0,147873000.0,,,-1521490000.0,-281020000.0,,-1279364000.0,1540900000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2012.0,Q1,2012-02-26,2012-05-26,2013-07-10 16:48:26+00:00,,,43410000.0,,-1881000.0,,-276776000.0,76432000.0,272362000.0,-276776000.0,76432000.0,272362000.0,72018000.0,206836000.0,206836000.0,23997000.0,29500000.0,,,-281130000.0,-70788000.0,,-306276000.0,428350000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,FY,2013-03-03,2014-03-01,2016-04-26 16:17:17+00:00,-3436000.0,,220116000.0,-6745000.0,103986000.0,,-1210054000.0,-363382000.0,1381726000.0,-1210054000.0,-363382000.0,1381726000.0,-198455000.0,1022290000.0,1022290000.0,35334000.0,73941000.0,,,-1156634000.0,-320812000.0,0.0,-1283995000.0,1117500000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,Q4,2013-12-01,2014-03-01,,,,59444000.0,-6745000.0,405460000.0,,-519539000.0,-358054000.0,779790000.0,-519539000.0,-358054000.0,779790000.0,-104548000.0,333299000.0,333299000.0,-18413000.0,12217000.0,,,-474295000.0,-91884000.0,,-531756000.0,208125000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,Q3TTM,2012-11-25,2013-11-30,,-3436000.0,,216378000.0,-1980000.0,-154852000.0,,-969705000.0,-420258000.0,1190745000.0,-969705000.0,-420258000.0,1190745000.0,-201198000.0,1062863000.0,1062863000.0,66356000.0,87577000.0,,,-1019737000.0,-306460000.0,,-1057282000.0,909375000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,Q3,2013-09-01,2013-11-30,,-3436000.0,,55512000.0,,-200306000.0,,-149074000.0,130461000.0,106341000.0,-149074000.0,130461000.0,106341000.0,87728000.0,237197000.0,237197000.0,13938000.0,21904000.0,,,-29997000.0,-98606000.0,,-170978000.0,262500000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,Q3YTD,2013-03-03,2013-11-30,2015-01-08 17:08:12+00:00,-3436000.0,,160672000.0,,-301474000.0,,-690515000.0,-5328000.0,601936000.0,-690515000.0,-5328000.0,601936000.0,-93907000.0,688991000.0,688991000.0,53747000.0,61724000.0,,,-682339000.0,-228928000.0,,-752239000.0,909375000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,Q2TTM,2012-08-26,2013-08-31,,171000.0,,209791000.0,-1980000.0,-113397000.0,,-1008699000.0,-570147000.0,1219697000.0,-1008699000.0,-570147000.0,1219697000.0,-361129000.0,1058416000.0,1058416000.0,64887000.0,68268000.0,,,-1102188000.0,-288195000.0,,-1076967000.0,820065000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,Q2,2013-06-02,2013-08-31,,,,52463000.0,,-93763000.0,,-240558000.0,-39055000.0,223099000.0,-240558000.0,-39055000.0,223099000.0,-56514000.0,249304000.0,249304000.0,15095000.0,16267000.0,,,-283074000.0,-65356000.0,,-256825000.0,309375000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,Q2YTD,2013-03-03,2013-08-31,2014-10-08 11:29:12+00:00,,,105160000.0,,-101168000.0,,-541441000.0,-135789000.0,495595000.0,-541441000.0,-135789000.0,495595000.0,-181635000.0,451794000.0,451794000.0,39809000.0,39820000.0,,,-652342000.0,-130322000.0,,-581261000.0,646875000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,Q1TTM,2012-05-27,2013-06-01,,-683098000.0,,204404000.0,-1980000.0,-103286000.0,,-989500000.0,-840213000.0,1196359000.0,-989500000.0,-840213000.0,1196359000.0,-635334000.0,1033442000.0,1033442000.0,61799000.0,55451000.0,,,-819114000.0,-310115000.0,-25511000.0,-1019440000.0,972114000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2013.0,Q1,2013-03-03,2013-06-01,2014-06-27 16:47:20+00:00,,,52697000.0,,-7405000.0,,-300883000.0,-96734000.0,272496000.0,-300883000.0,-96734000.0,272496000.0,-125121000.0,202490000.0,202490000.0,24714000.0,23553000.0,,,-369268000.0,-64966000.0,,-324436000.0,337500000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,FY,2014-03-02,2015-02-28,2017-04-25 16:08:39+00:00,0.0,,239193000.0,-13269000.0,-67912000.0,1500000000.0,-704931000.0,48769000.0,1178489000.0,-704931000.0,48769000.0,1178489000.0,509058000.0,957474000.0,957474000.0,49734000.0,55758000.0,,0.0,-298094000.0,-330637000.0,-10092000.0,-2250597000.0,677500000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,Q4,2014-11-30,2015-02-28,,,,59727000.0,-9801000.0,282548000.0,,-761805000.0,-72970000.0,676312000.0,-761805000.0,-72970000.0,676312000.0,-168264000.0,321061000.0,321061000.0,12976000.0,19841000.0,,,-78741000.0,-97979000.0,,-781646000.0,103750000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,Q3YTD,2014-03-02,2014-11-29,2016-01-07 16:49:46+00:00,,,179466000.0,-3468000.0,-350460000.0,1500000000.0,56874000.0,121739000.0,502177000.0,56874000.0,121739000.0,502177000.0,677322000.0,636413000.0,636413000.0,36758000.0,35917000.0,,,-219353000.0,-232658000.0,-10092000.0,-1468951000.0,573750000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,Q3TTM,2013-12-01,2014-11-29,,,,238910000.0,-10213000.0,55000000.0,1500000000.0,-462665000.0,-236315000.0,1281967000.0,-462665000.0,-236315000.0,1281967000.0,572774000.0,969712000.0,969712000.0,18345000.0,48134000.0,,,-693648000.0,-324542000.0,-10092000.0,-2000707000.0,781875000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,Q3,2014-08-31,2014-11-29,,,,61995000.0,-5148000.0,-342041000.0,,17506000.0,-152344000.0,-42803000.0,17506000.0,-152344000.0,-42803000.0,-182789000.0,225408000.0,225408000.0,11835000.0,18132000.0,,,-134986000.0,-77358000.0,65000.0,-691000.0,60000000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,Q2YTD,2014-03-02,2014-08-30,2015-10-07 13:53:38+00:00,,,117471000.0,1680000.0,-8419000.0,1500000000.0,39368000.0,274083000.0,544980000.0,39368000.0,274083000.0,544980000.0,860111000.0,411005000.0,411005000.0,24923000.0,17785000.0,,,-84367000.0,-155300000.0,-10157000.0,-1468260000.0,513750000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,Q2TTM,2013-09-01,2014-08-30,,-3436000.0,,232427000.0,-5065000.0,196735000.0,1500000000.0,-629245000.0,46490000.0,1431111000.0,-629245000.0,46490000.0,1431111000.0,843291000.0,981501000.0,981501000.0,20448000.0,51906000.0,,,-588659000.0,-345790000.0,-10157000.0,-2170994000.0,984375000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,Q2,2014-06-01,2014-08-30,,,,59507000.0,-296000.0,76406000.0,1500000000.0,301459000.0,27884000.0,361012000.0,301459000.0,27884000.0,361012000.0,690059000.0,223953000.0,223953000.0,1146000.0,6993000.0,,,-44998000.0,-88368000.0,-10157000.0,-1195377000.0,161250000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,Q1,2014-03-02,2014-05-31,2015-07-08 11:01:43+00:00,,,57964000.0,1976000.0,-84825000.0,,-262091000.0,246199000.0,183968000.0,-262091000.0,246199000.0,183968000.0,170052000.0,187052000.0,187052000.0,23777000.0,10792000.0,,,-39369000.0,-66932000.0,,-272883000.0,352500000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2014.0,Q1TTM,2013-06-02,2014-05-31,,-3436000.0,,225383000.0,-4769000.0,26566000.0,,-1171262000.0,-20449000.0,1293198000.0,-1171262000.0,-20449000.0,1293198000.0,96718000.0,1006852000.0,1006852000.0,34397000.0,61180000.0,,,-826735000.0,-322778000.0,,-1232442000.0,1132500000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2015.0,FY,2015-03-01,2016-02-27,2018-05-02 16:25:23+00:00,0.0,,273947000.0,-7801000.0,-160245000.0,,-1099122000.0,-275632000.0,1022554000.0,-1099122000.0,-275632000.0,1022554000.0,-360001000.0,841489000.0,841489000.0,67363000.0,9109000.0,,0.0,-103017000.0,-328395000.0,-7646000.0,-1100585000.0,155780000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2015.0,Q4,2015-11-29,2016-02-27,,,,80314000.0,-1285000.0,121609000.0,,-336217000.0,-170284000.0,532622000.0,-336217000.0,-170284000.0,532622000.0,24836000.0,303544000.0,303544000.0,27155000.0,-9150000.0,,,-86144000.0,-84140000.0,,-327067000.0,,
Bed Bath & Beyond Inc,BBBY,,886158,2015.0,Q3YTD,2015-03-01,2015-11-28,2017-01-04 14:58:08+00:00,0.0,,193633000.0,-6516000.0,-281854000.0,,-762905000.0,-105348000.0,489932000.0,-762905000.0,-105348000.0,489932000.0,-384837000.0,537945000.0,537945000.0,40208000.0,18259000.0,,0.0,-16873000.0,-244255000.0,-7646000.0,-773518000.0,155780000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2015.0,Q3TTM,2014-11-30,2015-11-28,,,,253360000.0,-16317000.0,694000.0,,-1524710000.0,-178318000.0,1166244000.0,-1524710000.0,-178318000.0,1166244000.0,-553101000.0,859006000.0,859006000.0,53184000.0,38100000.0,,,-95614000.0,-342234000.0,-7646000.0,-1555164000.0,259530000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2015.0,Q3,2015-08-30,2015-11-28,,,,66520000.0,-1061000.0,-179248000.0,,-201819000.0,-54545000.0,80599000.0,-201819000.0,-54545000.0,80599000.0,-176826000.0,177816000.0,177816000.0,15511000.0,49000.0,,,,-83450000.0,-7646000.0,-194222000.0,28905000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2015.0,Q2YTD,2015-03-01,2015-08-29,2016-10-05 15:51:16+00:00,0.0,,127113000.0,-5455000.0,-102606000.0,,-561086000.0,-50803000.0,409333000.0,-561086000.0,-50803000.0,409333000.0,-208011000.0,360129000.0,360129000.0,24697000.0,18210000.0,,0.0,-16873000.0,-160805000.0,,-579296000.0,126875000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2015.0,Q2TTM,2014-08-31,2015-08-29,,,,248835000.0,-20404000.0,-162099000.0,,-1305385000.0,-276117000.0,1042842000.0,-1305385000.0,-276117000.0,1042842000.0,-559064000.0,906598000.0,906598000.0,49508000.0,56183000.0,,,-230600000.0,-336142000.0,65000.0,-1361633000.0,290625000.0,
Bed Bath & Beyond Inc,BBBY,,886158,2015.0,Q2,2015-05-31,2015-08-29,,,,64496000.0,-5918000.0,-20444000.0,,-192608000.0,-11566000.0,262425000.0,-192608000.0,-11566000.0,262425000.0,52333000.0,201678000.0,201678000.0,16695000.0,1339000.0,,,,-88441000.0,,-193947000.0,76875000.0,
