company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Bed Bath & Beyond Inc,BBBY,,886158,2016.0,Q4,2016-11-27,2017-02-25,,1.82,1.82,0.13,1.82,,144411000.0,268730000.0,268730000.0,268730000.0,2190863000.0,3533954000.0,913163000.0,2190863000.0,1343091000.0,-16787000.0,913163000.0,429928000.0,-16787000.0,413141000.0,3533954000.0,148600000.0,148590000.0,149708000.0
Bed Bath & Beyond Inc,BBBY,,886158,2016.0,Q3,2016-08-28,2016-11-26,2017-12-28 15:36:45+00:00,0.86,0.86,0.125,0.85,,66605000.0,126424000.0,126424000.0,126424000.0,1862710000.0,2955484000.0,881491000.0,1862710000.0,1092774000.0,-18254000.0,881491000.0,211283000.0,-18254000.0,193029000.0,2955484000.0,147000000.0,147643000.0,148583000.0
Bed Bath & Beyond Inc,BBBY,,886158,2016.0,Q3YTD,2016-02-28,2016-11-26,,2.79,2.79,0.38,2.76,,236136000.0,416378000.0,416378000.0,416378000.0,5448544000.0,8681803000.0,2527977000.0,5448544000.0,3233259000.0,-52768000.0,2527977000.0,705282000.0,-52768000.0,652514000.0,8681803000.0,147000000.0,147643000.0,148583000.0
Bed Bath & Beyond Inc,BBBY,,886158,2016.0,Q3TTM,2015-11-29,2016-11-26,,4.68,4.68,0.38,4.63,,406722000.0,719922000.0,719922000.0,719922000.0,7546520000.0,12099695000.0,3349311000.0,7546520000.0,4553175000.0,-77220000.0,3349311000.0,1203864000.0,-77220000.0,1126644000.0,12099695000.0,147000000.0,147643000.0,148583000.0
Bed Bath & Beyond Inc,BBBY,,886158,2016.0,Q2,2016-05-29,2016-08-27,2017-10-02 17:20:08+00:00,1.12,1.12,0.125,1.11,,95439000.0,167335000.0,167335000.0,167335000.0,1871342000.0,2988235000.0,835920000.0,1871342000.0,1116893000.0,-18199000.0,835920000.0,280973000.0,-18199000.0,262774000.0,2988235000.0,149400000.0,149725000.0,150515000.0
Bed Bath & Beyond Inc,BBBY,,886158,2016.0,Q2YTD,2016-02-28,2016-08-27,,1.93,1.93,0.25,1.91,,169531000.0,289954000.0,289954000.0,289954000.0,3585834000.0,5726319000.0,1646486000.0,3585834000.0,2140485000.0,-34514000.0,1646486000.0,493999000.0,-34514000.0,459485000.0,5726319000.0,149400000.0,149725000.0,150515000.0
Bed Bath & Beyond Inc,BBBY,,886158,2016.0,Q2TTM,2015-08-30,2016-08-27,,4.92,4.92,0.25,4.87,,437107000.0,771314000.0,771314000.0,771314000.0,7520530000.0,12096242000.0,3290273000.0,7520530000.0,4575712000.0,-77018000.0,3290273000.0,1285439000.0,-77018000.0,1208421000.0,12096242000.0,149400000.0,149725000.0,150515000.0
Bed Bath & Beyond Inc,BBBY,,886158,2016.0,Q1,2016-02-28,2016-05-28,2017-06-30 12:53:53+00:00,0.81,0.81,0.125,0.8,,74092000.0,122619000.0,122619000.0,122619000.0,1714492000.0,2738084000.0,810566000.0,1714492000.0,1023592000.0,-16315000.0,810566000.0,213026000.0,-16315000.0,196711000.0,2738084000.0,151400000.0,152157000.0,153752000.0
Bed Bath & Beyond Inc,BBBY,,886158,2016.0,Q1TTM,2015-05-31,2016-05-28,,5.02,5.02,0.13,4.97,,465131000.0,805657000.0,805657000.0,805657000.0,7503707000.0,12103476000.0,3245109000.0,7503707000.0,4599769000.0,-83872000.0,3245109000.0,1354660000.0,-83872000.0,1270788000.0,12103476000.0,151400000.0,152157000.0,153752000.0
Bed Bath & Beyond Inc,BBBY,,886158,2017.0,FY,2017-02-26,2018-03-03,2020-04-29 17:01:34+00:00,3.05,3.05,0.6,3.04,0.0,270802000.0,424858000.0,424858000.0,424858000.0,7906286000.0,12349301000.0,3681694000.0,7906286000.0,4443015000.0,-65661000.0,3681694000.0,761321000.0,-65661000.0,695660000.0,12349301000.0,139300000.0,139238000.0,139739000.0
Bed Bath & Beyond Inc,BBBY,,886158,2017.0,Q4,2017-11-26,2018-03-03,,1.41,1.41,0.15,1.4,,126765000.0,194044000.0,194044000.0,194044000.0,2382984000.0,3716264000.0,996177000.0,2382984000.0,1333280000.0,-16294000.0,996177000.0,337103000.0,-16294000.0,320809000.0,3716264000.0,139300000.0,139238000.0,139739000.0
Bed Bath & Beyond Inc,BBBY,,886158,2017.0,Q3,2017-08-27,2017-11-25,2019-01-09 17:01:03+00:00,0.44,0.44,0.15,0.44,,33438000.0,61301000.0,61301000.0,61301000.0,1913478000.0,2954539000.0,932701000.0,1913478000.0,1041061000.0,-13621000.0,932701000.0,108360000.0,-13621000.0,94739000.0,2954539000.0,139300000.0,138418000.0,138790000.0
Bed Bath & Beyond Inc,BBBY,,886158,2017.0,Q3YTD,2017-02-26,2017-11-25,,1.64,1.64,0.45,1.64,,144037000.0,230814000.0,230814000.0,230814000.0,5523302000.0,8633037000.0,2685517000.0,5523302000.0,3109735000.0,-49367000.0,2685517000.0,424218000.0,-49367000.0,374851000.0,8633037000.0,139300000.0,138418000.0,138790000.0
Bed Bath & Beyond Inc,BBBY,,886158,2017.0,Q3TTM,2016-11-27,2017-11-25,,3.46,3.46,0.58,3.46,,288448000.0,499544000.0,499544000.0,499544000.0,7714165000.0,12166991000.0,3598680000.0,7714165000.0,4452826000.0,-66154000.0,3598680000.0,854146000.0,-66154000.0,787992000.0,12166991000.0,139300000.0,138418000.0,138790000.0
Bed Bath & Beyond Inc,BBBY,,886158,2017.0,Q2,2017-05-28,2017-08-26,2018-10-10 14:37:44+00:00,0.67,0.67,0.15,0.67,,55451000.0,94230000.0,94230000.0,94230000.0,1867798000.0,2936357000.0,899712000.0,1867798000.0,1068559000.0,-19166000.0,899712000.0,168847000.0,-19166000.0,149681000.0,2936357000.0,140600000.0,139868000.0,140211000.0
Bed Bath & Beyond Inc,BBBY,,886158,2017.0,Q2YTD,2017-02-26,2017-08-26,,1.2,1.2,0.3,1.2,,110599000.0,169513000.0,169513000.0,169513000.0,3609824000.0,5678498000.0,1752816000.0,3609824000.0,2068674000.0,-35746000.0,1752816000.0,315858000.0,-35746000.0,280112000.0,5678498000.0,140600000.0,139868000.0,140211000.0
Bed Bath & Beyond Inc,BBBY,,886158,2017.0,Q2TTM,2016-08-28,2017-08-26,,3.88,3.88,0.55,3.87,,321615000.0,564667000.0,564667000.0,564667000.0,7663397000.0,12167936000.0,3547470000.0,7663397000.0,4504539000.0,-70787000.0,3547470000.0,957069000.0,-70787000.0,886282000.0,12167936000.0,140600000.0,139868000.0,140211000.0
Bed Bath & Beyond Inc,BBBY,,886158,2017.0,Q1,2017-02-26,2017-05-27,2018-07-06 13:01:40+00:00,0.53,0.53,0.15,0.53,,55148000.0,75283000.0,75283000.0,75283000.0,1742026000.0,2742141000.0,853104000.0,1742026000.0,1000115000.0,-16580000.0,853104000.0,147011000.0,-16580000.0,130431000.0,2742141000.0,142000000.0,141331000.0,142141000.0
Bed Bath & Beyond Inc,BBBY,,886158,2017.0,Q1TTM,2016-05-29,2017-05-27,,4.33,4.33,0.53,4.31,,361603000.0,637772000.0,637772000.0,637772000.0,7666941000.0,12219814000.0,3483678000.0,7666941000.0,4552873000.0,-69820000.0,3483678000.0,1069195000.0,-69820000.0,999375000.0,12219814000.0,142000000.0,141331000.0,142141000.0
Bed Bath & Beyond Inc,BBBY,,886158,2018.0,FY,2018-03-04,2019-03-02,2020-04-29 17:01:34+00:00,-1.02,-1.02,0.64,-1.02,509905000.0,-19385000.0,-137224000.0,-137224000.0,-137224000.0,7924817000.0,12028797000.0,3681210000.0,7924817000.0,4103980000.0,-69474000.0,4191115000.0,-87135000.0,-69474000.0,-156609000.0,12028797000.0,134500000.0,134292000.0,134292000.0
Bed Bath & Beyond Inc,BBBY,,886158,2018.0,Q4,2018-12-02,2019-03-02,,-1.88,-1.88,0.16,-1.88,509905000.0,-58382000.0,-253793000.0,-253793000.0,-253793000.0,2161020000.0,3307881000.0,933691000.0,2161020000.0,1146861000.0,-15440000.0,1443596000.0,-296735000.0,-15440000.0,-312175000.0,3307881000.0,134500000.0,134292000.0,134292000.0
Bed Bath & Beyond Inc,BBBY,,886158,2018.0,Q3,2018-09-02,2018-12-01,2020-01-09 15:52:21+00:00,0.18,0.18,0.16,0.18,0.0,2468000.0,24354000.0,24354000.0,24354000.0,2028521000.0,3032231000.0,954197000.0,2028521000.0,1003710000.0,-22691000.0,954197000.0,49513000.0,-22691000.0,26822000.0,3032231000.0,135300000.0,133811000.0,133998000.0
Bed Bath & Beyond Inc,BBBY,,886158,2018.0,Q3YTD,2018-03-04,2018-12-01,,0.86,0.86,0.48,0.86,,38997000.0,116569000.0,116569000.0,116569000.0,5763797000.0,8720916000.0,2747519000.0,5763797000.0,2957119000.0,-54034000.0,2747519000.0,209600000.0,-54034000.0,155566000.0,8720916000.0,135300000.0,133811000.0,133998000.0
Bed Bath & Beyond Inc,BBBY,,886158,2018.0,Q3TTM,2017-11-26,2018-12-01,,2.27,2.27,0.63,2.26,,165762000.0,310613000.0,310613000.0,310613000.0,8146781000.0,12437180000.0,3743696000.0,8146781000.0,4290399000.0,-70328000.0,3743696000.0,546703000.0,-70328000.0,476375000.0,12437180000.0,135300000.0,133811000.0,133998000.0
Bed Bath & Beyond Inc,BBBY,,886158,2018.0,Q2,2018-06-03,2018-09-01,2019-10-09 15:45:28+00:00,0.36,0.36,0.16,0.36,0.0,15608000.0,48639000.0,48639000.0,48639000.0,1946457000.0,2935018000.0,909703000.0,1946457000.0,988561000.0,-14611000.0,909703000.0,78858000.0,-14611000.0,64247000.0,2935018000.0,135100000.0,135410000.0,135675000.0
Bed Bath & Beyond Inc,BBBY,,886158,2018.0,Q2YTD,2018-03-04,2018-09-01,,0.68,0.68,0.32,0.68,,36529000.0,92215000.0,92215000.0,92215000.0,3735276000.0,5688685000.0,1793322000.0,3735276000.0,1953409000.0,-31343000.0,1793322000.0,160087000.0,-31343000.0,128744000.0,5688685000.0,135100000.0,135410000.0,135675000.0
Bed Bath & Beyond Inc,BBBY,,886158,2018.0,Q2TTM,2017-08-27,2018-09-01,,2.53,2.53,0.62,2.52,,196732000.0,347560000.0,347560000.0,347560000.0,8031738000.0,12359488000.0,3722200000.0,8031738000.0,4327750000.0,-61258000.0,3722200000.0,605550000.0,-61258000.0,544292000.0,12359488000.0,135100000.0,135410000.0,135675000.0
Bed Bath & Beyond Inc,BBBY,,886158,2018.0,Q1,2018-03-04,2018-06-02,2019-07-10 18:25:35+00:00,0.32,0.32,0.16,0.32,0.0,20921000.0,43576000.0,43576000.0,43576000.0,1788819000.0,2753667000.0,883619000.0,1788819000.0,964848000.0,-16732000.0,883619000.0,81229000.0,-16732000.0,64497000.0,2753667000.0,136200000.0,135987000.0,136601000.0
Bed Bath & Beyond Inc,BBBY,,886158,2018.0,Q1TTM,2017-05-28,2018-06-02,,2.84,2.84,0.61,2.83,,236575000.0,393151000.0,393151000.0,393151000.0,7953079000.0,12360827000.0,3712209000.0,7953079000.0,4407748000.0,-65813000.0,3712209000.0,695539000.0,-65813000.0,629726000.0,12360827000.0,136200000.0,135987000.0,136601000.0
Bed Bath & Beyond Inc,BBBY,,886158,2019.0,Q4,2019-12-01,2020-02-29,,-0.6,-0.6,0.17,-0.6,67821000.0,-31162000.0,-65414000.0,-65414000.0,-65414000.0,2093166000.0,3106822000.0,1027041000.0,2093166000.0,1013656000.0,-15370000.0,1094862000.0,-81206000.0,-15370000.0,-96576000.0,3106822000.0,124300000.0,124352000.0,124352000.0
Bed Bath & Beyond Inc,BBBY,,886158,2019.0,FY,2019-03-03,2020-02-29,2020-04-29 17:01:34+00:00,-4.94,-4.94,0.68,-4.94,509226000.0,-151037000.0,-613816000.0,-613816000.0,-613816000.0,7616920000.0,11158580000.0,3732498000.0,7616920000.0,3541660000.0,-64789000.0,4241724000.0,-700064000.0,-64789000.0,-764853000.0,11158580000.0,124300000.0,124352000.0,124352000.0
Bed Bath & Beyond Inc,BBBY,,886158,2019.0,Q3YTD,2019-03-03,2019-11-30,,-4.34,-4.34,0.51,-4.34,441405000.0,-119875000.0,-548402000.0,-548402000.0,-548402000.0,5523754000.0,8051758000.0,2705457000.0,5523754000.0,2528004000.0,-49419000.0,3146862000.0,-618858000.0,-49419000.0,-668277000.0,8051758000.0,124400000.0,123099000.0,123099000.0
Bed Bath & Beyond Inc,BBBY,,886158,2019.0,Q3TTM,2018-12-02,2019-11-30,,-6.22,-6.22,0.67,-6.22,951310000.0,-178257000.0,-802195000.0,-802195000.0,-802195000.0,7684774000.0,11359639000.0,3639148000.0,7684774000.0,3674865000.0,-64859000.0,4590458000.0,-915593000.0,-64859000.0,-980452000.0,11359639000.0,124400000.0,123099000.0,123099000.0
Bed Bath & Beyond Inc,BBBY,,886158,2019.0,Q3,2019-09-01,2019-11-30,2020-01-09 15:52:21+00:00,-0.31,-0.31,0.17,-0.31,11781000.0,-8385000.0,-38552000.0,-38552000.0,-38552000.0,1845485000.0,2759322000.0,931814000.0,1845485000.0,913837000.0,-17179000.0,943595000.0,-29758000.0,-17179000.0,-46937000.0,2759322000.0,124400000.0,123099000.0,123099000.0
Bed Bath & Beyond Inc,BBBY,,886158,2019.0,Q2,2019-06-02,2019-08-31,2019-10-15 13:22:44+00:00,-1.12,-1.12,0.17,-1.12,28357000.0,-59835000.0,-138765000.0,-138765000.0,-138765000.0,1992459000.0,2719447000.0,880889000.0,1992459000.0,726988000.0,-16342000.0,909246000.0,-182258000.0,-16342000.0,-198600000.0,2719447000.0,123900000.0,123349000.0,123349000.0
Bed Bath & Beyond Inc,BBBY,,886158,2019.0,Q2YTD,2019-03-03,2019-08-31,,-4.03,-4.03,0.34,-4.03,429624000.0,-111490000.0,-509850000.0,-509850000.0,-509850000.0,3678269000.0,5292436000.0,1773643000.0,3678269000.0,1614167000.0,-32240000.0,2203267000.0,-589100000.0,-32240000.0,-621340000.0,5292436000.0,123900000.0,123349000.0,123349000.0
Bed Bath & Beyond Inc,BBBY,,886158,2019.0,Q2TTM,2018-09-02,2019-08-31,,-5.73,-5.73,0.66,-5.73,939529000.0,-167404000.0,-739289000.0,-739289000.0,-739289000.0,7867810000.0,11632548000.0,3661531000.0,7867810000.0,3764738000.0,-70371000.0,4601060000.0,-836322000.0,-70371000.0,-906693000.0,11632548000.0,123900000.0,123349000.0,123349000.0
Bed Bath & Beyond Inc,BBBY,,886158,2019.0,Q1,2019-03-03,2019-06-01,2020-07-08 16:57:48+00:00,-2.91,-2.91,0.17,-2.91,401267000.0,-51655000.0,-371085000.0,-371085000.0,-371085000.0,1685810000.0,2572989000.0,892754000.0,1685810000.0,887179000.0,-15898000.0,1294021000.0,-406842000.0,-15898000.0,-422740000.0,2572989000.0,127500000.0,127614000.0,127614000.0
Bed Bath & Beyond Inc,BBBY,,886158,2019.0,Q1TTM,2018-06-03,2019-06-01,,-4.25,-4.25,0.65,-4.25,911172000.0,-91961000.0,-551885000.0,-551885000.0,-551885000.0,7821808000.0,11848119000.0,3690345000.0,7821808000.0,4026311000.0,-68640000.0,4601517000.0,-575206000.0,-68640000.0,-643846000.0,11848119000.0,127500000.0,127614000.0,127614000.0
Bed Bath & Beyond Inc,BBBY,,886158,2020.0,Q1TTM,2019-06-02,2020-05-30,,-4.47,-4.47,0.51,-4.47,193220000.0,-275191000.0,-545022000.0,-545022000.0,-545022000.0,6890068000.0,9893038000.0,3563901000.0,6890068000.0,3002970000.0,-66062000.0,3757121000.0,-754151000.0,-66062000.0,-820213000.0,9893038000.0,123900000.0,123697000.0,123697000.0
Bed Bath & Beyond Inc,BBBY,,886158,2020.0,Q1,2020-03-01,2020-05-30,2020-07-08 16:57:48+00:00,-2.44,-2.44,0.0,-2.44,85261000.0,-175809000.0,-302291000.0,-302291000.0,-302291000.0,958958000.0,1307447000.0,724157000.0,958958000.0,348489000.0,-17171000.0,809418000.0,-460929000.0,-17171000.0,-478100000.0,1307447000.0,123900000.0,123697000.0,123697000.0
