company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2016.0,Q3TTM,2015-09-28,2016-10-02,,5.58,5.58,5.46,55200000.0,193400000.0,191800000.0,1600000.0,193400000.0,,1365700000.0,2204800000.0,13400000.0,582300000.0,1365700000.0,839100000.0,23200000.0,582300000.0,256800000.0,-9800000.0,247000000.0,2204800000.0,34700000.0,34700000.0,35600000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2016.0,Q2,2016-04-04,2016-07-03,2017-08-07 20:24:23+00:00,1.36,1.36,1.33,18000000.0,46900000.0,46900000.0,,46900000.0,,336200000.0,539700000.0,17200000.0,149900000.0,336200000.0,203500000.0,5900000.0,149900000.0,53600000.0,11300000.0,64900000.0,539700000.0,34500000.0,34400000.0,35300000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2016.0,Q2YTD,2016-01-04,2016-07-03,,2.49,2.49,2.44,32900000.0,85900000.0,85900000.0,,85900000.0,,661000000.0,1070200000.0,15900000.0,294700000.0,661000000.0,409200000.0,11600000.0,294700000.0,114500000.0,4300000.0,118800000.0,1070200000.0,34500000.0,34400000.0,35300000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2016.0,Q2TTM,2015-06-29,2016-07-03,,5.45,5.45,5.34,58700000.0,189700000.0,189600000.0,100000.0,189700000.0,,1389000000.0,2229700000.0,12100000.0,580900000.0,1389000000.0,840700000.0,23600000.0,580900000.0,259800000.0,-11500000.0,248300000.0,2229700000.0,34500000.0,34400000.0,35300000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2016.0,Q1,2016-01-04,2016-04-03,2017-05-11 17:05:01+00:00,1.13,1.13,1.11,14900000.0,39000000.0,39000000.0,,39000000.0,,324800000.0,530500000.0,-1300000.0,144800000.0,324800000.0,205700000.0,5700000.0,144800000.0,60900000.0,-7000000.0,53900000.0,530500000.0,34500000.0,34400000.0,35200000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2016.0,Q1TTM,2015-03-30,2016-04-03,,5.46,5.46,5.35,59100000.0,190800000.0,190800000.0,,191100000.0,-300000.0,1406700000.0,2263600000.0,-1700000.0,581600000.0,1406700000.0,856900000.0,23700000.0,581600000.0,275300000.0,-25400000.0,249900000.0,2263600000.0,34500000.0,34400000.0,35200000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2017.0,FY,2017-01-02,2017-12-31,2020-02-21 20:25:22+00:00,6.45,6.45,6.26,59800000.0,227200000.0,227200000.0,,227200000.0,,1624000000.0,2603800000.0,-1600000.0,658100000.0,1624000000.0,979800000.0,33100000.0,658100000.0,321700000.0,-34700000.0,287000000.0,2603800000.0,35200000.0,35200000.0,36300000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2017.0,Q4,2017-10-02,2017-12-31,,1.92,1.92,1.86,20700000.0,67600000.0,67600000.0,,67600000.0,,437200000.0,704400000.0,1300000.0,172600000.0,437200000.0,267200000.0,7600000.0,172600000.0,94600000.0,-6300000.0,88300000.0,704400000.0,35200000.0,35200000.0,36300000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2017.0,Q3,2017-07-03,2017-10-01,2018-10-26 19:15:38+00:00,1.95,1.95,1.9,12700000.0,69000000.0,69000000.0,,69000000.0,,408600000.0,662200000.0,400000.0,164100000.0,408600000.0,253600000.0,8200000.0,164100000.0,89500000.0,-7800000.0,81700000.0,662200000.0,35400000.0,35300000.0,36400000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2017.0,Q3YTD,2017-01-02,2017-10-01,,4.53,4.53,4.4,39100000.0,159600000.0,159600000.0,,159600000.0,,1186800000.0,1899400000.0,-2900000.0,485500000.0,1186800000.0,712600000.0,25500000.0,485500000.0,227100000.0,-28400000.0,198700000.0,1899400000.0,35400000.0,35300000.0,36400000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2017.0,Q3TTM,2016-10-03,2017-10-01,,6.06,6.06,5.87,46200000.0,212600000.0,212600000.0,,212600000.0,,1538300000.0,2452300000.0,6000000.0,629700000.0,1538300000.0,914000000.0,31500000.0,629700000.0,284300000.0,-25500000.0,258800000.0,2452300000.0,35400000.0,35300000.0,36400000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2017.0,Q2,2017-04-03,2017-07-02,2018-08-03 19:49:19+00:00,1.71,1.71,1.66,16300000.0,60100000.0,60100000.0,,60100000.0,,421200000.0,671100000.0,2700000.0,167100000.0,421200000.0,249900000.0,9100000.0,167100000.0,82800000.0,-6400000.0,76400000.0,671100000.0,35100000.0,35200000.0,36200000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2017.0,Q2YTD,2017-01-02,2017-07-02,,2.58,2.58,2.5,26400000.0,90600000.0,90600000.0,,90600000.0,,778200000.0,1237200000.0,-3300000.0,321400000.0,778200000.0,459000000.0,17300000.0,321400000.0,137600000.0,-20600000.0,117000000.0,1237200000.0,35100000.0,35200000.0,36200000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2017.0,Q2TTM,2016-07-04,2017-07-02,,5.61,5.61,5.43,43900000.0,195600000.0,195600000.0,,195600000.0,,1446700000.0,2316900000.0,4800000.0,606600000.0,1446700000.0,870200000.0,28900000.0,606600000.0,263600000.0,-24100000.0,239500000.0,2316900000.0,35100000.0,35200000.0,36200000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2017.0,Q1,2017-01-02,2017-04-02,2018-05-07 20:00:26+00:00,0.87,0.87,0.84,10100000.0,30500000.0,30500000.0,,30500000.0,,357000000.0,566100000.0,-6000000.0,154300000.0,357000000.0,209100000.0,8200000.0,154300000.0,54800000.0,-14200000.0,40600000.0,566100000.0,35100000.0,35100000.0,36100000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2017.0,Q1TTM,2016-04-04,2017-04-02,,5.26,5.26,5.1,45600000.0,182400000.0,182400000.0,,182400000.0,,1361700000.0,2185500000.0,19300000.0,589400000.0,1361700000.0,823800000.0,25700000.0,589400000.0,234400000.0,-6400000.0,228000000.0,2185500000.0,35100000.0,35100000.0,36100000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2018.0,FY,2018-01-01,2018-12-30,2020-02-21 20:25:22+00:00,9.32,9.32,9.01,60100000.0,333800000.0,333800000.0,,333800000.0,,1791000000.0,2901800000.0,2800000.0,694200000.0,1791000000.0,1110800000.0,25500000.0,694200000.0,416600000.0,-22700000.0,393900000.0,2901800000.0,35800000.0,35800000.0,37000000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2018.0,Q4,2018-10-01,2018-12-30,,2.53,2.53,2.45,16000000.0,91100000.0,91100000.0,,91100000.0,,459600000.0,748400000.0,1600000.0,177600000.0,459600000.0,288800000.0,5700000.0,177600000.0,111200000.0,-4100000.0,107100000.0,748400000.0,35800000.0,35800000.0,37000000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2018.0,Q3,2018-07-02,2018-09-30,2019-10-25 19:52:04+00:00,2.52,2.52,2.43,9900000.0,90300000.0,90300000.0,,90300000.0,,446200000.0,725300000.0,700000.0,173600000.0,446200000.0,279100000.0,6000000.0,173600000.0,105500000.0,-5300000.0,100200000.0,725300000.0,35800000.0,35900000.0,37200000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2018.0,Q3YTD,2018-01-01,2018-09-30,,6.79,6.79,6.56,44100000.0,242700000.0,242700000.0,,242700000.0,,1331400000.0,2153400000.0,1200000.0,516600000.0,1331400000.0,822000000.0,19800000.0,516600000.0,305400000.0,-18600000.0,286800000.0,2153400000.0,35800000.0,35900000.0,37200000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2018.0,Q3TTM,2017-10-02,2018-09-30,,8.71,8.71,8.42,64800000.0,310300000.0,310300000.0,,310300000.0,,1768600000.0,2857800000.0,2500000.0,689200000.0,1768600000.0,1089200000.0,27400000.0,689200000.0,400000000.0,-24900000.0,375100000.0,2857800000.0,35800000.0,35900000.0,37200000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2018.0,Q2,2018-04-02,2018-07-01,2019-07-26 20:34:55+00:00,2.4,2.4,2.32,18500000.0,85900000.0,85900000.0,,85900000.0,,447000000.0,732500000.0,-400000.0,174000000.0,447000000.0,285500000.0,6700000.0,174000000.0,111500000.0,-7100000.0,104400000.0,732500000.0,35800000.0,35800000.0,37000000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2018.0,Q2YTD,2018-01-01,2018-07-01,,4.27,4.27,4.13,34200000.0,152400000.0,152400000.0,,152400000.0,,885200000.0,1428100000.0,500000.0,343000000.0,885200000.0,542900000.0,13800000.0,343000000.0,199900000.0,-13300000.0,186600000.0,1428100000.0,35800000.0,35800000.0,37000000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2018.0,Q2TTM,2017-07-03,2018-07-01,,8.14,8.14,7.89,67600000.0,289000000.0,289000000.0,,289000000.0,,1731000000.0,2794700000.0,2200000.0,679700000.0,1731000000.0,1063700000.0,29600000.0,679700000.0,384000000.0,-27400000.0,356600000.0,2794700000.0,35800000.0,35800000.0,37000000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2018.0,Q1,2018-01-01,2018-04-01,2019-04-26 19:51:20+00:00,1.87,1.87,1.81,15700000.0,66500000.0,66500000.0,,66500000.0,,438200000.0,695600000.0,900000.0,169000000.0,438200000.0,257400000.0,7100000.0,169000000.0,88400000.0,-6200000.0,82200000.0,695600000.0,35600000.0,35600000.0,36800000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2018.0,Q1TTM,2017-04-03,2018-04-01,,7.45,7.45,7.23,65400000.0,263200000.0,263200000.0,,263200000.0,,1705200000.0,2733300000.0,5300000.0,672800000.0,1705200000.0,1028100000.0,32000000.0,672800000.0,355300000.0,-26700000.0,328600000.0,2733300000.0,35600000.0,35600000.0,36800000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2019.0,Q4,2019-09-30,2019-12-29,,3.17,3.17,3.07,13800000.0,115700000.0,115700000.0,,115700000.0,,505100000.0,834200000.0,400000.0,195300000.0,505100000.0,329100000.0,4700000.0,195300000.0,133800000.0,-4300000.0,129500000.0,834200000.0,36300000.0,36300000.0,37500000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2019.0,FY,2018-12-31,2019-12-29,2020-02-21 20:25:22+00:00,11.08,11.08,10.73,71400000.0,402300000.0,402300000.0,,402300000.0,,1920300000.0,3163600000.0,3000000.0,751600000.0,1920300000.0,1243300000.0,21000000.0,751600000.0,491700000.0,-18000000.0,473700000.0,3163600000.0,36300000.0,36300000.0,37500000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2019.0,Q3YTD,2018-12-31,2019-09-29,,7.91,7.91,7.66,57600000.0,286600000.0,286600000.0,,286600000.0,,1415200000.0,2329400000.0,2600000.0,556300000.0,1415200000.0,914200000.0,16300000.0,556300000.0,357900000.0,-13700000.0,344200000.0,2329400000.0,36400000.0,36400000.0,37600000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2019.0,Q3TTM,2018-10-01,2019-09-29,,10.44,10.44,10.11,73600000.0,377700000.0,377700000.0,,377700000.0,,1874800000.0,3077800000.0,4200000.0,733900000.0,1874800000.0,1203000000.0,22000000.0,733900000.0,469100000.0,-17800000.0,451300000.0,3077800000.0,36400000.0,36400000.0,37600000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2019.0,Q3,2019-07-01,2019-09-29,2019-10-25 19:52:04+00:00,2.93,2.93,2.84,16700000.0,106700000.0,106700000.0,,106700000.0,,487700000.0,802200000.0,200000.0,185800000.0,487700000.0,314500000.0,5500000.0,185800000.0,128700000.0,-5300000.0,123400000.0,802200000.0,36400000.0,36400000.0,37600000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2019.0,Q2YTD,2018-12-31,2019-06-30,,4.98,4.98,4.82,40900000.0,179900000.0,179900000.0,,179900000.0,,927500000.0,1527200000.0,2400000.0,370500000.0,927500000.0,599700000.0,10800000.0,370500000.0,229200000.0,-8400000.0,220800000.0,1527200000.0,36200000.0,36200000.0,37400000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2019.0,Q2TTM,2018-07-02,2019-06-30,,10.03,10.03,9.7,66800000.0,361300000.0,361300000.0,,361300000.0,,1833300000.0,3000900000.0,4700000.0,721700000.0,1833300000.0,1167600000.0,22500000.0,721700000.0,445900000.0,-17800000.0,428100000.0,3000900000.0,36200000.0,36200000.0,37400000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2019.0,Q2,2019-04-01,2019-06-30,2019-07-26 20:34:55+00:00,2.89,2.89,2.8,23300000.0,104600000.0,104600000.0,,104600000.0,,463600000.0,782000000.0,1400000.0,186500000.0,463600000.0,318400000.0,5400000.0,186500000.0,131900000.0,-4000000.0,127900000.0,782000000.0,36200000.0,36200000.0,37400000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2019.0,Q1,2018-12-31,2019-03-31,2020-04-22 17:05:51+00:00,2.09,2.09,2.02,17600000.0,75300000.0,75300000.0,,75300000.0,,463900000.0,745200000.0,1000000.0,184000000.0,463900000.0,281300000.0,5400000.0,184000000.0,97300000.0,-4400000.0,92900000.0,745200000.0,36000000.0,36100000.0,37200000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2019.0,Q1TTM,2018-04-02,2019-03-31,,9.54,9.54,9.22,62000000.0,342600000.0,342600000.0,,342600000.0,,1816700000.0,2951400000.0,2900000.0,709200000.0,1816700000.0,1134700000.0,23800000.0,709200000.0,425500000.0,-20900000.0,404600000.0,2951400000.0,36000000.0,36100000.0,37200000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2020.0,Q1TTM,2019-04-01,2020-03-29,,11.24,11.24,10.88,72600000.0,409200000.0,409200000.0,,409200000.0,,1949000000.0,3203000000.0,3100000.0,755600000.0,1949000000.0,1254000000.0,19700000.0,755600000.0,498400000.0,-16600000.0,481800000.0,3203000000.0,36500000.0,36600000.0,37800000.0
Teledyne Technologies Inc,TDY,549300VSMO9KYQWDND94,1094285,2020.0,Q1,2019-12-30,2020-03-29,2020-04-22 17:05:51+00:00,2.25,2.25,2.17,18800000.0,82200000.0,82200000.0,,82200000.0,,492600000.0,784600000.0,1100000.0,188000000.0,492600000.0,292000000.0,4100000.0,188000000.0,104000000.0,-3000000.0,101000000.0,784600000.0,36500000.0,36600000.0,37800000.0
