company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Albemarle Corp,ALB,,915913,2016.0,Q3,2016-07-01,2016-09-30,2017-11-08 17:45:48+00:00,1.14,1.14,0.305,1.13,12394000.0,137697000.0,114512000.0,23185000.0,128220000.0,9477000.0,415038000.0,654010000.0,14953000.0,2990000.0,,21012000.0,6749000.0,86302000.0,415038000.0,238972000.0,15946000.0,114063000.0,124909000.0,-12956000.0,111953000.0,654010000.0,112500000.0,112429000.0,113448000.0
Albemarle Corp,ALB,,915913,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.37,0.37,0.92,0.37,61535000.0,70491000.0,428334000.0,-357843000.0,41585000.0,28906000.0,1250938000.0,1980548000.0,44790000.0,123038000.0,,61384000.0,44337000.0,254988000.0,1250938000.0,729610000.0,46860000.0,360709000.0,368901000.0,76178000.0,445079000.0,1980548000.0,112500000.0,112429000.0,113448000.0
Albemarle Corp,ALB,,915913,2016.0,Q3TTM,2015-10-01,2016-09-30,,1.94,1.94,1.2,1.93,30534000.0,253194000.0,599713000.0,-346519000.0,215837000.0,37357000.0,1610766000.0,2511067000.0,51522000.0,119954000.0,,80251000.0,57767000.0,250641000.0,1610766000.0,900301000.0,52871000.0,388659000.0,511642000.0,67083000.0,578725000.0,2511067000.0,112500000.0,112429000.0,113448000.0
Albemarle Corp,ALB,,915913,2016.0,Q2,2016-04-01,2016-06-30,2017-08-07 18:29:33+00:00,-2.8,-2.8,0.305,-2.78,23656000.0,-302754000.0,95586000.0,-398340000.0,-314821000.0,12067000.0,421223000.0,669327000.0,13846000.0,-1323000.0,,20500000.0,19030000.0,86055000.0,421223000.0,248104000.0,15800000.0,125585000.0,122519000.0,-17123000.0,105396000.0,669327000.0,112400000.0,112339000.0,113175000.0
Albemarle Corp,ALB,,915913,2016.0,Q2YTD,2016-01-01,2016-06-30,,-0.77,-0.77,0.61,-0.76,49141000.0,-67206000.0,313822000.0,-381028000.0,-86635000.0,19429000.0,835900000.0,1326538000.0,29837000.0,120048000.0,,40372000.0,37588000.0,168686000.0,835900000.0,490638000.0,30914000.0,246646000.0,243992000.0,89134000.0,333126000.0,1326538000.0,112400000.0,112339000.0,113175000.0
Albemarle Corp,ALB,,915913,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.38,1.38,1.19,1.38,31284000.0,186369000.0,545043000.0,-358674000.0,153009000.0,33360000.0,1669899000.0,2550273000.0,42305000.0,117088000.0,,81142000.0,80728000.0,245351000.0,1669899000.0,880374000.0,56219000.0,407221000.0,473153000.0,60869000.0,534022000.0,2550273000.0,112400000.0,112339000.0,113175000.0
Albemarle Corp,ALB,,915913,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 17:43:26+00:00,2.03,2.03,0.305,2.02,25485000.0,235548000.0,218236000.0,17312000.0,228186000.0,7362000.0,414677000.0,657211000.0,15991000.0,121371000.0,,19872000.0,18558000.0,82631000.0,414677000.0,242534000.0,15114000.0,121061000.0,121473000.0,106257000.0,227730000.0,657211000.0,112400000.0,112260000.0,112770000.0
Albemarle Corp,ALB,,915913,2016.0,Q1TTM,2015-04-01,2016-03-31,,4.64,4.64,1.17,4.62,22479000.0,548463000.0,498675000.0,49788000.0,519977000.0,28486000.0,1754935000.0,2599236000.0,33577000.0,118697000.0,,82567000.0,84530000.0,247306000.0,1754935000.0,844301000.0,61018000.0,414403000.0,429898000.0,57679000.0,487577000.0,2599236000.0,112400000.0,112260000.0,112770000.0
Albemarle Corp,ALB,,915913,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 12:42:26+00:00,0.49,0.49,1.28,0.49,431817000.0,99468000.0,99468000.0,,54850000.0,44618000.0,1965700000.0,3071976000.0,84487000.0,-9512000.0,,84330000.0,,450286000.0,1965700000.0,1106276000.0,115350000.0,534616000.0,571660000.0,-124862000.0,446798000.0,3071976000.0,111900000.0,110914000.0,112380000.0
Albemarle Corp,ALB,,915913,2017.0,Q4,2017-10-01,2017-12-31,,-1.97,-1.97,0.32,-1.94,378221000.0,-207071000.0,-207071000.0,,-218366000.0,11295000.0,554086000.0,857789000.0,29224000.0,-6113000.0,,20907000.0,,118302000.0,554086000.0,303703000.0,16455000.0,139209000.0,164494000.0,-22568000.0,141926000.0,857789000.0,111900000.0,110914000.0,112380000.0
Albemarle Corp,ALB,,915913,2017.0,Q3,2017-07-01,2017-09-30,2018-11-07 17:11:19+00:00,1.07,1.07,0.32,1.06,18495000.0,130193000.0,130193000.0,,118670000.0,11523000.0,479210000.0,754866000.0,19044000.0,-1986000.0,,21763000.0,,106471000.0,479210000.0,275656000.0,15792000.0,128234000.0,147422000.0,-17778000.0,129644000.0,754866000.0,110900000.0,110476000.0,111975000.0
Albemarle Corp,ALB,,915913,2017.0,Q3YTD,2017-01-01,2017-09-30,,2.46,2.46,0.96,2.43,53596000.0,306539000.0,306539000.0,,273216000.0,33323000.0,1411614000.0,2214187000.0,55263000.0,-3399000.0,,63423000.0,,331984000.0,1411614000.0,802573000.0,98895000.0,395407000.0,407166000.0,-102294000.0,304872000.0,2214187000.0,110900000.0,110476000.0,111975000.0
Albemarle Corp,ALB,,915913,2017.0,Q3TTM,2016-10-01,2017-09-30,,7.82,7.82,1.27,7.74,88324000.0,916817000.0,356843000.0,559974000.0,875306000.0,41511000.0,1867573000.0,2910842000.0,70110000.0,-24674000.0,,82514000.0,13047000.0,430761000.0,1867573000.0,1043269000.0,117216000.0,526322000.0,516947000.0,-141890000.0,375057000.0,2910842000.0,110900000.0,110476000.0,111975000.0
Albemarle Corp,ALB,,915913,2017.0,Q2,2017-04-01,2017-06-30,2018-08-07 17:22:47+00:00,0.93,0.93,0.32,0.92,23130000.0,113689000.0,113689000.0,,103333000.0,10356000.0,465297000.0,737258000.0,15048000.0,-1678000.0,,17337000.0,,116585000.0,465297000.0,271961000.0,14590000.0,133922000.0,138039000.0,-16268000.0,121771000.0,737258000.0,111100000.0,110686000.0,112105000.0
Albemarle Corp,ALB,,915913,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.39,1.39,0.64,1.37,35101000.0,176346000.0,176346000.0,,154546000.0,21800000.0,932404000.0,1459321000.0,36219000.0,-1413000.0,,41660000.0,,225513000.0,932404000.0,526917000.0,83103000.0,267173000.0,259744000.0,-84516000.0,175228000.0,1459321000.0,111100000.0,110686000.0,112105000.0
Albemarle Corp,ALB,,915913,2017.0,Q2TTM,2016-07-01,2017-06-30,,7.89,7.89,1.25,7.81,82223000.0,924321000.0,341162000.0,583159000.0,884856000.0,39465000.0,1803401000.0,2809986000.0,66019000.0,-19698000.0,,81763000.0,19796000.0,410592000.0,1803401000.0,1006585000.0,117370000.0,512151000.0,494434000.0,-137068000.0,357366000.0,2809986000.0,111100000.0,110686000.0,112105000.0
Albemarle Corp,ALB,,915913,2017.0,Q1,2017-01-01,2017-03-31,2018-05-09 17:38:37+00:00,0.46,0.46,0.32,0.45,11971000.0,62657000.0,62657000.0,,51213000.0,11444000.0,467107000.0,722063000.0,21171000.0,265000.0,,24323000.0,,108928000.0,467107000.0,254956000.0,68513000.0,133251000.0,121705000.0,-68248000.0,53457000.0,722063000.0,111300000.0,111986000.0,113289000.0
Albemarle Corp,ALB,,915913,2017.0,Q1TTM,2016-04-01,2017-03-31,,4.16,4.16,1.24,4.11,82749000.0,507878000.0,323059000.0,184819000.0,466702000.0,41176000.0,1759327000.0,2742055000.0,64817000.0,-19343000.0,,84926000.0,38826000.0,380062000.0,1759327000.0,982728000.0,118580000.0,503814000.0,478914000.0,-137923000.0,340991000.0,2742055000.0,111300000.0,111986000.0,113289000.0
Albemarle Corp,ALB,,915913,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 12:42:26+00:00,6.4,6.4,1.34,6.34,144826000.0,739139000.0,739139000.0,,693562000.0,45577000.0,2157694000.0,3374950000.0,89264000.0,145994000.0,,70054000.0,,446090000.0,2157694000.0,1217256000.0,52405000.0,516144000.0,701112000.0,93589000.0,794701000.0,3374950000.0,108400000.0,108427000.0,109458000.0
Albemarle Corp,ALB,,915913,2018.0,Q4,2018-10-01,2018-12-31,,1.24,1.24,0.34,1.23,11196000.0,146049000.0,146049000.0,,129596000.0,16453000.0,601315000.0,921699000.0,27537000.0,177900000.0,218705000.0,16384000.0,,120916000.0,601315000.0,320384000.0,12571000.0,356005000.0,-35621000.0,165329000.0,129708000.0,921699000.0,108400000.0,108427000.0,109458000.0
Albemarle Corp,ALB,,915913,2018.0,Q3,2018-07-01,2018-09-30,2019-11-06 16:49:25+00:00,1.21,1.21,0.335,1.2,33167000.0,143479000.0,143479000.0,,129745000.0,13734000.0,497211000.0,777748000.0,22081000.0,3793000.0,0.0,16610000.0,,100167000.0,497211000.0,280537000.0,12988000.0,116777000.0,163760000.0,-9195000.0,154565000.0,777748000.0,107200000.0,107315000.0,108302000.0
Albemarle Corp,ALB,,915913,2018.0,Q3YTD,2018-01-01,2018-09-30,,5.16,5.16,1.01,5.11,133630000.0,593090000.0,593090000.0,,563966000.0,29124000.0,1556379000.0,2453251000.0,61727000.0,-31906000.0,-218705000.0,53670000.0,,325174000.0,1556379000.0,896872000.0,39834000.0,160139000.0,736733000.0,-71740000.0,664993000.0,2453251000.0,107200000.0,107315000.0,108302000.0
Albemarle Corp,ALB,,915913,2018.0,Q3TTM,2017-10-01,2018-09-30,,3.19,3.19,1.33,3.17,511851000.0,386019000.0,386019000.0,,345600000.0,40419000.0,2110465000.0,3311040000.0,90951000.0,-38019000.0,-218705000.0,74577000.0,,443476000.0,2110465000.0,1200575000.0,56289000.0,299348000.0,901227000.0,-94308000.0,806919000.0,3311040000.0,107200000.0,107315000.0,108302000.0
Albemarle Corp,ALB,,915913,2018.0,Q2,2018-04-01,2018-06-30,2019-08-07 16:57:18+00:00,2.76,2.76,0.335,2.73,80102000.0,310686000.0,310686000.0,,302461000.0,8225000.0,542518000.0,853874000.0,18969000.0,-5223000.0,-218705000.0,16074000.0,,123637000.0,542518000.0,311356000.0,13308000.0,-78994000.0,390350000.0,-18531000.0,371819000.0,853874000.0,109600000.0,109671000.0,110659000.0
Albemarle Corp,ALB,,915913,2018.0,Q2YTD,2018-01-01,2018-06-30,,3.95,3.95,0.67,3.91,100463000.0,449611000.0,449611000.0,,434221000.0,15390000.0,1059168000.0,1675503000.0,39646000.0,-35699000.0,-218705000.0,37060000.0,,225007000.0,1059168000.0,616335000.0,26846000.0,43362000.0,572973000.0,-62545000.0,510428000.0,1675503000.0,109600000.0,109671000.0,110659000.0
Albemarle Corp,ALB,,915913,2018.0,Q2TTM,2017-07-01,2018-06-30,,3.05,3.05,1.31,3.03,497179000.0,372733000.0,372733000.0,,334525000.0,38208000.0,2092464000.0,3288158000.0,87914000.0,-43798000.0,-218705000.0,79730000.0,,449780000.0,2092464000.0,1195694000.0,59093000.0,310805000.0,884889000.0,-102891000.0,781998000.0,3288158000.0,109600000.0,109671000.0,110659000.0
Albemarle Corp,ALB,,915913,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 17:30:23+00:00,1.19,1.19,0.335,1.18,20361000.0,138925000.0,138925000.0,,131760000.0,7165000.0,516650000.0,821629000.0,20677000.0,-30476000.0,,20986000.0,,101370000.0,516650000.0,304979000.0,13538000.0,122356000.0,182623000.0,-44014000.0,138609000.0,821629000.0,110700000.0,110681000.0,111867000.0
Albemarle Corp,ALB,,915913,2018.0,Q1TTM,2017-04-01,2018-03-31,,1.22,1.22,1.3,1.22,440207000.0,175736000.0,175736000.0,,135397000.0,40339000.0,2015243000.0,3171542000.0,83993000.0,-40253000.0,,80993000.0,,442728000.0,2015243000.0,1156299000.0,60375000.0,523721000.0,632578000.0,-100628000.0,531950000.0,3171542000.0,110700000.0,110681000.0,111867000.0
Albemarle Corp,ALB,,915913,2019.0,Q4,2019-10-01,2019-12-31,,0.85,0.85,0.37,0.85,-5105000.0,106243000.0,106243000.0,,90391000.0,15852000.0,654053000.0,992564000.0,22841000.0,-38388000.0,,14263000.0,,185163000.0,654053000.0,338511000.0,22400000.0,199426000.0,139085000.0,-60788000.0,78297000.0,992564000.0,106000000.0,105949000.0,106321000.0
Albemarle Corp,ALB,,915913,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 12:42:26+00:00,5.03,5.03,1.47,5.02,88161000.0,604357000.0,604357000.0,,533228000.0,71129000.0,2331649000.0,3589427000.0,129568000.0,-45478000.0,,58287000.0,,533368000.0,2331649000.0,1257778000.0,57695000.0,591655000.0,666123000.0,-103173000.0,562950000.0,3589427000.0,106000000.0,105949000.0,106321000.0
Albemarle Corp,ALB,,915913,2019.0,Q3YTD,2019-01-01,2019-09-30,,4.18,4.18,1.1,4.17,93266000.0,498114000.0,498114000.0,,442837000.0,55277000.0,1677596000.0,2596863000.0,106727000.0,-7090000.0,,44024000.0,,348205000.0,1677596000.0,919267000.0,35295000.0,392229000.0,527038000.0,-42385000.0,484653000.0,2596863000.0,106200000.0,105999000.0,106299000.0
Albemarle Corp,ALB,,915913,2019.0,Q3TTM,2018-10-01,2019-09-30,,5.42,5.42,1.44,5.4,104462000.0,644163000.0,644163000.0,,572433000.0,71730000.0,2278911000.0,3518562000.0,134264000.0,170810000.0,218705000.0,60408000.0,,469121000.0,2278911000.0,1239651000.0,47866000.0,748234000.0,491417000.0,122944000.0,614361000.0,3518562000.0,106200000.0,105999000.0,106299000.0
Albemarle Corp,ALB,,915913,2019.0,Q3,2019-07-01,2019-09-30,2019-11-06 16:49:25+00:00,1.46,1.46,0.3675,1.46,25341000.0,171618000.0,171618000.0,,155070000.0,16548000.0,569880000.0,879747000.0,33236000.0,-11316000.0,0.0,15585000.0,,108135000.0,569880000.0,309867000.0,11108000.0,123720000.0,186147000.0,-22424000.0,163723000.0,879747000.0,106200000.0,105999000.0,106299000.0
Albemarle Corp,ALB,,915913,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.72,2.72,0.74,2.71,67925000.0,326496000.0,326496000.0,,287767000.0,38729000.0,1107716000.0,1717116000.0,73491000.0,4226000.0,,28439000.0,,240070000.0,1107716000.0,609400000.0,24187000.0,268509000.0,340891000.0,-19961000.0,320930000.0,1717116000.0,105600000.0,105961000.0,106316000.0
Albemarle Corp,ALB,,915913,2019.0,Q2TTM,2018-07-01,2019-06-30,,5.17,5.17,1.41,5.14,112288000.0,616024000.0,616024000.0,,547108000.0,68916000.0,2206242000.0,3416563000.0,123109000.0,185919000.0,218705000.0,61433000.0,,461153000.0,2206242000.0,1210321000.0,49746000.0,741291000.0,469030000.0,136173000.0,605203000.0,3416563000.0,105600000.0,105961000.0,106316000.0
Albemarle Corp,ALB,,915913,2019.0,Q2,2019-04-01,2019-06-30,2019-08-07 16:57:18+00:00,1.46,1.46,0.3675,1.45,30411000.0,174970000.0,174970000.0,,154198000.0,20772000.0,559138000.0,885052000.0,38310000.0,-7065000.0,,13462000.0,,126715000.0,559138000.0,325914000.0,11601000.0,140177000.0,185737000.0,-18666000.0,167071000.0,885052000.0,105600000.0,105961000.0,106316000.0
Albemarle Corp,ALB,,915913,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 16:25:53+00:00,1.26,1.26,0.3675,1.26,37514000.0,151526000.0,151526000.0,,133569000.0,17957000.0,548578000.0,832064000.0,35181000.0,11291000.0,,14977000.0,,113355000.0,548578000.0,283486000.0,12586000.0,128332000.0,155154000.0,-1295000.0,153859000.0,832064000.0,106000000.0,105799000.0,106356000.0
Albemarle Corp,ALB,,915913,2019.0,Q1TTM,2018-04-01,2019-03-31,,6.47,6.47,1.37,6.42,161979000.0,751740000.0,751740000.0,,695371000.0,56369000.0,2189622000.0,3385385000.0,103768000.0,187761000.0,,64045000.0,,458075000.0,2189622000.0,1195763000.0,51453000.0,522120000.0,673643000.0,136308000.0,809951000.0,3385385000.0,106000000.0,105799000.0,106356000.0
Albemarle Corp,ALB,,915913,2020.0,Q1TTM,2019-04-01,2020-03-31,,4.78,4.78,1.49,4.77,69089000.0,576466000.0,576466000.0,,506863000.0,69603000.0,2279898000.0,3496208000.0,120991000.0,-48455000.0,,59407000.0,,521890000.0,2279898000.0,1216310000.0,61994000.0,581297000.0,635013000.0,-110449000.0,524564000.0,3496208000.0,106100000.0,106227000.0,106512000.0
Albemarle Corp,ALB,,915913,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 16:25:53+00:00,1.01,1.01,0.385,1.01,18442000.0,123635000.0,123635000.0,,107204000.0,16431000.0,496827000.0,738845000.0,26604000.0,8314000.0,,16097000.0,,101877000.0,496827000.0,242018000.0,16885000.0,117974000.0,124044000.0,-8571000.0,115473000.0,738845000.0,106100000.0,106227000.0,106512000.0
