company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Albemarle Corp,ALB,,915913,2016.0,Q3,2016-07-01,2016-09-30,,,47994000.0,,-2652000.0,18324000.0,-67865000.0,-116736000.0,-41939000.0,201265000.0,-116736000.0,-41939000.0,201265000.0,39938000.0,137697000.0,137697000.0,-2750000.0,1814000.0,,-41091000.0,,-41792000.0,-9594000.0,,-147000.0,
Albemarle Corp,ALB,,915913,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-07 18:29:33+00:00,-81988000.0,128505000.0,310599000.0,-7810000.0,306720000.0,67865000.0,-395183000.0,130071000.0,252849000.0,-395183000.0,130071000.0,252849000.0,-20073000.0,-67206000.0,-67206000.0,-115170000.0,2957000.0,0.0,-83843000.0,,-99509000.0,-382162000.0,0.0,969000.0,
Albemarle Corp,ALB,,915913,2016.0,Q2TTM,2015-07-01,2016-06-30,,-81988000.0,257112000.0,319482000.0,-7349000.0,311923000.0,1238791000.0,-607253000.0,120593000.0,480488000.0,-607297000.0,120593000.0,480476000.0,-13577000.0,186363000.0,186363000.0,-274910000.0,2742000.0,,-163911000.0,,-215435000.0,-1680091000.0,-4784000.0,98534000.0,
Albemarle Corp,ALB,,915913,2016.0,Q2,2016-04-01,2016-06-30,,,67953000.0,3434000.0,-2778000.0,295437000.0,-964000.0,-97907000.0,-38177000.0,80141000.0,-97907000.0,-38177000.0,80141000.0,-58721000.0,-302754000.0,-302754000.0,19505000.0,4926000.0,,-51302000.0,,-41389000.0,-50567000.0,,-222000.0,
Albemarle Corp,ALB,,915913,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 17:43:26+00:00,-81988000.0,60552000.0,307165000.0,-5032000.0,11283000.0,68829000.0,-297276000.0,168248000.0,172708000.0,-297276000.0,168248000.0,172708000.0,38648000.0,235548000.0,235548000.0,-134675000.0,-1969000.0,0.0,-32541000.0,,-58120000.0,-331595000.0,0.0,1191000.0,
Albemarle Corp,ALB,,915913,2016.0,Q1TTM,2015-04-01,2016-03-31,,-85283000.0,256642000.0,316048000.0,-4060000.0,-65689000.0,1205883000.0,-593031000.0,100369000.0,487739000.0,-593075000.0,100369000.0,487727000.0,-9039000.0,548463000.0,548463000.0,-251677000.0,-1940000.0,,-153399000.0,,-229028000.0,-1638791000.0,-4784000.0,98632000.0,
Albemarle Corp,ALB,,915913,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 12:42:26+00:00,-44367000.0,196928000.0,6857000.0,8239000.0,-164823000.0,165751000.0,-1086868000.0,-357803000.0,303979000.0,-1086868000.0,-357803000.0,303979000.0,-1132453000.0,99468000.0,99468000.0,172406000.0,-138000.0,1250000.0,-177313000.0,-3840000.0,-317703000.0,-825168000.0,-250000000.0,,0.0
Albemarle Corp,ALB,,915913,2017.0,Q4,2017-10-01,2017-12-31,,1039000.0,52841000.0,,4865000.0,229413000.0,59548000.0,-8601000.0,-133435000.0,229136000.0,-8601000.0,-133435000.0,229135000.0,91964000.0,-207071000.0,-207071000.0,153953000.0,1168000.0,,-44317000.0,-3840000.0,-130184000.0,-25000000.0,,-450000.0,
Albemarle Corp,ALB,,915913,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-07 17:11:19+00:00,-45406000.0,144087000.0,6857000.0,3374000.0,-394236000.0,106203000.0,-1078267000.0,-224368000.0,74843000.0,-1078267000.0,-224368000.0,74844000.0,-1224417000.0,306539000.0,306539000.0,18453000.0,-1306000.0,1250000.0,-132996000.0,0.0,-187519000.0,-800168000.0,-250000000.0,450000.0,
Albemarle Corp,ALB,,915913,2017.0,Q3TTM,2016-10-01,2017-09-30,,-172152000.0,193757000.0,3021829000.0,-6130000.0,-669240000.0,106203000.0,-2146372000.0,2607988000.0,356222000.0,-2146372000.0,2607988000.0,356254000.0,811740000.0,916817000.0,916817000.0,-85112000.0,1130000.0,1250000.0,-179270000.0,,-242872000.0,-1824435000.0,-250000000.0,-67000.0,
Albemarle Corp,ALB,,915913,2017.0,Q3,2017-07-01,2017-09-30,,-5881000.0,49895000.0,,949000.0,-37894000.0,47317000.0,3539000.0,-95393000.0,129299000.0,3539000.0,-95393000.0,129299000.0,38394000.0,130193000.0,130193000.0,-12895000.0,3526000.0,,-45304000.0,,-89754000.0,-2000000.0,,242000.0,
Albemarle Corp,ALB,,915913,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-07 17:22:47+00:00,-39525000.0,94192000.0,6857000.0,2425000.0,-356342000.0,58886000.0,-1081806000.0,-128975000.0,-54456000.0,-1081806000.0,-128975000.0,-54455000.0,-1262811000.0,176346000.0,176346000.0,31348000.0,-4832000.0,1250000.0,-87692000.0,0.0,-97765000.0,-798168000.0,-250000000.0,208000.0,
Albemarle Corp,ALB,,915913,2017.0,Q2TTM,2016-07-01,2017-06-30,,-166271000.0,191856000.0,3021829000.0,-9731000.0,-613022000.0,-8979000.0,-2266647000.0,2661442000.0,428188000.0,-2266647000.0,2661442000.0,428220000.0,813284000.0,924321000.0,924321000.0,-74967000.0,-582000.0,1250000.0,-175057000.0,,-194910000.0,-1832029000.0,-250000000.0,-456000.0,
Albemarle Corp,ALB,,915913,2017.0,Q2,2017-04-01,2017-06-30,,-11783000.0,49122000.0,6857000.0,-1712000.0,-294380000.0,-7498000.0,-60007000.0,-48832000.0,-137041000.0,-60007000.0,-48832000.0,-137040000.0,-247591000.0,113689000.0,113689000.0,-5472000.0,853000.0,,-53362000.0,,-43622000.0,,,-284000.0,
Albemarle Corp,ALB,,915913,2017.0,Q1,2017-01-01,2017-03-31,2018-05-09 17:38:37+00:00,-27742000.0,45070000.0,,4137000.0,-61962000.0,66384000.0,-1021799000.0,-80143000.0,82585000.0,-1021799000.0,-80143000.0,82585000.0,-1015220000.0,62657000.0,62657000.0,36820000.0,-5685000.0,1250000.0,-34330000.0,0.0,-54143000.0,-798168000.0,-250000000.0,492000.0,
Albemarle Corp,ALB,,915913,2017.0,Q1TTM,2016-04-01,2017-03-31,,-154488000.0,210687000.0,3018406000.0,-10797000.0,-23205000.0,-2445000.0,-2304547000.0,2672097000.0,645370000.0,-2304547000.0,2672097000.0,645401000.0,1002154000.0,507878000.0,507878000.0,-49990000.0,3491000.0,1250000.0,-172997000.0,,-192677000.0,-1882596000.0,-250000000.0,-394000.0,
Albemarle Corp,ALB,,915913,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 12:42:26+00:00,-11403000.0,200698000.0,413569000.0,-37927000.0,-100802000.0,0.0,-786526000.0,-303695000.0,546165000.0,-786526000.0,-303695000.0,546165000.0,-581983000.0,739139000.0,739139000.0,-292870000.0,-13607000.0,0.0,-159352000.0,-5870000.0,-699991000.0,-113567000.0,-500000000.0,,0.0
Albemarle Corp,ALB,,915913,2018.0,Q4,2018-10-01,2018-12-31,,,50187000.0,90000.0,-13543000.0,-12389000.0,,-13598000.0,-227989000.0,169224000.0,-13598000.0,-227989000.0,169224000.0,-85906000.0,146049000.0,146049000.0,-14623000.0,1138000.0,,-35674000.0,237000.0,-228316000.0,20938000.0,,,
Albemarle Corp,ALB,,915913,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-06 16:49:25+00:00,-11403000.0,150511000.0,413479000.0,-24384000.0,-88413000.0,,-772928000.0,-75706000.0,376941000.0,-772928000.0,-75706000.0,376941000.0,-496077000.0,593090000.0,593090000.0,-278247000.0,-14745000.0,,-123678000.0,-6107000.0,-471675000.0,-134505000.0,-500000000.0,,0.0
Albemarle Corp,ALB,,915913,2018.0,Q3TTM,2017-10-01,2018-09-30,,-10364000.0,203352000.0,413479000.0,-19519000.0,141000000.0,59548000.0,-781529000.0,-209141000.0,606077000.0,-781529000.0,-209141000.0,606076000.0,-404113000.0,386019000.0,386019000.0,-124294000.0,-13577000.0,,-167995000.0,-9947000.0,-601859000.0,-159505000.0,-500000000.0,-450000.0,
Albemarle Corp,ALB,,915913,2018.0,Q3,2018-07-01,2018-09-30,,-3760000.0,49707000.0,-3232000.0,-2530000.0,-27932000.0,,-216061000.0,-201411000.0,153084000.0,-216061000.0,-201411000.0,153084000.0,-266918000.0,143479000.0,143479000.0,-12170000.0,427000.0,,-43816000.0,-3689000.0,-190730000.0,77328000.0,-250000000.0,,
Albemarle Corp,ALB,,915913,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-07 16:57:18+00:00,-7643000.0,100804000.0,416711000.0,-21854000.0,-60481000.0,,-556867000.0,125705000.0,223857000.0,-556867000.0,125705000.0,223857000.0,-229159000.0,449611000.0,449611000.0,-266077000.0,-15172000.0,,-79862000.0,-2418000.0,-280945000.0,-211833000.0,-250000000.0,,0.0
Albemarle Corp,ALB,,915913,2018.0,Q2TTM,2017-07-01,2018-06-30,,-12485000.0,203540000.0,416711000.0,-16040000.0,131038000.0,106865000.0,-561929000.0,-103123000.0,582292000.0,-561929000.0,-103123000.0,582291000.0,-98801000.0,372733000.0,372733000.0,-125019000.0,-10478000.0,,-169483000.0,-6258000.0,-500883000.0,-238833000.0,-250000000.0,-208000.0,
Albemarle Corp,ALB,,915913,2018.0,Q2,2018-04-01,2018-06-30,,-7643000.0,50474000.0,416711000.0,-26007000.0,5502000.0,,-118585000.0,258245000.0,102303000.0,-118585000.0,258245000.0,102303000.0,215956000.0,310686000.0,310686000.0,-264359000.0,-809000.0,,-37102000.0,-1683000.0,-149130000.0,169326000.0,-250000000.0,-10000.0,
Albemarle Corp,ALB,,915913,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 17:30:23+00:00,,50330000.0,,4153000.0,-65983000.0,,-438282000.0,-132540000.0,121554000.0,-438282000.0,-132540000.0,121554000.0,-445115000.0,138925000.0,138925000.0,-1718000.0,-14363000.0,,-42760000.0,-735000.0,-131815000.0,-381159000.0,,10000.0,0.0
Albemarle Corp,ALB,,915913,2018.0,Q1TTM,2017-04-01,2018-03-31,,-16625000.0,202188000.0,6857000.0,8255000.0,-168844000.0,99367000.0,-503351000.0,-410200000.0,342948000.0,-503351000.0,-410200000.0,342948000.0,-562348000.0,175736000.0,175736000.0,133868000.0,-8816000.0,,-185743000.0,-4575000.0,-395375000.0,-408159000.0,,-482000.0,
Albemarle Corp,ALB,,915913,2019.0,Q4,2019-10-01,2019-12-31,,-820000000.0,56766000.0,,-1758000.0,186556000.0,1365624000.0,987442000.0,-1064133000.0,373736000.0,987442000.0,-1064133000.0,373736000.0,295287000.0,106243000.0,106243000.0,24171000.0,-257000.0,,-64858000.0,,-243340000.0,-313067000.0,,-793000.0,
Albemarle Corp,ALB,,915913,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 12:42:26+00:00,-820000000.0,213484000.0,0.0,-40646000.0,-95305000.0,1597807000.0,1042687000.0,-1663625000.0,719374000.0,1042687000.0,-1663625000.0,719374000.0,57790000.0,604357000.0,604357000.0,-3162000.0,-6217000.0,0.0,-235391000.0,-2569000.0,-851796000.0,-313512000.0,0.0,384000.0,10356000.0
Albemarle Corp,ALB,,915913,2019.0,Q3TTM,2018-10-01,2019-09-30,,,206905000.0,90000.0,-52431000.0,-294250000.0,232183000.0,41647000.0,-827481000.0,514862000.0,41647000.0,-827481000.0,514862000.0,-323403000.0,644163000.0,644163000.0,-41956000.0,-4822000.0,,-206207000.0,-2332000.0,-836772000.0,20493000.0,,1177000.0,10356000.0
Albemarle Corp,ALB,,915913,2019.0,Q3,2019-07-01,2019-09-30,,,54487000.0,,-27407000.0,-62193000.0,49131000.0,-6722000.0,-192581000.0,146350000.0,-6722000.0,-192581000.0,146350000.0,-80360000.0,171618000.0,171618000.0,-17562000.0,1405000.0,,-57258000.0,-20000.0,-192830000.0,,,269000.0,
Albemarle Corp,ALB,,915913,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-06 16:49:25+00:00,0.0,156718000.0,0.0,-38888000.0,-281861000.0,232183000.0,55245000.0,-599492000.0,345638000.0,55245000.0,-599492000.0,345638000.0,-237497000.0,498114000.0,498114000.0,-27333000.0,-5960000.0,,-170533000.0,-2569000.0,-608456000.0,-445000.0,0.0,1177000.0,10356000.0
Albemarle Corp,ALB,,915913,2019.0,Q2TTM,2018-07-01,2019-06-30,,-3760000.0,202125000.0,-3142000.0,-27554000.0,-259989000.0,183052000.0,-167692000.0,-836311000.0,521596000.0,-167692000.0,-836311000.0,521596000.0,-509961000.0,616024000.0,616024000.0,-36564000.0,-5800000.0,,-192765000.0,-6001000.0,-834672000.0,97821000.0,-250000000.0,908000.0,10356000.0
Albemarle Corp,ALB,,915913,2019.0,Q2,2019-04-01,2019-06-30,,,52948000.0,,-11481000.0,-104309000.0,64829000.0,-13290000.0,-199716000.0,144372000.0,-13290000.0,-199716000.0,144372000.0,-80115000.0,174970000.0,174970000.0,20763000.0,214000.0,,-77888000.0,-40000.0,-199494000.0,-445000.0,,-182000.0,
Albemarle Corp,ALB,,915913,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-07 16:57:18+00:00,0.0,102231000.0,0.0,-11481000.0,-219668000.0,183052000.0,61967000.0,-406911000.0,199288000.0,61967000.0,-406911000.0,199288000.0,-157137000.0,326496000.0,326496000.0,-9771000.0,-7365000.0,,-113275000.0,-2549000.0,-415626000.0,-445000.0,0.0,908000.0,10356000.0
Albemarle Corp,ALB,,915913,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 16:25:53+00:00,0.0,49283000.0,,,-115359000.0,118223000.0,75257000.0,-207195000.0,54916000.0,75257000.0,-207195000.0,54916000.0,-77022000.0,151526000.0,151526000.0,-30534000.0,-7579000.0,,-35387000.0,-2509000.0,-216132000.0,0.0,,1090000.0,10356000.0
Albemarle Corp,ALB,,915913,2019.0,Q1TTM,2018-04-01,2019-03-31,,-11403000.0,199651000.0,413569000.0,-42080000.0,-150178000.0,118223000.0,-272987000.0,-378350000.0,479527000.0,-272987000.0,-378350000.0,479527000.0,-213890000.0,751740000.0,751740000.0,-321686000.0,-6823000.0,,-151979000.0,-7644000.0,-784308000.0,267592000.0,-500000000.0,1080000.0,10356000.0
Albemarle Corp,ALB,,915913,2020.0,Q1TTM,2019-04-01,2020-03-31,,-842572000.0,217895000.0,,-40646000.0,42574000.0,1729584000.0,1018446000.0,-1691298000.0,819512000.0,1018446000.0,-1691298000.0,819512000.0,106014000.0,576466000.0,576466000.0,-17423000.0,7732000.0,,-253272000.0,-416000.0,-850193000.0,-465598000.0,,1883000.0,
Albemarle Corp,ALB,,915913,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 16:25:53+00:00,-22572000.0,53694000.0,,,22520000.0,250000000.0,51016000.0,-234868000.0,155054000.0,51016000.0,-234868000.0,155054000.0,-28798000.0,123635000.0,123635000.0,-44795000.0,6370000.0,,-53268000.0,-356000.0,-214529000.0,-152086000.0,,2589000.0,0.0
