company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2012.0,Q2,2012-04-01,2012-06-30,,-199267000.0,8631000.0,13634000.0,774000.0,38666000.0,,-27607000.0,349181000.0,192969000.0,,89362000.0,-543696000.0,552779000.0,89362000.0,-543696000.0,552779000.0,70838000.0,106109000.0,106109000.0,,50192000.0,9428000.0,2855000.0,,-12205000.0,-714555000.0,-66403000.0,-1290000.0,-99540000.0,433674000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-25 18:26:23+00:00,-199267000.0,12053000.0,-3597000.0,43441000.0,72980000.0,,-11434000.0,1135460000.0,224770000.0,,-85889000.0,-641453000.0,1400595000.0,-85889000.0,-641453000.0,1400595000.0,654212000.0,103807000.0,127696000.0,-23889000.0,52406000.0,16920000.0,8461000.0,-7607000.0,-24409000.0,-1007745000.0,-117217000.0,-5466000.0,-297704000.0,674315000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2012.0,Q1TTM,2011-04-01,2012-03-31,,-35221000.0,19513000.0,33432000.0,86370000.0,138138000.0,,-10339000.0,378827000.0,66290000.0,-1141000.0,-461262000.0,-137132000.0,980894000.0,-461262000.0,-137132000.0,980894000.0,401255000.0,420092000.0,342025000.0,78067000.0,102391000.0,10391000.0,40000.0,29094000.0,-91887000.0,-1339972000.0,-212565000.0,-652000.0,-444263000.0,1450586000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 21:53:26+00:00,,3422000.0,-17231000.0,42667000.0,34314000.0,,16173000.0,786279000.0,31801000.0,,-175251000.0,-97757000.0,847816000.0,-175251000.0,-97757000.0,847816000.0,583374000.0,-2302000.0,21587000.0,-23889000.0,2214000.0,7492000.0,5606000.0,-7607000.0,-12204000.0,-293190000.0,-50814000.0,-4176000.0,-198164000.0,240641000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2013.0,FY,2013-01-01,2013-12-31,2016-02-10 17:59:59+00:00,-541247000.0,71731000.0,73439000.0,84136000.0,211744000.0,,-30936000.0,106646000.0,82109000.0,,-492516000.0,-525513000.0,763200000.0,-492516000.0,-525513000.0,763200000.0,-272128000.0,216358000.0,216358000.0,,156721000.0,39606000.0,-2520000.0,13637000.0,-75760000.0,-1216591000.0,-308581000.0,-15571000.0,-522900000.0,1543426000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2013.0,Q4,2013-10-01,2013-12-31,,-758000.0,21810000.0,20889000.0,477000.0,58774000.0,,-525000.0,-412561000.0,14143000.0,,-172161000.0,11436000.0,-212215000.0,-172161000.0,11436000.0,-212215000.0,-373465000.0,93987000.0,93987000.0,,25775000.0,6238000.0,-42571000.0,,-19680000.0,-77434000.0,-73165000.0,-5651000.0,-167211000.0,205364000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2013.0,Q3TTM,2012-10-01,2013-09-30,,-541451000.0,60099000.0,62766000.0,84428000.0,200363000.0,,-21343000.0,219216000.0,76501000.0,,-439215000.0,-231998000.0,758689000.0,-439215000.0,-231998000.0,758689000.0,79770000.0,129273000.0,129466000.0,-193000.0,149545000.0,46035000.0,35561000.0,13637000.0,-142018000.0,-1481927000.0,-294133000.0,-12510000.0,-407223000.0,2049952000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2013.0,Q3,2013-07-01,2013-09-30,,,18514000.0,10753000.0,41766000.0,52965000.0,,29354000.0,-431197000.0,8080000.0,,-230323000.0,494206000.0,-224193000.0,-230323000.0,494206000.0,-224193000.0,82681000.0,166724000.0,166724000.0,,-31199000.0,4541000.0,15905000.0,13637000.0,-20459000.0,-9368000.0,-77576000.0,-1034000.0,-221451000.0,565245000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-30 18:29:37+00:00,-540489000.0,49921000.0,52550000.0,83659000.0,152970000.0,,-30411000.0,519207000.0,67966000.0,,-320355000.0,-536949000.0,975415000.0,-320355000.0,-536949000.0,975415000.0,101337000.0,122371000.0,122371000.0,,130946000.0,33368000.0,40051000.0,13637000.0,-56080000.0,-1139157000.0,-235416000.0,-9920000.0,-355689000.0,1338062000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2013.0,Q2TTM,2012-07-01,2013-06-30,,-540582000.0,51059000.0,55026000.0,84476000.0,191272000.0,,-33267000.0,478028000.0,76309000.0,,-276930000.0,-757527000.0,1036195000.0,-276930000.0,-757527000.0,1036195000.0,-31529000.0,132280000.0,130930000.0,1350000.0,184906000.0,53007000.0,481000.0,,-141635000.0,-1995563000.0,-276320000.0,-10506000.0,-254105000.0,2054457000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2013.0,Q2,2013-04-01,2013-06-30,,,18837000.0,39245000.0,425000.0,51139000.0,,-21384000.0,137167000.0,14203000.0,,-11681000.0,-56435000.0,318519000.0,-11681000.0,-56435000.0,318519000.0,229019000.0,63015000.0,63015000.0,,48361000.0,9448000.0,18338000.0,,-17638000.0,-531662000.0,-70684000.0,-1128000.0,-16566000.0,527573000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-31 17:54:35+00:00,-540489000.0,31407000.0,41797000.0,41893000.0,100005000.0,,-59765000.0,950404000.0,59886000.0,,-90032000.0,-1031155000.0,1199608000.0,-90032000.0,-1031155000.0,1199608000.0,18656000.0,-44353000.0,-44353000.0,,162145000.0,28827000.0,24146000.0,,-35621000.0,-1129789000.0,-157840000.0,-8886000.0,-134238000.0,772817000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2013.0,Q1TTM,2012-04-01,2013-03-31,,-739849000.0,40853000.0,29415000.0,84825000.0,178799000.0,,-39490000.0,690042000.0,255075000.0,,-175887000.0,-1244788000.0,1270455000.0,-175887000.0,-1244788000.0,1270455000.0,-189710000.0,175374000.0,174024000.0,1350000.0,186737000.0,52987000.0,-15002000.0,,-136202000.0,-2178456000.0,-272039000.0,-10668000.0,-337079000.0,1960558000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 17:36:08+00:00,-540489000.0,12570000.0,2552000.0,41468000.0,48866000.0,,-38381000.0,813237000.0,45683000.0,,-78351000.0,-974720000.0,881089000.0,-78351000.0,-974720000.0,881089000.0,-210363000.0,-107368000.0,-107368000.0,,113784000.0,19379000.0,5808000.0,,-17983000.0,-598127000.0,-87156000.0,-7758000.0,-117672000.0,245244000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2014.0,FY,2014-01-01,2014-12-31,2017-02-09 18:33:36+00:00,-560668000.0,76773000.0,70339000.0,87555000.0,265817000.0,0.0,-109184000.0,469709000.0,128525000.0,492894000.0,48149000.0,-924257000.0,1366959000.0,48149000.0,-924257000.0,1366959000.0,381667000.0,372950000.0,372950000.0,,181710000.0,58156000.0,1932000.0,,-87969000.0,-1199691000.0,-328387000.0,-5596000.0,-537861000.0,1162557000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2014.0,Q4,2014-10-01,2014-12-31,,-535491000.0,21498000.0,27911000.0,1206000.0,70656000.0,,-56512000.0,-401177000.0,49035000.0,-736000.0,-30688000.0,-563005000.0,-199843000.0,-30688000.0,-563005000.0,-199843000.0,-850048000.0,56279000.0,56279000.0,,52901000.0,19804000.0,-256000.0,,-26192000.0,-143759000.0,-88709000.0,-4005000.0,-68594000.0,205210000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 18:56:01+00:00,-25177000.0,55275000.0,42428000.0,86349000.0,195161000.0,,-52672000.0,870886000.0,79490000.0,493630000.0,78837000.0,-361252000.0,1566802000.0,78837000.0,-361252000.0,1566802000.0,1231715000.0,316671000.0,316671000.0,,128809000.0,38352000.0,2188000.0,,-61777000.0,-1055932000.0,-239678000.0,-1591000.0,-469267000.0,957347000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2014.0,Q3TTM,2013-10-01,2014-09-30,,-25935000.0,77085000.0,63317000.0,86826000.0,253935000.0,,-53197000.0,458325000.0,93633000.0,493630000.0,-93324000.0,-349816000.0,1354587000.0,-93324000.0,-349816000.0,1354587000.0,858250000.0,410658000.0,410658000.0,,154584000.0,44590000.0,-40383000.0,,-81457000.0,-1133366000.0,-312843000.0,-7242000.0,-636478000.0,1162711000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2014.0,Q3,2014-07-01,2014-09-30,,-25177000.0,18519000.0,5798000.0,43283000.0,67469000.0,,-61120000.0,-334986000.0,26334000.0,491937000.0,374447000.0,403741000.0,101860000.0,374447000.0,403741000.0,101860000.0,818928000.0,250621000.0,250621000.0,,100237000.0,10958000.0,-198000.0,,-22944000.0,-26288000.0,-82465000.0,-1591000.0,-130247000.0,537869000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2014.0,Q2TTM,2013-07-01,2014-06-30,,-758000.0,77080000.0,68272000.0,85309000.0,239431000.0,,37277000.0,362114000.0,75379000.0,1693000.0,-698094000.0,-259351000.0,1028534000.0,-698094000.0,-259351000.0,1028534000.0,122003000.0,326761000.0,326761000.0,,23148000.0,38173000.0,-24280000.0,13637000.0,-78972000.0,-1116446000.0,-307954000.0,-6685000.0,-727682000.0,1190087000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2014.0,Q2,2014-04-01,2014-06-30,,,18264000.0,6948000.0,1257000.0,65558000.0,,5046000.0,308438000.0,15462000.0,-2093000.0,-217406000.0,-331390000.0,493504000.0,-217406000.0,-331390000.0,493504000.0,-50246000.0,85854000.0,85854000.0,,15390000.0,5611000.0,1532000.0,,-19231000.0,-534267000.0,-82464000.0,,-217155000.0,283809000.0
Expedia Inc,EXPE,CI7MUJI4USF3V0NJ1H64,1324424,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-30 18:37:36+00:00,,36756000.0,36630000.0,43066000.0,127692000.0,,8448000.0,1205872000.0,53156000.0,1693000.0,-295610000.0,-764993000.0,1464942000.0,-295610000.0,-764993000.0,1464942000.0,412787000.0,66050000.0,66050000.0,,28572000.0,27394000.0,2386000.0,,-38833000.0,-1029644000.0,-157213000.0,,-339020000.0,419478000.0
