company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,dividendspayable,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Keurig Green Mountain Inc ,GMCR,,909954,2013.0,Q3,,2013-06-29,2013-08-07 16:17:01+00:00,227036000.0,333593000.0,145999000.0,-30720000.0,75801000.0,352205000.0,0.0,1445157000.0,53785000.0,229000.0,73431000.0,,779639000.0,439035000.0,228296000.0,586263000.0,973246000.0,,272000.0,271765000.0,70410000.0,12960000.0,,,,34222000.0,23858000.0,,,10238000.0,713000.0,1126164000.0,13169000.0,,3623383000.0,2540601000.0,1396969000.0,472824000.0,2540601000.0,2540601000.0,1072544000.0,3623383000.0,1253168000.0,599720000.0,0.0
Keurig Green Mountain Inc ,GMCR,,909954,2013.0,Q2,,2013-03-30,2013-05-08 16:18:08+00:00,213946000.0,312880000.0,143493000.0,-9779000.0,64798000.0,221170000.0,0.0,1388258000.0,57600000.0,12608000.0,58836000.0,,793405000.0,462241000.0,272885000.0,587281000.0,977298000.0,,,269382000.0,42072000.0,16357000.0,,,,35710000.0,25687000.0,,,10684000.0,553000.0,1009985000.0,13070000.0,,3490210000.0,2388464000.0,1221556000.0,458310000.0,2388464000.0,2388464000.0,1091062000.0,3490210000.0,1291356000.0,632752000.0,0.0
Keurig Green Mountain Inc ,GMCR,,909954,2013.0,Q1,,2012-12-29,2013-02-06 16:11:13+00:00,282342000.0,432692000.0,161414000.0,2368000.0,60536000.0,98525000.0,0.0,1391566000.0,63333000.0,16679000.0,38893000.0,,802337000.0,481600000.0,342385000.0,587321000.0,969297000.0,,35000.0,271775000.0,44534000.0,24123000.0,,,,39361000.0,26987000.0,,,9855000.0,5000.0,878703000.0,11414000.0,,3519040000.0,2272637000.0,1226410000.0,534865000.0,2272637000.0,2272637000.0,1236548000.0,3519040000.0,1323333000.0,701683000.0,0.0
Keurig Green Mountain Inc ,GMCR,,909954,2014.0,FY,,2014-09-27,2015-11-19 06:07:25+00:00,411107000.0,621451000.0,305677000.0,-54051000.0,116240000.0,761214000.0,0.0,1825113000.0,58038000.0,53926000.0,,40580000.0,755895000.0,365444000.0,140937000.0,835167000.0,1171425000.0,,131000.0,202936000.0,69272000.0,10395000.0,,,,58892000.0,23085000.0,,,12440000.0,378000.0,1687619000.0,21303000.0,100000000.0,4797307000.0,3458681000.0,2445520000.0,842988000.0,3458681000.0,3458681000.0,1326186000.0,4797307000.0,1180362000.0,483198000.0,0.0
Keurig Green Mountain Inc ,GMCR,,909954,2014.0,Q3,,2014-06-28,2014-08-06 16:16:14+00:00,370052000.0,382382000.0,239845000.0,-28012000.0,108177000.0,1203711000.0,0.0,1862670000.0,50988000.0,113000.0,,40653000.0,773706000.0,389419000.0,145986000.0,639019000.0,1105648000.0,,147000.0,248038000.0,63680000.0,12917000.0,,,,34494000.0,23402000.0,,,12420000.0,470000.0,1587707000.0,19696000.0,,4643664000.0,3422365000.0,2340250000.0,683276000.0,3422365000.0,3422365000.0,1208879000.0,4643664000.0,1197766000.0,525603000.0,0.0
Keurig Green Mountain Inc ,GMCR,,909954,2014.0,Q2,,2014-03-29,2014-05-07 16:15:58+00:00,260412000.0,430547000.0,219744000.0,-52593000.0,100424000.0,1112155000.0,0.0,1853053000.0,80545000.0,254000.0,,40483000.0,759531000.0,389542000.0,150766000.0,451115000.0,1029551000.0,,146000.0,245571000.0,70603000.0,15432000.0,,,,38562000.0,25976000.0,,,10865000.0,432000.0,1474410000.0,17932000.0,,4362729000.0,3274870000.0,2145397000.0,554257000.0,3274870000.0,3274870000.0,1076994000.0,4362729000.0,1187781000.0,522737000.0,0.0
Keurig Green Mountain Inc ,GMCR,,909954,2014.0,Q1,,2013-12-28,2014-02-05 17:28:06+00:00,241806000.0,525148000.0,229529000.0,-44253000.0,87705000.0,348665000.0,0.0,1293163000.0,73329000.0,262000.0,,37188000.0,772347000.0,410877000.0,155764000.0,467344000.0,996246000.0,,148000.0,248845000.0,55017000.0,20403000.0,,,,29890000.0,29333000.0,,,9686000.0,1097000.0,1354323000.0,16354000.0,,3680108000.0,2603233000.0,1470600000.0,545542000.0,2603233000.0,2603233000.0,1067189000.0,3680108000.0,1213262000.0,521647000.0,0.0
Keurig Green Mountain Inc ,GMCR,,909954,2015.0,FY,,2015-09-26,2016-02-01 17:15:50+00:00,298609000.0,517936000.0,226519000.0,-199302000.0,117187000.0,59334000.0,0.0,894381000.0,121967000.0,1349000.0,,44048000.0,747406000.0,423887000.0,330766000.0,691980000.0,1293563000.0,,854000.0,195063000.0,95526000.0,28049000.0,,,,18386000.0,42525000.0,278000.0,,4554000.0,30460000.0,2014279000.0,3550000.0,,4001577000.0,2709358000.0,1517203000.0,602124000.0,2709358000.0,2709358000.0,1287665000.0,4001577000.0,1190811000.0,685541000.0,0.0
Keurig Green Mountain Inc ,GMCR,,909954,2015.0,Q3,,2015-06-27,2015-08-05 16:16:08+00:00,264860000.0,441273000.0,207305000.0,-147989000.0,114819000.0,80318000.0,0.0,977751000.0,88547000.0,270000.0,,44281000.0,773825000.0,454786000.0,295205000.0,688695000.0,1324408000.0,,233000.0,208140000.0,98950000.0,4521000.0,,,,18242000.0,53277000.0,24967000.0,,4466000.0,243000.0,1964095000.0,3486000.0,,3994487000.0,2793857000.0,1398026000.0,524723000.0,2793857000.0,2793857000.0,1196164000.0,3994487000.0,1272053000.0,671441000.0,0.0
Keurig Green Mountain Inc ,GMCR,,909954,2015.0,Q2,,2015-03-28,2015-05-06 16:16:26+00:00,279463000.0,524327000.0,236328000.0,-165609000.0,115711000.0,97553000.0,0.0,964195000.0,76436000.0,350000.0,,44258000.0,764352000.0,457719000.0,393293000.0,724727000.0,1287640000.0,,206000.0,200004000.0,73533000.0,10430000.0,,,,18718000.0,52123000.0,,,4349000.0,29474000.0,1894731000.0,25059000.0,,4054685000.0,2693317000.0,1526050000.0,595888000.0,2693317000.0,2693317000.0,1357019000.0,4054685000.0,1240995000.0,761131000.0,0.0
Keurig Green Mountain Inc ,GMCR,,909954,2015.0,Q1,,2014-12-27,2015-02-04 16:15:49+00:00,396667000.0,643029000.0,326337000.0,-84408000.0,116440000.0,506359000.0,0.0,1770120000.0,95168000.0,362000.0,,46594000.0,957771000.0,344856000.0,134637000.0,780794000.0,1222569000.0,,129000.0,193312000.0,75290000.0,11938000.0,,,,19723000.0,52828000.0,,,11666000.0,30177000.0,1775832000.0,23540000.0,100000000.0,4775865000.0,3461544000.0,2230817000.0,805438000.0,3461544000.0,3461544000.0,1302655000.0,4775865000.0,1322479000.0,497217000.0,0.0
Keurig Green Mountain Inc ,GMCR,,909954,2016.0,Q1,,2015-12-26,2016-02-01 17:15:50+00:00,266912000.0,572185000.0,231584000.0,-225654000.0,116505000.0,214909000.0,0.0,674996000.0,79259000.0,745000.0,,48486000.0,734991000.0,401235000.0,480740000.0,517745000.0,1264509000.0,,831000.0,192133000.0,102265000.0,28463000.0,,,,17697000.0,42944000.0,266000.0,,,25561000.0,2070319000.0,3280000.0,,3931453000.0,2519661000.0,1511924000.0,579470000.0,2519661000.0,2519661000.0,1411792000.0,3931453000.0,1155020000.0,832322000.0,0.0
