company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2014.0,Q2,2014-01-01,2014-03-31,2015-05-08 16:14:20+00:00,6526000.0,0.78,0.78,0.235,37968000.0,0.76,,105360000.0,180077000.0,180077000.0,,180077000.0,,27726310000.0,28455903000.0,,3783000.0,,,1967000.0,382004000.0,27726310000.0,729593000.0,,-19474000.0,428465000.0,301128000.0,-15691000.0,285437000.0,28455903000.0,230900000.0,229409000.0,236268000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2014.0,Q2YTD,2013-10-01,2014-03-31,,13157000.0,0.96,0.96,0.47,75287000.0,0.93,,197810000.0,221462000.0,229008000.0,-7546000.0,221462000.0,,56214447000.0,57632265000.0,,4380000.0,,,6269000.0,862361000.0,56214447000.0,1417818000.0,,-38306000.0,957074000.0,460744000.0,-33926000.0,426818000.0,57632265000.0,230900000.0,229409000.0,236268000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2014.0,Q2TTM,2013-04-01,2014-03-31,,26686000.0,1.91,1.91,0.89,143553000.0,1.87,,295753000.0,440924000.0,356075000.0,84849000.0,440924000.0,,101064726000.0,103601450000.0,,5062000.0,,,28106000.0,1616618000.0,101064726000.0,2536724000.0,73897000.0,-1098000.0,1814963000.0,721761000.0,-69933000.0,651828000.0,103601450000.0,230900000.0,229409000.0,236268000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2014.0,Q1,2013-10-01,2013-12-31,2014-02-07 14:15:13+00:00,6631000.0,0.18,0.18,0.235,37319000.0,0.17,,92450000.0,41385000.0,48931000.0,-7546000.0,41385000.0,,28488137000.0,29176362000.0,,597000.0,,,4302000.0,480357000.0,28488137000.0,688225000.0,,-18832000.0,528609000.0,159616000.0,-18235000.0,141381000.0,29176362000.0,229900000.0,230277000.0,237012000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2014.0,Q1TTM,2013-01-01,2013-12-31,,26959000.0,1.33,1.33,0.87,138654000.0,1.3,,317114000.0,306481000.0,380141000.0,-73660000.0,306481000.0,,93145095000.0,95669215000.0,,530000.0,,,25840000.0,1561911000.0,93145095000.0,2524120000.0,73897000.0,-134000.0,1753364000.0,770756000.0,-73501000.0,697255000.0,95669215000.0,229900000.0,230277000.0,237012000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,FY,2014-10-01,2015-09-30,2017-11-21 17:03:20+00:00,56500000.0,-0.63,-0.63,1.16,192144000.0,-0.63,,407129000.0,-138165000.0,-138165000.0,,-138165000.0,,132432490000.0,135961803000.0,,-13598000.0,912724000.0,0.0,37894000.0,1907840000.0,132432490000.0,3529313000.0,,-139658000.0,3107102000.0,422220000.0,-153256000.0,268964000.0,135961803000.0,219300000.0,217786000.0,217786000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,Q4,2015-07-01,2015-09-30,,20323000.0,1.63,1.63,0.29,54389000.0,1.72,,109302000.0,361009000.0,361009000.0,,361009000.0,,34496804000.0,35470378000.0,,-2413000.0,-196487000.0,,6895000.0,546162000.0,34496804000.0,973574000.0,,-69577000.0,431282000.0,542301000.0,-71990000.0,470311000.0,35470378000.0,219300000.0,217786000.0,217786000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,Q3,2015-04-01,2015-06-30,2016-08-02 15:18:00+00:00,20147000.0,0.98,0.98,0.29,48283000.0,0.89,,90143000.0,214163000.0,214163000.0,,214163000.0,,33342092000.0,34233556000.0,,1534000.0,-14900000.0,0.0,2625000.0,502744000.0,33342092000.0,891464000.0,,-29793000.0,558899000.0,332565000.0,-28259000.0,304306000.0,34233556000.0,218500000.0,219359000.0,240236000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,Q3YTD,2014-10-01,2015-06-30,,36177000.0,-2.26,-2.26,0.87,137755000.0,-2.35,,297827000.0,-499174000.0,-499174000.0,,-499174000.0,,97935686000.0,100491425000.0,,-11185000.0,1109211000.0,,30999000.0,1361678000.0,97935686000.0,2555739000.0,,-70081000.0,2675820000.0,-120081000.0,-81266000.0,-201347000.0,100491425000.0,218500000.0,219359000.0,240236000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,Q3TTM,2014-07-01,2015-06-30,,42528000.0,-1.94,-1.95,1.11,184306000.0,-2.06,,416992000.0,-433626000.0,-433626000.0,,-433626000.0,,128651850000.0,132080133000.0,,-12517000.0,1386910000.0,,31780000.0,1692370000.0,128651850000.0,3428283000.0,,-94506000.0,3337894000.0,90389000.0,-107023000.0,-16634000.0,132080133000.0,218500000.0,219359000.0,240236000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,Q2,2015-01-01,2015-03-31,2016-05-05 14:32:44+00:00,10506000.0,-2.33,-2.33,0.29,45699000.0,-2.33,,114790000.0,-513390000.0,-513390000.0,,-513390000.0,,31757291000.0,32669267000.0,,-11405000.0,752706000.0,0.0,24871000.0,442443000.0,31757291000.0,911976000.0,,-22946000.0,1276225000.0,-364249000.0,-34351000.0,-398600000.0,32669267000.0,220300000.0,220243000.0,220243000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,Q2YTD,2014-10-01,2015-03-31,,16030000.0,-3.24,-3.24,0.58,89472000.0,-3.24,,207684000.0,-713337000.0,-713337000.0,,-713337000.0,,64593594000.0,66257869000.0,,-12719000.0,1124111000.0,,28374000.0,858934000.0,64593594000.0,1664275000.0,,-40288000.0,2116921000.0,-452646000.0,-53007000.0,-505653000.0,66257869000.0,220300000.0,220243000.0,220243000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,Q2TTM,2014-04-01,2015-03-31,,28835000.0,-2.98,-2.99,1.05,176903000.0,-3.01,,397961000.0,-660569000.0,-660569000.0,,-660569000.0,,124965908000.0,128194731000.0,,-12739000.0,1546850000.0,,30297000.0,1577237000.0,124965908000.0,3228823000.0,32954000.0,-85616000.0,3360122000.0,-131299000.0,-131309000.0,-262608000.0,128194731000.0,220300000.0,220243000.0,220243000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,Q1,2014-10-01,2014-12-31,2016-02-04 14:54:29+00:00,5524000.0,-0.91,-0.91,0.29,43773000.0,-0.91,,92894000.0,-199947000.0,-199947000.0,,-199947000.0,,32836303000.0,33588602000.0,,-1314000.0,371405000.0,0.0,3503000.0,416491000.0,32836303000.0,752299000.0,,-17342000.0,840696000.0,-88397000.0,-18656000.0,-107053000.0,33588602000.0,219700000.0,219456000.0,219456000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,Q1TTM,2014-01-01,2014-12-31,,24855000.0,0.13,0.12,1.0,169172000.0,0.08,,388531000.0,32898000.0,32898000.0,,32898000.0,,120934927000.0,123981367000.0,,2449000.0,794144000.0,,7393000.0,1516798000.0,120934927000.0,3046440000.0,32954000.0,-82144000.0,2512362000.0,534078000.0,-112649000.0,421429000.0,123981367000.0,219700000.0,219456000.0,219456000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,FY,2015-10-01,2016-09-30,2018-11-20 16:10:00+00:00,152500000.0,6.73,6.73,1.36,212242000.0,6.32,0.0,-37019000.0,1427929000.0,1427929000.0,,1427929000.0,0.0,142577080000.0,146849686000.0,,5048000.0,140342000.0,47607000.0,102911000.0,2091237000.0,142577080000.0,4272606000.0,0.0,-139912000.0,2746839000.0,1525774000.0,-134864000.0,1390910000.0,146849686000.0,212200000.0,212206000.0,225959000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,Q4,2016-07-01,2016-09-30,,40295000.0,0.6,0.61,0.34,54381000.0,0.64,,45888000.0,145685000.0,145685000.0,,145685000.0,,36436068000.0,37560603000.0,,1824000.0,260617000.0,,14192000.0,530256000.0,36436068000.0,1124535000.0,,-35052000.0,899741000.0,224801000.0,-33228000.0,191573000.0,37560603000.0,212200000.0,212206000.0,225959000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,Q3,2016-04-01,2016-06-30,2017-08-03 15:10:01+00:00,40268000.0,1.62,1.62,0.34,54000000.0,1.55,,146477000.0,349155000.0,349155000.0,,349155000.0,,35773817000.0,36881680000.0,,2158000.0,-83704000.0,0.0,52234000.0,516438000.0,35773817000.0,1107863000.0,,-35153000.0,579236000.0,528627000.0,-32995000.0,495632000.0,36881680000.0,215500000.0,215688000.0,224802000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,Q3YTD,2015-10-01,2016-06-30,,112205000.0,6.13,6.12,1.02,157861000.0,5.68,,-82907000.0,1282244000.0,1282244000.0,,1282244000.0,,106141012000.0,109289083000.0,,3224000.0,-120275000.0,47607000.0,88719000.0,1560981000.0,106141012000.0,3148071000.0,,-104860000.0,1847098000.0,1300973000.0,-101636000.0,1199337000.0,109289083000.0,215500000.0,215688000.0,224802000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,Q3TTM,2015-07-01,2016-06-30,,132528000.0,7.76,7.75,1.31,212250000.0,7.4,,26395000.0,1643253000.0,1643253000.0,,1643253000.0,,140637816000.0,144759461000.0,,811000.0,-316762000.0,47607000.0,95614000.0,2107143000.0,140637816000.0,4121645000.0,,-174437000.0,2278380000.0,1843274000.0,-173626000.0,1669648000.0,144759461000.0,215500000.0,215688000.0,224802000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,Q2,2016-01-01,2016-03-31,2017-05-04 14:34:44+00:00,39841000.0,2.91,2.9,0.34,52995000.0,2.68,,311822000.0,603450000.0,603450000.0,,603450000.0,,34623026000.0,35698357000.0,,756000.0,-503946000.0,-1124000.0,17617000.0,519466000.0,34623026000.0,1075331000.0,,-35966000.0,124849000.0,950482000.0,-35210000.0,915272000.0,35698357000.0,207400000.0,207858000.0,225450000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,Q2YTD,2015-10-01,2016-03-31,,71937000.0,4.51,4.5,0.68,103861000.0,4.13,,-229384000.0,933089000.0,933089000.0,,933089000.0,,70367195000.0,72407403000.0,,1066000.0,-36571000.0,47607000.0,36485000.0,1044543000.0,70367195000.0,2040208000.0,,-69707000.0,1267862000.0,772346000.0,-68641000.0,703705000.0,72407403000.0,207400000.0,207858000.0,225450000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,Q2TTM,2015-04-01,2016-03-31,,112407000.0,7.12,7.11,1.26,206533000.0,6.74,,-29939000.0,1508261000.0,1508261000.0,,1508261000.0,,138206091000.0,142111337000.0,,187000.0,-247958000.0,47607000.0,46005000.0,2093449000.0,138206091000.0,3905246000.0,,-169077000.0,2258043000.0,1647212000.0,-168890000.0,1478322000.0,142111337000.0,207400000.0,207858000.0,225450000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,Q1,2015-10-01,2015-12-31,2017-01-31 15:55:31+00:00,32096000.0,1.6,1.6,0.34,50866000.0,1.45,,-541206000.0,329639000.0,329639000.0,,329639000.0,,35744169000.0,36709046000.0,,310000.0,467375000.0,48731000.0,18868000.0,525077000.0,35744169000.0,964877000.0,,-33741000.0,1143013000.0,-178136000.0,-33431000.0,-211567000.0,36709046000.0,206000000.0,206180000.0,226718000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,Q1TTM,2015-01-01,2015-12-31,,83072000.0,1.88,1.88,1.21,199237000.0,1.73,,-226971000.0,391421000.0,391421000.0,,391421000.0,,135340356000.0,139082247000.0,,-11974000.0,1008694000.0,48731000.0,53259000.0,2016426000.0,135340356000.0,3741891000.0,,-156057000.0,3409419000.0,332481000.0,-168031000.0,164450000.0,139082247000.0,206000000.0,206180000.0,226718000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,FY,2016-10-01,2017-09-30,2019-11-19 17:11:19+00:00,160503000.0,1.67,1.67,1.46,237100000.0,1.64,0.0,553403000.0,364484000.0,364484000.0,,364484000.0,0.0,148597824000.0,153143826000.0,,2730000.0,,,959327000.0,2128730000.0,148597824000.0,4546002000.0,0.0,-145185000.0,3485660000.0,1060342000.0,-142455000.0,917887000.0,153143826000.0,218300000.0,218375000.0,221602000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,Q4,2017-07-01,2017-09-30,,40318000.0,-1.58,-1.58,0.37,64017000.0,-1.56,,173046000.0,-344587000.0,-344587000.0,,-344587000.0,,37947995000.0,39120015000.0,,-1228000.0,,,641810000.0,560877000.0,37947995000.0,1172020000.0,,-35311000.0,1307022000.0,-135002000.0,-36539000.0,-171541000.0,39120015000.0,218300000.0,218375000.0,221602000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,Q3,2017-04-01,2017-06-30,2018-08-02 14:19:26+00:00,40041000.0,0.23,0.23,0.365,59478000.0,0.23,,83023000.0,50352000.0,50352000.0,,50352000.0,0.0,37627269000.0,38707144000.0,,-1398000.0,,,284517000.0,525463000.0,37627269000.0,1079875000.0,0.0,-35603000.0,909499000.0,170376000.0,-37001000.0,133375000.0,38707144000.0,218900000.0,218676000.0,221873000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,Q3YTD,2016-10-01,2017-06-30,,120185000.0,3.25,3.25,1.1,173083000.0,3.2,,380357000.0,709071000.0,709071000.0,,709071000.0,,110649829000.0,114023811000.0,,3958000.0,,,317517000.0,1567853000.0,110649829000.0,3373982000.0,,-109874000.0,2178638000.0,1195344000.0,-105916000.0,1089428000.0,114023811000.0,218900000.0,218676000.0,221873000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,Q3TTM,2016-07-01,2017-06-30,,160480000.0,3.85,3.86,1.44,227464000.0,3.84,,426245000.0,854756000.0,854756000.0,,854756000.0,,147085897000.0,151584414000.0,,5782000.0,260617000.0,,331709000.0,2098109000.0,147085897000.0,4498517000.0,,-144926000.0,3078379000.0,1420145000.0,-139144000.0,1281001000.0,151584414000.0,218900000.0,218676000.0,221873000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,Q2,2017-01-01,2017-03-31,2018-05-02 15:40:32+00:00,39918000.0,1.89,1.89,0.365,57751000.0,1.86,,181442000.0,411473000.0,411473000.0,,411473000.0,0.0,35890975000.0,37147402000.0,,5233000.0,,,11934000.0,521843000.0,35890975000.0,1256427000.0,0.0,-37299000.0,631446000.0,624981000.0,-32066000.0,592915000.0,37147402000.0,217700000.0,217650000.0,221221000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,Q2YTD,2016-10-01,2017-03-31,,80144000.0,3.02,3.02,0.73,113605000.0,2.97,,297334000.0,658719000.0,658719000.0,,658719000.0,,73022560000.0,75316667000.0,,5356000.0,,,33000000.0,1042390000.0,73022560000.0,2294107000.0,,-74271000.0,1269139000.0,1024968000.0,-68915000.0,956053000.0,75316667000.0,217700000.0,217650000.0,221221000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,Q2TTM,2016-04-01,2017-03-31,,160707000.0,5.24,5.25,1.41,221986000.0,5.16,,489699000.0,1153559000.0,1153559000.0,,1153559000.0,,145232445000.0,149758950000.0,,9338000.0,176913000.0,,99426000.0,2089084000.0,145232445000.0,4526505000.0,,-144476000.0,2748116000.0,1778396000.0,-135138000.0,1643258000.0,149758950000.0,217700000.0,217650000.0,221221000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,Q1,2016-10-01,2016-12-31,2018-02-06 14:20:17+00:00,40226000.0,1.13,1.13,0.365,55854000.0,1.11,,115892000.0,247246000.0,247246000.0,,247246000.0,,37131585000.0,38169265000.0,,123000.0,,,21066000.0,520547000.0,37131585000.0,1037680000.0,0.0,-36972000.0,637693000.0,399987000.0,-36849000.0,363138000.0,38169265000.0,218800000.0,218661000.0,221979000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,Q1TTM,2016-01-01,2016-12-31,,160630000.0,6.26,6.26,1.39,217230000.0,5.98,,620079000.0,1345536000.0,1345536000.0,,1345536000.0,,143964496000.0,148309905000.0,,4861000.0,-327033000.0,-1124000.0,105109000.0,2086707000.0,143964496000.0,4345409000.0,,-143143000.0,2241519000.0,2103897000.0,-138282000.0,1965615000.0,148309905000.0,218800000.0,218661000.0,221979000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,FY,2017-10-01,2018-09-30,2019-11-19 17:11:19+00:00,181156000.0,7.61,7.61,1.52,283971000.0,7.53,59684000.0,-438469000.0,1615892000.0,1615892000.0,,1658405000.0,-42513000.0,163327318000.0,167939635000.0,,-25469000.0,,,183520000.0,2460301000.0,163327318000.0,4612317000.0,23766000.0,-217027000.0,3168632000.0,1443685000.0,-266262000.0,1177423000.0,167939635000.0,217900000.0,217872000.0,220336000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,Q4,2018-07-01,2018-09-30,,46659000.0,1.09,1.09,0.38,73899000.0,1.09,59684000.0,-82134000.0,194004000.0,194004000.0,,233288000.0,-39284000.0,42264495000.0,43297136000.0,,820000.0,,,40497000.0,657805000.0,42264495000.0,1032641000.0,,-43075000.0,878544000.0,154097000.0,-42255000.0,111870000.0,43297136000.0,217900000.0,217872000.0,220336000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,Q3,2018-04-01,2018-06-30,2019-08-01 14:24:51+00:00,47598000.0,1.26,1.26,0.38,72447000.0,1.25,0.0,67327000.0,277875000.0,277875000.0,,275809000.0,2066000.0,41930968000.0,43142309000.0,,3158000.0,,,75553000.0,626548000.0,41930968000.0,1211341000.0,0.0,-47151000.0,822146000.0,389195000.0,-43993000.0,345202000.0,43142309000.0,218900000.0,218569000.0,220760000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,Q3YTD,2017-10-01,2018-06-30,,134497000.0,6.52,6.52,1.14,210072000.0,6.44,,-356335000.0,1421888000.0,1421888000.0,,1425117000.0,-3229000.0,121062823000.0,124642499000.0,,-26289000.0,,,143023000.0,1802496000.0,121062823000.0,3579676000.0,23766000.0,-173952000.0,2290088000.0,1289588000.0,-224007000.0,1065553000.0,124642499000.0,218900000.0,218569000.0,220760000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,Q3TTM,2017-07-01,2018-06-30,,174815000.0,4.94,4.94,1.5,274089000.0,4.88,,-183289000.0,1077301000.0,1077301000.0,,1080530000.0,-3229000.0,159010818000.0,163762514000.0,,-27517000.0,,,784833000.0,2363373000.0,159010818000.0,4751696000.0,23766000.0,-209263000.0,3597110000.0,1154586000.0,-260546000.0,894012000.0,163762514000.0,218900000.0,218569000.0,220760000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,Q2,2018-01-01,2018-03-31,2019-05-02 14:18:36+00:00,46670000.0,1.31,1.31,0.38,72718000.0,1.29,0.0,79172000.0,282160000.0,282160000.0,,287455000.0,-5295000.0,39778175000.0,41033858000.0,,-29123000.0,,,37449000.0,617426000.0,39778175000.0,1255683000.0,0.0,-90937000.0,774263000.0,481420000.0,-120060000.0,361332000.0,41033858000.0,219400000.0,219200000.0,222303000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,Q2YTD,2017-10-01,2018-03-31,,86899000.0,5.26,5.26,0.76,137625000.0,5.19,,-423662000.0,1144013000.0,1144013000.0,,1149308000.0,-5295000.0,79131855000.0,81500190000.0,,-29447000.0,,,67470000.0,1175948000.0,79131855000.0,2368335000.0,23766000.0,-126801000.0,1467942000.0,900393000.0,-180014000.0,720351000.0,81500190000.0,219400000.0,219200000.0,222303000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,Q2TTM,2017-04-01,2018-03-31,,167258000.0,3.91,3.91,1.49,261120000.0,3.86,,-167593000.0,849778000.0,849778000.0,,855073000.0,-5295000.0,154707119000.0,159327349000.0,,-32073000.0,,,993797000.0,2262288000.0,154707119000.0,4620230000.0,23766000.0,-197715000.0,3684463000.0,935767000.0,-253554000.0,682185000.0,159327349000.0,219400000.0,219200000.0,222303000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,Q1,2017-10-01,2017-12-31,2019-01-31 16:17:49+00:00,40229000.0,3.95,3.95,0.38,64907000.0,3.9,,-502834000.0,861853000.0,861853000.0,,861853000.0,0.0,39353680000.0,40466332000.0,,-324000.0,,,30021000.0,558522000.0,39353680000.0,1112652000.0,23766000.0,-35864000.0,693679000.0,418973000.0,-59954000.0,359019000.0,40466332000.0,218200000.0,218323000.0,220822000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,Q1TTM,2017-01-01,2017-12-31,,160506000.0,4.49,4.49,1.48,246153000.0,4.43,,-65323000.0,979091000.0,979091000.0,,979091000.0,,150819919000.0,155440893000.0,,2283000.0,,,968282000.0,2166705000.0,150819919000.0,4620974000.0,23766000.0,-144077000.0,3541646000.0,1079328000.0,-165560000.0,913768000.0,155440893000.0,218200000.0,218323000.0,220822000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,Q4,2019-07-01,2019-09-30,,35877000.0,0.64,0.64,0.4,72668000.0,0.64,,12344000.0,132307000.0,132307000.0,,132619000.0,-312000.0,44453065000.0,45637802000.0,,1213000.0,,,174407000.0,721944000.0,44453065000.0,1184737000.0,,-36403000.0,1004896000.0,179841000.0,-35190000.0,144651000.0,45637802000.0,210200000.0,210165000.0,211840000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,FY,2018-10-01,2019-09-30,2019-11-19 17:11:19+00:00,167442000.0,4.07,4.07,1.6,294965000.0,4.04,570000000.0,112971000.0,854135000.0,854135000.0,,855365000.0,-1230000.0,174450809000.0,179589121000.0,,12952000.0,,,330474000.0,2663508000.0,174450809000.0,5138312000.0,0.0,-157769000.0,4026389000.0,1111923000.0,-144817000.0,967106000.0,179589121000.0,210200000.0,210165000.0,211840000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,Q3YTD,2018-10-01,2019-06-30,,131565000.0,3.43,3.43,1.2,222297000.0,3.4,570000000.0,100627000.0,721828000.0,721828000.0,,722746000.0,-918000.0,129997744000.0,133951319000.0,,11739000.0,,,156067000.0,1941564000.0,129997744000.0,3953575000.0,,-121366000.0,3021493000.0,932082000.0,-109627000.0,822455000.0,133951319000.0,209700000.0,209705000.0,211161000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,Q3TTM,2018-07-01,2019-06-30,,178224000.0,4.52,4.52,1.58,296196000.0,4.49,629684000.0,18493000.0,915832000.0,915832000.0,,956034000.0,-40202000.0,172262239000.0,177248455000.0,,12559000.0,,,196564000.0,2599369000.0,172262239000.0,4986216000.0,,-164441000.0,3900037000.0,1086179000.0,-151882000.0,934325000.0,177248455000.0,209700000.0,209705000.0,211161000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,Q3,2019-04-01,2019-06-30,2019-08-01 14:24:51+00:00,35880000.0,1.44,1.44,0.4,71716000.0,1.43,0.0,69113000.0,302002000.0,302002000.0,,301959000.0,43000.0,44008026000.0,45239265000.0,,342000.0,,,60006000.0,656943000.0,44008026000.0,1231239000.0,0.0,-35921000.0,824545000.0,406694000.0,-35579000.0,371115000.0,45239265000.0,209700000.0,209705000.0,211161000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,Q2,2019-01-01,2019-03-31,2020-05-07 15:03:53+00:00,48547000.0,0.13,0.13,0.4,75219000.0,0.13,570000000.0,-9289000.0,28073000.0,28073000.0,,27135000.0,938000.0,41894846000.0,43319602000.0,,14494000.0,,,55389000.0,628036000.0,41894846000.0,1424756000.0,,-43275000.0,1377191000.0,47565000.0,-28781000.0,18784000.0,43319602000.0,208700000.0,210934000.0,212563000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,Q2YTD,2018-10-01,2019-03-31,,95685000.0,1.99,1.99,0.8,150581000.0,1.97,570000000.0,31514000.0,419826000.0,419826000.0,,420787000.0,-961000.0,85989718000.0,88712054000.0,,11397000.0,,,96061000.0,1284621000.0,85989718000.0,2722336000.0,,-85445000.0,2196948000.0,525388000.0,-74048000.0,451340000.0,88712054000.0,208700000.0,210934000.0,212563000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,Q2TTM,2018-04-01,2019-03-31,,189942000.0,4.34,4.34,1.56,296927000.0,4.31,629684000.0,16707000.0,891705000.0,891705000.0,,929884000.0,-38179000.0,170185181000.0,175151499000.0,,15375000.0,,,212111000.0,2568974000.0,170185181000.0,4966318000.0,,-175671000.0,3897638000.0,1068680000.0,-160296000.0,908412000.0,175151499000.0,208700000.0,210934000.0,212563000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,Q1,2018-10-01,2018-12-31,2020-01-30 16:14:47+00:00,47138000.0,1.86,1.86,0.4,75362000.0,1.84,0.0,40803000.0,391753000.0,391753000.0,,393652000.0,-1899000.0,44094872000.0,45392452000.0,,-3097000.0,,,40672000.0,656585000.0,44094872000.0,1297580000.0,,-42170000.0,819757000.0,477823000.0,-45267000.0,432556000.0,45392452000.0,211600000.0,212054000.0,213969000.0
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,Q1TTM,2018-01-01,2018-12-31,,188065000.0,5.52,5.52,1.54,294426000.0,5.47,59684000.0,105168000.0,1145792000.0,1145792000.0,,1190204000.0,-44412000.0,168068510000.0,172865755000.0,,-28242000.0,,,194171000.0,2558364000.0,168068510000.0,4797245000.0,,-223333000.0,3294710000.0,1502535000.0,-251575000.0,1250960000.0,172865755000.0,211600000.0,212054000.0,213969000.0
