company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,Q2,2015-01-01,2015-03-31,,-2579314000.0,11742000.0,44918000.0,18498000.0,424952000.0,2029466000.0,1908800000.0,-2612297000.0,741720000.0,,,,1908800000.0,-2612297000.0,741720000.0,38223000.0,-513390000.0,-513390000.0,,773498000.0,1731000.0,1163000.0,,-64094000.0,,-52644000.0,-42036000.0,-16267000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,Q1,2014-10-01,2014-12-31,2016-02-04 14:54:29+00:00,-24604000.0,6652000.0,44518000.0,,658099000.0,0.0,-329565000.0,-77156000.0,896964000.0,,,,-329565000.0,-77156000.0,896964000.0,490243000.0,-199947000.0,-199947000.0,,387642000.0,40164000.0,5000.0,,-64025000.0,0.0,-52557000.0,-5491000.0,-300213000.0,0.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2015.0,Q1TTM,2014-01-01,2014-12-31,,-142398000.0,29967000.0,172110000.0,,2002222000.0,18159927000.0,-1020862000.0,-393108000.0,3365261000.0,,,,-1020862000.0,-393108000.0,3365261000.0,1951291000.0,32898000.0,32898000.0,,1128101000.0,117342000.0,7121000.0,,-224127000.0,,-257831000.0,-18039517000.0,-1034487000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,FY,2015-10-01,2016-09-30,2018-11-20 16:10:00+00:00,-2750390000.0,159628000.0,232538000.0,0.0,897278000.0,9846876000.0,565072000.0,-3169179000.0,3178467000.0,,,,565072000.0,-3169179000.0,3178497000.0,574390000.0,1427929000.0,1427929000.0,,461094000.0,2413099000.0,-13919000.0,,-288477000.0,-42083000.0,-464616000.0,-9140082000.0,-2266344000.0,101829000.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,Q4,2016-07-01,2016-09-30,,,42667000.0,60785000.0,,907322000.0,58444000.0,-329773000.0,-148118000.0,1354491000.0,,,,-329773000.0,-148118000.0,1354521000.0,876630000.0,145685000.0,145685000.0,,198032000.0,1189787000.0,7267000.0,,-73407000.0,-947000.0,-154438000.0,-261402000.0,-1243195000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,Q3YTD,2015-10-01,2016-06-30,2017-08-03 15:10:01+00:00,-2750390000.0,116961000.0,171753000.0,,-10044000.0,9788432000.0,894845000.0,-3021061000.0,1823976000.0,,,,894845000.0,-3021061000.0,1823976000.0,-302240000.0,1282244000.0,1282244000.0,,263062000.0,1223312000.0,-21186000.0,,-215070000.0,-41136000.0,-310178000.0,-8878680000.0,-1023149000.0,101829000.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,Q3TTM,2015-07-01,2016-06-30,,-2777278000.0,139716000.0,227173000.0,-21000.0,308201000.0,9823990000.0,-468333000.0,-3207587000.0,2985939000.0,,,,-468333000.0,-3207587000.0,2985939000.0,-689981000.0,1643253000.0,1643253000.0,,667596000.0,1224646000.0,-20093000.0,,-276935000.0,-127350000.0,-384674000.0,-9158078000.0,-2081956000.0,101829000.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,Q3,2016-04-01,2016-06-30,,-19034000.0,41576000.0,58909000.0,,-268110000.0,550640000.0,-705533000.0,-146508000.0,191956000.0,,,,-705533000.0,-146508000.0,191956000.0,-660085000.0,349155000.0,349155000.0,,10426000.0,35369000.0,-10308000.0,,-73241000.0,,-130166000.0,-631956000.0,-586345000.0,13000000.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,Q2YTD,2015-10-01,2016-03-31,2017-05-04 14:34:44+00:00,-2731356000.0,75385000.0,112844000.0,,258066000.0,9237792000.0,1600378000.0,-2874553000.0,1632020000.0,,,,1600378000.0,-2874553000.0,1632020000.0,357845000.0,933089000.0,933089000.0,,252636000.0,1187943000.0,-10878000.0,,-141829000.0,-41136000.0,-180012000.0,-8246724000.0,-436804000.0,88829000.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,Q2TTM,2015-04-01,2016-03-31,,-2760850000.0,119689000.0,216698000.0,-1335000.0,1422855000.0,9315816000.0,-610991000.0,-3116265000.0,3915564000.0,,,,-610991000.0,-3116265000.0,3915564000.0,188308000.0,1508261000.0,1508261000.0,,648061000.0,1145528000.0,-9163000.0,,-267629000.0,-127350000.0,-306396000.0,-8825276000.0,-1979430000.0,88829000.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,Q2,2016-01-01,2016-03-31,,-4724000.0,41407000.0,57652000.0,,561282000.0,6482482000.0,768857000.0,-102066000.0,880406000.0,,,,768857000.0,-102066000.0,880406000.0,1547197000.0,603450000.0,603450000.0,,-383385000.0,1172196000.0,-7440000.0,,-70630000.0,,-89902000.0,-6496962000.0,-318229000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,Q1,2015-10-01,2015-12-31,2017-01-31 15:55:31+00:00,-2726632000.0,33978000.0,55192000.0,,-303216000.0,2755310000.0,831521000.0,-2772487000.0,751614000.0,,,,831521000.0,-2772487000.0,751614000.0,-1189352000.0,329639000.0,329639000.0,,636021000.0,15747000.0,-3438000.0,,-71199000.0,-41136000.0,-90110000.0,-1749762000.0,-118575000.0,88829000.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2016.0,Q1TTM,2015-01-01,2015-12-31,,-5335440000.0,90024000.0,203964000.0,17163000.0,1286525000.0,4862800000.0,528952000.0,-5626496000.0,3776878000.0,,,,528952000.0,-5626496000.0,3776878000.0,-1320666000.0,391421000.0,391421000.0,,1804944000.0,-24937000.0,-560000.0,,-261093000.0,-127350000.0,-269138000.0,-2370350000.0,-1677468000.0,88829000.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,FY,2016-10-01,2017-09-30,2019-11-19 17:11:19+00:00,-72995000.0,169911000.0,262420000.0,12094000.0,786221000.0,9336400000.0,-1312814000.0,-498041000.0,1504138000.0,,,,-1312814000.0,-498041000.0,1504138000.0,-306717000.0,364484000.0,364484000.0,,-78898000.0,93512000.0,3114000.0,,-320270000.0,-48635000.0,-466397000.0,-10092527000.0,-329929000.0,74778000.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,Q4,2017-07-01,2017-09-30,,-11362000.0,42516000.0,69555000.0,12094000.0,1668425000.0,2552241000.0,-165331000.0,-91475000.0,1380454000.0,,,,-165331000.0,-91475000.0,1380454000.0,1123648000.0,-344587000.0,-344587000.0,,-55455000.0,8526000.0,-2008000.0,,-80102000.0,,-94969000.0,-2545995000.0,-100001000.0,4770000.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,Q3YTD,2016-10-01,2017-06-30,2018-08-02 14:19:26+00:00,-61633000.0,127395000.0,192865000.0,,-882204000.0,6784159000.0,-1147483000.0,-406566000.0,123684000.0,,,,-1147483000.0,-406566000.0,123684000.0,-1430365000.0,709071000.0,709071000.0,,-23443000.0,84986000.0,5122000.0,,-240168000.0,-48635000.0,-371428000.0,-7546532000.0,-229928000.0,70008000.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,Q3TTM,2016-07-01,2017-06-30,,-61633000.0,170062000.0,253650000.0,,25118000.0,6842603000.0,-1477256000.0,-554684000.0,1478175000.0,,,,-1477256000.0,-554684000.0,1478205000.0,-553735000.0,854756000.0,854756000.0,,174589000.0,1274773000.0,12389000.0,,-313575000.0,-49582000.0,-525866000.0,-7807934000.0,-1473123000.0,70008000.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,Q3,2017-04-01,2017-06-30,,-59230000.0,42201000.0,65681000.0,,-397862000.0,73078000.0,-711174000.0,-137092000.0,-244700000.0,,,,-711174000.0,-137092000.0,-244700000.0,-1092966000.0,50352000.0,50352000.0,,-5072000.0,32571000.0,-3014000.0,,-80075000.0,,-108728000.0,-736748000.0,,33880000.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,Q2YTD,2016-10-01,2017-03-31,2018-05-02 15:40:32+00:00,-2403000.0,85194000.0,127184000.0,,-484342000.0,6711081000.0,-436309000.0,-269474000.0,368384000.0,,,,-436309000.0,-269474000.0,368384000.0,-337399000.0,658719000.0,658719000.0,,-18371000.0,52415000.0,8136000.0,,-160093000.0,-48635000.0,-262700000.0,-6809784000.0,-229928000.0,36128000.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,Q2TTM,2016-04-01,2017-03-31,,-21437000.0,169437000.0,246878000.0,,154870000.0,7320165000.0,-1471615000.0,-564100000.0,1914831000.0,,,,-1471615000.0,-564100000.0,1914861000.0,-120854000.0,1153559000.0,1153559000.0,,190087000.0,1277571000.0,5095000.0,,-306741000.0,-49582000.0,-547304000.0,-7703142000.0,-2059468000.0,49128000.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,Q2,2017-01-01,2017-03-31,,-906000.0,42123000.0,64004000.0,,344170000.0,6645719000.0,-72823000.0,-112617000.0,798739000.0,,,,-72823000.0,-112617000.0,798739000.0,613299000.0,411473000.0,411473000.0,,-63031000.0,51124000.0,6256000.0,,-79924000.0,-14756000.0,-125418000.0,-6689742000.0,,22207000.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,Q1,2016-10-01,2016-12-31,2018-02-06 14:20:17+00:00,-1497000.0,43071000.0,63180000.0,,-828512000.0,65362000.0,-363486000.0,-156857000.0,-430355000.0,,,,-363486000.0,-156857000.0,-430355000.0,-950698000.0,247246000.0,247246000.0,,44660000.0,1291000.0,1880000.0,,-80169000.0,-33879000.0,-137282000.0,-120042000.0,-229928000.0,13921000.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2017.0,Q1TTM,2016-01-01,2016-12-31,,-25255000.0,168721000.0,240526000.0,,371982000.0,7156928000.0,-629935000.0,-553549000.0,1996498000.0,,,,-629935000.0,-553549000.0,1996528000.0,813044000.0,1345536000.0,1345536000.0,,-130267000.0,2398643000.0,-8601000.0,,-297447000.0,-34826000.0,-511788000.0,-7510362000.0,-2377697000.0,26921000.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,FY,2017-10-01,2018-09-30,2019-11-19 17:11:19+00:00,-785299000.0,191626000.0,318483000.0,0.0,-997613000.0,26444134000.0,-242873000.0,-1111114000.0,1411388000.0,,,,-242873000.0,-1111114000.0,1411388000.0,57401000.0,1615892000.0,1615892000.0,,283000000.0,130210000.0,10596000.0,,-333041000.0,0.0,-336411000.0,-25844941000.0,-639235000.0,0.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,Q4,2018-07-01,2018-09-30,,-2037000.0,42482000.0,84975000.0,,184373000.0,677517000.0,-476515000.0,-85242000.0,665373000.0,,,,-476515000.0,-85242000.0,665345000.0,103588000.0,194004000.0,194004000.0,,159539000.0,10234000.0,4847000.0,,-82077000.0,,-88052000.0,-743398000.0,-338791000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,Q3YTD,2017-10-01,2018-06-30,2019-08-01 14:24:51+00:00,-783262000.0,149144000.0,233508000.0,,-1181986000.0,25766617000.0,233642000.0,-1025872000.0,746015000.0,,,,233642000.0,-1025872000.0,746043000.0,-46187000.0,1421888000.0,1421888000.0,,123461000.0,119976000.0,5749000.0,,-250964000.0,,-248359000.0,-25101543000.0,-300444000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,Q3TTM,2017-07-01,2018-06-30,,-794624000.0,191660000.0,303063000.0,12094000.0,486439000.0,28318858000.0,68311000.0,-1117347000.0,2126469000.0,,,,68311000.0,-1117347000.0,2126497000.0,1077461000.0,1077301000.0,1077301000.0,,68006000.0,128502000.0,3741000.0,,-331066000.0,,-343328000.0,-27647538000.0,-400445000.0,4770000.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,Q3,2018-04-01,2018-06-30,,-6177000.0,54097000.0,91321000.0,,422995000.0,99183000.0,-435266000.0,-90450000.0,823257000.0,,,,-435266000.0,-90450000.0,823285000.0,297569000.0,277875000.0,277875000.0,,-23031000.0,12247000.0,-4730000.0,,-83431000.0,,-79543000.0,-223029000.0,-240236000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,Q2YTD,2017-10-01,2018-03-31,2019-05-02 14:18:36+00:00,-777085000.0,95047000.0,142187000.0,,-1604981000.0,25667434000.0,668908000.0,-935422000.0,-77242000.0,,,,668908000.0,-935422000.0,-77242000.0,-343756000.0,1144013000.0,1144013000.0,,146492000.0,107729000.0,10479000.0,,-167533000.0,,-168816000.0,-24878514000.0,-60208000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,Q2TTM,2017-04-01,2018-03-31,,-847677000.0,179764000.0,277423000.0,12094000.0,-334418000.0,28292753000.0,-207597000.0,-1163989000.0,1058512000.0,,,,-207597000.0,-1163989000.0,1058512000.0,-313074000.0,849778000.0,849778000.0,,85965000.0,148826000.0,5457000.0,,-327710000.0,,-372513000.0,-28161257000.0,-160209000.0,38650000.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,Q2,2018-01-01,2018-03-31,,-706755000.0,52799000.0,72711000.0,,-588533000.0,21853827000.0,-65721000.0,-793099000.0,-87568000.0,,,,-65721000.0,-793099000.0,-87568000.0,-946388000.0,282160000.0,282160000.0,,93295000.0,85530000.0,8831000.0,,-83978000.0,,-95175000.0,-21883388000.0,-37712000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,Q1,2017-10-01,2017-12-31,2019-01-31 16:17:49+00:00,-70330000.0,42248000.0,69476000.0,,-1016448000.0,3813607000.0,734629000.0,-142323000.0,10326000.0,,,,734629000.0,-142323000.0,10326000.0,602632000.0,861853000.0,861853000.0,,53197000.0,22199000.0,1648000.0,,-83555000.0,,-73641000.0,-2995126000.0,-22496000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2018.0,Q1TTM,2017-01-01,2017-12-31,,-141828000.0,169088000.0,268716000.0,12094000.0,598285000.0,13084645000.0,-214699000.0,-483507000.0,1944819000.0,,,,-214699000.0,-483507000.0,1944819000.0,1246613000.0,979091000.0,979091000.0,,-70361000.0,114420000.0,2882000.0,,-323656000.0,-14756000.0,-402756000.0,-12967611000.0,-122497000.0,60857000.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,Q4,2019-07-01,2019-09-30,,93000.0,38575000.0,74812000.0,,360921000.0,59894000.0,-219388000.0,-78799000.0,672822000.0,,,,-219388000.0,-78799000.0,672822000.0,374635000.0,132307000.0,132307000.0,,66207000.0,21346000.0,563000.0,,-83910000.0,,-79455000.0,-65465000.0,-151253000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,FY,2018-10-01,2019-09-30,2019-11-19 17:11:19+00:00,-63951000.0,176410000.0,321102000.0,0.0,397735000.0,1147074000.0,-1086513000.0,-375832000.0,2344023000.0,,,,-1086513000.0,-375832000.0,2344023000.0,881678000.0,854135000.0,854135000.0,,594641000.0,70247000.0,-1659000.0,,-338974000.0,0.0,-310222000.0,-1290829000.0,-674031000.0,0.0,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,Q3TTM,2018-07-01,2019-06-30,,-66081000.0,180317000.0,331265000.0,,221187000.0,1764697000.0,-1343640000.0,-382275000.0,2336574000.0,,,,-1343640000.0,-382275000.0,2336546000.0,610631000.0,915832000.0,915832000.0,,687973000.0,59135000.0,2625000.0,,-337141000.0,,-318819000.0,-1968762000.0,-861569000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,Q3,2019-04-01,2019-06-30,,-11646000.0,37795000.0,74501000.0,,148762000.0,106933000.0,-358254000.0,-85806000.0,567877000.0,,,,-358254000.0,-85806000.0,567869000.0,123809000.0,302002000.0,302002000.0,,4817000.0,16978000.0,-4881000.0,,-84636000.0,,-69279000.0,-222710000.0,-174819000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,Q3YTD,2018-10-01,2019-06-30,2019-08-01 14:24:51+00:00,-64044000.0,137835000.0,246290000.0,,36814000.0,1087180000.0,-867125000.0,-297033000.0,1671201000.0,,,,-867125000.0,-297033000.0,1671201000.0,507043000.0,721828000.0,721828000.0,,528434000.0,48901000.0,-2222000.0,,-255064000.0,,-230767000.0,-1225364000.0,-522778000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,Q2YTD,2018-10-01,2019-03-31,2020-05-07 15:03:53+00:00,-52398000.0,100040000.0,171789000.0,,-111948000.0,980247000.0,-508871000.0,-211227000.0,1103324000.0,,,,-508871000.0,-211227000.0,1103332000.0,383234000.0,419826000.0,419826000.0,,523617000.0,31923000.0,2659000.0,,-170428000.0,0.0,-161488000.0,-1002654000.0,-347959000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,Q2TTM,2018-04-01,2019-03-31,,-60612000.0,196619000.0,348085000.0,,495420000.0,1756947000.0,-1420652000.0,-386919000.0,2591954000.0,,,,-1420652000.0,-386919000.0,2591962000.0,784391000.0,891705000.0,891705000.0,,660125000.0,54404000.0,2776000.0,,-335936000.0,,-329083000.0,-1969081000.0,-926986000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,Q2,2019-01-01,2019-03-31,,,50804000.0,85793000.0,,-38504000.0,458114000.0,-205161000.0,-83609000.0,624356000.0,,,,-205161000.0,-83609000.0,624364000.0,335594000.0,28073000.0,28073000.0,,498190000.0,15177000.0,-1354000.0,,-84893000.0,,-82255000.0,-484608000.0,-108951000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,Q1,2018-10-01,2018-12-31,2020-01-30 16:14:47+00:00,-52398000.0,49236000.0,85996000.0,,-73444000.0,522133000.0,-303710000.0,-127618000.0,478968000.0,,,,-303710000.0,-127618000.0,478968000.0,47640000.0,391753000.0,391753000.0,,25427000.0,16746000.0,4013000.0,,-85535000.0,,-79233000.0,-518046000.0,-239008000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2019.0,Q1TTM,2018-01-01,2018-12-31,,-767367000.0,198614000.0,335003000.0,,-54609000.0,23152660000.0,-1281212000.0,-1096409000.0,1880030000.0,,,,-1281212000.0,-1096409000.0,1880030000.0,-497591000.0,1145792000.0,1145792000.0,,255230000.0,124757000.0,12961000.0,,-335021000.0,,-342003000.0,-23367861000.0,-855747000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2020.0,Q2TTM,2019-04-01,2020-03-31,,-11553000.0,142934000.0,292917000.0,,-317838000.0,301177000.0,-1087805000.0,-332405000.0,2236406000.0,,,,-1087805000.0,-332405000.0,2236398000.0,816188000.0,1591988000.0,1591988000.0,,526405000.0,105496000.0,2844000.0,,-339087000.0,-30580000.0,-293116000.0,-422167000.0,-733224000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2020.0,Q2,2020-01-01,2020-03-31,,,29065000.0,71758000.0,,-472098000.0,65228000.0,-288102000.0,-105461000.0,852897000.0,,,,-288102000.0,-105461000.0,852897000.0,459334000.0,971111000.0,971111000.0,,253061000.0,56655000.0,2196000.0,,-87453000.0,-30580000.0,-77077000.0,-50508000.0,-272024000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2020.0,Q2YTD,2019-10-01,2020-03-31,2020-05-07 15:03:53+00:00,0.0,66564000.0,143604000.0,,-827521000.0,134350000.0,-510163000.0,-167800000.0,995707000.0,,,,-510163000.0,-167800000.0,995707000.0,317744000.0,1157679000.0,1157679000.0,,455381000.0,67172000.0,7162000.0,,-170541000.0,-30580000.0,-144382000.0,-133992000.0,-407152000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2020.0,Q1TTM,2019-01-01,2019-12-31,,-11553000.0,164673000.0,306952000.0,,115756000.0,694063000.0,-1004864000.0,-310553000.0,2007865000.0,,,,-1004864000.0,-310553000.0,2007865000.0,692448000.0,648950000.0,648950000.0,,771534000.0,64018000.0,-706000.0,,-336527000.0,,-298294000.0,-856267000.0,-570151000.0,,
AmerisourceBergen Corp,ABC,AI8GXW8LG5WK7E9UD086,1140859,2020.0,Q1,2019-10-01,2019-12-31,2020-01-30 16:14:47+00:00,0.0,37499000.0,71846000.0,,-355423000.0,69122000.0,-222061000.0,-62339000.0,142810000.0,,,,-222061000.0,-62339000.0,142810000.0,-141590000.0,186568000.0,186568000.0,,202320000.0,10517000.0,4966000.0,,-83088000.0,,-67305000.0,-83484000.0,-135128000.0,,
