company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Linear Technology Corp,LLTC,,791907,2013.0,Q4,2013-04-01,2013-06-30,,,5370000.0,99720000.0,25485000.0,12837000.0,27969000.0,13686000.0,-87953000.0,-143512000.0,163920000.0,-87953000.0,-143512000.0,163920000.0,-67545000.0,101941000.0,101941000.0,15803000.0,,-61898000.0,-318051000.0,-5438000.0,,-39741000.0,179977000.0
Linear Technology Corp,LLTC,,791907,2013.0,FY,2012-07-02,2013-06-30,2015-08-19 14:54:51+00:00,,21029000.0,99720000.0,25485000.0,55366000.0,16749000.0,102590000.0,-224438000.0,-426264000.0,563934000.0,-224438000.0,-426264000.0,563934000.0,-86768000.0,406925000.0,406925000.0,63865000.0,,-241329000.0,-1181592000.0,-17640000.0,,-85699000.0,772968000.0
Linear Technology Corp,LLTC,,791907,2013.0,Q3,2012-12-31,2013-03-31,,,5294000.0,,,13866000.0,-19246000.0,62462000.0,32297000.0,-72639000.0,127016000.0,32297000.0,-72639000.0,127016000.0,86674000.0,110968000.0,110968000.0,16134000.0,,,-294132000.0,-4169000.0,,-30165000.0,225662000.0
Linear Technology Corp,LLTC,,791907,2013.0,Q3YTD,2012-07-02,2013-03-31,2014-05-08 17:59:58+00:00,,15659000.0,,,42529000.0,-11220000.0,88904000.0,-136485000.0,-282752000.0,400014000.0,-136485000.0,-282752000.0,400014000.0,-19223000.0,304984000.0,304984000.0,48062000.0,,-179431000.0,-863541000.0,-12202000.0,,-45958000.0,592991000.0
Linear Technology Corp,LLTC,,791907,2013.0,Q2,2012-10-01,2012-12-30,,,5219000.0,,,14317000.0,-24525000.0,15723000.0,-115570000.0,-72081000.0,99862000.0,-115570000.0,-72081000.0,99862000.0,-87789000.0,88834000.0,88834000.0,16017000.0,,-120587000.0,-254156000.0,-4652000.0,,-10706000.0,186727000.0
Linear Technology Corp,LLTC,,791907,2013.0,Q2YTD,2012-07-02,2012-12-30,2014-02-06 19:33:36+00:00,,10365000.0,,,28663000.0,8026000.0,26442000.0,-168782000.0,-210113000.0,272998000.0,-168782000.0,-210113000.0,272998000.0,-105897000.0,194016000.0,194016000.0,31928000.0,,-179431000.0,-569409000.0,-8033000.0,,-15793000.0,367329000.0
Linear Technology Corp,LLTC,,791907,2013.0,Q1,2012-07-02,2012-09-30,2013-11-07 13:17:02+00:00,,5146000.0,,,14346000.0,32551000.0,10719000.0,-53212000.0,-138032000.0,173136000.0,-53212000.0,-138032000.0,173136000.0,-18108000.0,105182000.0,105182000.0,15911000.0,,-58844000.0,-315253000.0,-3381000.0,,-5087000.0,180602000.0
Linear Technology Corp,LLTC,,791907,2014.0,FY,2013-07-01,2014-06-29,2016-08-25 13:00:49+00:00,,18458000.0,119797000.0,21127000.0,51255000.0,12663000.0,100491000.0,-1070649000.0,504895000.0,596427000.0,-1070649000.0,504895000.0,596427000.0,30673000.0,459961000.0,459961000.0,54090000.0,11038000.0,-255305000.0,-1496652000.0,-37669000.0,-845087000.0,-81786000.0,2039216000.0
Linear Technology Corp,LLTC,,791907,2014.0,Q4,2014-03-31,2014-06-29,,,1885000.0,119797000.0,21127000.0,12851000.0,46903000.0,9910000.0,-933373000.0,80585000.0,203742000.0,-933373000.0,80585000.0,203742000.0,-649046000.0,129735000.0,129735000.0,12368000.0,4101000.0,-66095000.0,-424322000.0,-21033000.0,-845087000.0,-36202000.0,525940000.0
Linear Technology Corp,LLTC,,791907,2014.0,Q3TTM,2013-04-01,2014-03-30,,,21943000.0,99720000.0,25485000.0,51241000.0,-6271000.0,104267000.0,-225229000.0,280798000.0,556605000.0,-225229000.0,280798000.0,556605000.0,612174000.0,432167000.0,432167000.0,57525000.0,6937000.0,-251108000.0,-1390381000.0,-22074000.0,,-85325000.0,1693253000.0
Linear Technology Corp,LLTC,,791907,2014.0,Q3,2013-12-30,2014-03-30,,,5603000.0,,,12777000.0,-44948000.0,31065000.0,-47686000.0,339189000.0,101743000.0,-47686000.0,339189000.0,101743000.0,393246000.0,117607000.0,117607000.0,10704000.0,5108000.0,-65128000.0,-370147000.0,-8739000.0,,-18731000.0,718075000.0
Linear Technology Corp,LLTC,,791907,2014.0,Q3YTD,2013-07-01,2014-03-30,2015-05-05 17:34:48+00:00,,16573000.0,,,38404000.0,-34240000.0,90581000.0,-137276000.0,424310000.0,392685000.0,-137276000.0,424310000.0,392685000.0,679719000.0,330226000.0,330226000.0,41722000.0,6937000.0,-189210000.0,-1072330000.0,-16636000.0,,-45584000.0,1513276000.0
Linear Technology Corp,LLTC,,791907,2014.0,Q2TTM,2012-12-31,2013-12-29,,,21634000.0,99720000.0,25485000.0,52330000.0,19431000.0,135664000.0,-145246000.0,-131030000.0,581878000.0,-145246000.0,-131030000.0,581878000.0,305602000.0,425528000.0,425528000.0,62955000.0,1829000.0,-185980000.0,-1314366000.0,-17504000.0,,-96759000.0,1200840000.0
Linear Technology Corp,LLTC,,791907,2014.0,Q2,2013-09-30,2013-12-29,,,5524000.0,,,12792000.0,28986000.0,37861000.0,-36044000.0,5457000.0,168744000.0,-36044000.0,5457000.0,168744000.0,138157000.0,104751000.0,104751000.0,16691000.0,300000.0,-62023000.0,-440743000.0,-4009000.0,,-12182000.0,450209000.0
Linear Technology Corp,LLTC,,791907,2014.0,Q2YTD,2013-07-01,2013-12-29,2015-02-05 18:27:55+00:00,,10970000.0,,,25627000.0,10708000.0,59516000.0,-89590000.0,85121000.0,290942000.0,-89590000.0,85121000.0,290942000.0,286473000.0,212619000.0,212619000.0,31018000.0,1829000.0,-124082000.0,-702183000.0,-7897000.0,,-26853000.0,795201000.0
Linear Technology Corp,LLTC,,791907,2014.0,Q1TTM,2012-10-01,2013-09-29,,,21329000.0,99720000.0,25485000.0,53855000.0,-34080000.0,113526000.0,-224772000.0,-208568000.0,512996000.0,-224772000.0,-208568000.0,512996000.0,79656000.0,409611000.0,409611000.0,62281000.0,1529000.0,-244544000.0,-1127779000.0,-18147000.0,,-95283000.0,937358000.0
Linear Technology Corp,LLTC,,791907,2014.0,Q1,2013-07-01,2013-09-29,2014-11-05 18:40:00+00:00,,5446000.0,,,12835000.0,-18278000.0,21655000.0,-53546000.0,79664000.0,122198000.0,-53546000.0,79664000.0,122198000.0,148316000.0,107868000.0,107868000.0,14327000.0,1529000.0,-62059000.0,-261440000.0,-3888000.0,,-14671000.0,344992000.0
Linear Technology Corp,LLTC,,791907,2015.0,FY,2014-06-30,2015-06-28,2016-08-25 13:00:49+00:00,,,186920000.0,,54098000.0,-33083000.0,40712000.0,-346742000.0,-213821000.0,598919000.0,-346742000.0,-213821000.0,598919000.0,38356000.0,520963000.0,520963000.0,56941000.0,15190000.0,-278404000.0,-886222000.0,-62560000.0,,-124240000.0,734961000.0
Linear Technology Corp,LLTC,,791907,2015.0,Q4,2015-03-30,2015-06-28,,,,186920000.0,,,,14299000.0,-85164000.0,-86589000.0,161365000.0,-85164000.0,-86589000.0,161365000.0,-10388000.0,0.0,,,6217000.0,-73437000.0,-273202000.0,-8396000.0,,-32243000.0,195009000.0
Linear Technology Corp,LLTC,,791907,2015.0,Q3YTD,2014-06-30,2015-03-29,2016-05-05 13:04:30+00:00,,,,,40361000.0,-51277000.0,26413000.0,-261578000.0,-127232000.0,437554000.0,-261578000.0,-127232000.0,437554000.0,48744000.0,388248000.0,388248000.0,61920000.0,8973000.0,-204967000.0,-613020000.0,-54164000.0,,-91997000.0,539952000.0
Linear Technology Corp,LLTC,,791907,2015.0,Q3TTM,2014-03-31,2015-03-29,,,1885000.0,119797000.0,21127000.0,53212000.0,-4374000.0,36323000.0,-1194951000.0,-46647000.0,641296000.0,-1194951000.0,-46647000.0,641296000.0,-600302000.0,517983000.0,517983000.0,74288000.0,13074000.0,-271062000.0,-1037342000.0,-75197000.0,-845087000.0,-128199000.0,1065892000.0
Linear Technology Corp,LLTC,,791907,2015.0,Q3,2014-12-29,2015-03-29,,,,,,,,10998000.0,-81387000.0,-2056000.0,153221000.0,-81387000.0,-2056000.0,153221000.0,69778000.0,0.0,,,4223000.0,-73406000.0,-207288000.0,-11046000.0,,-23202000.0,216278000.0
Linear Technology Corp,LLTC,,791907,2015.0,Q2YTD,2014-06-30,2014-12-28,2016-02-11 12:27:26+00:00,,,,,26769000.0,-25613000.0,15415000.0,-180191000.0,-125176000.0,284333000.0,-180191000.0,-125176000.0,284333000.0,-21034000.0,253061000.0,253061000.0,30116000.0,4750000.0,-131561000.0,-405732000.0,-43118000.0,,-68795000.0,323674000.0
Linear Technology Corp,LLTC,,791907,2015.0,Q2TTM,2013-12-30,2014-12-28,,,7488000.0,119797000.0,21127000.0,52397000.0,-23658000.0,56390000.0,-1161250000.0,294598000.0,589818000.0,-1161250000.0,294598000.0,589818000.0,-276834000.0,500403000.0,500403000.0,53188000.0,13959000.0,-262784000.0,-1200201000.0,-72890000.0,-845087000.0,-123728000.0,1567689000.0
Linear Technology Corp,LLTC,,791907,2015.0,Q2,2014-09-29,2014-12-28,,,,,,13555000.0,-4571000.0,12092000.0,-85891000.0,-71833000.0,147957000.0,-85891000.0,-71833000.0,147957000.0,-9767000.0,123602000.0,123602000.0,15371000.0,2548000.0,-65822000.0,-186517000.0,-16201000.0,,-34709000.0,130885000.0
Linear Technology Corp,LLTC,,791907,2015.0,Q1TTM,2013-09-30,2014-09-28,,,13012000.0,119797000.0,21127000.0,51634000.0,9899000.0,82159000.0,-1111403000.0,371888000.0,610605000.0,-1111403000.0,371888000.0,610605000.0,-128910000.0,481552000.0,481552000.0,54508000.0,11711000.0,-258985000.0,-1454427000.0,-60698000.0,-845087000.0,-101201000.0,1887013000.0
Linear Technology Corp,LLTC,,791907,2015.0,Q1,2014-06-30,2014-09-28,2015-11-05 13:31:17+00:00,,,,,13214000.0,-21042000.0,3323000.0,-94300000.0,-53343000.0,136376000.0,-94300000.0,-53343000.0,136376000.0,-11267000.0,129459000.0,129459000.0,14745000.0,2202000.0,-65739000.0,-219215000.0,-26917000.0,,-34086000.0,192789000.0
Linear Technology Corp,LLTC,,791907,2016.0,Q4,2016-04-04,2016-07-03,,,,89749000.0,,12770000.0,12587000.0,5705000.0,-77474000.0,-83228000.0,174914000.0,-77474000.0,-83228000.0,174914000.0,14212000.0,132375000.0,132375000.0,17182000.0,3242000.0,-78367000.0,-462734000.0,-13027000.0,,-8054000.0,392533000.0
Linear Technology Corp,LLTC,,791907,2016.0,FY,2015-06-29,2016-07-03,2016-08-25 13:00:49+00:00,,,89749000.0,,51409000.0,67857000.0,21934000.0,-393214000.0,-223840000.0,685057000.0,-393214000.0,-223840000.0,685057000.0,68003000.0,494346000.0,494346000.0,71445000.0,7997000.0,-303358000.0,-1433303000.0,-47333000.0,,-119787000.0,1256796000.0
Linear Technology Corp,LLTC,,791907,2016.0,Q3TTM,2015-03-30,2016-04-03,,,,186920000.0,,52376000.0,73464000.0,30528000.0,-400904000.0,-227201000.0,671508000.0,-400904000.0,-227201000.0,671508000.0,43403000.0,494686000.0,494686000.0,49284000.0,10972000.0,-298428000.0,-1243771000.0,-42702000.0,,-143976000.0,1059272000.0
Linear Technology Corp,LLTC,,791907,2016.0,Q3,2016-01-04,2016-04-03,,,,,,12612000.0,16612000.0,,-110684000.0,4643000.0,177401000.0,-110684000.0,4643000.0,177401000.0,71360000.0,128392000.0,128392000.0,19785000.0,75000.0,-78181000.0,-318971000.0,-13194000.0,,-32578000.0,336808000.0
Linear Technology Corp,LLTC,,791907,2016.0,Q3YTD,2015-06-29,2016-04-03,2016-05-05 13:04:30+00:00,,,,,38639000.0,55270000.0,16229000.0,-315740000.0,-140612000.0,510143000.0,-315740000.0,-140612000.0,510143000.0,53791000.0,361971000.0,361971000.0,54263000.0,4755000.0,-224991000.0,-970569000.0,-34306000.0,,-111733000.0,864263000.0
Linear Technology Corp,LLTC,,791907,2016.0,Q2YTD,2015-06-29,2016-01-03,2017-01-31 12:26:13+00:00,,,,,26027000.0,38658000.0,16229000.0,-205056000.0,-145255000.0,332742000.0,-205056000.0,-145255000.0,332742000.0,-17569000.0,233579000.0,233579000.0,34478000.0,4680000.0,-146810000.0,-651598000.0,-21112000.0,,-79155000.0,527455000.0
Linear Technology Corp,LLTC,,791907,2016.0,Q2TTM,2014-12-29,2016-01-03,,,,186920000.0,,53356000.0,31188000.0,41526000.0,-371607000.0,-233900000.0,647328000.0,-371607000.0,-233900000.0,647328000.0,41821000.0,501481000.0,501481000.0,61303000.0,15120000.0,-293653000.0,-1132088000.0,-40554000.0,,-134600000.0,938742000.0
Linear Technology Corp,LLTC,,791907,2016.0,Q2,2015-09-28,2016-01-03,,,,,,12779000.0,5486000.0,11976000.0,-81067000.0,-115291000.0,157000000.0,-81067000.0,-115291000.0,157000000.0,-39358000.0,121532000.0,121532000.0,17203000.0,3053000.0,-73498000.0,-357102000.0,-10952000.0,,-22598000.0,252763000.0
Linear Technology Corp,LLTC,,791907,2016.0,Q1,2015-06-29,2015-09-27,2016-11-09 15:03:51+00:00,,,,,13248000.0,33172000.0,4253000.0,-123989000.0,-29964000.0,175742000.0,-123989000.0,-29964000.0,175742000.0,21789000.0,112047000.0,112047000.0,17275000.0,1627000.0,-73312000.0,-294496000.0,-10160000.0,,-56557000.0,274692000.0
Linear Technology Corp,LLTC,,791907,2016.0,Q1TTM,2014-09-29,2015-09-27,,,,186920000.0,,54132000.0,21131000.0,41642000.0,-376431000.0,-190442000.0,638285000.0,-376431000.0,-190442000.0,638285000.0,71412000.0,503551000.0,503551000.0,59471000.0,14615000.0,-285977000.0,-961503000.0,-45803000.0,,-146711000.0,816864000.0
Linear Technology Corp,LLTC,,791907,2017.0,Q2TTM,2016-01-04,2017-01-01,,,,89749000.0,,51634000.0,74388000.0,13105000.0,-351196000.0,-196460000.0,699552000.0,-351196000.0,-196460000.0,699552000.0,151896000.0,499875000.0,499875000.0,73655000.0,10231000.0,-313863000.0,-1376979000.0,-46657000.0,,-60669000.0,1227176000.0
Linear Technology Corp,LLTC,,791907,2017.0,Q2,2016-10-03,2017-01-01,,,,,,13076000.0,22471000.0,7400000.0,-77413000.0,10824000.0,179460000.0,-77413000.0,10824000.0,179460000.0,112871000.0,123986000.0,123986000.0,19927000.0,3131000.0,-78707000.0,-188578000.0,-12104000.0,,-9237000.0,211506000.0
Linear Technology Corp,LLTC,,791907,2017.0,Q2YTD,2016-07-04,2017-01-01,2017-01-31 12:26:13+00:00,,,,,26252000.0,45189000.0,7400000.0,-163038000.0,-117875000.0,347237000.0,-163038000.0,-117875000.0,347237000.0,66324000.0,239108000.0,239108000.0,36688000.0,6914000.0,-157315000.0,-595274000.0,-20436000.0,,-20037000.0,497835000.0
Linear Technology Corp,LLTC,,791907,2017.0,Q1TTM,2015-09-28,2016-10-02,,,,89749000.0,,51337000.0,57403000.0,17681000.0,-354850000.0,-322575000.0,677092000.0,-354850000.0,-322575000.0,677092000.0,-333000.0,497421000.0,497421000.0,70931000.0,10153000.0,-308654000.0,-1545503000.0,-45505000.0,,-74030000.0,1268433000.0
Linear Technology Corp,LLTC,,791907,2017.0,Q1,2016-07-04,2016-10-02,2016-11-09 15:03:51+00:00,,,,,13176000.0,22718000.0,,-85625000.0,-128699000.0,167777000.0,-85625000.0,-128699000.0,167777000.0,-46547000.0,115122000.0,115122000.0,16761000.0,3783000.0,-78608000.0,-406696000.0,-8332000.0,,-10800000.0,286329000.0
