company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincreaseinfedfundssold,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2014.0,Q3TTM,2013-10-01,2014-09-30,,,,,404000000.0,,-674000000.0,,9445000000.0,1331000000.0,7659000000.0,-9744000000.0,2323000000.0,7659000000.0,-9744000000.0,2323000000.0,238000000.0,7300000000.0,1500000000.0,1500000000.0,,824000000.0,-4163000000.0,-644000000.0,-484000000.0,269000000.0,-20146000000.0,-323000000.0,-3976000000.0,-1794000000.0,,11349000000.0,20000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2014.0,Q3,2014-07-01,2014-09-30,,,,,107000000.0,,30000000.0,,425000000.0,,959000000.0,-1736000000.0,590000000.0,959000000.0,-1736000000.0,590000000.0,-187000000.0,1340000000.0,341000000.0,341000000.0,,42000000.0,-4000000.0,,-122000000.0,70000000.0,-1887000000.0,-101000000.0,-455000000.0,-225000000.0,,271000000.0,-19000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 16:52:39+00:00,,,,307000000.0,,-432000000.0,,6949000000.0,297000000.0,3312000000.0,-4920000000.0,1555000000.0,3312000000.0,-4920000000.0,1555000000.0,-53000000.0,-1983000000.0,1098000000.0,1098000000.0,,366000000.0,-158000000.0,,-358000000.0,216000000.0,-12591000000.0,-208000000.0,-961000000.0,-474000000.0,,7865000000.0,14000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2014.0,Q2TTM,2013-07-01,2014-06-30,,,,,431000000.0,,-1935000000.0,,10268000000.0,1331000000.0,9414000000.0,-11461000000.0,2969000000.0,9414000000.0,-11461000000.0,2969000000.0,922000000.0,6556000000.0,3586000000.0,3586000000.0,,638000000.0,-4494000000.0,-487000000.0,-473000000.0,249000000.0,-23509000000.0,-359000000.0,-2205000000.0,-1569000000.0,,12846000000.0,48000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2014.0,Q2,2014-04-01,2014-06-30,,,,,102000000.0,,-43000000.0,,3442000000.0,297000000.0,2086000000.0,-2552000000.0,625000000.0,2086000000.0,-2552000000.0,625000000.0,159000000.0,-2983000000.0,438000000.0,438000000.0,,51000000.0,2023000000.0,-29000000.0,-124000000.0,77000000.0,-4510000000.0,-45000000.0,-320000000.0,-249000000.0,,2001000000.0,31000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 17:08:24+00:00,,,,200000000.0,,-462000000.0,,6524000000.0,297000000.0,2353000000.0,-3184000000.0,965000000.0,2353000000.0,-3184000000.0,965000000.0,134000000.0,-3323000000.0,757000000.0,757000000.0,,324000000.0,-154000000.0,,-236000000.0,146000000.0,-10704000000.0,-107000000.0,-506000000.0,-249000000.0,,7594000000.0,33000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2014.0,Q1,2014-01-01,2014-03-31,2014-05-08 16:40:48+00:00,,,,98000000.0,,-419000000.0,,3082000000.0,,267000000.0,-632000000.0,340000000.0,267000000.0,-632000000.0,340000000.0,-25000000.0,-340000000.0,319000000.0,319000000.0,,273000000.0,-2177000000.0,29000000.0,-112000000.0,69000000.0,-6194000000.0,-62000000.0,-186000000.0,,,5593000000.0,2000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2014.0,Q1TTM,2013-04-01,2014-03-31,,,,,468000000.0,,-488000000.0,,6826000000.0,1034000000.0,7757000000.0,-10500000000.0,3710000000.0,7757000000.0,-10500000000.0,3710000000.0,967000000.0,9420000000.0,1733000000.0,1733000000.0,,1761000000.0,-4281000000.0,-48000000.0,-454000000.0,236000000.0,-25741000000.0,-451000000.0,-3468000000.0,-1320000000.0,,15705000000.0,35000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 08:59:15+00:00,0.0,,,441000000.0,,196000000.0,,3091000000.0,,962000000.0,-3931000000.0,2418000000.0,962000000.0,-3931000000.0,2418000000.0,-551000000.0,1493000000.0,1706000000.0,1706000000.0,,-321000000.0,-21000000.0,,-497000000.0,396000000.0,-29971000000.0,-249000000.0,-2254000000.0,-850000000.0,,26252000000.0,37000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2015.0,Q4,2015-10-01,2015-12-31,,,,,108000000.0,,402000000.0,,-2599000000.0,,-1055000000.0,239000000.0,901000000.0,-1055000000.0,239000000.0,901000000.0,85000000.0,2312000000.0,656000000.0,656000000.0,,-356000000.0,18000000.0,,-126000000.0,91000000.0,-5277000000.0,-90000000.0,-445000000.0,-215000000.0,,5594000000.0,12000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-09 07:03:30+00:00,0.0,,,333000000.0,,-206000000.0,,5690000000.0,,2017000000.0,-4170000000.0,1517000000.0,2017000000.0,-4170000000.0,1517000000.0,-636000000.0,-819000000.0,1050000000.0,1050000000.0,,35000000.0,-39000000.0,,-371000000.0,305000000.0,-24694000000.0,-159000000.0,-1809000000.0,-635000000.0,,20658000000.0,25000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2015.0,Q3TTM,2014-10-01,2015-09-30,,,,,440000000.0,,-565000000.0,,5487000000.0,,5480000000.0,-8188000000.0,2038000000.0,5480000000.0,-8188000000.0,2038000000.0,-670000000.0,3601000000.0,1435000000.0,1435000000.0,,324000000.0,-43000000.0,,-503000000.0,404000000.0,-28728000000.0,-233000000.0,-2247000000.0,-815000000.0,,20738000000.0,35000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2015.0,Q3,2015-07-01,2015-09-30,,,,,112000000.0,,-136000000.0,,3110000000.0,,154000000.0,-1051000000.0,567000000.0,154000000.0,-1051000000.0,567000000.0,-330000000.0,-2130000000.0,380000000.0,380000000.0,,54000000.0,3000000.0,,-120000000.0,157000000.0,-6832000000.0,-69000000.0,-409000000.0,-300000000.0,,5842000000.0,8000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-05 08:57:30+00:00,,,,221000000.0,,-70000000.0,,2580000000.0,,1863000000.0,-3119000000.0,950000000.0,1863000000.0,-3119000000.0,950000000.0,-306000000.0,1311000000.0,670000000.0,670000000.0,,-19000000.0,-42000000.0,,-251000000.0,148000000.0,-17862000000.0,-90000000.0,-1400000000.0,-335000000.0,,14816000000.0,17000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2015.0,Q2TTM,2014-07-01,2015-06-30,,,,,435000000.0,,-399000000.0,,2802000000.0,,6285000000.0,-8873000000.0,2061000000.0,6285000000.0,-8873000000.0,2061000000.0,-527000000.0,7071000000.0,1396000000.0,1396000000.0,,312000000.0,-50000000.0,,-505000000.0,317000000.0,-23783000000.0,-265000000.0,-2293000000.0,-740000000.0,,15167000000.0,8000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2015.0,Q2,2015-04-01,2015-06-30,,,,,114000000.0,,-170000000.0,,2580000000.0,,1506000000.0,-2088000000.0,447000000.0,1506000000.0,-2088000000.0,447000000.0,-135000000.0,-392000000.0,309000000.0,309000000.0,,115000000.0,-97000000.0,,-129000000.0,79000000.0,-11777000000.0,-30000000.0,-301000000.0,-155000000.0,,9713000000.0,6000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 15:13:46+00:00,,,,107000000.0,,100000000.0,,0.0,,357000000.0,-1031000000.0,503000000.0,357000000.0,-1031000000.0,503000000.0,-171000000.0,1703000000.0,361000000.0,361000000.0,,-134000000.0,55000000.0,,-122000000.0,69000000.0,-6085000000.0,-60000000.0,-1099000000.0,-180000000.0,,5103000000.0,11000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2015.0,Q1TTM,2014-04-01,2015-03-31,,,,,423000000.0,,-272000000.0,,3664000000.0,297000000.0,6865000000.0,-9337000000.0,2239000000.0,6865000000.0,-9337000000.0,2239000000.0,-233000000.0,4480000000.0,1525000000.0,1525000000.0,,248000000.0,2070000000.0,-29000000.0,-500000000.0,315000000.0,-16516000000.0,-280000000.0,-2312000000.0,-834000000.0,,7455000000.0,33000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2016.0,FY,2016-01-01,2016-12-31,2019-03-01 09:04:05+00:00,-219000000.0,,,453000000.0,0.0,182000000.0,,5763000000.0,,625000000.0,-2864000000.0,2091000000.0,625000000.0,-2864000000.0,2091000000.0,-148000000.0,1146000000.0,1543000000.0,1543000000.0,,-430000000.0,-50000000.0,,-454000000.0,343000000.0,-24962000000.0,-312000000.0,-5119000000.0,-661000000.0,,22547000000.0,82000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2016.0,Q4,2016-10-01,2016-12-31,,,,,112000000.0,,418000000.0,,41000000.0,,-6000000.0,-657000000.0,891000000.0,-6000000.0,-657000000.0,891000000.0,228000000.0,2550000000.0,377000000.0,377000000.0,,-70000000.0,-1000000.0,,-99000000.0,54000000.0,-5732000000.0,-28000000.0,-2342000000.0,-155000000.0,,5093000000.0,10000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-06 16:33:35+00:00,-219000000.0,,,341000000.0,,-236000000.0,,5722000000.0,,631000000.0,-2207000000.0,1200000000.0,631000000.0,-2207000000.0,1200000000.0,-376000000.0,-1404000000.0,1166000000.0,1166000000.0,,-360000000.0,-49000000.0,,-355000000.0,289000000.0,-19230000000.0,-284000000.0,-2777000000.0,-506000000.0,,17454000000.0,72000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2016.0,Q3TTM,2015-10-01,2016-09-30,,-219000000.0,,,449000000.0,,166000000.0,,3123000000.0,,-424000000.0,-1968000000.0,2101000000.0,-424000000.0,-1968000000.0,2101000000.0,-291000000.0,908000000.0,1822000000.0,1822000000.0,,-716000000.0,-31000000.0,,-481000000.0,380000000.0,-24507000000.0,-374000000.0,-3222000000.0,-721000000.0,,23048000000.0,84000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2016.0,Q3,2016-07-01,2016-09-30,,,,,113000000.0,,2000000.0,,511000000.0,,-750000000.0,57000000.0,498000000.0,-750000000.0,57000000.0,498000000.0,-195000000.0,-600000000.0,516000000.0,516000000.0,,-212000000.0,20000000.0,,-115000000.0,79000000.0,-6076000000.0,-102000000.0,-325000000.0,-241000000.0,,6191000000.0,44000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-08 16:54:57+00:00,-219000000.0,,,228000000.0,,-238000000.0,,5211000000.0,,1381000000.0,-2264000000.0,702000000.0,1381000000.0,-2264000000.0,702000000.0,-181000000.0,-804000000.0,650000000.0,650000000.0,,-148000000.0,-69000000.0,,-240000000.0,210000000.0,-13154000000.0,-182000000.0,-2452000000.0,-265000000.0,,11263000000.0,28000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2016.0,Q2TTM,2015-07-01,2016-06-30,,-219000000.0,,,448000000.0,,28000000.0,,5722000000.0,,480000000.0,-3076000000.0,2170000000.0,480000000.0,-3076000000.0,2170000000.0,-426000000.0,-622000000.0,1686000000.0,1686000000.0,,-450000000.0,-48000000.0,,-486000000.0,458000000.0,-25263000000.0,-341000000.0,-3306000000.0,-780000000.0,,22699000000.0,48000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2016.0,Q2,2016-04-01,2016-06-30,,-176000000.0,,,118000000.0,,-28000000.0,,1701000000.0,,834000000.0,-1080000000.0,307000000.0,834000000.0,-1080000000.0,307000000.0,61000000.0,-302000000.0,324000000.0,324000000.0,,-198000000.0,-53000000.0,,-123000000.0,91000000.0,-7966000000.0,-91000000.0,-364000000.0,-25000000.0,,7140000000.0,13000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 16:04:23+00:00,-43000000.0,,,110000000.0,,-210000000.0,,3510000000.0,,547000000.0,-1184000000.0,395000000.0,547000000.0,-1184000000.0,395000000.0,-242000000.0,-502000000.0,326000000.0,326000000.0,,50000000.0,-16000000.0,,-117000000.0,119000000.0,-5188000000.0,-91000000.0,-2088000000.0,-240000000.0,,4123000000.0,15000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2016.0,Q1TTM,2015-04-01,2016-03-31,,-43000000.0,,,444000000.0,,-114000000.0,,6601000000.0,,1152000000.0,-4084000000.0,2310000000.0,1152000000.0,-4084000000.0,2310000000.0,-622000000.0,-712000000.0,1671000000.0,1671000000.0,,-137000000.0,-92000000.0,,-492000000.0,446000000.0,-29074000000.0,-280000000.0,-3243000000.0,-910000000.0,,25272000000.0,41000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2017.0,FY,2017-01-01,2017-12-31,2019-03-01 09:04:05+00:00,-44000000.0,,,341000000.0,,-580000000.0,,2967000000.0,,-1786000000.0,428000000.0,1480000000.0,-1786000000.0,428000000.0,1480000000.0,122000000.0,-659000000.0,2180000000.0,2180000000.0,,-722000000.0,-15000000.0,,-505000000.0,261000000.0,-15850000000.0,-231000000.0,-1969000000.0,-1605000000.0,,16513000000.0,40000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2017.0,Q4,2017-10-01,2017-12-31,,-32000000.0,,,86000000.0,,-515000000.0,,-630000000.0,,543000000.0,-486000000.0,252000000.0,543000000.0,-486000000.0,252000000.0,309000000.0,1710000000.0,495000000.0,495000000.0,,118000000.0,39000000.0,,-128000000.0,68000000.0,-6157000000.0,-70000000.0,-175000000.0,-273000000.0,,5758000000.0,15000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-06 16:48:44+00:00,-12000000.0,,,255000000.0,,-65000000.0,,3597000000.0,,-2329000000.0,914000000.0,1228000000.0,-2329000000.0,914000000.0,1228000000.0,-187000000.0,-2369000000.0,1685000000.0,1685000000.0,,-840000000.0,-54000000.0,,-377000000.0,193000000.0,-9693000000.0,-161000000.0,-1794000000.0,-1332000000.0,,10755000000.0,25000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2017.0,Q3TTM,2016-10-01,2017-09-30,,-12000000.0,,,367000000.0,,353000000.0,,3638000000.0,,-2335000000.0,257000000.0,2119000000.0,-2335000000.0,257000000.0,2119000000.0,41000000.0,181000000.0,2062000000.0,2062000000.0,,-910000000.0,-55000000.0,,-476000000.0,247000000.0,-15425000000.0,-189000000.0,-4136000000.0,-1487000000.0,,15848000000.0,35000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2017.0,Q3,2017-07-01,2017-09-30,,,,,85000000.0,,437000000.0,,1046000000.0,,-648000000.0,64000000.0,586000000.0,-648000000.0,64000000.0,586000000.0,2000000.0,-428000000.0,1013000000.0,1013000000.0,,-1016000000.0,-9000000.0,,-104000000.0,67000000.0,-3756000000.0,-7000000.0,-163000000.0,-990000000.0,,3820000000.0,7000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-08 16:27:45+00:00,-12000000.0,,,170000000.0,,-502000000.0,,2551000000.0,,-1681000000.0,850000000.0,642000000.0,-1681000000.0,850000000.0,642000000.0,-189000000.0,-1941000000.0,672000000.0,672000000.0,,176000000.0,-45000000.0,,-273000000.0,126000000.0,-5937000000.0,-154000000.0,-1631000000.0,-342000000.0,,6935000000.0,18000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2017.0,Q2TTM,2016-07-01,2017-06-30,,-12000000.0,,,395000000.0,,-82000000.0,,3103000000.0,,-2437000000.0,250000000.0,2031000000.0,-2437000000.0,250000000.0,2031000000.0,-156000000.0,9000000.0,1565000000.0,1565000000.0,,-106000000.0,-26000000.0,,-487000000.0,259000000.0,-17745000000.0,-284000000.0,-4298000000.0,-738000000.0,,18219000000.0,72000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2017.0,Q2,2017-04-01,2017-06-30,,-12000000.0,,,81000000.0,,-368000000.0,,2551000000.0,,349000000.0,-463000000.0,112000000.0,349000000.0,-463000000.0,112000000.0,-2000000.0,-2276000000.0,367000000.0,367000000.0,,-20000000.0,-58000000.0,,-129000000.0,52000000.0,-2933000000.0,-96000000.0,603000000.0,-342000000.0,,2566000000.0,12000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 16:21:05+00:00,0.0,,,89000000.0,,-134000000.0,,0.0,,-2030000000.0,1313000000.0,530000000.0,-2030000000.0,1313000000.0,530000000.0,-187000000.0,335000000.0,305000000.0,305000000.0,,196000000.0,13000000.0,,-144000000.0,74000000.0,-3004000000.0,-58000000.0,-2234000000.0,0.0,,4369000000.0,6000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2017.0,Q1TTM,2016-04-01,2017-03-31,,-176000000.0,,,432000000.0,,258000000.0,,2253000000.0,,-1952000000.0,-367000000.0,2226000000.0,-1952000000.0,-367000000.0,2226000000.0,-93000000.0,1983000000.0,1522000000.0,1522000000.0,,-284000000.0,-21000000.0,,-481000000.0,298000000.0,-22778000000.0,-279000000.0,-5265000000.0,-421000000.0,,22793000000.0,73000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2018.0,FY,2018-01-01,2018-12-31,2019-03-01 09:04:05+00:00,-43000000.0,,,360000000.0,,597000000.0,,2438000000.0,,1452000000.0,-4141000000.0,2856000000.0,1452000000.0,-4141000000.0,2856000000.0,167000000.0,5673000000.0,2193000000.0,2193000000.0,,-531000000.0,1682000000.0,,-565000000.0,237000000.0,-20155000000.0,-192000000.0,-6323000000.0,-1453000000.0,,16134000000.0,115000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2018.0,Q4,2018-10-01,2018-12-31,,-23000000.0,,,85000000.0,,88000000.0,,,,2892000000.0,-3240000000.0,930000000.0,2892000000.0,-3240000000.0,929000000.0,581000000.0,4493000000.0,456000000.0,456000000.0,,175000000.0,-392000000.0,,-158000000.0,126000000.0,-4869000000.0,-47000000.0,-651000000.0,-400000000.0,,1664000000.0,35000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-08 15:49:17+00:00,-20000000.0,,,275000000.0,,509000000.0,,2438000000.0,0.0,-1440000000.0,-901000000.0,1926000000.0,-1440000000.0,-901000000.0,1927000000.0,-414000000.0,1180000000.0,1737000000.0,1737000000.0,0.0,-706000000.0,2074000000.0,,-407000000.0,111000000.0,-15286000000.0,-145000000.0,-5672000000.0,-1053000000.0,,14470000000.0,80000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2018.0,Q3TTM,2017-10-01,2018-09-30,,-52000000.0,,,361000000.0,,-6000000.0,,1808000000.0,,-897000000.0,-1387000000.0,2178000000.0,-897000000.0,-1387000000.0,2179000000.0,-105000000.0,2890000000.0,2232000000.0,2232000000.0,,-588000000.0,2113000000.0,,-535000000.0,179000000.0,-21443000000.0,-215000000.0,-5847000000.0,-1326000000.0,,20228000000.0,95000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2018.0,Q3,2018-07-01,2018-09-30,,,,,49000000.0,,5000000.0,,1543000000.0,,799000000.0,-1385000000.0,633000000.0,799000000.0,-1385000000.0,634000000.0,48000000.0,211000000.0,434000000.0,434000000.0,,61000000.0,1717000000.0,,-146000000.0,84000000.0,-2778000000.0,-44000000.0,-2026000000.0,-500000000.0,,1385000000.0,52000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-08 12:28:03+00:00,-20000000.0,,,226000000.0,,504000000.0,,895000000.0,,-2239000000.0,484000000.0,1293000000.0,-2239000000.0,484000000.0,1293000000.0,-462000000.0,969000000.0,1303000000.0,1303000000.0,0.0,-767000000.0,357000000.0,,-261000000.0,27000000.0,-12508000000.0,-101000000.0,-3646000000.0,-553000000.0,,13085000000.0,28000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2018.0,Q2TTM,2017-07-01,2018-06-30,,-52000000.0,,,397000000.0,,426000000.0,,1311000000.0,,-2344000000.0,62000000.0,2131000000.0,-2344000000.0,62000000.0,2131000000.0,-151000000.0,2251000000.0,2811000000.0,2811000000.0,,-1665000000.0,387000000.0,,-493000000.0,162000000.0,-22421000000.0,-178000000.0,-3984000000.0,-1816000000.0,,22663000000.0,50000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2018.0,Q2,2018-04-01,2018-06-30,,,,,133000000.0,,457000000.0,,250000000.0,,-1335000000.0,321000000.0,1028000000.0,-1335000000.0,321000000.0,1028000000.0,14000000.0,-1330000000.0,602000000.0,602000000.0,,-178000000.0,389000000.0,,-126000000.0,14000000.0,-3757000000.0,-52000000.0,-283000000.0,-235000000.0,,4120000000.0,10000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2018.0,Q1,2018-01-01,2018-03-31,2019-05-10 16:00:36+00:00,-20000000.0,,,93000000.0,,47000000.0,,645000000.0,,-904000000.0,163000000.0,265000000.0,-904000000.0,163000000.0,265000000.0,-476000000.0,2299000000.0,701000000.0,701000000.0,0.0,-589000000.0,-32000000.0,,-135000000.0,13000000.0,-8751000000.0,-49000000.0,-3363000000.0,-318000000.0,,8965000000.0,18000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2018.0,Q1TTM,2017-04-01,2018-03-31,,-64000000.0,,,345000000.0,,-399000000.0,,3612000000.0,,-660000000.0,-722000000.0,1215000000.0,-660000000.0,-722000000.0,1215000000.0,-167000000.0,1305000000.0,2576000000.0,2576000000.0,,-1507000000.0,-60000000.0,,-496000000.0,200000000.0,-21597000000.0,-222000000.0,-3098000000.0,-1923000000.0,,21109000000.0,52000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2019.0,Q4,2019-10-01,2019-12-31,,,,,183000000.0,,905000000.0,,-2443000000.0,,-1892000000.0,530000000.0,1377000000.0,-1892000000.0,530000000.0,1379000000.0,17000000.0,1715000000.0,734000000.0,734000000.0,,336000000.0,-457000000.0,-61000000.0,-207000000.0,-781000000.0,-2320000000.0,-38000000.0,-200000000.0,-300000000.0,,2894000000.0,55000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2019.0,FY,2019-01-01,2019-12-31,2020-03-02 06:17:47+00:00,,,,472000000.0,1210000000.0,-149000000.0,,3866000000.0,242000000.0,-430000000.0,-797000000.0,1824000000.0,-430000000.0,-797000000.0,1824000000.0,597000000.0,3742000000.0,2512000000.0,2512000000.0,35000000.0,-540000000.0,-1552000000.0,-61000000.0,-753000000.0,-471000000.0,-16039000000.0,-243000000.0,-4212000000.0,-1763000000.0,,14211000000.0,90000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2019.0,Q3TTM,2018-10-01,2019-09-30,,-23000000.0,,,374000000.0,1210000000.0,-966000000.0,,6309000000.0,242000000.0,4354000000.0,-4567000000.0,1377000000.0,4354000000.0,-4567000000.0,1374000000.0,1161000000.0,6520000000.0,2234000000.0,2234000000.0,35000000.0,-701000000.0,-1487000000.0,,-704000000.0,436000000.0,-18588000000.0,-252000000.0,-4663000000.0,-1863000000.0,,12981000000.0,70000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-08 15:49:17+00:00,,,,289000000.0,1210000000.0,-1054000000.0,,6309000000.0,242000000.0,1462000000.0,-1327000000.0,447000000.0,1462000000.0,-1327000000.0,445000000.0,580000000.0,2027000000.0,1778000000.0,1778000000.0,35000000.0,-876000000.0,-1095000000.0,,-546000000.0,310000000.0,-13719000000.0,-205000000.0,-4012000000.0,-1463000000.0,,11317000000.0,35000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2019.0,Q2TTM,2018-07-01,2019-06-30,,-23000000.0,,,332000000.0,1210000000.0,159000000.0,,4753000000.0,,3134000000.0,-4793000000.0,2371000000.0,3134000000.0,-4793000000.0,2371000000.0,712000000.0,6774000000.0,2118000000.0,2118000000.0,35000000.0,-623000000.0,-470000000.0,,-630000000.0,385000000.0,-18547000000.0,-222000000.0,-5280000000.0,-2013000000.0,,12655000000.0,99000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2019.0,Q2,2019-04-01,2019-06-30,,,,,109000000.0,,-107000000.0,,1420000000.0,,-1212000000.0,953000000.0,274000000.0,-1212000000.0,953000000.0,274000000.0,15000000.0,1731000000.0,453000000.0,453000000.0,,-266000000.0,-2881000000.0,,-183000000.0,85000000.0,-4378000000.0,-74000000.0,-1099000000.0,-200000000.0,,5395000000.0,10000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-08 12:28:03+00:00,,,,198000000.0,1210000000.0,66000000.0,,3210000000.0,,-557000000.0,-168000000.0,808000000.0,-557000000.0,-168000000.0,808000000.0,83000000.0,2070000000.0,1228000000.0,1228000000.0,35000000.0,-859000000.0,-1795000000.0,,-326000000.0,175000000.0,-10900000000.0,-131000000.0,-2603000000.0,-1113000000.0,,9606000000.0,12000000.0
Fifth Third Bancorp,FITB,THRNG6BD57P9QWTQLG42,35527,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 16:31:09+00:00,,,,89000000.0,1210000000.0,173000000.0,,1790000000.0,,655000000.0,-1121000000.0,534000000.0,655000000.0,-1121000000.0,534000000.0,68000000.0,339000000.0,775000000.0,775000000.0,35000000.0,-593000000.0,1086000000.0,,-143000000.0,90000000.0,-6522000000.0,-57000000.0,-1504000000.0,-913000000.0,,4211000000.0,2000000.0
