company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2016.0,Q4,2016-10-01,2016-12-31,,2.4,2.4,2.15,88412000.0,253115000.0,253115000.0,253115000.0,74681000.0,1175170000.0,-2668000.0,,51657000.0,479206000.0,325937000.0,74681000.0,1152146000.0,,-2808000.0,805143000.0,347003000.0,-5476000.0,341527000.0,1226827000.0,104700000.0,104719000.0,116367000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2016.0,Q3,2016-07-01,2016-09-30,2017-11-08 07:54:13+00:00,2.53,2.53,2.27,101077000.0,264804000.0,264804000.0,264804000.0,44228000.0,1193158000.0,3575000.0,,26964000.0,543047000.0,270045000.0,44228000.0,1175894000.0,,-496000.0,813092000.0,362802000.0,3079000.0,365881000.0,1220122000.0,104700000.0,104833000.0,116466000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2016.0,Q3YTD,2016-01-01,2016-09-30,,6.15,6.15,5.55,345881000.0,642407000.0,642407000.0,642407000.0,225013000.0,3566155000.0,8937000.0,,67445000.0,1573089000.0,851760000.0,225013000.0,3408587000.0,,-4387000.0,2424849000.0,983738000.0,4550000.0,988288000.0,3633600000.0,104700000.0,104833000.0,116466000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2016.0,Q3TTM,2015-10-01,2016-09-30,,7.65,7.65,6.9,418176000.0,797401000.0,797401000.0,797401000.0,335844000.0,4646160000.0,23358000.0,,85517000.0,2034299000.0,1146714000.0,335844000.0,4395833000.0,,-22601000.0,3181013000.0,1214820000.0,757000.0,1215577000.0,4731677000.0,104700000.0,104833000.0,116466000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 07:46:53+00:00,1.88,1.88,1.69,96038000.0,196218000.0,196218000.0,196218000.0,69033000.0,1189529000.0,1879000.0,,23100000.0,559930000.0,292038000.0,69033000.0,1143596000.0,,-1251000.0,851968000.0,291628000.0,628000.0,292256000.0,1212629000.0,104400000.0,104633000.0,116231000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2016.0,Q2YTD,2016-01-01,2016-06-30,,3.62,3.62,3.28,244804000.0,377603000.0,377603000.0,377603000.0,180785000.0,2372997000.0,5362000.0,,40481000.0,1030042000.0,581715000.0,180785000.0,2232693000.0,,-3891000.0,1611757000.0,620936000.0,1471000.0,622407000.0,2413478000.0,104400000.0,104633000.0,116231000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2016.0,Q2TTM,2015-07-01,2016-06-30,,7.16,7.16,6.45,499990000.0,742995000.0,742995000.0,742995000.0,400699000.0,4572895000.0,18510000.0,,76082000.0,1917176000.0,1086662000.0,400699000.0,4248278000.0,,-19965000.0,3003838000.0,1244440000.0,-1455000.0,1242985000.0,4648977000.0,104400000.0,104633000.0,116231000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 07:43:33+00:00,1.74,1.74,1.59,148766000.0,181385000.0,181385000.0,181385000.0,111752000.0,1183468000.0,3483000.0,,17381000.0,470112000.0,289677000.0,111752000.0,1089097000.0,,-2640000.0,759789000.0,329308000.0,843000.0,330151000.0,1200849000.0,104200000.0,104290000.0,114228000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2016.0,Q1TTM,2015-04-01,2016-03-31,,7.17,7.17,6.45,537305000.0,741420000.0,741420000.0,741420000.0,420506000.0,4370532000.0,-1885000.0,,64433000.0,1747576000.0,969212000.0,420506000.0,4014459000.0,,-17061000.0,2716788000.0,1297671000.0,-18946000.0,1278725000.0,4434965000.0,104200000.0,104290000.0,114228000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2017.0,FY,2017-01-01,2017-12-31,2020-02-07 09:04:34+00:00,11.27,11.27,10.34,880000000.0,1198500000.0,1198500000.0,1198500000.0,397100000.0,5872200000.0,24000000.0,,,2075100000.0,1320400000.0,397100000.0,5475100000.0,25100000.0,,3395500000.0,2079600000.0,-1100000.0,2078500000.0,5872200000.0,106300000.0,106300000.0,115900000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2017.0,Q4,2017-10-01,2017-12-31,,1.61,1.61,1.52,381248000.0,173508000.0,173508000.0,173508000.0,105779000.0,1638860000.0,21952000.0,,-56440000.0,527941000.0,409880000.0,105779000.0,1476641000.0,6016000.0,,937821000.0,538820000.0,15936000.0,554756000.0,1582420000.0,106300000.0,106300000.0,115900000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2017.0,Q3,2017-07-01,2017-09-30,2018-11-06 07:56:51+00:00,3.64,3.64,3.32,177288000.0,388317000.0,388317000.0,388317000.0,104232000.0,1500673000.0,11861000.0,,,529749000.0,306766000.0,104232000.0,1396441000.0,6182000.0,,836515000.0,559926000.0,5679000.0,565605000.0,1500673000.0,106700000.0,106706000.0,117028000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2017.0,Q3YTD,2017-01-01,2017-09-30,,9.66,9.66,8.82,498752000.0,1024992000.0,1024992000.0,1024992000.0,291321000.0,4233340000.0,2048000.0,,56440000.0,1547159000.0,910520000.0,291321000.0,3998459000.0,19084000.0,,2457679000.0,1540780000.0,-17036000.0,1523744000.0,4289780000.0,106700000.0,106706000.0,117028000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2017.0,Q3TTM,2016-10-01,2017-09-30,,12.06,12.06,10.97,587164000.0,1278107000.0,1278107000.0,1278107000.0,366002000.0,5408510000.0,-620000.0,,108097000.0,2026365000.0,1236457000.0,366002000.0,5150605000.0,19084000.0,-2808000.0,3262822000.0,1887783000.0,-22512000.0,1865271000.0,5516607000.0,106700000.0,106706000.0,117028000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 16:11:08+00:00,3.66,3.66,3.34,138106000.0,387744000.0,387744000.0,387744000.0,102921000.0,1470116000.0,-19061000.0,,,509975000.0,306908000.0,102921000.0,1367195000.0,5401000.0,,816883000.0,550312000.0,-24462000.0,525850000.0,1470116000.0,105900000.0,106034000.0,116137000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2017.0,Q2YTD,2017-01-01,2017-06-30,,6.02,6.02,5.5,321464000.0,636675000.0,636675000.0,636675000.0,187089000.0,2732667000.0,-9813000.0,,56440000.0,1017410000.0,603754000.0,187089000.0,2602018000.0,12902000.0,,1621164000.0,980854000.0,-22715000.0,958139000.0,2789107000.0,105900000.0,106034000.0,116137000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2017.0,Q2TTM,2016-07-01,2017-06-30,,10.95,10.95,9.92,510953000.0,1154594000.0,1154594000.0,1154594000.0,305998000.0,5100995000.0,-8906000.0,,135061000.0,2039663000.0,1199736000.0,305998000.0,4930058000.0,12902000.0,-3304000.0,3239399000.0,1690659000.0,-25112000.0,1665547000.0,5236056000.0,105900000.0,106034000.0,116137000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 16:02:59+00:00,2.36,2.36,2.16,183358000.0,248931000.0,248931000.0,248931000.0,84168000.0,1262551000.0,9248000.0,,56440000.0,507435000.0,296846000.0,84168000.0,1234823000.0,7501000.0,,804281000.0,430542000.0,1747000.0,432289000.0,1318991000.0,105500000.0,105572000.0,115106000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2017.0,Q1TTM,2016-04-01,2017-03-31,,9.17,9.17,8.27,468885000.0,963068000.0,963068000.0,963068000.0,272110000.0,4820408000.0,12034000.0,,158161000.0,2089618000.0,1184866000.0,272110000.0,4706459000.0,7501000.0,-4555000.0,3274484000.0,1431975000.0,-22000.0,1431953000.0,4978569000.0,105500000.0,105572000.0,115106000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2018.0,FY,2018-01-01,2018-12-31,2020-02-07 09:04:34+00:00,22.65,22.65,21.29,109100000.0,2444400000.0,2444400000.0,2444400000.0,434100000.0,6710800000.0,47300000.0,,,2186100000.0,1556200000.0,434100000.0,6276700000.0,28200000.0,,3742300000.0,2534400000.0,19100000.0,2553500000.0,6710800000.0,107900000.0,107900000.0,114800000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2018.0,Q4,2018-10-01,2018-12-31,,7.59,7.59,7.14,-144162000.0,820288000.0,820288000.0,820288000.0,117139000.0,1927778000.0,-34504000.0,,,601211000.0,491316000.0,117139000.0,1810639000.0,7482000.0,,1092527000.0,718112000.0,-41986000.0,676126000.0,1927778000.0,107900000.0,107900000.0,114800000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2018.0,Q3,2018-07-01,2018-09-30,2019-11-05 07:47:53+00:00,5.5,5.5,5.17,41200000.0,594700000.0,594700000.0,594700000.0,110400000.0,1663500000.0,16400000.0,,,557000000.0,369200000.0,110400000.0,1553100000.0,7400000.0,,926200000.0,626900000.0,9000000.0,635900000.0,1663500000.0,108100000.0,108000000.0,115100000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2018.0,Q3YTD,2018-01-01,2018-09-30,,15.06,15.06,14.15,253262000.0,1624112000.0,1624112000.0,1624112000.0,316961000.0,4783022000.0,81804000.0,,,1584889000.0,1064884000.0,316961000.0,4466061000.0,20718000.0,,2649773000.0,1816288000.0,61086000.0,1877374000.0,4783022000.0,108100000.0,108000000.0,115100000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2018.0,Q3TTM,2017-10-01,2018-09-30,,16.67,16.67,15.67,634510000.0,1797620000.0,1797620000.0,1797620000.0,422740000.0,6421882000.0,103756000.0,,-56440000.0,2112830000.0,1474764000.0,422740000.0,5942702000.0,26734000.0,,3587594000.0,2355108000.0,77022000.0,2432130000.0,6365442000.0,108100000.0,108000000.0,115100000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2018.0,Q2,2018-04-01,2018-06-30,2018-08-02 16:11:08+00:00,5.12,5.12,4.82,104662000.0,551412000.0,551412000.0,551412000.0,91661000.0,1608022000.0,40804000.0,,,529289000.0,364884000.0,91661000.0,1516361000.0,6918000.0,,894173000.0,622188000.0,33886000.0,656074000.0,1608022000.0,107700000.0,107800000.0,114477000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2018.0,Q2YTD,2018-01-01,2018-06-30,,9.56,9.56,8.98,212062000.0,1029412000.0,1029412000.0,1029412000.0,206561000.0,3119522000.0,65404000.0,,,1027889000.0,695684000.0,206561000.0,2912961000.0,13318000.0,,1723573000.0,1189388000.0,52086000.0,1241474000.0,3119522000.0,107700000.0,107800000.0,114477000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2018.0,Q2TTM,2017-07-01,2018-06-30,,14.81,14.81,13.82,770598000.0,1591237000.0,1591237000.0,1591237000.0,416572000.0,6259055000.0,99217000.0,,-56440000.0,2085579000.0,1412330000.0,416572000.0,5786043000.0,25516000.0,,3497909000.0,2288134000.0,73701000.0,2361835000.0,6202615000.0,107700000.0,107800000.0,114477000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 07:50:15+00:00,4.44,4.44,4.16,107400000.0,478000000.0,478000000.0,478000000.0,114900000.0,1511500000.0,24600000.0,,,498600000.0,330800000.0,114900000.0,1396600000.0,6400000.0,,829400000.0,567200000.0,18200000.0,585400000.0,1511500000.0,107700000.0,107600000.0,114900000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2018.0,Q1TTM,2017-04-01,2018-03-31,,13.35,13.35,12.34,804042000.0,1427569000.0,1427569000.0,1427569000.0,427832000.0,6121149000.0,39352000.0,,-56440000.0,2066265000.0,1354354000.0,427832000.0,5636877000.0,23999000.0,,3420619000.0,2216258000.0,15353000.0,2231611000.0,6064709000.0,107700000.0,107600000.0,114900000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2019.0,Q4,2019-10-01,2019-12-31,,7.26,7.26,6.93,97800000.0,792000000.0,792000000.0,792000000.0,231000000.0,2508700000.0,220800000.0,56700000.0,,838800000.0,706500000.0,231000000.0,2277700000.0,6700000.0,,1602000000.0,675700000.0,214100000.0,889800000.0,2508700000.0,109200000.0,109200000.0,114600000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2019.0,FY,2019-01-01,2019-12-31,2020-02-07 09:04:34+00:00,19.38,19.38,18.46,313300000.0,2115800000.0,2115800000.0,2115800000.0,782200000.0,7863400000.0,249500000.0,,,3036600000.0,1834800000.0,782200000.0,7081200000.0,30200000.0,,4871400000.0,2209800000.0,219300000.0,2429100000.0,7863400000.0,109200000.0,109200000.0,114600000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2019.0,Q3YTD,2019-01-01,2019-09-30,,12.12,12.12,11.53,215500000.0,1323800000.0,1323800000.0,1323800000.0,551200000.0,5354700000.0,28700000.0,-56700000.0,,2197800000.0,1128300000.0,551200000.0,4803500000.0,23500000.0,,3269400000.0,1534100000.0,5200000.0,1539300000.0,5354700000.0,109400000.0,109400000.0,114200000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2019.0,Q3,2019-07-01,2019-09-30,2019-11-05 07:47:53+00:00,6.12,6.12,5.86,98900000.0,669600000.0,669600000.0,669600000.0,226600000.0,2048400000.0,37800000.0,,,663400000.0,419900000.0,226600000.0,1821800000.0,7800000.0,,1083300000.0,738500000.0,30000000.0,768500000.0,2048400000.0,109400000.0,109400000.0,114200000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2019.0,Q3TTM,2018-10-01,2019-09-30,,19.71,19.71,18.67,71338000.0,2144088000.0,2144088000.0,2144088000.0,668339000.0,7282478000.0,-5804000.0,-56700000.0,,2799011000.0,1619616000.0,668339000.0,6614139000.0,30982000.0,,4361927000.0,2252212000.0,-36786000.0,2215426000.0,7282478000.0,109400000.0,109400000.0,114200000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2019.0,Q2,2019-04-01,2019-06-30,2019-08-06 07:55:20+00:00,1.77,1.77,1.68,31600000.0,193100000.0,193100000.0,193100000.0,152500000.0,1933700000.0,-82900000.0,,,1048300000.0,417300000.0,152500000.0,1781200000.0,8000000.0,,1465600000.0,315600000.0,-90900000.0,224700000.0,1933700000.0,109100000.0,109200000.0,114600000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2019.0,Q2YTD,2019-01-01,2019-06-30,,6.0,6.0,5.67,116600000.0,654200000.0,654200000.0,654200000.0,324600000.0,3306300000.0,-9100000.0,-56700000.0,,1534400000.0,708400000.0,324600000.0,2981700000.0,15700000.0,,2186100000.0,795600000.0,-24800000.0,770800000.0,3306300000.0,109100000.0,109200000.0,114600000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2019.0,Q2TTM,2018-07-01,2019-06-30,,19.09,19.09,17.98,13638000.0,2069188000.0,2069188000.0,2069188000.0,552139000.0,6897578000.0,-27204000.0,-56700000.0,,2692611000.0,1568916000.0,552139000.0,6345439000.0,30582000.0,,4204827000.0,2140612000.0,-57786000.0,2082826000.0,6897578000.0,109100000.0,109200000.0,114600000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 07:51:29+00:00,4.23,4.23,3.99,85000000.0,461100000.0,461100000.0,461100000.0,172100000.0,1372600000.0,73800000.0,-56700000.0,,486100000.0,291100000.0,172100000.0,1200500000.0,7700000.0,,720500000.0,480000000.0,66100000.0,546100000.0,1372600000.0,109000000.0,108900000.0,115500000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2019.0,Q1TTM,2018-04-01,2019-03-31,,22.44,22.44,21.12,86700000.0,2427500000.0,2427500000.0,2427500000.0,491300000.0,6571900000.0,96500000.0,-56700000.0,,2173600000.0,1516500000.0,491300000.0,6080600000.0,29500000.0,,3633400000.0,2447200000.0,67000000.0,2514200000.0,6571900000.0,109000000.0,108900000.0,115500000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2020.0,Q1TTM,2019-04-01,2020-03-31,,20.84,20.84,19.9,272300000.0,2279300000.0,2279300000.0,2279300000.0,827400000.0,8319000000.0,150300000.0,16300000.0,,3134400000.0,1911000000.0,827400000.0,7491600000.0,28600000.0,,5061700000.0,2429900000.0,121700000.0,2551600000.0,8319000000.0,109800000.0,109800000.0,115100000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 07:51:29+00:00,5.69,5.69,5.43,44000000.0,624600000.0,624600000.0,624600000.0,217300000.0,1828200000.0,-25400000.0,-40400000.0,,583900000.0,367300000.0,217300000.0,1610900000.0,6100000.0,,910800000.0,700100000.0,-31500000.0,668600000.0,1828200000.0,109800000.0,109800000.0,115100000.0
