company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
DISH Network Corp,DISH,,1001082,2015.0,Q4,2015-10-01,2015-12-31,,-0.15,-0.15,,202062000.0,-0.15,125752000.0,-26246000.0,-46162000.0,-46162000.0,,-70013000.0,23851000.0,2740813000.0,3935275000.0,-3170000.0,680089000.0,20900000.0,196857000.0,2740813000.0,1194462000.0,42183000.0,4143000.0,1225660000.0,-31198000.0,-41210000.0,-72408000.0,3935275000.0,463800000.0,462995000.0,464697000.0
DISH Network Corp,DISH,,1001082,2015.0,Q3,2015-07-01,2015-09-30,2016-11-09 06:07:37+00:00,0.42,0.42,,252197000.0,0.42,,128331000.0,202610000.0,202610000.0,,196479000.0,6131000.0,2657526000.0,3733565000.0,28782000.0,195468000.0,,186654000.0,2657526000.0,1076039000.0,142834000.0,3273000.0,634319000.0,441720000.0,-110779000.0,330941000.0,3733565000.0,467800000.0,463190000.0,464702000.0
DISH Network Corp,DISH,,1001082,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.88,1.88,,761295000.0,1.88,,419416000.0,888188000.0,888188000.0,,872387000.0,15801000.0,7930473000.0,11290218000.0,284549000.0,576752000.0,,562128000.0,7930473000.0,3359745000.0,451898000.0,15383000.0,1900175000.0,1459570000.0,-151966000.0,1307604000.0,11290218000.0,467800000.0,463190000.0,464702000.0
DISH Network Corp,DISH,,1001082,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.77,2.77,,1048226000.0,2.77,,405813000.0,1296109000.0,1296109000.0,,1282317000.0,13792000.0,10382334000.0,14971937000.0,267652000.0,758183000.0,,788724000.0,10382334000.0,4589603000.0,590939000.0,30739000.0,2595133000.0,1994470000.0,-292548000.0,1701922000.0,14971937000.0,467800000.0,463190000.0,464702000.0
DISH Network Corp,DISH,,1001082,2015.0,Q2,2015-04-01,2015-06-30,2016-07-21 06:16:51+00:00,0.7,0.7,,262886000.0,0.7,,188004000.0,332326000.0,332326000.0,,324423000.0,7903000.0,2665042000.0,3832425000.0,135478000.0,194444000.0,,176066000.0,2665042000.0,1167383000.0,152751000.0,3616000.0,633396000.0,533987000.0,-13657000.0,520330000.0,3832425000.0,463500000.0,462929000.0,464635000.0
DISH Network Corp,DISH,,1001082,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.46,1.46,,509098000.0,1.46,,291085000.0,685578000.0,685578000.0,,675908000.0,9670000.0,5272947000.0,7556653000.0,255767000.0,381284000.0,,375474000.0,5272947000.0,2283706000.0,309064000.0,12110000.0,1265856000.0,1017850000.0,-41187000.0,976663000.0,7556653000.0,463500000.0,462929000.0,464635000.0
DISH Network Corp,DISH,,1001082,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.67,2.67,,1065919000.0,2.66,,337571000.0,1236534000.0,1236534000.0,,1231357000.0,5177000.0,10368154000.0,14917723000.0,182781000.0,743945000.0,,798446000.0,10368154000.0,4549569000.0,591510000.0,41575000.0,2608310000.0,1941259000.0,-367154000.0,1574105000.0,14917723000.0,463500000.0,462929000.0,464635000.0
DISH Network Corp,DISH,,1001082,2015.0,Q1,2015-01-01,2015-03-31,2016-04-20 06:09:40+00:00,0.76,0.76,,246212000.0,0.76,,103081000.0,353252000.0,353252000.0,,351485000.0,1767000.0,2607905000.0,3724228000.0,120289000.0,186840000.0,,199408000.0,2607905000.0,1116323000.0,156313000.0,8494000.0,632460000.0,483863000.0,-27530000.0,456333000.0,3724228000.0,462500000.0,462090000.0,464046000.0
DISH Network Corp,DISH,,1001082,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.43,2.43,,1074928000.0,2.42,,271459000.0,1111337000.0,1111337000.0,,1120247000.0,-8910000.0,10293975000.0,14773417000.0,56137000.0,730458000.0,,812040000.0,10293975000.0,4479442000.0,591528000.0,56171000.0,2617426000.0,1862016000.0,-479220000.0,1382796000.0,14773417000.0,462500000.0,462090000.0,464046000.0
DISH Network Corp,DISH,,1001082,2016.0,FY,2016-01-01,2016-12-31,2019-02-13 06:33:09+00:00,3.22,3.22,,921202000.0,3.15,,865818000.0,1550785000.0,1550785000.0,,1497939000.0,52846000.0,10504018000.0,15212302000.0,119315000.0,710719000.0,21148000.0,735954000.0,10504018000.0,4708284000.0,53141000.0,31168000.0,2389023000.0,2319261000.0,97342000.0,2416603000.0,15212302000.0,465200000.0,464807000.0,484162000.0
DISH Network Corp,DISH,,1001082,2016.0,Q4,2016-10-01,2016-12-31,,0.77,0.77,,230053000.0,0.71,,189251000.0,367804000.0,367804000.0,,355493000.0,12311000.0,2579575000.0,3752765000.0,2635000.0,186989000.0,21148000.0,162101000.0,2579575000.0,1173190000.0,29317000.0,10838000.0,600291000.0,572899000.0,-15844000.0,557055000.0,3752765000.0,465200000.0,464807000.0,484162000.0
DISH Network Corp,DISH,,1001082,2016.0,Q3,2016-07-01,2016-09-30,2017-11-09 06:12:41+00:00,0.68,0.68,,223998000.0,0.67,,181752000.0,332975000.0,332975000.0,,318452000.0,14523000.0,2650581000.0,3767472000.0,4387000.0,179524000.0,,190707000.0,2650581000.0,1116891000.0,19709000.0,7387000.0,594229000.0,522662000.0,-7935000.0,514727000.0,3767472000.0,468300000.0,464927000.0,492969000.0
DISH Network Corp,DISH,,1001082,2016.0,Q3YTD,2016-01-01,2016-09-30,,2.45,2.45,,691149000.0,2.44,,676567000.0,1182981000.0,1182981000.0,,1142446000.0,40535000.0,7924443000.0,11459537000.0,116680000.0,523730000.0,,573853000.0,7924443000.0,3535094000.0,23824000.0,20330000.0,1788732000.0,1746362000.0,113186000.0,1859548000.0,11459537000.0,468300000.0,464927000.0,492969000.0
DISH Network Corp,DISH,,1001082,2016.0,Q3TTM,2015-10-01,2016-09-30,,2.3,2.3,,893211000.0,2.29,125752000.0,650321000.0,1136819000.0,1136819000.0,,1072433000.0,64386000.0,10665256000.0,15394812000.0,113510000.0,1203819000.0,20900000.0,770710000.0,10665256000.0,4729556000.0,66007000.0,24473000.0,3014392000.0,1715164000.0,71976000.0,1787140000.0,15394812000.0,468300000.0,464927000.0,492969000.0
DISH Network Corp,DISH,,1001082,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 06:11:21+00:00,0.91,0.91,,239585000.0,0.91,,253175000.0,438062000.0,438062000.0,,424103000.0,13959000.0,2626954000.0,3864591000.0,45376000.0,175625000.0,,182145000.0,2626954000.0,1237637000.0,3410000.0,8989000.0,597355000.0,640282000.0,50955000.0,691237000.0,3864591000.0,466000000.0,464803000.0,465640000.0
DISH Network Corp,DISH,,1001082,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.77,1.77,,467151000.0,1.77,,494815000.0,850006000.0,850006000.0,,823994000.0,26012000.0,5273862000.0,7692065000.0,112293000.0,344206000.0,,383146000.0,5273862000.0,2418203000.0,4115000.0,12943000.0,1194503000.0,1223700000.0,121121000.0,1344821000.0,7692065000.0,466000000.0,464803000.0,465640000.0
DISH Network Corp,DISH,,1001082,2016.0,Q2TTM,2015-07-01,2016-06-30,,2.04,2.04,,921410000.0,2.04,125752000.0,596900000.0,1006454000.0,1006454000.0,,950460000.0,55994000.0,10672201000.0,15360905000.0,137905000.0,1219763000.0,20900000.0,766657000.0,10672201000.0,4688704000.0,189132000.0,20359000.0,3054482000.0,1634222000.0,-30868000.0,1603354000.0,15360905000.0,466000000.0,464803000.0,465640000.0
DISH Network Corp,DISH,,1001082,2016.0,Q1,2016-01-01,2016-03-31,2017-05-01 06:44:17+00:00,0.86,0.86,,227566000.0,0.86,,241640000.0,411944000.0,411944000.0,,399891000.0,12053000.0,2646908000.0,3827474000.0,66917000.0,168581000.0,,201001000.0,2646908000.0,1180566000.0,705000.0,3954000.0,597148000.0,583418000.0,70166000.0,653584000.0,3827474000.0,465000000.0,464375000.0,465219000.0
DISH Network Corp,DISH,,1001082,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.83,1.83,,944711000.0,1.83,125752000.0,531729000.0,900718000.0,900718000.0,,850780000.0,49938000.0,10710289000.0,15328739000.0,228007000.0,1238582000.0,20900000.0,760578000.0,10710289000.0,4618450000.0,338473000.0,14986000.0,3090523000.0,1527927000.0,-95480000.0,1432447000.0,15328739000.0,465000000.0,464375000.0,465219000.0
DISH Network Corp,DISH,,1001082,2017.0,FY,2017-01-01,2017-12-31,2020-02-19 06:14:12+00:00,4.5,4.5,,817564000.0,4.07,145918000.0,-515320000.0,2165407000.0,2165407000.0,,2098689000.0,66718000.0,10219362000.0,14391375000.0,104488000.0,658017000.0,295695000.0,687054000.0,10219362000.0,4172013000.0,63172000.0,41006000.0,2604248000.0,1567765000.0,82322000.0,1650087000.0,14391375000.0,466400000.0,466021000.0,522596000.0
DISH Network Corp,DISH,,1001082,2017.0,Q4,2017-10-01,2017-12-31,,2.96,2.96,,191939000.0,2.65,145918000.0,-1082035000.0,1401305000.0,1401305000.0,,1385483000.0,15822000.0,2539681000.0,3483928000.0,56315000.0,157846000.0,,189253000.0,2539681000.0,944247000.0,3363000.0,7027000.0,684956000.0,259291000.0,59979000.0,319270000.0,3483928000.0,466400000.0,466021000.0,522596000.0
DISH Network Corp,DISH,,1001082,2017.0,Q3,2017-07-01,2017-09-30,2018-11-07 06:11:37+00:00,0.64,0.64,,209324000.0,0.57,,176917000.0,315265000.0,315265000.0,,297375000.0,17890000.0,2578116000.0,3583454000.0,40261000.0,160009000.0,,186954000.0,2578116000.0,1005338000.0,4370000.0,7240000.0,556287000.0,449051000.0,43131000.0,492182000.0,3583454000.0,464600000.0,466240000.0,525246000.0
DISH Network Corp,DISH,,1001082,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.54,1.54,,625625000.0,1.42,,566715000.0,764102000.0,764102000.0,,713206000.0,50896000.0,7679681000.0,10907447000.0,48173000.0,500171000.0,295695000.0,497801000.0,7679681000.0,3227766000.0,59809000.0,33979000.0,1919292000.0,1308474000.0,22343000.0,1330817000.0,10907447000.0,464600000.0,466240000.0,525246000.0
DISH Network Corp,DISH,,1001082,2017.0,Q3TTM,2016-10-01,2017-09-30,,2.31,2.31,,855678000.0,2.13,,755966000.0,1131906000.0,1131906000.0,,1068699000.0,63207000.0,10259256000.0,14660212000.0,50808000.0,687160000.0,316843000.0,659902000.0,10259256000.0,4400956000.0,89126000.0,44817000.0,2519583000.0,1881373000.0,6499000.0,1887872000.0,14660212000.0,464600000.0,466240000.0,525246000.0
DISH Network Corp,DISH,,1001082,2017.0,Q2,2017-04-01,2017-06-30,2018-08-03 06:10:01+00:00,0.09,0.09,,211671000.0,0.09,,182686000.0,58762000.0,58762000.0,,40116000.0,18646000.0,2540371000.0,3643632000.0,3167000.0,163980000.0,295695000.0,179812000.0,2540371000.0,1103261000.0,26269000.0,12447000.0,851158000.0,252103000.0,-10655000.0,241448000.0,3643632000.0,445700000.0,466019000.0,466935000.0
DISH Network Corp,DISH,,1001082,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.9,0.9,,416301000.0,0.85,,389798000.0,448837000.0,448837000.0,,415831000.0,33006000.0,5101565000.0,7323993000.0,7912000.0,340162000.0,295695000.0,310847000.0,5101565000.0,2222428000.0,55439000.0,26739000.0,1363005000.0,859423000.0,-20788000.0,838635000.0,7323993000.0,445700000.0,466019000.0,466935000.0
DISH Network Corp,DISH,,1001082,2017.0,Q2TTM,2016-07-01,2017-06-30,,2.35,2.35,,870352000.0,2.23,,760801000.0,1149616000.0,1149616000.0,,1089776000.0,59840000.0,10331721000.0,14844230000.0,14934000.0,706675000.0,316843000.0,663655000.0,10331721000.0,4512509000.0,104465000.0,44964000.0,2557525000.0,1954984000.0,-44567000.0,1910417000.0,14844230000.0,445700000.0,466019000.0,466935000.0
DISH Network Corp,DISH,,1001082,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 06:14:20+00:00,0.81,0.81,,204630000.0,0.76,,207112000.0,390075000.0,390075000.0,,375715000.0,14360000.0,2561194000.0,3680361000.0,4745000.0,176182000.0,,131035000.0,2561194000.0,1119167000.0,29170000.0,14292000.0,511847000.0,607320000.0,-10133000.0,597187000.0,3680361000.0,463800000.0,465412000.0,514443000.0
DISH Network Corp,DISH,,1001082,2017.0,Q1TTM,2016-04-01,2017-03-31,,3.17,3.17,,898266000.0,3.05,,831290000.0,1528916000.0,1528916000.0,,1473763000.0,55153000.0,10418304000.0,15065189000.0,57143000.0,718320000.0,21148000.0,665988000.0,10418304000.0,4646885000.0,81606000.0,41506000.0,2303722000.0,2343163000.0,17043000.0,2360206000.0,15065189000.0,463800000.0,465412000.0,514443000.0
DISH Network Corp,DISH,,1001082,2018.0,FY,2018-01-01,2018-12-31,2020-02-19 06:14:12+00:00,3.37,3.37,,712024000.0,3.0,,533684000.0,1655491000.0,1655491000.0,,1575091000.0,80400000.0,9459488000.0,13621302000.0,11801000.0,576568000.0,,725601000.0,9459488000.0,4161814000.0,15006000.0,44759000.0,2014193000.0,2147621000.0,41554000.0,2189175000.0,13621302000.0,467400000.0,467350000.0,525832000.0
DISH Network Corp,DISH,,1001082,2018.0,Q4,2018-10-01,2018-12-31,,0.72,0.72,,171065000.0,0.65,,135697000.0,357286000.0,357286000.0,,337080000.0,20206000.0,2317109000.0,3306829000.0,-296000.0,140003000.0,,195900000.0,2317109000.0,989720000.0,3771000.0,14298000.0,506968000.0,482752000.0,10231000.0,492983000.0,3306829000.0,467400000.0,467350000.0,525832000.0
DISH Network Corp,DISH,,1001082,2018.0,Q3,2018-07-01,2018-09-30,2019-11-07 06:13:12+00:00,0.92,0.92,,175285000.0,0.82,,140690000.0,452598000.0,452598000.0,,431734000.0,20864000.0,2350985000.0,3395141000.0,25473000.0,136869000.0,,169299000.0,2350985000.0,1044156000.0,5413000.0,10525000.0,481453000.0,562703000.0,30585000.0,593288000.0,3395141000.0,469300000.0,467570000.0,525995000.0
DISH Network Corp,DISH,,1001082,2018.0,Q3YTD,2018-01-01,2018-09-30,,2.65,2.65,,540959000.0,2.35,,397987000.0,1298205000.0,1298205000.0,,1238011000.0,60194000.0,7142379000.0,10314473000.0,12097000.0,436565000.0,,529701000.0,7142379000.0,3172094000.0,11235000.0,30461000.0,1507225000.0,1664869000.0,31323000.0,1696192000.0,10314473000.0,469300000.0,467570000.0,525995000.0
DISH Network Corp,DISH,,1001082,2018.0,Q3TTM,2017-10-01,2018-09-30,,5.61,5.61,,732898000.0,5.0,145918000.0,-684048000.0,2699510000.0,2699510000.0,,2623494000.0,76016000.0,9682060000.0,13798401000.0,68412000.0,594411000.0,,718954000.0,9682060000.0,4116341000.0,14598000.0,37488000.0,2192181000.0,1924160000.0,91302000.0,2015462000.0,13798401000.0,469300000.0,467570000.0,525995000.0
DISH Network Corp,DISH,,1001082,2018.0,Q2,2018-04-01,2018-06-30,2019-07-29 16:02:46+00:00,0.94,0.94,,172702000.0,0.83,,141560000.0,460286000.0,460286000.0,,438717000.0,21569000.0,2378806000.0,3460845000.0,21432000.0,146052000.0,,190625000.0,2378806000.0,1082039000.0,2865000.0,10619000.0,509379000.0,572660000.0,29186000.0,601846000.0,3460845000.0,466700000.0,467425000.0,525849000.0
DISH Network Corp,DISH,,1001082,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.73,1.73,,365674000.0,1.53,,257297000.0,845607000.0,845607000.0,,806277000.0,39330000.0,4791394000.0,6919332000.0,-13376000.0,299696000.0,,360402000.0,4791394000.0,2127938000.0,5822000.0,19936000.0,1025772000.0,1102166000.0,738000.0,1102904000.0,6919332000.0,466700000.0,467425000.0,525849000.0
DISH Network Corp,DISH,,1001082,2018.0,Q2TTM,2017-07-01,2018-06-30,,5.33,5.33,,766937000.0,4.75,145918000.0,-647821000.0,2562177000.0,2562177000.0,,2489135000.0,73042000.0,9909191000.0,13986714000.0,83200000.0,617551000.0,,736609000.0,9909191000.0,4077523000.0,13555000.0,34203000.0,2267015000.0,1810508000.0,103848000.0,1914356000.0,13986714000.0,466700000.0,467425000.0,525849000.0
DISH Network Corp,DISH,,1001082,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 06:10:31+00:00,0.79,0.79,,192972000.0,0.7,,115737000.0,385321000.0,385321000.0,,367560000.0,17761000.0,2412588000.0,3458487000.0,-34808000.0,153644000.0,,169777000.0,2412588000.0,1045899000.0,2957000.0,9317000.0,516393000.0,529506000.0,-28448000.0,501058000.0,3458487000.0,465300000.0,466642000.0,525309000.0
DISH Network Corp,DISH,,1001082,2018.0,Q1TTM,2017-04-01,2018-03-31,,4.48,4.48,,805906000.0,4.01,145918000.0,-606695000.0,2160653000.0,2160653000.0,,2090534000.0,70119000.0,10070756000.0,14169501000.0,64935000.0,635479000.0,295695000.0,725796000.0,10070756000.0,4098745000.0,36959000.0,36031000.0,2608794000.0,1489951000.0,64007000.0,1553958000.0,14169501000.0,465300000.0,466642000.0,525309000.0
DISH Network Corp,DISH,,1001082,2019.0,Q4,2019-10-01,2019-12-31,,0.77,0.77,,173555000.0,0.69,,115986000.0,413547000.0,413547000.0,,389404000.0,24143000.0,2251178000.0,3240865000.0,1400000.0,78007000.0,,215173000.0,2251178000.0,989687000.0,6089000.0,11270000.0,466735000.0,522952000.0,6581000.0,529533000.0,3240865000.0,479300000.0,479657000.0,537964000.0
DISH Network Corp,DISH,,1001082,2019.0,FY,2019-01-01,2019-12-31,2020-02-19 06:14:12+00:00,2.92,2.92,,630577000.0,2.6,,451358000.0,1492569000.0,1492569000.0,,1399512000.0,93057000.0,9056940000.0,12807684000.0,11524000.0,447811000.0,,793480000.0,9056940000.0,3750744000.0,23687000.0,77214000.0,1871868000.0,1878876000.0,65051000.0,1943927000.0,12807684000.0,479300000.0,479657000.0,537964000.0
DISH Network Corp,DISH,,1001082,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.15,2.15,,457022000.0,1.91,,335372000.0,1079022000.0,1079022000.0,,1010108000.0,68914000.0,6805762000.0,9566819000.0,10124000.0,369804000.0,,578307000.0,6805762000.0,2761057000.0,17598000.0,65944000.0,1405133000.0,1355924000.0,58470000.0,1414394000.0,9566819000.0,477400000.0,477495000.0,535746000.0
DISH Network Corp,DISH,,1001082,2019.0,Q3TTM,2018-10-01,2019-09-30,,2.87,2.87,,628087000.0,2.56,,471069000.0,1436308000.0,1436308000.0,,1347188000.0,89120000.0,9122871000.0,12873648000.0,9828000.0,509807000.0,,774207000.0,9122871000.0,3750777000.0,21369000.0,80242000.0,1912101000.0,1838676000.0,68701000.0,1907377000.0,12873648000.0,477400000.0,477495000.0,535746000.0
DISH Network Corp,DISH,,1001082,2019.0,Q3,2019-07-01,2019-09-30,2019-11-07 06:13:12+00:00,0.74,0.74,,154181000.0,0.66,,116213000.0,377157000.0,377157000.0,,353304000.0,23853000.0,2276360000.0,3168363000.0,-1796000.0,92295000.0,,176635000.0,2276360000.0,892003000.0,6027000.0,32301000.0,423111000.0,468892000.0,24478000.0,493370000.0,3168363000.0,477400000.0,477495000.0,535746000.0
DISH Network Corp,DISH,,1001082,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.41,1.41,,302841000.0,1.25,,219159000.0,701865000.0,701865000.0,,656804000.0,45061000.0,4529402000.0,6398456000.0,11920000.0,277509000.0,,401672000.0,4529402000.0,1869054000.0,11571000.0,33643000.0,982022000.0,887032000.0,33992000.0,921024000.0,6398456000.0,466200000.0,469655000.0,527983000.0
DISH Network Corp,DISH,,1001082,2019.0,Q2TTM,2018-07-01,2019-06-30,,3.05,3.05,,649191000.0,2.72,,495546000.0,1511749000.0,1511749000.0,,1425618000.0,86131000.0,9197496000.0,13100426000.0,37097000.0,554381000.0,,766871000.0,9197496000.0,3902930000.0,20755000.0,58466000.0,1970443000.0,1932487000.0,74808000.0,2007295000.0,13100426000.0,466200000.0,469655000.0,527983000.0
DISH Network Corp,DISH,,1001082,2019.0,Q2,2019-04-01,2019-06-30,2019-07-29 16:02:46+00:00,0.68,0.68,,149702000.0,0.6,,105824000.0,340566000.0,340566000.0,,317043000.0,23523000.0,2290112000.0,3211312000.0,2832000.0,138008000.0,,202758000.0,2290112000.0,921200000.0,5650000.0,18476000.0,490468000.0,430732000.0,15658000.0,446390000.0,3211312000.0,466200000.0,469655000.0,527983000.0
DISH Network Corp,DISH,,1001082,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 06:11:06+00:00,0.73,0.73,,153139000.0,0.65,,113335000.0,361299000.0,361299000.0,,339761000.0,21538000.0,2239290000.0,3187144000.0,9088000.0,139501000.0,,198914000.0,2239290000.0,947854000.0,5921000.0,15167000.0,491554000.0,456300000.0,18334000.0,474634000.0,3187144000.0,465400000.0,467953000.0,526219000.0
DISH Network Corp,DISH,,1001082,2019.0,Q1TTM,2018-04-01,2019-03-31,,3.31,3.31,,672191000.0,2.95,,531282000.0,1631469000.0,1631469000.0,,1547292000.0,84177000.0,9286190000.0,13349959000.0,55697000.0,562425000.0,,754738000.0,9286190000.0,4063769000.0,17970000.0,50609000.0,1989354000.0,2074415000.0,88336000.0,2162751000.0,13349959000.0,465400000.0,467953000.0,526219000.0
DISH Network Corp,DISH,,1001082,2020.0,Q1TTM,2019-04-01,2020-03-31,,2.33,2.33,,644258000.0,2.08,356418000.0,383029000.0,1230544000.0,1230544000.0,,1132850000.0,97694000.0,9073899000.0,12837929000.0,4028000.0,383162000.0,,813538000.0,9073899000.0,3764030000.0,33372000.0,76263000.0,2197376000.0,1566654000.0,46919000.0,1613573000.0,12837929000.0,522100000.0,523152000.0,581381000.0
DISH Network Corp,DISH,,1001082,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 06:11:06+00:00,0.14,0.14,,166820000.0,0.13,356418000.0,45006000.0,99274000.0,99274000.0,,73099000.0,26175000.0,2256249000.0,3217389000.0,1592000.0,74852000.0,,218972000.0,2256249000.0,961140000.0,15606000.0,14216000.0,817062000.0,144078000.0,202000.0,144280000.0,3217389000.0,522100000.0,523152000.0,581381000.0
