company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,cashinterestreceived,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
DISH Network Corp,DISH,,1001082,2014.0,Q2TTM,2013-07-01,2014-06-30,,-328134000.0,,,,1040329000.0,-51000.0,321228000.0,69137000.0,23657000.0,-530084000.0,-1622386000.0,2190511000.0,153000.0,-10783000.0,38575000.0,-529931000.0,-1633169000.0,2229086000.0,65935000.0,972090000.0,1011521000.0,-39431000.0,-182567000.0,,-1313310000.0,,,-5659049000.0,-1124631000.0,-622878000.0,,6802738000.0
DISH Network Corp,DISH,,1001082,2014.0,Q2,2014-04-01,2014-06-30,,,,,,271895000.0,,-14127000.0,23682000.0,18071000.0,-67337000.0,-441242000.0,467251000.0,,,,-67337000.0,-441242000.0,467251000.0,-41328000.0,207129000.0,207129000.0,,2354000.0,,-102790000.0,,,-1388425000.0,-299765000.0,-109090000.0,,1349738000.0
DISH Network Corp,DISH,,1001082,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 06:04:52+00:00,,,,,521115000.0,,238357000.0,29696000.0,19986000.0,-67132000.0,-1656687000.0,1151156000.0,,,,-67132000.0,-1656687000.0,1151156000.0,-572663000.0,377946000.0,377946000.0,,13738000.0,,-1301824000.0,,,-2679365000.0,-600610000.0,-116814000.0,,2925112000.0
DISH Network Corp,DISH,,1001082,2014.0,Q1TTM,2013-04-01,2014-03-31,,-328134000.0,,,,1073076000.0,-228000.0,256116000.0,71639000.0,7511574000.0,1849349000.0,-2891638000.0,2284721000.0,48000.0,6072000.0,21919000.0,1849397000.0,-2885566000.0,2306640000.0,1270243000.0,749887000.0,795672000.0,-45785000.0,159857000.0,,-1342632000.0,,,-6586843000.0,-1106485000.0,-5733864000.0,,6472456000.0
DISH Network Corp,DISH,,1001082,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 06:06:01+00:00,,,,,249220000.0,,252484000.0,6014000.0,1915000.0,205000.0,-1215445000.0,683905000.0,,,,205000.0,-1215445000.0,683905000.0,-531335000.0,170817000.0,170817000.0,,11384000.0,,-1199034000.0,,,-1290940000.0,-300845000.0,-7724000.0,,1575374000.0
DISH Network Corp,DISH,,1001082,2015.0,FY,2015-01-01,2015-12-31,2018-02-21 06:24:28+00:00,,,,,963357000.0,,776291000.0,238068000.0,32189000.0,-448200000.0,-8062084000.0,2459123000.0,,,,-448200000.0,-8062084000.0,2459123000.0,-6051161000.0,842026000.0,842026000.0,,-122551000.0,-31610000.0,-8933990000.0,,,-447901000.0,-734998000.0,-686847000.0,,2054805000.0
DISH Network Corp,DISH,,1001082,2015.0,Q4,2015-10-01,2015-12-31,,,,,,202062000.0,,-77987000.0,216783000.0,17269000.0,-15134000.0,-404998000.0,229086000.0,,,,-15134000.0,-404998000.0,229086000.0,-191046000.0,-46162000.0,-46162000.0,,151173000.0,-235810000.0,-74199000.0,,,-268605000.0,-129514000.0,-13376000.0,,67320000.0
DISH Network Corp,DISH,,1001082,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-09 06:07:37+00:00,,,,,761295000.0,,854278000.0,21285000.0,14920000.0,-433066000.0,-7657086000.0,2230037000.0,,,,-433066000.0,-7657086000.0,2230037000.0,-5860115000.0,888188000.0,888188000.0,,-273724000.0,204200000.0,-8859791000.0,,,-179296000.0,-605484000.0,-673471000.0,,1987485000.0
DISH Network Corp,DISH,,1001082,2015.0,Q3TTM,2014-10-01,2015-09-30,,-1343372000.0,,,,1048226000.0,,619886000.0,55567000.0,2029170000.0,699636000.0,-7036452000.0,2821481000.0,,,,699636000.0,-7036452000.0,2821481000.0,-3515335000.0,1296109000.0,1296109000.0,,-142740000.0,204200000.0,-8962758000.0,,,-651761000.0,-689889000.0,-1589301000.0,,4611328000.0
DISH Network Corp,DISH,,1001082,2015.0,Q3,2015-07-01,2015-09-30,,,,,,252197000.0,,351894000.0,3284000.0,1242000.0,-3891000.0,-226858000.0,780881000.0,,,,-3891000.0,-226858000.0,780881000.0,550132000.0,202610000.0,202610000.0,,-25820000.0,,-59292000.0,,,-66432000.0,-195632000.0,-8417000.0,,94498000.0
DISH Network Corp,DISH,,1001082,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-21 06:16:51+00:00,,,,,509098000.0,,502384000.0,18001000.0,13678000.0,-429175000.0,-7430228000.0,1449156000.0,,,,-429175000.0,-7430228000.0,1449156000.0,-6410247000.0,685578000.0,685578000.0,,-247904000.0,204200000.0,-8800499000.0,,,-112864000.0,-409852000.0,-665054000.0,,1892987000.0
DISH Network Corp,DISH,,1001082,2015.0,Q2TTM,2014-07-01,2015-06-30,,-1343372000.0,,,,1065919000.0,,433873000.0,59939000.0,2041654000.0,618224000.0,-6736618000.0,2676124000.0,,,,618224000.0,-6736618000.0,2676124000.0,-3442270000.0,1236534000.0,1236534000.0,,-60202000.0,204200000.0,-8901165000.0,,,-1702957000.0,-811103000.0,-1687569000.0,,6021979000.0
DISH Network Corp,DISH,,1001082,2015.0,Q2,2015-04-01,2015-06-30,,,,,,262886000.0,,90936000.0,11656000.0,5711000.0,-640571000.0,-272636000.0,557559000.0,,,,-640571000.0,-272636000.0,557559000.0,-355648000.0,332326000.0,332326000.0,,-128589000.0,,-66064000.0,,,-99357000.0,-197742000.0,-657938000.0,,90527000.0
DISH Network Corp,DISH,,1001082,2015.0,Q1,2015-01-01,2015-03-31,2016-04-20 06:09:40+00:00,,,,,246212000.0,,411448000.0,6345000.0,7967000.0,211396000.0,-7157592000.0,891597000.0,,,,211396000.0,-7157592000.0,891597000.0,-6054599000.0,353252000.0,353252000.0,,-119315000.0,204200000.0,-8734435000.0,,,-13507000.0,-212110000.0,-7116000.0,,1802460000.0
DISH Network Corp,DISH,,1001082,2015.0,Q1TTM,2014-04-01,2015-03-31,,-1343372000.0,,,,1074928000.0,,328810000.0,71965000.0,2054014000.0,1191458000.0,-6905224000.0,2585816000.0,,,,1191458000.0,-6905224000.0,2585816000.0,-3127950000.0,1111337000.0,1111337000.0,,70741000.0,204200000.0,-8937891000.0,,,-2992025000.0,-913126000.0,-1138721000.0,,7281190000.0
DISH Network Corp,DISH,,1001082,2016.0,FY,2016-01-01,2016-12-31,2019-02-13 06:33:09+00:00,,,,,921202000.0,,478742000.0,394225000.0,5000000000.0,3153930000.0,-1737070000.0,2854247000.0,,,,3153930000.0,-1737070000.0,2854247000.0,4271107000.0,1550785000.0,1550785000.0,,-96482000.0,-669546000.0,-2208831000.0,,,-345210000.0,-614055000.0,-1570749000.0,,1431026000.0
DISH Network Corp,DISH,,1001082,2016.0,Q4,2016-10-01,2016-12-31,,,,,,230053000.0,,55870000.0,6439000.0,,7270000.0,-129909000.0,662785000.0,,,,7270000.0,-129909000.0,662785000.0,540146000.0,367804000.0,367804000.0,,9058000.0,12030000.0,-157879000.0,,,-17012000.0,-144382000.0,-11199000.0,,189364000.0
DISH Network Corp,DISH,,1001082,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-09 06:12:41+00:00,,,,,691149000.0,,422872000.0,387786000.0,5000000000.0,3146660000.0,-1607161000.0,2191462000.0,,,,3146660000.0,-1607161000.0,2191462000.0,3730961000.0,1182981000.0,1182981000.0,,-105540000.0,-681576000.0,-2050952000.0,,,-328198000.0,-469673000.0,-1559550000.0,,1241662000.0
DISH Network Corp,DISH,,1001082,2016.0,Q3TTM,2015-10-01,2016-09-30,,,,,,893211000.0,,344885000.0,604569000.0,5017269000.0,3131526000.0,-2012159000.0,2420548000.0,,,,3131526000.0,-2012159000.0,2420548000.0,3539915000.0,1136819000.0,1136819000.0,,45633000.0,-917386000.0,-2125151000.0,,,-596803000.0,-599187000.0,-1572926000.0,,1308982000.0
DISH Network Corp,DISH,,1001082,2016.0,Q3,2016-07-01,2016-09-30,,,,,,223998000.0,,39112000.0,380343000.0,3000000000.0,2715786000.0,-1880811000.0,599812000.0,,,,2715786000.0,-1880811000.0,599812000.0,1434787000.0,332975000.0,332975000.0,,3727000.0,-633413000.0,-1654930000.0,,,-191986000.0,-149907000.0,-31144000.0,,116012000.0
DISH Network Corp,DISH,,1001082,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 06:11:21+00:00,,,,,467151000.0,,383760000.0,7443000.0,2000000000.0,430874000.0,273650000.0,1591650000.0,,,,430874000.0,273650000.0,1591650000.0,2296174000.0,850006000.0,850006000.0,,-109267000.0,-48163000.0,-396022000.0,,,-136212000.0,-319766000.0,-1528406000.0,,1125650000.0
DISH Network Corp,DISH,,1001082,2016.0,Q2TTM,2015-07-01,2016-06-30,,,,,,921410000.0,,657667000.0,227510000.0,2018511000.0,411849000.0,-358206000.0,2601617000.0,,,,411849000.0,-358206000.0,2601617000.0,2655260000.0,1006454000.0,1006454000.0,,16086000.0,-283973000.0,-529513000.0,,,-471249000.0,-644912000.0,-1550199000.0,,1287468000.0
DISH Network Corp,DISH,,1001082,2016.0,Q2,2016-04-01,2016-06-30,,,,,,239585000.0,,32731000.0,4387000.0,1999897000.0,1968588000.0,8099000.0,663614000.0,,,,1968588000.0,8099000.0,663614000.0,2640301000.0,438062000.0,438062000.0,,-46764000.0,-17638000.0,-184292000.0,,,-113153000.0,-158566000.0,-18058000.0,,464110000.0
DISH Network Corp,DISH,,1001082,2016.0,Q1,2016-01-01,2016-03-31,2017-05-01 06:44:17+00:00,,,,,227566000.0,,351029000.0,3056000.0,103000.0,-1537714000.0,265551000.0,928036000.0,,,,-1537714000.0,265551000.0,928036000.0,-344127000.0,411944000.0,411944000.0,,-62503000.0,-30525000.0,-211730000.0,,,-23059000.0,-161200000.0,-1510348000.0,,661540000.0
DISH Network Corp,DISH,,1001082,2016.0,Q1TTM,2015-04-01,2016-03-31,,,,,,944711000.0,,715872000.0,234779000.0,24325000.0,-2197310000.0,-638941000.0,2495562000.0,,,,-2197310000.0,-638941000.0,2495562000.0,-340689000.0,900718000.0,900718000.0,,-65739000.0,-266335000.0,-411285000.0,,,-457453000.0,-684088000.0,-2190079000.0,,913885000.0
DISH Network Corp,DISH,,1001082,2017.0,FY,2017-01-01,2017-12-31,2020-02-19 06:14:12+00:00,,,,,817564000.0,,-279326000.0,28574000.0,1000000000.0,-103237000.0,-6521553000.0,2779507000.0,,,,-103237000.0,-6521553000.0,2779507000.0,-3845283000.0,2165407000.0,2165407000.0,,75862000.0,-7098000.0,-5729657000.0,,,-566373000.0,-431795000.0,-1124713000.0,,206272000.0
DISH Network Corp,DISH,,1001082,2017.0,Q4,2017-10-01,2017-12-31,,,,,,191939000.0,,-1140530000.0,4403000.0,,-181394000.0,-474382000.0,552424000.0,,,,-181394000.0,-474382000.0,552424000.0,-103352000.0,1401305000.0,1401305000.0,,99710000.0,,-272123000.0,,,-193073000.0,-107690000.0,-185797000.0,,98504000.0
DISH Network Corp,DISH,,1001082,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-07 06:11:37+00:00,,,,,625625000.0,,861204000.0,24171000.0,1000000000.0,78157000.0,-6047171000.0,2227083000.0,,,,78157000.0,-6047171000.0,2227083000.0,-3741931000.0,764102000.0,764102000.0,,-23848000.0,-7098000.0,-5457534000.0,,,-373300000.0,-324105000.0,-938916000.0,,107768000.0
DISH Network Corp,DISH,,1001082,2017.0,Q3TTM,2016-10-01,2017-09-30,,,,,,855678000.0,,917074000.0,30610000.0,1000000000.0,85427000.0,-6177080000.0,2889868000.0,,,,85427000.0,-6177080000.0,2889868000.0,-3201785000.0,1131906000.0,1131906000.0,,-14790000.0,4932000.0,-5615413000.0,,,-390312000.0,-468487000.0,-950115000.0,,297132000.0
DISH Network Corp,DISH,,1001082,2017.0,Q3,2017-07-01,2017-09-30,,,,,,209324000.0,,240350000.0,7393000.0,,-905279000.0,-611504000.0,733987000.0,,,,-905279000.0,-611504000.0,733987000.0,-782796000.0,315265000.0,315265000.0,,-30952000.0,,-304188000.0,,,-210695000.0,-111718000.0,-912672000.0,,15097000.0
DISH Network Corp,DISH,,1001082,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-03 06:10:01+00:00,,,,,416301000.0,,620854000.0,16778000.0,1000000000.0,983436000.0,-5435667000.0,1493096000.0,,,,983436000.0,-5435667000.0,1493096000.0,-2959135000.0,448837000.0,448837000.0,,7104000.0,-7098000.0,-5153346000.0,,,-162605000.0,-212387000.0,-26244000.0,,92671000.0
DISH Network Corp,DISH,,1001082,2017.0,Q2TTM,2016-07-01,2017-06-30,,,,,,870352000.0,,715836000.0,403560000.0,4000000000.0,3706492000.0,-7446387000.0,2755693000.0,,,,3706492000.0,-7446387000.0,2755693000.0,-984202000.0,1149616000.0,1149616000.0,,19889000.0,-628481000.0,-6966155000.0,,,-371603000.0,-506676000.0,-68587000.0,,398047000.0
DISH Network Corp,DISH,,1001082,2017.0,Q2,2017-04-01,2017-06-30,,,,,,211671000.0,,283294000.0,10404000.0,,-520000.0,-4980641000.0,556329000.0,,,,-520000.0,-4980641000.0,556329000.0,-4424832000.0,58762000.0,58762000.0,,2602000.0,,-4884313000.0,,,-12808000.0,-97488000.0,-10924000.0,,13968000.0
DISH Network Corp,DISH,,1001082,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 06:14:20+00:00,,,,,204630000.0,,337560000.0,6374000.0,1000000000.0,983956000.0,-455026000.0,936767000.0,,,,983956000.0,-455026000.0,936767000.0,1465697000.0,390075000.0,390075000.0,,4502000.0,-7098000.0,-269033000.0,,,-149797000.0,-114899000.0,-15320000.0,,78703000.0
DISH Network Corp,DISH,,1001082,2017.0,Q1TTM,2016-04-01,2017-03-31,,,,,,898266000.0,,465273000.0,397543000.0,5999897000.0,5675600000.0,-2457647000.0,2862978000.0,,,,5675600000.0,-2457647000.0,2862978000.0,6080931000.0,1528916000.0,1528916000.0,,-29477000.0,-646119000.0,-2266134000.0,,,-471948000.0,-567754000.0,-75721000.0,,848189000.0
DISH Network Corp,DISH,,1001082,2018.0,FY,2018-01-01,2018-12-31,2020-02-19 06:14:12+00:00,,,,,712024000.0,,125973000.0,19981000.0,,-1134545000.0,-1975273000.0,2517841000.0,,,,-1134545000.0,-1975273000.0,2517841000.0,-591977000.0,1655491000.0,1655491000.0,,24353000.0,,-907655000.0,,,-1403890000.0,-393938000.0,-1154526000.0,,730210000.0
DISH Network Corp,DISH,,1001082,2018.0,Q4,2018-10-01,2018-12-31,,,,,,171065000.0,,-38853000.0,3681000.0,,-27042000.0,-817248000.0,502107000.0,,,,-27042000.0,-817248000.0,502107000.0,-342183000.0,357286000.0,357286000.0,,12609000.0,,-159189000.0,,,-601974000.0,-111133000.0,-30723000.0,,55048000.0
DISH Network Corp,DISH,,1001082,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-07 06:13:12+00:00,,,,,540959000.0,,164826000.0,16300000.0,,-1107503000.0,-1158025000.0,2015734000.0,,,,-1107503000.0,-1158025000.0,2015734000.0,-249794000.0,1298205000.0,1298205000.0,,11744000.0,,-748466000.0,,,-801916000.0,-282805000.0,-1123803000.0,,675162000.0
DISH Network Corp,DISH,,1001082,2018.0,Q3TTM,2017-10-01,2018-09-30,,,,,,732898000.0,,-975704000.0,20703000.0,,-1288897000.0,-1632407000.0,2568158000.0,,,,-1288897000.0,-1632407000.0,2568158000.0,-353146000.0,2699510000.0,2699510000.0,,111454000.0,,-1020589000.0,,,-994989000.0,-390495000.0,-1309600000.0,,773666000.0
DISH Network Corp,DISH,,1001082,2018.0,Q3,2018-07-01,2018-09-30,,,,,,175285000.0,,86966000.0,4570000.0,,-7929000.0,-460562000.0,690396000.0,,,,-7929000.0,-460562000.0,690396000.0,221905000.0,452598000.0,452598000.0,,-24453000.0,,-281918000.0,,,-277968000.0,-114686000.0,-12499000.0,,214010000.0
DISH Network Corp,DISH,,1001082,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-29 16:02:46+00:00,,,,,365674000.0,,77860000.0,11730000.0,,-1099574000.0,-697463000.0,1325338000.0,,,,-1099574000.0,-697463000.0,1325338000.0,-471699000.0,845607000.0,845607000.0,,36197000.0,,-466548000.0,,,-523948000.0,-168119000.0,-1111304000.0,,461152000.0
DISH Network Corp,DISH,,1001082,2018.0,Q2TTM,2017-07-01,2018-06-30,,,,,,766937000.0,,-822320000.0,23526000.0,,-2186247000.0,-1783349000.0,2611749000.0,,,,-2186247000.0,-1783349000.0,2611749000.0,-1357847000.0,2562177000.0,2562177000.0,,104955000.0,,-1042859000.0,,,-927716000.0,-387527000.0,-2209773000.0,,574753000.0
DISH Network Corp,DISH,,1001082,2018.0,Q2,2018-04-01,2018-06-30,,,,,,172702000.0,,-49616000.0,3739000.0,,-1040475000.0,-640866000.0,573787000.0,,,,-1040475000.0,-640866000.0,573787000.0,-1107554000.0,460286000.0,460286000.0,,-9585000.0,,-176158000.0,,,-514695000.0,-97598000.0,-1044214000.0,,147585000.0
DISH Network Corp,DISH,,1001082,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 06:10:31+00:00,,,,,192972000.0,,127476000.0,7991000.0,,-59099000.0,-56597000.0,751551000.0,,,,-59099000.0,-56597000.0,751551000.0,635855000.0,385321000.0,385321000.0,,45782000.0,,-290390000.0,,,-9253000.0,-70521000.0,-67090000.0,,313567000.0
DISH Network Corp,DISH,,1001082,2018.0,Q1TTM,2017-04-01,2018-03-31,,,,,,805906000.0,,-489410000.0,30191000.0,,-1146292000.0,-6123124000.0,2594291000.0,,,,-1146292000.0,-6123124000.0,2594291000.0,-4675125000.0,2160653000.0,2160653000.0,,117142000.0,,-5751014000.0,,,-425829000.0,-387417000.0,-1176483000.0,,441136000.0
DISH Network Corp,DISH,,1001082,2019.0,Q4,2019-10-01,2019-12-31,,,,,,173555000.0,,40066000.0,1002812000.0,,982356000.0,-575627000.0,633772000.0,,,,982356000.0,-575627000.0,633772000.0,1040501000.0,413547000.0,413547000.0,,6604000.0,,-232841000.0,,,-398622000.0,-119679000.0,-20456000.0,,175515000.0
DISH Network Corp,DISH,,1001082,2019.0,FY,2019-01-01,2019-12-31,2020-02-19 06:14:12+00:00,,,,,630577000.0,,529114000.0,1034843000.0,,-328169000.0,-717836000.0,2662401000.0,,,,-328169000.0,-717836000.0,2662401000.0,1616396000.0,1492569000.0,1492569000.0,,10141000.0,,-906863000.0,,,-1029858000.0,-581081000.0,-1363012000.0,,1799966000.0
DISH Network Corp,DISH,,1001082,2019.0,Q3TTM,2018-10-01,2019-09-30,,,,,,628087000.0,,450195000.0,35712000.0,,-1337567000.0,-959457000.0,2530736000.0,,,,-1337567000.0,-959457000.0,2530736000.0,233712000.0,1436308000.0,1436308000.0,,16146000.0,,-833211000.0,,,-1233210000.0,-572535000.0,-1373279000.0,,1679499000.0
DISH Network Corp,DISH,,1001082,2019.0,Q3,2019-07-01,2019-09-30,,,,,,154181000.0,,167622000.0,4615000.0,-49501000.0,-1353571000.0,219361000.0,682310000.0,,,,-1353571000.0,219361000.0,682310000.0,-451900000.0,377157000.0,377157000.0,,-16650000.0,,-238847000.0,,,-118494000.0,-179680000.0,-1308685000.0,,756382000.0
DISH Network Corp,DISH,,1001082,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-07 06:13:12+00:00,,,,,457022000.0,,489048000.0,32031000.0,,-1310525000.0,-142209000.0,2028629000.0,,,,-1310525000.0,-142209000.0,2028629000.0,575895000.0,1079022000.0,1079022000.0,,3537000.0,,-674022000.0,,,-631236000.0,-461402000.0,-1342556000.0,,1624451000.0
DISH Network Corp,DISH,,1001082,2019.0,Q2TTM,2018-07-01,2019-06-30,,,,,,649191000.0,,369539000.0,35667000.0,49501000.0,8075000.0,-1639380000.0,2538822000.0,,,,8075000.0,-1639380000.0,2538822000.0,907517000.0,1511749000.0,1511749000.0,,8343000.0,,-876282000.0,,,-1392684000.0,-507541000.0,-77093000.0,,1137127000.0
DISH Network Corp,DISH,,1001082,2019.0,Q2,2019-04-01,2019-06-30,,,,,,149702000.0,,113856000.0,22666000.0,20501000.0,38293000.0,-321302000.0,613390000.0,,,,38293000.0,-321302000.0,613390000.0,330381000.0,340566000.0,340566000.0,,9266000.0,,-147895000.0,,,-367580000.0,-160863000.0,-4874000.0,,355036000.0
DISH Network Corp,DISH,,1001082,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-29 16:02:46+00:00,,,,,302841000.0,,321426000.0,27416000.0,49501000.0,43046000.0,-361570000.0,1346319000.0,,,,43046000.0,-361570000.0,1346319000.0,1027795000.0,701865000.0,701865000.0,,20187000.0,,-435175000.0,,,-512742000.0,-281722000.0,-33871000.0,,868069000.0
DISH Network Corp,DISH,,1001082,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 06:11:06+00:00,,,,,153139000.0,,207570000.0,4750000.0,29000000.0,4753000.0,-40268000.0,732929000.0,,,,4753000.0,-40268000.0,732929000.0,697414000.0,361299000.0,361299000.0,,10921000.0,,-287280000.0,,,-145162000.0,-120859000.0,-28997000.0,,513033000.0
DISH Network Corp,DISH,,1001082,2019.0,Q1TTM,2018-04-01,2019-03-31,,,,,,672191000.0,,206067000.0,16740000.0,29000000.0,-1070693000.0,-1958944000.0,2499219000.0,,,,-1070693000.0,-1958944000.0,2499219000.0,-530418000.0,1631469000.0,1631469000.0,,-10508000.0,,-904545000.0,,,-1539799000.0,-444276000.0,-1116433000.0,,929676000.0
DISH Network Corp,DISH,,1001082,2020.0,Q1TTM,2019-04-01,2020-03-31,,,,,,644258000.0,,537175000.0,1035618000.0,-28998000.0,-344108000.0,-1158704000.0,2805425000.0,,,,-344108000.0,-1158704000.0,2805425000.0,1302613000.0,1230544000.0,1230544000.0,,393448000.0,,-859343000.0,,,-1316868000.0,-557386000.0,-1350728000.0,,1574893000.0
DISH Network Corp,DISH,,1001082,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 06:11:06+00:00,,,,,166820000.0,,215631000.0,5525000.0,2000.0,-11186000.0,-481136000.0,875953000.0,,,,-11186000.0,-481136000.0,875953000.0,383631000.0,99274000.0,99274000.0,,394228000.0,,-239760000.0,,,-432172000.0,-97164000.0,-16713000.0,,287960000.0
