company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2014.0,Q3,2014-07-01,2014-09-30,2015-10-26 17:09:02+00:00,32000000.0,1.34,1.34,0.34,87000000.0,1.33,116000000.0,377000000.0,383000000.0,,371000000.0,6000000.0,2229000000.0,3935000000.0,-6000000.0,,-160000000.0,3000000.0,120000000.0,0.0,1091000000.0,2229000000.0,1706000000.0,47000000.0,13000000.0,1173000000.0,533000000.0,-34000000.0,499000000.0,3935000000.0,276400000.0,276400000.0,276400000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2014.0,Q3YTD,2014-01-01,2014-09-30,,93000000.0,7.3,7.3,0.97,260000000.0,7.3,330000000.0,2070000000.0,1065000000.0,,2019000000.0,51000000.0,6626000000.0,11653000000.0,1005000000.0,,-216000000.0,9000000.0,366000000.0,,3016000000.0,6626000000.0,5027000000.0,142000000.0,38000000.0,3528000000.0,1499000000.0,-104000000.0,1395000000.0,11653000000.0,276400000.0,276400000.0,276400000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2014.0,Q3TTM,2013-10-01,2014-09-30,,124000000.0,8.22,8.22,1.07,331000000.0,8.22,341000000.0,2352000000.0,1164000000.0,2380000000.0,2273000000.0,79000000.0,8412000000.0,14512000000.0,-1192000000.0,,-258000000.0,11000000.0,467000000.0,,3781000000.0,8412000000.0,6100000000.0,190000000.0,51000000.0,4456000000.0,1644000000.0,-139000000.0,1505000000.0,14512000000.0,276400000.0,276400000.0,276400000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2014.0,Q2YTD,2014-01-01,2014-06-30,,61000000.0,5.95,5.95,0.64,173000000.0,5.95,214000000.0,1693000000.0,682000000.0,,1648000000.0,45000000.0,4397000000.0,7718000000.0,1011000000.0,,-56000000.0,6000000.0,246000000.0,,1925000000.0,4397000000.0,3321000000.0,95000000.0,25000000.0,2355000000.0,966000000.0,-70000000.0,896000000.0,7718000000.0,277200000.0,277200000.0,277200000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2014.0,Q2TTM,2013-07-01,2014-06-30,,120000000.0,7.68,7.68,1.13,335000000.0,7.68,285000000.0,2230000000.0,1030000000.0,2380000000.0,2128000000.0,102000000.0,8421000000.0,14557000000.0,-1180000000.0,,-129000000.0,11000000.0,470000000.0,98000000.0,3774000000.0,8421000000.0,6136000000.0,191000000.0,49000000.0,4679000000.0,1457000000.0,-142000000.0,1315000000.0,14557000000.0,277200000.0,277200000.0,277200000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2014.0,Q2,2014-04-01,2014-06-30,2015-07-27 16:23:25+00:00,31000000.0,1.39,1.39,0.33,84000000.0,1.38,125000000.0,392000000.0,399000000.0,,386000000.0,6000000.0,2306000000.0,4082000000.0,-7000000.0,,-31000000.0,3000000.0,126000000.0,0.0,1004000000.0,2306000000.0,1776000000.0,48000000.0,13000000.0,1217000000.0,559000000.0,-35000000.0,524000000.0,4082000000.0,277200000.0,277200000.0,277200000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2014.0,Q1,2014-01-01,2014-03-31,2014-04-24 15:08:13+00:00,30000000.0,9.07,9.07,0.61,89000000.0,8.97,89000000.0,1301000000.0,283000000.0,,1262000000.0,39000000.0,2091000000.0,3636000000.0,1018000000.0,,-25000000.0,3000000.0,120000000.0,,921000000.0,2091000000.0,1545000000.0,47000000.0,12000000.0,1138000000.0,407000000.0,-35000000.0,372000000.0,3636000000.0,139100000.0,139100000.0,139100000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2014.0,Q1TTM,2013-04-01,2014-03-31,,123000000.0,14.97,14.97,2.36,341000000.0,14.97,278000000.0,2209000000.0,1002000000.0,2380000000.0,2083000000.0,126000000.0,8458000000.0,14570000000.0,-1173000000.0,,-128000000.0,11000000.0,468000000.0,98000000.0,3774000000.0,8458000000.0,6112000000.0,190000000.0,45000000.0,4687000000.0,1425000000.0,-145000000.0,1280000000.0,14570000000.0,139100000.0,139100000.0,139100000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2015.0,FY,2015-01-01,2015-12-31,2017-02-16 16:25:25+00:00,132000000.0,5.18,5.18,1.41,339000000.0,5.14,424000000.0,1427000000.0,1359000000.0,68000000.0,1406000000.0,21000000.0,8206000000.0,14766000000.0,,,-125000000.0,12000000.0,476000000.0,140000000.0,3717000000.0,8206000000.0,6560000000.0,125000000.0,39000000.0,4691000000.0,1869000000.0,-86000000.0,1783000000.0,14766000000.0,271400000.0,271400000.0,271400000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2015.0,Q4,2015-10-01,2015-12-31,,33000000.0,1.16,1.16,0.35,73000000.0,1.16,77000000.0,319000000.0,270000000.0,68000000.0,314000000.0,5000000.0,1809000000.0,3279000000.0,-18000000.0,,-21000000.0,3000000.0,117000000.0,,895000000.0,1809000000.0,1470000000.0,31000000.0,8000000.0,1100000000.0,370000000.0,-23000000.0,347000000.0,3279000000.0,271400000.0,271400000.0,271400000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2015.0,Q3,2015-07-01,2015-09-30,2016-10-21 16:23:16+00:00,33000000.0,1.6,1.6,0.36,87000000.0,1.59,133000000.0,439000000.0,421000000.0,,433000000.0,6000000.0,2049000000.0,3725000000.0,18000000.0,,-35000000.0,3000000.0,117000000.0,0.0,896000000.0,2049000000.0,1676000000.0,31000000.0,10000000.0,1101000000.0,575000000.0,-21000000.0,554000000.0,3725000000.0,271100000.0,271100000.0,271100000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2015.0,Q3YTD,2015-01-01,2015-09-30,,99000000.0,4.03,4.03,1.06,266000000.0,4.03,347000000.0,1108000000.0,1089000000.0,,1092000000.0,16000000.0,6397000000.0,11487000000.0,18000000.0,,-104000000.0,9000000.0,359000000.0,140000000.0,2822000000.0,6397000000.0,5090000000.0,94000000.0,31000000.0,3591000000.0,1499000000.0,-63000000.0,1436000000.0,11487000000.0,271100000.0,271100000.0,271100000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2015.0,Q3TTM,2014-10-01,2015-09-30,,132000000.0,4.33,4.33,1.4,330000000.0,4.33,254000000.0,1197000000.0,1133000000.0,1050000000.0,1175000000.0,22000000.0,8119000000.0,14625000000.0,-987000000.0,,-103000000.0,12000000.0,476000000.0,140000000.0,3719000000.0,8119000000.0,6506000000.0,456000000.0,43000000.0,4706000000.0,1800000000.0,-413000000.0,1387000000.0,14625000000.0,271100000.0,271100000.0,271100000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2015.0,Q2,2015-04-01,2015-06-30,2016-07-22 16:17:07+00:00,33000000.0,1.24,1.24,0.36,92000000.0,1.23,110000000.0,342000000.0,342000000.0,,337000000.0,5000000.0,2283000000.0,4100000000.0,,,-38000000.0,3000000.0,123000000.0,140000000.0,988000000.0,2283000000.0,1817000000.0,34000000.0,10000000.0,1341000000.0,476000000.0,-24000000.0,452000000.0,4100000000.0,272500000.0,272500000.0,272500000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2015.0,Q2YTD,2015-01-01,2015-06-30,,66000000.0,2.42,2.42,0.69,179000000.0,2.42,214000000.0,669000000.0,668000000.0,,659000000.0,10000000.0,4348000000.0,7762000000.0,,,-69000000.0,6000000.0,242000000.0,140000000.0,1926000000.0,4348000000.0,3414000000.0,63000000.0,21000000.0,2490000000.0,924000000.0,-42000000.0,882000000.0,7762000000.0,272500000.0,272500000.0,272500000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2015.0,Q2TTM,2014-07-01,2015-06-30,,131000000.0,4.08,4.08,1.37,330000000.0,4.08,237000000.0,1135000000.0,1095000000.0,1050000000.0,1113000000.0,22000000.0,8299000000.0,14835000000.0,-1011000000.0,,-228000000.0,12000000.0,479000000.0,140000000.0,3914000000.0,8299000000.0,6536000000.0,472000000.0,46000000.0,4778000000.0,1758000000.0,-426000000.0,1332000000.0,14835000000.0,272500000.0,272500000.0,272500000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2015.0,Q1,2015-01-01,2015-03-31,2016-04-21 16:21:02+00:00,33000000.0,1.18,1.18,0.33,87000000.0,1.17,104000000.0,327000000.0,326000000.0,,322000000.0,5000000.0,2065000000.0,3662000000.0,,,-31000000.0,3000000.0,119000000.0,,938000000.0,2065000000.0,1597000000.0,29000000.0,11000000.0,1149000000.0,448000000.0,-18000000.0,430000000.0,3662000000.0,273200000.0,273200000.0,273200000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2015.0,Q1TTM,2014-04-01,2015-03-31,,129000000.0,4.25,4.25,1.34,322000000.0,4.25,252000000.0,1185000000.0,1152000000.0,1050000000.0,1162000000.0,23000000.0,8322000000.0,14817000000.0,-1018000000.0,,-221000000.0,12000000.0,482000000.0,,3930000000.0,8322000000.0,6495000000.0,486000000.0,49000000.0,4654000000.0,1841000000.0,-437000000.0,1404000000.0,14817000000.0,273200000.0,273200000.0,273200000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2016.0,FY,2016-01-01,2016-12-31,2018-02-15 16:30:58+00:00,121000000.0,3.3,3.3,1.56,319000000.0,3.28,217000000.0,899000000.0,569000000.0,330000000.0,877000000.0,22000000.0,7693000000.0,14270000000.0,,,-131000000.0,973000000.0,459000000.0,195000000.0,3756000000.0,7693000000.0,6577000000.0,125000000.0,26000000.0,5692000000.0,885000000.0,-99000000.0,786000000.0,14270000000.0,265600000.0,265600000.0,265600000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2016.0,Q4,2016-10-01,2016-12-31,,30000000.0,1.3,1.3,0.4,73000000.0,1.3,40000000.0,348000000.0,86000000.0,330000000.0,344000000.0,4000000.0,1807000000.0,3284000000.0,-68000000.0,,-48000000.0,,113000000.0,195000000.0,965000000.0,1807000000.0,1477000000.0,30000000.0,7000000.0,1328000000.0,149000000.0,-23000000.0,126000000.0,3284000000.0,265600000.0,265600000.0,265600000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2016.0,Q3,2016-07-01,2016-09-30,2017-10-20 14:19:46+00:00,31000000.0,-0.69,-0.69,0.4,82000000.0,-0.69,-220000000.0,-179000000.0,-206000000.0,,-184000000.0,5000000.0,1978000000.0,3660000000.0,27000000.0,,-21000000.0,968000000.0,115000000.0,,905000000.0,1978000000.0,1682000000.0,34000000.0,6000000.0,2080000000.0,-398000000.0,-28000000.0,-426000000.0,3660000000.0,266300000.0,266300000.0,266300000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2016.0,Q3YTD,2016-01-01,2016-09-30,,91000000.0,2.0,2.0,1.16,246000000.0,2.0,177000000.0,551000000.0,483000000.0,,533000000.0,18000000.0,5886000000.0,10986000000.0,68000000.0,,-83000000.0,973000000.0,346000000.0,,2791000000.0,5886000000.0,5100000000.0,95000000.0,19000000.0,4364000000.0,736000000.0,-76000000.0,660000000.0,10986000000.0,266300000.0,266300000.0,266300000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2016.0,Q3TTM,2015-10-01,2016-09-30,,124000000.0,3.18,3.18,1.52,319000000.0,3.18,254000000.0,870000000.0,753000000.0,68000000.0,847000000.0,23000000.0,7695000000.0,14265000000.0,50000000.0,,-104000000.0,976000000.0,463000000.0,,3686000000.0,7695000000.0,6570000000.0,126000000.0,27000000.0,5464000000.0,1106000000.0,-99000000.0,1007000000.0,14265000000.0,266300000.0,266300000.0,266300000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2016.0,Q2,2016-04-01,2016-06-30,2017-07-21 16:35:56+00:00,30000000.0,1.38,1.38,0.4,79000000.0,1.37,285000000.0,376000000.0,345000000.0,,370000000.0,6000000.0,1988000000.0,3782000000.0,31000000.0,,-45000000.0,2000000.0,115000000.0,,959000000.0,1988000000.0,1794000000.0,31000000.0,7000000.0,1140000000.0,654000000.0,-24000000.0,630000000.0,3782000000.0,267200000.0,267200000.0,267200000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2016.0,Q2YTD,2016-01-01,2016-06-30,,60000000.0,2.68,2.68,0.76,164000000.0,2.68,397000000.0,730000000.0,689000000.0,,717000000.0,13000000.0,3908000000.0,7326000000.0,41000000.0,,-62000000.0,5000000.0,231000000.0,,1886000000.0,3908000000.0,3418000000.0,61000000.0,13000000.0,2284000000.0,1134000000.0,-48000000.0,1086000000.0,7326000000.0,267200000.0,267200000.0,267200000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2016.0,Q2TTM,2015-07-01,2016-06-30,,126000000.0,5.48,5.48,1.49,324000000.0,5.48,607000000.0,1488000000.0,1380000000.0,68000000.0,1464000000.0,24000000.0,7766000000.0,14330000000.0,41000000.0,,-118000000.0,11000000.0,465000000.0,,3677000000.0,7766000000.0,6564000000.0,123000000.0,31000000.0,4485000000.0,2079000000.0,-92000000.0,1987000000.0,14330000000.0,267200000.0,267200000.0,267200000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2016.0,Q1,2016-01-01,2016-03-31,2017-04-24 13:43:19+00:00,30000000.0,1.3,1.3,0.36,85000000.0,1.29,112000000.0,354000000.0,344000000.0,,347000000.0,7000000.0,1920000000.0,3544000000.0,10000000.0,,-17000000.0,3000000.0,116000000.0,,927000000.0,1920000000.0,1624000000.0,30000000.0,6000000.0,1144000000.0,480000000.0,-24000000.0,456000000.0,3544000000.0,267600000.0,267600000.0,267600000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2016.0,Q1TTM,2015-04-01,2016-03-31,,129000000.0,5.35,5.35,1.45,337000000.0,5.35,432000000.0,1454000000.0,1377000000.0,68000000.0,1431000000.0,23000000.0,8061000000.0,14648000000.0,10000000.0,,-111000000.0,12000000.0,473000000.0,140000000.0,3706000000.0,8061000000.0,6587000000.0,126000000.0,34000000.0,4686000000.0,1901000000.0,-92000000.0,1809000000.0,14648000000.0,267600000.0,267600000.0,267600000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 11:43:37+00:00,129000000.0,6.22,6.22,1.7,331000000.0,6.18,615000000.0,1615000000.0,1390000000.0,,1594000000.0,21000000.0,8209000000.0,14748000000.0,225000000.0,,-150000000.0,60000000.0,451000000.0,0.0,3628000000.0,8209000000.0,6539000000.0,105000000.0,20000000.0,4449000000.0,2090000000.0,-85000000.0,2005000000.0,14748000000.0,256100000.0,256100000.0,256100000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2017.0,Q4,2017-10-01,2017-12-31,,34000000.0,0.58,0.6,0.45,86000000.0,0.6,224000000.0,156000000.0,153000000.0,,151000000.0,5000000.0,2120000000.0,3682000000.0,3000000.0,,-41000000.0,38000000.0,116000000.0,,932000000.0,2120000000.0,1562000000.0,27000000.0,7000000.0,1165000000.0,397000000.0,-20000000.0,377000000.0,3682000000.0,256100000.0,256100000.0,256100000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2017.0,Q3,2017-07-01,2017-09-30,2018-10-19 16:32:19+00:00,32000000.0,2.38,2.38,0.45,85000000.0,2.36,124000000.0,616000000.0,399000000.0,,610000000.0,6000000.0,2104000000.0,3776000000.0,217000000.0,,-16000000.0,0.0,114000000.0,0.0,912000000.0,2104000000.0,1672000000.0,27000000.0,5000000.0,1127000000.0,545000000.0,-22000000.0,523000000.0,3776000000.0,256400000.0,256400000.0,256400000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2017.0,Q3YTD,2017-01-01,2017-09-30,,95000000.0,5.63,5.63,1.25,245000000.0,5.63,391000000.0,1459000000.0,1237000000.0,,1443000000.0,16000000.0,6089000000.0,11066000000.0,222000000.0,,-109000000.0,22000000.0,335000000.0,,2696000000.0,6089000000.0,4977000000.0,78000000.0,13000000.0,3284000000.0,1693000000.0,-65000000.0,1628000000.0,11066000000.0,256400000.0,256400000.0,256400000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2017.0,Q3TTM,2016-10-01,2017-09-30,,125000000.0,6.97,6.97,1.66,318000000.0,6.97,431000000.0,1807000000.0,1323000000.0,330000000.0,1787000000.0,20000000.0,7896000000.0,14350000000.0,154000000.0,,-157000000.0,22000000.0,448000000.0,195000000.0,3661000000.0,7896000000.0,6454000000.0,108000000.0,20000000.0,4612000000.0,1842000000.0,-88000000.0,1754000000.0,14350000000.0,256400000.0,256400000.0,256400000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2017.0,Q2,2017-04-01,2017-06-30,2018-07-20 08:26:44+00:00,32000000.0,1.95,1.93,0.4,81000000.0,1.92,157000000.0,501000000.0,502000000.0,,496000000.0,5000000.0,2083000000.0,3804000000.0,-1000000.0,,-69000000.0,0.0,112000000.0,0.0,884000000.0,2083000000.0,1721000000.0,26000000.0,4000000.0,1040000000.0,681000000.0,-22000000.0,659000000.0,3804000000.0,257100000.0,257100000.0,257100000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2017.0,Q2YTD,2017-01-01,2017-06-30,,63000000.0,3.24,3.24,0.8,160000000.0,3.24,267000000.0,843000000.0,838000000.0,,833000000.0,10000000.0,3985000000.0,7290000000.0,5000000.0,,-93000000.0,22000000.0,221000000.0,,1784000000.0,3985000000.0,3305000000.0,51000000.0,8000000.0,2157000000.0,1148000000.0,-43000000.0,1105000000.0,7290000000.0,257100000.0,257100000.0,257100000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2017.0,Q2TTM,2016-07-01,2017-06-30,,124000000.0,3.86,3.86,1.62,315000000.0,3.86,87000000.0,1012000000.0,718000000.0,330000000.0,993000000.0,19000000.0,7770000000.0,14234000000.0,-36000000.0,,-162000000.0,990000000.0,449000000.0,195000000.0,3654000000.0,7770000000.0,6464000000.0,115000000.0,21000000.0,5565000000.0,899000000.0,-94000000.0,805000000.0,14234000000.0,257100000.0,257100000.0,257100000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2017.0,Q1,2017-01-01,2017-03-31,2018-06-28 07:18:09+00:00,31000000.0,1.31,1.31,0.4,79000000.0,1.3,110000000.0,342000000.0,336000000.0,,337000000.0,5000000.0,1902000000.0,3486000000.0,6000000.0,,-24000000.0,22000000.0,109000000.0,,900000000.0,1902000000.0,1584000000.0,25000000.0,4000000.0,1117000000.0,467000000.0,-21000000.0,446000000.0,3486000000.0,257600000.0,257600000.0,257600000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2017.0,Q1TTM,2016-04-01,2017-03-31,,122000000.0,3.37,3.37,1.63,313000000.0,3.37,215000000.0,887000000.0,561000000.0,330000000.0,867000000.0,20000000.0,7675000000.0,14212000000.0,-4000000.0,,-138000000.0,992000000.0,452000000.0,195000000.0,3729000000.0,7675000000.0,6537000000.0,120000000.0,24000000.0,5665000000.0,872000000.0,-96000000.0,776000000.0,14212000000.0,257600000.0,257600000.0,257600000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 11:43:37+00:00,143000000.0,5.5,5.5,1.86,354000000.0,5.47,353000000.0,1358000000.0,1340000000.0,,1341000000.0,17000000.0,9001000000.0,15374000000.0,18000000.0,,-114000000.0,0.0,441000000.0,66000000.0,3695000000.0,9001000000.0,6373000000.0,118000000.0,23000000.0,4585000000.0,1788000000.0,-95000000.0,1693000000.0,15374000000.0,243900000.0,243900000.0,243900000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2018.0,Q4,2018-10-01,2018-12-31,,40000000.0,1.09,1.09,1.85,87000000.0,1.08,83000000.0,261000000.0,259000000.0,,258000000.0,3000000.0,2188000000.0,3645000000.0,2000000.0,,-42000000.0,,105000000.0,-5000000.0,905000000.0,2188000000.0,1457000000.0,30000000.0,5000000.0,1090000000.0,367000000.0,-25000000.0,342000000.0,3645000000.0,243900000.0,243900000.0,243900000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2018.0,Q3,2018-07-01,2018-09-30,2019-10-18 12:07:39+00:00,33000000.0,1.56,1.56,0.0048,89000000.0,1.55,79000000.0,382000000.0,372000000.0,,378000000.0,4000000.0,2253000000.0,3817000000.0,10000000.0,,-24000000.0,,110000000.0,-12000000.0,892000000.0,2253000000.0,1564000000.0,31000000.0,6000000.0,1088000000.0,476000000.0,-25000000.0,451000000.0,3817000000.0,242200000.0,242200000.0,242200000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2018.0,Q3YTD,2018-01-01,2018-09-30,,103000000.0,4.41,4.41,0.01,267000000.0,4.39,270000000.0,1097000000.0,1081000000.0,,1083000000.0,14000000.0,6813000000.0,11729000000.0,16000000.0,,-72000000.0,,336000000.0,71000000.0,2790000000.0,6813000000.0,4916000000.0,88000000.0,18000000.0,3495000000.0,1421000000.0,-70000000.0,1351000000.0,11729000000.0,242200000.0,242200000.0,242200000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2018.0,Q3TTM,2017-10-01,2018-09-30,,137000000.0,4.99,5.01,0.46,353000000.0,4.99,494000000.0,1253000000.0,1234000000.0,,1234000000.0,19000000.0,8933000000.0,15411000000.0,19000000.0,,-113000000.0,38000000.0,452000000.0,71000000.0,3722000000.0,8933000000.0,6478000000.0,115000000.0,25000000.0,4660000000.0,1818000000.0,-90000000.0,1728000000.0,15411000000.0,242200000.0,242200000.0,242200000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2018.0,Q2,2018-04-01,2018-06-30,2019-07-19 10:44:51+00:00,34000000.0,1.51,1.51,0.0045,91000000.0,1.51,104000000.0,375000000.0,375000000.0,,371000000.0,4000000.0,2379000000.0,4131000000.0,0.0,,-24000000.0,,114000000.0,83000000.0,951000000.0,2379000000.0,1752000000.0,31000000.0,7000000.0,1249000000.0,503000000.0,-24000000.0,479000000.0,4131000000.0,244900000.0,244900000.0,244900000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2018.0,Q2YTD,2018-01-01,2018-06-30,,70000000.0,2.85,2.85,0.01,178000000.0,2.84,191000000.0,715000000.0,709000000.0,,705000000.0,10000000.0,4560000000.0,7912000000.0,6000000.0,,-48000000.0,,226000000.0,83000000.0,1898000000.0,4560000000.0,3352000000.0,57000000.0,12000000.0,2407000000.0,945000000.0,-45000000.0,900000000.0,7912000000.0,244900000.0,244900000.0,244900000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2018.0,Q2TTM,2017-07-01,2018-06-30,,136000000.0,5.81,5.83,0.91,349000000.0,5.8,539000000.0,1487000000.0,1261000000.0,,1466000000.0,21000000.0,8784000000.0,15370000000.0,226000000.0,,-105000000.0,38000000.0,456000000.0,83000000.0,3742000000.0,8784000000.0,6586000000.0,111000000.0,24000000.0,4699000000.0,1887000000.0,-87000000.0,1800000000.0,15370000000.0,244900000.0,244900000.0,244900000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2018.0,Q1,2018-01-01,2018-03-31,2019-04-19 09:18:58+00:00,36000000.0,1.34,1.34,0.0045,87000000.0,1.33,87000000.0,340000000.0,334000000.0,,334000000.0,6000000.0,2181000000.0,3781000000.0,6000000.0,,-24000000.0,,112000000.0,0.0,947000000.0,2181000000.0,1600000000.0,26000000.0,5000000.0,1158000000.0,442000000.0,-21000000.0,421000000.0,3781000000.0,249800000.0,249800000.0,249800000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2018.0,Q1TTM,2017-04-01,2018-03-31,,134000000.0,6.37,6.37,1.77,339000000.0,6.37,592000000.0,1613000000.0,1388000000.0,,1591000000.0,22000000.0,8488000000.0,15043000000.0,225000000.0,,-150000000.0,38000000.0,454000000.0,,3675000000.0,8488000000.0,6555000000.0,106000000.0,21000000.0,4490000000.0,2065000000.0,-85000000.0,1980000000.0,15043000000.0,249800000.0,249800000.0,249800000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2019.0,Q4,2019-10-01,2019-12-31,,35000000.0,2.38,1.23,1.97,99000000.0,1.23,95000000.0,28000000.0,303000000.0,-4000000.0,20000000.0,8000000.0,2111000000.0,3672000000.0,-271000000.0,-2000000.0,-59000000.0,,109000000.0,1000000.0,952000000.0,2111000000.0,1561000000.0,33000000.0,9000000.0,1137000000.0,424000000.0,-26000000.0,398000000.0,3672000000.0,236900000.0,236900000.0,236900000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 11:43:37+00:00,136000000.0,5.25,5.25,1.98,375000000.0,5.22,392000000.0,1269000000.0,1269000000.0,,1243000000.0,26000000.0,8653000000.0,15146000000.0,0.0,,-89000000.0,0.0,432000000.0,176000000.0,3702000000.0,8653000000.0,6493000000.0,132000000.0,32000000.0,4732000000.0,1761000000.0,-100000000.0,1661000000.0,15146000000.0,236900000.0,236900000.0,236900000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2019.0,Q3YTD,2019-01-01,2019-09-30,,101000000.0,2.87,4.02,0.01,276000000.0,3.99,297000000.0,1241000000.0,966000000.0,4000000.0,1223000000.0,18000000.0,6542000000.0,11474000000.0,271000000.0,2000000.0,-30000000.0,,323000000.0,175000000.0,2750000000.0,6542000000.0,4932000000.0,99000000.0,23000000.0,3595000000.0,1337000000.0,-74000000.0,1263000000.0,11474000000.0,237100000.0,237100000.0,237100000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2019.0,Q3TTM,2018-10-01,2019-09-30,,141000000.0,3.96,5.11,1.86,363000000.0,5.07,380000000.0,1502000000.0,1225000000.0,4000000.0,1481000000.0,21000000.0,8730000000.0,15119000000.0,273000000.0,2000000.0,-72000000.0,,428000000.0,170000000.0,3655000000.0,8730000000.0,6389000000.0,129000000.0,28000000.0,4685000000.0,1704000000.0,-99000000.0,1605000000.0,15119000000.0,237100000.0,237100000.0,237100000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2019.0,Q3,2019-07-01,2019-09-30,2019-10-18 12:07:39+00:00,34000000.0,1.55,1.55,0.0051,99000000.0,1.54,109000000.0,373000000.0,372000000.0,,367000000.0,6000000.0,2181000000.0,3826000000.0,1000000.0,,-14000000.0,,107000000.0,2000000.0,913000000.0,2181000000.0,1645000000.0,33000000.0,10000000.0,1141000000.0,504000000.0,-23000000.0,481000000.0,3826000000.0,237100000.0,237100000.0,237100000.0
