company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-27 16:23:25+00:00,-24000000.0,308000000.0,106000000.0,234000000.0,1625000000.0,-7000000.0,-557000000.0,41000000.0,2000000.0,-506000000.0,1023000000.0,512000000.0,-40000000.0,-1000000.0,-111000000.0,-546000000.0,1022000000.0,401000000.0,870000000.0,1693000000.0,682000000.0,1011000000.0,153000000.0,-35000000.0,,-177000000.0,-883000000.0,-232000000.0,-37000000.0,-300000000.0,528000000.0,9000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2014.0,Q1,2014-01-01,2014-03-31,2014-04-24 15:08:13+00:00,-22000000.0,59000000.0,53000000.0,119000000.0,0.0,-12000000.0,-327000000.0,35000000.0,2000000.0,-263000000.0,1596000000.0,130000000.0,-40000000.0,-1000000.0,33000000.0,-303000000.0,1595000000.0,163000000.0,1443000000.0,1301000000.0,283000000.0,1018000000.0,55000000.0,,1625000000.0,-85000000.0,-177000000.0,-103000000.0,-15000000.0,-200000000.0,269000000.0,4000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2014.0,Q1TTM,2013-04-01,2014-03-31,,-1005000000.0,378000000.0,254000000.0,464000000.0,,-7000000.0,-109000000.0,71000000.0,-9000000.0,-1356000000.0,3000000.0,1785000000.0,-126000000.0,-19000000.0,258000000.0,-1482000000.0,-16000000.0,2043000000.0,538000000.0,2209000000.0,1002000000.0,1207000000.0,428000000.0,,1620000000.0,-328000000.0,-1198000000.0,-532000000.0,-30000000.0,-1060000000.0,1115000000.0,3000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2015.0,FY,2015-01-01,2015-12-31,2017-02-16 16:25:25+00:00,-320000000.0,383000000.0,115000000.0,471000000.0,47000000.0,-63000000.0,-426000000.0,53000000.0,1242000000.0,-754000000.0,-373000000.0,1735000000.0,0.0,-22000000.0,102000000.0,-754000000.0,-395000000.0,1837000000.0,625000000.0,1427000000.0,1359000000.0,68000000.0,331000000.0,0.0,27000000.0,-383000000.0,-131000000.0,-454000000.0,-915000000.0,-751000000.0,458000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2015.0,Q4,2015-10-01,2015-12-31,,-72000000.0,92000000.0,37000000.0,119000000.0,,-25000000.0,272000000.0,2000000.0,,-486000000.0,-26000000.0,802000000.0,,-18000000.0,49000000.0,-486000000.0,-44000000.0,851000000.0,296000000.0,318000000.0,299000000.0,19000000.0,112000000.0,,-12000000.0,-96000000.0,,-192000000.0,-142000000.0,-250000000.0,250000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-21 16:23:16+00:00,-248000000.0,291000000.0,78000000.0,352000000.0,47000000.0,-38000000.0,-698000000.0,51000000.0,1242000000.0,-268000000.0,-347000000.0,933000000.0,0.0,-4000000.0,53000000.0,-268000000.0,-351000000.0,986000000.0,329000000.0,1109000000.0,1060000000.0,49000000.0,219000000.0,,39000000.0,-287000000.0,-131000000.0,-262000000.0,-773000000.0,-501000000.0,208000000.0,0.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2015.0,Q3TTM,2014-10-01,2015-09-30,,-2247000000.0,429000000.0,136000000.0,449000000.0,47000000.0,-81000000.0,-665000000.0,56000000.0,3426000000.0,-421000000.0,-2457000000.0,1407000000.0,,29000000.0,70000000.0,-421000000.0,-2428000000.0,1477000000.0,-1453000000.0,1198000000.0,1104000000.0,94000000.0,519000000.0,-183000000.0,71000000.0,-379000000.0,-399000000.0,-468000000.0,-2540000000.0,-801000000.0,595000000.0,-56000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2015.0,Q3,2015-07-01,2015-09-30,,-222000000.0,133000000.0,18000000.0,107000000.0,,-23000000.0,225000000.0,1000000.0,,-226000000.0,-239000000.0,747000000.0,,-4000000.0,53000000.0,-226000000.0,-243000000.0,800000000.0,308000000.0,440000000.0,392000000.0,48000000.0,23000000.0,,20000000.0,-98000000.0,,-100000000.0,21000000.0,-150000000.0,63000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-22 16:17:07+00:00,-26000000.0,158000000.0,60000000.0,245000000.0,47000000.0,-15000000.0,-923000000.0,50000000.0,1242000000.0,-42000000.0,-108000000.0,186000000.0,,,,-42000000.0,-108000000.0,186000000.0,21000000.0,669000000.0,668000000.0,1000000.0,196000000.0,,19000000.0,-189000000.0,-131000000.0,-162000000.0,-794000000.0,-351000000.0,145000000.0,0.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2015.0,Q2TTM,2014-07-01,2015-06-30,,-2115000000.0,492000000.0,172000000.0,461000000.0,47000000.0,-140000000.0,-732000000.0,66000000.0,3424000000.0,-465000000.0,-2020000000.0,1392000000.0,,33000000.0,-79000000.0,-465000000.0,-1987000000.0,1313000000.0,-1279000000.0,1135000000.0,1095000000.0,40000000.0,568000000.0,-187000000.0,47000000.0,-373000000.0,-497000000.0,-494000000.0,-2594000000.0,-801000000.0,1001000000.0,-9000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2015.0,Q2,2015-04-01,2015-06-30,,-17000000.0,75000000.0,43000000.0,125000000.0,,,-88000000.0,6000000.0,,-500000000.0,-143000000.0,615000000.0,,,,-500000000.0,-143000000.0,615000000.0,-28000000.0,342000000.0,342000000.0,,236000000.0,,-14000000.0,-98000000.0,-97000000.0,-90000000.0,-257000000.0,-151000000.0,75000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2015.0,Q1,2015-01-01,2015-03-31,2016-04-21 16:21:02+00:00,-9000000.0,83000000.0,17000000.0,120000000.0,47000000.0,-15000000.0,-835000000.0,44000000.0,1242000000.0,458000000.0,35000000.0,-429000000.0,,,,458000000.0,35000000.0,-429000000.0,49000000.0,327000000.0,326000000.0,1000000.0,-40000000.0,,33000000.0,-91000000.0,-34000000.0,-72000000.0,-537000000.0,-200000000.0,70000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2015.0,Q1TTM,2014-04-01,2015-03-31,,-2100000000.0,666000000.0,182000000.0,451000000.0,1672000000.0,-135000000.0,-874000000.0,66000000.0,3424000000.0,-208000000.0,-2450000000.0,1159000000.0,,33000000.0,-223000000.0,-208000000.0,-2417000000.0,936000000.0,-1824000000.0,1185000000.0,1152000000.0,33000000.0,430000000.0,-222000000.0,-1564000000.0,-367000000.0,-1106000000.0,-533000000.0,-2359000000.0,-750000000.0,1185000000.0,-4000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2016.0,FY,2016-01-01,2016-12-31,2018-02-15 16:30:58+00:00,-349000000.0,349000000.0,118000000.0,440000000.0,1094000000.0,-68000000.0,-235000000.0,31000000.0,1004000000.0,-1210000000.0,472000000.0,1218000000.0,,-36000000.0,133000000.0,-1210000000.0,436000000.0,1351000000.0,509000000.0,899000000.0,569000000.0,330000000.0,444000000.0,-26000000.0,27000000.0,-414000000.0,-49000000.0,-380000000.0,-755000000.0,-1050000000.0,129000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2016.0,Q4,2016-10-01,2016-12-31,,-28000000.0,73000000.0,38000000.0,109000000.0,1094000000.0,-47000000.0,141000000.0,2000000.0,707000000.0,-518000000.0,884000000.0,568000000.0,,-3000000.0,7000000.0,-518000000.0,881000000.0,575000000.0,891000000.0,348000000.0,95000000.0,253000000.0,223000000.0,-1000000.0,13000000.0,-105000000.0,-13000000.0,-141000000.0,-471000000.0,-650000000.0,,-41000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-20 14:19:46+00:00,-321000000.0,276000000.0,80000000.0,331000000.0,0.0,-21000000.0,-376000000.0,29000000.0,297000000.0,-692000000.0,-412000000.0,650000000.0,,-33000000.0,126000000.0,-692000000.0,-445000000.0,776000000.0,-382000000.0,551000000.0,474000000.0,77000000.0,221000000.0,-25000000.0,14000000.0,-309000000.0,-36000000.0,-239000000.0,-284000000.0,-400000000.0,129000000.0,41000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2016.0,Q3TTM,2015-10-01,2016-09-30,,-393000000.0,368000000.0,117000000.0,450000000.0,,-46000000.0,-104000000.0,31000000.0,297000000.0,-1178000000.0,-438000000.0,1452000000.0,,-51000000.0,175000000.0,-1178000000.0,-489000000.0,1627000000.0,-86000000.0,869000000.0,773000000.0,96000000.0,333000000.0,-25000000.0,2000000.0,-405000000.0,-36000000.0,-431000000.0,-426000000.0,-650000000.0,379000000.0,41000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2016.0,Q3,2016-07-01,2016-09-30,,-311000000.0,91000000.0,17000000.0,113000000.0,,-4000000.0,-136000000.0,6000000.0,-692000000.0,-1057000000.0,-378000000.0,729000000.0,,-14000000.0,48000000.0,-1057000000.0,-392000000.0,777000000.0,-676000000.0,-179000000.0,-206000000.0,27000000.0,958000000.0,-1000000.0,5000000.0,-106000000.0,,-90000000.0,-14000000.0,-250000000.0,18000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-21 16:35:56+00:00,-10000000.0,185000000.0,63000000.0,218000000.0,0.0,-17000000.0,-240000000.0,23000000.0,989000000.0,365000000.0,-34000000.0,-79000000.0,,-19000000.0,78000000.0,365000000.0,-53000000.0,-1000000.0,294000000.0,730000000.0,680000000.0,50000000.0,-737000000.0,-24000000.0,9000000.0,-203000000.0,-36000000.0,-149000000.0,-270000000.0,-150000000.0,111000000.0,41000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2016.0,Q2TTM,2015-07-01,2016-06-30,,-304000000.0,410000000.0,118000000.0,444000000.0,,-65000000.0,257000000.0,26000000.0,989000000.0,-347000000.0,-299000000.0,1470000000.0,,-41000000.0,180000000.0,-347000000.0,-340000000.0,1650000000.0,898000000.0,1488000000.0,1371000000.0,117000000.0,-602000000.0,-24000000.0,17000000.0,-397000000.0,-36000000.0,-441000000.0,-391000000.0,-550000000.0,424000000.0,41000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2016.0,Q2,2016-04-01,2016-06-30,,-4000000.0,77000000.0,30000000.0,103000000.0,,-28000000.0,220000000.0,9000000.0,901000000.0,794000000.0,22000000.0,-133000000.0,,-12000000.0,53000000.0,794000000.0,10000000.0,-80000000.0,696000000.0,376000000.0,336000000.0,40000000.0,-792000000.0,-4000000.0,3000000.0,-107000000.0,,-79000000.0,-5000000.0,,61000000.0,41000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2016.0,Q1,2016-01-01,2016-03-31,2017-04-24 13:43:19+00:00,-6000000.0,108000000.0,33000000.0,115000000.0,,11000000.0,-460000000.0,14000000.0,88000000.0,-429000000.0,-56000000.0,54000000.0,,-7000000.0,25000000.0,-429000000.0,-63000000.0,79000000.0,-402000000.0,354000000.0,344000000.0,10000000.0,55000000.0,-20000000.0,6000000.0,-96000000.0,-36000000.0,-70000000.0,-265000000.0,-150000000.0,50000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2016.0,Q1TTM,2015-04-01,2016-03-31,,-317000000.0,408000000.0,131000000.0,466000000.0,,-37000000.0,-51000000.0,23000000.0,88000000.0,-1641000000.0,-464000000.0,2218000000.0,,-29000000.0,127000000.0,-1641000000.0,-493000000.0,2345000000.0,174000000.0,1454000000.0,1377000000.0,77000000.0,426000000.0,-20000000.0,,-388000000.0,-133000000.0,-452000000.0,-643000000.0,-701000000.0,438000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 11:43:37+00:00,-325000000.0,648000000.0,100000000.0,460000000.0,593000000.0,69000000.0,-444000000.0,52000000.0,0.0,-1954000000.0,-63000000.0,1551000000.0,,-4000000.0,17000000.0,-1954000000.0,-67000000.0,1568000000.0,-384000000.0,1615000000.0,1390000000.0,225000000.0,145000000.0,-28000000.0,26000000.0,-434000000.0,-34000000.0,-360000000.0,-731000000.0,-813000000.0,37000000.0,0.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2017.0,Q4,2017-10-01,2017-12-31,,-156000000.0,167000000.0,40000000.0,120000000.0,,-1000000.0,261000000.0,7000000.0,,-1103000000.0,-283000000.0,533000000.0,,,3000000.0,-1103000000.0,-283000000.0,536000000.0,-851000000.0,156000000.0,153000000.0,3000000.0,-1000000.0,-3000000.0,26000000.0,-113000000.0,,-153000000.0,-594000000.0,-400000000.0,,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-19 16:32:19+00:00,-169000000.0,481000000.0,60000000.0,340000000.0,593000000.0,70000000.0,-705000000.0,45000000.0,0.0,-851000000.0,220000000.0,1018000000.0,,-4000000.0,14000000.0,-851000000.0,216000000.0,1032000000.0,467000000.0,1459000000.0,1237000000.0,222000000.0,146000000.0,-25000000.0,0.0,-321000000.0,-34000000.0,-207000000.0,-137000000.0,-413000000.0,37000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2017.0,Q3TTM,2016-10-01,2017-09-30,,-197000000.0,554000000.0,98000000.0,449000000.0,1687000000.0,23000000.0,-564000000.0,47000000.0,707000000.0,-1369000000.0,1104000000.0,1586000000.0,,-7000000.0,21000000.0,-1369000000.0,1097000000.0,1607000000.0,1358000000.0,1807000000.0,1332000000.0,475000000.0,369000000.0,-26000000.0,13000000.0,-426000000.0,-47000000.0,-348000000.0,-608000000.0,-1063000000.0,37000000.0,-41000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2017.0,Q3,2017-07-01,2017-09-30,,-7000000.0,155000000.0,8000000.0,117000000.0,541000000.0,16000000.0,27000000.0,25000000.0,,-361000000.0,478000000.0,586000000.0,,-1000000.0,,-361000000.0,477000000.0,586000000.0,718000000.0,616000000.0,399000000.0,217000000.0,43000000.0,-5000000.0,-2000000.0,-116000000.0,,-72000000.0,-15000000.0,-250000000.0,18000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-20 08:26:44+00:00,-162000000.0,326000000.0,52000000.0,223000000.0,52000000.0,54000000.0,-732000000.0,20000000.0,0.0,-490000000.0,-258000000.0,432000000.0,,-3000000.0,14000000.0,-490000000.0,-261000000.0,446000000.0,-251000000.0,843000000.0,838000000.0,5000000.0,103000000.0,-20000000.0,2000000.0,-205000000.0,-34000000.0,-135000000.0,-122000000.0,-163000000.0,19000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2017.0,Q2TTM,2016-07-01,2017-06-30,,-501000000.0,490000000.0,107000000.0,445000000.0,1146000000.0,3000000.0,-727000000.0,28000000.0,15000000.0,-2065000000.0,248000000.0,1729000000.0,,-20000000.0,69000000.0,-2065000000.0,228000000.0,1798000000.0,-36000000.0,1012000000.0,727000000.0,285000000.0,1284000000.0,-22000000.0,20000000.0,-416000000.0,-47000000.0,-366000000.0,-607000000.0,-1063000000.0,37000000.0,-41000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2017.0,Q2,2017-04-01,2017-06-30,,-101000000.0,236000000.0,29000000.0,113000000.0,52000000.0,24000000.0,-213000000.0,11000000.0,,-118000000.0,-121000000.0,433000000.0,,-2000000.0,4000000.0,-118000000.0,-123000000.0,437000000.0,220000000.0,501000000.0,502000000.0,-1000000.0,31000000.0,-4000000.0,,-102000000.0,,-72000000.0,-23000000.0,,,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2017.0,Q1,2017-01-01,2017-03-31,2018-06-28 07:18:09+00:00,-61000000.0,90000000.0,23000000.0,110000000.0,,30000000.0,-519000000.0,9000000.0,0.0,-372000000.0,-137000000.0,-1000000.0,,-1000000.0,10000000.0,-372000000.0,-138000000.0,9000000.0,-471000000.0,342000000.0,336000000.0,6000000.0,72000000.0,-16000000.0,2000000.0,-103000000.0,-34000000.0,-63000000.0,-99000000.0,-163000000.0,19000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2017.0,Q1TTM,2016-04-01,2017-03-31,,-404000000.0,331000000.0,108000000.0,435000000.0,1094000000.0,-49000000.0,-294000000.0,26000000.0,916000000.0,-1153000000.0,391000000.0,1163000000.0,,-30000000.0,118000000.0,-1153000000.0,361000000.0,1281000000.0,440000000.0,887000000.0,561000000.0,326000000.0,461000000.0,-22000000.0,23000000.0,-421000000.0,-47000000.0,-373000000.0,-589000000.0,-1063000000.0,98000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 11:43:37+00:00,-378000000.0,380000000.0,108000000.0,497000000.0,0.0,-32000000.0,-526000000.0,15000000.0,992000000.0,-1205000000.0,-764000000.0,1487000000.0,,0.0,-20000000.0,-1205000000.0,-764000000.0,1467000000.0,-534000000.0,1358000000.0,1340000000.0,18000000.0,176000000.0,-15000000.0,3000000.0,-453000000.0,-28000000.0,-411000000.0,-23000000.0,-1721000000.0,23000000.0,27000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2018.0,Q4,2018-10-01,2018-12-31,,-280000000.0,60000000.0,40000000.0,127000000.0,,-32000000.0,316000000.0,1000000.0,-5000000.0,-535000000.0,-453000000.0,800000000.0,,,,-535000000.0,-453000000.0,800000000.0,-220000000.0,261000000.0,259000000.0,2000000.0,98000000.0,-1000000.0,-13000000.0,-115000000.0,-5000000.0,-185000000.0,-7000000.0,-408000000.0,3000000.0,27000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-18 12:07:39+00:00,-98000000.0,320000000.0,68000000.0,370000000.0,,,-842000000.0,14000000.0,997000000.0,-670000000.0,-311000000.0,687000000.0,,,-20000000.0,-670000000.0,-311000000.0,667000000.0,-314000000.0,1097000000.0,1081000000.0,16000000.0,78000000.0,-14000000.0,16000000.0,-338000000.0,-23000000.0,-226000000.0,-16000000.0,-1313000000.0,20000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2018.0,Q3TTM,2017-10-01,2018-09-30,,-254000000.0,487000000.0,108000000.0,490000000.0,,-1000000.0,-581000000.0,21000000.0,997000000.0,-1773000000.0,-594000000.0,1220000000.0,,,-17000000.0,-1773000000.0,-594000000.0,1203000000.0,-1165000000.0,1253000000.0,1234000000.0,19000000.0,77000000.0,-17000000.0,42000000.0,-451000000.0,-23000000.0,-379000000.0,-610000000.0,-1713000000.0,20000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2018.0,Q3,2018-07-01,2018-09-30,,,86000000.0,15000000.0,122000000.0,,25000000.0,103000000.0,4000000.0,-6000000.0,-365000000.0,-94000000.0,556000000.0,,,-20000000.0,-365000000.0,-94000000.0,536000000.0,102000000.0,382000000.0,372000000.0,10000000.0,-41000000.0,-1000000.0,3000000.0,-116000000.0,-6000000.0,-108000000.0,4000000.0,-250000000.0,17000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-19 10:44:51+00:00,-98000000.0,234000000.0,53000000.0,248000000.0,,-25000000.0,-945000000.0,10000000.0,1003000000.0,-305000000.0,-217000000.0,131000000.0,,,0.0,-305000000.0,-217000000.0,131000000.0,-416000000.0,715000000.0,709000000.0,6000000.0,119000000.0,-13000000.0,13000000.0,-222000000.0,-17000000.0,-118000000.0,-20000000.0,-1063000000.0,3000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2018.0,Q2TTM,2017-07-01,2018-06-30,,-261000000.0,556000000.0,101000000.0,485000000.0,541000000.0,-10000000.0,-657000000.0,42000000.0,1003000000.0,-1769000000.0,-22000000.0,1250000000.0,,-1000000.0,3000000.0,-1769000000.0,-23000000.0,1253000000.0,-549000000.0,1487000000.0,1261000000.0,226000000.0,161000000.0,-21000000.0,37000000.0,-451000000.0,-17000000.0,-343000000.0,-629000000.0,-1713000000.0,21000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2018.0,Q2,2018-04-01,2018-06-30,,-2000000.0,116000000.0,29000000.0,125000000.0,,-46000000.0,-226000000.0,1000000.0,-9000000.0,-600000000.0,-39000000.0,359000000.0,,,,-600000000.0,-39000000.0,359000000.0,-326000000.0,375000000.0,375000000.0,,85000000.0,,7000000.0,-110000000.0,-4000000.0,-43000000.0,-19000000.0,-463000000.0,3000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2018.0,Q1,2018-01-01,2018-03-31,2019-04-19 09:18:58+00:00,-96000000.0,118000000.0,24000000.0,123000000.0,,21000000.0,-719000000.0,9000000.0,1012000000.0,295000000.0,-178000000.0,-228000000.0,,,,295000000.0,-178000000.0,-228000000.0,-90000000.0,340000000.0,334000000.0,6000000.0,34000000.0,-13000000.0,6000000.0,-112000000.0,-13000000.0,-75000000.0,-1000000.0,-600000000.0,0.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2018.0,Q1TTM,2017-04-01,2018-03-31,,-360000000.0,676000000.0,101000000.0,473000000.0,593000000.0,60000000.0,-644000000.0,52000000.0,1012000000.0,-1287000000.0,-104000000.0,1324000000.0,,-3000000.0,7000000.0,-1287000000.0,-107000000.0,1331000000.0,-3000000.0,1613000000.0,1388000000.0,225000000.0,107000000.0,-25000000.0,30000000.0,-443000000.0,-13000000.0,-372000000.0,-633000000.0,-1250000000.0,18000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2019.0,Q4,2019-10-01,2019-12-31,,-79000000.0,66000000.0,34000000.0,134000000.0,,1000000.0,321000000.0,29000000.0,100000000.0,-799000000.0,-261000000.0,809000000.0,,,,-799000000.0,-261000000.0,809000000.0,-250000000.0,300000000.0,303000000.0,-3000000.0,51000000.0,-5000000.0,5000000.0,-160000000.0,,-189000000.0,-613000000.0,-150000000.0,2000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 11:43:37+00:00,-643000000.0,348000000.0,127000000.0,511000000.0,0.0,1000000.0,-13000000.0,61000000.0,701000000.0,-758000000.0,-1009000000.0,2084000000.0,,0.0,-4000000.0,-758000000.0,-1009000000.0,2080000000.0,314000000.0,1269000000.0,1269000000.0,0.0,317000000.0,-20000000.0,27000000.0,-507000000.0,-8000000.0,-413000000.0,-668000000.0,-325000000.0,28000000.0,0.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2019.0,Q3TTM,2018-10-01,2019-09-30,,-844000000.0,342000000.0,133000000.0,504000000.0,,-32000000.0,-18000000.0,33000000.0,596000000.0,-494000000.0,-1201000000.0,2075000000.0,,,-4000000.0,-494000000.0,-1201000000.0,2071000000.0,344000000.0,1230000000.0,1225000000.0,5000000.0,364000000.0,-16000000.0,9000000.0,-462000000.0,-13000000.0,-409000000.0,-62000000.0,-583000000.0,29000000.0,27000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2019.0,Q3,2019-07-01,2019-09-30,,-203000000.0,88000000.0,25000000.0,133000000.0,,-4000000.0,271000000.0,10000000.0,125000000.0,9000000.0,-291000000.0,789000000.0,,,,9000000.0,-291000000.0,789000000.0,503000000.0,1565000000.0,1560000000.0,5000000.0,-1175000000.0,-3000000.0,-2000000.0,-120000000.0,-2000000.0,-91000000.0,-3000000.0,,7000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-18 12:07:39+00:00,-564000000.0,282000000.0,93000000.0,377000000.0,,,-334000000.0,32000000.0,601000000.0,41000000.0,-748000000.0,1275000000.0,,,-4000000.0,41000000.0,-748000000.0,1271000000.0,564000000.0,969000000.0,966000000.0,3000000.0,266000000.0,-15000000.0,22000000.0,-347000000.0,-8000000.0,-224000000.0,-55000000.0,-175000000.0,26000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2019.0,Q2TTM,2018-07-01,2019-06-30,,-641000000.0,340000000.0,123000000.0,493000000.0,,-3000000.0,-186000000.0,27000000.0,465000000.0,-868000000.0,-1004000000.0,1842000000.0,,,-24000000.0,-868000000.0,-1004000000.0,1818000000.0,-57000000.0,47000000.0,37000000.0,10000000.0,1498000000.0,-14000000.0,14000000.0,-458000000.0,-17000000.0,-426000000.0,-55000000.0,-833000000.0,39000000.0,27000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2019.0,Q2,2019-04-01,2019-06-30,,-304000000.0,100000000.0,28000000.0,126000000.0,,4000000.0,-44000000.0,15000000.0,154000000.0,,-371000000.0,552000000.0,,,-4000000.0,,-371000000.0,548000000.0,181000000.0,-913000000.0,-911000000.0,-2000000.0,1381000000.0,-4000000.0,16000000.0,-114000000.0,,-86000000.0,-51000000.0,,3000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2019.0,Q1,2019-01-01,2019-03-31,2020-04-28 15:53:01+00:00,-57000000.0,94000000.0,40000000.0,118000000.0,,,-561000000.0,7000000.0,322000000.0,32000000.0,-86000000.0,-66000000.0,,,,32000000.0,-86000000.0,-66000000.0,-120000000.0,317000000.0,317000000.0,,60000000.0,-8000000.0,8000000.0,-113000000.0,-6000000.0,-47000000.0,-1000000.0,-175000000.0,16000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2019.0,Q1TTM,2018-04-01,2019-03-31,,-339000000.0,356000000.0,124000000.0,492000000.0,,-53000000.0,-368000000.0,13000000.0,302000000.0,-1468000000.0,-672000000.0,1649000000.0,,,-20000000.0,-1468000000.0,-672000000.0,1629000000.0,-564000000.0,1335000000.0,1323000000.0,12000000.0,202000000.0,-10000000.0,5000000.0,-454000000.0,-21000000.0,-383000000.0,-23000000.0,-1296000000.0,39000000.0,27000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2020.0,Q1,2020-01-01,2020-03-31,2020-04-28 15:53:01+00:00,-44000000.0,90000000.0,48000000.0,129000000.0,,,-458000000.0,5000000.0,1171000000.0,1012000000.0,-59000000.0,-159000000.0,,,,1012000000.0,-59000000.0,-159000000.0,794000000.0,248000000.0,248000000.0,,-78000000.0,-7000000.0,14000000.0,-120000000.0,-2000000.0,-37000000.0,-37000000.0,0.0,10000000.0,
