company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,othergains,otherincome,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.16,0.16,0.7,707000000.0,0.16,,-61000000.0,59000000.0,74000000.0,-15000000.0,66000000.0,-7000000.0,10012000000.0,12913000000.0,95000000.0,8000000.0,,,824000000.0,964000000.0,10107000000.0,2806000000.0,306000000.0,2495000000.0,311000000.0,-306000000.0,5000000.0,12913000000.0,428900000.0,428900000.0,432100000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.01,2.01,1.35,1463000000.0,1.99,127000000.0,-584000000.0,865000000.0,1239000000.0,-374000000.0,884000000.0,-19000000.0,16372000000.0,21971000000.0,177000000.0,15000000.0,-3000000.0,,925000000.0,1678000000.0,16549000000.0,5422000000.0,586000000.0,4193000000.0,1229000000.0,-589000000.0,640000000.0,21971000000.0,428900000.0,428900000.0,432100000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 10:53:47+00:00,0.37,0.37,0.35,355000000.0,0.37,,22000000.0,158000000.0,171000000.0,-13000000.0,161000000.0,-3000000.0,4437000000.0,5899000000.0,48000000.0,41000000.0,,,307000000.0,436000000.0,4485000000.0,1414000000.0,164000000.0,1098000000.0,316000000.0,-164000000.0,152000000.0,5899000000.0,428900000.0,428900000.0,432100000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2014.0,Q1,2014-01-01,2014-03-31,2014-05-07 17:20:27+00:00,-0.21,-0.21,0.35,352000000.0,-0.21,,-83000000.0,-99000000.0,-97000000.0,-2000000.0,-95000000.0,-4000000.0,5575000000.0,7014000000.0,47000000.0,-33000000.0,,,517000000.0,528000000.0,5622000000.0,1392000000.0,142000000.0,1397000000.0,-5000000.0,-142000000.0,-147000000.0,7014000000.0,435600000.0,435600000.0,435600000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.22,2.22,1.3,1504000000.0,2.19,127000000.0,-512000000.0,964000000.0,1301000000.0,-337000000.0,982000000.0,-18000000.0,17798000000.0,23407000000.0,176000000.0,-62000000.0,10000000.0,,614000000.0,1757000000.0,17974000000.0,5433000000.0,590000000.0,4002000000.0,1431000000.0,-580000000.0,851000000.0,23407000000.0,435600000.0,435600000.0,435600000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 16:39:45+00:00,2.25,2.25,,1167000000.0,2.23,137000000.0,417000000.0,917000000.0,832000000.0,85000000.0,938000000.0,-21000000.0,15561000000.0,20675000000.0,158000000.0,117000000.0,-174000000.0,0.0,252000000.0,1539000000.0,15719000000.0,4956000000.0,555000000.0,3095000000.0,1861000000.0,-729000000.0,1132000000.0,20675000000.0,417400000.0,417400000.0,417400000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2015.0,Q4,2015-10-01,2015-12-31,,0.44,0.44,-1.2,187000000.0,0.42,-49000000.0,71000000.0,178000000.0,93000000.0,85000000.0,178000000.0,,2800000000.0,3753000000.0,31000000.0,33000000.0,-174000000.0,,33000000.0,313000000.0,2831000000.0,922000000.0,133000000.0,484000000.0,438000000.0,-307000000.0,131000000.0,3753000000.0,417400000.0,417400000.0,417400000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 11:29:17+00:00,0.53,0.53,0.4,329000000.0,0.53,186000000.0,106000000.0,210000000.0,210000000.0,0.0,220000000.0,-10000000.0,4225000000.0,5691000000.0,39000000.0,-13000000.0,,,25000000.0,417000000.0,4264000000.0,1427000000.0,141000000.0,957000000.0,470000000.0,-141000000.0,329000000.0,5691000000.0,415100000.0,415100000.0,417500000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.81,1.81,1.2,980000000.0,1.81,186000000.0,346000000.0,739000000.0,739000000.0,,760000000.0,-21000000.0,12761000000.0,16922000000.0,127000000.0,84000000.0,,,219000000.0,1226000000.0,12888000000.0,4034000000.0,422000000.0,2611000000.0,1423000000.0,-422000000.0,1001000000.0,16922000000.0,415100000.0,415100000.0,417500000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.11,2.11,0.15,1321000000.0,2.11,286000000.0,383000000.0,867000000.0,881000000.0,-14000000.0,894000000.0,-27000000.0,16075000000.0,21575000000.0,169000000.0,-52000000.0,-38000000.0,,217000000.0,1588000000.0,16244000000.0,5331000000.0,565000000.0,3412000000.0,1919000000.0,-603000000.0,1316000000.0,21575000000.0,415100000.0,415100000.0,417500000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 17:46:39+00:00,0.54,0.54,0.4,328000000.0,0.54,0.0,110000000.0,218000000.0,218000000.0,0.0,227000000.0,-9000000.0,4335000000.0,5714000000.0,44000000.0,62000000.0,,,194000000.0,403000000.0,4379000000.0,1335000000.0,144000000.0,925000000.0,410000000.0,-144000000.0,266000000.0,5714000000.0,420000000.0,420000000.0,421900000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.28,1.28,0.8,651000000.0,1.28,,240000000.0,529000000.0,529000000.0,,540000000.0,-11000000.0,8536000000.0,11231000000.0,88000000.0,97000000.0,,,194000000.0,809000000.0,8624000000.0,2607000000.0,281000000.0,1654000000.0,953000000.0,-281000000.0,672000000.0,11231000000.0,420000000.0,420000000.0,421900000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.42,2.42,0.1,1350000000.0,2.41,100000000.0,424000000.0,1006000000.0,1004000000.0,2000000.0,1029000000.0,-23000000.0,16299000000.0,21935000000.0,173000000.0,-111000000.0,-38000000.0,,216000000.0,1638000000.0,16472000000.0,5463000000.0,582000000.0,3304000000.0,2159000000.0,-620000000.0,1539000000.0,21935000000.0,420000000.0,420000000.0,421900000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 11:43:29+00:00,0.74,0.74,0.4,323000000.0,0.74,0.0,130000000.0,311000000.0,311000000.0,0.0,313000000.0,-2000000.0,4201000000.0,5517000000.0,44000000.0,35000000.0,,,0.0,406000000.0,4245000000.0,1272000000.0,137000000.0,729000000.0,543000000.0,-137000000.0,406000000.0,5517000000.0,421200000.0,421200000.0,423700000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.25,2.25,0.05,1377000000.0,2.24,100000000.0,336000000.0,946000000.0,957000000.0,-11000000.0,963000000.0,-17000000.0,16401000000.0,22120000000.0,177000000.0,-132000000.0,-38000000.0,,329000000.0,1671000000.0,16578000000.0,5542000000.0,602000000.0,3477000000.0,2065000000.0,-640000000.0,1425000000.0,22120000000.0,421200000.0,421200000.0,423700000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,FY,2016-01-01,2016-12-31,2019-02-20 16:24:56+00:00,2.2,2.2,,1124000000.0,2.18,,193000000.0,902000000.0,800000000.0,102000000.0,904000000.0,-2000000.0,13419000000.0,19495000000.0,154000000.0,198000000.0,-1971000000.0,0.0,54000000.0,1458000000.0,13573000000.0,5922000000.0,520000000.0,2636000000.0,3286000000.0,-2491000000.0,795000000.0,19495000000.0,411100000.0,411100000.0,411100000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,Q4,2016-10-01,2016-12-31,,0.53,0.53,-1.32,225000000.0,0.52,-70000000.0,54000000.0,219000000.0,112000000.0,107000000.0,218000000.0,1000000.0,1062000000.0,3797000000.0,31000000.0,47000000.0,-1971000000.0,,7000000.0,316000000.0,1093000000.0,2704000000.0,136000000.0,478000000.0,2226000000.0,-2107000000.0,119000000.0,3797000000.0,411100000.0,411100000.0,411100000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,Q3,2016-07-01,2016-09-30,2017-11-03 16:20:51+00:00,0.76,0.76,0.44,314000000.0,0.75,5000000.0,107000000.0,309000000.0,309000000.0,0.0,312000000.0,-3000000.0,3975000000.0,5266000000.0,41000000.0,43000000.0,0.0,0.0,46000000.0,380000000.0,4016000000.0,1250000000.0,132000000.0,745000000.0,505000000.0,-132000000.0,373000000.0,5266000000.0,411200000.0,411200000.0,415300000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.67,1.67,1.32,899000000.0,1.66,70000000.0,139000000.0,683000000.0,688000000.0,-5000000.0,686000000.0,-3000000.0,12357000000.0,15698000000.0,123000000.0,151000000.0,,,47000000.0,1142000000.0,12480000000.0,3218000000.0,384000000.0,2158000000.0,1060000000.0,-384000000.0,676000000.0,15698000000.0,411200000.0,411200000.0,415300000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,Q3TTM,2015-10-01,2016-09-30,,2.11,2.11,0.12,1086000000.0,2.08,21000000.0,210000000.0,861000000.0,781000000.0,80000000.0,864000000.0,-3000000.0,15157000000.0,19451000000.0,154000000.0,184000000.0,-174000000.0,,80000000.0,1455000000.0,15311000000.0,4140000000.0,517000000.0,2642000000.0,1498000000.0,-691000000.0,807000000.0,19451000000.0,411200000.0,411200000.0,415300000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,Q2,2016-04-01,2016-06-30,2017-08-04 14:47:12+00:00,0.1,0.1,0.44,301000000.0,0.1,28000000.0,-9000000.0,40000000.0,40000000.0,0.0,40000000.0,0.0,4451000000.0,5322000000.0,41000000.0,45000000.0,0.0,0.0,0.0,386000000.0,4492000000.0,830000000.0,129000000.0,715000000.0,115000000.0,-129000000.0,-14000000.0,5322000000.0,411200000.0,411200000.0,414700000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.91,0.91,0.88,585000000.0,0.91,65000000.0,32000000.0,374000000.0,379000000.0,-5000000.0,374000000.0,,8382000000.0,10432000000.0,82000000.0,108000000.0,,,1000000.0,762000000.0,8464000000.0,1968000000.0,252000000.0,1413000000.0,555000000.0,-252000000.0,303000000.0,10432000000.0,411200000.0,411200000.0,414700000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.88,1.88,0.08,1101000000.0,1.86,202000000.0,209000000.0,762000000.0,682000000.0,80000000.0,772000000.0,-10000000.0,15407000000.0,19876000000.0,152000000.0,128000000.0,-174000000.0,,59000000.0,1492000000.0,15559000000.0,4317000000.0,526000000.0,2854000000.0,1463000000.0,-700000000.0,763000000.0,19876000000.0,411200000.0,411200000.0,414700000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 12:35:43+00:00,0.81,0.81,0.44,284000000.0,0.81,37000000.0,41000000.0,334000000.0,339000000.0,-5000000.0,334000000.0,0.0,3931000000.0,5110000000.0,41000000.0,63000000.0,0.0,,1000000.0,376000000.0,3972000000.0,1138000000.0,123000000.0,698000000.0,440000000.0,-123000000.0,317000000.0,5110000000.0,410800000.0,410800000.0,414000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,Q1TTM,2015-04-01,2016-03-31,,2.32,2.32,0.04,1128000000.0,2.3,174000000.0,328000000.0,940000000.0,860000000.0,80000000.0,959000000.0,-19000000.0,15291000000.0,20268000000.0,155000000.0,145000000.0,-174000000.0,,253000000.0,1509000000.0,15446000000.0,4822000000.0,541000000.0,3064000000.0,1758000000.0,-715000000.0,1043000000.0,20268000000.0,410800000.0,410800000.0,414000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,FY,2017-01-01,2017-12-31,2020-02-19 14:44:30+00:00,5.19,5.19,1.8630000000000002,1343000000.0,5.13,,-1085000000.0,2144000000.0,2110000000.0,34000000.0,2144000000.0,0.0,14802000000.0,21743000000.0,169000000.0,177000000.0,-1967000000.0,354000000.0,67000000.0,1621000000.0,14971000000.0,6772000000.0,572000000.0,3385000000.0,3387000000.0,-2539000000.0,848000000.0,21743000000.0,412700000.0,412700000.0,412700000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,Q4,2017-10-01,2017-12-31,,3.53,3.53,0.48,339000000.0,3.49,-9000000.0,-1207000000.0,1460000000.0,1468000000.0,-8000000.0,1460000000.0,,2995000000.0,5711000000.0,45000000.0,64000000.0,-1132000000.0,354000000.0,83000000.0,434000000.0,3040000000.0,2671000000.0,141000000.0,1201000000.0,1470000000.0,-1273000000.0,197000000.0,5711000000.0,412700000.0,412700000.0,412700000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,Q3,2017-07-01,2017-09-30,2018-11-02 12:16:58+00:00,0.96,0.96,0.4625,350000000.0,0.95,0.0,136000000.0,395000000.0,366000000.0,29000000.0,395000000.0,0.0,3713000000.0,5517000000.0,41000000.0,45000000.0,-403000000.0,,0.0,401000000.0,3754000000.0,1763000000.0,152000000.0,751000000.0,1012000000.0,-555000000.0,457000000.0,5517000000.0,412900000.0,412900000.0,417400000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.66,1.66,1.39,1004000000.0,1.64,9000000.0,122000000.0,684000000.0,642000000.0,42000000.0,684000000.0,,11807000000.0,16032000000.0,124000000.0,113000000.0,-835000000.0,,-16000000.0,1187000000.0,11931000000.0,4101000000.0,431000000.0,2184000000.0,1917000000.0,-1266000000.0,651000000.0,16032000000.0,412900000.0,412900000.0,417400000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,Q3TTM,2016-10-01,2017-09-30,,2.19,2.19,0.07,1229000000.0,2.16,-61000000.0,176000000.0,903000000.0,754000000.0,149000000.0,902000000.0,1000000.0,12869000000.0,19829000000.0,155000000.0,160000000.0,-2806000000.0,,-9000000.0,1503000000.0,13024000000.0,6805000000.0,567000000.0,2662000000.0,4143000000.0,-3373000000.0,770000000.0,19829000000.0,412900000.0,412900000.0,417400000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,Q2,2017-04-01,2017-06-30,2018-08-03 12:59:14+00:00,0.19,0.19,0.4625,334000000.0,0.19,9000000.0,-87000000.0,80000000.0,84000000.0,-4000000.0,80000000.0,0.0,4108000000.0,5383000000.0,41000000.0,20000000.0,-400000000.0,,-16000000.0,393000000.0,4149000000.0,1234000000.0,137000000.0,720000000.0,514000000.0,-537000000.0,-23000000.0,5383000000.0,412900000.0,412900000.0,416400000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.7,0.7,0.93,654000000.0,0.69,9000000.0,-14000000.0,289000000.0,276000000.0,13000000.0,289000000.0,,8094000000.0,10515000000.0,83000000.0,68000000.0,-432000000.0,,-16000000.0,786000000.0,8177000000.0,2338000000.0,279000000.0,1433000000.0,905000000.0,-711000000.0,194000000.0,10515000000.0,412900000.0,412900000.0,416400000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.99,1.99,0.05,1193000000.0,1.96,-56000000.0,147000000.0,817000000.0,697000000.0,120000000.0,819000000.0,-2000000.0,13131000000.0,19578000000.0,155000000.0,158000000.0,-2403000000.0,,37000000.0,1482000000.0,13286000000.0,6292000000.0,547000000.0,2656000000.0,3636000000.0,-2950000000.0,686000000.0,19578000000.0,412900000.0,412900000.0,416400000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 18:22:13+00:00,0.51,0.51,0.4625,320000000.0,0.5,,73000000.0,209000000.0,192000000.0,17000000.0,209000000.0,0.0,3986000000.0,5132000000.0,42000000.0,48000000.0,-32000000.0,,0.0,393000000.0,4028000000.0,1104000000.0,142000000.0,713000000.0,391000000.0,-174000000.0,217000000.0,5132000000.0,412100000.0,412100000.0,416000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.9,1.9,0.02,1160000000.0,1.87,-37000000.0,225000000.0,777000000.0,653000000.0,124000000.0,779000000.0,-2000000.0,13474000000.0,19517000000.0,155000000.0,183000000.0,-2003000000.0,,53000000.0,1475000000.0,13629000000.0,5888000000.0,539000000.0,2651000000.0,3237000000.0,-2542000000.0,695000000.0,19517000000.0,412100000.0,412100000.0,416000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,FY,2018-01-01,2018-12-31,2020-02-19 14:44:30+00:00,4.91,4.91,1.925,1328000000.0,4.85,,445000000.0,2017000000.0,1672000000.0,345000000.0,2012000000.0,5000000.0,15555000000.0,23306000000.0,171000000.0,336000000.0,-2183000000.0,0.0,29000000.0,1723000000.0,15726000000.0,7580000000.0,536000000.0,3080000000.0,4500000000.0,-2719000000.0,1781000000.0,23306000000.0,409100000.0,409100000.0,409100000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,Q4,2018-10-01,2018-12-31,,0.79,0.79,0.5,338000000.0,0.77,-122000000.0,143000000.0,318000000.0,318000000.0,,316000000.0,2000000.0,3798000000.0,5951000000.0,41000000.0,79000000.0,-952000000.0,,-19000000.0,446000000.0,3839000000.0,2112000000.0,135000000.0,643000000.0,1469000000.0,-1087000000.0,382000000.0,5951000000.0,409100000.0,409100000.0,409100000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,Q3,2018-07-01,2018-09-30,2019-11-01 14:08:00+00:00,1.38,1.38,0.475,335000000.0,1.37,122000000.0,83000000.0,562000000.0,562000000.0,0.0,562000000.0,0.0,3887000000.0,5901000000.0,44000000.0,92000000.0,-422000000.0,0.0,0.0,405000000.0,3931000000.0,1970000000.0,133000000.0,862000000.0,1108000000.0,-555000000.0,553000000.0,5901000000.0,407400000.0,407400000.0,411400000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,Q3YTD,2018-01-01,2018-09-30,,4.12,4.12,1.42,990000000.0,4.08,122000000.0,302000000.0,1699000000.0,1354000000.0,345000000.0,1696000000.0,3000000.0,11757000000.0,17355000000.0,130000000.0,257000000.0,-1231000000.0,,48000000.0,1277000000.0,11887000000.0,5468000000.0,401000000.0,2437000000.0,3031000000.0,-1632000000.0,1399000000.0,17355000000.0,407400000.0,407400000.0,411400000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,Q3TTM,2017-10-01,2018-09-30,,7.65,7.65,1.9,1329000000.0,7.57,113000000.0,-905000000.0,3159000000.0,2822000000.0,337000000.0,3156000000.0,3000000.0,14752000000.0,23066000000.0,175000000.0,321000000.0,-2363000000.0,354000000.0,131000000.0,1711000000.0,14927000000.0,8139000000.0,542000000.0,3638000000.0,4501000000.0,-2905000000.0,1596000000.0,23066000000.0,407400000.0,407400000.0,411400000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 15:53:31+00:00,0.98,0.98,0.475,330000000.0,0.97,0.0,130000000.0,407000000.0,430000000.0,-23000000.0,405000000.0,2000000.0,3922000000.0,5833000000.0,42000000.0,70000000.0,-439000000.0,,26000000.0,451000000.0,3964000000.0,1869000000.0,133000000.0,807000000.0,1062000000.0,-572000000.0,490000000.0,5833000000.0,413200000.0,413200000.0,417700000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,Q2YTD,2018-01-01,2018-06-30,,2.74,2.74,0.95,655000000.0,2.71,,219000000.0,1137000000.0,792000000.0,345000000.0,1134000000.0,3000000.0,7870000000.0,11454000000.0,86000000.0,165000000.0,-809000000.0,,48000000.0,872000000.0,7956000000.0,3498000000.0,268000000.0,1575000000.0,1923000000.0,-1077000000.0,846000000.0,11454000000.0,413200000.0,413200000.0,417700000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,Q2TTM,2017-07-01,2018-06-30,,7.23,7.23,1.89,1344000000.0,7.15,-9000000.0,-852000000.0,2992000000.0,2626000000.0,366000000.0,2989000000.0,3000000.0,14578000000.0,22682000000.0,172000000.0,274000000.0,-2344000000.0,354000000.0,131000000.0,1707000000.0,14750000000.0,7932000000.0,561000000.0,3527000000.0,4405000000.0,-2905000000.0,1500000000.0,22682000000.0,413200000.0,413200000.0,417700000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 16:41:39+00:00,1.76,1.76,0.475,325000000.0,1.74,0.0,89000000.0,730000000.0,362000000.0,368000000.0,729000000.0,1000000.0,3948000000.0,5621000000.0,44000000.0,95000000.0,-370000000.0,,22000000.0,421000000.0,3992000000.0,1629000000.0,135000000.0,768000000.0,861000000.0,-505000000.0,356000000.0,5621000000.0,413500000.0,413500000.0,418200000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,Q1TTM,2017-04-01,2018-03-31,,6.44,6.44,1.88,1348000000.0,6.37,,-1069000000.0,2665000000.0,2280000000.0,385000000.0,2664000000.0,1000000.0,14764000000.0,22232000000.0,171000000.0,224000000.0,-2305000000.0,354000000.0,89000000.0,1649000000.0,14935000000.0,7297000000.0,565000000.0,3440000000.0,3857000000.0,-2870000000.0,987000000.0,22232000000.0,413500000.0,413500000.0,418200000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,Q4,2019-10-01,2019-12-31,,0.42,0.42,0.51,343000000.0,0.42,-153000000.0,263000000.0,166000000.0,166000000.0,,165000000.0,1000000.0,3666000000.0,5498000000.0,42000000.0,29000000.0,-606000000.0,,36000000.0,445000000.0,3708000000.0,1790000000.0,113000000.0,671000000.0,1119000000.0,-719000000.0,400000000.0,5498000000.0,395300000.0,395300000.0,395300000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,FY,2019-01-01,2019-12-31,2020-02-19 14:44:30+00:00,3.1,3.1,2.0125,1306000000.0,3.07,,634000000.0,1220000000.0,1220000000.0,0.0,1225000000.0,-5000000.0,15268000000.0,22376000000.0,170000000.0,250000000.0,-1801000000.0,32000000.0,57000000.0,1647000000.0,15438000000.0,6938000000.0,491000000.0,3042000000.0,3896000000.0,-2292000000.0,1604000000.0,22376000000.0,395300000.0,395300000.0,395300000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.68,2.68,1.5,963000000.0,2.65,153000000.0,371000000.0,1054000000.0,1054000000.0,,1060000000.0,-6000000.0,11602000000.0,16878000000.0,128000000.0,221000000.0,-1195000000.0,32000000.0,21000000.0,1202000000.0,11730000000.0,5148000000.0,378000000.0,2371000000.0,2777000000.0,-1573000000.0,1204000000.0,16878000000.0,392600000.0,392600000.0,395400000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,Q3TTM,2018-10-01,2019-09-30,,3.47,3.47,2.0,1301000000.0,3.42,31000000.0,514000000.0,1372000000.0,1372000000.0,,1376000000.0,-4000000.0,15400000000.0,22829000000.0,169000000.0,300000000.0,-2147000000.0,32000000.0,2000000.0,1648000000.0,15569000000.0,7260000000.0,513000000.0,3014000000.0,4246000000.0,-2660000000.0,1586000000.0,22829000000.0,392600000.0,392600000.0,395400000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,Q3,2019-07-01,2019-09-30,2019-11-01 14:08:00+00:00,0.88,0.88,0.5,327000000.0,0.87,8000000.0,137000000.0,342000000.0,342000000.0,0.0,344000000.0,-2000000.0,3772000000.0,5568000000.0,42000000.0,27000000.0,-404000000.0,32000000.0,21000000.0,387000000.0,3814000000.0,1754000000.0,123000000.0,775000000.0,979000000.0,-527000000.0,452000000.0,5568000000.0,392600000.0,392600000.0,395400000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.8,1.8,1.0,636000000.0,1.78,145000000.0,234000000.0,712000000.0,712000000.0,,716000000.0,-4000000.0,7830000000.0,11310000000.0,86000000.0,194000000.0,-791000000.0,,,815000000.0,7916000000.0,3394000000.0,255000000.0,1596000000.0,1798000000.0,-1046000000.0,752000000.0,11310000000.0,396100000.0,396100000.0,398200000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,Q2TTM,2018-07-01,2019-06-30,,3.97,3.97,1.97,1309000000.0,3.92,145000000.0,460000000.0,1592000000.0,1592000000.0,,1594000000.0,-2000000.0,15515000000.0,23162000000.0,171000000.0,365000000.0,-2165000000.0,,-19000000.0,1666000000.0,15686000000.0,7476000000.0,523000000.0,3101000000.0,4375000000.0,-2688000000.0,1687000000.0,23162000000.0,396100000.0,396100000.0,398200000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,Q2,2019-04-01,2019-06-30,2019-07-31 15:53:31+00:00,0.74,0.74,0.5,321000000.0,0.73,152000000.0,128000000.0,286000000.0,286000000.0,0.0,292000000.0,-6000000.0,3901000000.0,5667000000.0,43000000.0,80000000.0,-392000000.0,,0.0,402000000.0,3944000000.0,1723000000.0,122000000.0,875000000.0,848000000.0,-514000000.0,334000000.0,5667000000.0,396100000.0,396100000.0,398200000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 14:43:04+00:00,1.06,1.06,0.5,315000000.0,1.05,-7000000.0,106000000.0,426000000.0,426000000.0,,424000000.0,2000000.0,3929000000.0,5643000000.0,43000000.0,114000000.0,-399000000.0,,0.0,413000000.0,3972000000.0,1671000000.0,133000000.0,721000000.0,950000000.0,-532000000.0,418000000.0,5643000000.0,400500000.0,400500000.0,403200000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,Q1TTM,2018-04-01,2019-03-31,,4.21,4.21,1.95,1318000000.0,4.16,-7000000.0,462000000.0,1713000000.0,1736000000.0,-23000000.0,1707000000.0,6000000.0,15536000000.0,23328000000.0,170000000.0,355000000.0,-2212000000.0,,7000000.0,1715000000.0,15706000000.0,7622000000.0,534000000.0,3033000000.0,4589000000.0,-2746000000.0,1843000000.0,23328000000.0,400500000.0,400500000.0,403200000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2020.0,Q1TTM,2019-04-01,2020-03-31,,1.68,1.68,2.03,1314000000.0,1.66,351000000.0,622000000.0,653000000.0,653000000.0,,660000000.0,-7000000.0,15085000000.0,22085000000.0,171000000.0,105000000.0,-1770000000.0,32000000.0,65000000.0,1652000000.0,15256000000.0,6829000000.0,475000000.0,3414000000.0,3415000000.0,-2245000000.0,1170000000.0,22085000000.0,392600000.0,392600000.0,392600000.0
