company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofplantpropertyandequipment
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2015.0,Q2TTM,2014-07-01,2015-06-30,,,1354000000.0,411000000.0,-73000000.0,-725000000.0,28000000.0,2171000000.0,-1564000000.0,-896000000.0,2830000000.0,,,-1564000000.0,-896000000.0,2830000000.0,297000000.0,1006000000.0,1006000000.0,,1195000000.0,-223000000.0,46000000.0,,-655000000.0,,-1405000000.0,-2146000000.0,-739000000.0,,52000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2015.0,Q2,2015-04-01,2015-06-30,,,328000000.0,,5000000.0,-699000000.0,,2062000000.0,255000000.0,-361000000.0,115000000.0,,,255000000.0,-361000000.0,115000000.0,14000000.0,218000000.0,218000000.0,,268000000.0,-211000000.0,-17000000.0,,-168000000.0,,-354000000.0,-1214000000.0,-214000000.0,,10000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 11:43:29+00:00,,323000000.0,,-20000000.0,-159000000.0,2000000.0,40000000.0,-546000000.0,-377000000.0,638000000.0,,,-546000000.0,-377000000.0,638000000.0,-305000000.0,311000000.0,311000000.0,,163000000.0,,-67000000.0,0.0,-169000000.0,,-319000000.0,-280000000.0,-139000000.0,,9000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2015.0,Q1TTM,2014-04-01,2015-03-31,,,1385000000.0,411000000.0,-73000000.0,-377000000.0,50000000.0,1929000000.0,-2069000000.0,-867000000.0,3244000000.0,,,-2069000000.0,-867000000.0,3244000000.0,235000000.0,946000000.0,946000000.0,,1290000000.0,-269000000.0,60000000.0,,-636000000.0,,-1408000000.0,-2216000000.0,-927000000.0,,70000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,FY,2016-01-01,2016-12-31,2019-02-20 16:24:56+00:00,-2228000000.0,1227000000.0,108000000.0,21000000.0,-543000000.0,,3830000000.0,982000000.0,-3498000000.0,2478000000.0,,,982000000.0,-3498000000.0,2478000000.0,-17000000.0,902000000.0,902000000.0,,892000000.0,-31000000.0,-1397000000.0,,-733000000.0,,,-1952000000.0,-132000000.0,,19000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,Q4,2016-10-01,2016-12-31,,-2172000000.0,328000000.0,3000000.0,-18000000.0,282000000.0,,383000000.0,104000000.0,-2527000000.0,912000000.0,,,104000000.0,-2527000000.0,912000000.0,-1529000000.0,219000000.0,219000000.0,,83000000.0,-31000000.0,-1267000000.0,,-190000000.0,,903000000.0,-58000000.0,,,6000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-03 16:20:51+00:00,-56000000.0,899000000.0,105000000.0,39000000.0,-825000000.0,,3447000000.0,878000000.0,-971000000.0,1566000000.0,,,878000000.0,-971000000.0,1566000000.0,1512000000.0,683000000.0,683000000.0,,809000000.0,,-130000000.0,,-543000000.0,,-903000000.0,-1894000000.0,-132000000.0,,13000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,Q3TTM,2015-10-01,2016-09-30,,-56000000.0,1213000000.0,128000000.0,29000000.0,-584000000.0,,7865000000.0,241000000.0,-1511000000.0,2556000000.0,,,241000000.0,-1511000000.0,2556000000.0,1458000000.0,861000000.0,861000000.0,,1066000000.0,,-1696000000.0,143000000.0,-725000000.0,,95000000.0,-6667000000.0,-232000000.0,,18000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,Q3,2016-07-01,2016-09-30,,5000000.0,314000000.0,4000000.0,14000000.0,-386000000.0,,2237000000.0,1232000000.0,-279000000.0,341000000.0,,,1232000000.0,-279000000.0,341000000.0,1308000000.0,309000000.0,309000000.0,,104000000.0,,-24000000.0,,-181000000.0,,-266000000.0,-824000000.0,,,2000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-04 14:47:12+00:00,-61000000.0,585000000.0,101000000.0,25000000.0,-439000000.0,,1210000000.0,-354000000.0,-692000000.0,1225000000.0,,,-354000000.0,-692000000.0,1225000000.0,204000000.0,374000000.0,374000000.0,,705000000.0,,-106000000.0,0.0,-362000000.0,,-637000000.0,-1070000000.0,-132000000.0,,11000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,Q2TTM,2015-07-01,2016-06-30,,-61000000.0,1228000000.0,124000000.0,-31000000.0,-272000000.0,,5981000000.0,-1664000000.0,-1693000000.0,3052000000.0,,,-1664000000.0,-1693000000.0,3052000000.0,-336000000.0,762000000.0,762000000.0,,1334000000.0,,-1623000000.0,,-710000000.0,-198000000.0,36000000.0,-6551000000.0,-384000000.0,,29000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,Q2,2016-04-01,2016-06-30,,-61000000.0,301000000.0,101000000.0,,-348000000.0,,740000000.0,-190000000.0,-328000000.0,605000000.0,,,-190000000.0,-328000000.0,605000000.0,99000000.0,40000000.0,40000000.0,,612000000.0,,-43000000.0,12000000.0,-181000000.0,,-328000000.0,-748000000.0,-1000000.0,,3000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 12:35:43+00:00,,284000000.0,,25000000.0,-91000000.0,,470000000.0,-164000000.0,-364000000.0,620000000.0,,,-164000000.0,-364000000.0,620000000.0,105000000.0,334000000.0,334000000.0,,93000000.0,,-63000000.0,-12000000.0,-181000000.0,,-309000000.0,-322000000.0,-131000000.0,,8000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,Q1TTM,2015-04-01,2016-03-31,,,1255000000.0,23000000.0,-26000000.0,-623000000.0,,7303000000.0,-1219000000.0,-1726000000.0,2562000000.0,,,-1219000000.0,-1726000000.0,2562000000.0,-421000000.0,940000000.0,940000000.0,,990000000.0,-211000000.0,-1597000000.0,-12000000.0,-697000000.0,-198000000.0,10000000.0,-7017000000.0,-597000000.0,,36000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,FY,2017-01-01,2017-12-31,2020-02-19 14:44:30+00:00,-45000000.0,1423000000.0,4000000.0,18000000.0,-2765000000.0,,1933000000.0,-399000000.0,-1391000000.0,1757000000.0,0.0,,-399000000.0,-1391000000.0,1757000000.0,-15000000.0,2144000000.0,2144000000.0,,955000000.0,-84000000.0,-1376000000.0,,-769000000.0,,,-1432000000.0,-47000000.0,,26000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,Q4,2017-10-01,2017-12-31,,,348000000.0,,-6000000.0,-1243000000.0,,562000000.0,-779000000.0,-383000000.0,1188000000.0,,,-779000000.0,-383000000.0,1188000000.0,20000000.0,1460000000.0,1460000000.0,,623000000.0,-83000000.0,-1322000000.0,,-196000000.0,,935000000.0,-1061000000.0,-1000000.0,,4000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-02 12:16:58+00:00,-45000000.0,1075000000.0,4000000.0,24000000.0,-1522000000.0,,1371000000.0,380000000.0,-1008000000.0,569000000.0,,,380000000.0,-1008000000.0,569000000.0,-35000000.0,684000000.0,684000000.0,,332000000.0,-1000000.0,-54000000.0,,-573000000.0,,-935000000.0,-371000000.0,-46000000.0,,22000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,Q3TTM,2016-10-01,2017-09-30,,-2217000000.0,1403000000.0,7000000.0,6000000.0,-1240000000.0,,1754000000.0,484000000.0,-3535000000.0,1481000000.0,,,484000000.0,-3535000000.0,1481000000.0,-1564000000.0,903000000.0,903000000.0,,415000000.0,-32000000.0,-1321000000.0,,-763000000.0,,-32000000.0,-429000000.0,-46000000.0,,28000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,Q3,2017-07-01,2017-09-30,,-1000000.0,373000000.0,4000000.0,10000000.0,-1178000000.0,,1239000000.0,930000000.0,-278000000.0,-709000000.0,,,930000000.0,-278000000.0,-709000000.0,-43000000.0,395000000.0,395000000.0,,-299000000.0,-1000000.0,-15000000.0,4000000.0,-191000000.0,,-271000000.0,-117000000.0,,,5000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-03 12:59:14+00:00,-44000000.0,702000000.0,0.0,14000000.0,-344000000.0,,132000000.0,-550000000.0,-730000000.0,1278000000.0,,,-550000000.0,-730000000.0,1278000000.0,8000000.0,289000000.0,289000000.0,,631000000.0,,-39000000.0,-4000000.0,-382000000.0,,-664000000.0,-254000000.0,-46000000.0,,17000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,Q2TTM,2016-07-01,2017-06-30,,-2211000000.0,1344000000.0,7000000.0,10000000.0,-448000000.0,,2752000000.0,786000000.0,-3536000000.0,2531000000.0,,,786000000.0,-3536000000.0,2531000000.0,-213000000.0,817000000.0,817000000.0,,818000000.0,-31000000.0,-1330000000.0,-4000000.0,-753000000.0,,-27000000.0,-1136000000.0,-46000000.0,,25000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,Q2,2017-04-01,2017-06-30,,-44000000.0,357000000.0,,-2000000.0,-227000000.0,,-54000000.0,-266000000.0,-330000000.0,645000000.0,,,-266000000.0,-330000000.0,645000000.0,43000000.0,80000000.0,80000000.0,,435000000.0,,-12000000.0,-4000000.0,-191000000.0,,-290000000.0,-21000000.0,,,16000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 18:22:13+00:00,,345000000.0,0.0,16000000.0,-117000000.0,,186000000.0,-284000000.0,-400000000.0,633000000.0,,,-284000000.0,-400000000.0,633000000.0,-35000000.0,209000000.0,209000000.0,,196000000.0,,-27000000.0,,-191000000.0,,-374000000.0,-233000000.0,-46000000.0,,1000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,Q1TTM,2016-04-01,2017-03-31,,-2228000000.0,1288000000.0,108000000.0,12000000.0,-569000000.0,,3546000000.0,862000000.0,-3534000000.0,2491000000.0,,,862000000.0,-3534000000.0,2491000000.0,-157000000.0,777000000.0,777000000.0,,995000000.0,-31000000.0,-1361000000.0,12000000.0,-743000000.0,,-65000000.0,-1863000000.0,-47000000.0,,12000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,FY,2018-01-01,2018-12-31,2020-02-19 14:44:30+00:00,-8000000.0,1328000000.0,0.0,-40000000.0,-274000000.0,,490000000.0,-2046000000.0,-1529000000.0,3226000000.0,-40000000.0,,-2046000000.0,-1569000000.0,3226000000.0,-429000000.0,2017000000.0,2017000000.0,,155000000.0,-6000000.0,-1544000000.0,,-789000000.0,,,-1009000000.0,-732000000.0,,23000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,Q4,2018-10-01,2018-12-31,,-8000000.0,338000000.0,,1000000.0,-208000000.0,,141000000.0,-1000000000.0,-259000000.0,821000000.0,,,-1000000000.0,-259000000.0,821000000.0,-437000000.0,318000000.0,318000000.0,,373000000.0,-6000000.0,-1548000000.0,,-201000000.0,,1286000000.0,-734000000.0,-200000000.0,,11000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-01 14:08:00+00:00,0.0,990000000.0,0.0,-41000000.0,-66000000.0,,349000000.0,-1046000000.0,-1270000000.0,2405000000.0,-40000000.0,,-1046000000.0,-1310000000.0,2405000000.0,8000000.0,1699000000.0,1699000000.0,,-218000000.0,,4000000.0,,-588000000.0,0.0,-1286000000.0,-275000000.0,-532000000.0,,12000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,Q3TTM,2017-10-01,2018-09-30,,,1338000000.0,,-47000000.0,-1309000000.0,,911000000.0,-1825000000.0,-1653000000.0,3593000000.0,-40000000.0,,-1825000000.0,-1693000000.0,3593000000.0,28000000.0,3159000000.0,3159000000.0,,405000000.0,-83000000.0,-1318000000.0,,-784000000.0,,-351000000.0,-1336000000.0,-533000000.0,,16000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,Q3,2018-07-01,2018-09-30,,,335000000.0,,-6000000.0,-66000000.0,,-62000000.0,-636000000.0,-306000000.0,941000000.0,-40000000.0,,-636000000.0,-346000000.0,941000000.0,-47000000.0,562000000.0,562000000.0,,110000000.0,,41000000.0,,-195000000.0,,-357000000.0,-178000000.0,-201000000.0,,10000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-31 15:53:31+00:00,0.0,655000000.0,0.0,-35000000.0,0.0,,411000000.0,-410000000.0,-964000000.0,1464000000.0,,,-410000000.0,-964000000.0,1464000000.0,55000000.0,1137000000.0,1137000000.0,,-328000000.0,,-37000000.0,0.0,-393000000.0,,-929000000.0,-97000000.0,-331000000.0,,2000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,Q2TTM,2017-07-01,2018-06-30,,-1000000.0,1376000000.0,4000000.0,-31000000.0,-2421000000.0,,2212000000.0,-259000000.0,-1625000000.0,1943000000.0,,,-259000000.0,-1625000000.0,1943000000.0,32000000.0,2992000000.0,2992000000.0,,-4000000.0,-84000000.0,-1374000000.0,4000000.0,-780000000.0,,-265000000.0,-1275000000.0,-332000000.0,,11000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,Q2,2018-04-01,2018-06-30,,,330000000.0,,-40000000.0,-47000000.0,,188000000.0,-354000000.0,-474000000.0,801000000.0,,,-354000000.0,-475000000.0,801000000.0,-68000000.0,407000000.0,407000000.0,,111000000.0,,-35000000.0,,-196000000.0,,-440000000.0,-46000000.0,-300000000.0,,1000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 16:41:39+00:00,0.0,325000000.0,0.0,5000000.0,47000000.0,,223000000.0,-56000000.0,-490000000.0,663000000.0,,,-56000000.0,-489000000.0,663000000.0,123000000.0,730000000.0,730000000.0,,-439000000.0,,-2000000.0,,-197000000.0,,-489000000.0,-51000000.0,-31000000.0,,1000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,Q1TTM,2017-04-01,2018-03-31,,-45000000.0,1403000000.0,4000000.0,7000000.0,-2601000000.0,,1970000000.0,-171000000.0,-1481000000.0,1787000000.0,,,-171000000.0,-1480000000.0,1787000000.0,143000000.0,2665000000.0,2665000000.0,,320000000.0,-84000000.0,-1351000000.0,,-775000000.0,,-115000000.0,-1250000000.0,-32000000.0,,26000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,Q4,2019-10-01,2019-12-31,,-4000000.0,343000000.0,64000000.0,15000000.0,314000000.0,,150000000.0,-842000000.0,-306000000.0,928000000.0,,,-842000000.0,-306000000.0,928000000.0,-186000000.0,166000000.0,166000000.0,,105000000.0,-18000000.0,-1282000000.0,19000000.0,-201000000.0,,913000000.0,-773000000.0,,,3000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,FY,2019-01-01,2019-12-31,2020-02-19 14:44:30+00:00,-103000000.0,1306000000.0,81000000.0,1000000.0,552000000.0,,534000000.0,-2389000000.0,-1300000000.0,3610000000.0,0.0,,-2389000000.0,-1300000000.0,3610000000.0,-78000000.0,1220000000.0,1220000000.0,,532000000.0,-18000000.0,-1296000000.0,,-796000000.0,,,-1574000000.0,-535000000.0,,18000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,Q3TTM,2018-10-01,2019-09-30,,-107000000.0,1301000000.0,17000000.0,-13000000.0,30000000.0,,525000000.0,-2547000000.0,-1253000000.0,3503000000.0,,,-2547000000.0,-1253000000.0,3503000000.0,-329000000.0,1372000000.0,1372000000.0,,800000000.0,-6000000.0,-1562000000.0,-19000000.0,-796000000.0,,373000000.0,-1535000000.0,-735000000.0,,26000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,Q3,2019-07-01,2019-09-30,,,327000000.0,,-24000000.0,86000000.0,,-64000000.0,-671000000.0,-279000000.0,882000000.0,,,-671000000.0,-279000000.0,882000000.0,-90000000.0,342000000.0,342000000.0,,127000000.0,,-5000000.0,2000000.0,-197000000.0,,-285000000.0,-335000000.0,-75000000.0,,11000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-01 14:08:00+00:00,-99000000.0,963000000.0,17000000.0,-14000000.0,238000000.0,,384000000.0,-1547000000.0,-994000000.0,2682000000.0,0.0,,-1547000000.0,-994000000.0,2682000000.0,108000000.0,1054000000.0,1054000000.0,,427000000.0,,-14000000.0,-19000000.0,-595000000.0,,-913000000.0,-801000000.0,-535000000.0,,15000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,Q2TTM,2018-07-01,2019-06-30,,-107000000.0,1309000000.0,17000000.0,5000000.0,-122000000.0,,527000000.0,-2512000000.0,-1280000000.0,3562000000.0,-40000000.0,,-2512000000.0,-1320000000.0,3562000000.0,-286000000.0,1592000000.0,1592000000.0,,783000000.0,-6000000.0,-1516000000.0,-21000000.0,-794000000.0,,301000000.0,-1378000000.0,-861000000.0,,25000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,Q2,2019-04-01,2019-06-30,,-82000000.0,321000000.0,,8000000.0,102000000.0,,240000000.0,-487000000.0,-421000000.0,1067000000.0,,,-487000000.0,-421000000.0,1067000000.0,146000000.0,286000000.0,286000000.0,,358000000.0,,-5000000.0,-21000000.0,-197000000.0,,-335000000.0,-299000000.0,-231000000.0,,1000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-31 15:53:31+00:00,-99000000.0,636000000.0,17000000.0,10000000.0,152000000.0,,448000000.0,-876000000.0,-715000000.0,1800000000.0,,,-876000000.0,-715000000.0,1800000000.0,198000000.0,712000000.0,712000000.0,,300000000.0,,-9000000.0,-21000000.0,-398000000.0,,-628000000.0,-466000000.0,-460000000.0,,4000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 14:43:04+00:00,-17000000.0,315000000.0,17000000.0,2000000.0,50000000.0,,208000000.0,-389000000.0,-294000000.0,733000000.0,,,-389000000.0,-294000000.0,733000000.0,52000000.0,426000000.0,426000000.0,,-58000000.0,,-4000000.0,0.0,-201000000.0,,-293000000.0,-167000000.0,-229000000.0,,3000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,Q1TTM,2018-04-01,2019-03-31,,-25000000.0,1318000000.0,17000000.0,-43000000.0,-271000000.0,,475000000.0,-2379000000.0,-1333000000.0,3296000000.0,-40000000.0,,-2379000000.0,-1374000000.0,3296000000.0,-500000000.0,1713000000.0,1713000000.0,,536000000.0,-6000000.0,-1546000000.0,,-793000000.0,,196000000.0,-1125000000.0,-930000000.0,,25000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2020.0,Q1TTM,2019-04-01,2020-03-31,,-86000000.0,1314000000.0,314000000.0,-43000000.0,470000000.0,,886000000.0,-1835000000.0,-1041000000.0,3526000000.0,,,-1835000000.0,-1041000000.0,3526000000.0,598000000.0,653000000.0,653000000.0,,1089000000.0,-18000000.0,-1292000000.0,-9000000.0,-797000000.0,,7000000.0,-1559000000.0,-347000000.0,,16000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 14:43:04+00:00,0.0,323000000.0,250000000.0,-42000000.0,-32000000.0,,560000000.0,165000000.0,-35000000.0,649000000.0,,,165000000.0,-35000000.0,649000000.0,728000000.0,-141000000.0,-141000000.0,,499000000.0,,0.0,-9000000.0,-202000000.0,,-286000000.0,-152000000.0,-41000000.0,,1000000.0
