company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,othertaxespayable,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2013.0,Q2,,2013-06-30,2013-08-07 09:59:35+00:00,9507000000.0,7486000000.0,504000000.0,7701000000.0,-99000000.0,2398000000.0,0.0,7244000000.0,302000000.0,1721000000.0,33087000000.0,159000000.0,6261000000.0,6446000000.0,25386000000.0,105000000.0,6159000000.0,,,1864000000.0,1697000000.0,,,,136000000.0,,17593000000.0,303000000.0,44177000000.0,17920000000.0,16768000000.0,12035000000.0,17920000000.0,18025000000.0,26152000000.0,44177000000.0,2023000000.0,14117000000.0,-6818000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2013.0,Q1,,2013-03-31,2013-05-08 10:02:23+00:00,9821000000.0,7658000000.0,761000000.0,8072000000.0,121000000.0,1857000000.0,0.0,7252000000.0,370000000.0,1717000000.0,34470000000.0,203000000.0,6463000000.0,6937000000.0,26398000000.0,75000000.0,6131000000.0,,,1694000000.0,1784000000.0,,,,384000000.0,,17575000000.0,406000000.0,45501000000.0,18343000000.0,17206000000.0,12705000000.0,18343000000.0,18418000000.0,27083000000.0,45501000000.0,1897000000.0,14378000000.0,-6605000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2014.0,FY,,2014-12-31,2016-02-25 14:49:47+00:00,6760000000.0,5879000000.0,596000000.0,9198000000.0,-367000000.0,3689000000.0,0.0,7123000000.0,259000000.0,809000000.0,35933000000.0,,5780000000.0,6623000000.0,26735000000.0,567000000.0,6607000000.0,,,2201000000.0,1939000000.0,,,1209000000.0,164000000.0,,22046000000.0,606000000.0,45550000000.0,20677000000.0,16614000000.0,9980000000.0,20677000000.0,21244000000.0,24306000000.0,45550000000.0,2201000000.0,14326000000.0,-8125000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2014.0,Q3,,2014-09-30,2014-11-06 15:48:36+00:00,9939000000.0,8175000000.0,630000000.0,8983000000.0,149000000.0,4191000000.0,0.0,7144000000.0,308000000.0,1009000000.0,35432000000.0,,5783000000.0,6860000000.0,26449000000.0,508000000.0,6601000000.0,,,2340000000.0,1549000000.0,,,1282000000.0,132000000.0,,21034000000.0,600000000.0,48455000000.0,20554000000.0,19666000000.0,13460000000.0,20554000000.0,21062000000.0,27393000000.0,48455000000.0,2340000000.0,13933000000.0,-7773000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2014.0,Q2,,2014-06-30,2014-08-07 16:20:32+00:00,9355000000.0,7952000000.0,584000000.0,8748000000.0,426000000.0,3480000000.0,0.0,7139000000.0,368000000.0,1983000000.0,34870000000.0,,5784000000.0,6526000000.0,26122000000.0,509000000.0,6659000000.0,,,2441000000.0,1327000000.0,,,,124000000.0,,20120000000.0,601000000.0,47013000000.0,20211000000.0,18450000000.0,12523000000.0,20211000000.0,20720000000.0,26293000000.0,47013000000.0,2441000000.0,13770000000.0,-7474000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2014.0,Q1,,2014-03-31,2014-05-08 16:40:54+00:00,9617000000.0,7783000000.0,488000000.0,8469000000.0,277000000.0,3647000000.0,0.0,7141000000.0,360000000.0,2117000000.0,34235000000.0,,5860000000.0,7106000000.0,25766000000.0,493000000.0,6615000000.0,,,2303000000.0,1290000000.0,,,,134000000.0,,19665000000.0,704000000.0,47099000000.0,19915000000.0,19030000000.0,12926000000.0,19915000000.0,20408000000.0,26691000000.0,47099000000.0,2303000000.0,13765000000.0,-7168000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2015.0,FY,,2015-12-31,2017-02-23 15:34:55+00:00,4907000000.0,4464000000.0,554000000.0,10204000000.0,-933000000.0,4114000000.0,0.0,7071000000.0,218000000.0,337000000.0,36907000000.0,,7208000000.0,5898000000.0,26703000000.0,827000000.0,7060000000.0,,,2626000000.0,1611000000.0,,,1069000000.0,204000000.0,,25188000000.0,127000000.0,44227000000.0,20527000000.0,14898000000.0,6994000000.0,20527000000.0,21354000000.0,22873000000.0,44227000000.0,2626000000.0,15879000000.0,-10799000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2015.0,Q3,,2015-09-30,2015-11-04 16:21:22+00:00,5679000000.0,4691000000.0,595000000.0,9957000000.0,-795000000.0,5301000000.0,0.0,7081000000.0,105000000.0,773000000.0,36645000000.0,,7252000000.0,6557000000.0,26688000000.0,547000000.0,6656000000.0,,,2310000000.0,1760000000.0,,,1113000000.0,173000000.0,,25130000000.0,129000000.0,45825000000.0,21321000000.0,16827000000.0,8289000000.0,21321000000.0,21868000000.0,23957000000.0,45825000000.0,2310000000.0,15668000000.0,-10095000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2015.0,Q2,,2015-06-30,2015-08-06 15:53:03+00:00,7315000000.0,5799000000.0,529000000.0,9710000000.0,-529000000.0,5764000000.0,0.0,7083000000.0,154000000.0,664000000.0,36444000000.0,,7199000000.0,6618000000.0,26734000000.0,553000000.0,6640000000.0,,,2373000000.0,1889000000.0,,,1207000000.0,157000000.0,,23953000000.0,150000000.0,47599000000.0,21453000000.0,18492000000.0,9865000000.0,21453000000.0,22006000000.0,25593000000.0,47599000000.0,2373000000.0,15728000000.0,-9054000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2015.0,Q1,,2015-03-31,2015-05-07 16:26:13+00:00,6010000000.0,4924000000.0,512000000.0,9425000000.0,-730000000.0,4870000000.0,0.0,7090000000.0,174000000.0,860000000.0,36021000000.0,,7224000000.0,6666000000.0,26596000000.0,568000000.0,6624000000.0,,,2357000000.0,1917000000.0,,,1052000000.0,154000000.0,,22804000000.0,200000000.0,45741000000.0,20774000000.0,16788000000.0,8634000000.0,20774000000.0,21342000000.0,24399000000.0,45741000000.0,2357000000.0,15765000000.0,-8390000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2016.0,FY,,2016-12-31,2018-02-28 14:24:13+00:00,6357000000.0,5901000000.0,694000000.0,11261000000.0,-1410000000.0,4816000000.0,0.0,7095000000.0,,78000000.0,37733000000.0,,7886000000.0,5709000000.0,26472000000.0,830000000.0,7361000000.0,,,2901000000.0,1744000000.0,,,1084000000.0,374000000.0,,26366000000.0,115000000.0,46173000000.0,20024000000.0,16800000000.0,8328000000.0,20024000000.0,20854000000.0,25319000000.0,46173000000.0,2901000000.0,16991000000.0,-12027000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2016.0,Q3,,2016-09-30,2016-11-08 13:11:14+00:00,5368000000.0,4672000000.0,628000000.0,11037000000.0,-1120000000.0,5949000000.0,0.0,7115000000.0,50000000.0,128000000.0,37555000000.0,,7888000000.0,5979000000.0,26518000000.0,791000000.0,7369000000.0,,,2869000000.0,1654000000.0,,,1036000000.0,228000000.0,,26270000000.0,1064000000.0,46265000000.0,20339000000.0,16878000000.0,8224000000.0,20339000000.0,21130000000.0,25135000000.0,46265000000.0,2869000000.0,16911000000.0,-11926000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2016.0,Q2,,2016-06-30,2016-08-04 10:38:35+00:00,5943000000.0,4880000000.0,439000000.0,10774000000.0,-1002000000.0,4925000000.0,0.0,7062000000.0,48000000.0,356000000.0,37363000000.0,,6646000000.0,6137000000.0,26589000000.0,828000000.0,7279000000.0,,,2683000000.0,1471000000.0,,,1050000000.0,190000000.0,,25933000000.0,864000000.0,45452000000.0,20576000000.0,16180000000.0,8652000000.0,20576000000.0,21404000000.0,24048000000.0,45452000000.0,2683000000.0,15396000000.0,-11417000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2016.0,Q1,,2016-03-31,2016-05-05 12:38:47+00:00,4980000000.0,4518000000.0,416000000.0,10530000000.0,-802000000.0,3778000000.0,0.0,7064000000.0,174000000.0,294000000.0,37275000000.0,,7207000000.0,6056000000.0,26745000000.0,839000000.0,7192000000.0,,,2653000000.0,1590000000.0,,,957000000.0,335000000.0,,25401000000.0,128000000.0,44259000000.0,20656000000.0,14861000000.0,6775000000.0,20656000000.0,21495000000.0,22764000000.0,44259000000.0,2653000000.0,15989000000.0,-11007000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2017.0,FY,,2017-12-31,2019-02-28 16:06:55+00:00,8348000000.0,6922000000.0,712000000.0,12530000000.0,-940000000.0,5850000000.0,0.0,7046000000.0,,568000000.0,40010000000.0,,8750000000.0,6384000000.0,27480000000.0,909000000.0,4708000000.0,,,3366000000.0,2729000000.0,,,1321000000.0,156000000.0,,29200000000.0,122000000.0,50158000000.0,21991000000.0,19312000000.0,11071000000.0,21991000000.0,22900000000.0,27258000000.0,50158000000.0,3366000000.0,16187000000.0,-13315000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2017.0,Q3,,2017-09-30,2017-11-07 16:54:56+00:00,6677000000.0,5959000000.0,817000000.0,12253000000.0,-893000000.0,5176000000.0,0.0,7067000000.0,,292000000.0,39527000000.0,,8364000000.0,6137000000.0,27274000000.0,854000000.0,7362000000.0,,,3272000000.0,1908000000.0,,,1223000000.0,170000000.0,,27135000000.0,121000000.0,47988000000.0,20370000000.0,17442000000.0,9130000000.0,20370000000.0,21224000000.0,26764000000.0,47988000000.0,3272000000.0,17634000000.0,-12939000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2017.0,Q2,,2017-06-30,2017-08-07 16:38:21+00:00,5456000000.0,4573000000.0,955000000.0,11925000000.0,-1123000000.0,5207000000.0,0.0,7103000000.0,,75000000.0,38979000000.0,,8366000000.0,5674000000.0,27054000000.0,842000000.0,7254000000.0,,,3189000000.0,1906000000.0,,,1076000000.0,277000000.0,,26603000000.0,121000000.0,45974000000.0,19923000000.0,15731000000.0,7683000000.0,19923000000.0,20765000000.0,25209000000.0,45974000000.0,3189000000.0,17526000000.0,-12660000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2017.0,Q1,,2017-03-31,2017-05-08 16:47:05+00:00,6037000000.0,5104000000.0,707000000.0,11580000000.0,-1334000000.0,4463000000.0,0.0,7103000000.0,,64000000.0,38571000000.0,,8369000000.0,6025000000.0,26991000000.0,826000000.0,7196000000.0,,,3148000000.0,1932000000.0,,,971000000.0,316000000.0,,26366000000.0,120000000.0,46047000000.0,19825000000.0,15908000000.0,7899000000.0,19825000000.0,20651000000.0,25396000000.0,46047000000.0,3148000000.0,17497000000.0,-12310000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2018.0,FY,,2018-12-31,2020-02-26 14:08:29+00:00,8594000000.0,7345000000.0,630000000.0,13625000000.0,-1507000000.0,2982000000.0,0.0,7055000000.0,,49000000.0,42473000000.0,,8871000000.0,6532000000.0,28848000000.0,1064000000.0,4962000000.0,,,3632000000.0,2867000000.0,,,1213000000.0,816000000.0,,31044000000.0,238000000.0,50155000000.0,21667000000.0,17675000000.0,10724000000.0,21667000000.0,22731000000.0,27424000000.0,50155000000.0,3632000000.0,16700000000.0,-14925000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2018.0,Q3,,2018-09-30,2018-11-06 12:26:32+00:00,10224000000.0,8249000000.0,553000000.0,13413000000.0,-1235000000.0,3551000000.0,0.0,7049000000.0,,231000000.0,41841000000.0,,8877000000.0,7501000000.0,28428000000.0,1050000000.0,4725000000.0,,,3575000000.0,2850000000.0,,,1275000000.0,590000000.0,,30430000000.0,199000000.0,51894000000.0,21910000000.0,19891000000.0,12482000000.0,21910000000.0,22960000000.0,28934000000.0,51894000000.0,3575000000.0,16452000000.0,-14334000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2018.0,Q2,,2018-06-30,2018-08-06 13:39:43+00:00,8963000000.0,7535000000.0,641000000.0,13086000000.0,-1262000000.0,4451000000.0,0.0,7039000000.0,,220000000.0,41266000000.0,,8876000000.0,6420000000.0,28180000000.0,1035000000.0,4760000000.0,,,3550000000.0,2897000000.0,,,1334000000.0,542000000.0,,29915000000.0,183000000.0,50678000000.0,21769000000.0,18948000000.0,11341000000.0,21769000000.0,22804000000.0,27874000000.0,50678000000.0,3550000000.0,16533000000.0,-13923000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2018.0,Q1,,2018-03-31,2018-05-07 11:57:22+00:00,7966000000.0,6814000000.0,590000000.0,12812000000.0,-983000000.0,4658000000.0,0.0,7033000000.0,,99000000.0,40543000000.0,,8086000000.0,6555000000.0,27731000000.0,1048000000.0,4711000000.0,,,3385000000.0,2902000000.0,,,1226000000.0,233000000.0,,29415000000.0,871000000.0,49376000000.0,21877000000.0,18260000000.0,10752000000.0,21877000000.0,22925000000.0,26451000000.0,49376000000.0,3385000000.0,15699000000.0,-13588000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2019.0,FY,,2019-12-31,2020-04-29 16:58:03+00:00,10205000000.0,8904000000.0,949000000.0,15030000000.0,-1351000000.0,2583000000.0,0.0,6828000000.0,,208000000.0,44294000000.0,,9178000000.0,7013000000.0,29264000000.0,733000000.0,5103000000.0,,,5631000000.0,3887000000.0,,,1304000000.0,469000000.0,,31974000000.0,494000000.0,53864000000.0,21803000000.0,18969000000.0,13160000000.0,21803000000.0,22536000000.0,31328000000.0,53864000000.0,5631000000.0,18168000000.0,-15648000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2019.0,Q3,,2019-09-30,2019-11-07 12:48:00+00:00,9504000000.0,7994000000.0,881000000.0,14649000000.0,-1529000000.0,2137000000.0,0.0,6825000000.0,,168000000.0,43539000000.0,,9170000000.0,6376000000.0,28890000000.0,481000000.0,4920000000.0,,,5306000000.0,3421000000.0,,,1175000000.0,526000000.0,,31283000000.0,402000000.0,51229000000.0,21107000000.0,17033000000.0,12130000000.0,21107000000.0,21588000000.0,29641000000.0,51229000000.0,5306000000.0,17511000000.0,-15472000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2019.0,Q2,,2019-06-30,2019-08-06 11:49:14+00:00,10135000000.0,9050000000.0,764000000.0,14326000000.0,-1350000000.0,2033000000.0,0.0,6819000000.0,,182000000.0,43110000000.0,,9167000000.0,6281000000.0,28784000000.0,492000000.0,4899000000.0,,,5427000000.0,3571000000.0,,,1144000000.0,447000000.0,,31046000000.0,323000000.0,52022000000.0,21345000000.0,17811000000.0,12548000000.0,21345000000.0,21837000000.0,30185000000.0,52022000000.0,5427000000.0,17637000000.0,-15170000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2019.0,Q1,,2019-03-31,2019-05-07 11:57:02+00:00,10005000000.0,8289000000.0,772000000.0,13980000000.0,-1352000000.0,2777000000.0,0.0,6809000000.0,,65000000.0,42388000000.0,,9006000000.0,6554000000.0,28408000000.0,470000000.0,4867000000.0,,,5207000000.0,3530000000.0,,,961000000.0,860000000.0,,30810000000.0,1110000000.0,52095000000.0,21309000000.0,18480000000.0,12913000000.0,21309000000.0,21779000000.0,30316000000.0,52095000000.0,5207000000.0,17403000000.0,-14958000000.0
