company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Norfolk Southern Corp,NSC,,702165,2015.0,Q1TTM,2014-04-01,2015-03-31,,6.27,6.27,2.27,959000000.0,6.22,1133000000.0,1942000000.0,1942000000.0,1942000000.0,6089000000.0,11502000000.0,99000000.0,,,940000000.0,6089000000.0,5413000000.0,538000000.0,1899000000.0,3514000000.0,-439000000.0,3075000000.0,11502000000.0,306800000.0,306800000.0,306800000.0
Norfolk Southern Corp,NSC,,702165,2016.0,FY,2016-01-01,2016-12-31,2019-02-08 16:58:07+00:00,5.66,5.66,2.36,1026000000.0,5.62,914000000.0,1668000000.0,1668000000.0,1668000000.0,5054000000.0,9888000000.0,136000000.0,,,799000000.0,5054000000.0,4834000000.0,563000000.0,1825000000.0,3009000000.0,-427000000.0,2582000000.0,9888000000.0,293900000.0,293900000.0,293900000.0
Norfolk Southern Corp,NSC,,702165,2016.0,Q4,2016-10-01,2016-12-31,,1.43,1.43,0.59,259000000.0,1.42,225000000.0,416000000.0,416000000.0,416000000.0,1320000000.0,2490000000.0,87000000.0,,,215000000.0,1320000000.0,1170000000.0,142000000.0,474000000.0,696000000.0,-55000000.0,641000000.0,2490000000.0,293900000.0,293900000.0,293900000.0
Norfolk Southern Corp,NSC,,702165,2016.0,Q3,2016-07-01,2016-09-30,2017-10-25 11:46:31+00:00,1.56,1.56,0.59,258000000.0,1.55,245000000.0,460000000.0,460000000.0,460000000.0,1258000000.0,2524000000.0,29000000.0,,,188000000.0,1258000000.0,1266000000.0,144000000.0,446000000.0,820000000.0,-115000000.0,705000000.0,2524000000.0,292700000.0,292700000.0,292700000.0
Norfolk Southern Corp,NSC,,702165,2016.0,Q3YTD,2016-01-01,2016-09-30,,4.23,4.23,1.77,767000000.0,4.2,689000000.0,1252000000.0,1252000000.0,1252000000.0,3734000000.0,7398000000.0,49000000.0,,,584000000.0,3734000000.0,3664000000.0,421000000.0,1351000000.0,2313000000.0,-372000000.0,1941000000.0,7398000000.0,292700000.0,292700000.0,292700000.0
Norfolk Southern Corp,NSC,,702165,2016.0,Q3TTM,2015-10-01,2016-09-30,,5.42,5.42,2.36,1054000000.0,5.4,852000000.0,1613000000.0,1613000000.0,1613000000.0,4347000000.0,9916000000.0,73000000.0,,,1560000000.0,4347000000.0,5569000000.0,563000000.0,2614000000.0,2955000000.0,-490000000.0,2465000000.0,9916000000.0,292700000.0,292700000.0,292700000.0
Norfolk Southern Corp,NSC,,702165,2016.0,Q2,2016-04-01,2016-06-30,2017-07-26 11:09:06+00:00,1.37,1.37,0.59,257000000.0,1.36,231000000.0,405000000.0,405000000.0,405000000.0,1225000000.0,2454000000.0,4000000.0,,,202000000.0,1225000000.0,1229000000.0,138000000.0,459000000.0,770000000.0,-134000000.0,636000000.0,2454000000.0,294700000.0,294700000.0,294700000.0
Norfolk Southern Corp,NSC,,702165,2016.0,Q2YTD,2016-01-01,2016-06-30,,2.67,2.67,1.18,509000000.0,2.65,444000000.0,792000000.0,792000000.0,792000000.0,2476000000.0,4874000000.0,20000000.0,,,396000000.0,2476000000.0,2398000000.0,277000000.0,905000000.0,1493000000.0,-257000000.0,1236000000.0,4874000000.0,294700000.0,294700000.0,294700000.0
Norfolk Southern Corp,NSC,,702165,2016.0,Q2TTM,2015-07-01,2016-06-30,,5.36,5.36,2.36,1071000000.0,5.34,879000000.0,1605000000.0,1605000000.0,1605000000.0,4705000000.0,10105000000.0,83000000.0,,,1372000000.0,4705000000.0,5400000000.0,556000000.0,2443000000.0,2957000000.0,-473000000.0,2484000000.0,10105000000.0,294700000.0,294700000.0,294700000.0
Norfolk Southern Corp,NSC,,702165,2016.0,Q1,2016-01-01,2016-03-31,2017-04-26 13:49:36+00:00,1.3,1.3,0.59,252000000.0,1.29,213000000.0,387000000.0,387000000.0,387000000.0,1251000000.0,2420000000.0,16000000.0,,,194000000.0,1251000000.0,1169000000.0,139000000.0,446000000.0,723000000.0,-123000000.0,600000000.0,2420000000.0,297200000.0,297200000.0,297200000.0
Norfolk Southern Corp,NSC,,702165,2016.0,Q1TTM,2015-04-01,2016-03-31,,5.42,5.42,2.36,1061000000.0,5.39,914000000.0,1633000000.0,1633000000.0,1633000000.0,5132000000.0,10364000000.0,98000000.0,,,1170000000.0,5132000000.0,5232000000.0,552000000.0,2231000000.0,3001000000.0,-454000000.0,2547000000.0,10364000000.0,297200000.0,297200000.0,297200000.0
Norfolk Southern Corp,NSC,,702165,2017.0,FY,2017-01-01,2017-12-31,2020-02-06 10:46:09+00:00,18.76,18.76,2.44,1055000000.0,18.61,-2276000000.0,5404000000.0,5404000000.0,5404000000.0,5233000000.0,10551000000.0,156000000.0,,,741000000.0,5233000000.0,5318000000.0,550000000.0,1796000000.0,3522000000.0,-394000000.0,3128000000.0,10551000000.0,287900000.0,287900000.0,287900000.0
Norfolk Southern Corp,NSC,,702165,2017.0,Q4,2017-10-01,2017-12-31,,13.79,13.79,0.61,267000000.0,13.67,-3075000000.0,3968000000.0,3968000000.0,3968000000.0,1237000000.0,2669000000.0,29000000.0,,,167000000.0,1237000000.0,1432000000.0,134000000.0,434000000.0,998000000.0,-105000000.0,893000000.0,2669000000.0,287900000.0,287900000.0,287900000.0
Norfolk Southern Corp,NSC,,702165,2017.0,Q3,2017-07-01,2017-09-30,2018-10-24 11:14:21+00:00,1.76,1.76,0.61,265000000.0,1.75,294000000.0,506000000.0,506000000.0,506000000.0,1346000000.0,2670000000.0,39000000.0,,,164000000.0,1346000000.0,1324000000.0,134000000.0,429000000.0,895000000.0,-95000000.0,800000000.0,2670000000.0,287100000.0,287100000.0,287100000.0
Norfolk Southern Corp,NSC,,702165,2017.0,Q3YTD,2017-01-01,2017-09-30,,4.97,4.97,1.83,788000000.0,4.94,799000000.0,1436000000.0,1436000000.0,1436000000.0,3996000000.0,7882000000.0,127000000.0,,,574000000.0,3996000000.0,3886000000.0,416000000.0,1362000000.0,2524000000.0,-289000000.0,2235000000.0,7882000000.0,287100000.0,287100000.0,287100000.0
Norfolk Southern Corp,NSC,,702165,2017.0,Q3TTM,2016-10-01,2017-09-30,,6.4,6.4,2.42,1047000000.0,6.36,1024000000.0,1852000000.0,1852000000.0,1852000000.0,5316000000.0,10372000000.0,214000000.0,,,789000000.0,5316000000.0,5056000000.0,558000000.0,1836000000.0,3220000000.0,-344000000.0,2876000000.0,10372000000.0,287100000.0,287100000.0,287100000.0
Norfolk Southern Corp,NSC,,702165,2017.0,Q2,2017-04-01,2017-06-30,2018-07-25 11:40:55+00:00,1.72,1.72,0.61,264000000.0,1.71,283000000.0,497000000.0,497000000.0,497000000.0,1301000000.0,2637000000.0,48000000.0,,,200000000.0,1301000000.0,1336000000.0,140000000.0,464000000.0,872000000.0,-92000000.0,780000000.0,2637000000.0,289000000.0,289000000.0,289000000.0
Norfolk Southern Corp,NSC,,702165,2017.0,Q2YTD,2017-01-01,2017-06-30,,3.21,3.21,1.22,523000000.0,3.19,505000000.0,930000000.0,930000000.0,930000000.0,2650000000.0,5212000000.0,88000000.0,,,410000000.0,2650000000.0,2562000000.0,282000000.0,933000000.0,1629000000.0,-194000000.0,1435000000.0,5212000000.0,289000000.0,289000000.0,289000000.0
Norfolk Southern Corp,NSC,,702165,2017.0,Q2TTM,2016-07-01,2017-06-30,,6.2,6.2,2.4,1040000000.0,6.16,975000000.0,1806000000.0,1806000000.0,1806000000.0,5228000000.0,10226000000.0,204000000.0,,,813000000.0,5228000000.0,4998000000.0,568000000.0,1853000000.0,3145000000.0,-364000000.0,2781000000.0,10226000000.0,289000000.0,289000000.0,289000000.0
Norfolk Southern Corp,NSC,,702165,2017.0,Q1,2017-01-01,2017-03-31,2018-04-25 11:07:01+00:00,1.49,1.49,0.61,259000000.0,1.48,222000000.0,433000000.0,433000000.0,433000000.0,1349000000.0,2575000000.0,40000000.0,,,210000000.0,1349000000.0,1226000000.0,142000000.0,469000000.0,757000000.0,-102000000.0,655000000.0,2575000000.0,290300000.0,290300000.0,290300000.0
Norfolk Southern Corp,NSC,,702165,2017.0,Q1TTM,2016-04-01,2017-03-31,,5.85,5.85,2.38,1033000000.0,5.81,923000000.0,1714000000.0,1714000000.0,1714000000.0,5152000000.0,10043000000.0,160000000.0,,,815000000.0,5152000000.0,4891000000.0,566000000.0,1848000000.0,3043000000.0,-406000000.0,2637000000.0,10043000000.0,290300000.0,290300000.0,290300000.0
Norfolk Southern Corp,NSC,,702165,2018.0,FY,2018-01-01,2018-12-31,2020-02-06 10:46:09+00:00,9.58,9.58,3.04,1102000000.0,9.51,803000000.0,2666000000.0,2666000000.0,2666000000.0,5742000000.0,11458000000.0,67000000.0,,,655000000.0,5742000000.0,5716000000.0,557000000.0,1757000000.0,3959000000.0,-490000000.0,3469000000.0,11458000000.0,277700000.0,277700000.0,277700000.0
Norfolk Southern Corp,NSC,,702165,2018.0,Q4,2018-10-01,2018-12-31,,2.58,2.58,0.8,281000000.0,2.56,228000000.0,702000000.0,702000000.0,702000000.0,1481000000.0,2896000000.0,,,,56000000.0,1481000000.0,1415000000.0,148000000.0,337000000.0,1078000000.0,-148000000.0,930000000.0,2896000000.0,277700000.0,277700000.0,277700000.0
Norfolk Southern Corp,NSC,,702165,2018.0,Q3,2018-07-01,2018-09-30,2019-10-23 12:52:09+00:00,2.54,2.54,0.8,276000000.0,2.52,206000000.0,702000000.0,702000000.0,702000000.0,1449000000.0,2947000000.0,30000000.0,,,202000000.0,1449000000.0,1498000000.0,142000000.0,478000000.0,1020000000.0,-112000000.0,908000000.0,2947000000.0,275500000.0,275500000.0,275500000.0
Norfolk Southern Corp,NSC,,702165,2018.0,Q3YTD,2018-01-01,2018-09-30,,7.0,7.0,2.24,821000000.0,6.95,575000000.0,1964000000.0,1964000000.0,1964000000.0,4261000000.0,8562000000.0,67000000.0,,,599000000.0,4261000000.0,4301000000.0,409000000.0,1420000000.0,2881000000.0,-342000000.0,2539000000.0,8562000000.0,275500000.0,275500000.0,275500000.0
Norfolk Southern Corp,NSC,,702165,2018.0,Q3TTM,2017-10-01,2018-09-30,,20.79,20.79,2.85,1088000000.0,20.62,-2500000000.0,5932000000.0,5932000000.0,5932000000.0,5498000000.0,11231000000.0,96000000.0,,,766000000.0,5498000000.0,5733000000.0,543000000.0,1854000000.0,3879000000.0,-447000000.0,3432000000.0,11231000000.0,275500000.0,275500000.0,275500000.0
Norfolk Southern Corp,NSC,,702165,2018.0,Q2YTD,2018-01-01,2018-06-30,,4.46,4.46,1.44,545000000.0,4.43,369000000.0,1262000000.0,1262000000.0,1262000000.0,2812000000.0,5615000000.0,37000000.0,,,397000000.0,2812000000.0,2803000000.0,267000000.0,942000000.0,1861000000.0,-230000000.0,1631000000.0,5615000000.0,281300000.0,281300000.0,281300000.0
Norfolk Southern Corp,NSC,,702165,2018.0,Q2TTM,2017-07-01,2018-06-30,,20.01,20.01,2.66,1077000000.0,19.85,-2412000000.0,5736000000.0,5736000000.0,5736000000.0,5395000000.0,10954000000.0,105000000.0,,,728000000.0,5395000000.0,5559000000.0,535000000.0,1805000000.0,3754000000.0,-430000000.0,3324000000.0,10954000000.0,281300000.0,281300000.0,281300000.0
Norfolk Southern Corp,NSC,,702165,2018.0,Q2,2018-04-01,2018-06-30,2018-07-25 11:40:55+00:00,2.52,2.52,0.72,273000000.0,2.5,214000000.0,710000000.0,710000000.0,710000000.0,1408000000.0,2898000000.0,29000000.0,,,191000000.0,1408000000.0,1490000000.0,131000000.0,464000000.0,1026000000.0,-102000000.0,924000000.0,2898000000.0,281300000.0,281300000.0,281300000.0
Norfolk Southern Corp,NSC,,702165,2018.0,Q1,2018-01-01,2018-03-31,2019-04-24 14:39:04+00:00,1.94,1.94,0.72,272000000.0,1.93,155000000.0,552000000.0,552000000.0,552000000.0,1404000000.0,2717000000.0,8000000.0,,,206000000.0,1404000000.0,1313000000.0,136000000.0,478000000.0,835000000.0,-128000000.0,707000000.0,2717000000.0,283500000.0,283500000.0,283500000.0
Norfolk Southern Corp,NSC,,702165,2018.0,Q1TTM,2017-04-01,2018-03-31,,19.21,19.21,2.55,1068000000.0,19.06,-2343000000.0,5523000000.0,5523000000.0,5523000000.0,5288000000.0,10693000000.0,124000000.0,,,737000000.0,5288000000.0,5405000000.0,544000000.0,1805000000.0,3600000000.0,-420000000.0,3180000000.0,10693000000.0,283500000.0,283500000.0,283500000.0
Norfolk Southern Corp,NSC,,702165,2019.0,FY,2019-01-01,2019-12-31,2020-02-06 10:46:09+00:00,10.32,10.32,3.6,1138000000.0,10.25,769000000.0,2722000000.0,2722000000.0,2722000000.0,5429000000.0,11296000000.0,106000000.0,,,740000000.0,5429000000.0,5867000000.0,604000000.0,1878000000.0,3989000000.0,-498000000.0,3491000000.0,11296000000.0,263300000.0,263300000.0,263300000.0
Norfolk Southern Corp,NSC,,702165,2019.0,Q3,2019-07-01,2019-09-30,2019-10-23 12:52:09+00:00,2.5,2.5,0.94,286000000.0,2.49,211000000.0,657000000.0,657000000.0,657000000.0,1331000000.0,2841000000.0,22000000.0,,,228000000.0,1331000000.0,1510000000.0,150000000.0,514000000.0,996000000.0,-128000000.0,868000000.0,2841000000.0,262100000.0,262100000.0,262100000.0
Norfolk Southern Corp,NSC,,702165,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 15:17:59+00:00,2.53,2.53,0.86,283000000.0,2.51,184000000.0,677000000.0,677000000.0,677000000.0,1401000000.0,2840000000.0,44000000.0,,0.0,190000000.0,1401000000.0,1439000000.0,149000000.0,473000000.0,966000000.0,-105000000.0,861000000.0,2840000000.0,267100000.0,267100000.0,267100000.0
Norfolk Southern Corp,NSC,,702165,2019.0,Q1TTM,2018-04-01,2019-03-31,,10.17,10.17,3.18,1113000000.0,10.09,832000000.0,2791000000.0,2791000000.0,2791000000.0,5739000000.0,11581000000.0,103000000.0,,,639000000.0,5739000000.0,5842000000.0,570000000.0,1752000000.0,4090000000.0,-467000000.0,3623000000.0,11581000000.0,267100000.0,267100000.0,267100000.0
Norfolk Southern Corp,NSC,,702165,2020.0,Q1TTM,2019-04-01,2020-03-31,,9.27,9.27,3.68,1147000000.0,9.21,640000000.0,2426000000.0,2426000000.0,2426000000.0,5242000000.0,11081000000.0,84000000.0,385000000.0,,716000000.0,5242000000.0,5839000000.0,609000000.0,2248000000.0,3591000000.0,-525000000.0,3066000000.0,11081000000.0,257300000.0,257300000.0,257300000.0
Norfolk Southern Corp,NSC,,702165,2020.0,Q1,2020-01-01,2020-03-31,2020-04-29 15:17:59+00:00,1.48,1.48,0.94,292000000.0,1.47,55000000.0,381000000.0,381000000.0,381000000.0,1214000000.0,2625000000.0,22000000.0,385000000.0,,166000000.0,1214000000.0,1411000000.0,154000000.0,843000000.0,568000000.0,-132000000.0,436000000.0,2625000000.0,257300000.0,257300000.0,257300000.0
