company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Norfolk Southern Corp,NSC,,702165,2015.0,Q3TTM,2014-10-01,2015-09-30,,719000000.0,502000000.0,1011000000.0,80000000.0,694000000.0,-1321000000.0,-2455000000.0,2777000000.0,-1321000000.0,-2455000000.0,2777000000.0,-999000000.0,1706000000.0,1706000000.0,-20000000.0,-51000000.0,78000000.0,-713000000.0,-105000000.0,-2516000000.0,-102000000.0,-1149000000.0,88000000.0
Norfolk Southern Corp,NSC,,702165,2015.0,Q3,2015-07-01,2015-09-30,,295000000.0,71000000.0,276000000.0,-19000000.0,100000000.0,-308000000.0,-855000000.0,707000000.0,-308000000.0,-855000000.0,707000000.0,-456000000.0,452000000.0,452000000.0,-2000000.0,1000000.0,27000000.0,-177000000.0,-2000000.0,-891000000.0,,-232000000.0,11000000.0
Norfolk Southern Corp,NSC,,702165,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-27 12:04:49+00:00,55000000.0,249000000.0,494000000.0,282000000.0,494000000.0,-733000000.0,-852000000.0,1501000000.0,-733000000.0,-852000000.0,1501000000.0,-84000000.0,743000000.0,743000000.0,-18000000.0,0.0,5000000.0,-360000000.0,-3000000.0,-886000000.0,-102000000.0,-765000000.0,32000000.0
Norfolk Southern Corp,NSC,,702165,2015.0,Q2TTM,2014-07-01,2015-06-30,,844000000.0,516000000.0,972000000.0,222000000.0,694000000.0,-1550000000.0,-2207000000.0,2979000000.0,-1550000000.0,-2207000000.0,2979000000.0,-778000000.0,1813000000.0,1813000000.0,-28000000.0,-15000000.0,-10000000.0,-712000000.0,-104000000.0,-2195000000.0,-534000000.0,-983000000.0,102000000.0
Norfolk Southern Corp,NSC,,702165,2015.0,Q2,2015-04-01,2015-06-30,,43000000.0,178000000.0,248000000.0,202000000.0,494000000.0,-31000000.0,-474000000.0,870000000.0,-31000000.0,-474000000.0,870000000.0,365000000.0,433000000.0,433000000.0,-13000000.0,5000000.0,4000000.0,-179000000.0,,-494000000.0,-1000000.0,-350000000.0,16000000.0
Norfolk Southern Corp,NSC,,702165,2015.0,Q1,2015-01-01,2015-03-31,2016-04-22 10:04:18+00:00,12000000.0,71000000.0,246000000.0,80000000.0,,-702000000.0,-378000000.0,631000000.0,-702000000.0,-378000000.0,631000000.0,-449000000.0,310000000.0,310000000.0,-5000000.0,-5000000.0,1000000.0,-181000000.0,-3000000.0,-392000000.0,-101000000.0,-415000000.0,16000000.0
Norfolk Southern Corp,NSC,,702165,2015.0,Q1TTM,2014-04-01,2015-03-31,,1054000000.0,518000000.0,964000000.0,68000000.0,200000000.0,-1830000000.0,-2126000000.0,2958000000.0,-1830000000.0,-2126000000.0,2958000000.0,-998000000.0,1942000000.0,1942000000.0,-16000000.0,,-1000000.0,-701000000.0,-104000000.0,-2129000000.0,-646000000.0,-683000000.0,108000000.0
Norfolk Southern Corp,NSC,,702165,2016.0,FY,2016-01-01,2016-12-31,2019-02-08 16:58:07+00:00,593000000.0,543000000.0,1030000000.0,382000000.0,694000000.0,-1347000000.0,-1832000000.0,3034000000.0,-1347000000.0,-1832000000.0,3034000000.0,-145000000.0,1668000000.0,1668000000.0,-46000000.0,57000000.0,48000000.0,-695000000.0,-123000000.0,-1887000000.0,-600000000.0,-803000000.0,130000000.0
Norfolk Southern Corp,NSC,,702165,2016.0,Q4,2016-10-01,2016-12-31,,184000000.0,206000000.0,260000000.0,54000000.0,100000000.0,-248000000.0,-502000000.0,722000000.0,-248000000.0,-502000000.0,722000000.0,-28000000.0,416000000.0,416000000.0,-8000000.0,24000000.0,42000000.0,-172000000.0,-4000000.0,-583000000.0,,-200000000.0,43000000.0
Norfolk Southern Corp,NSC,,702165,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-25 11:46:31+00:00,409000000.0,337000000.0,770000000.0,328000000.0,594000000.0,-1099000000.0,-1330000000.0,2312000000.0,-1099000000.0,-1330000000.0,2312000000.0,-117000000.0,1252000000.0,1252000000.0,-38000000.0,33000000.0,6000000.0,-523000000.0,-119000000.0,-1304000000.0,-600000000.0,-603000000.0,87000000.0
Norfolk Southern Corp,NSC,,702165,2016.0,Q3TTM,2015-10-01,2016-09-30,,445000000.0,535000000.0,1059000000.0,388000000.0,1185000000.0,-751000000.0,-1710000000.0,3012000000.0,-751000000.0,-1710000000.0,3012000000.0,551000000.0,1613000000.0,1613000000.0,-48000000.0,44000000.0,214000000.0,-699000000.0,-119000000.0,-1912000000.0,-600000000.0,-681000000.0,107000000.0
Norfolk Southern Corp,NSC,,702165,2016.0,Q3,2016-07-01,2016-09-30,,158000000.0,77000000.0,259000000.0,192000000.0,,-344000000.0,-418000000.0,880000000.0,-344000000.0,-418000000.0,880000000.0,118000000.0,460000000.0,460000000.0,-31000000.0,32000000.0,3000000.0,-173000000.0,-96000000.0,-372000000.0,,-203000000.0,47000000.0
Norfolk Southern Corp,NSC,,702165,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-26 11:09:06+00:00,251000000.0,260000000.0,511000000.0,136000000.0,594000000.0,-755000000.0,-912000000.0,1432000000.0,-755000000.0,-912000000.0,1432000000.0,-235000000.0,792000000.0,792000000.0,-7000000.0,1000000.0,3000000.0,-350000000.0,-23000000.0,-932000000.0,-600000000.0,-400000000.0,40000000.0
Norfolk Southern Corp,NSC,,702165,2016.0,Q2TTM,2015-07-01,2016-06-30,,582000000.0,529000000.0,1076000000.0,177000000.0,1285000000.0,-715000000.0,-2147000000.0,2839000000.0,-715000000.0,-2147000000.0,2839000000.0,-23000000.0,1605000000.0,1605000000.0,-19000000.0,13000000.0,238000000.0,-703000000.0,-25000000.0,-2431000000.0,-600000000.0,-710000000.0,71000000.0
Norfolk Southern Corp,NSC,,702165,2016.0,Q2,2016-04-01,2016-06-30,,249000000.0,190000000.0,258000000.0,-105000000.0,594000000.0,228000000.0,-504000000.0,553000000.0,228000000.0,-504000000.0,553000000.0,277000000.0,405000000.0,405000000.0,-5000000.0,8000000.0,2000000.0,-174000000.0,,-534000000.0,,-200000000.0,28000000.0
Norfolk Southern Corp,NSC,,702165,2016.0,Q1,2016-01-01,2016-03-31,2017-04-26 13:49:36+00:00,2000000.0,70000000.0,253000000.0,241000000.0,,-983000000.0,-408000000.0,879000000.0,-983000000.0,-408000000.0,879000000.0,-512000000.0,387000000.0,387000000.0,-2000000.0,-7000000.0,1000000.0,-176000000.0,-23000000.0,-398000000.0,-600000000.0,-200000000.0,12000000.0
Norfolk Southern Corp,NSC,,702165,2016.0,Q1TTM,2015-04-01,2016-03-31,,376000000.0,517000000.0,1066000000.0,484000000.0,1185000000.0,-974000000.0,-2117000000.0,3156000000.0,-974000000.0,-2117000000.0,3156000000.0,65000000.0,1633000000.0,1633000000.0,-27000000.0,10000000.0,240000000.0,-708000000.0,-25000000.0,-2391000000.0,-601000000.0,-860000000.0,59000000.0
Norfolk Southern Corp,NSC,,702165,2017.0,FY,2017-01-01,2017-12-31,2020-02-06 10:46:09+00:00,705000000.0,528000000.0,1059000000.0,-3118000000.0,290000000.0,-2038000000.0,-1481000000.0,3253000000.0,-2038000000.0,-1481000000.0,3253000000.0,-266000000.0,5404000000.0,5404000000.0,-92000000.0,89000000.0,47000000.0,-703000000.0,-7000000.0,-1723000000.0,-702000000.0,-1012000000.0,202000000.0
Norfolk Southern Corp,NSC,,702165,2017.0,Q4,2017-10-01,2017-12-31,,111000000.0,183000000.0,268000000.0,-3418000000.0,-3000000.0,-515000000.0,-307000000.0,788000000.0,-515000000.0,-307000000.0,788000000.0,-34000000.0,3968000000.0,3968000000.0,-30000000.0,14000000.0,39000000.0,-174000000.0,-3000000.0,-408000000.0,-52000000.0,-300000000.0,65000000.0
Norfolk Southern Corp,NSC,,702165,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-24 11:14:21+00:00,594000000.0,345000000.0,791000000.0,300000000.0,293000000.0,-1523000000.0,-1174000000.0,2465000000.0,-1523000000.0,-1174000000.0,2465000000.0,-232000000.0,1436000000.0,1436000000.0,-62000000.0,75000000.0,8000000.0,-529000000.0,-4000000.0,-1315000000.0,-650000000.0,-712000000.0,137000000.0
Norfolk Southern Corp,NSC,,702165,2017.0,Q3TTM,2016-10-01,2017-09-30,,778000000.0,551000000.0,1051000000.0,354000000.0,393000000.0,-1771000000.0,-1676000000.0,3187000000.0,-1771000000.0,-1676000000.0,3187000000.0,-260000000.0,1852000000.0,1852000000.0,-70000000.0,99000000.0,50000000.0,-701000000.0,-8000000.0,-1898000000.0,-650000000.0,-912000000.0,180000000.0
Norfolk Southern Corp,NSC,,702165,2017.0,Q3,2017-07-01,2017-09-30,,253000000.0,75000000.0,266000000.0,159000000.0,-5000000.0,-457000000.0,-350000000.0,889000000.0,-457000000.0,-350000000.0,889000000.0,82000000.0,506000000.0,506000000.0,-42000000.0,33000000.0,5000000.0,-175000000.0,,-432000000.0,,-310000000.0,77000000.0
Norfolk Southern Corp,NSC,,702165,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-25 11:40:55+00:00,341000000.0,270000000.0,525000000.0,141000000.0,298000000.0,-1066000000.0,-824000000.0,1576000000.0,-1066000000.0,-824000000.0,1576000000.0,-314000000.0,930000000.0,930000000.0,-20000000.0,42000000.0,3000000.0,-354000000.0,-4000000.0,-883000000.0,-650000000.0,-402000000.0,60000000.0
Norfolk Southern Corp,NSC,,702165,2017.0,Q2TTM,2016-07-01,2017-06-30,,683000000.0,553000000.0,1044000000.0,387000000.0,398000000.0,-1658000000.0,-1744000000.0,3178000000.0,-1658000000.0,-1744000000.0,3178000000.0,-224000000.0,1806000000.0,1806000000.0,-59000000.0,98000000.0,48000000.0,-699000000.0,-104000000.0,-1838000000.0,-650000000.0,-805000000.0,150000000.0
Norfolk Southern Corp,NSC,,702165,2017.0,Q2,2017-04-01,2017-06-30,,329000000.0,200000000.0,265000000.0,-21000000.0,298000000.0,-623000000.0,-420000000.0,730000000.0,-623000000.0,-420000000.0,730000000.0,-313000000.0,497000000.0,497000000.0,-11000000.0,8000000.0,2000000.0,-177000000.0,-2000000.0,-445000000.0,-550000000.0,-202000000.0,25000000.0
Norfolk Southern Corp,NSC,,702165,2017.0,Q1,2017-01-01,2017-03-31,2018-04-25 11:07:01+00:00,12000000.0,70000000.0,260000000.0,162000000.0,0.0,-443000000.0,-404000000.0,846000000.0,-443000000.0,-404000000.0,846000000.0,-1000000.0,433000000.0,433000000.0,-9000000.0,34000000.0,1000000.0,-177000000.0,-2000000.0,-438000000.0,-100000000.0,-200000000.0,35000000.0
Norfolk Southern Corp,NSC,,702165,2017.0,Q1TTM,2016-04-01,2017-03-31,,603000000.0,543000000.0,1037000000.0,303000000.0,694000000.0,-807000000.0,-1828000000.0,3001000000.0,-807000000.0,-1828000000.0,3001000000.0,366000000.0,1714000000.0,1714000000.0,-53000000.0,98000000.0,48000000.0,-696000000.0,-102000000.0,-1927000000.0,-100000000.0,-803000000.0,153000000.0
Norfolk Southern Corp,NSC,,702165,2018.0,FY,2018-01-01,2018-12-31,2020-02-06 10:46:09+00:00,519000000.0,496000000.0,1104000000.0,127000000.0,2023000000.0,-2312000000.0,-1658000000.0,3726000000.0,-2312000000.0,-1658000000.0,3726000000.0,-244000000.0,2666000000.0,2666000000.0,-171000000.0,40000000.0,99000000.0,-844000000.0,-10000000.0,-1951000000.0,-750000000.0,-2781000000.0,204000000.0
Norfolk Southern Corp,NSC,,702165,2018.0,Q4,2018-10-01,2018-12-31,,205000000.0,169000000.0,282000000.0,3000000.0,,-696000000.0,-517000000.0,842000000.0,-696000000.0,-517000000.0,842000000.0,-371000000.0,702000000.0,702000000.0,-145000000.0,2000000.0,3000000.0,-217000000.0,-6000000.0,-625000000.0,,-481000000.0,111000000.0
Norfolk Southern Corp,NSC,,702165,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-23 12:52:09+00:00,314000000.0,327000000.0,822000000.0,124000000.0,2023000000.0,-1616000000.0,-1141000000.0,2884000000.0,-1616000000.0,-1141000000.0,2884000000.0,127000000.0,1964000000.0,1964000000.0,-26000000.0,38000000.0,96000000.0,-627000000.0,-4000000.0,-1326000000.0,-750000000.0,-2300000000.0,93000000.0
Norfolk Southern Corp,NSC,,702165,2018.0,Q3TTM,2017-10-01,2018-09-30,,425000000.0,510000000.0,1090000000.0,-3294000000.0,2020000000.0,-2131000000.0,-1448000000.0,3672000000.0,-2131000000.0,-1448000000.0,3672000000.0,93000000.0,5932000000.0,5932000000.0,-56000000.0,52000000.0,135000000.0,-801000000.0,-7000000.0,-1734000000.0,-802000000.0,-2600000000.0,158000000.0
Norfolk Southern Corp,NSC,,702165,2018.0,Q3,2018-07-01,2018-09-30,,188000000.0,81000000.0,276000000.0,92000000.0,1480000000.0,-316000000.0,-355000000.0,1058000000.0,-316000000.0,-355000000.0,1058000000.0,387000000.0,702000000.0,702000000.0,-12000000.0,23000000.0,90000000.0,-219000000.0,,-490000000.0,,-1600000000.0,45000000.0
Norfolk Southern Corp,NSC,,702165,2018.0,Q2TTM,2017-07-01,2018-06-30,,490000000.0,504000000.0,1080000000.0,-3227000000.0,535000000.0,-2272000000.0,-1443000000.0,3503000000.0,-2272000000.0,-1443000000.0,3503000000.0,-212000000.0,5736000000.0,5736000000.0,-86000000.0,62000000.0,50000000.0,-757000000.0,-7000000.0,-1676000000.0,-802000000.0,-1310000000.0,190000000.0
Norfolk Southern Corp,NSC,,702165,2018.0,Q2,2018-04-01,2018-06-30,,119000000.0,177000000.0,274000000.0,32000000.0,,-1237000000.0,-415000000.0,1010000000.0,-1237000000.0,-415000000.0,1010000000.0,-642000000.0,710000000.0,710000000.0,-6000000.0,16000000.0,5000000.0,-203000000.0,-2000000.0,-453000000.0,-650000000.0,-400000000.0,35000000.0
Norfolk Southern Corp,NSC,,702165,2018.0,Q2YTD,2018-01-01,2018-06-30,2018-07-25 11:40:55+00:00,126000000.0,246000000.0,546000000.0,32000000.0,543000000.0,-1300000000.0,-786000000.0,1826000000.0,-1300000000.0,-786000000.0,1826000000.0,-260000000.0,1262000000.0,1262000000.0,-14000000.0,15000000.0,6000000.0,-408000000.0,-4000000.0,-836000000.0,-750000000.0,-700000000.0,48000000.0
Norfolk Southern Corp,NSC,,702165,2018.0,Q1,2018-01-01,2018-03-31,2019-04-24 14:39:04+00:00,7000000.0,69000000.0,272000000.0,0.0,543000000.0,-63000000.0,-371000000.0,816000000.0,-63000000.0,-371000000.0,816000000.0,382000000.0,552000000.0,552000000.0,-8000000.0,-1000000.0,1000000.0,-205000000.0,-2000000.0,-383000000.0,-100000000.0,-300000000.0,13000000.0
Norfolk Southern Corp,NSC,,702165,2018.0,Q1TTM,2017-04-01,2018-03-31,,700000000.0,527000000.0,1071000000.0,-3280000000.0,833000000.0,-1658000000.0,-1448000000.0,3223000000.0,-1658000000.0,-1448000000.0,3223000000.0,117000000.0,5523000000.0,5523000000.0,-91000000.0,54000000.0,47000000.0,-731000000.0,-7000000.0,-1668000000.0,-702000000.0,-1112000000.0,180000000.0
Norfolk Southern Corp,NSC,,702165,2019.0,FY,2019-01-01,2019-12-31,2020-02-06 10:46:09+00:00,543000000.0,555000000.0,1139000000.0,-19000000.0,2215000000.0,-1994000000.0,-1764000000.0,3884000000.0,-1994000000.0,-1764000000.0,3892000000.0,134000000.0,2722000000.0,2722000000.0,42000000.0,27000000.0,-104000000.0,-949000000.0,-18000000.0,-2019000000.0,-1188000000.0,-2099000000.0,377000000.0
Norfolk Southern Corp,NSC,,702165,2019.0,Q3TTM,2018-10-01,2019-09-30,,609000000.0,561000000.0,1136000000.0,94000000.0,1404000000.0,-2276000000.0,-1840000000.0,3839000000.0,-2276000000.0,-1840000000.0,3839000000.0,-277000000.0,2758000000.0,2758000000.0,-149000000.0,23000000.0,-96000000.0,-922000000.0,-18000000.0,-2119000000.0,-750000000.0,-2031000000.0,393000000.0
Norfolk Southern Corp,NSC,,702165,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-23 12:52:09+00:00,404000000.0,392000000.0,854000000.0,91000000.0,1404000000.0,-1580000000.0,-1323000000.0,2997000000.0,-1580000000.0,-1323000000.0,2997000000.0,94000000.0,2056000000.0,2056000000.0,-4000000.0,21000000.0,-99000000.0,-705000000.0,-12000000.0,-1494000000.0,-750000000.0,-1550000000.0,282000000.0
Norfolk Southern Corp,NSC,,702165,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 15:17:59+00:00,9000000.0,112000000.0,283000000.0,-61000000.0,250000000.0,-478000000.0,-350000000.0,881000000.0,-478000000.0,-350000000.0,881000000.0,53000000.0,677000000.0,677000000.0,-18000000.0,2000000.0,-33000000.0,-230000000.0,-2000000.0,-467000000.0,,-500000000.0,152000000.0
Norfolk Southern Corp,NSC,,702165,2019.0,Q1TTM,2018-04-01,2019-03-31,,521000000.0,539000000.0,1115000000.0,66000000.0,1730000000.0,-2727000000.0,-1637000000.0,3791000000.0,-2727000000.0,-1637000000.0,3791000000.0,-573000000.0,2791000000.0,2791000000.0,-181000000.0,43000000.0,65000000.0,-869000000.0,-10000000.0,-2035000000.0,-650000000.0,-2981000000.0,343000000.0
Norfolk Southern Corp,NSC,,702165,2020.0,Q1TTM,2019-04-01,2020-03-31,,550000000.0,564000000.0,1148000000.0,-53000000.0,1965000000.0,-2210000000.0,-1647000000.0,3958000000.0,-2210000000.0,-1647000000.0,3966000000.0,109000000.0,2426000000.0,2426000000.0,437000000.0,39000000.0,-96000000.0,-961000000.0,-16000000.0,-1918000000.0,-1188000000.0,-2065000000.0,383000000.0
Norfolk Southern Corp,NSC,,702165,2020.0,Q1,2020-01-01,2020-03-31,2020-04-29 15:17:59+00:00,16000000.0,121000000.0,292000000.0,-95000000.0,0.0,-694000000.0,-233000000.0,955000000.0,-694000000.0,-233000000.0,955000000.0,28000000.0,381000000.0,381000000.0,377000000.0,14000000.0,-25000000.0,-242000000.0,0.0,-366000000.0,,-466000000.0,158000000.0
