company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netrealizedcapitalgains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,restructuringcharge,salariesandemployeebenefitsexpense,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,Q1,2015-01-01,2015-03-31,2016-05-02 17:19:55+00:00,54700000.0,0.13,0.13,0.37,21500000.0,0.13,-1500000.0,,32400000.0,32400000.0,,21900000.0,10500000.0,,14000000.0,303900000.0,538400000.0,-900000.0,10600000.0,575200000.0,,1200400000.0,1231300000.0,30900000.0,1231300000.0,914300000.0,165600000.0,165600000.0,165600000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,Q1TTM,2014-04-01,2015-03-31,,206100000.0,1.74,1.74,1.45,76100000.0,1.74,-34400000.0,-16200000.0,302100000.0,302100000.0,,276000000.0,26100000.0,16200000.0,60300000.0,1167000000.0,2109600000.0,-2500000.0,23000000.0,2276500000.0,-16200000.0,4691300000.0,4942800000.0,267700000.0,4959000000.0,3718000000.0,165600000.0,165600000.0,165600000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2016.0,FY,2016-01-01,2016-12-31,2019-02-08 16:36:10+00:00,247200000.0,2.33,2.23,1.52,103600000.0,2.22,-96700000.0,,430300000.0,430300000.0,,396800000.0,33500000.0,,,5548400000.0,2294700000.0,,32100000.0,2537200000.0,,5214800000.0,5548400000.0,333600000.0,5548400000.0,,177600000.0,177600000.0,177600000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2016.0,Q4,2016-10-01,2016-12-31,,62100000.0,0.53,0.43,0.38,27200000.0,0.43,-40800000.0,,86300000.0,86300000.0,,77500000.0,8800000.0,,-41100000.0,4512400000.0,535400000.0,900000.0,10900000.0,657500000.0,,1293100000.0,1338600000.0,45500000.0,1338600000.0,-3133600000.0,177600000.0,177600000.0,177600000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2016.0,Q3,2016-07-01,2016-09-30,2017-10-30 13:23:17+00:00,63200000.0,0.69,0.69,0.38,25700000.0,0.69,-35500000.0,,130400000.0,130400000.0,,122800000.0,7600000.0,,14700000.0,429300000.0,667800000.0,-1300000.0,4100000.0,626600000.0,,1387400000.0,1482300000.0,94900000.0,1482300000.0,1039600000.0,177600000.0,177600000.0,177600000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2016.0,Q3YTD,2016-01-01,2016-09-30,,185100000.0,1.8,1.8,1.14,76400000.0,1.79,-55900000.0,,344000000.0,344000000.0,,319300000.0,24700000.0,,41100000.0,1036000000.0,1759300000.0,-900000.0,21200000.0,1879700000.0,,3921700000.0,4209800000.0,288100000.0,4209800000.0,3133600000.0,177600000.0,177600000.0,177600000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2016.0,Q3TTM,2015-10-01,2016-09-30,,253100000.0,2.16,2.16,1.51,102200000.0,2.16,-95700000.0,,412200000.0,412200000.0,,381600000.0,30600000.0,,56500000.0,1557000000.0,2323600000.0,-900000.0,35900000.0,2513400000.0,,5228200000.0,5544700000.0,316500000.0,5544700000.0,3932100000.0,177600000.0,177600000.0,177600000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 15:24:18+00:00,62600000.0,0.85,0.85,0.38,26000000.0,0.84,-18200000.0,,155700000.0,155700000.0,,150000000.0,5700000.0,,13900000.0,311900000.0,556800000.0,-400000.0,13200000.0,631000000.0,,1289600000.0,1427100000.0,137500000.0,1427100000.0,1101700000.0,177400000.0,177400000.0,177400000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2016.0,Q2YTD,2016-01-01,2016-06-30,,121900000.0,1.11,1.11,0.76,50700000.0,1.1,-20400000.0,,213600000.0,213600000.0,,196500000.0,17100000.0,,26400000.0,606700000.0,1091500000.0,400000.0,17100000.0,1253100000.0,,2534300000.0,2727500000.0,193200000.0,2727500000.0,2094000000.0,177400000.0,177400000.0,177400000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2016.0,Q2TTM,2015-07-01,2016-06-30,,248000000.0,2.23,2.23,1.5,100300000.0,2.22,-95400000.0,,422700000.0,422700000.0,,392100000.0,30600000.0,,57500000.0,1535800000.0,2308400000.0,32400000.0,41500000.0,2491700000.0,,5189900000.0,5517200000.0,327300000.0,5517200000.0,3891500000.0,177400000.0,177400000.0,177400000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 16:28:15+00:00,59300000.0,0.26,0.26,0.38,24700000.0,0.26,-2200000.0,,57900000.0,57900000.0,,46500000.0,11400000.0,,12500000.0,294800000.0,534700000.0,800000.0,3900000.0,622100000.0,,1244700000.0,1300400000.0,55700000.0,1300400000.0,992300000.0,177000000.0,177000000.0,177000000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2016.0,Q1TTM,2015-04-01,2016-03-31,,244900000.0,2.2,2.2,1.49,97100000.0,2.19,-96300000.0,,414600000.0,414600000.0,,381400000.0,33200000.0,,59400000.0,1520900000.0,2291500000.0,32200000.0,33900000.0,2475800000.0,,5143200000.0,5461500000.0,318300000.0,5461500000.0,3849000000.0,177000000.0,177000000.0,177000000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2017.0,FY,2017-01-01,2017-12-31,2020-02-07 16:20:36+00:00,264700000.0,2.67,2.67,1.56,121100000.0,2.64,-157100000.0,,516900000.0,516900000.0,,481300000.0,35600000.0,,,6113000000.0,2589100000.0,,30900000.0,2747400000.0,,5753200000.0,6113000000.0,359800000.0,6113000000.0,,180100000.0,180100000.0,180100000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 16:20:21+00:00,64300000.0,0.31,1.28,0.39,29500000.0,1.27,-42400000.0,,242000000.0,242000000.0,,228800000.0,13200000.0,,13700000.0,467200000.0,629400000.0,-200000.0,11800000.0,711800000.0,,1446800000.0,1646400000.0,199600000.0,1646400000.0,1165700000.0,738100000.0,178900000.0,178900000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2017.0,Q1TTM,2016-04-01,2017-03-31,,252200000.0,2.38,3.25,1.53,108400000.0,3.23,-136900000.0,,614400000.0,614400000.0,,579100000.0,35300000.0,,1200000.0,5720800000.0,2389400000.0,-1000000.0,40000000.0,2626900000.0,,5416900000.0,5894400000.0,477500000.0,5894400000.0,173400000.0,738100000.0,178900000.0,178900000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2018.0,FY,2018-01-01,2018-12-31,2020-02-07 16:20:36+00:00,291200000.0,3.47,3.47,1.64,127800000.0,3.4,-196500000.0,,675900000.0,675900000.0,,633500000.0,42400000.0,,,6792400000.0,2858100000.0,,9600000.0,3026300000.0,,6313000000.0,6792400000.0,479400000.0,6792400000.0,,182700000.0,182700000.0,182700000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2018.0,Q4,2018-10-01,2018-12-31,,76800000.0,0.63,0.63,0.41,33000000.0,0.62,-84600000.0,,127800000.0,127800000.0,,117300000.0,10500000.0,,,1623300000.0,707800000.0,,2400000.0,760100000.0,,1580100000.0,1623300000.0,43200000.0,1623300000.0,,182700000.0,182700000.0,182700000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2018.0,Q3,2018-07-01,2018-09-30,2019-10-25 13:28:40+00:00,72800000.0,0.7,0.7,0.41,33400000.0,0.68,-48100000.0,,138400000.0,138400000.0,,127600000.0,10800000.0,,,1741200000.0,773200000.0,,5800000.0,765700000.0,,1650900000.0,1741200000.0,90300000.0,1741200000.0,,183300000.0,183300000.0,183300000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2018.0,Q3YTD,2018-01-01,2018-09-30,,214400000.0,2.84,2.84,1.23,94800000.0,2.78,-111900000.0,,548100000.0,548100000.0,,516200000.0,31900000.0,,,5169100000.0,2150300000.0,,7200000.0,2266200000.0,,4732900000.0,5169100000.0,436200000.0,5169100000.0,,183300000.0,183300000.0,183300000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2018.0,Q2,2018-04-01,2018-06-30,2019-07-26 13:44:22+00:00,73400000.0,0.63,0.63,0.41,30800000.0,0.62,-20100000.0,,123700000.0,123700000.0,,114900000.0,8800000.0,,,1625000000.0,698500000.0,,-6000000.0,724700000.0,,1521400000.0,1625000000.0,103600000.0,1625000000.0,,182400000.0,182400000.0,182400000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2018.0,Q2YTD,2018-01-01,2018-06-30,,141600000.0,2.14,2.14,0.82,61400000.0,2.1,-63800000.0,,409700000.0,409700000.0,,388600000.0,21100000.0,,,3427900000.0,1377100000.0,,1400000.0,1500500000.0,,3082000000.0,3427900000.0,345900000.0,3427900000.0,,182400000.0,182400000.0,182400000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2018.0,Q1,2018-01-01,2018-03-31,2019-04-29 09:58:14+00:00,68200000.0,1.51,1.51,0.41,30600000.0,1.48,-43700000.0,,286000000.0,286000000.0,,273700000.0,12300000.0,,,1802900000.0,678600000.0,,7400000.0,775800000.0,,1560600000.0,1802900000.0,242300000.0,1802900000.0,,181500000.0,181500000.0,181500000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2018.0,Q1TTM,2017-04-01,2018-03-31,,268600000.0,3.87,2.9,1.58,122200000.0,2.85,-158400000.0,,560900000.0,560900000.0,,526200000.0,34700000.0,,-13700000.0,7448700000.0,2638300000.0,200000.0,26500000.0,2811400000.0,,5867000000.0,6269500000.0,402500000.0,6269500000.0,-1165700000.0,181500000.0,181500000.0,181500000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2019.0,Q4,2019-10-01,2019-12-31,,93600000.0,0.52,0.52,0.43,36000000.0,0.51,-21600000.0,,105600000.0,105600000.0,,98500000.0,7100000.0,,,1683600000.0,609300000.0,,3300000.0,857400000.0,,1599600000.0,1683600000.0,84000000.0,1683600000.0,,186000000.0,186000000.0,186000000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2019.0,FY,2019-01-01,2019-12-31,2020-02-07 16:20:36+00:00,334000000.0,3.6,3.6,1.72,140400000.0,3.52,-89700000.0,,715800000.0,715800000.0,,668800000.0,47000000.0,,,7056400000.0,2601100000.0,,15300000.0,3339500000.0,,6430300000.0,7056400000.0,626100000.0,7056400000.0,,186000000.0,186000000.0,186000000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2019.0,Q3YTD,2019-01-01,2019-09-30,,240400000.0,3.08,3.08,1.29,104400000.0,3.01,-68100000.0,,610200000.0,610200000.0,,570300000.0,39900000.0,,,5372800000.0,1991800000.0,,12000000.0,2482100000.0,,4830700000.0,5372800000.0,542100000.0,5372800000.0,,186300000.0,186300000.0,186300000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2019.0,Q3TTM,2018-10-01,2019-09-30,,317200000.0,3.71,3.71,1.7,137400000.0,3.63,-152700000.0,,738000000.0,738000000.0,,687600000.0,50400000.0,,,6996100000.0,2699600000.0,,14400000.0,3242200000.0,,6410800000.0,6996100000.0,585300000.0,6996100000.0,,186300000.0,186300000.0,186300000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2019.0,Q3,2019-07-01,2019-09-30,2019-10-25 13:28:40+00:00,84200000.0,0.68,0.68,0.43,35100000.0,0.66,-22300000.0,,137100000.0,137100000.0,,126100000.0,11000000.0,,,1790500000.0,712000000.0,,5700000.0,838700000.0,,1675700000.0,1790500000.0,114800000.0,1790500000.0,,186300000.0,186300000.0,186300000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2019.0,Q2YTD,2019-01-01,2019-06-30,,156200000.0,2.4,2.4,0.86,69300000.0,2.35,-45800000.0,,473100000.0,473100000.0,,444200000.0,28900000.0,,,3582300000.0,1279800000.0,,6300000.0,1643400000.0,,3155000000.0,3582300000.0,427300000.0,3582300000.0,,185800000.0,185800000.0,185800000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2019.0,Q2TTM,2018-07-01,2019-06-30,,305800000.0,3.73,3.73,1.68,135700000.0,3.65,-178500000.0,,739300000.0,739300000.0,,689100000.0,50200000.0,,,6946800000.0,2760800000.0,,14500000.0,3169200000.0,,6386000000.0,6946800000.0,560800000.0,6946800000.0,,185800000.0,185800000.0,185800000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2019.0,Q2,2019-04-01,2019-06-30,2019-07-26 13:44:22+00:00,79700000.0,0.59,0.59,0.43,35300000.0,0.58,-15900000.0,,121400000.0,121400000.0,,110100000.0,11300000.0,,,1624800000.0,594600000.0,,3400000.0,806300000.0,,1519300000.0,1624800000.0,105500000.0,1624800000.0,,185800000.0,185800000.0,185800000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 16:31:26+00:00,76500000.0,1.81,1.81,0.43,34000000.0,1.77,-29900000.0,,351700000.0,351700000.0,,334100000.0,17600000.0,,,1957500000.0,685200000.0,,2900000.0,837100000.0,,1635700000.0,1957500000.0,321800000.0,1957500000.0,,184500000.0,184500000.0,184500000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2019.0,Q1TTM,2018-04-01,2019-03-31,,299500000.0,3.77,3.77,1.66,131200000.0,3.69,-182700000.0,,741600000.0,741600000.0,,693900000.0,47700000.0,,,6947000000.0,2864700000.0,,5100000.0,3087600000.0,,6388100000.0,6947000000.0,558900000.0,6947000000.0,,184500000.0,184500000.0,184500000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2020.0,Q1TTM,2019-04-01,2020-03-31,,393100000.0,3.62,3.62,1.74,143200000.0,3.54,-59200000.0,,719500000.0,719500000.0,,681000000.0,38500000.0,,,6928100000.0,2409500000.0,,-76600000.0,3398600000.0,,6267800000.0,6928100000.0,660300000.0,6928100000.0,,188700000.0,188700000.0,188700000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 16:31:26+00:00,135600000.0,1.83,1.83,0.45,36800000.0,1.79,600000.0,,355400000.0,355400000.0,,346300000.0,9100000.0,,,1829200000.0,493600000.0,,-89000000.0,896200000.0,,1473200000.0,1829200000.0,356000000.0,1829200000.0,,188700000.0,188700000.0,188700000.0
