company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,preferreddividends,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2014.0,Q1,2014-01-01,2014-03-31,2014-05-02 11:27:34+00:00,0.44,0.44,0.3,0.44,184000000.0,487000000.0,487000000.0,,487000000.0,1376000000.0,2983000000.0,6000000.0,,,366000000.0,72000000.0,479000000.0,1376000000.0,1607000000.0,25000000.0,917000000.0,690000000.0,-19000000.0,671000000.0,2983000000.0,1106800000.0,1081000000.0,1096000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.06,2.06,1.16,2.03,764000000.0,2287000000.0,2287000000.0,,2251000000.0,5706000000.0,12303000000.0,21000000.0,,36000000.0,1469000000.0,123000000.0,1878000000.0,5706000000.0,6597000000.0,97000000.0,3470000000.0,3127000000.0,-76000000.0,3051000000.0,12303000000.0,1106800000.0,1081000000.0,1096000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 13:58:19+00:00,2.86,2.86,1.4,2.82,1230000000.0,2986000000.0,2986000000.0,,2944000000.0,5425000000.0,13000000000.0,-16000000.0,,42000000.0,1267000000.0,258000000.0,1728000000.0,5425000000.0,7575000000.0,90000000.0,3253000000.0,4322000000.0,-106000000.0,4216000000.0,13000000000.0,1029400000.0,1030000000.0,1043000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,Q4,2015-10-01,2015-12-31,,0.81,0.81,0.38,0.8,303000000.0,836000000.0,836000000.0,,824000000.0,1308000000.0,3189000000.0,-29000000.0,,12000000.0,293000000.0,13000000.0,385000000.0,1308000000.0,1881000000.0,22000000.0,691000000.0,1190000000.0,-51000000.0,1139000000.0,3189000000.0,1029400000.0,1030000000.0,1043000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,Q3,2015-07-01,2015-09-30,2016-11-02 18:04:32+00:00,0.77,0.77,0.34,0.76,350000000.0,798000000.0,798000000.0,,787000000.0,1432000000.0,3429000000.0,6000000.0,,11000000.0,316000000.0,83000000.0,434000000.0,1432000000.0,1997000000.0,22000000.0,833000000.0,1164000000.0,-16000000.0,1148000000.0,3429000000.0,1022100000.0,1023000000.0,1035000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.05,2.05,1.02,2.02,927000000.0,2150000000.0,2150000000.0,,2120000000.0,4117000000.0,9811000000.0,13000000.0,,30000000.0,974000000.0,245000000.0,1343000000.0,4117000000.0,5694000000.0,68000000.0,2562000000.0,3132000000.0,-55000000.0,3077000000.0,9811000000.0,1022100000.0,1023000000.0,1035000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.82,2.82,1.36,2.77,1189000000.0,2975000000.0,2975000000.0,,2925000000.0,5491000000.0,13080000000.0,22000000.0,,50000000.0,1285000000.0,300000000.0,1772000000.0,5491000000.0,7589000000.0,90000000.0,3357000000.0,4232000000.0,-68000000.0,4164000000.0,13080000000.0,1022100000.0,1023000000.0,1035000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 11:32:07+00:00,0.66,0.66,0.34,0.65,293000000.0,696000000.0,696000000.0,,686000000.0,1351000000.0,3232000000.0,3000000.0,,10000000.0,320000000.0,81000000.0,470000000.0,1351000000.0,1881000000.0,24000000.0,871000000.0,1010000000.0,-21000000.0,989000000.0,3232000000.0,1039400000.0,1038000000.0,1051000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.28,1.28,0.68,1.26,577000000.0,1352000000.0,1352000000.0,,1333000000.0,2685000000.0,6382000000.0,7000000.0,,19000000.0,658000000.0,162000000.0,909000000.0,2685000000.0,3697000000.0,46000000.0,1729000000.0,1968000000.0,-39000000.0,1929000000.0,6382000000.0,1039400000.0,1038000000.0,1051000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.82,2.82,1.32,2.77,1168000000.0,3003000000.0,3003000000.0,,2951000000.0,5516000000.0,13152000000.0,19000000.0,,52000000.0,1301000000.0,291000000.0,1801000000.0,5516000000.0,7636000000.0,91000000.0,3393000000.0,4243000000.0,-72000000.0,4171000000.0,13152000000.0,1039400000.0,1038000000.0,1051000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 11:41:30+00:00,0.62,0.62,0.34,0.61,284000000.0,656000000.0,656000000.0,,647000000.0,1334000000.0,3150000000.0,4000000.0,,9000000.0,338000000.0,81000000.0,439000000.0,1334000000.0,1816000000.0,22000000.0,858000000.0,958000000.0,-18000000.0,940000000.0,3150000000.0,1043500000.0,1046000000.0,1061000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.79,2.79,1.28,2.74,1153000000.0,2990000000.0,2990000000.0,,2938000000.0,5576000000.0,13212000000.0,19000000.0,,52000000.0,1330000000.0,288000000.0,1803000000.0,5576000000.0,7636000000.0,91000000.0,3421000000.0,4215000000.0,-72000000.0,4143000000.0,13212000000.0,1043500000.0,1046000000.0,1061000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 12:16:54+00:00,3.54,3.54,1.64,3.48,1335000000.0,3595000000.0,3595000000.0,,3551000000.0,5113000000.0,13370000000.0,155000000.0,,44000000.0,1356000000.0,304000000.0,1742000000.0,5113000000.0,8257000000.0,80000000.0,3402000000.0,4855000000.0,75000000.0,4930000000.0,13370000000.0,1003100000.0,1003000000.0,1021000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,Q4,2016-10-01,2016-12-31,,1.03,1.03,0.5,1.02,450000000.0,1047000000.0,1047000000.0,,1033000000.0,1277000000.0,3414000000.0,184000000.0,,14000000.0,340000000.0,60000000.0,405000000.0,1277000000.0,2137000000.0,19000000.0,805000000.0,1332000000.0,165000000.0,1497000000.0,3414000000.0,1003100000.0,1003000000.0,1021000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 11:22:00+00:00,1.0,1.0,0.38,0.98,363000000.0,1018000000.0,1018000000.0,,1007000000.0,1391000000.0,3675000000.0,-9000000.0,,11000000.0,353000000.0,81000000.0,442000000.0,1391000000.0,2284000000.0,18000000.0,876000000.0,1408000000.0,-27000000.0,1381000000.0,3675000000.0,1007000000.0,1003000000.0,1023000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,Q3YTD,2016-01-01,2016-09-30,,2.51,2.51,1.14,2.46,885000000.0,2548000000.0,2548000000.0,,2518000000.0,3836000000.0,9956000000.0,-29000000.0,,30000000.0,1016000000.0,244000000.0,1337000000.0,3836000000.0,6120000000.0,61000000.0,2597000000.0,3523000000.0,-90000000.0,3433000000.0,9956000000.0,1007000000.0,1003000000.0,1023000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,Q3TTM,2015-10-01,2016-09-30,,3.32,3.32,1.52,3.26,1188000000.0,3384000000.0,3384000000.0,,3342000000.0,5144000000.0,13145000000.0,-58000000.0,,42000000.0,1309000000.0,257000000.0,1722000000.0,5144000000.0,8001000000.0,83000000.0,3288000000.0,4713000000.0,-141000000.0,4572000000.0,13145000000.0,1007000000.0,1003000000.0,1023000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 09:58:34+00:00,0.81,0.81,0.38,0.79,283000000.0,819000000.0,819000000.0,,809000000.0,1266000000.0,3273000000.0,-8000000.0,,10000000.0,341000000.0,81000000.0,454000000.0,1266000000.0,2007000000.0,21000000.0,876000000.0,1131000000.0,-29000000.0,1102000000.0,3273000000.0,998800000.0,1004000000.0,1020000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.51,1.51,0.76,1.48,522000000.0,1530000000.0,1530000000.0,,1511000000.0,2445000000.0,6281000000.0,-20000000.0,,19000000.0,663000000.0,163000000.0,895000000.0,2445000000.0,3836000000.0,43000000.0,1721000000.0,2115000000.0,-63000000.0,2052000000.0,6281000000.0,998800000.0,1004000000.0,1020000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 11:32:46+00:00,0.7,0.7,0.38,0.69,239000000.0,711000000.0,711000000.0,,702000000.0,1179000000.0,3008000000.0,-12000000.0,,9000000.0,322000000.0,82000000.0,441000000.0,1179000000.0,1829000000.0,22000000.0,845000000.0,984000000.0,-34000000.0,950000000.0,3008000000.0,1002900000.0,1007000000.0,1022000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,Q1TTM,2015-04-01,2016-03-31,,2.94,2.94,1.44,2.9,1185000000.0,3041000000.0,3041000000.0,,2999000000.0,5270000000.0,12858000000.0,-32000000.0,,42000000.0,1251000000.0,259000000.0,1730000000.0,5270000000.0,7588000000.0,90000000.0,3240000000.0,4348000000.0,-122000000.0,4226000000.0,12858000000.0,1002900000.0,1007000000.0,1022000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 11:57:52+00:00,3.68,3.68,2.12,3.61,2398000000.0,3682000000.0,3682000000.0,,3649000000.0,5347000000.0,14961000000.0,75000000.0,,33000000.0,1508000000.0,329000000.0,1694000000.0,5347000000.0,9614000000.0,78000000.0,3531000000.0,6083000000.0,-3000000.0,6080000000.0,14961000000.0,991600000.0,991000000.0,1012000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,Q4,2017-10-01,2017-12-31,,0.35,0.35,0.62,0.35,1206000000.0,344000000.0,344000000.0,,342000000.0,1310000000.0,3750000000.0,8000000.0,,2000000.0,386000000.0,82000000.0,409000000.0,1310000000.0,2440000000.0,21000000.0,877000000.0,1563000000.0,-13000000.0,1550000000.0,3750000000.0,991600000.0,991000000.0,1012000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,Q3,2017-07-01,2017-09-30,2018-11-02 11:38:05+00:00,1.29,1.29,0.5,1.26,504000000.0,1285000000.0,1285000000.0,,1274000000.0,1460000000.0,4116000000.0,20000000.0,,11000000.0,375000000.0,81000000.0,412000000.0,1460000000.0,2656000000.0,19000000.0,868000000.0,1788000000.0,1000000.0,1789000000.0,4116000000.0,987600000.0,988000000.0,1008000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,Q3YTD,2017-01-01,2017-09-30,,3.33,3.33,1.5,3.26,1192000000.0,3338000000.0,3338000000.0,,3307000000.0,4037000000.0,11211000000.0,67000000.0,,31000000.0,1122000000.0,247000000.0,1285000000.0,4037000000.0,7174000000.0,57000000.0,2654000000.0,4520000000.0,10000000.0,4530000000.0,11211000000.0,987600000.0,988000000.0,1008000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,Q3TTM,2016-10-01,2017-09-30,,4.36,4.36,2.0,4.28,1642000000.0,4385000000.0,4385000000.0,,4340000000.0,5314000000.0,14625000000.0,251000000.0,,45000000.0,1462000000.0,307000000.0,1690000000.0,5314000000.0,9311000000.0,76000000.0,3459000000.0,5852000000.0,175000000.0,6027000000.0,14625000000.0,987600000.0,988000000.0,1008000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 11:20:59+00:00,1.05,1.05,0.5,1.03,430000000.0,1056000000.0,1056000000.0,,1046000000.0,1319000000.0,3693000000.0,26000000.0,,10000000.0,378000000.0,82000000.0,434000000.0,1319000000.0,2374000000.0,20000000.0,894000000.0,1480000000.0,6000000.0,1486000000.0,3693000000.0,996200000.0,994000000.0,1015000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,Q2YTD,2017-01-01,2017-06-30,,2.04,2.04,1.0,2.0,688000000.0,2053000000.0,2053000000.0,,2033000000.0,2577000000.0,7095000000.0,47000000.0,,20000000.0,747000000.0,166000000.0,873000000.0,2577000000.0,4518000000.0,38000000.0,1786000000.0,2732000000.0,9000000.0,2741000000.0,7095000000.0,996200000.0,994000000.0,1015000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,Q2TTM,2016-07-01,2017-06-30,,4.07,4.07,1.88,4.0,1501000000.0,4118000000.0,4118000000.0,,4073000000.0,5245000000.0,14184000000.0,222000000.0,,45000000.0,1440000000.0,307000000.0,1720000000.0,5245000000.0,8939000000.0,75000000.0,3467000000.0,5472000000.0,147000000.0,5619000000.0,14184000000.0,996200000.0,994000000.0,1015000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 10:59:44+00:00,0.99,0.99,0.5,0.97,258000000.0,997000000.0,997000000.0,,987000000.0,1258000000.0,3402000000.0,21000000.0,,10000000.0,369000000.0,84000000.0,439000000.0,1258000000.0,2144000000.0,18000000.0,892000000.0,1252000000.0,3000000.0,1255000000.0,3402000000.0,997000000.0,998000000.0,1019000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,Q1TTM,2016-04-01,2017-03-31,,3.83,3.83,1.76,3.76,1354000000.0,3881000000.0,3881000000.0,,3836000000.0,5192000000.0,13764000000.0,188000000.0,,45000000.0,1403000000.0,306000000.0,1740000000.0,5192000000.0,8572000000.0,76000000.0,3449000000.0,5123000000.0,112000000.0,5235000000.0,13764000000.0,997000000.0,998000000.0,1019000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 11:57:52+00:00,5.71,5.71,2.63,5.59,1106000000.0,5580000000.0,5580000000.0,,5538000000.0,5507000000.0,15784000000.0,98000000.0,,42000000.0,1559000000.0,321000000.0,1684000000.0,5507000000.0,10277000000.0,125000000.0,3564000000.0,6713000000.0,-27000000.0,6686000000.0,15784000000.0,969900000.0,970000000.0,990000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,Q4,2018-10-01,2018-12-31,,1.29,1.29,1.39,1.26,264000000.0,1239000000.0,1239000000.0,,1230000000.0,1310000000.0,3717000000.0,23000000.0,,9000000.0,400000000.0,77000000.0,414000000.0,1310000000.0,2407000000.0,36000000.0,891000000.0,1516000000.0,-13000000.0,1503000000.0,3717000000.0,969900000.0,970000000.0,990000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 09:43:34+00:00,1.61,1.61,,1.58,354000000.0,1570000000.0,1570000000.0,,1559000000.0,1457000000.0,4261000000.0,23000000.0,,11000000.0,390000000.0,81000000.0,396000000.0,1457000000.0,2804000000.0,36000000.0,867000000.0,1937000000.0,-13000000.0,1924000000.0,4261000000.0,968300000.0,969000000.0,989000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,Q3YTD,2018-01-01,2018-09-30,,4.42,4.42,1.24,4.33,842000000.0,4341000000.0,4341000000.0,,4308000000.0,4197000000.0,12067000000.0,75000000.0,,33000000.0,1159000000.0,244000000.0,1270000000.0,4197000000.0,7870000000.0,89000000.0,2673000000.0,5197000000.0,-14000000.0,5183000000.0,12067000000.0,968300000.0,969000000.0,989000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,Q3TTM,2017-10-01,2018-09-30,,4.77,4.77,1.86,4.68,2048000000.0,4685000000.0,4685000000.0,,4650000000.0,5507000000.0,15817000000.0,83000000.0,,35000000.0,1545000000.0,326000000.0,1679000000.0,5507000000.0,10310000000.0,110000000.0,3550000000.0,6760000000.0,-27000000.0,6733000000.0,15817000000.0,968300000.0,969000000.0,989000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 12:35:09+00:00,1.43,1.43,0.62,1.4,301000000.0,1405000000.0,1405000000.0,,1394000000.0,1398000000.0,4017000000.0,24000000.0,,11000000.0,384000000.0,82000000.0,441000000.0,1398000000.0,2619000000.0,30000000.0,907000000.0,1712000000.0,-6000000.0,1706000000.0,4017000000.0,974800000.0,977000000.0,997000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,Q2YTD,2018-01-01,2018-06-30,,2.81,2.81,1.24,2.75,488000000.0,2771000000.0,2771000000.0,,2749000000.0,2740000000.0,7806000000.0,52000000.0,,22000000.0,769000000.0,163000000.0,874000000.0,2740000000.0,5066000000.0,53000000.0,1806000000.0,3260000000.0,-1000000.0,3259000000.0,7806000000.0,974800000.0,977000000.0,997000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,Q2TTM,2017-07-01,2018-06-30,,4.45,4.45,2.36,4.36,2198000000.0,4400000000.0,4400000000.0,,4365000000.0,5510000000.0,15672000000.0,80000000.0,,35000000.0,1530000000.0,326000000.0,1695000000.0,5510000000.0,10162000000.0,93000000.0,3551000000.0,6611000000.0,-13000000.0,6598000000.0,15672000000.0,974800000.0,977000000.0,997000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 10:52:20+00:00,1.38,1.38,0.62,1.35,187000000.0,1366000000.0,1366000000.0,,1355000000.0,1342000000.0,3789000000.0,28000000.0,,11000000.0,385000000.0,81000000.0,433000000.0,1342000000.0,2447000000.0,23000000.0,899000000.0,1548000000.0,5000000.0,1553000000.0,3789000000.0,981900000.0,983000000.0,1005000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,Q1TTM,2017-04-01,2018-03-31,,4.07,4.07,2.24,3.99,2327000000.0,4051000000.0,4051000000.0,,4017000000.0,5431000000.0,15348000000.0,82000000.0,,34000000.0,1524000000.0,326000000.0,1688000000.0,5431000000.0,9917000000.0,83000000.0,3538000000.0,6379000000.0,-1000000.0,6378000000.0,15348000000.0,981900000.0,983000000.0,1005000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2019.0,Q4,2019-10-01,2019-12-31,,1.15,1.15,1.67,1.13,187000000.0,1070000000.0,1070000000.0,,1063000000.0,1253000000.0,3350000000.0,53000000.0,,7000000.0,386000000.0,50000000.0,412000000.0,1253000000.0,2097000000.0,45000000.0,848000000.0,1249000000.0,8000000.0,1257000000.0,3350000000.0,935500000.0,936000000.0,952000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 11:57:52+00:00,5.33,5.33,3.21,5.24,711000000.0,5017000000.0,5017000000.0,,4986000000.0,5219000000.0,14383000000.0,175000000.0,,31000000.0,1544000000.0,252000000.0,1645000000.0,5219000000.0,9164000000.0,170000000.0,3441000000.0,5723000000.0,5000000.0,5728000000.0,14383000000.0,935500000.0,936000000.0,952000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 09:43:34+00:00,1.51,1.51,,1.49,155000000.0,1425000000.0,1425000000.0,,1417000000.0,1325000000.0,3771000000.0,34000000.0,,8000000.0,379000000.0,79000000.0,399000000.0,1325000000.0,2446000000.0,43000000.0,857000000.0,1589000000.0,-9000000.0,1580000000.0,3771000000.0,938400000.0,935000000.0,950000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2019.0,Q3YTD,2019-01-01,2019-09-30,,4.18,4.18,1.54,4.11,524000000.0,3947000000.0,3947000000.0,,3923000000.0,3966000000.0,11033000000.0,122000000.0,,24000000.0,1158000000.0,202000000.0,1233000000.0,3966000000.0,7067000000.0,125000000.0,2593000000.0,4474000000.0,-3000000.0,4471000000.0,11033000000.0,938400000.0,935000000.0,950000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2019.0,Q3TTM,2018-10-01,2019-09-30,,5.47,5.47,2.93,5.37,788000000.0,5186000000.0,5186000000.0,,5153000000.0,5276000000.0,14750000000.0,145000000.0,,33000000.0,1558000000.0,279000000.0,1647000000.0,5276000000.0,9474000000.0,161000000.0,3484000000.0,5990000000.0,-16000000.0,5974000000.0,14750000000.0,938400000.0,935000000.0,950000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.67,2.67,1.54,2.62,369000000.0,2522000000.0,2522000000.0,,2506000000.0,2641000000.0,7262000000.0,88000000.0,,16000000.0,779000000.0,123000000.0,834000000.0,2641000000.0,4621000000.0,82000000.0,1736000000.0,2885000000.0,6000000.0,2891000000.0,7262000000.0,939900000.0,937000000.0,953000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2019.0,Q2TTM,2018-07-01,2019-06-30,,5.57,5.57,2.93,5.46,987000000.0,5331000000.0,5331000000.0,,5295000000.0,5408000000.0,15240000000.0,134000000.0,,36000000.0,1569000000.0,281000000.0,1644000000.0,5408000000.0,9832000000.0,154000000.0,3494000000.0,6338000000.0,-20000000.0,6318000000.0,15240000000.0,939900000.0,937000000.0,953000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2019.0,Q2,2019-04-01,2019-06-30,2019-07-31 12:35:09+00:00,1.38,1.38,0.77,1.36,209000000.0,1305000000.0,1305000000.0,,1297000000.0,1308000000.0,3668000000.0,52000000.0,,8000000.0,390000000.0,44000000.0,420000000.0,1308000000.0,2360000000.0,44000000.0,854000000.0,1506000000.0,8000000.0,1514000000.0,3668000000.0,939900000.0,937000000.0,953000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2019.0,Q1,2019-01-01,2019-03-31,2020-04-22 09:39:59+00:00,1.29,1.29,0.77,1.26,160000000.0,1217000000.0,1217000000.0,,1209000000.0,1333000000.0,3594000000.0,36000000.0,,8000000.0,389000000.0,79000000.0,414000000.0,1333000000.0,2261000000.0,38000000.0,882000000.0,1379000000.0,-2000000.0,1377000000.0,3594000000.0,937200000.0,939000000.0,956000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2019.0,Q1TTM,2018-04-01,2019-03-31,,5.62,5.62,2.78,5.5,1079000000.0,5431000000.0,5431000000.0,,5392000000.0,5498000000.0,15589000000.0,106000000.0,,39000000.0,1563000000.0,319000000.0,1665000000.0,5498000000.0,10091000000.0,140000000.0,3547000000.0,6544000000.0,-34000000.0,6510000000.0,15589000000.0,937200000.0,939000000.0,956000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2020.0,Q1TTM,2019-04-01,2020-03-31,,5.29,5.29,3.34,5.22,601000000.0,4974000000.0,4974000000.0,,4945000000.0,5127000000.0,14118000000.0,164000000.0,,29000000.0,1532000000.0,223000000.0,1648000000.0,5127000000.0,8991000000.0,177000000.0,3403000000.0,5588000000.0,-13000000.0,5575000000.0,14118000000.0,934400000.0,931000000.0,943000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2020.0,Q1,2020-01-01,2020-03-31,2020-04-22 09:39:59+00:00,1.25,1.25,0.9,1.24,50000000.0,1174000000.0,1174000000.0,,1168000000.0,1241000000.0,3329000000.0,25000000.0,,6000000.0,377000000.0,50000000.0,417000000.0,1241000000.0,2088000000.0,45000000.0,844000000.0,1244000000.0,-20000000.0,1224000000.0,3329000000.0,934400000.0,931000000.0,943000000.0
