company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2014.0,Q3,2014-07-01,2014-09-30,,,95000000.0,213000000.0,,192000000.0,68000000.0,,-910000000.0,-383000000.0,1383000000.0,-910000000.0,-383000000.0,1383000000.0,90000000.0,826000000.0,826000000.0,,57000000.0,11000000.0,6000000.0,-319000000.0,-704000000.0,-103000000.0,,-670000000.0,412000000.0,6000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-04 10:40:29+00:00,,191000000.0,426000000.0,,-666000000.0,408000000.0,498000000.0,-2145000000.0,497000000.0,1237000000.0,-2145000000.0,497000000.0,1237000000.0,-411000000.0,1170000000.0,1170000000.0,,116000000.0,64000000.0,1000000.0,-648000000.0,-1466000000.0,-157000000.0,-1004000000.0,-1463000000.0,2079000000.0,40000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2014.0,Q2TTM,2013-07-01,2014-06-30,,,439000000.0,856000000.0,,-217000000.0,925000000.0,498000000.0,-3713000000.0,163000000.0,3586000000.0,-3713000000.0,163000000.0,3586000000.0,36000000.0,2310000000.0,2310000000.0,,198000000.0,1581000000.0,47000000.0,-1282000000.0,-2970000000.0,-387000000.0,-2504000000.0,-2931000000.0,3430000000.0,43000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2014.0,Q2,2014-04-01,2014-06-30,,,94000000.0,213000000.0,,-290000000.0,125000000.0,,-1926000000.0,802000000.0,775000000.0,-1926000000.0,802000000.0,775000000.0,-349000000.0,683000000.0,683000000.0,,75000000.0,15000000.0,,-323000000.0,-415000000.0,-80000000.0,-1000000000.0,-743000000.0,1294000000.0,3000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2014.0,Q1,2014-01-01,2014-03-31,2014-05-02 11:27:34+00:00,,97000000.0,213000000.0,,-376000000.0,283000000.0,498000000.0,-219000000.0,-305000000.0,462000000.0,-219000000.0,-305000000.0,462000000.0,-62000000.0,487000000.0,487000000.0,,41000000.0,49000000.0,1000000.0,-325000000.0,-1051000000.0,-77000000.0,-4000000.0,-720000000.0,785000000.0,37000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2014.0,Q1TTM,2013-04-01,2014-03-31,,,430000000.0,864000000.0,,-316000000.0,1143000000.0,1484000000.0,-2984000000.0,-330000000.0,3486000000.0,-2984000000.0,-330000000.0,3486000000.0,172000000.0,2287000000.0,2287000000.0,,221000000.0,77000000.0,47000000.0,-1268000000.0,-4422000000.0,-405000000.0,-1511000000.0,-2909000000.0,4410000000.0,40000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 13:58:19+00:00,,367000000.0,766000000.0,,77000000.0,396000000.0,498000000.0,-4294000000.0,-302000000.0,4397000000.0,-4294000000.0,-302000000.0,4397000000.0,-199000000.0,2986000000.0,2986000000.0,,201000000.0,,14000000.0,-1444000000.0,-2767000000.0,-551000000.0,-1003000000.0,-2741000000.0,2892000000.0,110000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,Q4,2015-10-01,2015-12-31,,,89000000.0,172000000.0,,486000000.0,64000000.0,,-1017000000.0,-675000000.0,1559000000.0,-1017000000.0,-675000000.0,1559000000.0,-133000000.0,836000000.0,836000000.0,,-24000000.0,-68000000.0,6000000.0,-386000000.0,-1054000000.0,-164000000.0,,-627000000.0,437000000.0,100000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-02 18:04:32+00:00,,278000000.0,594000000.0,,-409000000.0,332000000.0,498000000.0,-3277000000.0,373000000.0,2838000000.0,-3277000000.0,373000000.0,2838000000.0,-66000000.0,2150000000.0,2150000000.0,,225000000.0,68000000.0,8000000.0,-1058000000.0,-1713000000.0,-387000000.0,-1003000000.0,-2114000000.0,2455000000.0,10000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,Q3TTM,2014-10-01,2015-09-30,,,372000000.0,805000000.0,,-136000000.0,410000000.0,498000000.0,-4327000000.0,-118000000.0,4272000000.0,-4327000000.0,-118000000.0,4272000000.0,-173000000.0,2975000000.0,2975000000.0,,256000000.0,-7000000.0,8000000.0,-1414000000.0,-2650000000.0,-512000000.0,-1002000000.0,-2812000000.0,2930000000.0,106000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,Q3,2015-07-01,2015-09-30,,,92000000.0,193000000.0,,260000000.0,35000000.0,,-1849000000.0,389000000.0,1409000000.0,-1849000000.0,389000000.0,1409000000.0,-51000000.0,798000000.0,798000000.0,,66000000.0,4000000.0,7000000.0,-348000000.0,-459000000.0,-139000000.0,-750000000.0,-790000000.0,980000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 11:32:07+00:00,,186000000.0,401000000.0,,-669000000.0,297000000.0,498000000.0,-1428000000.0,-16000000.0,1429000000.0,-1428000000.0,-16000000.0,1429000000.0,-15000000.0,1352000000.0,1352000000.0,,159000000.0,64000000.0,1000000.0,-710000000.0,-1254000000.0,-248000000.0,-253000000.0,-1324000000.0,1475000000.0,10000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,Q2TTM,2014-07-01,2015-06-30,,,375000000.0,825000000.0,,-204000000.0,443000000.0,498000000.0,-3388000000.0,-890000000.0,4246000000.0,-3388000000.0,-890000000.0,4246000000.0,-32000000.0,3003000000.0,3003000000.0,,247000000.0,,7000000.0,-1385000000.0,-2895000000.0,-476000000.0,-252000000.0,-2692000000.0,2362000000.0,112000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,Q2,2015-04-01,2015-06-30,,,93000000.0,198000000.0,,-249000000.0,51000000.0,498000000.0,-704000000.0,-174000000.0,820000000.0,-704000000.0,-174000000.0,820000000.0,-58000000.0,696000000.0,696000000.0,,82000000.0,8000000.0,1000000.0,-354000000.0,-919000000.0,-125000000.0,-253000000.0,-654000000.0,860000000.0,9000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 11:41:30+00:00,,93000000.0,203000000.0,,-420000000.0,246000000.0,,-724000000.0,158000000.0,609000000.0,-724000000.0,158000000.0,609000000.0,43000000.0,656000000.0,656000000.0,,77000000.0,56000000.0,0.0,-356000000.0,-335000000.0,-123000000.0,,-670000000.0,615000000.0,1000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,Q1TTM,2014-04-01,2015-03-31,,,376000000.0,840000000.0,,-245000000.0,517000000.0,,-4610000000.0,86000000.0,4201000000.0,-4610000000.0,86000000.0,4201000000.0,-323000000.0,2990000000.0,2990000000.0,,240000000.0,7000000.0,6000000.0,-1354000000.0,-2391000000.0,-431000000.0,-999000000.0,-2781000000.0,2796000000.0,106000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 12:16:54+00:00,,350000000.0,605000000.0,,-148000000.0,472000000.0,499000000.0,-3810000000.0,-650000000.0,4614000000.0,-3810000000.0,-650000000.0,4614000000.0,154000000.0,3595000000.0,3595000000.0,,212000000.0,,-6000000.0,-1646000000.0,-3503000000.0,-531000000.0,-1003000000.0,-2132000000.0,3390000000.0,0.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,Q4,2016-10-01,2016-12-31,,,88000000.0,139000000.0,,105000000.0,57000000.0,,-917000000.0,-685000000.0,1387000000.0,-917000000.0,-685000000.0,1387000000.0,-215000000.0,1047000000.0,1047000000.0,,8000000.0,,-8000000.0,-499000000.0,-1332000000.0,-110000000.0,,-475000000.0,765000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 11:22:00+00:00,,262000000.0,466000000.0,,-253000000.0,415000000.0,499000000.0,-2893000000.0,35000000.0,3227000000.0,-2893000000.0,35000000.0,3227000000.0,369000000.0,2548000000.0,2548000000.0,,204000000.0,,2000000.0,-1147000000.0,-2171000000.0,-421000000.0,-1003000000.0,-1657000000.0,2625000000.0,0.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,Q3TTM,2015-10-01,2016-09-30,,,351000000.0,638000000.0,,233000000.0,479000000.0,499000000.0,-3910000000.0,-640000000.0,4786000000.0,-3910000000.0,-640000000.0,4786000000.0,236000000.0,3384000000.0,3384000000.0,,180000000.0,-68000000.0,8000000.0,-1533000000.0,-3225000000.0,-585000000.0,-1003000000.0,-2284000000.0,3062000000.0,100000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,Q3,2016-07-01,2016-09-30,,,87000000.0,150000000.0,,154000000.0,154000000.0,,-728000000.0,-603000000.0,1465000000.0,-728000000.0,-603000000.0,1465000000.0,134000000.0,1018000000.0,1018000000.0,,56000000.0,,-1000000.0,-382000000.0,-978000000.0,-139000000.0,,-500000000.0,515000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 09:58:34+00:00,,175000000.0,316000000.0,,-407000000.0,261000000.0,499000000.0,-2165000000.0,638000000.0,1762000000.0,-2165000000.0,638000000.0,1762000000.0,235000000.0,1530000000.0,1530000000.0,,148000000.0,,3000000.0,-765000000.0,-1193000000.0,-282000000.0,-1003000000.0,-1157000000.0,2110000000.0,0.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,Q2TTM,2015-07-01,2016-06-30,,,356000000.0,681000000.0,,339000000.0,360000000.0,499000000.0,-5031000000.0,352000000.0,4730000000.0,-5031000000.0,352000000.0,4730000000.0,51000000.0,3164000000.0,3164000000.0,,190000000.0,-64000000.0,16000000.0,-1499000000.0,-2706000000.0,-585000000.0,-1753000000.0,-2574000000.0,3527000000.0,100000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,Q2,2016-04-01,2016-06-30,,,87000000.0,155000000.0,,-28000000.0,193000000.0,499000000.0,-1220000000.0,65000000.0,1109000000.0,-1220000000.0,65000000.0,1109000000.0,-46000000.0,819000000.0,819000000.0,,76000000.0,,6000000.0,-382000000.0,-993000000.0,-158000000.0,-1003000000.0,-527000000.0,1210000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 11:32:46+00:00,,88000000.0,161000000.0,,-379000000.0,68000000.0,,-945000000.0,573000000.0,653000000.0,-945000000.0,573000000.0,653000000.0,281000000.0,711000000.0,711000000.0,,72000000.0,,-3000000.0,-383000000.0,-200000000.0,-124000000.0,0.0,-630000000.0,900000000.0,0.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,Q1TTM,2015-04-01,2016-03-31,,,362000000.0,724000000.0,,118000000.0,218000000.0,498000000.0,-4515000000.0,113000000.0,4441000000.0,-4515000000.0,113000000.0,4441000000.0,39000000.0,3041000000.0,3041000000.0,,196000000.0,-56000000.0,11000000.0,-1471000000.0,-2632000000.0,-552000000.0,-1003000000.0,-2701000000.0,3177000000.0,109000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 11:57:52+00:00,,365000000.0,539000000.0,,538000000.0,483000000.0,1099000000.0,-3734000000.0,-1127000000.0,5366000000.0,-3734000000.0,-1127000000.0,5363000000.0,502000000.0,3682000000.0,3682000000.0,,242000000.0,,-12000000.0,-2104000000.0,-4555000000.0,-695000000.0,-656000000.0,-2556000000.0,4095000000.0,40000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,Q4,2017-10-01,2017-12-31,,,91000000.0,133000000.0,,1319000000.0,162000000.0,494000000.0,-671000000.0,-898000000.0,1932000000.0,-671000000.0,-898000000.0,1929000000.0,360000000.0,344000000.0,344000000.0,,45000000.0,,-7000000.0,-611000000.0,-1450000000.0,-231000000.0,-10000000.0,-706000000.0,790000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-02 11:38:05+00:00,,274000000.0,406000000.0,,-781000000.0,321000000.0,605000000.0,-3063000000.0,-229000000.0,3434000000.0,-3063000000.0,-229000000.0,3434000000.0,142000000.0,3338000000.0,3338000000.0,,197000000.0,,-5000000.0,-1493000000.0,-3105000000.0,-464000000.0,-646000000.0,-1850000000.0,3305000000.0,40000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,Q3TTM,2016-10-01,2017-09-30,,,362000000.0,545000000.0,,-676000000.0,378000000.0,605000000.0,-3980000000.0,-914000000.0,4821000000.0,-3980000000.0,-914000000.0,4821000000.0,-73000000.0,4385000000.0,4385000000.0,,205000000.0,,-13000000.0,-1992000000.0,-4437000000.0,-574000000.0,-646000000.0,-2325000000.0,4070000000.0,40000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,Q3,2017-07-01,2017-09-30,,,92000000.0,133000000.0,,158000000.0,76000000.0,,-1078000000.0,-488000000.0,1722000000.0,-1078000000.0,-488000000.0,1722000000.0,156000000.0,1285000000.0,1285000000.0,,54000000.0,,-4000000.0,-495000000.0,-1218000000.0,-186000000.0,-9000000.0,-650000000.0,920000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 11:20:59+00:00,,182000000.0,273000000.0,,-939000000.0,245000000.0,605000000.0,-1985000000.0,259000000.0,1712000000.0,-1985000000.0,259000000.0,1712000000.0,-14000000.0,2053000000.0,2053000000.0,,143000000.0,,-1000000.0,-998000000.0,-1887000000.0,-278000000.0,-637000000.0,-1200000000.0,2385000000.0,40000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,Q2TTM,2016-07-01,2017-06-30,,,357000000.0,562000000.0,,-680000000.0,456000000.0,605000000.0,-3630000000.0,-1029000000.0,4564000000.0,-3630000000.0,-1029000000.0,4564000000.0,-95000000.0,4118000000.0,4118000000.0,,207000000.0,,-10000000.0,-1879000000.0,-4197000000.0,-527000000.0,-637000000.0,-2175000000.0,3665000000.0,40000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,Q2,2017-04-01,2017-06-30,,,91000000.0,134000000.0,,-439000000.0,84000000.0,605000000.0,-842000000.0,-8000000.0,917000000.0,-842000000.0,-8000000.0,917000000.0,67000000.0,1056000000.0,1056000000.0,,75000000.0,,8000000.0,-498000000.0,-1130000000.0,-151000000.0,-383000000.0,-650000000.0,1265000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 10:59:44+00:00,,91000000.0,139000000.0,,-500000000.0,161000000.0,,-1143000000.0,267000000.0,795000000.0,-1143000000.0,267000000.0,795000000.0,-81000000.0,997000000.0,997000000.0,,68000000.0,,-9000000.0,-500000000.0,-757000000.0,-127000000.0,-254000000.0,-550000000.0,1120000000.0,40000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,Q1TTM,2016-04-01,2017-03-31,,,353000000.0,583000000.0,,-269000000.0,565000000.0,499000000.0,-4008000000.0,-956000000.0,4756000000.0,-4008000000.0,-956000000.0,4756000000.0,-208000000.0,3881000000.0,3881000000.0,,208000000.0,,-12000000.0,-1763000000.0,-4060000000.0,-534000000.0,-1257000000.0,-2052000000.0,3610000000.0,40000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 11:57:52+00:00,,364000000.0,590000000.0,,433000000.0,373000000.0,1500000000.0,-6329000000.0,-78000000.0,7196000000.0,-6329000000.0,-78000000.0,7189000000.0,782000000.0,5580000000.0,5580000000.0,,229000000.0,,-23000000.0,-2555000000.0,-5641000000.0,-1131000000.0,-547000000.0,-5100000000.0,6708000000.0,9000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,Q4,2018-10-01,2018-12-31,,,91000000.0,158000000.0,,625000000.0,38000000.0,,-2714000000.0,1505000000.0,2152000000.0,-2714000000.0,1505000000.0,2145000000.0,936000000.0,1239000000.0,1239000000.0,,39000000.0,,-11000000.0,-736000000.0,-333000000.0,-323000000.0,-7000000.0,-2009000000.0,2163000000.0,9000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-31 09:43:34+00:00,,273000000.0,432000000.0,,-192000000.0,335000000.0,1500000000.0,-3615000000.0,-1583000000.0,5044000000.0,-3615000000.0,-1583000000.0,5044000000.0,-154000000.0,4341000000.0,4341000000.0,,190000000.0,,-12000000.0,-1819000000.0,-5308000000.0,-808000000.0,-540000000.0,-3091000000.0,4545000000.0,0.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,Q3TTM,2017-10-01,2018-09-30,,,364000000.0,565000000.0,,1127000000.0,497000000.0,1994000000.0,-4286000000.0,-2481000000.0,6976000000.0,-4286000000.0,-2481000000.0,6973000000.0,206000000.0,4685000000.0,4685000000.0,,235000000.0,,-19000000.0,-2430000000.0,-6758000000.0,-1039000000.0,-550000000.0,-3797000000.0,5335000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,Q3,2018-07-01,2018-09-30,,,92000000.0,151000000.0,,247000000.0,55000000.0,,-1755000000.0,-1768000000.0,2106000000.0,-1755000000.0,-1768000000.0,2106000000.0,-1417000000.0,1570000000.0,1570000000.0,,46000000.0,,-14000000.0,-602000000.0,-3099000000.0,-370000000.0,-8000000.0,-1200000000.0,1715000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-31 12:35:09+00:00,,181000000.0,281000000.0,,-439000000.0,280000000.0,1500000000.0,-1860000000.0,185000000.0,2938000000.0,-1860000000.0,185000000.0,2938000000.0,1263000000.0,2771000000.0,2771000000.0,,144000000.0,,2000000.0,-1217000000.0,-2209000000.0,-438000000.0,-532000000.0,-1891000000.0,2830000000.0,0.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,Q2TTM,2017-07-01,2018-06-30,,,364000000.0,547000000.0,,1038000000.0,518000000.0,1994000000.0,-3609000000.0,-1201000000.0,6592000000.0,-3609000000.0,-1201000000.0,6589000000.0,1779000000.0,4400000000.0,4400000000.0,,243000000.0,,-9000000.0,-2323000000.0,-4877000000.0,-855000000.0,-551000000.0,-3247000000.0,4540000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,Q2,2018-04-01,2018-06-30,,,89000000.0,144000000.0,,114000000.0,102000000.0,1500000000.0,-543000000.0,-81000000.0,1826000000.0,-543000000.0,-81000000.0,1826000000.0,1202000000.0,1405000000.0,1405000000.0,,74000000.0,,6000000.0,-606000000.0,-1213000000.0,-249000000.0,-521000000.0,-1018000000.0,1375000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 10:52:20+00:00,,92000000.0,137000000.0,,-553000000.0,178000000.0,0.0,-1317000000.0,266000000.0,1112000000.0,-1317000000.0,266000000.0,1112000000.0,61000000.0,1366000000.0,1366000000.0,,70000000.0,,-4000000.0,-611000000.0,-996000000.0,-189000000.0,-11000000.0,-873000000.0,1455000000.0,0.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,Q1TTM,2017-04-01,2018-03-31,,,366000000.0,537000000.0,,485000000.0,500000000.0,1099000000.0,-3908000000.0,-1128000000.0,5683000000.0,-3908000000.0,-1128000000.0,5680000000.0,644000000.0,4051000000.0,4051000000.0,,244000000.0,,-7000000.0,-2215000000.0,-4794000000.0,-757000000.0,-413000000.0,-2879000000.0,4430000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2019.0,Q4,2019-10-01,2019-12-31,,,64000000.0,186000000.0,,393000000.0,48000000.0,,-1289000000.0,-1921000000.0,1754000000.0,-1289000000.0,-1921000000.0,1754000000.0,-1456000000.0,1070000000.0,1070000000.0,,41000000.0,,7000000.0,-841000000.0,-2070000000.0,-163000000.0,-7000000.0,-489000000.0,305000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 11:57:52+00:00,,342000000.0,708000000.0,,388000000.0,539000000.0,1491000000.0,-4730000000.0,-1920000000.0,6649000000.0,-4730000000.0,-1920000000.0,6649000000.0,-1000000.0,5017000000.0,5017000000.0,,194000000.0,,32000000.0,-3008000000.0,-3444000000.0,-847000000.0,-792000000.0,-2960000000.0,2309000000.0,30000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-31 09:43:34+00:00,,278000000.0,522000000.0,,-5000000.0,491000000.0,1491000000.0,-3441000000.0,1000000.0,4895000000.0,-3441000000.0,1000000.0,4895000000.0,1455000000.0,3947000000.0,3947000000.0,,153000000.0,,25000000.0,-2167000000.0,-1374000000.0,-684000000.0,-785000000.0,-2471000000.0,2004000000.0,30000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2019.0,Q3TTM,2018-10-01,2019-09-30,,,369000000.0,680000000.0,,620000000.0,529000000.0,1491000000.0,-6155000000.0,1506000000.0,7047000000.0,-6155000000.0,1506000000.0,7040000000.0,2391000000.0,5186000000.0,5186000000.0,,192000000.0,,14000000.0,-2903000000.0,-1707000000.0,-1007000000.0,-792000000.0,-4480000000.0,4167000000.0,39000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2019.0,Q3,2019-07-01,2019-09-30,,,92000000.0,183000000.0,,244000000.0,194000000.0,748000000.0,-998000000.0,-910000000.0,1992000000.0,-998000000.0,-914000000.0,1992000000.0,80000000.0,1425000000.0,1425000000.0,,48000000.0,,1000000.0,-721000000.0,-986000000.0,-149000000.0,-763000000.0,-456000000.0,224000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2019.0,Q2TTM,2018-07-01,2019-06-30,,,369000000.0,648000000.0,,623000000.0,390000000.0,743000000.0,-6912000000.0,,7161000000.0,-6912000000.0,652000000.0,7154000000.0,894000000.0,5331000000.0,5331000000.0,,190000000.0,,0.0,-2784000000.0,0.0,0.0,-37000000.0,-5224000000.0,0.0,0.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2019.0,Q2,2019-04-01,2019-06-30,,,94000000.0,173000000.0,,178000000.0,146000000.0,,-1445000000.0,,1796000000.0,-1445000000.0,-258000000.0,1796000000.0,93000000.0,1305000000.0,1305000000.0,,46000000.0,,0.0,-722000000.0,0.0,0.0,-6000000.0,-863000000.0,0.0,0.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-31 12:35:09+00:00,,186000000.0,339000000.0,,-249000000.0,297000000.0,743000000.0,-2443000000.0,911000000.0,2903000000.0,-2443000000.0,915000000.0,2903000000.0,1375000000.0,2522000000.0,2522000000.0,,105000000.0,,24000000.0,-1446000000.0,-388000000.0,-535000000.0,-22000000.0,-2015000000.0,1780000000.0,30000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2019.0,Q1,2019-01-01,2019-03-31,2020-04-22 09:39:59+00:00,,92000000.0,166000000.0,,-427000000.0,151000000.0,743000000.0,-998000000.0,1173000000.0,1107000000.0,-998000000.0,1173000000.0,1107000000.0,1282000000.0,1217000000.0,1217000000.0,,59000000.0,,-13000000.0,-724000000.0,-149000000.0,-251000000.0,-16000000.0,-1152000000.0,1584000000.0,2000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2019.0,Q1TTM,2018-04-01,2019-03-31,,,364000000.0,619000000.0,,559000000.0,346000000.0,2243000000.0,-6010000000.0,829000000.0,7191000000.0,-6010000000.0,829000000.0,7184000000.0,2003000000.0,5431000000.0,5431000000.0,,218000000.0,,-32000000.0,-2668000000.0,-4794000000.0,-1193000000.0,-552000000.0,-5379000000.0,6837000000.0,11000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2020.0,Q1TTM,2019-04-01,2020-03-31,,,314000000.0,728000000.0,,179000000.0,534000000.0,1497000000.0,-5328000000.0,-2267000000.0,6393000000.0,-5328000000.0,-2267000000.0,6393000000.0,-1202000000.0,4974000000.0,4974000000.0,,198000000.0,,40000000.0,-3125000000.0,-3941000000.0,-757000000.0,-785000000.0,-3449000000.0,2363000000.0,28000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2020.0,Q1,2020-01-01,2020-03-31,2020-04-22 09:39:59+00:00,,64000000.0,186000000.0,,-636000000.0,146000000.0,749000000.0,-1596000000.0,826000000.0,851000000.0,-1596000000.0,826000000.0,851000000.0,81000000.0,1174000000.0,1174000000.0,,63000000.0,,-5000000.0,-841000000.0,-646000000.0,-161000000.0,-9000000.0,-1641000000.0,1638000000.0,0.0
