company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2015.0,Q3,2015-07-01,2015-09-30,,1000000.0,43000000.0,85000000.0,,,67000000.0,,270000000.0,,-5168000000.0,4470000000.0,279000000.0,-5168000000.0,4470000000.0,279000000.0,-419000000.0,-604000000.0,-153000000.0,-153000000.0,305000000.0,-3634000000.0,,,-25000000.0,-106000000.0,-20000000.0,-1190000000.0,,-10000000.0,4596000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 16:10:50+00:00,3000000.0,146000000.0,186000000.0,,,17000000.0,,1000000000.0,,922000000.0,-1222000000.0,389000000.0,922000000.0,-1222000000.0,389000000.0,89000000.0,1324000000.0,332000000.0,332000000.0,-154000000.0,-62000000.0,,,8000000.0,-4342000000.0,-32000000.0,-1340000000.0,0.0,,3152000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2015.0,Q2TTM,2014-07-01,2015-06-30,,5000000.0,320000000.0,358000000.0,-9000000.0,,15000000.0,,1880000000.0,,184000000.0,-909000000.0,790000000.0,184000000.0,-909000000.0,790000000.0,65000000.0,1130000000.0,459000000.0,459000000.0,-70000000.0,-206000000.0,9000000.0,,28000000.0,-6873000000.0,-89000000.0,-2620000000.0,,,6053000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2015.0,Q2,2015-04-01,2015-06-30,,,38000000.0,97000000.0,,,698000000.0,,270000000.0,,-111000000.0,39000000.0,919000000.0,-111000000.0,39000000.0,919000000.0,847000000.0,-58000000.0,292000000.0,292000000.0,-171000000.0,-53000000.0,,,3000000.0,-1641000000.0,-16000000.0,-270000000.0,,,1696000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 16:14:11+00:00,3000000.0,108000000.0,89000000.0,,,-681000000.0,,730000000.0,,1033000000.0,-1261000000.0,-530000000.0,1033000000.0,-1261000000.0,-530000000.0,-758000000.0,1382000000.0,40000000.0,40000000.0,17000000.0,-9000000.0,,,5000000.0,-2701000000.0,-16000000.0,-1070000000.0,0.0,,1456000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2015.0,Q1TTM,2014-04-01,2015-03-31,,3000000.0,373000000.0,341000000.0,-9000000.0,,-445000000.0,,1780000000.0,,-989000000.0,115000000.0,314000000.0,-989000000.0,115000000.0,314000000.0,-560000000.0,523000000.0,236000000.0,236000000.0,145000000.0,-772000000.0,9000000.0,,37000000.0,-5971000000.0,-96000000.0,-2520000000.0,,,6182000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 16:22:29+00:00,6000000.0,77000000.0,239000000.0,,,1144000000.0,,0.0,400000000.0,2075000000.0,-3999000000.0,2044000000.0,2075000000.0,-3999000000.0,2044000000.0,120000000.0,2237000000.0,552000000.0,552000000.0,258000000.0,-110000000.0,,0.0,-149000000.0,-11926000000.0,-75000000.0,0.0,-452000000.0,0.0,8002000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2016.0,Q4,2016-10-01,2016-12-31,,,19000000.0,65000000.0,,,1040000000.0,,,,-19000000.0,-394000000.0,1299000000.0,-19000000.0,-394000000.0,1299000000.0,886000000.0,-15000000.0,127000000.0,127000000.0,85000000.0,-4000000.0,,,-18000000.0,-2385000000.0,-24000000.0,,,,2015000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 16:06:47+00:00,6000000.0,58000000.0,174000000.0,,,104000000.0,,0.0,400000000.0,2094000000.0,-3605000000.0,745000000.0,2094000000.0,-3605000000.0,745000000.0,-766000000.0,2252000000.0,425000000.0,425000000.0,173000000.0,-106000000.0,,0.0,-131000000.0,-9541000000.0,-51000000.0,0.0,-452000000.0,,5987000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2016.0,Q3TTM,2015-10-01,2016-09-30,,10000000.0,81000000.0,228000000.0,,,90000000.0,,150000000.0,400000000.0,5945000000.0,-6851000000.0,920000000.0,5945000000.0,-6851000000.0,920000000.0,14000000.0,6087000000.0,514000000.0,514000000.0,242000000.0,-35000000.0,,,-154000000.0,-13859000000.0,-69000000.0,-150000000.0,-502000000.0,-5000000.0,7077000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2016.0,Q3,2016-07-01,2016-09-30,,1000000.0,-1000000.0,62000000.0,,,205000000.0,,,400000000.0,-878000000.0,-453000000.0,405000000.0,-878000000.0,-453000000.0,405000000.0,-926000000.0,-1267000000.0,139000000.0,139000000.0,61000000.0,-11000000.0,,,-62000000.0,-2672000000.0,-13000000.0,,,,2232000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 16:03:25+00:00,5000000.0,59000000.0,112000000.0,,,-101000000.0,,0.0,,2972000000.0,-3152000000.0,340000000.0,2972000000.0,-3152000000.0,340000000.0,160000000.0,3519000000.0,286000000.0,286000000.0,112000000.0,-95000000.0,,0.0,-69000000.0,-6869000000.0,-38000000.0,0.0,-452000000.0,,3755000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2016.0,Q2TTM,2015-07-01,2016-06-30,,10000000.0,125000000.0,251000000.0,,,-48000000.0,,420000000.0,,1655000000.0,-1928000000.0,794000000.0,1655000000.0,-1928000000.0,794000000.0,521000000.0,6750000000.0,222000000.0,222000000.0,486000000.0,-3658000000.0,,,-117000000.0,-11293000000.0,-76000000.0,-1340000000.0,-502000000.0,-15000000.0,9441000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2016.0,Q2,2016-04-01,2016-06-30,,3000000.0,42000000.0,59000000.0,,,7000000.0,,,,982000000.0,-448000000.0,232000000.0,982000000.0,-448000000.0,232000000.0,766000000.0,1135000000.0,133000000.0,133000000.0,68000000.0,-2000000.0,,,-35000000.0,-2460000000.0,-18000000.0,,-151000000.0,,2030000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 16:38:51+00:00,2000000.0,17000000.0,53000000.0,,,-108000000.0,,,,1990000000.0,-2704000000.0,108000000.0,1990000000.0,-2704000000.0,108000000.0,-606000000.0,2384000000.0,153000000.0,153000000.0,44000000.0,-93000000.0,,0.0,-34000000.0,-4409000000.0,-20000000.0,,-301000000.0,,1725000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2016.0,Q1TTM,2015-04-01,2016-03-31,,7000000.0,121000000.0,289000000.0,,,643000000.0,,690000000.0,,562000000.0,-1441000000.0,1481000000.0,562000000.0,-1441000000.0,1481000000.0,602000000.0,5557000000.0,381000000.0,381000000.0,247000000.0,-3709000000.0,,,-79000000.0,-10474000000.0,-74000000.0,-1610000000.0,-351000000.0,-15000000.0,9107000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2017.0,FY,2017-01-01,2017-12-31,2020-02-19 17:23:53+00:00,8000000.0,126000000.0,262000000.0,,,-640000000.0,,1499000000.0,300000000.0,11387000000.0,-13576000000.0,582000000.0,11387000000.0,-13576000000.0,582000000.0,-1607000000.0,11060000000.0,614000000.0,614000000.0,514000000.0,-36000000.0,,-25000000.0,-168000000.0,-20381000000.0,-102000000.0,-1049000000.0,-362000000.0,0.0,6907000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2017.0,Q4,2017-10-01,2017-12-31,,2000000.0,9000000.0,70000000.0,,,302000000.0,,300000000.0,300000000.0,1618000000.0,-2046000000.0,639000000.0,1618000000.0,-2046000000.0,639000000.0,211000000.0,1199000000.0,129000000.0,129000000.0,164000000.0,-6000000.0,,,-26000000.0,-3751000000.0,-25000000.0,,-175000000.0,,1730000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-01 16:34:48+00:00,6000000.0,117000000.0,192000000.0,,,-942000000.0,,1199000000.0,,9769000000.0,-11530000000.0,-57000000.0,9769000000.0,-11530000000.0,-57000000.0,-1818000000.0,9861000000.0,485000000.0,485000000.0,350000000.0,-30000000.0,,-25000000.0,-142000000.0,-16630000000.0,-77000000.0,-1049000000.0,-187000000.0,0.0,5177000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2017.0,Q3TTM,2016-10-01,2017-09-30,,6000000.0,136000000.0,257000000.0,,,98000000.0,,1199000000.0,,9750000000.0,-11924000000.0,1242000000.0,9750000000.0,-11924000000.0,1242000000.0,-932000000.0,9846000000.0,612000000.0,612000000.0,435000000.0,-34000000.0,,-25000000.0,-160000000.0,-19015000000.0,-101000000.0,-1049000000.0,-187000000.0,,7192000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2017.0,Q3,2017-07-01,2017-09-30,,1000000.0,76000000.0,68000000.0,,,-1000000.0,,,,808000000.0,-1538000000.0,342000000.0,808000000.0,-1538000000.0,342000000.0,-388000000.0,,147000000.0,147000000.0,157000000.0,,,,-29000000.0,-3423000000.0,-27000000.0,,,,1912000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-06 16:06:39+00:00,5000000.0,41000000.0,124000000.0,,,-941000000.0,,200000000.0,,8961000000.0,-9992000000.0,-399000000.0,8961000000.0,-9992000000.0,-399000000.0,-1430000000.0,8390000000.0,338000000.0,338000000.0,193000000.0,384000000.0,,13000000.0,-113000000.0,-13207000000.0,-50000000.0,,0.0,,3265000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2017.0,Q2TTM,2016-07-01,2017-06-30,,6000000.0,59000000.0,251000000.0,,,304000000.0,,200000000.0,400000000.0,8064000000.0,-10839000000.0,1305000000.0,8064000000.0,-10839000000.0,1305000000.0,-1470000000.0,7108000000.0,604000000.0,604000000.0,339000000.0,369000000.0,,13000000.0,-193000000.0,-18264000000.0,-87000000.0,,,,7512000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2017.0,Q2,2017-04-01,2017-06-30,,4000000.0,21000000.0,63000000.0,,,-1453000000.0,,200000000.0,,3288000000.0,-3002000000.0,-1180000000.0,3288000000.0,-3002000000.0,-1180000000.0,-894000000.0,2688000000.0,193000000.0,193000000.0,116000000.0,400000000.0,,,-99000000.0,-4818000000.0,-27000000.0,,,,1843000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 16:09:13+00:00,1000000.0,20000000.0,61000000.0,,,512000000.0,,0.0,,5673000000.0,-6990000000.0,781000000.0,5673000000.0,-6990000000.0,781000000.0,-536000000.0,5702000000.0,145000000.0,145000000.0,77000000.0,-16000000.0,,13000000.0,-14000000.0,-8389000000.0,-23000000.0,0.0,0.0,,1422000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2017.0,Q1TTM,2016-04-01,2017-03-31,,5000000.0,80000000.0,247000000.0,,,1764000000.0,,,400000000.0,5758000000.0,-8285000000.0,2717000000.0,5758000000.0,-8285000000.0,2717000000.0,190000000.0,5555000000.0,544000000.0,544000000.0,291000000.0,-33000000.0,,13000000.0,-129000000.0,-15906000000.0,-78000000.0,,-151000000.0,,7699000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2018.0,FY,2018-01-01,2018-12-31,2020-02-19 17:23:53+00:00,11000000.0,157000000.0,244000000.0,,,122000000.0,,420000000.0,0.0,45000000.0,-190000000.0,1686000000.0,45000000.0,-190000000.0,1686000000.0,1541000000.0,1781000000.0,1052000000.0,1052000000.0,354000000.0,-32000000.0,,-72000000.0,-86000000.0,-12724000000.0,-112000000.0,-500000000.0,-1139000000.0,-413000000.0,12646000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2018.0,Q4,2018-10-01,2018-12-31,,2000000.0,51000000.0,52000000.0,,,59000000.0,,-50000000.0,,1152000000.0,277000000.0,463000000.0,1152000000.0,277000000.0,463000000.0,1892000000.0,2239000000.0,270000000.0,270000000.0,94000000.0,,,-36000000.0,-12000000.0,-2006000000.0,-34000000.0,-500000000.0,-501000000.0,,2317000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-31 16:38:21+00:00,9000000.0,106000000.0,192000000.0,,,63000000.0,,470000000.0,,-1107000000.0,-467000000.0,1223000000.0,-1107000000.0,-467000000.0,1223000000.0,-351000000.0,-458000000.0,782000000.0,782000000.0,260000000.0,-32000000.0,,-36000000.0,-74000000.0,-10718000000.0,-78000000.0,,-638000000.0,-413000000.0,10329000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2018.0,Q3TTM,2017-10-01,2018-09-30,,11000000.0,115000000.0,262000000.0,,,365000000.0,,770000000.0,300000000.0,511000000.0,-2513000000.0,1862000000.0,511000000.0,-2513000000.0,1862000000.0,-140000000.0,741000000.0,911000000.0,911000000.0,424000000.0,-38000000.0,,-36000000.0,-100000000.0,-14469000000.0,-103000000.0,,-813000000.0,-413000000.0,12059000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2018.0,Q3,2018-07-01,2018-09-30,,4000000.0,51000000.0,63000000.0,,,345000000.0,,-300000000.0,,-644000000.0,197000000.0,747000000.0,-644000000.0,197000000.0,747000000.0,300000000.0,410000000.0,285000000.0,285000000.0,88000000.0,-8000000.0,,-24000000.0,-34000000.0,-5745000000.0,-29000000.0,,-309000000.0,-413000000.0,5971000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-01 16:27:42+00:00,5000000.0,55000000.0,129000000.0,,,-282000000.0,,770000000.0,,-463000000.0,-664000000.0,476000000.0,-463000000.0,-664000000.0,476000000.0,-651000000.0,-868000000.0,497000000.0,497000000.0,172000000.0,-24000000.0,,-12000000.0,-40000000.0,-4973000000.0,-49000000.0,,-329000000.0,,4358000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2018.0,Q2TTM,2017-07-01,2018-06-30,,8000000.0,140000000.0,267000000.0,,,19000000.0,,,,1963000000.0,-4248000000.0,1457000000.0,1963000000.0,-4248000000.0,1457000000.0,-828000000.0,,773000000.0,773000000.0,493000000.0,,,,-95000000.0,-12147000000.0,-101000000.0,,,,8000000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2018.0,Q2,2018-04-01,2018-06-30,,1000000.0,25000000.0,64000000.0,,,-458000000.0,,770000000.0,,-454000000.0,706000000.0,-70000000.0,-454000000.0,706000000.0,-70000000.0,182000000.0,-1028000000.0,250000000.0,250000000.0,93000000.0,-7000000.0,,,-19000000.0,-1578000000.0,-28000000.0,,-189000000.0,,2312000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 16:32:05+00:00,4000000.0,30000000.0,65000000.0,,,176000000.0,,0.0,,-9000000.0,-1370000000.0,546000000.0,-9000000.0,-1370000000.0,546000000.0,-833000000.0,160000000.0,247000000.0,247000000.0,79000000.0,-17000000.0,,-12000000.0,-21000000.0,-3395000000.0,-21000000.0,,-140000000.0,,2046000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2018.0,Q1TTM,2017-04-01,2018-03-31,,11000000.0,136000000.0,266000000.0,,,-976000000.0,,1499000000.0,300000000.0,5705000000.0,-7956000000.0,347000000.0,5705000000.0,-7956000000.0,347000000.0,-1904000000.0,5518000000.0,716000000.0,716000000.0,516000000.0,-37000000.0,,-50000000.0,-175000000.0,-15387000000.0,-100000000.0,-1049000000.0,-502000000.0,,7531000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2019.0,Q4,2019-10-01,2019-12-31,,60000000.0,56000000.0,57000000.0,,,1612000000.0,,,,-1986000000.0,879000000.0,1878000000.0,-1986000000.0,879000000.0,1878000000.0,771000000.0,-1776000000.0,172000000.0,172000000.0,56000000.0,-1000000.0,,-32000000.0,-19000000.0,-1820000000.0,-32000000.0,,-177000000.0,,2731000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2019.0,FY,2019-01-01,2019-12-31,2020-02-19 17:23:53+00:00,112000000.0,255000000.0,225000000.0,,,1382000000.0,,0.0,0.0,-7990000000.0,4428000000.0,2847000000.0,-7990000000.0,4428000000.0,2847000000.0,-715000000.0,-6707000000.0,955000000.0,955000000.0,336000000.0,-23000000.0,,-175000000.0,-51000000.0,-13610000000.0,-149000000.0,0.0,-1085000000.0,0.0,18187000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-31 16:38:21+00:00,52000000.0,199000000.0,168000000.0,,,-230000000.0,,0.0,,-6004000000.0,3549000000.0,969000000.0,-6004000000.0,3549000000.0,969000000.0,-1486000000.0,-4931000000.0,783000000.0,783000000.0,280000000.0,-22000000.0,,-143000000.0,-32000000.0,-11790000000.0,-117000000.0,0.0,-908000000.0,0.0,15456000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2019.0,Q3TTM,2018-10-01,2019-09-30,,54000000.0,250000000.0,220000000.0,,,-171000000.0,,-50000000.0,,-4852000000.0,3826000000.0,1432000000.0,-4852000000.0,3826000000.0,1432000000.0,406000000.0,-2692000000.0,1053000000.0,1053000000.0,374000000.0,-22000000.0,,-179000000.0,-44000000.0,-13796000000.0,-151000000.0,-500000000.0,-1409000000.0,,17773000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2019.0,Q3,2019-07-01,2019-09-30,,29000000.0,69000000.0,56000000.0,,,363000000.0,,-300000000.0,,-830000000.0,617000000.0,743000000.0,-830000000.0,617000000.0,743000000.0,530000000.0,93000000.0,274000000.0,274000000.0,62000000.0,-3000000.0,,-54000000.0,-12000000.0,-2890000000.0,-36000000.0,,-566000000.0,,3543000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-01 16:27:42+00:00,23000000.0,130000000.0,112000000.0,,,-593000000.0,,300000000.0,,-5174000000.0,2932000000.0,226000000.0,-5174000000.0,2932000000.0,226000000.0,-2016000000.0,-5024000000.0,509000000.0,509000000.0,218000000.0,-19000000.0,,-89000000.0,-20000000.0,-8900000000.0,-81000000.0,,-342000000.0,,11913000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2019.0,Q2TTM,2018-07-01,2019-06-30,,29000000.0,232000000.0,227000000.0,,,-189000000.0,,-50000000.0,,-4666000000.0,3406000000.0,1436000000.0,-4666000000.0,3406000000.0,1436000000.0,176000000.0,-2375000000.0,1064000000.0,1064000000.0,400000000.0,-27000000.0,,-149000000.0,-66000000.0,-16651000000.0,-144000000.0,-500000000.0,-1152000000.0,-413000000.0,20201000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2019.0,Q2,2019-04-01,2019-06-30,,20000000.0,65000000.0,58000000.0,,,-354000000.0,,,,-6299000000.0,6386000000.0,41000000.0,-6299000000.0,6386000000.0,41000000.0,128000000.0,-6039000000.0,219000000.0,219000000.0,126000000.0,-4000000.0,,-34000000.0,-8000000.0,-2180000000.0,-43000000.0,,-222000000.0,,8609000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 17:30:42+00:00,3000000.0,65000000.0,54000000.0,,,-239000000.0,,300000000.0,,1125000000.0,-3454000000.0,185000000.0,1125000000.0,-3454000000.0,185000000.0,-2144000000.0,1015000000.0,290000000.0,290000000.0,92000000.0,-15000000.0,,-55000000.0,-12000000.0,-6720000000.0,-38000000.0,,-120000000.0,,3304000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2019.0,Q1TTM,2018-04-01,2019-03-31,,10000000.0,192000000.0,233000000.0,,,-293000000.0,,720000000.0,,1179000000.0,-2274000000.0,1325000000.0,1179000000.0,-2274000000.0,1325000000.0,230000000.0,2636000000.0,1095000000.0,1095000000.0,367000000.0,-30000000.0,,-115000000.0,-77000000.0,-16049000000.0,-129000000.0,-500000000.0,-1119000000.0,-413000000.0,13904000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2020.0,Q1TTM,2019-04-01,2020-03-31,,87000000.0,236000000.0,228000000.0,,,6210000000.0,,-300000000.0,,-5733000000.0,3885000000.0,7483000000.0,-5733000000.0,3885000000.0,7483000000.0,5635000000.0,-4182000000.0,846000000.0,846000000.0,232000000.0,-20000000.0,,-171000000.0,-33000000.0,-14826000000.0,-145000000.0,,-1060000000.0,,18856000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 17:30:42+00:00,-22000000.0,46000000.0,57000000.0,,,4589000000.0,,0.0,,3382000000.0,-3997000000.0,4821000000.0,3382000000.0,-3997000000.0,4821000000.0,4206000000.0,3540000000.0,181000000.0,181000000.0,-12000000.0,-12000000.0,,-51000000.0,6000000.0,-7936000000.0,-34000000.0,,-95000000.0,,3973000000.0
