company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincometocommon,netinterestincome,netrealizedcapitalgains,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,premiumsearned,propertyliabilityinsuranceclaims,restructuringcharge,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Cincinnati Financial Corp,CINF,,20286,2017.0,Q4,2017-10-01,2017-12-31,,3.91,3.91,2.5,3.87,-445000000.0,14000000.0,642000000.0,642000000.0,642000000.0,-14000000.0,308000000.0,,,-1412000000.0,2000000.0,10000000.0,2505000000.0,809000000.0,389000000.0,14000000.0,1200000000.0,1411000000.0,197000000.0,1397000000.0,164200000.0,164200000.0,164200000.0
Cincinnati Financial Corp,CINF,,20286,2017.0,Q3,2017-07-01,2017-09-30,2018-10-25 16:16:31+00:00,0.62,0.62,,0.61,27000000.0,13000000.0,102000000.0,102000000.0,102000000.0,-13000000.0,,,,1412000000.0,3000000.0,,,874000000.0,393000000.0,13000000.0,1270000000.0,1412000000.0,129000000.0,1399000000.0,164000000.0,164000000.0,164000000.0
Cincinnati Financial Corp,CINF,,20286,2017.0,Q3YTD,2017-01-01,2017-09-30,,2.45,2.45,,2.42,130000000.0,39000000.0,403000000.0,403000000.0,403000000.0,-39000000.0,449000000.0,,,1412000000.0,11000000.0,11000000.0,2449000000.0,2581000000.0,1157000000.0,39000000.0,3749000000.0,4321000000.0,533000000.0,4282000000.0,164000000.0,164000000.0,164000000.0
Cincinnati Financial Corp,CINF,,20286,2017.0,Q3TTM,2016-10-01,2017-09-30,,3.06,3.06,1.92,3.02,158000000.0,53000000.0,503000000.0,503000000.0,503000000.0,-53000000.0,565000000.0,,,1412000000.0,13000000.0,15000000.0,3641000000.0,3390000000.0,1516000000.0,53000000.0,4919000000.0,5633000000.0,661000000.0,5580000000.0,164000000.0,164000000.0,164000000.0
Cincinnati Financial Corp,CINF,,20286,2017.0,Q2,2017-04-01,2017-06-30,2018-07-26 16:12:28+00:00,0.61,0.61,,0.6,28000000.0,13000000.0,100000000.0,100000000.0,100000000.0,-13000000.0,140000000.0,,,,4000000.0,5000000.0,1241000000.0,854000000.0,387000000.0,13000000.0,1245000000.0,1386000000.0,128000000.0,1373000000.0,164300000.0,164300000.0,164300000.0
Cincinnati Financial Corp,CINF,,20286,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.83,1.83,,1.81,103000000.0,26000000.0,301000000.0,301000000.0,301000000.0,-26000000.0,449000000.0,,,,8000000.0,11000000.0,2449000000.0,1707000000.0,764000000.0,26000000.0,2479000000.0,2909000000.0,404000000.0,2883000000.0,164300000.0,164300000.0,164300000.0
Cincinnati Financial Corp,CINF,,20286,2017.0,Q2TTM,2016-07-01,2017-06-30,,3.53,3.53,1.92,3.49,204000000.0,53000000.0,581000000.0,581000000.0,581000000.0,-53000000.0,769000000.0,,,,13000000.0,22000000.0,4832000000.0,3269000000.0,1503000000.0,53000000.0,4785000000.0,5623000000.0,785000000.0,5570000000.0,164300000.0,164300000.0,164300000.0
Cincinnati Financial Corp,CINF,,20286,2017.0,Q1,2017-01-01,2017-03-31,2018-04-25 16:17:30+00:00,1.22,1.22,,1.21,75000000.0,13000000.0,201000000.0,201000000.0,201000000.0,-13000000.0,309000000.0,,,,4000000.0,6000000.0,1208000000.0,853000000.0,377000000.0,13000000.0,1234000000.0,1523000000.0,276000000.0,1510000000.0,164600000.0,164600000.0,164600000.0
Cincinnati Financial Corp,CINF,,20286,2017.0,Q1TTM,2016-04-01,2017-03-31,,3.67,3.67,1.92,3.63,219000000.0,53000000.0,604000000.0,604000000.0,604000000.0,-53000000.0,822000000.0,,,,14000000.0,22000000.0,4764000000.0,3236000000.0,1482000000.0,53000000.0,4732000000.0,5608000000.0,823000000.0,5555000000.0,164600000.0,164600000.0,164600000.0
Cincinnati Financial Corp,CINF,,20286,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 11:05:54+00:00,1.76,1.76,2.12,1.75,-36000000.0,53000000.0,287000000.0,287000000.0,287000000.0,-53000000.0,217000000.0,,,,16000000.0,20000000.0,5170000000.0,3490000000.0,1597000000.0,53000000.0,5103000000.0,5407000000.0,251000000.0,5354000000.0,163200000.0,163200000.0,163200000.0
Cincinnati Financial Corp,CINF,,20286,2018.0,Q4,2018-10-01,2018-12-31,,-2.78,-2.78,1.06,-2.76,-129000000.0,13000000.0,-452000000.0,-452000000.0,-452000000.0,-13000000.0,-613000000.0,,,,6000000.0,5000000.0,1318000000.0,874000000.0,398000000.0,13000000.0,1278000000.0,710000000.0,-581000000.0,697000000.0,163200000.0,163200000.0,163200000.0
Cincinnati Financial Corp,CINF,,20286,2018.0,Q3,2018-07-01,2018-09-30,2019-10-25 07:37:03+00:00,3.4,3.4,0.53,3.38,65000000.0,14000000.0,553000000.0,553000000.0,553000000.0,-14000000.0,612000000.0,,,,3000000.0,5000000.0,1298000000.0,879000000.0,401000000.0,14000000.0,1283000000.0,1915000000.0,618000000.0,1901000000.0,162700000.0,162700000.0,162700000.0
Cincinnati Financial Corp,CINF,,20286,2018.0,Q3YTD,2018-01-01,2018-09-30,,4.54,4.54,1.06,4.51,93000000.0,40000000.0,739000000.0,739000000.0,739000000.0,-40000000.0,830000000.0,,,,10000000.0,15000000.0,3852000000.0,2616000000.0,1199000000.0,40000000.0,3825000000.0,4697000000.0,832000000.0,4657000000.0,162700000.0,162700000.0,162700000.0
Cincinnati Financial Corp,CINF,,20286,2018.0,Q3TTM,2017-10-01,2018-09-30,,8.45,8.45,3.56,8.38,-352000000.0,54000000.0,1381000000.0,1381000000.0,1381000000.0,-54000000.0,1138000000.0,,,-1412000000.0,12000000.0,25000000.0,6357000000.0,3425000000.0,1588000000.0,54000000.0,5025000000.0,6108000000.0,1029000000.0,6054000000.0,162700000.0,162700000.0,162700000.0
Cincinnati Financial Corp,CINF,,20286,2018.0,Q2,2018-04-01,2018-06-30,2019-07-30 16:09:44+00:00,1.33,1.33,0.53,1.32,47000000.0,13000000.0,217000000.0,217000000.0,217000000.0,-13000000.0,259000000.0,,,,3000000.0,5000000.0,1294000000.0,883000000.0,395000000.0,13000000.0,1281000000.0,1558000000.0,264000000.0,1545000000.0,163200000.0,163200000.0,163200000.0
Cincinnati Financial Corp,CINF,,20286,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.14,1.14,0.53,1.13,28000000.0,26000000.0,186000000.0,186000000.0,186000000.0,-26000000.0,218000000.0,,,,7000000.0,10000000.0,2554000000.0,1737000000.0,798000000.0,26000000.0,2542000000.0,2782000000.0,214000000.0,2756000000.0,163200000.0,163200000.0,163200000.0
Cincinnati Financial Corp,CINF,,20286,2018.0,Q2TTM,2017-07-01,2018-06-30,,5.67,5.67,3.03,5.61,-390000000.0,53000000.0,930000000.0,930000000.0,930000000.0,-53000000.0,526000000.0,,,,12000000.0,20000000.0,5059000000.0,3420000000.0,1580000000.0,53000000.0,5012000000.0,5605000000.0,540000000.0,5552000000.0,163200000.0,163200000.0,163200000.0
Cincinnati Financial Corp,CINF,,20286,2018.0,Q1,2018-01-01,2018-03-31,2019-04-24 16:14:58+00:00,-0.19,-0.19,0.53,-0.19,-19000000.0,13000000.0,-31000000.0,-31000000.0,-31000000.0,-13000000.0,-41000000.0,,,,4000000.0,5000000.0,1260000000.0,854000000.0,403000000.0,13000000.0,1261000000.0,1224000000.0,-50000000.0,1211000000.0,163200000.0,163200000.0,163200000.0
Cincinnati Financial Corp,CINF,,20286,2018.0,Q1TTM,2017-04-01,2018-03-31,,4.95,4.95,2.5,4.89,-409000000.0,53000000.0,813000000.0,813000000.0,813000000.0,-53000000.0,407000000.0,,,,13000000.0,20000000.0,5006000000.0,3391000000.0,1572000000.0,53000000.0,4976000000.0,5433000000.0,404000000.0,5380000000.0,163200000.0,163200000.0,163200000.0
Cincinnati Financial Corp,CINF,,20286,2019.0,Q4,2019-10-01,2019-12-31,,3.84,3.84,0.56,3.8,155000000.0,13000000.0,626000000.0,626000000.0,626000000.0,-13000000.0,705000000.0,,,,6000000.0,6000000.0,1441000000.0,910000000.0,442000000.0,13000000.0,1358000000.0,2152000000.0,781000000.0,2139000000.0,163200000.0,163200000.0,163200000.0
Cincinnati Financial Corp,CINF,,20286,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 11:05:54+00:00,12.24,12.24,2.24,12.1,475000000.0,53000000.0,1997000000.0,1997000000.0,1997000000.0,-53000000.0,2296000000.0,,,,23000000.0,24000000.0,5604000000.0,3638000000.0,1738000000.0,53000000.0,5399000000.0,7924000000.0,2472000000.0,7871000000.0,163200000.0,163200000.0,163200000.0
Cincinnati Financial Corp,CINF,,20286,2019.0,Q3YTD,2019-01-01,2019-09-30,,8.4,8.4,1.68,8.3,320000000.0,40000000.0,1371000000.0,1371000000.0,1371000000.0,-40000000.0,1591000000.0,,,,17000000.0,18000000.0,4163000000.0,2728000000.0,1296000000.0,40000000.0,4041000000.0,5772000000.0,1691000000.0,5732000000.0,163300000.0,163300000.0,163300000.0
Cincinnati Financial Corp,CINF,,20286,2019.0,Q3TTM,2018-10-01,2019-09-30,,5.62,5.62,2.74,5.54,191000000.0,53000000.0,919000000.0,919000000.0,919000000.0,-53000000.0,978000000.0,,,,23000000.0,23000000.0,5481000000.0,3602000000.0,1694000000.0,53000000.0,5319000000.0,6482000000.0,1110000000.0,6429000000.0,163300000.0,163300000.0,163300000.0
Cincinnati Financial Corp,CINF,,20286,2019.0,Q3,2019-07-01,2019-09-30,2019-10-25 07:37:03+00:00,1.51,1.51,0.56,1.49,46000000.0,14000000.0,248000000.0,248000000.0,248000000.0,-14000000.0,247000000.0,,,,5000000.0,7000000.0,1446000000.0,932000000.0,455000000.0,14000000.0,1392000000.0,1700000000.0,294000000.0,1686000000.0,163300000.0,163300000.0,163300000.0
Cincinnati Financial Corp,CINF,,20286,2019.0,Q2YTD,2019-01-01,2019-06-30,,6.89,6.89,1.12,6.81,274000000.0,26000000.0,1123000000.0,1123000000.0,1123000000.0,-26000000.0,1344000000.0,,,,12000000.0,11000000.0,2717000000.0,1796000000.0,841000000.0,26000000.0,2649000000.0,4072000000.0,1397000000.0,4046000000.0,163300000.0,163300000.0,163300000.0
Cincinnati Financial Corp,CINF,,20286,2019.0,Q2TTM,2018-07-01,2019-06-30,,7.51,7.51,2.71,7.43,210000000.0,53000000.0,1224000000.0,1224000000.0,1224000000.0,-53000000.0,1343000000.0,,,,21000000.0,21000000.0,5333000000.0,3549000000.0,1640000000.0,53000000.0,5210000000.0,6697000000.0,1434000000.0,6644000000.0,163300000.0,163300000.0,163300000.0
Cincinnati Financial Corp,CINF,,20286,2019.0,Q2,2019-04-01,2019-06-30,2019-07-30 16:09:44+00:00,2.62,2.62,0.56,2.59,102000000.0,13000000.0,428000000.0,428000000.0,428000000.0,-13000000.0,524000000.0,,,,4000000.0,5000000.0,1384000000.0,936000000.0,430000000.0,13000000.0,1370000000.0,1913000000.0,530000000.0,1900000000.0,163300000.0,163300000.0,163300000.0
Cincinnati Financial Corp,CINF,,20286,2019.0,Q1,2019-01-01,2019-03-31,2020-04-27 16:18:40+00:00,4.27,4.27,0.56,4.22,172000000.0,13000000.0,695000000.0,695000000.0,695000000.0,-13000000.0,820000000.0,,,,8000000.0,6000000.0,1333000000.0,860000000.0,411000000.0,13000000.0,1279000000.0,2159000000.0,867000000.0,2146000000.0,163000000.0,163000000.0,163000000.0
Cincinnati Financial Corp,CINF,,20286,2019.0,Q1TTM,2018-04-01,2019-03-31,,6.22,6.22,2.68,6.16,155000000.0,53000000.0,1013000000.0,1013000000.0,1013000000.0,-53000000.0,1078000000.0,,,,20000000.0,21000000.0,5243000000.0,3496000000.0,1605000000.0,53000000.0,5121000000.0,6342000000.0,1168000000.0,6289000000.0,163000000.0,163000000.0,163000000.0
Cincinnati Financial Corp,CINF,,20286,2020.0,Q1TTM,2019-04-01,2020-03-31,,0.41,0.41,2.28,0.32,-47000000.0,53000000.0,76000000.0,76000000.0,76000000.0,-53000000.0,-84000000.0,,,,20000000.0,23000000.0,5727000000.0,3781000000.0,1783000000.0,53000000.0,5584000000.0,5666000000.0,29000000.0,5613000000.0,162200000.0,162200000.0,162200000.0
Cincinnati Financial Corp,CINF,,20286,2020.0,Q1,2020-01-01,2020-03-31,2020-04-27 16:18:40+00:00,-7.56,-7.56,0.6,-7.56,-350000000.0,13000000.0,-1226000000.0,-1226000000.0,-1226000000.0,-13000000.0,-1560000000.0,,,,5000000.0,5000000.0,1456000000.0,1003000000.0,456000000.0,13000000.0,1464000000.0,-99000000.0,-1576000000.0,-112000000.0,162200000.0,162200000.0,162200000.0
