company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Cincinnati Financial Corp,CINF,,20286,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 16:14:43+00:00,0.0,0.0,11000000.0,45000000.0,,0.0,-62000000.0,-100000000.0,148000000.0,-62000000.0,-100000000.0,148000000.0,-14000000.0,86000000.0,86000000.0,6000000.0,2000000.0,,-64000000.0,-409000000.0,-2000000.0,,0.0,311000000.0
Cincinnati Financial Corp,CINF,,20286,2012.0,Q1TTM,2011-04-01,2012-03-31,,50000000.0,53000000.0,42000000.0,120000000.0,,55000000.0,-215000000.0,-78000000.0,338000000.0,-215000000.0,-78000000.0,338000000.0,45000000.0,189000000.0,189000000.0,-13000000.0,17000000.0,,-255000000.0,-1521000000.0,-7000000.0,,-32000000.0,1450000000.0
Cincinnati Financial Corp,CINF,,20286,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 11:07:26+00:00,222000000.0,53000000.0,50000000.0,231000000.0,,0.0,-341000000.0,-509000000.0,796000000.0,-341000000.0,-509000000.0,796000000.0,-54000000.0,517000000.0,517000000.0,-2000000.0,-26000000.0,,-263000000.0,-1685000000.0,-7000000.0,,-52000000.0,1183000000.0
Cincinnati Financial Corp,CINF,,20286,2013.0,Q4,2013-10-01,2013-12-31,,53000000.0,26000000.0,20000000.0,101000000.0,,,-147000000.0,-189000000.0,258000000.0,-147000000.0,-189000000.0,258000000.0,-78000000.0,122000000.0,122000000.0,15000000.0,-27000000.0,,-68000000.0,-427000000.0,-2000000.0,,-52000000.0,240000000.0
Cincinnati Financial Corp,CINF,,20286,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-28 16:08:05+00:00,169000000.0,27000000.0,30000000.0,130000000.0,,,-194000000.0,-320000000.0,538000000.0,-194000000.0,-320000000.0,538000000.0,24000000.0,395000000.0,395000000.0,-17000000.0,1000000.0,,-195000000.0,-1258000000.0,-5000000.0,0.0,0.0,943000000.0
Cincinnati Financial Corp,CINF,,20286,2013.0,Q3TTM,2012-10-01,2013-09-30,,199000000.0,53000000.0,42000000.0,99000000.0,,,-281000000.0,-367000000.0,743000000.0,-281000000.0,-367000000.0,743000000.0,95000000.0,587000000.0,587000000.0,15000000.0,-21000000.0,,-260000000.0,-1619000000.0,-6000000.0,,,1258000000.0
Cincinnati Financial Corp,CINF,,20286,2013.0,Q3,2013-07-01,2013-09-30,,11000000.0,,10000000.0,150000000.0,,,-68000000.0,-90000000.0,287000000.0,-68000000.0,-90000000.0,287000000.0,129000000.0,131000000.0,131000000.0,-4000000.0,-3000000.0,,-65000000.0,-384000000.0,-2000000.0,,,296000000.0
Cincinnati Financial Corp,CINF,,20286,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-29 16:05:51+00:00,158000000.0,27000000.0,20000000.0,-20000000.0,,,-126000000.0,-230000000.0,251000000.0,-126000000.0,-230000000.0,251000000.0,-105000000.0,264000000.0,264000000.0,-13000000.0,4000000.0,,-130000000.0,-874000000.0,-3000000.0,0.0,0.0,647000000.0
Cincinnati Financial Corp,CINF,,20286,2013.0,Q2TTM,2012-07-01,2013-06-30,,177000000.0,54000000.0,42000000.0,-12000000.0,,,-275000000.0,-230000000.0,624000000.0,-275000000.0,-230000000.0,624000000.0,119000000.0,567000000.0,567000000.0,27000000.0,-17000000.0,,-258000000.0,-1667000000.0,-5000000.0,,,1442000000.0
Cincinnati Financial Corp,CINF,,20286,2013.0,Q2,2013-04-01,2013-06-30,,104000000.0,27000000.0,11000000.0,70000000.0,,,-64000000.0,-128000000.0,194000000.0,-64000000.0,-128000000.0,194000000.0,2000000.0,110000000.0,110000000.0,3000000.0,1000000.0,,-65000000.0,-433000000.0,-2000000.0,,,307000000.0
Cincinnati Financial Corp,CINF,,20286,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 16:06:20+00:00,54000000.0,0.0,9000000.0,-90000000.0,,,-62000000.0,-102000000.0,57000000.0,-62000000.0,-102000000.0,57000000.0,-107000000.0,154000000.0,154000000.0,-16000000.0,3000000.0,,-65000000.0,-441000000.0,-1000000.0,,0.0,340000000.0
Cincinnati Financial Corp,CINF,,20286,2013.0,Q1TTM,2012-04-01,2013-03-31,,92000000.0,54000000.0,42000000.0,-6000000.0,,,-285000000.0,-306000000.0,547000000.0,-285000000.0,-306000000.0,547000000.0,-44000000.0,489000000.0,489000000.0,22000000.0,-28000000.0,,-257000000.0,-1656000000.0,-5000000.0,,,1355000000.0
Cincinnati Financial Corp,CINF,,20286,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 09:06:54+00:00,154000000.0,53000000.0,51000000.0,327000000.0,,,-404000000.0,-311000000.0,873000000.0,-404000000.0,-311000000.0,873000000.0,158000000.0,525000000.0,525000000.0,-30000000.0,-50000000.0,,-278000000.0,-1722000000.0,-9000000.0,-55000000.0,-21000000.0,1420000000.0
Cincinnati Financial Corp,CINF,,20286,2014.0,Q4,2014-10-01,2014-12-31,,102000000.0,26000000.0,13000000.0,60000000.0,,,-81000000.0,20000000.0,240000000.0,-81000000.0,20000000.0,240000000.0,179000000.0,167000000.0,167000000.0,,-11000000.0,-7000000.0,-70000000.0,-441000000.0,-3000000.0,,,471000000.0
Cincinnati Financial Corp,CINF,,20286,2014.0,Q3TTM,2013-10-01,2014-09-30,,105000000.0,53000000.0,58000000.0,368000000.0,,,-470000000.0,-520000000.0,891000000.0,-470000000.0,-520000000.0,891000000.0,-99000000.0,480000000.0,480000000.0,-15000000.0,-66000000.0,7000000.0,-276000000.0,-1708000000.0,-8000000.0,-55000000.0,-73000000.0,1189000000.0
Cincinnati Financial Corp,CINF,,20286,2014.0,Q3,2014-07-01,2014-09-30,,,1000000.0,13000000.0,126000000.0,,,-98000000.0,-234000000.0,282000000.0,-98000000.0,-234000000.0,282000000.0,-50000000.0,183000000.0,183000000.0,-40000000.0,-7000000.0,7000000.0,-70000000.0,-584000000.0,-1000000.0,,-21000000.0,344000000.0
Cincinnati Financial Corp,CINF,,20286,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-27 16:09:51+00:00,52000000.0,27000000.0,38000000.0,267000000.0,,,-323000000.0,-331000000.0,633000000.0,-323000000.0,-331000000.0,633000000.0,-21000000.0,358000000.0,358000000.0,-30000000.0,-39000000.0,7000000.0,-208000000.0,-1281000000.0,-6000000.0,-55000000.0,-21000000.0,949000000.0
Cincinnati Financial Corp,CINF,,20286,2014.0,Q2TTM,2013-07-01,2014-06-30,,116000000.0,52000000.0,55000000.0,392000000.0,,,-440000000.0,-376000000.0,896000000.0,-440000000.0,-376000000.0,896000000.0,80000000.0,428000000.0,428000000.0,21000000.0,-62000000.0,,-271000000.0,-1508000000.0,-9000000.0,-55000000.0,-52000000.0,1141000000.0
Cincinnati Financial Corp,CINF,,20286,2014.0,Q2,2014-04-01,2014-06-30,,41000000.0,26000000.0,12000000.0,118000000.0,,,-145000000.0,-136000000.0,222000000.0,-145000000.0,-136000000.0,222000000.0,-59000000.0,84000000.0,84000000.0,8000000.0,-26000000.0,,-71000000.0,-424000000.0,-2000000.0,-55000000.0,7000000.0,290000000.0
Cincinnati Financial Corp,CINF,,20286,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-28 16:10:16+00:00,52000000.0,26000000.0,25000000.0,141000000.0,,,-225000000.0,-97000000.0,351000000.0,-225000000.0,-97000000.0,351000000.0,29000000.0,175000000.0,175000000.0,10000000.0,-32000000.0,,-138000000.0,-697000000.0,-5000000.0,-55000000.0,,605000000.0
Cincinnati Financial Corp,CINF,,20286,2014.0,Q1TTM,2013-04-01,2014-03-31,,179000000.0,53000000.0,54000000.0,344000000.0,,,-359000000.0,-368000000.0,868000000.0,-359000000.0,-368000000.0,868000000.0,141000000.0,454000000.0,454000000.0,16000000.0,-35000000.0,,-265000000.0,-1517000000.0,-9000000.0,,-59000000.0,1158000000.0
Cincinnati Financial Corp,CINF,,20286,2014.0,Q1,2014-01-01,2014-03-31,2015-04-28 16:09:46+00:00,11000000.0,,13000000.0,23000000.0,,,-80000000.0,39000000.0,129000000.0,-80000000.0,39000000.0,129000000.0,88000000.0,91000000.0,91000000.0,2000000.0,-6000000.0,,-67000000.0,-273000000.0,-3000000.0,,-7000000.0,315000000.0
Cincinnati Financial Corp,CINF,,20286,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 09:55:38+00:00,245000000.0,52000000.0,52000000.0,379000000.0,,,-498000000.0,-624000000.0,1075000000.0,-498000000.0,-624000000.0,1075000000.0,-47000000.0,634000000.0,634000000.0,10000000.0,-65000000.0,,-366000000.0,-2229000000.0,-10000000.0,-14000000.0,-53000000.0,1615000000.0
Cincinnati Financial Corp,CINF,,20286,2015.0,Q4,2015-10-01,2015-12-31,,66000000.0,26000000.0,,,,,-191000000.0,-4000000.0,640000000.0,-191000000.0,-4000000.0,320000000.0,125000000.0,0.0,,640000000.0,,,,,,,,
Cincinnati Financial Corp,CINF,,20286,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-25 16:10:47+00:00,179000000.0,26000000.0,39000000.0,293000000.0,,,-307000000.0,-620000000.0,755000000.0,-307000000.0,-620000000.0,755000000.0,-172000000.0,478000000.0,478000000.0,-55000000.0,-34000000.0,,-218000000.0,-1862000000.0,-7000000.0,-14000000.0,-41000000.0,1249000000.0
Cincinnati Financial Corp,CINF,,20286,2015.0,Q3TTM,2014-10-01,2015-09-30,,281000000.0,52000000.0,52000000.0,353000000.0,,,-388000000.0,-600000000.0,995000000.0,-388000000.0,-600000000.0,995000000.0,7000000.0,645000000.0,645000000.0,-55000000.0,-45000000.0,-7000000.0,-288000000.0,-2303000000.0,-10000000.0,-14000000.0,-41000000.0,1720000000.0
Cincinnati Financial Corp,CINF,,20286,2015.0,Q3,2015-07-01,2015-09-30,,96000000.0,,12000000.0,82000000.0,,,-122000000.0,-231000000.0,285000000.0,-122000000.0,-231000000.0,285000000.0,-68000000.0,174000000.0,174000000.0,17000000.0,-14000000.0,,-73000000.0,-547000000.0,-2000000.0,-14000000.0,-21000000.0,318000000.0
Cincinnati Financial Corp,CINF,,20286,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-26 16:10:19+00:00,83000000.0,26000000.0,27000000.0,211000000.0,,,-185000000.0,-389000000.0,470000000.0,-185000000.0,-389000000.0,470000000.0,-104000000.0,304000000.0,304000000.0,-72000000.0,-20000000.0,,-145000000.0,-1315000000.0,-5000000.0,0.0,-20000000.0,931000000.0
Cincinnati Financial Corp,CINF,,20286,2015.0,Q2TTM,2014-07-01,2015-06-30,,185000000.0,53000000.0,53000000.0,397000000.0,,,-364000000.0,-603000000.0,992000000.0,-364000000.0,-603000000.0,992000000.0,25000000.0,654000000.0,654000000.0,-112000000.0,-38000000.0,,-285000000.0,-2340000000.0,-9000000.0,,-41000000.0,1746000000.0
Cincinnati Financial Corp,CINF,,20286,2015.0,Q2,2015-04-01,2015-06-30,,72000000.0,26000000.0,13000000.0,110000000.0,,,-107000000.0,-301000000.0,255000000.0,-107000000.0,-301000000.0,255000000.0,-153000000.0,176000000.0,176000000.0,-44000000.0,-13000000.0,,-74000000.0,-872000000.0,-4000000.0,,-20000000.0,575000000.0
Cincinnati Financial Corp,CINF,,20286,2015.0,Q1,2015-01-01,2015-03-31,2016-04-26 16:10:53+00:00,11000000.0,,14000000.0,101000000.0,,,-78000000.0,-88000000.0,215000000.0,-78000000.0,-88000000.0,215000000.0,49000000.0,128000000.0,128000000.0,-28000000.0,-7000000.0,,-71000000.0,-443000000.0,-1000000.0,,,356000000.0
Cincinnati Financial Corp,CINF,,20286,2015.0,Q1TTM,2014-04-01,2015-03-31,,154000000.0,53000000.0,52000000.0,405000000.0,,,-402000000.0,-438000000.0,959000000.0,-402000000.0,-438000000.0,959000000.0,119000000.0,562000000.0,562000000.0,-60000000.0,-51000000.0,,-282000000.0,-1892000000.0,-7000000.0,-55000000.0,-14000000.0,1461000000.0
Cincinnati Financial Corp,CINF,,20286,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 12:23:06+00:00,213000000.0,52000000.0,48000000.0,491000000.0,,,-426000000.0,-456000000.0,1115000000.0,-426000000.0,-456000000.0,1115000000.0,233000000.0,591000000.0,591000000.0,-15000000.0,-66000000.0,,-306000000.0,-2464000000.0,-13000000.0,-15000000.0,-39000000.0,2021000000.0
Cincinnati Financial Corp,CINF,,20286,2016.0,Q4,2016-10-01,2016-12-31,,61000000.0,26000000.0,14000000.0,94000000.0,-2000000.0,,-133000000.0,-70000000.0,280000000.0,-133000000.0,-70000000.0,280000000.0,77000000.0,100000000.0,100000000.0,72000000.0,-15000000.0,9000000.0,-77000000.0,-577000000.0,-13000000.0,,-39000000.0,511000000.0
Cincinnati Financial Corp,CINF,,20286,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-26 16:12:55+00:00,152000000.0,26000000.0,34000000.0,397000000.0,2000000.0,,-293000000.0,-386000000.0,835000000.0,-293000000.0,-386000000.0,835000000.0,156000000.0,491000000.0,491000000.0,-87000000.0,-51000000.0,-9000000.0,-229000000.0,-1887000000.0,,-15000000.0,,1510000000.0
Cincinnati Financial Corp,CINF,,20286,2016.0,Q3TTM,2015-10-01,2016-09-30,,218000000.0,52000000.0,47000000.0,483000000.0,2000000.0,,-484000000.0,-390000000.0,1155000000.0,-484000000.0,-390000000.0,1155000000.0,281000000.0,647000000.0,647000000.0,-22000000.0,-82000000.0,-9000000.0,-377000000.0,-2254000000.0,-3000000.0,-15000000.0,-12000000.0,1876000000.0
Cincinnati Financial Corp,CINF,,20286,2016.0,Q3,2016-07-01,2016-09-30,,42000000.0,,10000000.0,176000000.0,2000000.0,,-104000000.0,-79000000.0,336000000.0,-104000000.0,-79000000.0,336000000.0,153000000.0,180000000.0,180000000.0,-30000000.0,-22000000.0,-9000000.0,-78000000.0,-529000000.0,7000000.0,-8000000.0,2000000.0,452000000.0
Cincinnati Financial Corp,CINF,,20286,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-02 16:10:25+00:00,110000000.0,26000000.0,24000000.0,221000000.0,,,-189000000.0,-307000000.0,499000000.0,-189000000.0,-307000000.0,499000000.0,3000000.0,311000000.0,311000000.0,-57000000.0,-29000000.0,,-151000000.0,-1358000000.0,-7000000.0,-7000000.0,-2000000.0,1058000000.0
