company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,Q2YTD,2013-10-01,2014-03-31,2015-05-06 14:00:26+00:00,-81500000.0,15800000.0,58500000.0,,1300000.0,-116200000.0,163500000.0,-112700000.0,-256000000.0,406300000.0,-112700000.0,-256000000.0,406300000.0,38900000.0,378400000.0,378400000.0,,69800000.0,102500000.0,-3400000.0,,-160900000.0,-310800000.0,-58300000.0,0.0,-217800000.0,197800000.0,200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,Q1TTM,2013-01-01,2013-12-31,,-68500000.0,30700000.0,115200000.0,,-8800000.0,-58700000.0,-2000000.0,-500600000.0,-249900000.0,1051000000.0,-500600000.0,-249900000.0,1051000000.0,291700000.0,793000000.0,793000000.0,,170800000.0,214300000.0,-7500000.0,,-291300000.0,-372200000.0,-160200000.0,-1800000.0,-419800000.0,358000000.0,500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,Q1,2013-10-01,2013-12-31,2015-02-05 14:45:29+00:00,-68100000.0,7500000.0,28400000.0,,200000.0,-64600000.0,72000000.0,-59700000.0,-98900000.0,203500000.0,-59700000.0,-98900000.0,203500000.0,45100000.0,198100000.0,198100000.0,,34100000.0,58800000.0,-3400000.0,,-80500000.0,-87500000.0,-35600000.0,,-110000000.0,95500000.0,200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2015.0,FY,2014-10-01,2015-09-30,2017-11-15 11:51:58+00:00,-21200000.0,29400000.0,133100000.0,0.0,-96700000.0,27300000.0,594300000.0,-608100000.0,-246900000.0,1187700000.0,-608100000.0,-246900000.0,1187700000.0,236000000.0,827600000.0,827600000.0,,170300000.0,72700000.0,,,-350100000.0,-867600000.0,-122900000.0,-326600000.0,-598400000.0,762700000.0,2100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2015.0,Q4,2015-07-01,2015-09-30,,,8100000.0,33500000.0,,-37000000.0,59400000.0,,-275400000.0,-175500000.0,348000000.0,-275400000.0,-175500000.0,348000000.0,-139900000.0,201300000.0,201300000.0,,45700000.0,5000000.0,,,-86800000.0,-396800000.0,-39700000.0,,-193600000.0,260900000.0,100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2015.0,Q3YTD,2014-10-01,2015-06-30,2016-08-03 12:37:57+00:00,-21200000.0,21300000.0,99600000.0,,-59700000.0,-32100000.0,594300000.0,-332700000.0,-71400000.0,839700000.0,-332700000.0,-71400000.0,839700000.0,375900000.0,626300000.0,626300000.0,,124600000.0,67700000.0,,,-263300000.0,-470800000.0,-83200000.0,-326600000.0,-404800000.0,501800000.0,2000000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2015.0,Q3TTM,2014-07-01,2015-06-30,,-21200000.0,28500000.0,130500000.0,,-98300000.0,-36000000.0,639400000.0,-503100000.0,-172100000.0,1165600000.0,-503100000.0,-172100000.0,1165600000.0,392100000.0,875000000.0,875000000.0,,167600000.0,72300000.0,,,-342900000.0,-689500000.0,-127800000.0,-326600000.0,-545300000.0,664300000.0,2100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2015.0,Q3,2015-04-01,2015-06-30,,,7700000.0,33500000.0,,17000000.0,500000.0,,-160800000.0,21800000.0,286300000.0,-160800000.0,21800000.0,286300000.0,164300000.0,206100000.0,206100000.0,,38500000.0,38400000.0,,,-87400000.0,-132800000.0,-25200000.0,,-111800000.0,178000000.0,1800000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2015.0,Q2YTD,2014-10-01,2015-03-31,2016-05-04 11:43:39+00:00,-21200000.0,13600000.0,66100000.0,,-76700000.0,-32600000.0,594300000.0,-171900000.0,-93200000.0,553400000.0,-171900000.0,-93200000.0,553400000.0,211600000.0,420200000.0,420200000.0,,86100000.0,29300000.0,,,-175900000.0,-338000000.0,-58000000.0,-326600000.0,-293000000.0,323800000.0,200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2015.0,Q2TTM,2014-04-01,2015-03-31,,-21200000.0,27800000.0,130100000.0,,-115700000.0,-8500000.0,576800000.0,-581000000.0,-320600000.0,1180400000.0,-581000000.0,-320600000.0,1180400000.0,163100000.0,868600000.0,868600000.0,,162400000.0,65200000.0,,,-335500000.0,-732900000.0,-140700000.0,-326600000.0,-560900000.0,573800000.0,400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2015.0,Q2,2015-01-01,2015-03-31,,,6900000.0,32200000.0,,-30500000.0,-3300000.0,411300000.0,-107500000.0,-36200000.0,285200000.0,-107500000.0,-36200000.0,285200000.0,111000000.0,206000000.0,206000000.0,,43400000.0,20200000.0,,,-87800000.0,-166400000.0,-18000000.0,-326600000.0,-124600000.0,148100000.0,100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2015.0,Q1,2014-10-01,2014-12-31,2016-02-03 12:07:03+00:00,-21200000.0,6700000.0,33900000.0,,-46200000.0,-29300000.0,183000000.0,-64400000.0,-57000000.0,268200000.0,-64400000.0,-57000000.0,268200000.0,100600000.0,214200000.0,214200000.0,,42700000.0,9100000.0,,,-88100000.0,-171600000.0,-40000000.0,,-168400000.0,175700000.0,100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2015.0,Q1TTM,2014-01-01,2014-12-31,,-34600000.0,29200000.0,128000000.0,,-84100000.0,-56800000.0,257000000.0,-526500000.0,-441500000.0,1098000000.0,-526500000.0,-441500000.0,1098000000.0,45900000.0,842900000.0,842900000.0,,154700000.0,88700000.0,,,-328100000.0,-789800000.0,-145400000.0,,-544100000.0,528000000.0,300000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2016.0,FY,2015-10-01,2016-09-30,2018-11-09 12:00:41+00:00,-139100000.0,28900000.0,143300000.0,0.0,-10500000.0,-150600000.0,448600000.0,-397700000.0,-440000000.0,947300000.0,-397700000.0,-440000000.0,947300000.0,99100000.0,729700000.0,729700000.0,,196000000.0,39500000.0,,,-378200000.0,-1070700000.0,-116900000.0,0.0,-507600000.0,886300000.0,400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2016.0,Q4,2016-07-01,2016-09-30,,-117900000.0,6900000.0,36100000.0,,2900000.0,-5900000.0,94600000.0,-123300000.0,-134500000.0,272000000.0,-123300000.0,-134500000.0,272000000.0,17100000.0,185200000.0,185200000.0,,49700000.0,9100000.0,,,-93500000.0,-269200000.0,-37500000.0,,-133500000.0,290100000.0,
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2016.0,Q3YTD,2015-10-01,2016-06-30,2017-08-02 12:40:08+00:00,-21200000.0,22000000.0,107200000.0,,-13400000.0,-144700000.0,354000000.0,-274400000.0,-305500000.0,675300000.0,-274400000.0,-305500000.0,675300000.0,82000000.0,544500000.0,544500000.0,,146300000.0,30400000.0,,,-284700000.0,-801500000.0,-79400000.0,,-374100000.0,596200000.0,400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2016.0,Q3TTM,2015-07-01,2016-06-30,,-21200000.0,30100000.0,140700000.0,,-50400000.0,-85300000.0,354000000.0,-549800000.0,-481000000.0,1023300000.0,-549800000.0,-481000000.0,1023300000.0,-57900000.0,745800000.0,745800000.0,,192000000.0,35400000.0,,,-371500000.0,-1198300000.0,-119100000.0,,-567700000.0,857100000.0,500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2016.0,Q3,2016-04-01,2016-06-30,,-100000.0,7300000.0,35500000.0,,-5800000.0,-6000000.0,76400000.0,-118200000.0,-39000000.0,276000000.0,-118200000.0,-39000000.0,276000000.0,113000000.0,191000000.0,191000000.0,,48200000.0,16400000.0,,,-94300000.0,-210900000.0,-26800000.0,,-116700000.0,198600000.0,200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2016.0,Q2YTD,2015-10-01,2016-03-31,2017-05-05 14:32:08+00:00,-21100000.0,14700000.0,71700000.0,,-7600000.0,-138700000.0,277600000.0,-156200000.0,-266500000.0,399300000.0,-156200000.0,-266500000.0,399300000.0,-31000000.0,353500000.0,353500000.0,,98100000.0,14000000.0,,,-190400000.0,-590600000.0,-52600000.0,,-257400000.0,397600000.0,200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2016.0,Q2TTM,2015-04-01,2016-03-31,,-21100000.0,30500000.0,138700000.0,,-27600000.0,-78800000.0,277600000.0,-592400000.0,-420200000.0,1033600000.0,-592400000.0,-420200000.0,1033600000.0,-6600000.0,760900000.0,760900000.0,,182300000.0,57400000.0,,,-364600000.0,-1120200000.0,-117500000.0,,-562800000.0,836500000.0,2100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2016.0,Q2,2016-01-01,2016-03-31,,-21100000.0,7100000.0,38000000.0,,6700000.0,-47400000.0,116600000.0,-98900000.0,-175200000.0,214500000.0,-98900000.0,-175200000.0,214500000.0,-52900000.0,168000000.0,168000000.0,,48800000.0,9300000.0,,,-94800000.0,-278200000.0,-12400000.0,,-130000000.0,136500000.0,
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2016.0,Q1,2015-10-01,2015-12-31,2017-02-02 13:39:32+00:00,0.0,7600000.0,33700000.0,,-14300000.0,-91300000.0,161000000.0,-57300000.0,-91300000.0,184800000.0,-57300000.0,-91300000.0,184800000.0,21900000.0,185500000.0,185500000.0,,49300000.0,4700000.0,,,-95600000.0,-312400000.0,-40200000.0,,-127400000.0,261100000.0,200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2016.0,Q1TTM,2015-01-01,2015-12-31,,,30300000.0,132900000.0,,-64800000.0,-34700000.0,572300000.0,-601000000.0,-281200000.0,1104300000.0,-601000000.0,-281200000.0,1104300000.0,157300000.0,798900000.0,798900000.0,,176900000.0,68300000.0,,,-357600000.0,-1008400000.0,-123100000.0,-326600000.0,-557400000.0,848100000.0,2200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2017.0,FY,2016-10-01,2017-09-30,2019-11-12 10:58:12+00:00,-1100000.0,30200000.0,138700000.0,94000000.0,16800000.0,-135700000.0,0.0,-649600000.0,-516700000.0,1034000000.0,-649600000.0,-516700000.0,1034000000.0,-115500000.0,825700000.0,825700000.0,,175100000.0,181900000.0,,,-390700000.0,-1444200000.0,-141700000.0,-98200000.0,-342600000.0,975200000.0,1100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2017.0,Q4,2017-07-01,2017-09-30,,,6900000.0,38000000.0,94000000.0,19500000.0,-159200000.0,,-111900000.0,-153000000.0,106900000.0,-111900000.0,-153000000.0,106900000.0,-138500000.0,204600000.0,204600000.0,,16600000.0,21600000.0,,,-97500000.0,-527400000.0,-44200000.0,2000000.0,-38000000.0,324300000.0,300000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2017.0,Q3YTD,2016-10-01,2017-06-30,2018-07-27 09:17:36+00:00,-1100000.0,23300000.0,100700000.0,,-2700000.0,23500000.0,,-537700000.0,-363700000.0,927100000.0,-537700000.0,-363700000.0,927100000.0,23000000.0,621100000.0,621100000.0,,158500000.0,160300000.0,,,-293200000.0,-916800000.0,-97500000.0,-100200000.0,-304600000.0,650900000.0,800000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2017.0,Q3TTM,2016-07-01,2017-06-30,,-119000000.0,30200000.0,136800000.0,,200000.0,17600000.0,94600000.0,-661000000.0,-498200000.0,1199100000.0,-661000000.0,-498200000.0,1199100000.0,40100000.0,806300000.0,806300000.0,,208200000.0,169400000.0,,,-386700000.0,-1186000000.0,-135000000.0,-100200000.0,-438100000.0,941000000.0,800000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2017.0,Q3,2017-04-01,2017-06-30,,,7700000.0,35300000.0,,14500000.0,3300000.0,,-219000000.0,-2200000.0,315300000.0,-219000000.0,-2200000.0,315300000.0,108600000.0,216900000.0,216900000.0,,52100000.0,23400000.0,,,-97700000.0,-195200000.0,-30100000.0,-25100000.0,-119600000.0,222700000.0,400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2017.0,Q2YTD,2016-10-01,2017-03-31,2018-05-02 11:49:15+00:00,-1100000.0,15600000.0,65400000.0,,-17200000.0,20200000.0,,-318700000.0,-361500000.0,611800000.0,-318700000.0,-361500000.0,611800000.0,-85600000.0,404200000.0,404200000.0,,106400000.0,136900000.0,,,-195500000.0,-721600000.0,-67400000.0,-75100000.0,-185000000.0,428200000.0,400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2017.0,Q2TTM,2016-04-01,2017-03-31,,-119100000.0,29800000.0,137000000.0,,-20100000.0,8300000.0,171000000.0,-560200000.0,-535000000.0,1159800000.0,-560200000.0,-535000000.0,1159800000.0,44500000.0,780400000.0,780400000.0,,204300000.0,162400000.0,,,-383300000.0,-1201700000.0,-131700000.0,-75100000.0,-435200000.0,916900000.0,600000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2017.0,Q2,2017-01-01,2017-03-31,,,7700000.0,32900000.0,,35900000.0,18500000.0,,-166800000.0,-323900000.0,301000000.0,-166800000.0,-323900000.0,301000000.0,-153800000.0,189500000.0,189500000.0,,52400000.0,69300000.0,,,-98000000.0,-530300000.0,-28000000.0,-35100000.0,-103000000.0,234300000.0,100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2017.0,Q1,2016-10-01,2016-12-31,2018-01-31 16:02:22+00:00,-1100000.0,7900000.0,32500000.0,,-53100000.0,1700000.0,,-151900000.0,-37600000.0,310800000.0,-151900000.0,-37600000.0,310800000.0,68200000.0,214700000.0,214700000.0,,54000000.0,67600000.0,,,-97500000.0,-191300000.0,-39400000.0,-40000000.0,-82000000.0,193900000.0,300000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2017.0,Q1TTM,2016-01-01,2016-12-31,,-140200000.0,29200000.0,142100000.0,,-49300000.0,-57600000.0,287600000.0,-492300000.0,-386300000.0,1073300000.0,-492300000.0,-386300000.0,1073300000.0,145400000.0,758900000.0,758900000.0,,200700000.0,102400000.0,,,-380100000.0,-949600000.0,-116100000.0,-40000000.0,-462200000.0,819100000.0,500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2018.0,FY,2017-10-01,2018-09-30,2019-11-12 10:58:12+00:00,-9900000.0,28200000.0,136400000.0,0.0,-32800000.0,522000000.0,202400000.0,-1888900000.0,-170400000.0,1300000000.0,-1888900000.0,-170400000.0,1300000000.0,-792100000.0,535500000.0,535500000.0,,77900000.0,81800000.0,,,-440800000.0,-1296900000.0,-125500000.0,-250000000.0,-1482300000.0,1261400000.0,500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2018.0,Q4,2018-07-01,2018-09-30,,,6800000.0,32900000.0,,-32800000.0,113500000.0,200600000.0,51600000.0,-732300000.0,362800000.0,51600000.0,-732300000.0,362800000.0,-321300000.0,345900000.0,345900000.0,,-136300000.0,13900000.0,,29400000.0,-112500000.0,-1000000000.0,-46900000.0,349700000.0,-400100000.0,314600000.0,
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2018.0,Q3YTD,2017-10-01,2018-06-30,2019-07-25 13:30:49+00:00,-9900000.0,21400000.0,103500000.0,,,408500000.0,1800000.0,-1940500000.0,561900000.0,937200000.0,-1940500000.0,561900000.0,937200000.0,-470800000.0,189600000.0,189600000.0,,214200000.0,67900000.0,,-29400000.0,-328300000.0,-296900000.0,-78600000.0,-599700000.0,-1082200000.0,946800000.0,500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2018.0,Q3TTM,2017-07-01,2018-06-30,,-9900000.0,28300000.0,141500000.0,94000000.0,19500000.0,249300000.0,1800000.0,-2052400000.0,408900000.0,1044100000.0,-2052400000.0,408900000.0,1044100000.0,-609300000.0,394200000.0,394200000.0,,230800000.0,89500000.0,,-29400000.0,-425800000.0,-824300000.0,-122800000.0,-597700000.0,-1120200000.0,1271100000.0,800000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2018.0,Q3,2018-04-01,2018-06-30,,,7100000.0,35000000.0,,-29000000.0,6500000.0,,-837100000.0,58600000.0,343100000.0,-837100000.0,58600000.0,343100000.0,-493800000.0,198600000.0,198600000.0,,95900000.0,6000000.0,,-29400000.0,-114800000.0,-20300000.0,-22400000.0,-307800000.0,-420500000.0,101200000.0,100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2018.0,Q2YTD,2017-10-01,2018-03-31,2019-04-25 13:05:20+00:00,-9900000.0,14300000.0,68500000.0,,29000000.0,402000000.0,1800000.0,-1103400000.0,503300000.0,594100000.0,-1103400000.0,503300000.0,594100000.0,23000000.0,-9000000.0,-9000000.0,,118300000.0,61900000.0,,,-213500000.0,-276600000.0,-56200000.0,-291900000.0,-661700000.0,845600000.0,400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2018.0,Q2TTM,2017-04-01,2018-03-31,,-9900000.0,28900000.0,141800000.0,94000000.0,63000000.0,246100000.0,1800000.0,-1434300000.0,348100000.0,1016300000.0,-1434300000.0,348100000.0,1016300000.0,-6900000.0,412500000.0,412500000.0,,187000000.0,106900000.0,,,-408700000.0,-999200000.0,-130500000.0,-315000000.0,-819300000.0,1392600000.0,1100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2018.0,Q2,2018-01-01,2018-03-31,,,7200000.0,36000000.0,,46000000.0,57300000.0,-489600000.0,-1076800000.0,536300000.0,381400000.0,-1076800000.0,536300000.0,381400000.0,-113100000.0,227400000.0,227400000.0,,53500000.0,31800000.0,,,-106200000.0,-1400000.0,-22100000.0,-41900000.0,-470900000.0,559600000.0,200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2018.0,Q1,2017-10-01,2017-12-31,2019-01-31 13:01:51+00:00,-9900000.0,7100000.0,32500000.0,,-17000000.0,344700000.0,491400000.0,-26600000.0,-33000000.0,212700000.0,-26600000.0,-33000000.0,212700000.0,136100000.0,-236400000.0,-236400000.0,,64800000.0,30100000.0,,,-107300000.0,-275200000.0,-34100000.0,-250000000.0,-190800000.0,286000000.0,200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2018.0,Q1TTM,2017-01-01,2017-12-31,,-9900000.0,29400000.0,138700000.0,94000000.0,52900000.0,207300000.0,491400000.0,-524300000.0,-512100000.0,935900000.0,-524300000.0,-512100000.0,935900000.0,-47600000.0,374600000.0,374600000.0,,185900000.0,144400000.0,,,-400500000.0,-1528100000.0,-136400000.0,-308200000.0,-451400000.0,1067300000.0,1000000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2019.0,Q4,2019-07-01,2019-09-30,,,6400000.0,33600000.0,,-21500000.0,183300000.0,,-325300000.0,95700000.0,475000000.0,-325300000.0,95700000.0,475000000.0,229600000.0,8100000.0,8100000.0,,243600000.0,10900000.0,,5700000.0,-112900000.0,-1800000.0,-24100000.0,-1700000.0,-221600000.0,120400000.0,1200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2019.0,FY,2018-10-01,2019-09-30,2019-11-12 10:58:12+00:00,-20700000.0,26000000.0,126200000.0,0.0,-21500000.0,-126500000.0,987600000.0,-985900000.0,225000000.0,1182000000.0,-985900000.0,225000000.0,1182000000.0,399600000.0,695800000.0,695800000.0,,460500000.0,47400000.0,,,-459800000.0,-5100000.0,-132800000.0,-552100000.0,-1009000000.0,379100000.0,4500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2019.0,Q3TTM,2018-07-01,2019-06-30,,-20700000.0,26400000.0,125500000.0,,-32800000.0,-196300000.0,1188200000.0,-609000000.0,-603000000.0,1069800000.0,-609000000.0,-603000000.0,1069800000.0,-151300000.0,1033600000.0,1033600000.0,,80600000.0,50400000.0,,23700000.0,-459400000.0,-1003300000.0,-155600000.0,-200700000.0,-1187500000.0,573300000.0,3300000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2019.0,Q3,2019-04-01,2019-06-30,,,6400000.0,30500000.0,,,13900000.0,,-354600000.0,11200000.0,351200000.0,-354600000.0,11200000.0,351200000.0,8800000.0,261400000.0,261400000.0,,39000000.0,12700000.0,,1000000.0,-114400000.0,-500000.0,-27800000.0,-700000.0,-252200000.0,39500000.0,
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2019.0,Q3YTD,2018-10-01,2019-06-30,2019-07-25 13:30:49+00:00,-20700000.0,19600000.0,92600000.0,,,-309800000.0,987600000.0,-660600000.0,129300000.0,707000000.0,-660600000.0,129300000.0,707000000.0,170000000.0,687700000.0,687700000.0,,216900000.0,36500000.0,,-5700000.0,-346900000.0,-3300000.0,-108700000.0,-550400000.0,-787400000.0,258700000.0,3300000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2019.0,Q2YTD,2018-10-01,2019-03-31,2020-04-28 13:46:06+00:00,-20700000.0,13200000.0,62100000.0,,,-323700000.0,987600000.0,-306000000.0,118100000.0,355800000.0,-306000000.0,118100000.0,355800000.0,161200000.0,426300000.0,426300000.0,,177900000.0,23800000.0,,-6700000.0,-232500000.0,-2800000.0,-80900000.0,-549700000.0,-535200000.0,219200000.0,3300000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2019.0,Q2TTM,2018-04-01,2019-03-31,,-20700000.0,27100000.0,130000000.0,,-61800000.0,-203700000.0,1188200000.0,-1091500000.0,-555600000.0,1061700000.0,-1091500000.0,-555600000.0,1061700000.0,-653900000.0,970800000.0,970800000.0,,137500000.0,43700000.0,,-6700000.0,-459800000.0,-1023100000.0,-150200000.0,-507800000.0,-1355800000.0,635000000.0,3400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2019.0,Q2,2019-01-01,2019-03-31,,-20700000.0,6600000.0,32800000.0,,,-150400000.0,907300000.0,21700000.0,-22800000.0,143800000.0,21700000.0,-22800000.0,143800000.0,147700000.0,346000000.0,346000000.0,,-91200000.0,19800000.0,,5000000.0,-115600000.0,,-38900000.0,-549700000.0,-240100000.0,33600000.0,3200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2019.0,Q1,2018-10-01,2018-12-31,2020-01-29 14:36:35+00:00,0.0,6600000.0,29300000.0,,,-173300000.0,80300000.0,-327700000.0,140900000.0,212000000.0,-327700000.0,140900000.0,212000000.0,13500000.0,80300000.0,80300000.0,,269100000.0,4000000.0,,-11700000.0,-116900000.0,-2800000.0,-42000000.0,,-295100000.0,185600000.0,100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2019.0,Q1TTM,2018-01-01,2018-12-31,,,27700000.0,133200000.0,,-15800000.0,4000000.0,-208700000.0,-2190000000.0,3500000.0,1299300000.0,-2190000000.0,3500000.0,1299300000.0,-914700000.0,852200000.0,852200000.0,,282200000.0,55700000.0,,-11700000.0,-450400000.0,-1024500000.0,-133400000.0,,-1586600000.0,1161000000.0,400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2020.0,Q2TTM,2019-04-01,2020-03-31,,-259300000.0,36800000.0,124300000.0,,-21500000.0,-94600000.0,82300000.0,-1213900000.0,-166700000.0,1274700000.0,-1213900000.0,-166700000.0,1274700000.0,-138200000.0,714800000.0,714800000.0,,493400000.0,157300000.0,,-10800000.0,-463600000.0,-4900000.0,-108500000.0,-302400000.0,-687500000.0,203200000.0,2800000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2020.0,Q2,2020-01-01,2020-03-31,,-20800000.0,12300000.0,30000000.0,,,-156000000.0,58800000.0,-438400000.0,-40600000.0,217400000.0,-438400000.0,-40600000.0,217400000.0,-284400000.0,129900000.0,129900000.0,,201200000.0,28900000.0,,-22800000.0,-118400000.0,-1600000.0,-19600000.0,-300000000.0,-107700000.0,,1400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2020.0,Q2YTD,2019-10-01,2020-03-31,2020-04-28 13:46:06+00:00,-259300000.0,24000000.0,60200000.0,,,-291800000.0,82300000.0,-534000000.0,-273600000.0,448500000.0,-534000000.0,-273600000.0,448500000.0,-376600000.0,445300000.0,445300000.0,,210800000.0,133700000.0,,-17500000.0,-236300000.0,-2600000.0,-56600000.0,-300000000.0,-213700000.0,43300000.0,1600000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2020.0,Q1TTM,2019-01-01,2019-12-31,,-259200000.0,31100000.0,127100000.0,,-21500000.0,-89000000.0,930800000.0,-753800000.0,-148900000.0,1201100000.0,-753800000.0,-148900000.0,1201100000.0,293900000.0,930900000.0,930900000.0,,201000000.0,148200000.0,,17000000.0,-460800000.0,-3300000.0,-127800000.0,-552100000.0,-819900000.0,236800000.0,4600000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2020.0,Q1,2019-10-01,2019-12-31,2020-01-29 14:36:35+00:00,-238500000.0,11700000.0,30200000.0,,,-135800000.0,23500000.0,-95600000.0,-233000000.0,231100000.0,-95600000.0,-233000000.0,231100000.0,-92200000.0,315400000.0,315400000.0,,9600000.0,104800000.0,,5300000.0,-117900000.0,-1000000.0,-37000000.0,,-106000000.0,43300000.0,200000.0
