company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2009.0,Q2,2009-04-01,2009-06-30,,-3000000.0,298000000.0,,75000000.0,308000000.0,191000000.0,-8000000.0,-220000000.0,-357000000.0,1466000000.0,-220000000.0,-357000000.0,1466000000.0,964000000.0,792000000.0,792000000.0,68000000.0,,324000000.0,,-355000000.0,-361000000.0,-210000000.0,-42000000.0,-6000000.0,-149000000.0,42000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2009.0,Q1,2009-01-01,2009-03-31,2010-05-05 16:12:10+00:00,-9000000.0,271000000.0,,13000000.0,-108000000.0,34000000.0,11000000.0,-907000000.0,-18000000.0,695000000.0,-907000000.0,-18000000.0,695000000.0,-217000000.0,530000000.0,530000000.0,2000000.0,,,,-354000000.0,-124000000.0,-244000000.0,-598000000.0,,344000000.0,15000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2010.0,Q4,2010-10-01,2010-12-31,,-1782000000.0,283000000.0,,-12000000.0,521000000.0,161000000.0,108000000.0,-1022000000.0,-1686000000.0,1631000000.0,-1022000000.0,-1686000000.0,1631000000.0,-1089000000.0,943000000.0,943000000.0,-116000000.0,1000000.0,-1362000000.0,,-376000000.0,-340000000.0,-526000000.0,-477000000.0,-439000000.0,2306000000.0,18000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2010.0,FY,2010-01-01,2010-12-31,2013-02-14 16:28:05+00:00,-1830000000.0,1120000000.0,,-27000000.0,-34000000.0,666000000.0,108000000.0,-2184000000.0,-2626000000.0,5174000000.0,-2184000000.0,-2626000000.0,5174000000.0,337000000.0,4163000000.0,4163000000.0,-75000000.0,53000000.0,-3000000.0,,-1500000000.0,-3287000000.0,-1091000000.0,-657000000.0,-854000000.0,3560000000.0,25000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-11-05 14:05:57+00:00,-48000000.0,837000000.0,,-15000000.0,-555000000.0,505000000.0,,-1162000000.0,-940000000.0,3543000000.0,-1162000000.0,-940000000.0,3543000000.0,1426000000.0,3220000000.0,3220000000.0,41000000.0,52000000.0,1359000000.0,,-1124000000.0,-2947000000.0,-565000000.0,-180000000.0,-415000000.0,1254000000.0,7000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2010.0,Q3TTM,2009-10-01,2010-09-30,,-50000000.0,1135000000.0,-7000000.0,-5000000.0,-345000000.0,645000000.0,42000000.0,-1759000000.0,-1596000000.0,4587000000.0,-1759000000.0,-1596000000.0,4587000000.0,1227000000.0,4171000000.0,4171000000.0,-374000000.0,62000000.0,838000000.0,,-1485000000.0,-3873000000.0,-839000000.0,-601000000.0,-422000000.0,2316000000.0,19000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2010.0,Q3,2010-07-01,2010-09-30,,-18000000.0,278000000.0,,87000000.0,46000000.0,119000000.0,-36000000.0,-401000000.0,435000000.0,1328000000.0,-401000000.0,435000000.0,1323000000.0,1444000000.0,1125000000.0,1125000000.0,-121000000.0,16000000.0,787000000.0,,-375000000.0,-512000000.0,-228000000.0,-103000000.0,-22000000.0,403000000.0,3000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-04 16:39:00+00:00,-30000000.0,559000000.0,0.0,-102000000.0,-601000000.0,386000000.0,36000000.0,-761000000.0,-1375000000.0,2215000000.0,-761000000.0,-1375000000.0,2220000000.0,-18000000.0,2095000000.0,2095000000.0,162000000.0,36000000.0,572000000.0,,-749000000.0,-2435000000.0,-337000000.0,-77000000.0,-393000000.0,851000000.0,4000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2010.0,Q2TTM,2009-07-01,2010-06-30,,-87000000.0,1147000000.0,,-194000000.0,105000000.0,592000000.0,77000000.0,-1648000000.0,-2732000000.0,4995000000.0,-1648000000.0,-2732000000.0,5000000000.0,426000000.0,4017000000.0,4017000000.0,-274000000.0,50000000.0,253000000.0,,-1471000000.0,-4190000000.0,-786000000.0,-492000000.0,-404000000.0,2057000000.0,21000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2010.0,Q2,2010-04-01,2010-06-30,,-13000000.0,272000000.0,,-102000000.0,-335000000.0,235000000.0,36000000.0,-485000000.0,-388000000.0,1133000000.0,-486000000.0,-388000000.0,1138000000.0,174000000.0,1140000000.0,1140000000.0,56000000.0,36000000.0,413000000.0,12000000.0,-375000000.0,-1025000000.0,-180000000.0,-24000000.0,-393000000.0,416000000.0,1000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2010.0,Q1,2010-01-01,2010-03-31,2010-05-05 16:12:10+00:00,-17000000.0,287000000.0,,,-266000000.0,151000000.0,,-276000000.0,-987000000.0,1082000000.0,-275000000.0,-987000000.0,1082000000.0,-192000000.0,955000000.0,955000000.0,106000000.0,,159000000.0,-12000000.0,-374000000.0,-1410000000.0,-157000000.0,-53000000.0,,435000000.0,3000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2010.0,Q1TTM,2009-04-01,2010-03-31,,-77000000.0,1173000000.0,,-17000000.0,748000000.0,548000000.0,33000000.0,-1383000000.0,-2701000000.0,5328000000.0,-1382000000.0,-2701000000.0,5328000000.0,1216000000.0,3669000000.0,3669000000.0,-262000000.0,14000000.0,164000000.0,-12000000.0,-1451000000.0,-3526000000.0,-816000000.0,-510000000.0,-17000000.0,1492000000.0,62000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2011.0,Q4,2011-10-01,2011-12-31,,-118000000.0,317000000.0,,16000000.0,414000000.0,37000000.0,14000000.0,-1777000000.0,-1134000000.0,1738000000.0,-1777000000.0,-1134000000.0,1738000000.0,-1157000000.0,974000000.0,974000000.0,33000000.0,1000000.0,6000000.0,,-384000000.0,-1570000000.0,-517000000.0,-951000000.0,-494000000.0,1022000000.0,43000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2011.0,FY,2011-01-01,2011-12-31,2014-02-13 16:16:20+00:00,-649000000.0,1236000000.0,0.0,-49000000.0,-482000000.0,902000000.0,1122000000.0,-3675000000.0,-2718000000.0,5284000000.0,-3675000000.0,-2718000000.0,5284000000.0,-1158000000.0,4357000000.0,4357000000.0,173000000.0,53000000.0,0.0,,-1555000000.0,-4162000000.0,-1379000000.0,-1496000000.0,-2701000000.0,3417000000.0,55000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-11-03 15:42:31+00:00,-531000000.0,919000000.0,,-65000000.0,-896000000.0,865000000.0,1108000000.0,-1898000000.0,-1584000000.0,3546000000.0,-1898000000.0,-1584000000.0,3546000000.0,-1000000.0,3383000000.0,3383000000.0,140000000.0,52000000.0,-6000000.0,,-1171000000.0,-2592000000.0,-862000000.0,-545000000.0,-2207000000.0,2395000000.0,12000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2011.0,Q3TTM,2010-10-01,2011-09-30,,-2313000000.0,1202000000.0,,-77000000.0,-375000000.0,1026000000.0,1216000000.0,-2920000000.0,-3270000000.0,5177000000.0,-2920000000.0,-3270000000.0,5177000000.0,-1090000000.0,4326000000.0,4326000000.0,24000000.0,53000000.0,-1368000000.0,,-1547000000.0,-2932000000.0,-1388000000.0,-1022000000.0,-2646000000.0,4701000000.0,30000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2011.0,Q3,2011-07-01,2011-09-30,,-44000000.0,311000000.0,,-126000000.0,35000000.0,112000000.0,999000000.0,-461000000.0,-775000000.0,1362000000.0,-461000000.0,-775000000.0,1362000000.0,,1103000000.0,1103000000.0,-87000000.0,3000000.0,-686000000.0,,-388000000.0,-1167000000.0,-336000000.0,-338000000.0,-849000000.0,1451000000.0,7000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-04 16:39:00+00:00,-487000000.0,608000000.0,0.0,61000000.0,-931000000.0,753000000.0,109000000.0,-1437000000.0,-809000000.0,2184000000.0,-1437000000.0,-809000000.0,2184000000.0,-1000000.0,2280000000.0,2280000000.0,227000000.0,49000000.0,680000000.0,,-783000000.0,-1425000000.0,-526000000.0,-207000000.0,-1358000000.0,944000000.0,5000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2011.0,Q2TTM,2010-07-01,2011-06-30,,-2287000000.0,1169000000.0,,136000000.0,-364000000.0,1033000000.0,181000000.0,-2860000000.0,-2060000000.0,5143000000.0,-2860000000.0,-2060000000.0,5138000000.0,354000000.0,4348000000.0,4348000000.0,-10000000.0,66000000.0,105000000.0,,-1534000000.0,-2277000000.0,-1280000000.0,-787000000.0,-1819000000.0,3653000000.0,26000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2011.0,Q2,2011-04-01,2011-06-30,,-16000000.0,319000000.0,,3000000.0,-136000000.0,375000000.0,-10000000.0,-773000000.0,-52000000.0,1451000000.0,-773000000.0,-52000000.0,1451000000.0,629000000.0,1177000000.0,1177000000.0,91000000.0,34000000.0,356000000.0,,-391000000.0,-668000000.0,-295000000.0,-103000000.0,-678000000.0,568000000.0,3000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2011.0,Q1,2011-01-01,2011-03-31,2011-05-05 13:56:27+00:00,-471000000.0,289000000.0,,58000000.0,-795000000.0,378000000.0,119000000.0,-664000000.0,-757000000.0,733000000.0,-664000000.0,-757000000.0,733000000.0,-630000000.0,1103000000.0,1103000000.0,136000000.0,15000000.0,324000000.0,,-392000000.0,-757000000.0,-231000000.0,-104000000.0,-680000000.0,376000000.0,2000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2011.0,Q1TTM,2010-04-01,2011-03-31,,-2284000000.0,1122000000.0,,31000000.0,-563000000.0,893000000.0,227000000.0,-2572000000.0,-2396000000.0,4825000000.0,-2573000000.0,-2396000000.0,4825000000.0,-101000000.0,4311000000.0,4311000000.0,-45000000.0,68000000.0,162000000.0,12000000.0,-1518000000.0,-2634000000.0,-1165000000.0,-708000000.0,-1534000000.0,3501000000.0,24000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2012.0,Q4,2012-10-01,2012-12-31,,-798000000.0,,,12000000.0,,240000000.0,119000000.0,-1344000000.0,-552000000.0,1738000000.0,-1344000000.0,-552000000.0,1738000000.0,-146000000.0,0.0,,,9000000.0,,,-407000000.0,-1179000000.0,-507000000.0,-591000000.0,-714000000.0,1906000000.0,26000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2012.0,FY,2012-01-01,2012-12-31,2015-02-12 17:09:33+00:00,-1046000000.0,1288000000.0,0.0,108000000.0,-164000000.0,1012000000.0,1370000000.0,-2058000000.0,-2686000000.0,5300000000.0,-2058000000.0,-2686000000.0,5300000000.0,664000000.0,4511000000.0,4511000000.0,-335000000.0,62000000.0,14000000.0,,-1635000000.0,-5492000000.0,-1484000000.0,-663000000.0,-2204000000.0,5281000000.0,41000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-11-01 15:38:55+00:00,-248000000.0,956000000.0,,96000000.0,-590000000.0,772000000.0,1251000000.0,-714000000.0,-2134000000.0,3562000000.0,-714000000.0,-2134000000.0,3562000000.0,810000000.0,3507000000.0,3507000000.0,-300000000.0,53000000.0,14000000.0,,-1228000000.0,-4313000000.0,-977000000.0,-72000000.0,-1490000000.0,3375000000.0,15000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2012.0,Q3TTM,2011-10-01,2012-09-30,,-366000000.0,1273000000.0,,112000000.0,-176000000.0,809000000.0,1265000000.0,-2491000000.0,-3268000000.0,5300000000.0,-2491000000.0,-3268000000.0,5300000000.0,-347000000.0,4481000000.0,4481000000.0,-267000000.0,54000000.0,20000000.0,,-1612000000.0,-5883000000.0,-1494000000.0,-1023000000.0,-1984000000.0,4397000000.0,58000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2012.0,Q3,2012-07-01,2012-09-30,,-248000000.0,956000000.0,,96000000.0,-590000000.0,772000000.0,1251000000.0,-714000000.0,-2134000000.0,3562000000.0,-714000000.0,-2134000000.0,3562000000.0,810000000.0,3507000000.0,3507000000.0,-300000000.0,53000000.0,14000000.0,,-1228000000.0,-4313000000.0,-977000000.0,-72000000.0,-1490000000.0,3375000000.0,15000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2012.0,Q2TTM,2011-07-01,2012-06-30,,-793000000.0,1870000000.0,,-52000000.0,-993000000.0,1381000000.0,2366000000.0,-3946000000.0,-3572000000.0,7501000000.0,-3946000000.0,-3572000000.0,7501000000.0,-69000000.0,6684000000.0,6684000000.0,-60000000.0,94000000.0,4000000.0,,-2375000000.0,-6473000000.0,-1998000000.0,-1548000000.0,-3864000000.0,5625000000.0,63000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2012.0,Q2,2012-04-01,2012-06-30,,-144000000.0,321000000.0,,-53000000.0,33000000.0,266000000.0,1238000000.0,451000000.0,-811000000.0,1389000000.0,451000000.0,-811000000.0,1389000000.0,976000000.0,1186000000.0,1186000000.0,-151000000.0,13000000.0,3000000.0,,-410000000.0,-1411000000.0,-358000000.0,-17000000.0,-639000000.0,1095000000.0,4000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2012.0,Q1,2012-01-01,2012-03-31,2012-05-03 12:03:37+00:00,,313000000.0,,50000000.0,-470000000.0,213000000.0,6000000.0,-722000000.0,-43000000.0,828000000.0,-722000000.0,-43000000.0,828000000.0,113000000.0,1141000000.0,1141000000.0,-156000000.0,28000000.0,1000000.0,,-410000000.0,-900000000.0,-261000000.0,-35000000.0,-524000000.0,1113000000.0,4000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2012.0,Q1TTM,2011-04-01,2012-03-31,,-178000000.0,1260000000.0,,-57000000.0,-157000000.0,737000000.0,1009000000.0,-3733000000.0,-2004000000.0,5379000000.0,-3733000000.0,-2004000000.0,5379000000.0,-415000000.0,4395000000.0,4395000000.0,-119000000.0,66000000.0,-323000000.0,,-1573000000.0,-4305000000.0,-1409000000.0,-1427000000.0,-2545000000.0,4154000000.0,57000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,Q4,2013-10-01,2013-12-31,,,357000000.0,,5000000.0,496000000.0,237000000.0,237000000.0,-1603000000.0,-154000000.0,1993000000.0,-1603000000.0,-154000000.0,1993000000.0,241000000.0,1116000000.0,1116000000.0,24000000.0,24000000.0,33000000.0,,-423000000.0,-451000000.0,-543000000.0,-4000000.0,-1674000000.0,765000000.0,42000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,FY,2013-01-01,2013-12-31,2015-02-12 17:09:33+00:00,0.0,1371000000.0,8000000.0,-17000000.0,-494000000.0,1609000000.0,856000000.0,-5246000000.0,-856000000.0,5817000000.0,-5246000000.0,-856000000.0,5817000000.0,-302000000.0,4721000000.0,4721000000.0,219000000.0,92000000.0,46000000.0,,-1730000000.0,-4040000000.0,-1665000000.0,-861000000.0,-5212000000.0,4667000000.0,128000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-10-31 12:58:37+00:00,0.0,1014000000.0,8000000.0,-22000000.0,-990000000.0,1372000000.0,619000000.0,-3643000000.0,-702000000.0,3824000000.0,-3643000000.0,-702000000.0,3824000000.0,-543000000.0,3605000000.0,3605000000.0,195000000.0,68000000.0,13000000.0,,-1307000000.0,-3589000000.0,-1122000000.0,-857000000.0,-3538000000.0,3902000000.0,86000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,Q3TTM,2012-10-01,2013-09-30,,-798000000.0,1346000000.0,8000000.0,-10000000.0,-564000000.0,1612000000.0,738000000.0,-4987000000.0,-1254000000.0,5562000000.0,-4987000000.0,-1254000000.0,5562000000.0,-689000000.0,4609000000.0,4609000000.0,160000000.0,77000000.0,13000000.0,,-1714000000.0,-4768000000.0,-1629000000.0,-1448000000.0,-4252000000.0,5808000000.0,112000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,Q3,2013-07-01,2013-09-30,,,343000000.0,,125000000.0,-410000000.0,269000000.0,605000000.0,-1916000000.0,38000000.0,1151000000.0,-1916000000.0,38000000.0,1151000000.0,-602000000.0,1245000000.0,1245000000.0,-27000000.0,17000000.0,9000000.0,,-431000000.0,-589000000.0,-404000000.0,-833000000.0,-1543000000.0,954000000.0,68000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-08-01 16:15:04+00:00,0.0,671000000.0,8000000.0,-147000000.0,-580000000.0,1103000000.0,14000000.0,-1727000000.0,-740000000.0,2673000000.0,-1727000000.0,-740000000.0,2673000000.0,59000000.0,2360000000.0,2360000000.0,222000000.0,51000000.0,4000000.0,,-876000000.0,-3000000000.0,-718000000.0,-24000000.0,-1995000000.0,2948000000.0,18000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,Q2TTM,2012-07-01,2013-06-30,,-1046000000.0,1959000000.0,8000000.0,-39000000.0,-744000000.0,2115000000.0,1384000000.0,-3785000000.0,-3426000000.0,7973000000.0,-3785000000.0,-3426000000.0,7973000000.0,723000000.0,6871000000.0,6871000000.0,-113000000.0,113000000.0,18000000.0,,-2511000000.0,-8492000000.0,-2202000000.0,-687000000.0,-4199000000.0,8229000000.0,59000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,Q2,2013-04-01,2013-06-30,,,335000000.0,8000000.0,-89000000.0,40000000.0,365000000.0,5000000.0,-1241000000.0,-335000000.0,1679000000.0,-1241000000.0,-335000000.0,1679000000.0,14000000.0,1213000000.0,1213000000.0,91000000.0,17000000.0,-1000000.0,,-436000000.0,-1233000000.0,-394000000.0,-2000000.0,-1190000000.0,1277000000.0,8000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,Q1,2013-01-01,2013-03-31,2013-05-02 15:57:56+00:00,,336000000.0,,-58000000.0,-620000000.0,738000000.0,9000000.0,-486000000.0,-405000000.0,994000000.0,-486000000.0,-405000000.0,994000000.0,45000000.0,1147000000.0,1147000000.0,131000000.0,34000000.0,5000000.0,,-440000000.0,-1767000000.0,-324000000.0,-22000000.0,-805000000.0,1671000000.0,10000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,Q1TTM,2012-04-01,2013-03-31,,-1046000000.0,1311000000.0,,,-314000000.0,1537000000.0,1373000000.0,-1822000000.0,-3048000000.0,5466000000.0,-1822000000.0,-3048000000.0,5466000000.0,596000000.0,4517000000.0,4517000000.0,-48000000.0,68000000.0,18000000.0,,-1665000000.0,-6359000000.0,-1547000000.0,-650000000.0,-2485000000.0,5839000000.0,47000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2014.0,FY,2014-01-01,2014-12-31,2017-02-09 16:56:52+00:00,-94000000.0,1408000000.0,,-111000000.0,-69000000.0,968000000.0,2635000000.0,-6603000000.0,-596000000.0,6626000000.0,-6603000000.0,-596000000.0,6626000000.0,-684000000.0,4998000000.0,4998000000.0,289000000.0,167000000.0,102000000.0,,-3077000000.0,-1280000000.0,-1493000000.0,-1644000000.0,-5652000000.0,2034000000.0,135000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2014.0,Q4,2014-10-01,2014-12-31,,,350000000.0,,-67000000.0,646000000.0,229000000.0,-364000000.0,-2130000000.0,-18000000.0,2183000000.0,-2130000000.0,-18000000.0,2183000000.0,-32000000.0,1179000000.0,1179000000.0,8000000.0,46000000.0,82000000.0,,-706000000.0,-252000000.0,-490000000.0,-56000000.0,-1279000000.0,623000000.0,19000000.0
