company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Tyson Foods Inc,TSN,,100493,2014.0,FY,,2014-09-27,2015-11-23 07:40:41+00:00,1806000000.0,1684000000.0,-147000000.0,438000000.0,0.0,4299000000.0,6706000000.0,5276000000.0,7535000000.0,3274000000.0,5130000000.0,14000000.0,2450000000.0,379000000.0,1207000000.0,446000000.0,141000000.0,623000000.0,1270000000.0,,,,5748000000.0,643000000.0,23956000000.0,8890000000.0,6221000000.0,3797000000.0,8890000000.0,8904000000.0,15052000000.0,23956000000.0,12605000000.0,11255000000.0,-1010000000.0
Tyson Foods Inc,TSN,,100493,2014.0,Q3,,2014-06-28,2014-08-07 07:58:16+00:00,1496000000.0,1624000000.0,-96000000.0,587000000.0,0.0,2161000000.0,1925000000.0,151000000.0,1784000000.0,3061000000.0,3941000000.0,16000000.0,404000000.0,241000000.0,1075000000.0,,,525000000.0,545000000.0,,,,5640000000.0,41000000.0,12055000000.0,6694000000.0,5513000000.0,2612000000.0,6694000000.0,6710000000.0,5345000000.0,12055000000.0,2601000000.0,2733000000.0,-1011000000.0
Tyson Foods Inc,TSN,,100493,2014.0,Q2,,2014-03-29,2014-05-05 07:39:19+00:00,1429000000.0,1548000000.0,-103000000.0,438000000.0,0.0,2220000000.0,1925000000.0,156000000.0,1888000000.0,2968000000.0,4105000000.0,28000000.0,444000000.0,230000000.0,1024000000.0,,,516000000.0,585000000.0,,,,5407000000.0,52000000.0,11886000000.0,6436000000.0,5184000000.0,2505000000.0,6436000000.0,6464000000.0,5422000000.0,11886000000.0,2597000000.0,2917000000.0,-1088000000.0
Tyson Foods Inc,TSN,,100493,2014.0,Q1,,2013-12-28,2014-01-31 07:39:21+00:00,1477000000.0,1497000000.0,-116000000.0,825000000.0,0.0,2427000000.0,1907000000.0,133000000.0,1890000000.0,2778000000.0,4072000000.0,31000000.0,450000000.0,130000000.0,1077000000.0,,,502000000.0,582000000.0,,,,5219000000.0,52000000.0,11844000000.0,6285000000.0,5230000000.0,2606000000.0,6285000000.0,6316000000.0,5528000000.0,11844000000.0,2542000000.0,2922000000.0,-1245000000.0
Tyson Foods Inc,TSN,,100493,2015.0,FY,,2015-10-03,2016-11-21 07:37:25+00:00,1662000000.0,1620000000.0,-90000000.0,688000000.0,0.0,4349000000.0,6667000000.0,5168000000.0,5975000000.0,2878000000.0,5176000000.0,15000000.0,2449000000.0,195000000.0,1158000000.0,,,577000000.0,1304000000.0,,,,6813000000.0,715000000.0,22969000000.0,9691000000.0,5381000000.0,3535000000.0,9691000000.0,9706000000.0,13263000000.0,22969000000.0,12412000000.0,9728000000.0,-1381000000.0
Tyson Foods Inc,TSN,,100493,2015.0,Q3,,2015-06-27,2015-08-03 07:40:13+00:00,1621000000.0,1633000000.0,-157000000.0,471000000.0,0.0,4345000000.0,6690000000.0,5202000000.0,6029000000.0,3082000000.0,5312000000.0,16000000.0,2447000000.0,214000000.0,1150000000.0,189000000.0,52000000.0,650000000.0,1256000000.0,,,,6591000000.0,1205000000.0,23443000000.0,9667000000.0,5589000000.0,4028000000.0,9667000000.0,9683000000.0,13760000000.0,23443000000.0,12542000000.0,9732000000.0,-1112000000.0
Tyson Foods Inc,TSN,,100493,2015.0,Q2,,2015-03-28,2015-05-04 07:39:15+00:00,1694000000.0,1632000000.0,-148000000.0,223000000.0,0.0,4324000000.0,6689000000.0,5223000000.0,6438000000.0,3262000000.0,5278000000.0,15000000.0,2452000000.0,346000000.0,1072000000.0,205000000.0,49000000.0,668000000.0,1215000000.0,,,,6285000000.0,1236000000.0,23526000000.0,9355000000.0,5668000000.0,4051000000.0,9355000000.0,9370000000.0,14156000000.0,23526000000.0,12580000000.0,10105000000.0,-1106000000.0
Tyson Foods Inc,TSN,,100493,2015.0,Q1,,2014-12-27,2015-01-30 07:36:59+00:00,2147000000.0,1777000000.0,-124000000.0,381000000.0,0.0,4307000000.0,6700000000.0,5246000000.0,6931000000.0,3192000000.0,5211000000.0,14000000.0,2473000000.0,375000000.0,1157000000.0,213000000.0,54000000.0,663000000.0,1263000000.0,,,,6011000000.0,596000000.0,23758000000.0,9123000000.0,5938000000.0,3954000000.0,9123000000.0,9137000000.0,14621000000.0,23758000000.0,12609000000.0,10667000000.0,-1071000000.0
Tyson Foods Inc,TSN,,100493,2016.0,FY,,2016-10-01,2017-11-13 07:41:02+00:00,1511000000.0,1542000000.0,-45000000.0,349000000.0,0.0,4398000000.0,6669000000.0,5084000000.0,6200000000.0,2732000000.0,5170000000.0,16000000.0,2545000000.0,265000000.0,1172000000.0,0.0,0.0,562000000.0,1242000000.0,,,,8348000000.0,79000000.0,22373000000.0,9608000000.0,4888000000.0,2762000000.0,9608000000.0,9624000000.0,12749000000.0,22373000000.0,12315000000.0,9987000000.0,-3093000000.0
Tyson Foods Inc,TSN,,100493,2016.0,Q3,,2016-07-02,2016-08-08 07:37:53+00:00,1466000000.0,1599000000.0,-90000000.0,197000000.0,0.0,4386000000.0,6669000000.0,5104000000.0,6099000000.0,2918000000.0,5157000000.0,15000000.0,2486000000.0,167000000.0,1168000000.0,,,599000000.0,1306000000.0,,,,8010000000.0,79000000.0,22410000000.0,9791000000.0,4881000000.0,2713000000.0,9791000000.0,9806000000.0,12604000000.0,22410000000.0,12372000000.0,9891000000.0,-2515000000.0
Tyson Foods Inc,TSN,,100493,2016.0,Q2,,2016-04-02,2016-05-09 07:36:12+00:00,1456000000.0,1493000000.0,-88000000.0,254000000.0,0.0,4364000000.0,6670000000.0,5125000000.0,6270000000.0,2993000000.0,5166000000.0,16000000.0,2516000000.0,187000000.0,1075000000.0,,,623000000.0,1308000000.0,,,,7580000000.0,79000000.0,22511000000.0,9791000000.0,4927000000.0,2610000000.0,9791000000.0,9807000000.0,12704000000.0,22511000000.0,12418000000.0,10094000000.0,-2065000000.0
Tyson Foods Inc,TSN,,100493,2016.0,Q1,,2016-01-02,2016-02-05 07:39:45+00:00,1781000000.0,1514000000.0,-98000000.0,1187000000.0,0.0,4335000000.0,6669000000.0,5145000000.0,5988000000.0,2818000000.0,5184000000.0,15000000.0,2514000000.0,158000000.0,1170000000.0,,,615000000.0,1343000000.0,,,,7203000000.0,717000000.0,23290000000.0,9762000000.0,5677000000.0,3668000000.0,9762000000.0,9777000000.0,13513000000.0,23290000000.0,12429000000.0,9845000000.0,-1678000000.0
Tyson Foods Inc,TSN,,100493,2017.0,FY,,2017-09-30,2018-11-13 07:40:04+00:00,1698000000.0,1675000000.0,16000000.0,318000000.0,0.0,4423000000.0,9324000000.0,6243000000.0,9297000000.0,3239000000.0,5568000000.0,18000000.0,2979000000.0,219000000.0,1424000000.0,807000000.0,4000000.0,673000000.0,1199000000.0,,,,9776000000.0,906000000.0,28066000000.0,10541000000.0,6258000000.0,4032000000.0,10541000000.0,10559000000.0,17507000000.0,28066000000.0,16240000000.0,13475000000.0,-3674000000.0
Tyson Foods Inc,TSN,,100493,2017.0,Q3,,2017-07-01,2017-08-07 07:39:21+00:00,1608000000.0,1710000000.0,-52000000.0,231000000.0,0.0,4405000000.0,9264000000.0,6372000000.0,9807000000.0,3248000000.0,5545000000.0,20000000.0,2989000000.0,238000000.0,1217000000.0,861000000.0,23000000.0,594000000.0,1265000000.0,,,,9464000000.0,1017000000.0,28063000000.0,10117000000.0,6288000000.0,3865000000.0,10117000000.0,10137000000.0,17926000000.0,28063000000.0,16230000000.0,14061000000.0,-3700000000.0
Tyson Foods Inc,TSN,,100493,2017.0,Q2,,2017-04-01,2017-05-08 07:38:19+00:00,1466000000.0,1589000000.0,-51000000.0,243000000.0,0.0,4399000000.0,6669000000.0,5036000000.0,5905000000.0,2970000000.0,5283000000.0,18000000.0,2516000000.0,215000000.0,1097000000.0,,,591000000.0,1280000000.0,,,,9098000000.0,543000000.0,22596000000.0,9771000000.0,5017000000.0,3106000000.0,9771000000.0,9789000000.0,12807000000.0,22596000000.0,12296000000.0,9701000000.0,-3675000000.0
Tyson Foods Inc,TSN,,100493,2017.0,Q1,,2016-12-31,2017-02-06 07:36:48+00:00,1591000000.0,1512000000.0,-60000000.0,307000000.0,0.0,4386000000.0,6669000000.0,5064000000.0,5901000000.0,2767000000.0,5206000000.0,17000000.0,2538000000.0,156000000.0,1315000000.0,,,576000000.0,1279000000.0,,,,8837000000.0,66000000.0,22257000000.0,9550000000.0,4742000000.0,2972000000.0,9550000000.0,9567000000.0,12690000000.0,22257000000.0,12309000000.0,9718000000.0,-3613000000.0
Tyson Foods Inc,TSN,,100493,2018.0,FY,,2018-09-29,2019-11-12 07:41:48+00:00,1694000000.0,1723000000.0,-15000000.0,270000000.0,0.0,4387000000.0,9739000000.0,6759000000.0,7962000000.0,3513000000.0,6169000000.0,8000000.0,2107000000.0,182000000.0,1426000000.0,,,754000000.0,1198000000.0,,,,12329000000.0,1911000000.0,29109000000.0,12758000000.0,5688000000.0,5031000000.0,12803000000.0,12811000000.0,16298000000.0,29109000000.0,17252000000.0,11267000000.0,-3943000000.0
Tyson Foods Inc,TSN,,100493,2018.0,Q3,,2018-06-30,2018-08-06 07:39:20+00:00,1546000000.0,1684000000.0,-18000000.0,170000000.0,0.0,4421000000.0,9498000000.0,6405000000.0,8852000000.0,3378000000.0,5925000000.0,11000000.0,2050000000.0,196000000.0,1251000000.0,649000000.0,7000000.0,733000000.0,1187000000.0,,,,11913000000.0,1308000000.0,28638000000.0,12426000000.0,6077000000.0,4112000000.0,12426000000.0,12437000000.0,16201000000.0,28638000000.0,16636000000.0,12089000000.0,-3890000000.0
Tyson Foods Inc,TSN,,100493,2018.0,Q2,,2018-03-31,2018-05-07 07:37:45+00:00,1485000000.0,1594000000.0,20000000.0,198000000.0,0.0,4407000000.0,9404000000.0,6231000000.0,8872000000.0,3328000000.0,5755000000.0,20000000.0,2039000000.0,228000000.0,1217000000.0,642000000.0,8000000.0,711000000.0,1186000000.0,,,,11479000000.0,1128000000.0,28091000000.0,12136000000.0,5990000000.0,3838000000.0,12136000000.0,12156000000.0,15935000000.0,28091000000.0,16346000000.0,12097000000.0,-3770000000.0
Tyson Foods Inc,TSN,,100493,2018.0,Q1,,2017-12-30,2018-02-08 07:43:48+00:00,1748000000.0,1600000000.0,18000000.0,293000000.0,0.0,4391000000.0,9404000000.0,6282000000.0,8875000000.0,3213000000.0,5673000000.0,19000000.0,2013000000.0,172000000.0,1413000000.0,715000000.0,6000000.0,694000000.0,1206000000.0,,,,11272000000.0,811000000.0,28046000000.0,11955000000.0,5993000000.0,3978000000.0,11955000000.0,11974000000.0,16072000000.0,28046000000.0,16380000000.0,12094000000.0,-3726000000.0
Tyson Foods Inc,TSN,,100493,2019.0,FY,,2019-09-28,2020-05-04 07:46:34+00:00,1926000000.0,2173000000.0,-117000000.0,484000000.0,0.0,4423000000.0,10844000000.0,7037000000.0,9830000000.0,4108000000.0,7282000000.0,144000000.0,2356000000.0,404000000.0,1485000000.0,,,765000000.0,1172000000.0,,,,13787000000.0,2102000000.0,33097000000.0,14082000000.0,7169000000.0,5513000000.0,14082000000.0,14226000000.0,18871000000.0,33097000000.0,18646000000.0,13358000000.0,-4011000000.0
Tyson Foods Inc,TSN,,100493,2019.0,Q3,,2019-06-29,2019-08-05 07:39:13+00:00,1958000000.0,2452000000.0,-6000000.0,406000000.0,0.0,4361000000.0,10944000000.0,7206000000.0,10461000000.0,4149000000.0,7271000000.0,213000000.0,2338000000.0,426000000.0,1514000000.0,,,811000000.0,1128000000.0,,,,13553000000.0,2125000000.0,33665000000.0,13883000000.0,7433000000.0,5597000000.0,13928000000.0,14141000000.0,19524000000.0,33665000000.0,18961000000.0,13927000000.0,-4025000000.0
Tyson Foods Inc,TSN,,100493,2019.0,Q2,,2019-03-30,2019-05-06 07:39:27+00:00,1710000000.0,1837000000.0,4000000.0,360000000.0,0.0,4350000000.0,10946000000.0,7295000000.0,10810000000.0,3899000000.0,7085000000.0,135000000.0,2278000000.0,280000000.0,1340000000.0,,,796000000.0,1238000000.0,,,,13012000000.0,1564000000.0,32498000000.0,13378000000.0,6376000000.0,4614000000.0,13423000000.0,13558000000.0,18940000000.0,32498000000.0,19037000000.0,14326000000.0,-3988000000.0
Tyson Foods Inc,TSN,,100493,2019.0,Q1,,2018-12-29,2019-02-07 08:21:09+00:00,1962000000.0,1892000000.0,-18000000.0,400000000.0,0.0,4332000000.0,10814000000.0,7441000000.0,8075000000.0,3777000000.0,7018000000.0,132000000.0,2330000000.0,232000000.0,1551000000.0,,,761000000.0,1241000000.0,,,,12719000000.0,3917000000.0,32335000000.0,13082000000.0,6301000000.0,7430000000.0,13127000000.0,13259000000.0,19076000000.0,32335000000.0,19016000000.0,11646000000.0,-3951000000.0
Tyson Foods Inc,TSN,,100493,2020.0,Q2,,2020-03-28,2020-05-04 07:46:34+00:00,1742000000.0,2248000000.0,-230000000.0,437000000.0,0.0,4423000000.0,10847000000.0,6898000000.0,10978000000.0,4025000000.0,7464000000.0,145000000.0,2384000000.0,389000000.0,1522000000.0,,,1582000000.0,1528000000.0,,,,14392000000.0,1142000000.0,33890000000.0,14449000000.0,7099000000.0,4406000000.0,14449000000.0,14594000000.0,19296000000.0,33890000000.0,19327000000.0,14890000000.0,-4136000000.0
Tyson Foods Inc,TSN,,100493,2020.0,Q1,,2019-12-28,2020-02-06 07:56:16+00:00,1916000000.0,2063000000.0,-79000000.0,497000000.0,0.0,4399000000.0,10862000000.0,6975000000.0,9772000000.0,4304000000.0,7384000000.0,147000000.0,2369000000.0,329000000.0,1673000000.0,,,1397000000.0,1568000000.0,,,,14178000000.0,1947000000.0,33811000000.0,14419000000.0,7193000000.0,5536000000.0,14419000000.0,14566000000.0,19245000000.0,33811000000.0,19234000000.0,13709000000.0,-4079000000.0
