company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Tyson Foods Inc,TSN,,100493,2016.0,Q2,2016-01-03,2016-04-02,2017-05-08 07:38:19+00:00,1.02,1.02,0.135,1.1,,210000000.0,434000000.0,434000000.0,,432000000.0,2000000.0,7987000000.0,9170000000.0,3000000.0,479000000.0,7987000000.0,1183000000.0,64000000.0,1000000.0,479000000.0,704000000.0,-60000000.0,644000000.0,9170000000.0,423500000.0,423500000.0,393000000.0
Tyson Foods Inc,TSN,,100493,2016.0,Q2YTD,2015-10-04,2016-04-02,,2.11,2.11,0.32,2.25,,461000000.0,895000000.0,895000000.0,,893000000.0,2000000.0,15938000000.0,18322000000.0,4000000.0,904000000.0,15938000000.0,2384000000.0,131000000.0,3000000.0,904000000.0,1480000000.0,-124000000.0,1356000000.0,18322000000.0,423500000.0,423500000.0,393000000.0
Tyson Foods Inc,TSN,,100493,2016.0,Q2TTM,2015-03-29,2016-04-02,,3.48,3.48,0.47,3.71,,861000000.0,1498000000.0,1498000000.0,,1494000000.0,4000000.0,34543000000.0,38899000000.0,33000000.0,1763000000.0,34543000000.0,4356000000.0,276000000.0,9000000.0,1763000000.0,2593000000.0,-234000000.0,2359000000.0,38899000000.0,423500000.0,423500000.0,393000000.0
Tyson Foods Inc,TSN,,100493,2016.0,Q1,2015-10-04,2016-01-02,2017-02-06 07:36:48+00:00,1.09,1.09,0.18,1.15,,251000000.0,461000000.0,461000000.0,,461000000.0,0.0,7951000000.0,9152000000.0,1000000.0,425000000.0,7951000000.0,1201000000.0,67000000.0,2000000.0,425000000.0,776000000.0,-64000000.0,712000000.0,9152000000.0,422900000.0,422900000.0,400000000.0
Tyson Foods Inc,TSN,,100493,2016.0,Q1TTM,2014-12-28,2016-01-02,,3.17,3.17,0.43,3.36,,823000000.0,1375000000.0,1375000000.0,,1372000000.0,3000000.0,35546000000.0,39708000000.0,36000000.0,1726000000.0,35546000000.0,4162000000.0,283000000.0,9000000.0,1726000000.0,2436000000.0,-238000000.0,2198000000.0,39708000000.0,422900000.0,422900000.0,400000000.0
Tyson Foods Inc,TSN,,100493,2017.0,FY,2016-10-02,2017-09-30,2019-11-12 07:41:48+00:00,4.45,4.45,0.81,4.79,,850000000.0,1778000000.0,1778000000.0,,1774000000.0,4000000.0,33198000000.0,38260000000.0,-21000000.0,2141000000.0,33198000000.0,5062000000.0,279000000.0,7000000.0,2141000000.0,2921000000.0,-293000000.0,2628000000.0,38260000000.0,398700000.0,398700000.0,370000000.0
Tyson Foods Inc,TSN,,100493,2017.0,Q4,2017-07-02,2017-09-30,,0.98,0.98,0.13,1.07,,185000000.0,395000000.0,395000000.0,,394000000.0,1000000.0,8815000000.0,10145000000.0,1000000.0,659000000.0,8815000000.0,1330000000.0,94000000.0,2000000.0,659000000.0,671000000.0,-91000000.0,580000000.0,10145000000.0,398700000.0,398700000.0,370000000.0
Tyson Foods Inc,TSN,,100493,2017.0,Q3,2017-04-02,2017-07-01,2018-08-06 07:39:20+00:00,1.12,1.12,0.203,1.21,,169000000.0,448000000.0,448000000.0,,447000000.0,1000000.0,8648000000.0,9850000000.0,-11000000.0,505000000.0,8648000000.0,1202000000.0,71000000.0,2000000.0,505000000.0,697000000.0,-80000000.0,617000000.0,9850000000.0,399100000.0,399100000.0,370000000.0
Tyson Foods Inc,TSN,,100493,2017.0,Q3YTD,2016-10-02,2017-07-01,,3.47,3.47,0.68,3.72,,665000000.0,1383000000.0,1383000000.0,,1380000000.0,3000000.0,24383000000.0,28115000000.0,-22000000.0,1482000000.0,24383000000.0,3732000000.0,185000000.0,5000000.0,1482000000.0,2250000000.0,-202000000.0,2048000000.0,28115000000.0,399100000.0,399100000.0,370000000.0
Tyson Foods Inc,TSN,,100493,2017.0,Q3TTM,2016-07-03,2017-07-01,,4.43,4.43,0.77,4.75,,804000000.0,1775000000.0,1775000000.0,,1771000000.0,4000000.0,32450000000.0,37271000000.0,-20000000.0,1985000000.0,32450000000.0,4821000000.0,243000000.0,6000000.0,1985000000.0,2836000000.0,-257000000.0,2579000000.0,37271000000.0,399100000.0,399100000.0,370000000.0
Tyson Foods Inc,TSN,,100493,2017.0,Q2,2017-01-01,2017-04-01,2018-05-07 07:37:45+00:00,0.86,0.86,0.203,0.92,,178000000.0,341000000.0,341000000.0,,340000000.0,1000000.0,8036000000.0,9083000000.0,3000000.0,476000000.0,8036000000.0,1047000000.0,56000000.0,1000000.0,476000000.0,571000000.0,-52000000.0,519000000.0,9083000000.0,395300000.0,395300000.0,370000000.0
Tyson Foods Inc,TSN,,100493,2017.0,Q2YTD,2016-10-02,2017-04-01,,2.35,2.35,0.47,2.51,,496000000.0,935000000.0,935000000.0,,933000000.0,2000000.0,15735000000.0,18265000000.0,-11000000.0,977000000.0,15735000000.0,2530000000.0,114000000.0,3000000.0,977000000.0,1553000000.0,-122000000.0,1431000000.0,18265000000.0,395300000.0,395300000.0,370000000.0
Tyson Foods Inc,TSN,,100493,2017.0,Q2TTM,2016-04-03,2017-04-01,,4.48,4.48,0.7,4.79,,861000000.0,1812000000.0,1812000000.0,,1808000000.0,4000000.0,31981000000.0,36824000000.0,-7000000.0,1937000000.0,31981000000.0,4843000000.0,232000000.0,6000000.0,1937000000.0,2906000000.0,-233000000.0,2673000000.0,36824000000.0,395300000.0,395300000.0,370000000.0
Tyson Foods Inc,TSN,,100493,2017.0,Q1,2016-10-02,2016-12-31,2018-02-08 07:43:48+00:00,1.49,1.49,0.27,1.59,,318000000.0,594000000.0,594000000.0,,593000000.0,1000000.0,7699000000.0,9182000000.0,-14000000.0,501000000.0,7699000000.0,1483000000.0,58000000.0,2000000.0,501000000.0,982000000.0,-70000000.0,912000000.0,9182000000.0,398000000.0,398000000.0,373000000.0
Tyson Foods Inc,TSN,,100493,2017.0,Q1TTM,2016-01-03,2016-12-31,,4.64,4.64,0.63,4.97,,893000000.0,1905000000.0,1905000000.0,,1900000000.0,5000000.0,31932000000.0,36911000000.0,-7000000.0,1940000000.0,31932000000.0,4979000000.0,240000000.0,6000000.0,1940000000.0,3039000000.0,-241000000.0,2798000000.0,36911000000.0,398000000.0,398000000.0,373000000.0
Tyson Foods Inc,TSN,,100493,2018.0,FY,2017-10-01,2018-09-29,2019-11-12 07:41:48+00:00,7.59,7.59,1.08,8.19,,-282000000.0,3027000000.0,3027000000.0,,3024000000.0,3000000.0,34956000000.0,40052000000.0,56000000.0,2064000000.0,34956000000.0,5096000000.0,350000000.0,7000000.0,2064000000.0,3032000000.0,-287000000.0,2745000000.0,40052000000.0,398400000.0,398400000.0,369000000.0
Tyson Foods Inc,TSN,,100493,2018.0,Q4,2018-07-01,2018-09-29,,1.35,1.35,0.2,1.47,,220000000.0,537000000.0,537000000.0,,537000000.0,,8660000000.0,9999000000.0,24000000.0,520000000.0,8660000000.0,1339000000.0,87000000.0,1000000.0,520000000.0,819000000.0,-62000000.0,757000000.0,9999000000.0,398400000.0,398400000.0,369000000.0
Tyson Foods Inc,TSN,,100493,2018.0,Q3,2018-04-01,2018-06-30,2019-08-05 07:39:13+00:00,1.37,1.37,0.27,1.47,,181000000.0,542000000.0,542000000.0,,541000000.0,1000000.0,8752000000.0,10051000000.0,13000000.0,502000000.0,8752000000.0,1299000000.0,89000000.0,2000000.0,502000000.0,797000000.0,-74000000.0,723000000.0,10051000000.0,394900000.0,394900000.0,369000000.0
Tyson Foods Inc,TSN,,100493,2018.0,Q3YTD,2017-10-01,2018-06-30,,6.24,6.24,0.88,6.72,,-502000000.0,2490000000.0,2490000000.0,,2487000000.0,3000000.0,26296000000.0,30053000000.0,32000000.0,1544000000.0,26296000000.0,3757000000.0,263000000.0,6000000.0,1544000000.0,2213000000.0,-225000000.0,1988000000.0,30053000000.0,394900000.0,394900000.0,369000000.0
Tyson Foods Inc,TSN,,100493,2018.0,Q3TTM,2017-07-02,2018-06-30,,7.22,7.22,1.01,7.79,,-317000000.0,2885000000.0,2885000000.0,,2881000000.0,4000000.0,35111000000.0,40198000000.0,33000000.0,2203000000.0,35111000000.0,5087000000.0,357000000.0,8000000.0,2203000000.0,2884000000.0,-316000000.0,2568000000.0,40198000000.0,394900000.0,394900000.0,369000000.0
Tyson Foods Inc,TSN,,100493,2018.0,Q2,2017-12-31,2018-03-31,2019-05-06 07:39:27+00:00,0.78,0.78,0.27,0.85,,107000000.0,316000000.0,316000000.0,,315000000.0,1000000.0,8758000000.0,9773000000.0,13000000.0,521000000.0,8758000000.0,1015000000.0,86000000.0,2000000.0,521000000.0,494000000.0,-71000000.0,423000000.0,9773000000.0,403800000.0,403800000.0,370000000.0
Tyson Foods Inc,TSN,,100493,2018.0,Q2YTD,2017-10-01,2018-03-31,,4.87,4.87,0.61,5.25,,-683000000.0,1948000000.0,1948000000.0,,1946000000.0,2000000.0,17544000000.0,20002000000.0,19000000.0,1042000000.0,17544000000.0,2458000000.0,174000000.0,4000000.0,1042000000.0,1416000000.0,-151000000.0,1265000000.0,20002000000.0,403800000.0,403800000.0,370000000.0
Tyson Foods Inc,TSN,,100493,2018.0,Q2TTM,2017-04-02,2018-03-31,,6.97,6.97,0.95,7.53,,-329000000.0,2791000000.0,2791000000.0,,2787000000.0,4000000.0,35007000000.0,39997000000.0,9000000.0,2206000000.0,35007000000.0,4990000000.0,339000000.0,8000000.0,2206000000.0,2784000000.0,-322000000.0,2462000000.0,39997000000.0,403800000.0,403800000.0,370000000.0
Tyson Foods Inc,TSN,,100493,2018.0,Q1,2017-10-01,2017-12-30,2019-02-07 08:21:09+00:00,4.09,4.09,0.33799999999999997,4.4,,-790000000.0,1632000000.0,1632000000.0,,1631000000.0,1000000.0,8786000000.0,10229000000.0,6000000.0,521000000.0,8786000000.0,1443000000.0,88000000.0,2000000.0,521000000.0,922000000.0,-80000000.0,842000000.0,10229000000.0,398800000.0,398800000.0,371000000.0
Tyson Foods Inc,TSN,,100493,2018.0,Q1TTM,2017-01-01,2017-12-30,,7.05,7.05,0.88,7.6,,-258000000.0,2816000000.0,2816000000.0,,2812000000.0,4000000.0,34285000000.0,39307000000.0,-1000000.0,2161000000.0,34285000000.0,5022000000.0,309000000.0,7000000.0,2161000000.0,2861000000.0,-303000000.0,2558000000.0,39307000000.0,398800000.0,398800000.0,371000000.0
Tyson Foods Inc,TSN,,100493,2019.0,Q4,2019-06-30,2019-09-28,,0.93,-1.81,0.27,1.01,,94000000.0,372000000.0,372000000.0,,369000000.0,3000000.0,9745000000.0,10884000000.0,-17000000.0,535000000.0,9745000000.0,1139000000.0,123000000.0,2000000.0,535000000.0,604000000.0,-138000000.0,466000000.0,10884000000.0,396500000.0,396500000.0,366000000.0
Tyson Foods Inc,TSN,,100493,2019.0,FY,2018-09-30,2019-09-28,2019-11-12 07:41:48+00:00,5.1,5.1,1.35,5.52,,396000000.0,2035000000.0,2035000000.0,,2022000000.0,13000000.0,37383000000.0,42405000000.0,55000000.0,2195000000.0,37383000000.0,5022000000.0,462000000.0,11000000.0,2195000000.0,2827000000.0,-396000000.0,2431000000.0,42405000000.0,396500000.0,396500000.0,366000000.0
Tyson Foods Inc,TSN,,100493,2019.0,Q3YTD,2018-09-30,2019-06-29,,4.17,6.91,1.08,4.51,,302000000.0,1663000000.0,1663000000.0,,1653000000.0,10000000.0,27638000000.0,31521000000.0,72000000.0,1660000000.0,27638000000.0,3883000000.0,339000000.0,9000000.0,1660000000.0,2223000000.0,-258000000.0,1965000000.0,31521000000.0,395300000.0,395300000.0,367000000.0
Tyson Foods Inc,TSN,,100493,2019.0,Q3TTM,2018-07-01,2019-06-29,,5.52,8.26,1.28,5.98,,522000000.0,2200000000.0,2200000000.0,,2190000000.0,10000000.0,36298000000.0,41520000000.0,96000000.0,2180000000.0,36298000000.0,5222000000.0,426000000.0,10000000.0,2180000000.0,3042000000.0,-320000000.0,2722000000.0,41520000000.0,395300000.0,395300000.0,367000000.0
Tyson Foods Inc,TSN,,100493,2019.0,Q3,2019-03-31,2019-06-29,2019-08-05 07:39:13+00:00,1.71,1.71,0.33799999999999997,1.84,,43000000.0,681000000.0,681000000.0,,676000000.0,5000000.0,9549000000.0,10885000000.0,62000000.0,555000000.0,9549000000.0,1336000000.0,121000000.0,2000000.0,555000000.0,781000000.0,-57000000.0,724000000.0,10885000000.0,395300000.0,395300000.0,367000000.0
Tyson Foods Inc,TSN,,100493,2019.0,Q2,2018-12-30,2019-03-30,2020-05-04 07:46:34+00:00,1.07,2.27,0.33799999999999997,1.17,,98000000.0,430000000.0,430000000.0,,426000000.0,4000000.0,9251000000.0,10443000000.0,7000000.0,557000000.0,9251000000.0,1192000000.0,119000000.0,5000000.0,557000000.0,635000000.0,-107000000.0,528000000.0,10443000000.0,398100000.0,364000000.0,366000000.0
Tyson Foods Inc,TSN,,100493,2019.0,Q2YTD,2018-09-30,2019-03-30,,2.46,5.2,0.74,2.67,,259000000.0,982000000.0,982000000.0,,977000000.0,5000000.0,18089000000.0,20636000000.0,10000000.0,1105000000.0,18089000000.0,2547000000.0,218000000.0,7000000.0,1105000000.0,1442000000.0,-201000000.0,1241000000.0,20636000000.0,398100000.0,364000000.0,366000000.0
Tyson Foods Inc,TSN,,100493,2019.0,Q2TTM,2018-04-01,2019-03-30,,5.18,7.92,1.22,5.61,,660000000.0,2061000000.0,2061000000.0,,2055000000.0,6000000.0,35501000000.0,40686000000.0,47000000.0,2127000000.0,35501000000.0,5185000000.0,394000000.0,10000000.0,2127000000.0,3058000000.0,-337000000.0,2721000000.0,40686000000.0,398100000.0,364000000.0,366000000.0
Tyson Foods Inc,TSN,,100493,2019.0,Q1,2018-09-30,2018-12-29,2020-02-06 07:56:16+00:00,1.39,2.93,0.405,1.5,,161000000.0,552000000.0,552000000.0,,551000000.0,1000000.0,8838000000.0,10193000000.0,3000000.0,548000000.0,8838000000.0,1355000000.0,99000000.0,2000000.0,548000000.0,807000000.0,-94000000.0,713000000.0,10193000000.0,396400000.0,364000000.0,366000000.0
Tyson Foods Inc,TSN,,100493,2019.0,Q1TTM,2017-12-31,2018-12-29,,4.89,6.43,1.15,5.29,,669000000.0,1947000000.0,1947000000.0,,1944000000.0,3000000.0,35008000000.0,40016000000.0,53000000.0,2091000000.0,35008000000.0,5008000000.0,361000000.0,7000000.0,2091000000.0,2917000000.0,-301000000.0,2616000000.0,40016000000.0,396400000.0,364000000.0,366000000.0
Tyson Foods Inc,TSN,,100493,2020.0,Q2YTD,2019-09-29,2020-03-28,,2.32,4.91,0.8,2.52,,288000000.0,928000000.0,928000000.0,,921000000.0,7000000.0,19242000000.0,21703000000.0,122000000.0,1134000000.0,19242000000.0,2461000000.0,239000000.0,6000000.0,1134000000.0,1327000000.0,-111000000.0,1216000000.0,21703000000.0,395700000.0,363000000.0,365000000.0
Tyson Foods Inc,TSN,,100493,2020.0,Q2TTM,2019-03-31,2020-03-28,,4.96,4.81,1.4,5.37,,425000000.0,1981000000.0,1981000000.0,,1966000000.0,15000000.0,38536000000.0,43472000000.0,167000000.0,2224000000.0,38536000000.0,4936000000.0,483000000.0,10000000.0,2224000000.0,2712000000.0,-306000000.0,2406000000.0,43472000000.0,395700000.0,363000000.0,365000000.0
Tyson Foods Inc,TSN,,100493,2020.0,Q2,2019-12-29,2020-03-28,2020-05-04 07:46:34+00:00,0.92,1.95,0.37799999999999995,1.0,,124000000.0,367000000.0,367000000.0,,364000000.0,3000000.0,9867000000.0,10888000000.0,106000000.0,520000000.0,9867000000.0,1021000000.0,119000000.0,3000000.0,520000000.0,501000000.0,-10000000.0,491000000.0,10888000000.0,395700000.0,363000000.0,365000000.0
Tyson Foods Inc,TSN,,100493,2020.0,Q1TTM,2018-12-30,2019-12-28,,5.11,5.13,1.36,5.54,,399000000.0,2044000000.0,2044000000.0,,2028000000.0,16000000.0,37920000000.0,43027000000.0,68000000.0,2261000000.0,37920000000.0,5107000000.0,483000000.0,12000000.0,2261000000.0,2846000000.0,-403000000.0,2443000000.0,43027000000.0,397900000.0,363000000.0,367000000.0
Tyson Foods Inc,TSN,,100493,2020.0,Q1,2019-09-29,2019-12-28,2020-02-06 07:56:16+00:00,1.4,2.96,0.419,1.52,,164000000.0,561000000.0,561000000.0,,557000000.0,4000000.0,9375000000.0,10815000000.0,16000000.0,614000000.0,9375000000.0,1440000000.0,120000000.0,3000000.0,614000000.0,826000000.0,-101000000.0,725000000.0,10815000000.0,397900000.0,363000000.0,367000000.0
