company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Tyson Foods Inc,TSN,,100493,2016.0,Q3TTM,2015-06-28,2016-07-02,,,102000000.0,611000000.0,374000000.0,,183000000.0,,718000000.0,-2699000000.0,-346000000.0,2771000000.0,-2699000000.0,-346000000.0,2771000000.0,-274000000.0,1639000000.0,1639000000.0,236000000.0,102000000.0,20000000.0,-199000000.0,-44000000.0,-733000000.0,-1729000000.0,-1591000000.0,37000000.0
Tyson Foods Inc,TSN,,100493,2016.0,Q3,2016-04-03,2016-07-02,,,,178000000.0,,3000000.0,78000000.0,,378000000.0,-678000000.0,-150000000.0,768000000.0,-678000000.0,-150000000.0,768000000.0,-57000000.0,485000000.0,485000000.0,27000000.0,11000000.0,13000000.0,-54000000.0,-8000000.0,-160000000.0,-546000000.0,-467000000.0,5000000.0
Tyson Foods Inc,TSN,,100493,2016.0,Q2YTD,2015-10-04,2016-04-02,2017-05-08 07:38:19+00:00,,,348000000.0,,2000000.0,-156000000.0,,340000000.0,-1189000000.0,-352000000.0,1105000000.0,-1189000000.0,-352000000.0,1105000000.0,-434000000.0,895000000.0,895000000.0,18000000.0,78000000.0,2000000.0,-108000000.0,-22000000.0,-355000000.0,-673000000.0,-826000000.0,23000000.0
Tyson Foods Inc,TSN,,100493,2016.0,Q2TTM,2015-03-29,2016-04-02,,,102000000.0,610000000.0,397000000.0,-2000000.0,427000000.0,,1113000000.0,-2503000000.0,-331000000.0,2867000000.0,-2503000000.0,-331000000.0,2867000000.0,31000000.0,1498000000.0,1498000000.0,230000000.0,128000000.0,29000000.0,-180000000.0,-43000000.0,-774000000.0,-2393000000.0,-1171000000.0,60000000.0
Tyson Foods Inc,TSN,,100493,2016.0,Q2,2016-01-03,2016-04-02,,,,176000000.0,,3000000.0,-619000000.0,,317000000.0,-785000000.0,-161000000.0,10000000.0,-785000000.0,-161000000.0,10000000.0,-933000000.0,434000000.0,434000000.0,19000000.0,44000000.0,3000000.0,-54000000.0,-10000000.0,-167000000.0,-653000000.0,-439000000.0,13000000.0
Tyson Foods Inc,TSN,,100493,2016.0,Q1,2015-10-04,2016-01-02,2017-02-06 07:36:48+00:00,,,172000000.0,,-1000000.0,463000000.0,,23000000.0,-404000000.0,-191000000.0,1095000000.0,-404000000.0,-191000000.0,1095000000.0,499000000.0,461000000.0,461000000.0,-1000000.0,34000000.0,-1000000.0,-54000000.0,-12000000.0,-188000000.0,-20000000.0,-387000000.0,10000000.0
Tyson Foods Inc,TSN,,100493,2016.0,Q1TTM,2014-12-28,2016-01-02,,,102000000.0,606000000.0,397000000.0,-11000000.0,529000000.0,,1881000000.0,-1664000000.0,-372000000.0,2853000000.0,-1664000000.0,-372000000.0,2853000000.0,806000000.0,1375000000.0,1375000000.0,241000000.0,102000000.0,27000000.0,-164000000.0,-40000000.0,-811000000.0,-2692000000.0,-791000000.0,55000000.0
Tyson Foods Inc,TSN,,100493,2017.0,FY,2016-10-02,2017-09-30,2019-11-12 07:41:48+00:00,-3081000000.0,119000000.0,642000000.0,0.0,4000000.0,-189000000.0,,15407000000.0,1530000000.0,-4164000000.0,2599000000.0,1530000000.0,-4164000000.0,2599000000.0,-31000000.0,1778000000.0,1778000000.0,249000000.0,154000000.0,4000000.0,-319000000.0,-79000000.0,-1069000000.0,-12852000000.0,-860000000.0,61000000.0
Tyson Foods Inc,TSN,,100493,2017.0,Q4,2017-07-02,2017-09-30,,,119000000.0,99000000.0,,3000000.0,394000000.0,,5047000000.0,-769000000.0,-297000000.0,1150000000.0,-769000000.0,-297000000.0,1150000000.0,87000000.0,395000000.0,395000000.0,143000000.0,26000000.0,6000000.0,-81000000.0,-32000000.0,-287000000.0,-5669000000.0,-92000000.0,16000000.0
Tyson Foods Inc,TSN,,100493,2017.0,Q3YTD,2016-10-02,2017-07-01,2018-08-06 07:39:20+00:00,-3081000000.0,,543000000.0,0.0,1000000.0,-583000000.0,,10360000000.0,2299000000.0,-3867000000.0,1449000000.0,2299000000.0,-3867000000.0,1449000000.0,-118000000.0,1383000000.0,1383000000.0,106000000.0,128000000.0,-2000000.0,-238000000.0,-47000000.0,-782000000.0,-7183000000.0,-768000000.0,45000000.0
Tyson Foods Inc,TSN,,100493,2017.0,Q3TTM,2016-07-03,2017-07-01,,-3081000000.0,88000000.0,634000000.0,,2000000.0,-358000000.0,,10776000000.0,1789000000.0,-4049000000.0,2292000000.0,1789000000.0,-4049000000.0,2292000000.0,34000000.0,1775000000.0,1775000000.0,153000000.0,167000000.0,3000000.0,-292000000.0,-63000000.0,-962000000.0,-7443000000.0,-1419000000.0,54000000.0
Tyson Foods Inc,TSN,,100493,2017.0,Q3,2017-04-02,2017-07-01,,-3081000000.0,,187000000.0,,2000000.0,-186000000.0,,7914000000.0,2908000000.0,-3389000000.0,467000000.0,2908000000.0,-3389000000.0,467000000.0,-12000000.0,448000000.0,448000000.0,18000000.0,45000000.0,8000000.0,-80000000.0,-17000000.0,-315000000.0,-4936000000.0,-35000000.0,16000000.0
Tyson Foods Inc,TSN,,100493,2017.0,Q2YTD,2016-10-02,2017-04-01,2018-05-07 07:37:45+00:00,0.0,,356000000.0,0.0,-1000000.0,-397000000.0,,2446000000.0,-609000000.0,-478000000.0,982000000.0,-609000000.0,-478000000.0,982000000.0,-106000000.0,935000000.0,935000000.0,88000000.0,83000000.0,-10000000.0,-158000000.0,-30000000.0,-467000000.0,-2247000000.0,-733000000.0,29000000.0
Tyson Foods Inc,TSN,,100493,2017.0,Q2TTM,2016-04-03,2017-04-01,,,88000000.0,625000000.0,,3000000.0,-94000000.0,,3240000000.0,-1797000000.0,-810000000.0,2593000000.0,-1797000000.0,-810000000.0,2593000000.0,-11000000.0,1812000000.0,1812000000.0,162000000.0,133000000.0,8000000.0,-266000000.0,-54000000.0,-807000000.0,-3053000000.0,-1851000000.0,43000000.0
Tyson Foods Inc,TSN,,100493,2017.0,Q2,2017-01-01,2017-04-01,,,,179000000.0,,4000000.0,-753000000.0,,1999000000.0,348000000.0,-264000000.0,-152000000.0,348000000.0,-264000000.0,-152000000.0,-64000000.0,341000000.0,341000000.0,81000000.0,77000000.0,2000000.0,-79000000.0,-15000000.0,-267000000.0,-1492000000.0,-157000000.0,16000000.0
Tyson Foods Inc,TSN,,100493,2017.0,Q1,2016-10-02,2016-12-31,2018-02-08 07:43:48+00:00,0.0,,177000000.0,0.0,-5000000.0,356000000.0,,447000000.0,-957000000.0,-214000000.0,1134000000.0,-957000000.0,-214000000.0,1134000000.0,-42000000.0,594000000.0,594000000.0,7000000.0,6000000.0,-12000000.0,-79000000.0,-15000000.0,-200000000.0,-755000000.0,-576000000.0,13000000.0
Tyson Foods Inc,TSN,,100493,2017.0,Q1TTM,2016-01-03,2016-12-31,,,88000000.0,622000000.0,,2000000.0,40000000.0,,1558000000.0,-2930000000.0,-707000000.0,2755000000.0,-2930000000.0,-707000000.0,2755000000.0,-880000000.0,1905000000.0,1905000000.0,100000000.0,100000000.0,9000000.0,-241000000.0,-49000000.0,-707000000.0,-2214000000.0,-2133000000.0,40000000.0
Tyson Foods Inc,TSN,,100493,2018.0,FY,2017-10-01,2018-09-29,2019-11-12 07:41:48+00:00,-1474000000.0,220000000.0,723000000.0,797000000.0,-3000000.0,-1151000000.0,,23927000000.0,-1102000000.0,-1906000000.0,2963000000.0,-1102000000.0,-1906000000.0,2963000000.0,-48000000.0,3027000000.0,3027000000.0,144000000.0,102000000.0,-24000000.0,-431000000.0,-42000000.0,-1200000000.0,-24273000000.0,-427000000.0,37000000.0
Tyson Foods Inc,TSN,,100493,2018.0,Q4,2018-07-01,2018-09-29,,-866000000.0,220000000.0,26000000.0,672000000.0,-1000000.0,272000000.0,,5373000000.0,-455000000.0,-483000000.0,1039000000.0,-455000000.0,-483000000.0,1039000000.0,100000000.0,537000000.0,537000000.0,-16000000.0,5000000.0,28000000.0,-107000000.0,-14000000.0,-313000000.0,-5666000000.0,-60000000.0,10000000.0
Tyson Foods Inc,TSN,,100493,2018.0,Q3YTD,2017-10-01,2018-06-30,2019-08-05 07:39:13+00:00,-608000000.0,,697000000.0,125000000.0,-2000000.0,-1423000000.0,,18554000000.0,-647000000.0,-1423000000.0,1924000000.0,-647000000.0,-1423000000.0,1924000000.0,-148000000.0,2490000000.0,2490000000.0,160000000.0,97000000.0,-52000000.0,-324000000.0,-28000000.0,-887000000.0,-18607000000.0,-367000000.0,27000000.0
Tyson Foods Inc,TSN,,100493,2018.0,Q3TTM,2017-07-02,2018-06-30,,-608000000.0,119000000.0,796000000.0,125000000.0,1000000.0,-1029000000.0,,23601000000.0,-1416000000.0,-1720000000.0,3074000000.0,-1416000000.0,-1720000000.0,3074000000.0,-61000000.0,2885000000.0,2885000000.0,303000000.0,123000000.0,-46000000.0,-405000000.0,-60000000.0,-1174000000.0,-24276000000.0,-459000000.0,43000000.0
Tyson Foods Inc,TSN,,100493,2018.0,Q3,2018-04-01,2018-06-30,,-382000000.0,,238000000.0,,-5000000.0,-23000000.0,,6297000000.0,-71000000.0,-737000000.0,785000000.0,-71000000.0,-737000000.0,785000000.0,-28000000.0,542000000.0,542000000.0,28000000.0,10000000.0,-27000000.0,-108000000.0,-6000000.0,-328000000.0,-6140000000.0,-130000000.0,6000000.0
Tyson Foods Inc,TSN,,100493,2018.0,Q2YTD,2017-10-01,2018-03-31,2019-05-06 07:39:27+00:00,-226000000.0,,459000000.0,125000000.0,3000000.0,-1400000000.0,,12257000000.0,-576000000.0,-686000000.0,1139000000.0,-576000000.0,-686000000.0,1139000000.0,-120000000.0,1948000000.0,1948000000.0,132000000.0,87000000.0,-25000000.0,-216000000.0,-22000000.0,-559000000.0,-12467000000.0,-237000000.0,21000000.0
Tyson Foods Inc,TSN,,100493,2018.0,Q2TTM,2017-04-02,2018-03-31,,-3307000000.0,119000000.0,745000000.0,125000000.0,8000000.0,-1192000000.0,,25218000000.0,1563000000.0,-4372000000.0,2756000000.0,1563000000.0,-4372000000.0,2756000000.0,-45000000.0,2791000000.0,2791000000.0,293000000.0,158000000.0,-11000000.0,-377000000.0,-71000000.0,-1161000000.0,-23072000000.0,-364000000.0,53000000.0
Tyson Foods Inc,TSN,,100493,2018.0,Q2,2017-12-31,2018-03-31,,,,230000000.0,,3000000.0,-636000000.0,,5874000000.0,153000000.0,-264000000.0,13000000.0,153000000.0,-264000000.0,13000000.0,-95000000.0,316000000.0,316000000.0,103000000.0,24000000.0,-3000000.0,-108000000.0,-10000000.0,-263000000.0,-5564000000.0,-73000000.0,12000000.0
Tyson Foods Inc,TSN,,100493,2018.0,Q1,2017-10-01,2017-12-30,2019-02-07 08:21:09+00:00,-226000000.0,,229000000.0,125000000.0,0.0,-764000000.0,,6383000000.0,-729000000.0,-422000000.0,1126000000.0,-729000000.0,-422000000.0,1126000000.0,-25000000.0,1632000000.0,1632000000.0,29000000.0,63000000.0,-22000000.0,-108000000.0,-12000000.0,-296000000.0,-6903000000.0,-164000000.0,9000000.0
Tyson Foods Inc,TSN,,100493,2018.0,Q1TTM,2017-01-01,2017-12-30,,-3307000000.0,119000000.0,694000000.0,125000000.0,9000000.0,-1309000000.0,,21343000000.0,1758000000.0,-4372000000.0,2591000000.0,1758000000.0,-4372000000.0,2591000000.0,-14000000.0,2816000000.0,2816000000.0,271000000.0,211000000.0,-6000000.0,-348000000.0,-76000000.0,-1165000000.0,-19000000000.0,-448000000.0,57000000.0
Tyson Foods Inc,TSN,,100493,2019.0,Q4,2019-06-30,2019-09-28,,-1000000.0,279000000.0,10000000.0,170000000.0,-10000000.0,224000000.0,,5477000000.0,-761000000.0,-129000000.0,978000000.0,-761000000.0,-129000000.0,978000000.0,78000000.0,372000000.0,372000000.0,93000000.0,39000000.0,-10000000.0,-134000000.0,-17000000.0,-288000000.0,-6116000000.0,-27000000.0,17000000.0
Tyson Foods Inc,TSN,,100493,2019.0,FY,2018-09-30,2019-09-28,2019-11-12 07:41:48+00:00,-2462000000.0,279000000.0,819000000.0,170000000.0,-6000000.0,-754000000.0,,23491000000.0,1171000000.0,-3464000000.0,2513000000.0,1171000000.0,-3464000000.0,2513000000.0,214000000.0,2035000000.0,2035000000.0,134000000.0,99000000.0,88000000.0,-537000000.0,-64000000.0,-1259000000.0,-21630000000.0,-252000000.0,63000000.0
Tyson Foods Inc,TSN,,100493,2019.0,Q3TTM,2018-07-01,2019-06-29,,-3327000000.0,220000000.0,835000000.0,672000000.0,3000000.0,-706000000.0,,23387000000.0,1477000000.0,-3818000000.0,2574000000.0,1477000000.0,-3818000000.0,2574000000.0,236000000.0,2200000000.0,2200000000.0,25000000.0,65000000.0,126000000.0,-510000000.0,-61000000.0,-1284000000.0,-21180000000.0,-285000000.0,56000000.0
Tyson Foods Inc,TSN,,100493,2019.0,Q3,2019-03-31,2019-06-29,,-320000000.0,,286000000.0,,-1000000.0,-343000000.0,,2934000000.0,20000000.0,-569000000.0,596000000.0,20000000.0,-569000000.0,596000000.0,46000000.0,681000000.0,681000000.0,-28000000.0,36000000.0,66000000.0,-134000000.0,-17000000.0,-315000000.0,-2737000000.0,-79000000.0,17000000.0
Tyson Foods Inc,TSN,,100493,2019.0,Q3YTD,2018-09-30,2019-06-29,2019-08-05 07:39:13+00:00,-2461000000.0,,809000000.0,0.0,4000000.0,-978000000.0,,18014000000.0,1932000000.0,-3335000000.0,1535000000.0,1932000000.0,-3335000000.0,1535000000.0,136000000.0,1663000000.0,1663000000.0,41000000.0,60000000.0,98000000.0,-403000000.0,-47000000.0,-971000000.0,-15514000000.0,-225000000.0,46000000.0
Tyson Foods Inc,TSN,,100493,2019.0,Q2YTD,2018-09-30,2019-03-30,2020-05-04 07:46:34+00:00,-2141000000.0,,523000000.0,0.0,5000000.0,-635000000.0,,15080000000.0,1912000000.0,-2766000000.0,939000000.0,1912000000.0,-2766000000.0,939000000.0,90000000.0,982000000.0,982000000.0,69000000.0,24000000.0,32000000.0,-269000000.0,-30000000.0,-656000000.0,-12777000000.0,-146000000.0,29000000.0
Tyson Foods Inc,TSN,,100493,2019.0,Q2TTM,2018-04-01,2019-03-30,,-3389000000.0,220000000.0,787000000.0,672000000.0,-1000000.0,-386000000.0,,26750000000.0,1386000000.0,-3986000000.0,2763000000.0,1386000000.0,-3986000000.0,2763000000.0,162000000.0,2061000000.0,2061000000.0,81000000.0,39000000.0,33000000.0,-484000000.0,-50000000.0,-1297000000.0,-24583000000.0,-336000000.0,45000000.0
Tyson Foods Inc,TSN,,100493,2019.0,Q2,2018-12-30,2019-03-30,,,,273000000.0,,5000000.0,-637000000.0,,7735000000.0,201000000.0,-317000000.0,71000000.0,201000000.0,-317000000.0,71000000.0,-40000000.0,430000000.0,430000000.0,5000000.0,21000000.0,22000000.0,-135000000.0,-15000000.0,-338000000.0,-7357000000.0,-63000000.0,14000000.0
Tyson Foods Inc,TSN,,100493,2019.0,Q1,2018-09-30,2018-12-29,2020-02-06 07:56:16+00:00,-2141000000.0,,250000000.0,0.0,0.0,2000000.0,,7345000000.0,1711000000.0,-2449000000.0,868000000.0,1711000000.0,-2449000000.0,868000000.0,130000000.0,552000000.0,552000000.0,64000000.0,3000000.0,10000000.0,-134000000.0,-15000000.0,-318000000.0,-5420000000.0,-83000000.0,15000000.0
Tyson Foods Inc,TSN,,100493,2019.0,Q1TTM,2017-12-31,2018-12-29,,-3389000000.0,220000000.0,744000000.0,672000000.0,-3000000.0,-385000000.0,,24889000000.0,1338000000.0,-3933000000.0,2705000000.0,1338000000.0,-3933000000.0,2705000000.0,107000000.0,1947000000.0,1947000000.0,179000000.0,42000000.0,8000000.0,-457000000.0,-45000000.0,-1222000000.0,-22790000000.0,-346000000.0,43000000.0
Tyson Foods Inc,TSN,,100493,2020.0,Q2TTM,2019-03-31,2020-03-28,,-505000000.0,279000000.0,877000000.0,199000000.0,-20000000.0,-333000000.0,,22575000000.0,-1080000000.0,-1575000000.0,2834000000.0,-1080000000.0,-1575000000.0,2834000000.0,159000000.0,1981000000.0,1981000000.0,30000000.0,103000000.0,-25000000.0,-569000000.0,-82000000.0,-1227000000.0,-22887000000.0,-302000000.0,65000000.0
Tyson Foods Inc,TSN,,100493,2020.0,Q2,2019-12-29,2020-03-28,,-184000000.0,,293000000.0,,-16000000.0,-232000000.0,,9271000000.0,168000000.0,-496000000.0,366000000.0,168000000.0,-496000000.0,366000000.0,22000000.0,367000000.0,367000000.0,-62000000.0,8000000.0,1000000.0,-151000000.0,-13000000.0,-312000000.0,-8896000000.0,-64000000.0,12000000.0
Tyson Foods Inc,TSN,,100493,2020.0,Q2YTD,2019-09-29,2020-03-28,2020-05-04 07:46:34+00:00,-184000000.0,,581000000.0,29000000.0,-9000000.0,-214000000.0,,14164000000.0,-339000000.0,-877000000.0,1260000000.0,-339000000.0,-877000000.0,1260000000.0,35000000.0,928000000.0,928000000.0,-35000000.0,28000000.0,-81000000.0,-301000000.0,-48000000.0,-624000000.0,-14034000000.0,-196000000.0,31000000.0
Tyson Foods Inc,TSN,,100493,2020.0,Q1TTM,2018-12-30,2019-12-28,,-321000000.0,279000000.0,857000000.0,199000000.0,1000000.0,-738000000.0,,21039000000.0,-1047000000.0,-1396000000.0,2539000000.0,-1047000000.0,-1396000000.0,2539000000.0,97000000.0,2044000000.0,2044000000.0,97000000.0,116000000.0,-4000000.0,-553000000.0,-84000000.0,-1253000000.0,-21348000000.0,-301000000.0,67000000.0
Tyson Foods Inc,TSN,,100493,2020.0,Q1,2019-09-29,2019-12-28,2020-02-06 07:56:16+00:00,0.0,,288000000.0,29000000.0,7000000.0,18000000.0,,4893000000.0,-507000000.0,-381000000.0,894000000.0,-507000000.0,-381000000.0,894000000.0,13000000.0,561000000.0,561000000.0,27000000.0,20000000.0,-82000000.0,-150000000.0,-35000000.0,-312000000.0,-5138000000.0,-132000000.0,19000000.0
