company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2017.0,Q3,2017-07-01,2017-09-30,2018-10-30 12:08:17+00:00,0.58,0.58,0.18,0.58,,27000000.0,104000000.0,104000000.0,105000000.0,-1000000.0,724000000.0,1195000000.0,0.0,,45000000.0,4000000.0,270000000.0,724000000.0,471000000.0,21000000.0,319000000.0,152000000.0,-21000000.0,131000000.0,1195000000.0,181000000.0,179601000.0,180877000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.44,1.44,0.54,1.44,,62000000.0,260000000.0,260000000.0,260000000.0,,2090000000.0,3430000000.0,9000000.0,,131000000.0,22000000.0,812000000.0,2090000000.0,1340000000.0,62000000.0,965000000.0,375000000.0,-53000000.0,322000000.0,3430000000.0,181000000.0,179601000.0,180877000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2017.0,Q3TTM,2016-10-01,2017-09-30,,1.72,1.72,0.69,1.72,,102000000.0,310000000.0,310000000.0,310000000.0,,2778000000.0,4525000000.0,8000000.0,,166000000.0,34000000.0,1061000000.0,2778000000.0,1747000000.0,82000000.0,1261000000.0,486000000.0,-74000000.0,412000000.0,4525000000.0,181000000.0,179601000.0,180877000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2017.0,Q2,2017-04-01,2017-06-30,2018-07-31 12:04:55+00:00,0.55,0.55,0.18,0.55,,21000000.0,100000000.0,100000000.0,99000000.0,1000000.0,707000000.0,1164000000.0,5000000.0,,44000000.0,6000000.0,270000000.0,707000000.0,457000000.0,21000000.0,320000000.0,137000000.0,-16000000.0,121000000.0,1164000000.0,180000000.0,179599000.0,180600000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.86,0.86,0.36,0.86,,35000000.0,156000000.0,156000000.0,155000000.0,1000000.0,1366000000.0,2235000000.0,9000000.0,,86000000.0,18000000.0,542000000.0,1366000000.0,869000000.0,41000000.0,646000000.0,223000000.0,-32000000.0,191000000.0,2235000000.0,180000000.0,179599000.0,180600000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.55,1.55,0.67,1.55,,97000000.0,279000000.0,279000000.0,278000000.0,1000000.0,2594000000.0,4227000000.0,10000000.0,,144000000.0,36000000.0,1010000000.0,2594000000.0,1633000000.0,77000000.0,1190000000.0,443000000.0,-67000000.0,376000000.0,4227000000.0,180000000.0,179599000.0,180600000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 13:11:29+00:00,0.31,0.31,0.18,0.31,,14000000.0,56000000.0,56000000.0,56000000.0,,659000000.0,1071000000.0,4000000.0,,42000000.0,12000000.0,272000000.0,659000000.0,412000000.0,20000000.0,326000000.0,86000000.0,-16000000.0,70000000.0,1071000000.0,180600000.0,179576000.0,180700000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.39,1.39,0.64,1.39,,95000000.0,250000000.0,250000000.0,250000000.0,,2450000000.0,3995000000.0,6000000.0,,127000000.0,36000000.0,967000000.0,2450000000.0,1545000000.0,76000000.0,1130000000.0,415000000.0,-70000000.0,345000000.0,3995000000.0,180600000.0,179576000.0,180700000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 12:33:04+00:00,3.05,3.05,0.84,3.03,0.0,36000000.0,549000000.0,549000000.0,549000000.0,0.0,3181000000.0,5207000000.0,13000000.0,,189000000.0,22000000.0,1161000000.0,3181000000.0,2026000000.0,82000000.0,1372000000.0,654000000.0,-69000000.0,585000000.0,5207000000.0,180000000.0,179800000.0,181100000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2018.0,Q4,2018-10-01,2018-12-31,,1.24,1.24,0.21,1.24,,-46000000.0,225000000.0,225000000.0,225000000.0,,844000000.0,1386000000.0,4000000.0,,52000000.0,3000000.0,293000000.0,844000000.0,542000000.0,19000000.0,348000000.0,194000000.0,-15000000.0,179000000.0,1386000000.0,180000000.0,179800000.0,181100000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 15:41:40+00:00,0.73,0.73,0.21,0.72,0.0,31000000.0,130000000.0,130000000.0,130000000.0,,782000000.0,1287000000.0,6000000.0,,46000000.0,4000000.0,279000000.0,782000000.0,505000000.0,21000000.0,329000000.0,176000000.0,-15000000.0,161000000.0,1287000000.0,178100000.0,179676000.0,181090000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2018.0,Q3YTD,2018-01-01,2018-09-30,,1.81,1.81,0.63,1.79,,82000000.0,324000000.0,324000000.0,324000000.0,,2337000000.0,3821000000.0,9000000.0,,137000000.0,19000000.0,868000000.0,2337000000.0,1484000000.0,63000000.0,1024000000.0,460000000.0,-54000000.0,406000000.0,3821000000.0,178100000.0,179676000.0,181090000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2018.0,Q3TTM,2017-10-01,2018-09-30,,2.21,2.21,0.81,2.18,,156000000.0,394000000.0,394000000.0,395000000.0,-1000000.0,3107000000.0,5098000000.0,-4000000.0,,187000000.0,22000000.0,1145000000.0,3107000000.0,1991000000.0,83000000.0,1354000000.0,637000000.0,-87000000.0,550000000.0,5098000000.0,178100000.0,179676000.0,181090000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 13:05:06+00:00,0.64,0.64,0.21,0.64,,35000000.0,115000000.0,115000000.0,115000000.0,,798000000.0,1317000000.0,0.0,,50000000.0,5000000.0,293000000.0,798000000.0,519000000.0,21000000.0,348000000.0,171000000.0,-21000000.0,150000000.0,1317000000.0,179700000.0,179805000.0,181042000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.08,1.08,0.42,1.07,,51000000.0,194000000.0,194000000.0,194000000.0,,1555000000.0,2534000000.0,3000000.0,,91000000.0,15000000.0,589000000.0,1555000000.0,979000000.0,42000000.0,695000000.0,284000000.0,-39000000.0,245000000.0,2534000000.0,179700000.0,179805000.0,181042000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2018.0,Q2TTM,2017-07-01,2018-06-30,,2.06,2.06,0.78,2.04,,152000000.0,368000000.0,368000000.0,370000000.0,-2000000.0,3049000000.0,5006000000.0,-10000000.0,,186000000.0,22000000.0,1136000000.0,3049000000.0,1957000000.0,83000000.0,1344000000.0,613000000.0,-93000000.0,520000000.0,5006000000.0,179700000.0,179805000.0,181042000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 13:05:46+00:00,0.44,0.44,0.21,0.43,,16000000.0,79000000.0,79000000.0,79000000.0,,757000000.0,1217000000.0,3000000.0,,41000000.0,10000000.0,296000000.0,757000000.0,460000000.0,21000000.0,347000000.0,113000000.0,-18000000.0,95000000.0,1217000000.0,179500000.0,179881000.0,181365000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2018.0,Q1TTM,2017-04-01,2018-03-31,,1.97,1.97,0.75,1.95,,138000000.0,353000000.0,353000000.0,354000000.0,-1000000.0,2958000000.0,4853000000.0,-5000000.0,,180000000.0,23000000.0,1113000000.0,2958000000.0,1895000000.0,83000000.0,1316000000.0,579000000.0,-88000000.0,491000000.0,4853000000.0,179500000.0,179881000.0,181365000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2019.0,Q4,2019-10-01,2019-12-31,,0.66,0.66,0.24,0.65,,60000000.0,118000000.0,118000000.0,118000000.0,,834000000.0,1371000000.0,-2000000.0,,49000000.0,5000000.0,288000000.0,834000000.0,537000000.0,15000000.0,342000000.0,195000000.0,-17000000.0,178000000.0,1371000000.0,179800000.0,180000000.0,181200000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 12:33:04+00:00,2.23,2.23,0.96,2.21,148000000.0,15000000.0,401000000.0,401000000.0,401000000.0,0.0,3203000000.0,5249000000.0,-3000000.0,,191000000.0,63000000.0,1158000000.0,3203000000.0,2046000000.0,67000000.0,1560000000.0,486000000.0,-70000000.0,416000000.0,5249000000.0,179800000.0,180000000.0,181200000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2019.0,Q3YTD,2019-01-01,2019-09-30,,1.57,1.57,0.72,1.56,148000000.0,-45000000.0,283000000.0,283000000.0,283000000.0,,2369000000.0,3878000000.0,-1000000.0,,142000000.0,58000000.0,870000000.0,2369000000.0,1509000000.0,52000000.0,1218000000.0,291000000.0,-53000000.0,238000000.0,3878000000.0,180600000.0,180072000.0,181212000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2019.0,Q3TTM,2018-10-01,2019-09-30,,2.81,2.81,0.93,2.8,148000000.0,-91000000.0,508000000.0,508000000.0,508000000.0,,3213000000.0,5264000000.0,3000000.0,,194000000.0,61000000.0,1163000000.0,3213000000.0,2051000000.0,71000000.0,1566000000.0,485000000.0,-68000000.0,417000000.0,5264000000.0,180600000.0,180072000.0,181212000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 15:41:40+00:00,0.36,0.36,0.24,0.36,148000000.0,-77000000.0,65000000.0,65000000.0,65000000.0,,787000000.0,1296000000.0,-7000000.0,,44000000.0,33000000.0,273000000.0,787000000.0,509000000.0,16000000.0,498000000.0,11000000.0,-23000000.0,-12000000.0,1296000000.0,180600000.0,180072000.0,181212000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.21,1.21,0.48,1.2,,32000000.0,218000000.0,218000000.0,218000000.0,,1582000000.0,2582000000.0,6000000.0,,98000000.0,25000000.0,597000000.0,1582000000.0,1000000000.0,36000000.0,720000000.0,280000000.0,-30000000.0,250000000.0,2582000000.0,180500000.0,179999000.0,181153000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2019.0,Q2TTM,2018-07-01,2019-06-30,,3.18,3.18,0.9,3.16,,17000000.0,573000000.0,573000000.0,573000000.0,,3208000000.0,5255000000.0,16000000.0,,196000000.0,32000000.0,1169000000.0,3208000000.0,2047000000.0,76000000.0,1397000000.0,650000000.0,-60000000.0,590000000.0,5255000000.0,180500000.0,179999000.0,181153000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 13:05:06+00:00,0.77,0.77,0.24,0.77,,17000000.0,139000000.0,139000000.0,139000000.0,,819000000.0,1345000000.0,3000000.0,,47000000.0,14000000.0,294000000.0,819000000.0,526000000.0,18000000.0,355000000.0,171000000.0,-15000000.0,156000000.0,1345000000.0,180500000.0,179999000.0,181153000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 13:28:31+00:00,0.44,0.44,0.24,0.43,,15000000.0,79000000.0,79000000.0,79000000.0,,763000000.0,1237000000.0,3000000.0,,51000000.0,11000000.0,303000000.0,763000000.0,474000000.0,18000000.0,365000000.0,109000000.0,-15000000.0,94000000.0,1237000000.0,179500000.0,179700000.0,181100000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2019.0,Q1TTM,2018-04-01,2019-03-31,,3.05,3.05,0.87,3.03,,35000000.0,549000000.0,549000000.0,549000000.0,,3187000000.0,5227000000.0,13000000.0,,199000000.0,23000000.0,1168000000.0,3187000000.0,2040000000.0,79000000.0,1390000000.0,650000000.0,-66000000.0,584000000.0,5227000000.0,179500000.0,179700000.0,181100000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2020.0,Q1TTM,2019-04-01,2020-03-31,,2.0,2.0,0.72,1.99,148000000.0,4000000.0,360000000.0,360000000.0,360000000.0,,3154000000.0,5135000000.0,-9000000.0,,189000000.0,54000000.0,1152000000.0,3154000000.0,1981000000.0,65000000.0,1543000000.0,438000000.0,-74000000.0,364000000.0,5135000000.0,181000000.0,180200000.0,181300000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 13:28:31+00:00,0.21,0.21,0.0,0.21,,4000000.0,38000000.0,38000000.0,38000000.0,,714000000.0,1123000000.0,-3000000.0,,49000000.0,2000000.0,297000000.0,714000000.0,409000000.0,16000000.0,348000000.0,61000000.0,-19000000.0,42000000.0,1123000000.0,181000000.0,180200000.0,181300000.0
