company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 12:35:48+00:00,1.78,1.78,0.71,1.75,246900000.0,427200000.0,459000000.0,459000000.0,459000000.0,,1902500000.0,3493100000.0,-1500000.0,,439200000.0,1902500000.0,1590600000.0,27700000.0,10900000.0,866400000.0,724200000.0,-18300000.0,705900000.0,3493100000.0,257900000.0,257600000.0,262100000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,Q4,2016-10-01,2016-12-31,,0.43,0.43,0.18,0.43,59100000.0,116300000.0,110400000.0,110400000.0,110400000.0,,488000000.0,896000000.0,,,118300000.0,488000000.0,408000000.0,7000000.0,3100000.0,234600000.0,173400000.0,-3900000.0,169500000.0,896000000.0,257900000.0,257600000.0,262100000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 12:53:03+00:00,0.48,0.48,0.177,0.47,68400000.0,98200000.0,124000000.0,124000000.0,124000000.0,,475100000.0,870700000.0,300000.0,,101400000.0,475100000.0,395600000.0,6800000.0,2900000.0,199600000.0,196000000.0,-3600000.0,192400000.0,870700000.0,258300000.0,258000000.0,262700000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.35,1.35,0.53,1.35,187800000.0,310900000.0,348600000.0,348600000.0,348600000.0,,1414500000.0,2597100000.0,-1500000.0,,320900000.0,1414500000.0,1182600000.0,20700000.0,7800000.0,631800000.0,550800000.0,-14400000.0,536400000.0,2597100000.0,258300000.0,258000000.0,262700000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,Q3TTM,2015-10-01,2016-09-30,,1.77,1.77,0.7,1.77,243600000.0,431000000.0,457700000.0,457700000.0,457700000.0,,1890700000.0,3470700000.0,-1100000.0,,429000000.0,1890700000.0,1580000000.0,28300000.0,10700000.0,860000000.0,720000000.0,-18700000.0,701300000.0,3470700000.0,258300000.0,258000000.0,262700000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 13:05:37+00:00,0.43,0.43,0.18,0.43,59400000.0,120200000.0,111600000.0,111600000.0,111600000.0,,469400000.0,877400000.0,-100000.0,,112500000.0,469400000.0,408000000.0,7100000.0,2900000.0,232700000.0,175300000.0,-4300000.0,171000000.0,877400000.0,259500000.0,257000000.0,261900000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.87,0.87,0.36,0.87,119400000.0,212700000.0,224600000.0,224600000.0,224600000.0,,939400000.0,1726400000.0,-1800000.0,,219500000.0,939400000.0,787000000.0,13900000.0,4900000.0,432200000.0,354800000.0,-10800000.0,344000000.0,1726400000.0,259500000.0,257000000.0,261900000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.77,1.77,0.7,1.77,240500000.0,425600000.0,454100000.0,454100000.0,454100000.0,,1891600000.0,3461800000.0,-2200000.0,,430000000.0,1891600000.0,1570200000.0,28900000.0,11100000.0,855600000.0,714600000.0,-20000000.0,694600000.0,3461800000.0,259500000.0,257000000.0,261900000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 11:13:03+00:00,0.44,0.44,0.17800000000000002,0.43,60000000.0,92500000.0,113000000.0,113000000.0,113000000.0,,470000000.0,849000000.0,-1700000.0,,107000000.0,470000000.0,379000000.0,6800000.0,2000000.0,199500000.0,179500000.0,-6500000.0,173000000.0,849000000.0,256800000.0,258800000.0,263600000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.61,1.61,0.69,1.61,226900000.0,421200000.0,416200000.0,416200000.0,416200000.0,,1896200000.0,3431500000.0,-3700000.0,,432500000.0,1896200000.0,1535300000.0,29700000.0,-5100000.0,853700000.0,681600000.0,-38500000.0,643100000.0,3431500000.0,256800000.0,258800000.0,263600000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,FY,2017-01-01,2017-12-31,2020-02-18 11:12:28+00:00,2.97,2.97,0.76,2.9,-50700000.0,454200000.0,743400000.0,743400000.0,743400000.0,,2046600000.0,3776200000.0,-300000.0,,542700000.0,2046600000.0,1729600000.0,52600000.0,12900000.0,996900000.0,732700000.0,-40000000.0,692700000.0,3776200000.0,250300000.0,250600000.0,256100000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,Q4,2017-10-01,2017-12-31,,1.62,1.62,0.19,1.62,-206900000.0,120600000.0,405600000.0,405600000.0,405600000.0,,551700000.0,1033100000.0,-800000.0,,146100000.0,551700000.0,481400000.0,18700000.0,3500000.0,266700000.0,214700000.0,-16000000.0,198700000.0,1033100000.0,250300000.0,250600000.0,256100000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,Q3,2017-07-01,2017-09-30,2018-11-01 12:13:20+00:00,0.53,0.53,0.19,0.52,53600000.0,111900000.0,133400000.0,133400000.0,133400000.0,,529400000.0,967900000.0,1200000.0,,127900000.0,529400000.0,438500000.0,16400000.0,3500000.0,239800000.0,198700000.0,-11700000.0,187000000.0,967900000.0,251700000.0,249700000.0,255300000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,Q3TTM,2016-10-01,2017-09-30,,1.79,1.79,0.76,1.79,215300000.0,449900000.0,448200000.0,448200000.0,448200000.0,,1982900000.0,3639100000.0,500000.0,,514900000.0,1982900000.0,1656200000.0,40900000.0,12500000.0,964800000.0,691400000.0,-27900000.0,663500000.0,3639100000.0,251700000.0,249700000.0,255300000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 11:58:20+00:00,0.29,0.29,0.19,0.29,43900000.0,130900000.0,72900000.0,72900000.0,72900000.0,,487600000.0,898000000.0,-500000.0,,156300000.0,487600000.0,410400000.0,9300000.0,3400000.0,287200000.0,123200000.0,-6400000.0,116800000.0,898000000.0,251400000.0,249800000.0,255600000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.82,0.82,0.38,0.82,102600000.0,221700000.0,204400000.0,204400000.0,204400000.0,,965500000.0,1775200000.0,-700000.0,,268700000.0,965500000.0,809700000.0,17500000.0,5900000.0,490400000.0,319300000.0,-12300000.0,307000000.0,1775200000.0,251400000.0,249800000.0,255600000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.76,1.76,0.75,1.76,230100000.0,436200000.0,438800000.0,438800000.0,438800000.0,,1928600000.0,3541900000.0,-400000.0,,488400000.0,1928600000.0,1613300000.0,31300000.0,11900000.0,924600000.0,688700000.0,-19800000.0,668900000.0,3541900000.0,251400000.0,249800000.0,255600000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 13:39:14+00:00,0.52,0.52,0.19,0.51,58700000.0,90800000.0,131500000.0,131500000.0,131500000.0,,477900000.0,877200000.0,-200000.0,,112400000.0,477900000.0,399300000.0,8200000.0,2500000.0,203200000.0,196100000.0,-5900000.0,190200000.0,877200000.0,252900000.0,254100000.0,259700000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.88,1.88,0.73,1.88,245600000.0,425500000.0,477500000.0,477500000.0,477500000.0,,1910400000.0,3521300000.0,,,444600000.0,1910400000.0,1610900000.0,29100000.0,11400000.0,870100000.0,740800000.0,-17700000.0,723100000.0,3521300000.0,252900000.0,254100000.0,259700000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,FY,2018-01-01,2018-12-31,2020-02-18 11:12:28+00:00,2.32,2.32,0.87,2.27,150900000.0,483200000.0,568600000.0,568600000.0,568600000.0,,2305100000.0,4145900000.0,-3900000.0,,565900000.0,2305100000.0,1840800000.0,79400000.0,11100000.0,1049100000.0,791700000.0,-72200000.0,719500000.0,4145900000.0,245100000.0,245500000.0,250700000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,Q4,2018-10-01,2018-12-31,,0.58,0.58,0.21,0.57,33300000.0,126400000.0,142800000.0,142800000.0,142800000.0,,600100000.0,1074400000.0,-800000.0,,154500000.0,600100000.0,474300000.0,19700000.0,3200000.0,280900000.0,193400000.0,-17300000.0,176100000.0,1074400000.0,245100000.0,245500000.0,250700000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 11:54:55+00:00,0.6,0.6,0.22,0.58,41000000.0,120500000.0,146300000.0,146300000.0,146300000.0,,577500000.0,1037600000.0,-300000.0,,135400000.0,577500000.0,460100000.0,19400000.0,2800000.0,255900000.0,204200000.0,-16900000.0,187300000.0,1037600000.0,243800000.0,245700000.0,251100000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,Q3YTD,2018-01-01,2018-09-30,,1.73,1.73,0.65,1.73,117600000.0,356800000.0,425800000.0,425800000.0,425800000.0,,1705000000.0,3071500000.0,-3100000.0,,411400000.0,1705000000.0,1366500000.0,59700000.0,7900000.0,768200000.0,598300000.0,-54900000.0,543400000.0,3071500000.0,243800000.0,245700000.0,251100000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,Q3TTM,2017-10-01,2018-09-30,,3.38,3.38,0.84,3.38,-89300000.0,477400000.0,831400000.0,831400000.0,831400000.0,,2256700000.0,4104600000.0,-3900000.0,,557500000.0,2256700000.0,1847900000.0,78400000.0,11400000.0,1034900000.0,813000000.0,-70900000.0,742100000.0,4104600000.0,243800000.0,245700000.0,251100000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 12:52:23+00:00,0.5,0.5,0.22,0.49,33700000.0,136400000.0,121700000.0,121700000.0,121700000.0,,573000000.0,1027900000.0,-700000.0,,144700000.0,573000000.0,454900000.0,20200000.0,2500000.0,281100000.0,173800000.0,-18400000.0,155400000.0,1027900000.0,243400000.0,244800000.0,249300000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.14,1.14,0.43,1.14,76600000.0,236300000.0,279500000.0,279500000.0,279500000.0,,1127500000.0,2033900000.0,-2800000.0,,276000000.0,1127500000.0,906400000.0,40300000.0,5100000.0,512300000.0,394100000.0,-38000000.0,356100000.0,2033900000.0,243400000.0,244800000.0,249300000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,Q2TTM,2017-07-01,2018-06-30,,3.34,3.34,0.82,3.34,-76700000.0,468800000.0,818500000.0,818500000.0,818500000.0,,2208600000.0,4034900000.0,-2400000.0,,550000000.0,2208600000.0,1826300000.0,75400000.0,12100000.0,1018800000.0,807500000.0,-65700000.0,741800000.0,4034900000.0,243400000.0,244800000.0,249300000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 13:57:15+00:00,0.64,0.64,0.22,0.63,42900000.0,99900000.0,157800000.0,157800000.0,157800000.0,,554500000.0,1006000000.0,-2100000.0,,131300000.0,554500000.0,451500000.0,20100000.0,2600000.0,231200000.0,220300000.0,-19600000.0,200700000.0,1006000000.0,246600000.0,244900000.0,250000000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,Q1TTM,2017-04-01,2018-03-31,,3.14,3.14,0.8,3.14,-66500000.0,463300000.0,769700000.0,769700000.0,769700000.0,,2123200000.0,3905000000.0,-2200000.0,,561600000.0,2123200000.0,1781800000.0,64500000.0,13000000.0,1024900000.0,756900000.0,-53700000.0,703200000.0,3905000000.0,246600000.0,244900000.0,250000000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,Q4,2019-10-01,2019-12-31,,0.59,0.59,0.22,0.57,33300000.0,162600000.0,144400000.0,144400000.0,144400000.0,,620200000.0,1144200000.0,-1200000.0,,166200000.0,620200000.0,524000000.0,18000000.0,1700000.0,328800000.0,195200000.0,-17500000.0,177700000.0,1144200000.0,246400000.0,246200000.0,252100000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 11:12:28+00:00,2.5,2.5,0.91,2.44,157800000.0,515000000.0,615900000.0,615900000.0,615900000.0,,2373700000.0,4357700000.0,-1100000.0,,628800000.0,2373700000.0,1984000000.0,73600000.0,8200000.0,1143800000.0,840200000.0,-66500000.0,773700000.0,4357700000.0,246400000.0,246200000.0,252100000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,Q3YTD,2019-01-01,2019-09-30,,1.91,1.91,0.69,1.87,124500000.0,352400000.0,471500000.0,471500000.0,471500000.0,,1753500000.0,3213500000.0,100000.0,,462600000.0,1753500000.0,1460000000.0,55600000.0,6500000.0,815000000.0,645000000.0,-49000000.0,596000000.0,3213500000.0,245800000.0,246800000.0,252900000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,Q3TTM,2018-10-01,2019-09-30,,2.49,2.49,0.9,2.44,157800000.0,478800000.0,614300000.0,614300000.0,614300000.0,,2353600000.0,4287900000.0,-700000.0,,617100000.0,2353600000.0,1934300000.0,75300000.0,9700000.0,1095900000.0,838400000.0,-66300000.0,772100000.0,4287900000.0,245800000.0,246800000.0,252900000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 11:54:55+00:00,0.64,0.64,0.23,0.62,43300000.0,125200000.0,157300000.0,157300000.0,157300000.0,,581700000.0,1089400000.0,300000.0,,165700000.0,581700000.0,507700000.0,18900000.0,2400000.0,290900000.0,216800000.0,-16200000.0,200600000.0,1089400000.0,245800000.0,246800000.0,252900000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.27,1.27,0.46,1.25,81200000.0,227200000.0,314200000.0,314200000.0,314200000.0,,1171800000.0,2124100000.0,-200000.0,,296900000.0,1171800000.0,952300000.0,36700000.0,4100000.0,524100000.0,428200000.0,-32800000.0,395400000.0,2124100000.0,247300000.0,246400000.0,252700000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,Q2TTM,2018-07-01,2019-06-30,,2.45,2.45,0.89,2.45,155500000.0,474100000.0,603300000.0,603300000.0,603300000.0,,2349400000.0,4236100000.0,-1300000.0,,586800000.0,2349400000.0,1886700000.0,75800000.0,10100000.0,1060900000.0,825800000.0,-67000000.0,758800000.0,4236100000.0,247300000.0,246400000.0,252700000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,Q2,2019-04-01,2019-06-30,2019-07-31 12:52:23+00:00,0.56,0.56,0.23,0.55,31800000.0,129100000.0,138500000.0,138500000.0,138500000.0,,597900000.0,1079400000.0,-100000.0,,165000000.0,597900000.0,481500000.0,18900000.0,1900000.0,294100000.0,187400000.0,-17100000.0,170300000.0,1079400000.0,247300000.0,246400000.0,252700000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,Q1,2019-01-01,2019-03-31,2020-04-30 13:12:19+00:00,0.71,0.71,0.23,0.7,49400000.0,98100000.0,175700000.0,175700000.0,175700000.0,,573900000.0,1044700000.0,-100000.0,,131900000.0,573900000.0,470800000.0,17800000.0,2200000.0,230000000.0,240800000.0,-15700000.0,225100000.0,1044700000.0,247500000.0,246100000.0,251900000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,Q1TTM,2018-04-01,2019-03-31,,2.38,2.38,0.88,2.38,157400000.0,481400000.0,586500000.0,586500000.0,586500000.0,,2324500000.0,4184600000.0,-1900000.0,,566500000.0,2324500000.0,1860100000.0,77100000.0,10700000.0,1047900000.0,812200000.0,-68300000.0,743900000.0,4184600000.0,247500000.0,246100000.0,251900000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2020.0,Q1TTM,2019-04-01,2020-03-31,,2.73,2.73,0.92,2.66,178000000.0,513300000.0,670000000.0,670000000.0,670000000.0,,2433000000.0,4478200000.0,-1600000.0,,617900000.0,2433000000.0,2045200000.0,72100000.0,7700000.0,1131200000.0,914000000.0,-66000000.0,848000000.0,4478200000.0,244500000.0,245600000.0,251000000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2020.0,Q1,2020-01-01,2020-03-31,2020-04-30 13:12:19+00:00,0.94,0.94,0.24,0.92,69600000.0,96400000.0,229800000.0,229800000.0,229800000.0,,633200000.0,1165200000.0,-600000.0,,121000000.0,633200000.0,532000000.0,16300000.0,1700000.0,217400000.0,314600000.0,-15200000.0,299400000.0,1165200000.0,244500000.0,245600000.0,251000000.0
