company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2015.0,Q3,2015-07-01,2015-09-30,,,10400000.0,33900000.0,1300000.0,14500000.0,-8900000.0,10500000.0,,,-132400000.0,-11700000.0,160400000.0,-132400000.0,-11700000.0,160400000.0,7400000.0,120400000.0,120400000.0,4600000.0,10500000.0,-1000000.0,-43900000.0,,-10700000.0,-99000000.0,,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 12:42:21+00:00,-74900000.0,21800000.0,76800000.0,14500000.0,29600000.0,-9400000.0,-12100000.0,,,-347900000.0,-110900000.0,248400000.0,-347900000.0,-110900000.0,248400000.0,-219800000.0,180900000.0,180900000.0,28200000.0,26400000.0,-2000000.0,-87500000.0,,-34000000.0,-23700000.0,-263100000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2015.0,Q2TTM,2014-07-01,2015-06-30,,-290600000.0,39600000.0,169000000.0,27700000.0,57300000.0,-30100000.0,49900000.0,-17900000.0,299800000.0,-164200000.0,-381300000.0,581900000.0,-164200000.0,-381300000.0,581900000.0,6300000.0,403400000.0,403400000.0,31700000.0,65200000.0,-3300000.0,-170400000.0,,-87400000.0,-34000000.0,-306900000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2015.0,Q2,2015-04-01,2015-06-30,,,10400000.0,73100000.0,13100000.0,15000000.0,6300000.0,-25500000.0,,-127100000.0,-194000000.0,-13000000.0,104200000.0,-194000000.0,-13000000.0,104200000.0,-96500000.0,73700000.0,73700000.0,30600000.0,7100000.0,-900000.0,-43800000.0,,-12100000.0,-23300000.0,-6900000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 11:45:44+00:00,-74900000.0,11400000.0,3700000.0,1400000.0,14600000.0,-15700000.0,13400000.0,,127100000.0,-153900000.0,-97900000.0,144200000.0,-153900000.0,-97900000.0,144200000.0,-123300000.0,107200000.0,107200000.0,-2400000.0,19300000.0,-1100000.0,-43700000.0,,-21900000.0,-400000.0,-256200000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2015.0,Q1TTM,2014-04-01,2015-03-31,,-290600000.0,37400000.0,173500000.0,25800000.0,57000000.0,-32100000.0,60300000.0,,426900000.0,-170600000.0,-379700000.0,582100000.0,-170600000.0,-379700000.0,582100000.0,-300000.0,418500000.0,418500000.0,8900000.0,57200000.0,-3000000.0,-168700000.0,,-86100000.0,-11000000.0,-475000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 12:35:48+00:00,-305300000.0,47900000.0,188400000.0,25600000.0,59700000.0,-3300000.0,99100000.0,,68900000.0,-439600000.0,-354600000.0,655300000.0,-439600000.0,-354600000.0,655300000.0,-142200000.0,459000000.0,459000000.0,-10400000.0,74500000.0,500000.0,-183000000.0,,-49800000.0,0.0,-400000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,Q4,2016-10-01,2016-12-31,,-129800000.0,12700000.0,53700000.0,10500000.0,14700000.0,-5900000.0,19100000.0,,68900000.0,-46900000.0,-151800000.0,160300000.0,-46900000.0,-151800000.0,160300000.0,-44300000.0,110400000.0,110400000.0,3400000.0,2700000.0,-300000.0,-45600000.0,,-21700000.0,127100000.0,-200000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 12:53:03+00:00,-175500000.0,35200000.0,134700000.0,15100000.0,45000000.0,2600000.0,80000000.0,,0.0,-392700000.0,-202800000.0,495000000.0,-392700000.0,-202800000.0,495000000.0,-97900000.0,348600000.0,348600000.0,-13800000.0,71800000.0,800000.0,-137400000.0,,-28100000.0,-127100000.0,-200000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,Q3TTM,2015-10-01,2016-09-30,,-175500000.0,45700000.0,198800000.0,28300000.0,59200000.0,-2000000.0,142300000.0,,211700000.0,-447400000.0,-221400000.0,692300000.0,-447400000.0,-221400000.0,692300000.0,21500000.0,457700000.0,457700000.0,-12600000.0,76600000.0,-700000.0,-181300000.0,,-45200000.0,-254400000.0,-300000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,Q3,2016-07-01,2016-09-30,,,11500000.0,29900000.0,2100000.0,14300000.0,-900000.0,57000000.0,,-23800000.0,-167100000.0,-9200000.0,198500000.0,-167100000.0,-9200000.0,198500000.0,21300000.0,124000000.0,124000000.0,-8300000.0,24200000.0,1100000.0,-45700000.0,,-10300000.0,-121800000.0,,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 13:05:37+00:00,-175500000.0,23700000.0,104800000.0,13000000.0,30700000.0,3500000.0,23000000.0,,23800000.0,-225600000.0,-193600000.0,296500000.0,-225600000.0,-193600000.0,296500000.0,-119200000.0,224600000.0,224600000.0,-5500000.0,47600000.0,-300000.0,-91700000.0,,-17800000.0,-5300000.0,-200000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,Q2TTM,2015-07-01,2016-06-30,,-175500000.0,44600000.0,202800000.0,27500000.0,59400000.0,-10000000.0,95800000.0,,235500000.0,-412700000.0,-223900000.0,654200000.0,-412700000.0,-223900000.0,654200000.0,7600000.0,454100000.0,454100000.0,300000.0,62900000.0,-2800000.0,-179500000.0,,-45600000.0,-231600000.0,-300000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,Q2,2016-04-01,2016-06-30,,-500000.0,11800000.0,94800000.0,10500000.0,14700000.0,-3200000.0,-14800000.0,,-70000000.0,-89500000.0,-9500000.0,118700000.0,-89500000.0,-9500000.0,118700000.0,16500000.0,111600000.0,111600000.0,-4600000.0,26400000.0,300000.0,-45600000.0,,-9300000.0,-300000.0,,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 11:13:03+00:00,-175000000.0,11900000.0,10000000.0,2500000.0,16000000.0,6700000.0,37800000.0,,93800000.0,-136100000.0,-184100000.0,177800000.0,-136100000.0,-184100000.0,177800000.0,-135700000.0,113000000.0,113000000.0,-900000.0,21200000.0,-600000.0,-46100000.0,,-8500000.0,-5000000.0,-200000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,Q1TTM,2015-04-01,2016-03-31,,-175000000.0,43200000.0,181100000.0,30100000.0,59700000.0,-500000.0,85100000.0,,178400000.0,-517200000.0,-227400000.0,639700000.0,-517200000.0,-227400000.0,639700000.0,-105400000.0,416200000.0,416200000.0,35500000.0,43600000.0,-4000000.0,-177700000.0,,-48400000.0,-254600000.0,-306900000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,FY,2017-01-01,2017-12-31,2020-02-18 11:12:28+00:00,-1260000000.0,64500000.0,198100000.0,33300000.0,60900000.0,14100000.0,-236800000.0,,1621300000.0,698900000.0,-1303400000.0,681500000.0,698900000.0,-1303400000.0,681500000.0,91100000.0,743400000.0,743400000.0,49500000.0,23800000.0,1600000.0,-190400000.0,,-45000000.0,-355800000.0,-400000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,Q4,2017-10-01,2017-12-31,,,18000000.0,55700000.0,12900000.0,15800000.0,-200000.0,-185600000.0,,,-189700000.0,-25100000.0,257400000.0,-189700000.0,-25100000.0,257400000.0,42400000.0,405600000.0,405600000.0,3600000.0,3700000.0,-1000000.0,-47200000.0,,-24100000.0,-46200000.0,-100000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-01 12:13:20+00:00,-1260000000.0,46500000.0,142400000.0,20400000.0,45100000.0,14300000.0,-51200000.0,,1621300000.0,888600000.0,-1278300000.0,424100000.0,888600000.0,-1278300000.0,424100000.0,48700000.0,337800000.0,337800000.0,45900000.0,20100000.0,2600000.0,-143200000.0,,-20900000.0,-309600000.0,-300000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,Q3TTM,2016-10-01,2017-09-30,,-1389800000.0,59200000.0,196100000.0,30900000.0,59800000.0,8400000.0,-32100000.0,,1690200000.0,841700000.0,-1430100000.0,584400000.0,841700000.0,-1430100000.0,584400000.0,4400000.0,448200000.0,448200000.0,49300000.0,22800000.0,2300000.0,-188800000.0,,-42600000.0,-182500000.0,-500000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,Q3,2017-07-01,2017-09-30,,-1024700000.0,17000000.0,40400000.0,3600000.0,15400000.0,4700000.0,5800000.0,,1218700000.0,855400000.0,-1036000000.0,174800000.0,855400000.0,-1036000000.0,174800000.0,-1100000.0,133400000.0,133400000.0,3200000.0,-6200000.0,-800000.0,-47500000.0,,-10500000.0,-309600000.0,,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 11:58:20+00:00,-235300000.0,29500000.0,102000000.0,16800000.0,29700000.0,9600000.0,-57000000.0,,402600000.0,33200000.0,-242300000.0,249300000.0,33200000.0,-242300000.0,249300000.0,49800000.0,204400000.0,204400000.0,42700000.0,26300000.0,3400000.0,-95700000.0,,-10400000.0,,-300000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,Q2TTM,2016-07-01,2017-06-30,,-365100000.0,53700000.0,185600000.0,29400000.0,58700000.0,2800000.0,19100000.0,,447700000.0,-180800000.0,-403300000.0,608100000.0,-180800000.0,-403300000.0,608100000.0,26800000.0,438800000.0,438800000.0,37800000.0,53200000.0,4200000.0,-187000000.0,,-42400000.0,5300000.0,-500000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,Q2,2017-04-01,2017-06-30,,-75000000.0,15000000.0,92100000.0,12800000.0,14900000.0,5700000.0,-24800000.0,,243800000.0,57600000.0,-83000000.0,117800000.0,57600000.0,-83000000.0,117800000.0,98100000.0,72900000.0,72900000.0,39800000.0,4000000.0,-400000.0,-47300000.0,,-7600000.0,,-142900000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 13:39:14+00:00,-160300000.0,14500000.0,9900000.0,4000000.0,14800000.0,3900000.0,-32200000.0,,158800000.0,-24400000.0,-159300000.0,131500000.0,-24400000.0,-159300000.0,131500000.0,-48300000.0,131500000.0,131500000.0,2900000.0,22300000.0,3800000.0,-48400000.0,,-2800000.0,,-157100000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,Q1TTM,2016-04-01,2017-03-31,,-290600000.0,50500000.0,188300000.0,27100000.0,58500000.0,-6100000.0,29100000.0,,133900000.0,-327900000.0,-329800000.0,609000000.0,-327900000.0,-329800000.0,609000000.0,-54800000.0,477500000.0,477500000.0,-6600000.0,75600000.0,4900000.0,-185300000.0,,-44100000.0,5000000.0,-357100000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,FY,2018-01-01,2018-12-31,2020-02-18 11:12:28+00:00,-49800000.0,76700000.0,116800000.0,74900000.0,64400000.0,-4700000.0,25100000.0,,0.0,-609000000.0,-112100000.0,763600000.0,-609000000.0,-112100000.0,763600000.0,37800000.0,568600000.0,568600000.0,28800000.0,73100000.0,-1900000.0,-213300000.0,,-60400000.0,-268800000.0,-200000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,Q4,2018-10-01,2018-12-31,,,18900000.0,45100000.0,14600000.0,16800000.0,-2500000.0,9000000.0,,,-34900000.0,-29800000.0,195600000.0,-34900000.0,-29800000.0,195600000.0,128400000.0,142800000.0,142800000.0,8100000.0,18100000.0,200000.0,-53700000.0,,-30000000.0,700000.0,,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-31 11:54:55+00:00,-49800000.0,57800000.0,71700000.0,60300000.0,47600000.0,-2200000.0,16100000.0,,0.0,-574100000.0,-82300000.0,568000000.0,-574100000.0,-82300000.0,568000000.0,-90600000.0,425800000.0,425800000.0,20700000.0,55000000.0,-2100000.0,-159600000.0,,-30400000.0,-269500000.0,-200000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,Q3TTM,2017-10-01,2018-09-30,,-49800000.0,75800000.0,127400000.0,73200000.0,63400000.0,-2400000.0,-169500000.0,,,-763800000.0,-107400000.0,825400000.0,-763800000.0,-107400000.0,825400000.0,-48200000.0,831400000.0,831400000.0,24300000.0,58700000.0,-3100000.0,-206800000.0,,-54500000.0,-315700000.0,-300000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,Q3,2018-07-01,2018-09-30,,,19300000.0,-12100000.0,22200000.0,16200000.0,-600000.0,57300000.0,,,-134600000.0,-11100000.0,245300000.0,-134600000.0,-11100000.0,245300000.0,99000000.0,146300000.0,146300000.0,6200000.0,28500000.0,-300000.0,-53400000.0,,-10800000.0,-109700000.0,,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-31 12:52:23+00:00,-49800000.0,38500000.0,83800000.0,38100000.0,31400000.0,-1600000.0,-41200000.0,,0.0,-439500000.0,-71200000.0,322700000.0,-439500000.0,-71200000.0,322700000.0,-189600000.0,279500000.0,279500000.0,14500000.0,26500000.0,-1800000.0,-106200000.0,,-19600000.0,-159800000.0,-200000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,Q2TTM,2017-07-01,2018-06-30,,-1074500000.0,73500000.0,179900000.0,54600000.0,62600000.0,2900000.0,-221000000.0,,1218700000.0,226200000.0,-1132300000.0,754900000.0,226200000.0,-1132300000.0,754900000.0,-148300000.0,818500000.0,818500000.0,21300000.0,24000000.0,-3600000.0,-200900000.0,,-54200000.0,-515600000.0,-300000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,Q2,2018-04-01,2018-06-30,,100000.0,19200000.0,72800000.0,14200000.0,15000000.0,-2600000.0,-1100000.0,,,-183900000.0,-11200000.0,167200000.0,-183900000.0,-11200000.0,167200000.0,-30500000.0,121700000.0,121700000.0,12400000.0,11700000.0,-1600000.0,-53200000.0,,-9700000.0,-142400000.0,,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 13:57:15+00:00,-49900000.0,19300000.0,11000000.0,23900000.0,16400000.0,1000000.0,-40100000.0,,,-255600000.0,-60000000.0,155500000.0,-255600000.0,-60000000.0,155500000.0,-159100000.0,157800000.0,157800000.0,2100000.0,14800000.0,-200000.0,-53000000.0,,-9900000.0,-17400000.0,-200000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,Q1TTM,2017-04-01,2018-03-31,,-1149600000.0,69300000.0,199200000.0,53200000.0,62500000.0,11200000.0,-244700000.0,,1462500000.0,467700000.0,-1204100000.0,705500000.0,467700000.0,-1204100000.0,705500000.0,-19700000.0,769700000.0,769700000.0,48700000.0,16300000.0,-2400000.0,-195000000.0,,-52100000.0,-373200000.0,-442900000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,Q4,2019-10-01,2019-12-31,,,30600000.0,43500000.0,13200000.0,15900000.0,2800000.0,53800000.0,,178600000.0,-174300000.0,-34500000.0,247000000.0,-174300000.0,-34500000.0,247000000.0,41000000.0,144400000.0,144400000.0,2300000.0,3000000.0,-500000.0,-55900000.0,,-34000000.0,-300000000.0,,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 11:12:28+00:00,-475000000.0,112600000.0,134800000.0,70600000.0,63800000.0,900000.0,37500000.0,,551000000.0,-472900000.0,-553500000.0,864500000.0,-472900000.0,-553500000.0,864500000.0,-161000000.0,615900000.0,615900000.0,34700000.0,50200000.0,-4800000.0,-224100000.0,,-73700000.0,-600000000.0,-250000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,Q3TTM,2018-10-01,2019-09-30,,-475000000.0,100900000.0,136400000.0,72000000.0,64700000.0,-4400000.0,-7300000.0,,372400000.0,-333500000.0,-548800000.0,813100000.0,-333500000.0,-548800000.0,813100000.0,-73600000.0,614300000.0,614300000.0,40500000.0,65300000.0,-4100000.0,-221900000.0,,-69700000.0,-299300000.0,-250000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,Q3,2019-07-01,2019-09-30,,,31000000.0,4200000.0,22700000.0,16000000.0,-2000000.0,46300000.0,,-37400000.0,-230900000.0,-16600000.0,266300000.0,-230900000.0,-16600000.0,266300000.0,16800000.0,157300000.0,157300000.0,15700000.0,12700000.0,-500000.0,-56200000.0,,-16100000.0,,-150000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-31 11:54:55+00:00,-475000000.0,82000000.0,91300000.0,57400000.0,47900000.0,-1900000.0,-16300000.0,,372400000.0,-298600000.0,-519000000.0,617500000.0,-298600000.0,-519000000.0,617500000.0,-202000000.0,471500000.0,471500000.0,32400000.0,47200000.0,-4300000.0,-168200000.0,,-39700000.0,-300000000.0,-250000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,Q2TTM,2018-07-01,2019-06-30,,-475000000.0,89200000.0,120100000.0,71500000.0,64900000.0,-3000000.0,3700000.0,,409800000.0,-237200000.0,-543300000.0,792100000.0,-237200000.0,-543300000.0,792100000.0,8600000.0,603300000.0,603300000.0,31000000.0,81100000.0,-3900000.0,-219100000.0,,-64400000.0,-409000000.0,-100000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,Q2,2019-04-01,2019-06-30,,-475000000.0,28200000.0,74800000.0,12900000.0,16100000.0,100000.0,14500000.0,,311800000.0,276600000.0,-490000000.0,213300000.0,276600000.0,-490000000.0,213300000.0,,138500000.0,138500000.0,16000000.0,20900000.0,-3100000.0,-56100000.0,,-11900000.0,,,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-31 12:52:23+00:00,-475000000.0,51000000.0,87100000.0,34700000.0,31900000.0,100000.0,-62600000.0,,409800000.0,-67700000.0,-502400000.0,351200000.0,-67700000.0,-502400000.0,351200000.0,-218800000.0,314200000.0,314200000.0,16700000.0,34500000.0,-3800000.0,-112000000.0,,-23600000.0,-300000000.0,-100000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,Q1,2019-01-01,2019-03-31,2020-04-30 13:12:19+00:00,,22800000.0,12300000.0,21800000.0,15800000.0,0.0,-77100000.0,,98000000.0,-344300000.0,-12400000.0,137900000.0,-344300000.0,-12400000.0,137900000.0,-218800000.0,175700000.0,175700000.0,700000.0,13600000.0,-700000.0,-55900000.0,,-11700000.0,-300000000.0,-100000000.0,,0.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,Q1TTM,2018-04-01,2019-03-31,,100000.0,80200000.0,118100000.0,72800000.0,63800000.0,-5700000.0,-11900000.0,,98000000.0,-697700000.0,-64500000.0,746000000.0,-697700000.0,-64500000.0,746000000.0,-21900000.0,586500000.0,586500000.0,27400000.0,71900000.0,-2400000.0,-216200000.0,,-62200000.0,-551400000.0,-100000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2020.0,Q1TTM,2019-04-01,2020-03-31,,-475000000.0,120000000.0,129900000.0,70700000.0,64000000.0,-3400000.0,100600000.0,,1172900000.0,541500000.0,-552500000.0,963100000.0,541500000.0,-552500000.0,963100000.0,948700000.0,670000000.0,670000000.0,8500000.0,45800000.0,-5700000.0,-227200000.0,,-78800000.0,-300000000.0,-150000000.0,,7000000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2020.0,Q1,2020-01-01,2020-03-31,2020-04-30 13:12:19+00:00,,30200000.0,7400000.0,21900000.0,16000000.0,-4300000.0,-14000000.0,,719900000.0,670100000.0,-11400000.0,236500000.0,670100000.0,-11400000.0,236500000.0,890900000.0,229800000.0,229800000.0,-25500000.0,9200000.0,-1600000.0,-59000000.0,,-16800000.0,0.0,0.0,,7000000.0
