company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentemployeebenefitliabilities,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredtaxassets,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2013.0,Q1,,2012-04-30,2013-06-10 16:32:22+00:00,117806000.0,43882000.0,137398000.0,-5387000.0,130462000.0,0.0,5986000.0,,,,,91231000.0,299750000.0,711932000.0,76293000.0,,,,187819000.0,84738000.0,1111722000.0,117056000.0,1555344000.0,1112321000.0,675888000.0,255204000.0,1112321000.0,1112321000.0,443023000.0,1555344000.0,167524000.0,187819000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2014.0,FY,,2014-01-31,2015-04-01 16:05:13+00:00,137036000.0,55161000.0,153709000.0,-968000.0,242058000.0,0.0,97699000.0,28773000.0,41085000.0,,,366422000.0,311207000.0,806909000.0,,,,52903000.0,195214000.0,75968000.0,1597439000.0,281813000.0,2221214000.0,1694170000.0,994980000.0,331830000.0,1694170000.0,1694170000.0,527044000.0,2221214000.0,419325000.0,195214000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2014.0,Q3,,2013-10-31,2014-12-10 16:09:25+00:00,160787000.0,54717000.0,,-5735000.0,194929000.0,0.0,93260000.0,,,,,303200000.0,406712000.0,783662000.0,,92876000.0,165129000.0,54669000.0,196114000.0,,1508757000.0,227547000.0,2118312000.0,1596282000.0,976781000.0,325916000.0,1596282000.0,1596282000.0,522030000.0,2118312000.0,357869000.0,196114000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2014.0,Q2,,2013-07-31,2014-09-09 16:19:22+00:00,128993000.0,53807000.0,,-13017000.0,298546000.0,0.0,93600000.0,,,,,216766000.0,347064000.0,731421000.0,,72322000.0,152138000.0,47970000.0,193481000.0,,1438500000.0,225799000.0,1993695000.0,1519083000.0,997538000.0,281131000.0,1519083000.0,1519083000.0,474612000.0,1993695000.0,264736000.0,193481000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2014.0,Q1,,2013-04-30,2014-06-09 16:19:00+00:00,128528000.0,48868000.0,,-10869000.0,273464000.0,0.0,74633000.0,,,,,149771000.0,325471000.0,721872000.0,,91829000.0,121506000.0,43190000.0,193468000.0,,1362137000.0,214938000.0,1869403000.0,1425901000.0,954570000.0,250034000.0,1425901000.0,1425901000.0,443502000.0,1869403000.0,192961000.0,193468000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2015.0,FY,,2015-01-31,2016-03-31 16:16:51+00:00,156090000.0,70458000.0,152643000.0,-15427000.0,154558000.0,0.0,13000.0,18755000.0,45007000.0,,207032000.0,104448000.0,358237000.0,889232000.0,,,,85944000.0,,102863000.0,1343383000.0,104246000.0,1888741000.0,1327969000.0,809117000.0,353740000.0,1327969000.0,1327969000.0,560772000.0,1888741000.0,190392000.0,207032000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2015.0,Q3,,2014-10-31,2015-12-08 16:22:28+00:00,218251000.0,70803000.0,190819000.0,-6701000.0,128191000.0,0.0,3883000.0,,,,201712000.0,114600000.0,467097000.0,886810000.0,,116969000.0,,89290000.0,,,1380801000.0,115005000.0,1988765000.0,1377983000.0,898065000.0,409070000.0,1377983000.0,1377983000.0,610782000.0,1988765000.0,203890000.0,201712000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2015.0,Q2,,2014-07-31,2015-09-09 16:14:59+00:00,156810000.0,72813000.0,211388000.0,2386000.0,145273000.0,0.0,13000.0,,,,199891000.0,157146000.0,362028000.0,868642000.0,,105129000.0,,86394000.0,,,1333658000.0,106721000.0,1904146000.0,1336057000.0,791964000.0,368198000.0,1336057000.0,1336057000.0,568089000.0,1904146000.0,243540000.0,199891000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2015.0,Q1,,2014-04-30,2015-06-09 16:14:21+00:00,172515000.0,59267000.0,189585000.0,1720000.0,191825000.0,0.0,14000.0,,,,,175694000.0,349045000.0,836244000.0,,103097000.0,,80297000.0,196760000.0,,1384671000.0,149796000.0,1945265000.0,1386405000.0,853030000.0,362100000.0,1386405000.0,1386405000.0,558860000.0,1945265000.0,255991000.0,196760000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2016.0,FY,,2016-01-31,2017-04-03 16:16:10+00:00,118035000.0,75723000.0,169722000.0,-23451000.0,265276000.0,0.0,12000.0,,41474000.0,,366843000.0,36600000.0,330223000.0,863137000.0,,,,99203000.0,,102078000.0,1160666000.0,61061000.0,1833301000.0,1137227000.0,834361000.0,329231000.0,1137227000.0,1137227000.0,696074000.0,1833301000.0,135803000.0,366843000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2016.0,Q3,,2015-10-31,2016-12-12 16:14:59+00:00,190542000.0,68332000.0,187345000.0,-12651000.0,149597000.0,0.0,12000.0,,,,326979000.0,54138000.0,441550000.0,891871000.0,,,,83300000.0,,118202000.0,1184308000.0,69545000.0,1876535000.0,1171669000.0,847226000.0,377887000.0,1171669000.0,1171669000.0,704866000.0,1876535000.0,137438000.0,326979000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2016.0,Q2,,2015-07-31,2016-09-08 08:18:52+00:00,134673000.0,70014000.0,218604000.0,-9992000.0,194441000.0,0.0,13000.0,,,,322808000.0,72764000.0,384404000.0,900302000.0,,,,94804000.0,,118678000.0,1241227000.0,71926000.0,1907333000.0,1231248000.0,839463000.0,353277000.0,1231248000.0,1231248000.0,676085000.0,1907333000.0,167568000.0,322808000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2016.0,Q1,,2015-04-30,2016-06-09 16:07:57+00:00,145379000.0,54283000.0,175258000.0,-12320000.0,176931000.0,0.0,24606000.0,,,,208274000.0,83348000.0,397998000.0,899324000.0,,,,89763000.0,,119083000.0,1376159000.0,96626000.0,1917356000.0,1388445000.0,844921000.0,320637000.0,1388445000.0,1388445000.0,528911000.0,1917356000.0,173111000.0,208274000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2017.0,FY,,2017-01-31,2018-04-02 16:11:32+00:00,119537000.0,54505000.0,174609000.0,-34069000.0,248140000.0,0.0,12000.0,,58782000.0,,236625000.0,44288000.0,338590000.0,867786000.0,,,,109166000.0,,129095000.0,1347141000.0,111067000.0,1902637000.0,1313084000.0,881397000.0,352928000.0,1313084000.0,1313084000.0,589553000.0,1902637000.0,153454000.0,236625000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2017.0,Q3,,2016-10-31,2016-12-12 16:14:59+00:00,199421000.0,68896000.0,205812000.0,-37647000.0,234886000.0,0.0,12000.0,,,,232325000.0,5605000.0,453826000.0,872309000.0,,,,117258000.0,,107767000.0,1285268000.0,24644000.0,1885191000.0,1247633000.0,890019000.0,405233000.0,1247633000.0,1247633000.0,637558000.0,1885191000.0,122863000.0,232325000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2017.0,Q2,,2016-07-31,2016-09-08 08:18:52+00:00,134825000.0,95003000.0,222352000.0,-26927000.0,243116000.0,0.0,7124000.0,,,,271901000.0,26000000.0,367197000.0,878607000.0,,,,110279000.0,,94663000.0,1264821000.0,59231000.0,1874096000.0,1245018000.0,859210000.0,357177000.0,1245018000.0,1245018000.0,629078000.0,1874096000.0,136279000.0,271901000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2017.0,Q1,,2016-04-30,2016-06-09 16:07:57+00:00,151983000.0,72165000.0,190378000.0,-13865000.0,228144000.0,0.0,12000.0,,,,298480000.0,18710000.0,359865000.0,871504000.0,,,,115149000.0,,89793000.0,1187906000.0,59564000.0,1814894000.0,1174053000.0,809531000.0,342361000.0,1174053000.0,1174053000.0,640841000.0,1814894000.0,133859000.0,298480000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2018.0,FY,,2018-01-31,2019-04-01 16:25:05+00:00,128246000.0,76962000.0,195910000.0,-10651000.0,282220000.0,0.0,695000.0,,36058000.0,,291663000.0,58688000.0,351395000.0,813768000.0,,,,101567000.0,,103055000.0,1310859000.0,165125000.0,1952780000.0,1300903000.0,978757000.0,360214000.0,1300903000.0,1300903000.0,651877000.0,1952780000.0,160255000.0,291663000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2018.0,Q3,,2017-10-31,2017-12-11 16:16:20+00:00,208567000.0,78348000.0,214506000.0,-24744000.0,234726000.0,0.0,11000.0,,,,245566000.0,41254000.0,449957000.0,829106000.0,,,,115778000.0,,111050000.0,1309541000.0,93228000.0,1953447000.0,1284808000.0,967309000.0,423073000.0,1284808000.0,1284808000.0,668639000.0,1953447000.0,157032000.0,245566000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2018.0,Q2,,2017-07-31,2017-09-06 16:16:22+00:00,159756000.0,75530000.0,210399000.0,-23343000.0,276759000.0,0.0,11000.0,,,,243633000.0,25960000.0,365176000.0,843058000.0,,,,115906000.0,,110017000.0,1332145000.0,110195000.0,1922601000.0,1308813000.0,937677000.0,370155000.0,1308813000.0,1308813000.0,613788000.0,1922601000.0,141866000.0,243633000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2018.0,Q1,,2017-04-30,2017-06-08 06:42:05+00:00,157153000.0,83949000.0,196328000.0,-32269000.0,252484000.0,0.0,6640000.0,,,,241904000.0,38451000.0,359493000.0,851259000.0,,,,113515000.0,,110431000.0,1358319000.0,118493000.0,1928075000.0,1332690000.0,924850000.0,353481000.0,1332690000.0,1332690000.0,595385000.0,1928075000.0,151966000.0,241904000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2019.0,FY,,2019-01-31,2020-03-31 09:31:53+00:00,144414000.0,80461000.0,187431000.0,-27103000.0,358260000.0,0.0,11000.0,,54799000.0,,284773000.0,57292000.0,370507000.0,796029000.0,,,,104438000.0,,114296000.0,1516190000.0,279232000.0,2160515000.0,1489098000.0,1202756000.0,386644000.0,1489098000.0,1489098000.0,671417000.0,2160515000.0,161730000.0,284773000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2019.0,Q3,,2018-10-31,2018-12-10 16:24:45+00:00,191684000.0,90954000.0,263289000.0,-32093000.0,329021000.0,0.0,11000.0,,,,281460000.0,36033000.0,451659000.0,808883000.0,,,,103327000.0,,139774000.0,1492691000.0,237391000.0,2197042000.0,1460609000.0,1248799000.0,454973000.0,1460609000.0,1460609000.0,736433000.0,2197042000.0,139360000.0,281460000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2019.0,Q2,,2018-07-31,2018-09-10 16:11:45+00:00,149947000.0,90646000.0,279991000.0,-26601000.0,405727000.0,0.0,18781000.0,,,,284925000.0,45514000.0,375657000.0,807084000.0,,,,104169000.0,,131572000.0,1451492000.0,198166000.0,2158535000.0,1443672000.0,1201768000.0,429938000.0,1443672000.0,1443672000.0,714863000.0,2158535000.0,149683000.0,284925000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2019.0,Q1,,2018-04-30,2018-06-11 16:11:24+00:00,158870000.0,88936000.0,256221000.0,-18713000.0,313713000.0,0.0,6445000.0,,,,289709000.0,35079000.0,404617000.0,819725000.0,,,,99273000.0,,123505000.0,1358683000.0,166367000.0,2051215000.0,1346415000.0,1097138000.0,415091000.0,1346415000.0,1346415000.0,704800000.0,2051215000.0,134352000.0,289709000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2020.0,FY,,2020-01-31,2020-06-30 15:04:09+00:00,167871000.0,88288000.0,249306000.0,-28004000.0,221839000.0,0.0,9487000.0,,,890032000.0,84013000.0,97096000.0,409534000.0,890032000.0,,,221593000.0,1275109000.0,1137495000.0,122282000.0,1473872000.0,211453000.0,3315633000.0,1455355000.0,1053396000.0,638770000.0,1455355000.0,1455355000.0,1860278000.0,3315633000.0,1372205000.0,1221508000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2020.0,Q3,,2019-10-31,2019-12-10 16:11:46+00:00,232901000.0,99971000.0,264240000.0,-29691000.0,167070000.0,0.0,5211000.0,,,,60348000.0,83121000.0,531565000.0,890538000.0,,,213911000.0,1233921000.0,1119340000.0,143710000.0,1454333000.0,170697000.0,3320593000.0,1429853000.0,1113013000.0,711052000.0,1429853000.0,1429853000.0,1890740000.0,3320593000.0,1317042000.0,1179688000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2020.0,Q2,,2019-07-31,2019-09-09 16:16:44+00:00,181955000.0,95131000.0,235106000.0,-37287000.0,162018000.0,0.0,10000.0,,,,59885000.0,78857000.0,440087000.0,867434000.0,,,209072000.0,1191357000.0,1090623000.0,131763000.0,1398681000.0,171398000.0,3138045000.0,1361404000.0,1000397000.0,626133000.0,1361404000.0,1361404000.0,1776641000.0,3138045000.0,1270214000.0,1150508000.0,0.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2020.0,Q1,,2019-04-30,2019-06-10 16:11:52+00:00,174258000.0,88390000.0,259478000.0,-30717000.0,291199000.0,0.0,10000.0,,,,63490000.0,93894000.0,408362000.0,829072000.0,,,214443000.0,1189557000.0,1092180000.0,122183000.0,1478678000.0,229163000.0,3251820000.0,1447971000.0,1139297000.0,648179000.0,1447971000.0,1447971000.0,1803849000.0,3251820000.0,1283451000.0,1155670000.0,0.0
