company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
LyondellBasell Industries NV,LYB,,1489393,2014.0,Q2,2014-04-01,2014-06-30,2015-07-28 12:56:26+00:00,0.01,2.25,0.0,2.23,425000000.0,1176000000.0,1173000000.0,3000000.0,1178000000.0,-2000000.0,10255000000.0,12117000000.0,,74000000.0,34000000.0,215000000.0,10255000000.0,1862000000.0,96000000.0,7000000.0,249000000.0,1613000000.0,-15000000.0,1598000000.0,12117000000.0,117800000000.0,523000000.0,523000000.0
LyondellBasell Industries NV,LYB,,1489393,2014.0,Q1TTM,2013-04-01,2014-03-31,,,6.97,2.2,6.92,1162000000.0,3897000000.0,3897000000.0,,3901000000.0,-4000000.0,38364000000.0,44528000000.0,,195000000.0,146000000.0,843000000.0,38364000000.0,6164000000.0,330000000.0,19000000.0,989000000.0,5175000000.0,-116000000.0,5059000000.0,44528000000.0,,544000000.0,544000000.0
LyondellBasell Industries NV,LYB,,1489393,2014.0,Q1,2014-01-01,2014-03-31,2015-04-24 12:41:32+00:00,0.0,1.73,0.6,1.72,383000000.0,944000000.0,943000000.0,1000000.0,945000000.0,-1000000.0,9577000000.0,11135000000.0,,72000000.0,32000000.0,186000000.0,9577000000.0,1558000000.0,92000000.0,6000000.0,218000000.0,1340000000.0,-14000000.0,1326000000.0,11135000000.0,,544000000.0,544000000.0
LyondellBasell Industries NV,LYB,,1489393,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 16:47:15+00:00,-0.01,9.62,3.04,9.59,1730000000.0,4474000000.0,4479000000.0,-5000000.0,4476000000.0,-2000000.0,25683000000.0,32735000000.0,,364000000.0,102000000.0,828000000.0,25683000000.0,7052000000.0,310000000.0,33000000.0,930000000.0,6122000000.0,87000000.0,6209000000.0,32735000000.0,-447600000000.0,465000000.0,465000000.0
LyondellBasell Industries NV,LYB,,1489393,2015.0,Q4,2015-10-01,2015-12-31,,-5.01,1.82,3.04,1.82,262000000.0,795000000.0,797000000.0,-2000000.0,795000000.0,,5792000000.0,7071000000.0,,77000000.0,26000000.0,201000000.0,5792000000.0,1279000000.0,77000000.0,7000000.0,227000000.0,1052000000.0,7000000.0,1059000000.0,7071000000.0,-447600000000.0,465000000.0,465000000.0
LyondellBasell Industries NV,LYB,,1489393,2015.0,Q3,2015-07-01,2015-09-30,2016-11-01 12:36:31+00:00,2.57,2.56,0.0,2.54,487000000.0,1186000000.0,1189000000.0,-3000000.0,1185000000.0,1000000.0,6465000000.0,8334000000.0,,103000000.0,25000000.0,194000000.0,6465000000.0,1869000000.0,85000000.0,8000000.0,219000000.0,1650000000.0,26000000.0,1676000000.0,8334000000.0,462000000.0,462000000.0,462000000.0
LyondellBasell Industries NV,LYB,,1489393,2015.0,Q3YTD,2015-01-01,2015-09-30,,5.0,7.8,,7.77,1468000000.0,3679000000.0,3682000000.0,-3000000.0,3681000000.0,-2000000.0,19891000000.0,25664000000.0,,287000000.0,76000000.0,627000000.0,19891000000.0,5773000000.0,233000000.0,26000000.0,703000000.0,5070000000.0,80000000.0,5150000000.0,25664000000.0,462000000.0,462000000.0,462000000.0
LyondellBasell Industries NV,LYB,,1489393,2015.0,Q3TTM,2014-10-01,2015-09-30,,4.99,9.39,2.1,9.36,1766000000.0,4470000000.0,4478000000.0,-8000000.0,4474000000.0,-4000000.0,28880000000.0,35954000000.0,,369000000.0,106000000.0,821000000.0,28880000000.0,7074000000.0,305000000.0,33000000.0,927000000.0,6147000000.0,97000000.0,6244000000.0,35954000000.0,462000000.0,462000000.0,462000000.0
LyondellBasell Industries NV,LYB,,1489393,2015.0,Q2,2015-04-01,2015-06-30,2016-07-29 14:38:39+00:00,0.01,2.82,0.0,2.82,541000000.0,1329000000.0,1326000000.0,3000000.0,1330000000.0,-1000000.0,7047000000.0,9145000000.0,,94000000.0,25000000.0,228000000.0,7047000000.0,2098000000.0,79000000.0,7000000.0,253000000.0,1845000000.0,22000000.0,1867000000.0,9145000000.0,133000000000.0,472000000.0,472000000.0
LyondellBasell Industries NV,LYB,,1489393,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.43,5.24,,5.23,981000000.0,2493000000.0,2493000000.0,,2496000000.0,-3000000.0,13426000000.0,17330000000.0,,184000000.0,51000000.0,433000000.0,13426000000.0,3904000000.0,148000000.0,18000000.0,484000000.0,3420000000.0,54000000.0,3474000000.0,17330000000.0,133000000000.0,472000000.0,472000000.0
LyondellBasell Industries NV,LYB,,1489393,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.41,9.29,2.1,9.27,1713000000.0,4541000000.0,4549000000.0,-8000000.0,4547000000.0,-6000000.0,32533000000.0,39686000000.0,,333000000.0,112000000.0,838000000.0,32533000000.0,7153000000.0,312000000.0,38000000.0,950000000.0,6203000000.0,59000000.0,6262000000.0,39686000000.0,133000000000.0,472000000.0,472000000.0
LyondellBasell Industries NV,LYB,,1489393,2015.0,Q1,2015-01-01,2015-03-31,2016-04-22 15:18:49+00:00,2.42,2.42,0.0,2.41,440000000.0,1164000000.0,1167000000.0,-3000000.0,1166000000.0,-2000000.0,6379000000.0,8185000000.0,,90000000.0,26000000.0,205000000.0,6379000000.0,1806000000.0,69000000.0,11000000.0,231000000.0,1575000000.0,32000000.0,1607000000.0,8185000000.0,479000000.0,479000000.0,479000000.0
LyondellBasell Industries NV,LYB,,1489393,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.41,8.72,2.1,8.68,1597000000.0,4388000000.0,4396000000.0,-8000000.0,4395000000.0,-7000000.0,35741000000.0,42658000000.0,,313000000.0,121000000.0,825000000.0,35741000000.0,6917000000.0,329000000.0,38000000.0,946000000.0,5971000000.0,22000000.0,5993000000.0,42658000000.0,479000000.0,479000000.0,479000000.0
LyondellBasell Industries NV,LYB,,1489393,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 13:45:56+00:00,9.15,9.15,0.0,9.13,1386000000.0,7673000000.0,3847000000.0,-10000000.0,7672000000.0,1000000.0,23191000000.0,29183000000.0,3836000000.0,478000000.0,99000000.0,833000000.0,23191000000.0,5992000000.0,322000000.0,17000000.0,932000000.0,5060000000.0,173000000.0,5233000000.0,29183000000.0,838500000.0,838500000.0,840300000.0
LyondellBasell Industries NV,LYB,,1489393,2016.0,Q4,2016-10-01,2016-12-31,,1.89,1.9,,1.9,282000000.0,4599000000.0,770000000.0,-7000000.0,4599000000.0,,6420000000.0,7747000000.0,3836000000.0,85000000.0,26000000.0,253000000.0,6420000000.0,1327000000.0,85000000.0,4000000.0,279000000.0,1048000000.0,4000000.0,1052000000.0,7747000000.0,838500000.0,838500000.0,840300000.0
LyondellBasell Industries NV,LYB,,1489393,2016.0,Q3,2016-07-01,2016-09-30,2017-10-27 12:35:22+00:00,2.31,2.3,0.0,2.3,326000000.0,953000000.0,955000000.0,-2000000.0,952000000.0,1000000.0,5903000000.0,7365000000.0,,100000000.0,25000000.0,188000000.0,5903000000.0,1462000000.0,72000000.0,4000000.0,213000000.0,1249000000.0,32000000.0,1281000000.0,7365000000.0,413000000.0,413000000.0,413000000.0
LyondellBasell Industries NV,LYB,,1489393,2016.0,Q3YTD,2016-01-01,2016-09-30,,7.26,7.25,,7.23,1104000000.0,3074000000.0,3077000000.0,-3000000.0,3073000000.0,1000000.0,16771000000.0,21436000000.0,,393000000.0,73000000.0,580000000.0,16771000000.0,4665000000.0,237000000.0,13000000.0,653000000.0,4012000000.0,169000000.0,4181000000.0,21436000000.0,413000000.0,413000000.0,413000000.0
LyondellBasell Industries NV,LYB,,1489393,2016.0,Q3TTM,2015-10-01,2016-09-30,,2.25,9.07,3.04,9.05,1366000000.0,3869000000.0,3874000000.0,-5000000.0,3868000000.0,1000000.0,22563000000.0,28507000000.0,,470000000.0,99000000.0,781000000.0,22563000000.0,5944000000.0,314000000.0,20000000.0,880000000.0,5064000000.0,176000000.0,5240000000.0,28507000000.0,413000000.0,413000000.0,413000000.0
LyondellBasell Industries NV,LYB,,1489393,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 12:46:29+00:00,2.57,2.57,0.0,2.56,346000000.0,1091000000.0,1092000000.0,-1000000.0,1091000000.0,0.0,5702000000.0,7328000000.0,,114000000.0,24000000.0,199000000.0,5702000000.0,1626000000.0,83000000.0,4000000.0,223000000.0,1403000000.0,35000000.0,1438000000.0,7328000000.0,424000000.0,424000000.0,424000000.0
LyondellBasell Industries NV,LYB,,1489393,2016.0,Q2YTD,2016-01-01,2016-06-30,,4.95,4.95,,4.93,778000000.0,2121000000.0,2122000000.0,-1000000.0,2121000000.0,,10868000000.0,14071000000.0,,293000000.0,48000000.0,392000000.0,10868000000.0,3203000000.0,165000000.0,9000000.0,440000000.0,2763000000.0,137000000.0,2900000000.0,14071000000.0,424000000.0,424000000.0,424000000.0
LyondellBasell Industries NV,LYB,,1489393,2016.0,Q2TTM,2015-07-01,2016-06-30,,2.51,9.33,3.04,9.29,1527000000.0,4102000000.0,4108000000.0,-6000000.0,4101000000.0,1000000.0,23125000000.0,29476000000.0,,473000000.0,99000000.0,787000000.0,23125000000.0,6351000000.0,327000000.0,24000000.0,886000000.0,5465000000.0,170000000.0,5635000000.0,29476000000.0,424000000.0,424000000.0,424000000.0
LyondellBasell Industries NV,LYB,,1489393,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 14:14:02+00:00,2.38,2.38,0.0,2.37,432000000.0,1030000000.0,1030000000.0,0.0,1030000000.0,0.0,5166000000.0,6743000000.0,,179000000.0,24000000.0,193000000.0,5166000000.0,1577000000.0,82000000.0,5000000.0,217000000.0,1360000000.0,102000000.0,1462000000.0,6743000000.0,433000000.0,433000000.0,433000000.0
LyondellBasell Industries NV,LYB,,1489393,2016.0,Q1TTM,2015-04-01,2016-03-31,,-0.05,9.58,3.04,9.55,1722000000.0,4340000000.0,4342000000.0,-2000000.0,4340000000.0,,24470000000.0,31293000000.0,,453000000.0,100000000.0,816000000.0,24470000000.0,6823000000.0,323000000.0,27000000.0,916000000.0,5907000000.0,157000000.0,6064000000.0,31293000000.0,433000000.0,433000000.0,433000000.0
LyondellBasell Industries NV,LYB,,1489393,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 16:30:38+00:00,12.23,12.23,3.55,12.23,598000000.0,9756000000.0,4895000000.0,-18000000.0,9758000000.0,-2000000.0,28059000000.0,34484000000.0,4879000000.0,500000000.0,106000000.0,859000000.0,28059000000.0,6425000000.0,491000000.0,24000000.0,965000000.0,5460000000.0,33000000.0,5493000000.0,34484000000.0,797900000.0,797900000.0,797900000.0
LyondellBasell Industries NV,LYB,,1489393,2017.0,Q4,2017-10-01,2017-12-31,,12.26,4.76,,4.77,-556000000.0,6773000000.0,1898000000.0,-4000000.0,6773000000.0,,7528000000.0,9135000000.0,4879000000.0,87000000.0,29000000.0,237000000.0,7528000000.0,1607000000.0,95000000.0,9000000.0,266000000.0,1341000000.0,1000000.0,1342000000.0,9135000000.0,797900000.0,797900000.0,797900000.0
LyondellBasell Industries NV,LYB,,1489393,2017.0,Q3,2017-07-01,2017-09-30,2018-10-30 10:41:26+00:00,0.0,2.67,0.0,2.67,380000000.0,1056000000.0,1058000000.0,-2000000.0,1057000000.0,-1000000.0,6939000000.0,8516000000.0,,195000000.0,27000000.0,218000000.0,6939000000.0,1577000000.0,94000000.0,5000000.0,245000000.0,1332000000.0,106000000.0,1438000000.0,8516000000.0,,395000000.0,395000000.0
LyondellBasell Industries NV,LYB,,1489393,2017.0,Q3YTD,2017-01-01,2017-09-30,,-0.03,7.47,,7.46,1154000000.0,2983000000.0,2997000000.0,-14000000.0,2985000000.0,-2000000.0,20531000000.0,25349000000.0,,413000000.0,77000000.0,622000000.0,20531000000.0,4818000000.0,396000000.0,15000000.0,699000000.0,4119000000.0,32000000.0,4151000000.0,25349000000.0,,395000000.0,395000000.0
