company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2012.0,Q4,2012-03-01,2012-05-31,,1.75,1.75,,543000000.0,1.73,134000000.0,298000000.0,,550000000.0,550000000.0,550000000.0,8071000000.0,11008000000.0,1000000.0,,,1404000000.0,8071000000.0,2937000000.0,52000000.0,43000000.0,2081000000.0,856000000.0,-8000000.0,848000000.0,11008000000.0,315000000.0,315000000.0,315000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2012.0,FY,2011-06-01,2012-05-31,2014-07-14 17:06:58+00:00,6.44,6.44,0.52,2113000000.0,6.41,134000000.0,1109000000.0,,2032000000.0,2032000000.0,2032000000.0,31857000000.0,42680000000.0,-6000000.0,,,5390000000.0,31857000000.0,10823000000.0,52000000.0,13000000.0,7637000000.0,3186000000.0,-45000000.0,3141000000.0,42680000000.0,315000000.0,315000000.0,315000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2012.0,Q3YTD,2011-06-01,2012-02-29,,4.69,4.69,0.52,1570000000.0,4.68,,811000000.0,,1482000000.0,1482000000.0,1482000000.0,23786000000.0,31672000000.0,-7000000.0,,,3986000000.0,23786000000.0,7886000000.0,,-30000000.0,5556000000.0,2330000000.0,-37000000.0,2293000000.0,31672000000.0,314000000.0,314000000.0,314000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2012.0,Q3TTM,2011-03-01,2012-02-29,,9.3,9.3,1.0,3543000000.0,9.25,89000000.0,1624000000.0,,2934000000.0,2934000000.0,2934000000.0,53328000000.0,70976000000.0,-43000000.0,,,9308000000.0,53328000000.0,17648000000.0,86000000.0,-21000000.0,12940000000.0,4708000000.0,-150000000.0,4558000000.0,70976000000.0,314000000.0,314000000.0,314000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2012.0,Q3,2011-12-01,2012-02-29,2013-03-21 16:50:08+00:00,1.66,1.66,0.13,543000000.0,1.65,,271000000.0,,521000000.0,521000000.0,521000000.0,7957000000.0,10564000000.0,-9000000.0,,,1251000000.0,7957000000.0,2607000000.0,,-12000000.0,1794000000.0,813000000.0,-21000000.0,792000000.0,10564000000.0,314000000.0,314000000.0,314000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2012.0,Q2YTD,2011-06-01,2011-11-30,,3.03,3.03,0.39,1027000000.0,3.03,,540000000.0,,961000000.0,961000000.0,961000000.0,15829000000.0,21108000000.0,2000000.0,,,2735000000.0,15829000000.0,5279000000.0,,-18000000.0,3762000000.0,1517000000.0,-16000000.0,1501000000.0,21108000000.0,315000000.0,315000000.0,315000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2012.0,Q2TTM,2010-12-01,2011-11-30,,7.64,7.64,0.87,3000000000.0,7.6,89000000.0,1353000000.0,,2413000000.0,2413000000.0,2413000000.0,45371000000.0,60412000000.0,-34000000.0,,,8057000000.0,45371000000.0,15041000000.0,86000000.0,-9000000.0,11146000000.0,3895000000.0,-129000000.0,3766000000.0,60412000000.0,315000000.0,315000000.0,315000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2012.0,Q2,2011-09-01,2011-11-30,2012-12-20 16:37:07+00:00,1.57,1.57,0.13,518000000.0,1.57,,280000000.0,,497000000.0,497000000.0,497000000.0,7892000000.0,10587000000.0,4000000.0,,,1397000000.0,7892000000.0,2695000000.0,,-7000000.0,1915000000.0,780000000.0,-3000000.0,777000000.0,10587000000.0,315000000.0,315000000.0,315000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2012.0,Q1TTM,2010-09-01,2011-08-31,,6.07,6.07,0.74,2482000000.0,6.03,89000000.0,1073000000.0,,1916000000.0,1916000000.0,1916000000.0,37479000000.0,49825000000.0,-38000000.0,,,6660000000.0,37479000000.0,12346000000.0,86000000.0,-2000000.0,9231000000.0,3115000000.0,-126000000.0,2989000000.0,49825000000.0,316000000.0,316000000.0,316000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2012.0,Q1,2011-06-01,2011-08-31,2012-09-19 16:10:18+00:00,1.46,1.46,0.26,509000000.0,1.46,,260000000.0,,464000000.0,464000000.0,464000000.0,7937000000.0,10521000000.0,-2000000.0,,,1338000000.0,7937000000.0,2584000000.0,,-11000000.0,1847000000.0,737000000.0,-13000000.0,724000000.0,10521000000.0,316000000.0,316000000.0,316000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2013.0,Q4,2013-03-01,2013-05-31,,-0.33,4.62,,622000000.0,4.58,660000000.0,897000000.0,-1368000000.0,1458000000.0,1458000000.0,1458000000.0,7753000000.0,11435000000.0,-6000000.0,,-47000000.0,1430000000.0,7753000000.0,3682000000.0,82000000.0,58000000.0,1297000000.0,2385000000.0,-30000000.0,2355000000.0,11435000000.0,742100000.0,315000000.0,315000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2013.0,FY,2012-06-01,2013-05-31,2015-07-14 17:22:58+00:00,3.66,8.61,0.56,2386000000.0,8.55,660000000.0,1622000000.0,-1368000000.0,2716000000.0,2716000000.0,2716000000.0,32503000000.0,44287000000.0,-35000000.0,,,5672000000.0,32503000000.0,11784000000.0,82000000.0,21000000.0,7350000000.0,4434000000.0,-96000000.0,4338000000.0,44287000000.0,742100000.0,315000000.0,315000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2013.0,Q3YTD,2012-06-01,2013-02-28,,3.99,3.99,0.56,1764000000.0,3.97,,725000000.0,,1258000000.0,1258000000.0,1258000000.0,24750000000.0,32852000000.0,-29000000.0,,47000000.0,4242000000.0,24750000000.0,8102000000.0,,-37000000.0,6053000000.0,2049000000.0,-66000000.0,1983000000.0,32852000000.0,315000000.0,315000000.0,315000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2013.0,Q3TTM,2012-03-01,2013-02-28,,5.74,5.74,0.56,2307000000.0,5.7,134000000.0,1023000000.0,,1808000000.0,1808000000.0,1808000000.0,32821000000.0,43860000000.0,-28000000.0,,47000000.0,5646000000.0,32821000000.0,11039000000.0,52000000.0,6000000.0,8134000000.0,2905000000.0,-74000000.0,2831000000.0,43860000000.0,315000000.0,315000000.0,315000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2013.0,Q3,2012-12-01,2013-02-28,2014-03-20 15:33:08+00:00,1.14,1.14,0.14,599000000.0,1.13,,203000000.0,,361000000.0,361000000.0,361000000.0,8300000000.0,10953000000.0,-16000000.0,,47000000.0,1418000000.0,8300000000.0,2653000000.0,,-9000000.0,2064000000.0,589000000.0,-25000000.0,564000000.0,10953000000.0,315000000.0,315000000.0,315000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2013.0,Q2YTD,2012-06-01,2012-11-30,,2.85,2.85,0.42,1165000000.0,2.84,,522000000.0,,897000000.0,897000000.0,897000000.0,16450000000.0,21899000000.0,-13000000.0,,,2824000000.0,16450000000.0,5449000000.0,,-28000000.0,3989000000.0,1460000000.0,-41000000.0,1419000000.0,21899000000.0,314000000.0,314000000.0,314000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2013.0,Q2TTM,2011-12-01,2012-11-30,,6.26,6.26,0.55,2251000000.0,6.22,134000000.0,1091000000.0,,1968000000.0,1968000000.0,1968000000.0,32478000000.0,43471000000.0,-21000000.0,,,5479000000.0,32478000000.0,10993000000.0,52000000.0,3000000.0,7864000000.0,3129000000.0,-70000000.0,3059000000.0,43471000000.0,314000000.0,314000000.0,314000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2013.0,Q2,2012-09-01,2012-11-30,2013-12-19 13:21:23+00:00,1.39,1.39,0.14,592000000.0,1.39,,254000000.0,,438000000.0,438000000.0,438000000.0,8369000000.0,11107000000.0,-8000000.0,,,1428000000.0,8369000000.0,2738000000.0,,-18000000.0,2020000000.0,718000000.0,-26000000.0,692000000.0,11107000000.0,314000000.0,314000000.0,314000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2013.0,Q1TTM,2011-09-01,2012-08-31,,6.44,6.44,0.54,2177000000.0,6.4,134000000.0,1117000000.0,,2027000000.0,2027000000.0,2027000000.0,32001000000.0,42951000000.0,-9000000.0,,,5448000000.0,32001000000.0,10950000000.0,52000000.0,14000000.0,7759000000.0,3191000000.0,-47000000.0,3144000000.0,42951000000.0,315000000.0,315000000.0,315000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2013.0,Q1,2012-06-01,2012-08-31,2013-09-19 17:25:31+00:00,1.46,1.46,0.28,573000000.0,1.45,,268000000.0,,459000000.0,459000000.0,459000000.0,8081000000.0,10792000000.0,-5000000.0,,,1396000000.0,8081000000.0,2711000000.0,,-10000000.0,1969000000.0,742000000.0,-15000000.0,727000000.0,10792000000.0,315000000.0,315000000.0,315000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2014.0,FY,2013-06-01,2014-05-31,2016-07-18 16:29:51+00:00,7.56,7.56,0.6,2587000000.0,7.48,,1334000000.0,15000000.0,2324000000.0,2324000000.0,2324000000.0,33223000000.0,45567000000.0,-15000000.0,,,5927000000.0,33223000000.0,12344000000.0,160000000.0,18000000.0,8529000000.0,3815000000.0,-157000000.0,3658000000.0,45567000000.0,307000000.0,307000000.0,307000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2014.0,Q4,2014-03-01,2014-05-31,,3.2,3.2,,649000000.0,3.15,,549000000.0,15000000.0,957000000.0,957000000.0,957000000.0,8099000000.0,11839000000.0,1000000.0,,,1524000000.0,8099000000.0,3740000000.0,160000000.0,113000000.0,2188000000.0,1552000000.0,-46000000.0,1506000000.0,11839000000.0,307000000.0,307000000.0,307000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2014.0,Q3YTD,2013-06-01,2014-02-28,,4.36,4.36,0.6,1938000000.0,4.33,,785000000.0,,1367000000.0,1367000000.0,1367000000.0,25124000000.0,33728000000.0,-16000000.0,,,4403000000.0,25124000000.0,8604000000.0,,-95000000.0,6341000000.0,2263000000.0,-111000000.0,2152000000.0,33728000000.0,303000000.0,303000000.0,303000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2014.0,Q3TTM,2013-03-01,2014-02-28,,4.03,8.98,0.6,2560000000.0,8.91,660000000.0,1682000000.0,-1368000000.0,2825000000.0,2825000000.0,2825000000.0,32877000000.0,45163000000.0,-22000000.0,,-47000000.0,5833000000.0,32877000000.0,12286000000.0,82000000.0,-37000000.0,7638000000.0,4648000000.0,-141000000.0,4507000000.0,45163000000.0,303000000.0,303000000.0,303000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2014.0,Q3,2013-12-01,2014-02-28,2015-03-19 15:41:08+00:00,1.24,1.24,0.15,652000000.0,1.23,,216000000.0,,378000000.0,378000000.0,378000000.0,8493000000.0,11301000000.0,-9000000.0,,,1515000000.0,8493000000.0,2808000000.0,,-38000000.0,2167000000.0,641000000.0,-47000000.0,594000000.0,11301000000.0,303000000.0,303000000.0,303000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2014.0,Q2YTD,2013-06-01,2013-11-30,,3.12,3.12,0.45,1286000000.0,3.1,,569000000.0,,989000000.0,989000000.0,989000000.0,16631000000.0,22427000000.0,-7000000.0,,,2888000000.0,16631000000.0,5796000000.0,,-57000000.0,4174000000.0,1622000000.0,-64000000.0,1558000000.0,22427000000.0,315000000.0,315000000.0,315000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2014.0,Q2TTM,2012-12-01,2013-11-30,,3.93,8.88,0.59,2507000000.0,8.81,660000000.0,1669000000.0,-1368000000.0,2808000000.0,2808000000.0,2808000000.0,32684000000.0,44815000000.0,-29000000.0,,,5736000000.0,32684000000.0,12131000000.0,82000000.0,-8000000.0,7535000000.0,4596000000.0,-119000000.0,4477000000.0,44815000000.0,315000000.0,315000000.0,315000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2014.0,Q2,2013-09-01,2013-11-30,2014-12-18 14:19:34+00:00,1.58,1.58,0.15,647000000.0,1.57,,292000000.0,,500000000.0,500000000.0,500000000.0,8451000000.0,11403000000.0,-5000000.0,,,1478000000.0,8451000000.0,2952000000.0,,-30000000.0,2125000000.0,827000000.0,-35000000.0,792000000.0,11403000000.0,315000000.0,315000000.0,315000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2014.0,Q1TTM,2012-09-01,2013-08-31,,3.74,8.69,0.58,2452000000.0,8.63,660000000.0,1631000000.0,-1368000000.0,2746000000.0,2746000000.0,2746000000.0,32602000000.0,44519000000.0,-32000000.0,,,5686000000.0,32602000000.0,11917000000.0,82000000.0,4000000.0,7430000000.0,4487000000.0,-110000000.0,4377000000.0,44519000000.0,316000000.0,316000000.0,316000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2014.0,Q1,2013-06-01,2013-08-31,2014-09-18 15:32:04+00:00,1.54,1.54,0.3,639000000.0,1.53,,277000000.0,,489000000.0,489000000.0,489000000.0,8180000000.0,11024000000.0,-2000000.0,,,1410000000.0,8180000000.0,2844000000.0,,-27000000.0,2049000000.0,795000000.0,-29000000.0,766000000.0,11024000000.0,316000000.0,316000000.0,316000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2015.0,FY,2014-06-01,2015-05-31,2017-07-17 08:46:15+00:00,3.7,3.7,0.8,2611000000.0,3.65,276000000.0,577000000.0,,1050000000.0,1050000000.0,1050000000.0,36284000000.0,47453000000.0,-19000000.0,,,6415000000.0,36284000000.0,11169000000.0,235000000.0,14000000.0,9302000000.0,1867000000.0,-240000000.0,1627000000.0,47453000000.0,283000000.0,283000000.0,283000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2015.0,Q4,2015-03-01,2015-05-31,,-3.14,-3.14,,657000000.0,-3.1,276000000.0,-522000000.0,,-894000000.0,-894000000.0,-894000000.0,10607000000.0,12114000000.0,-27000000.0,,,1895000000.0,10607000000.0,1507000000.0,235000000.0,167000000.0,2828000000.0,-1321000000.0,-95000000.0,-1416000000.0,12114000000.0,283000000.0,283000000.0,283000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2015.0,Q3,2014-12-01,2015-02-28,2016-03-17 14:53:47+00:00,2.21,2.21,0.2,652000000.0,2.18,,357000000.0,,628000000.0,628000000.0,628000000.0,8501000000.0,11716000000.0,5000000.0,,,1525000000.0,8501000000.0,3215000000.0,,-58000000.0,2177000000.0,1038000000.0,-53000000.0,985000000.0,11716000000.0,283000000.0,283000000.0,283000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2015.0,Q3YTD,2014-06-01,2015-02-28,,6.84,6.84,0.8,1954000000.0,6.75,,1099000000.0,,1944000000.0,1944000000.0,1944000000.0,25677000000.0,35339000000.0,8000000.0,,,4520000000.0,25677000000.0,9662000000.0,,-153000000.0,6474000000.0,3188000000.0,-145000000.0,3043000000.0,35339000000.0,283000000.0,283000000.0,283000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2015.0,Q3TTM,2014-03-01,2015-02-28,,10.04,10.04,0.8,2603000000.0,9.9,,1648000000.0,15000000.0,2901000000.0,2901000000.0,2901000000.0,33776000000.0,47178000000.0,9000000.0,,,6044000000.0,33776000000.0,13402000000.0,160000000.0,-40000000.0,8662000000.0,4740000000.0,-191000000.0,4549000000.0,47178000000.0,283000000.0,283000000.0,283000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2015.0,Q2,2014-09-01,2014-11-30,2015-12-17 16:27:49+00:00,2.34,2.34,0.2,651000000.0,2.31,,383000000.0,,663000000.0,663000000.0,663000000.0,8672000000.0,11939000000.0,5000000.0,,,1528000000.0,8672000000.0,3267000000.0,,-47000000.0,2179000000.0,1088000000.0,-42000000.0,1046000000.0,11939000000.0,283000000.0,283000000.0,283000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2015.0,Q2YTD,2014-06-01,2014-11-30,,4.63,4.63,0.6,1302000000.0,4.57,,742000000.0,,1316000000.0,1316000000.0,1316000000.0,17176000000.0,23623000000.0,3000000.0,,,2995000000.0,17176000000.0,6447000000.0,,-95000000.0,4297000000.0,2150000000.0,-92000000.0,2058000000.0,23623000000.0,283000000.0,283000000.0,283000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2015.0,Q2TTM,2013-12-01,2014-11-30,,9.07,9.07,0.75,2603000000.0,8.95,,1507000000.0,15000000.0,2651000000.0,2651000000.0,2651000000.0,33768000000.0,46763000000.0,-5000000.0,,,6034000000.0,33768000000.0,12995000000.0,160000000.0,-20000000.0,8652000000.0,4343000000.0,-185000000.0,4158000000.0,46763000000.0,283000000.0,283000000.0,283000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2015.0,Q1,2014-06-01,2014-08-31,2015-09-17 17:10:31+00:00,2.29,2.29,0.4,651000000.0,2.26,,359000000.0,,653000000.0,653000000.0,653000000.0,8504000000.0,11684000000.0,-2000000.0,,,1467000000.0,8504000000.0,3180000000.0,,-48000000.0,2118000000.0,1062000000.0,-50000000.0,1012000000.0,11684000000.0,285000000.0,285000000.0,285000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2015.0,Q1TTM,2013-09-01,2014-08-31,,8.31,8.31,0.7,2599000000.0,8.21,,1416000000.0,15000000.0,2488000000.0,2488000000.0,2488000000.0,33547000000.0,46227000000.0,-15000000.0,,,5984000000.0,33547000000.0,12680000000.0,160000000.0,-3000000.0,8598000000.0,4082000000.0,-178000000.0,3904000000.0,46227000000.0,285000000.0,285000000.0,285000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2016.0,FY,2015-06-01,2016-05-31,2018-07-16 16:19:05+00:00,6.59,6.59,1.0,2631000000.0,6.51,,920000000.0,,1820000000.0,1820000000.0,1820000000.0,37406000000.0,50365000000.0,-22000000.0,,,7251000000.0,37406000000.0,12959000000.0,336000000.0,21000000.0,9882000000.0,3077000000.0,-337000000.0,2740000000.0,50365000000.0,276000000.0,276000000.0,276000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2016.0,Q4,2016-03-01,2016-05-31,,-0.19,-0.19,,667000000.0,-0.19,,-111000000.0,,-70000000.0,-70000000.0,-70000000.0,10528000000.0,12979000000.0,-16000000.0,,,1852000000.0,10528000000.0,2451000000.0,336000000.0,239000000.0,2519000000.0,-68000000.0,-113000000.0,-181000000.0,12979000000.0,276000000.0,276000000.0,276000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2016.0,Q3,2015-12-01,2016-02-29,2017-03-22 17:08:19+00:00,1.86,1.86,0.25,663000000.0,1.84,,275000000.0,,507000000.0,507000000.0,507000000.0,9120000000.0,12654000000.0,-1000000.0,,,2007000000.0,9120000000.0,3534000000.0,,-81000000.0,2670000000.0,864000000.0,-82000000.0,782000000.0,12654000000.0,272000000.0,272000000.0,272000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2016.0,Q3YTD,2015-06-01,2016-02-29,,6.78,6.78,1.0,1964000000.0,6.7,,1031000000.0,,1890000000.0,1890000000.0,1890000000.0,26878000000.0,37386000000.0,-6000000.0,,,5399000000.0,26878000000.0,10508000000.0,,-218000000.0,7363000000.0,3145000000.0,-224000000.0,2921000000.0,37386000000.0,272000000.0,272000000.0,272000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2016.0,Q3TTM,2015-03-01,2016-02-29,,3.64,3.64,1.0,2621000000.0,3.6,276000000.0,509000000.0,,996000000.0,996000000.0,996000000.0,37485000000.0,49500000000.0,-33000000.0,,,7294000000.0,37485000000.0,12015000000.0,235000000.0,-51000000.0,10191000000.0,1824000000.0,-319000000.0,1505000000.0,49500000000.0,272000000.0,272000000.0,272000000.0
