company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,otherspecialcharges,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2014.0,Q2TTM,2013-07-01,2014-06-30,,3.49,3.49,0.02,581400000.0,3.48,575700000.0,1236700000.0,1236700000.0,1236700000.0,14531700000.0,17848500000.0,8800000.0,-4700000.0,,220100000.0,566900000.0,14540500000.0,3308000000.0,147900000.0,25400000.0,1368400000.0,1939600000.0,-127200000.0,1812400000.0,17848500000.0,354700000.0,355100000.0,356300000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 16:13:42+00:00,0.9,0.9,0.22,148400000.0,0.9,161800000.0,319200000.0,319200000.0,319200000.0,3719400000.0,4569600000.0,4000000.0,900000.0,,49900000.0,139600000.0,3723400000.0,846200000.0,33700000.0,5500000.0,337900000.0,508300000.0,-27300000.0,481000000.0,4569600000.0,354700000.0,355100000.0,356300000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2014.0,Q1TTM,2013-04-01,2014-03-31,,3.41,3.41,,571900000.0,3.4,555200000.0,1209100000.0,1209100000.0,1209100000.0,14306900000.0,17579400000.0,10100000.0,-5200000.0,,232000000.0,563300000.0,14317000000.0,3262400000.0,153600000.0,27900000.0,1367200000.0,1895200000.0,-130900000.0,1764300000.0,17579400000.0,355700000.0,354900000.0,356000000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 16:11:39+00:00,0.77,0.77,0.2,144300000.0,0.77,132600000.0,273900000.0,273900000.0,273900000.0,3595500000.0,4379900000.0,3700000.0,-1400000.0,,52700000.0,145000000.0,3599200000.0,780700000.0,36600000.0,5800000.0,342000000.0,438700000.0,-32200000.0,406500000.0,4379900000.0,355700000.0,354900000.0,356000000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2015.0,FY,2015-01-01,2015-12-31,2018-02-21 16:12:28+00:00,4.52,4.52,2.32,583700000.0,4.51,733100000.0,1604000000.0,1604000000.0,1604000000.0,15292100000.0,19115100000.0,12400000.0,-12300000.0,,239800000.0,541500000.0,15304500000.0,3810600000.0,118000000.0,21800000.0,1365000000.0,2445600000.0,-108500000.0,2337100000.0,19115100000.0,354900000.0,354600000.0,355600000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2015.0,Q4,2015-10-01,2015-12-31,,0.98,0.98,1.64,144900000.0,0.98,151500000.0,347200000.0,347200000.0,347200000.0,3469400000.0,4355300000.0,3700000.0,-1600000.0,,66700000.0,145400000.0,3473100000.0,882200000.0,30100000.0,5200000.0,357000000.0,525200000.0,-26500000.0,498700000.0,4355300000.0,354900000.0,354600000.0,355600000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2015.0,Q3,2015-07-01,2015-09-30,2016-11-04 16:12:19+00:00,1.21,1.21,0.24,152500000.0,1.21,193300000.0,431200000.0,431200000.0,431200000.0,3851300000.0,4847200000.0,2400000.0,-4900000.0,,57600000.0,131000000.0,3853700000.0,993500000.0,29200000.0,6200000.0,341100000.0,652400000.0,-27900000.0,624500000.0,4847200000.0,356400000.0,355000000.0,355900000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2015.0,Q3YTD,2015-01-01,2015-09-30,,3.54,3.54,0.68,438800000.0,3.53,581600000.0,1256800000.0,1256800000.0,1256800000.0,11822700000.0,14759800000.0,8700000.0,-10700000.0,,173100000.0,396100000.0,11831400000.0,2928400000.0,87900000.0,16600000.0,1008000000.0,1920400000.0,-82000000.0,1838400000.0,14759800000.0,356400000.0,355000000.0,355900000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2015.0,Q3TTM,2014-10-01,2015-09-30,,4.65,4.65,0.04,587300000.0,4.64,765000000.0,1651100000.0,1651100000.0,1651100000.0,15983100000.0,19878900000.0,11600000.0,-12200000.0,,235600000.0,536200000.0,15994700000.0,3884200000.0,118700000.0,21900000.0,1359100000.0,2525100000.0,-109000000.0,2416100000.0,19878900000.0,356400000.0,355000000.0,355900000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 16:09:19+00:00,1.26,1.26,0.22,145900000.0,1.26,205000000.0,447200000.0,447200000.0,447200000.0,4061200000.0,5079900000.0,3600000.0,-1300000.0,,59300000.0,132100000.0,4064800000.0,1015100000.0,29600000.0,5300000.0,337300000.0,677800000.0,-25600000.0,652200000.0,5079900000.0,354900000.0,355300000.0,356300000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.33,2.33,0.44,286300000.0,2.32,388300000.0,825600000.0,825600000.0,825600000.0,7971400000.0,9912600000.0,6300000.0,-5800000.0,,115500000.0,265100000.0,7977700000.0,1934900000.0,58700000.0,10400000.0,666900000.0,1268000000.0,-54100000.0,1213900000.0,9912600000.0,354900000.0,355300000.0,356300000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2015.0,Q2TTM,2014-07-01,2015-06-30,,4.49,4.49,0.02,582100000.0,4.47,752700000.0,1591300000.0,1591300000.0,1591300000.0,16138100000.0,19960100000.0,14000000.0,-10800000.0,,228500000.0,541900000.0,16152100000.0,3808000000.0,122100000.0,21400000.0,1352500000.0,2455500000.0,-111500000.0,2344000000.0,19960100000.0,354900000.0,355300000.0,356300000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 16:15:23+00:00,1.07,1.07,0.22,140400000.0,1.06,183300000.0,378400000.0,378400000.0,378400000.0,3910200000.0,4832700000.0,2700000.0,-4500000.0,,56200000.0,133000000.0,3912900000.0,919800000.0,29100000.0,5100000.0,329600000.0,590200000.0,-28500000.0,561700000.0,4832700000.0,353600000.0,355100000.0,356100000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2015.0,Q1TTM,2014-04-01,2015-03-31,,4.13,4.13,0.02,584600000.0,4.11,709500000.0,1463300000.0,1463300000.0,1463300000.0,15796300000.0,19449800000.0,14400000.0,-8600000.0,,219100000.0,549400000.0,15810700000.0,3639100000.0,126200000.0,21600000.0,1353100000.0,2286000000.0,-113200000.0,2172800000.0,19449800000.0,353600000.0,355100000.0,356100000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 16:07:58+00:00,1.49,1.49,,635200000.0,1.48,608700000.0,1336300000.0,1336300000.0,1336300000.0,13533600000.0,17033300000.0,36800000.0,6900000.0,,247200000.0,542800000.0,13570400000.0,3462900000.0,127200000.0,27600000.0,1425200000.0,2037700000.0,-92700000.0,1945000000.0,17033300000.0,896800000.0,351100000.0,351800000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2016.0,Q4,2016-10-01,2016-12-31,,0.82,0.82,-0.72,165300000.0,0.82,130100000.0,1103400000.0,1103400000.0,1103400000.0,3259100000.0,4070700000.0,22300000.0,844100000.0,,67600000.0,141900000.0,3281400000.0,789300000.0,32100000.0,7000000.0,374800000.0,414500000.0,819000000.0,1233500000.0,4070700000.0,896800000.0,351100000.0,351800000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2016.0,Q3,2016-07-01,2016-09-30,2017-11-03 16:06:59+00:00,0.99,0.99,0.24,162600000.0,0.98,148700000.0,346200000.0,346200000.0,346200000.0,3371500000.0,4249400000.0,5100000.0,-1600000.0,,59200000.0,130800000.0,3376600000.0,872800000.0,32200000.0,8500000.0,352600000.0,520200000.0,-25300000.0,494900000.0,4249400000.0,349700000.0,351000000.0,351800000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.67,0.67,0.72,469900000.0,0.66,478600000.0,232900000.0,232900000.0,232900000.0,10274500000.0,12962600000.0,14500000.0,-837200000.0,,179600000.0,400900000.0,10289000000.0,2673600000.0,95100000.0,20600000.0,1050400000.0,1623200000.0,-911700000.0,711500000.0,12962600000.0,349700000.0,351000000.0,351800000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2016.0,Q3TTM,2015-10-01,2016-09-30,,1.65,1.65,2.36,614800000.0,1.64,630100000.0,580100000.0,580100000.0,580100000.0,13743900000.0,17317900000.0,18200000.0,-838800000.0,,246300000.0,546300000.0,13762100000.0,3555800000.0,125200000.0,25800000.0,1407400000.0,2148400000.0,-938200000.0,1210200000.0,17317900000.0,349700000.0,351000000.0,351800000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2016.0,Q2,2016-04-01,2016-06-30,2017-08-04 16:26:48+00:00,1.37,1.37,0.24,156400000.0,1.37,164900000.0,481300000.0,481300000.0,481300000.0,3489400000.0,4413200000.0,6000000.0,107100000.0,,60800000.0,135300000.0,3495400000.0,917800000.0,32600000.0,6400000.0,352500000.0,565300000.0,80900000.0,646200000.0,4413200000.0,351300000.0,350900000.0,351600000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2016.0,Q2YTD,2016-01-01,2016-06-30,,-0.32,-0.32,0.48,307300000.0,-0.32,329900000.0,-113300000.0,-113300000.0,-113300000.0,6903000000.0,8713200000.0,9400000.0,-835600000.0,,120400000.0,270100000.0,6912400000.0,1800800000.0,62900000.0,12100000.0,697800000.0,1103000000.0,-886400000.0,216600000.0,8713200000.0,351300000.0,350900000.0,351600000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.87,1.87,2.36,604700000.0,1.87,674700000.0,665100000.0,665100000.0,665100000.0,14223700000.0,17915700000.0,15500000.0,-842100000.0,,244700000.0,546500000.0,14239200000.0,3676500000.0,122200000.0,23500000.0,1395900000.0,2280600000.0,-940800000.0,1339800000.0,17915700000.0,351300000.0,350900000.0,351600000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 16:22:27+00:00,-1.69,-1.69,0.24,150900000.0,-1.69,165000000.0,-594600000.0,-594600000.0,-594600000.0,3413600000.0,4300000000.0,3400000.0,-942700000.0,,59600000.0,134800000.0,3417000000.0,883000000.0,30300000.0,5700000.0,345300000.0,537700000.0,-967300000.0,-429600000.0,4300000000.0,351800000.0,351300000.0,351300000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.76,1.76,2.34,594200000.0,1.76,714800000.0,631000000.0,631000000.0,631000000.0,14795500000.0,18582400000.0,13100000.0,-950500000.0,,243200000.0,543300000.0,14808600000.0,3773800000.0,119200000.0,22400000.0,1380700000.0,2393100000.0,-1047300000.0,1345800000.0,18582400000.0,351800000.0,351300000.0,351300000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2017.0,FY,2017-01-01,2017-12-31,2020-02-19 16:08:44+00:00,4.76,4.76,,727500000.0,4.75,498100000.0,1675200000.0,1675200000.0,1675200000.0,15628900000.0,19456400000.0,22300000.0,46400000.0,,264700000.0,571800000.0,15651200000.0,3805200000.0,149600000.0,35300000.0,1564000000.0,2241200000.0,-67900000.0,2173300000.0,19456400000.0,351900000.0,351900000.0,352900000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2017.0,Q4,2017-10-01,2017-12-31,,1.68,1.68,-0.74,188800000.0,1.67,15100000.0,589200000.0,589200000.0,589200000.0,4418400000.0,5148300000.0,4900000.0,317000000.0,,70600000.0,148000000.0,4423300000.0,725000000.0,39800000.0,9500000.0,407400000.0,317600000.0,286700000.0,604300000.0,5148300000.0,351900000.0,351900000.0,352900000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2017.0,Q3,2017-07-01,2017-09-30,2018-11-02 16:07:34+00:00,1.14,1.14,0.25,186200000.0,1.14,179100000.0,402700000.0,402700000.0,402700000.0,4055600000.0,5059700000.0,4700000.0,9800000.0,,67000000.0,144900000.0,4060300000.0,999400000.0,38300000.0,9000000.0,398100000.0,601300000.0,-19500000.0,581800000.0,5059700000.0,353200000.0,351900000.0,352900000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2017.0,Q3YTD,2017-01-01,2017-09-30,,3.08,3.08,0.74,538700000.0,3.08,483000000.0,1086000000.0,1086000000.0,1086000000.0,11210500000.0,14308100000.0,17400000.0,-270600000.0,,194100000.0,423800000.0,11227900000.0,3080200000.0,109800000.0,25800000.0,1156600000.0,1923600000.0,-354600000.0,1569000000.0,14308100000.0,353200000.0,351900000.0,352900000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2017.0,Q3TTM,2016-10-01,2017-09-30,,3.9,3.9,0.02,704000000.0,3.9,613100000.0,2189400000.0,2189400000.0,2189400000.0,14469600000.0,18378800000.0,39700000.0,573500000.0,,261700000.0,565700000.0,14509300000.0,3869500000.0,141900000.0,32800000.0,1531400000.0,2338100000.0,464400000.0,2802500000.0,18378800000.0,353200000.0,351900000.0,352900000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2017.0,Q2,2017-04-01,2017-06-30,2018-08-03 16:07:27+00:00,1.06,1.06,0.25,172800000.0,1.06,166000000.0,373000000.0,373000000.0,373000000.0,3764000000.0,5010500000.0,6800000.0,-294400000.0,,66100000.0,138700000.0,3770800000.0,1239700000.0,37400000.0,8700000.0,377600000.0,862100000.0,-323100000.0,539000000.0,5010500000.0,351900000.0,351800000.0,352700000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.94,1.94,0.49,352500000.0,1.94,303900000.0,683300000.0,683300000.0,683300000.0,7154900000.0,9248400000.0,12700000.0,-280400000.0,,127100000.0,278900000.0,7167600000.0,2080800000.0,71500000.0,16800000.0,758500000.0,1322300000.0,-335100000.0,987200000.0,9248400000.0,351900000.0,351800000.0,352700000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2017.0,Q2TTM,2016-07-01,2017-06-30,,3.75,3.75,0.01,680400000.0,3.74,582700000.0,2132900000.0,2132900000.0,2132900000.0,13785500000.0,17568500000.0,40100000.0,562100000.0,,253900000.0,551600000.0,13825600000.0,3742900000.0,135800000.0,32300000.0,1485900000.0,2257000000.0,458600000.0,2715600000.0,17568500000.0,351900000.0,351800000.0,352700000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 08:01:41+00:00,0.88,0.88,0.24,179700000.0,0.88,137900000.0,310300000.0,310300000.0,310300000.0,3390900000.0,4237900000.0,5900000.0,14000000.0,,61000000.0,140200000.0,3396800000.0,841100000.0,34100000.0,8100000.0,380900000.0,460200000.0,-12000000.0,448200000.0,4237900000.0,352600000.0,351600000.0,352700000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2017.0,Q1TTM,2016-04-01,2017-03-31,,4.06,4.06,,664000000.0,4.05,581600000.0,2241200000.0,2241200000.0,2241200000.0,13510900000.0,16971200000.0,39300000.0,963600000.0,,248600000.0,548200000.0,13550200000.0,3421000000.0,131000000.0,30000000.0,1460800000.0,1960200000.0,862600000.0,2822800000.0,16971200000.0,352600000.0,351600000.0,352700000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2018.0,FY,2018-01-01,2018-12-31,2020-02-19 16:08:44+00:00,6.25,6.25,,728000000.0,6.24,615100000.0,2195100000.0,2195100000.0,2195100000.0,18925000000.0,23495700000.0,16500000.0,60800000.0,,306100000.0,644700000.0,18941500000.0,4554200000.0,186900000.0,60900000.0,1678800000.0,2875400000.0,-65200000.0,2810200000.0,23495700000.0,351200000.0,351000000.0,351800000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2018.0,Q4,2018-10-01,2018-12-31,,1.66,1.66,,177600000.0,1.65,174300000.0,578100000.0,578100000.0,578100000.0,5088600000.0,6279700000.0,1700000.0,18300000.0,,80500000.0,166200000.0,5090300000.0,1189400000.0,50900000.0,19900000.0,424300000.0,765100000.0,-12700000.0,752400000.0,6279700000.0,351200000.0,351000000.0,351800000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2018.0,Q3,2018-07-01,2018-09-30,2019-10-30 16:38:50+00:00,1.55,1.55,,178500000.0,1.55,123500000.0,545300000.0,545300000.0,545300000.0,4653600000.0,5756800000.0,4300000.0,7400000.0,,72900000.0,153500000.0,4657900000.0,1098900000.0,49000000.0,16400000.0,404900000.0,694000000.0,-25200000.0,668800000.0,5756800000.0,351800000.0,350700000.0,351500000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2018.0,Q3YTD,2018-01-01,2018-09-30,,4.59,4.59,,550400000.0,4.59,440800000.0,1617000000.0,1617000000.0,1617000000.0,13836400000.0,17216000000.0,14800000.0,42500000.0,,225600000.0,478500000.0,13851200000.0,3364800000.0,136000000.0,41000000.0,1254500000.0,2110300000.0,-52500000.0,2057800000.0,17216000000.0,351800000.0,350700000.0,351500000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2018.0,Q3TTM,2017-10-01,2018-09-30,,6.27,6.27,-0.74,739200000.0,6.26,455900000.0,2206200000.0,2206200000.0,2206200000.0,18254800000.0,22364300000.0,19700000.0,359500000.0,,296200000.0,626500000.0,18274500000.0,4089800000.0,175800000.0,50500000.0,1661900000.0,2427900000.0,234200000.0,2662100000.0,22364300000.0,351800000.0,350700000.0,351500000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2018.0,Q2,2018-04-01,2018-06-30,2019-08-02 16:08:18+00:00,1.59,1.59,,185500000.0,1.59,160000000.0,559600000.0,559600000.0,559600000.0,4647300000.0,5805200000.0,4600000.0,16400000.0,,76700000.0,156800000.0,4651900000.0,1153300000.0,45700000.0,14600000.0,419000000.0,734300000.0,-14700000.0,719600000.0,5805200000.0,351900000.0,351700000.0,352500000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2018.0,Q2YTD,2018-01-01,2018-06-30,,3.04,3.04,,371900000.0,3.04,317300000.0,1071700000.0,1071700000.0,1071700000.0,9182800000.0,11459200000.0,10500000.0,35100000.0,,152700000.0,325000000.0,9193300000.0,2265900000.0,87000000.0,24600000.0,849600000.0,1416300000.0,-27300000.0,1389000000.0,11459200000.0,351900000.0,351700000.0,352500000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2018.0,Q2TTM,2017-07-01,2018-06-30,,5.86,5.86,-0.49,746900000.0,5.85,511500000.0,2063600000.0,2063600000.0,2063600000.0,17656800000.0,21667200000.0,20100000.0,361900000.0,,290300000.0,617900000.0,17676900000.0,3990300000.0,165100000.0,43100000.0,1655100000.0,2335200000.0,239900000.0,2575100000.0,21667200000.0,351900000.0,351700000.0,352500000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 16:07:43+00:00,1.45,1.45,,186400000.0,1.45,157300000.0,512100000.0,512100000.0,512100000.0,4535500000.0,5654000000.0,5900000.0,18700000.0,,76000000.0,168200000.0,4541400000.0,1112600000.0,41300000.0,10000000.0,430600000.0,682000000.0,-12600000.0,669400000.0,5654000000.0,353200000.0,352500000.0,353500000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2018.0,Q1TTM,2017-04-01,2018-03-31,,5.33,5.33,-0.24,734200000.0,5.32,517500000.0,1877000000.0,1877000000.0,1877000000.0,16773500000.0,20872500000.0,22300000.0,51100000.0,,279700000.0,599800000.0,16795800000.0,4076700000.0,156800000.0,37200000.0,1613700000.0,2463000000.0,-68500000.0,2394500000.0,20872500000.0,353200000.0,352500000.0,353500000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2019.0,FY,2019-01-01,2019-12-31,2020-02-19 16:08:44+00:00,6.88,6.88,,798200000.0,6.87,711300000.0,2387900000.0,2387900000.0,2387900000.0,20555600000.0,25599700000.0,15400000.0,42000000.0,,326600000.0,698500000.0,20571000000.0,5028700000.0,230500000.0,82300000.0,1823300000.0,3205400000.0,-106200000.0,3099200000.0,25599700000.0,347100000.0,346900000.0,347500000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2019.0,Q4,2019-10-01,2019-12-31,,1.53,1.53,,241900000.0,1.53,156500000.0,531300000.0,531300000.0,531300000.0,4890000000.0,6117200000.0,3600000.0,10300000.0,,83600000.0,183200000.0,4893600000.0,1223600000.0,57500000.0,20100000.0,508700000.0,714900000.0,-27100000.0,687800000.0,6117200000.0,347100000.0,346900000.0,347500000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2019.0,Q3,2019-07-01,2019-09-30,2019-10-30 16:38:50+00:00,1.75,1.75,,195300000.0,1.75,169700000.0,607900000.0,607900000.0,607900000.0,5106800000.0,6367000000.0,5600000.0,11600000.0,,82200000.0,172600000.0,5112400000.0,1254600000.0,59600000.0,21100000.0,450100000.0,804500000.0,-26900000.0,777600000.0,6367000000.0,347400000.0,346600000.0,347200000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2019.0,Q3YTD,2019-01-01,2019-09-30,,5.35,5.35,,556300000.0,5.34,554800000.0,1856600000.0,1856600000.0,1856600000.0,15665600000.0,19482500000.0,11800000.0,31700000.0,,243000000.0,515300000.0,15677400000.0,3805100000.0,173000000.0,62200000.0,1314600000.0,2490500000.0,-79100000.0,2411400000.0,19482500000.0,347400000.0,346600000.0,347200000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2019.0,Q3TTM,2018-10-01,2019-09-30,,7.01,7.01,,733900000.0,6.99,729100000.0,2434700000.0,2434700000.0,2434700000.0,20754200000.0,25762200000.0,13500000.0,50000000.0,,323500000.0,681500000.0,20767700000.0,4994500000.0,223900000.0,82100000.0,1738900000.0,3255600000.0,-91800000.0,3163800000.0,25762200000.0,347400000.0,346600000.0,347200000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2019.0,Q2,2019-04-01,2019-06-30,2019-08-02 16:08:18+00:00,1.79,1.79,,183600000.0,1.78,194700000.0,619700000.0,619700000.0,619700000.0,5341700000.0,6627900000.0,4000000.0,9800000.0,,82500000.0,173300000.0,5345700000.0,1282200000.0,60000000.0,21800000.0,439400000.0,842800000.0,-28400000.0,814400000.0,6627900000.0,346200000.0,347000000.0,347700000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2019.0,Q2YTD,2019-01-01,2019-06-30,,3.6,3.6,,361000000.0,3.59,385100000.0,1248700000.0,1248700000.0,1248700000.0,10558800000.0,13115500000.0,6200000.0,20100000.0,,160800000.0,342700000.0,10565000000.0,2550500000.0,113400000.0,41100000.0,864500000.0,1686000000.0,-52200000.0,1633800000.0,13115500000.0,346200000.0,347000000.0,347700000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2019.0,Q2TTM,2018-07-01,2019-06-30,,6.81,6.81,,717100000.0,6.79,682900000.0,2372100000.0,2372100000.0,2372100000.0,20301000000.0,25152000000.0,12200000.0,45800000.0,,314200000.0,662400000.0,20313200000.0,4838800000.0,213300000.0,77400000.0,1693700000.0,3145100000.0,-90100000.0,3055000000.0,25152000000.0,346200000.0,347000000.0,347700000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2019.0,Q1,2019-01-01,2019-03-31,2020-05-04 16:07:15+00:00,1.81,1.81,,177400000.0,1.81,190400000.0,629000000.0,629000000.0,629000000.0,5217100000.0,6487600000.0,2200000.0,10300000.0,,78300000.0,169400000.0,5219300000.0,1268300000.0,53400000.0,19300000.0,425100000.0,843200000.0,-23800000.0,819400000.0,6487600000.0,347500000.0,347200000.0,347800000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2019.0,Q1TTM,2018-04-01,2019-03-31,,6.61,6.61,,719000000.0,6.6,648200000.0,2312000000.0,2312000000.0,2312000000.0,19606600000.0,24329300000.0,12800000.0,52400000.0,,308400000.0,645900000.0,19619400000.0,4709900000.0,199000000.0,70200000.0,1673300000.0,3036600000.0,-76400000.0,2960200000.0,24329300000.0,347500000.0,347200000.0,347800000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2020.0,Q1,2020-01-01,2020-03-31,2020-05-04 16:07:15+00:00,1.04,1.04,,229400000.0,1.03,102800000.0,359400000.0,359400000.0,359400000.0,4189600000.0,5161700000.0,17000000.0,13100000.0,,71000000.0,164000000.0,4206600000.0,955100000.0,56400000.0,14800000.0,464400000.0,490700000.0,-28500000.0,462200000.0,5161700000.0,345600000.0,346900000.0,347300000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2020.0,Q1TTM,2019-04-01,2020-03-31,,6.11,6.11,,850200000.0,6.09,623700000.0,2118300000.0,2118300000.0,2118300000.0,19528100000.0,24273800000.0,30200000.0,44800000.0,,319300000.0,693100000.0,19558300000.0,4715500000.0,233500000.0,77800000.0,1862600000.0,2852900000.0,-110900000.0,2742000000.0,24273800000.0,345600000.0,346900000.0,347300000.0
