company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationofdeferredpolicyacquisitioncosts,basicdilutedeps,basiceps,cashdividendspershare,currentandfuturebenefits,dilutedeps,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netinterestincome,netrealizedcapitalgains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,policyacquisitioncosts,premiumsearned,salariesandemployeebenefitsexpense,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Globe Life Inc,GL,,320335,2016.0,Q4,2016-10-01,2016-12-31,,116191000.0,1.14,1.14,0.14,540138000.0,1.1,51170000.0,20485000.0,135448000.0,124812000.0,10636000.0,135448000.0,-20485000.0,187025000.0,,58984000.0,412000.0,63565000.0,787908000.0,,20485000.0,778878000.0,975345000.0,175982000.0,954860000.0,120001191.0,120001191.0,120001191.0
Globe Life Inc,GL,,320335,2016.0,Q3,2016-07-01,2016-09-30,2017-11-07 17:26:36+00:00,116821000.0,1.27,1.27,0.14,532152000.0,1.25,59551000.0,20381000.0,151869000.0,141910000.0,9959000.0,151869000.0,-20381000.0,206202000.0,,57805000.0,160000.0,61153000.0,783411000.0,,20381000.0,767931000.0,989773000.0,201461000.0,969392000.0,119480642.0,119480642.0,119480642.0
Globe Life Inc,GL,,320335,2016.0,Q3YTD,2016-01-01,2016-09-30,,352872000.0,3.47,3.47,0.42,1588610000.0,3.47,181475000.0,62860000.0,414331000.0,414778000.0,-447000.0,414331000.0,-62860000.0,609195000.0,,173080000.0,963000.0,185609000.0,2349126000.0,,62860000.0,2300171000.0,2959284000.0,596253000.0,2896424000.0,119480642.0,119480642.0,119480642.0
Globe Life Inc,GL,,320335,2016.0,Q3TTM,2015-10-01,2016-09-30,,464456000.0,4.58,4.58,0.56,2097575000.0,4.58,238323000.0,82082000.0,547287000.0,533908000.0,13379000.0,547287000.0,-82082000.0,786851000.0,,229805000.0,1096000.0,246995000.0,3105197000.0,,82082000.0,3038831000.0,3893144000.0,772231000.0,3811062000.0,119480642.0,119480642.0,119480642.0
Globe Life Inc,GL,,320335,2016.0,Q2,2016-04-01,2016-06-30,2017-08-08 14:43:35+00:00,117245000.0,1.15,1.15,0.14,531485000.0,1.13,60050000.0,23110000.0,138429000.0,139294000.0,-865000.0,138429000.0,-23110000.0,205647000.0,,57846000.0,382000.0,62854000.0,785855000.0,,23110000.0,769430000.0,991884000.0,199344000.0,968774000.0,120479938.0,120479938.0,120479938.0
Globe Life Inc,GL,,320335,2016.0,Q2YTD,2016-01-01,2016-06-30,,236051000.0,2.18,2.18,0.28,1056458000.0,2.18,121924000.0,42479000.0,262462000.0,272868000.0,-10406000.0,262462000.0,-42479000.0,402993000.0,,115275000.0,803000.0,124456000.0,1565715000.0,,42479000.0,1532240000.0,1969511000.0,394792000.0,1927032000.0,120479938.0,120479938.0,120479938.0
Globe Life Inc,GL,,320335,2016.0,Q2TTM,2015-07-01,2016-06-30,,459278000.0,4.49,4.49,0.56,2066579000.0,4.49,243923000.0,80947000.0,540804000.0,525856000.0,14948000.0,540804000.0,-80947000.0,779002000.0,,228182000.0,1628000.0,245760000.0,3069895000.0,,80947000.0,2999799000.0,3850525000.0,769779000.0,3769578000.0,120479938.0,120479938.0,120479938.0
Globe Life Inc,GL,,320335,2016.0,Q1,2016-01-01,2016-03-31,2017-05-08 12:10:22+00:00,118806000.0,1.02,1.02,0.14,524973000.0,1.01,61874000.0,19369000.0,124033000.0,133574000.0,-9541000.0,124033000.0,-19369000.0,197346000.0,,57429000.0,421000.0,61602000.0,779860000.0,,19369000.0,762810000.0,977627000.0,195448000.0,958258000.0,121480805.0,121480805.0,121480805.0
Globe Life Inc,GL,,320335,2016.0,Q1TTM,2015-04-01,2016-03-31,,453771000.0,4.36,4.36,0.55,2043410000.0,4.36,248069000.0,76951000.0,529485000.0,519089000.0,10396000.0,529485000.0,-76951000.0,770791000.0,,225924000.0,1937000.0,242038000.0,3036524000.0,,76951000.0,2965143000.0,3809252000.0,767158000.0,3732301000.0,121480805.0,121480805.0,121480805.0
Globe Life Inc,GL,,320335,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 16:12:53+00:00,490403000.0,12.5,12.5,0.6,2227875000.0,12.22,-627615000.0,84532000.0,1454494000.0,1458263000.0,-3769000.0,1454494000.0,-84532000.0,871496000.0,,257255000.0,1142000.0,264860000.0,3282935000.0,,84532000.0,3240393000.0,4155573000.0,830648000.0,4071041000.0,116342529.0,116342529.0,116342529.0
Globe Life Inc,GL,,320335,2017.0,Q4,2017-10-01,2017-12-31,,120040000.0,8.85,8.85,0.15,562465000.0,8.64,-811005000.0,21707000.0,1027346000.0,1027376000.0,-30000.0,1027346000.0,-21707000.0,230424000.0,,69467000.0,2000.0,66849000.0,826473000.0,,21707000.0,818821000.0,1056899000.0,216371000.0,1035192000.0,116342529.0,116342529.0,116342529.0
Globe Life Inc,GL,,320335,2017.0,Q3,2017-07-01,2017-09-30,2018-11-06 18:23:39+00:00,122334000.0,1.32,1.32,0.15,551219000.0,1.29,67264000.0,20970000.0,153334000.0,153346000.0,-12000.0,153334000.0,-20970000.0,226467000.0,,63019000.0,331000.0,67863000.0,819217000.0,,20970000.0,804435000.0,1046015000.0,220610000.0,1025045000.0,115921134.0,115921134.0,115921134.0
Globe Life Inc,GL,,320335,2017.0,Q3YTD,2017-01-01,2017-09-30,,370363000.0,3.65,3.65,0.45,1665410000.0,3.58,183390000.0,62825000.0,427148000.0,430887000.0,-3739000.0,427148000.0,-62825000.0,641072000.0,,187788000.0,1140000.0,198011000.0,2456462000.0,,62825000.0,2421572000.0,3098674000.0,614277000.0,3035849000.0,115921134.0,115921134.0,115921134.0
Globe Life Inc,GL,,320335,2017.0,Q3TTM,2016-10-01,2017-09-30,,486554000.0,4.79,4.79,0.59,2205548000.0,4.68,234560000.0,83310000.0,562596000.0,555699000.0,6897000.0,562596000.0,-83310000.0,828097000.0,,246772000.0,1552000.0,261576000.0,3244370000.0,,83310000.0,3200450000.0,4074019000.0,790259000.0,3990709000.0,115921134.0,115921134.0,115921134.0
Globe Life Inc,GL,,320335,2017.0,Q2,2017-04-01,2017-06-30,2018-08-08 16:38:08+00:00,122121000.0,1.2,1.2,0.15,556415000.0,1.18,61563000.0,21156000.0,140273000.0,140363000.0,-90000.0,140273000.0,-21156000.0,212071000.0,,62428000.0,393000.0,65032000.0,816614000.0,,21156000.0,805996000.0,1029078000.0,201926000.0,1007922000.0,116646669.0,116646669.0,116646669.0
Globe Life Inc,GL,,320335,2017.0,Q2YTD,2017-01-01,2017-06-30,,248029000.0,2.33,2.33,0.3,1114191000.0,2.29,116126000.0,41855000.0,273814000.0,277541000.0,-3727000.0,273814000.0,-41855000.0,414605000.0,,124769000.0,809000.0,130148000.0,1637245000.0,,41855000.0,1617137000.0,2052659000.0,393667000.0,2010804000.0,116646669.0,116646669.0,116646669.0
Globe Life Inc,GL,,320335,2017.0,Q2TTM,2016-07-01,2017-06-30,,481041000.0,4.74,4.74,0.58,2186481000.0,4.64,226847000.0,82721000.0,561131000.0,544263000.0,16868000.0,561131000.0,-82721000.0,807832000.0,,241558000.0,1381000.0,254866000.0,3208564000.0,,82721000.0,3163946000.0,4017777000.0,771110000.0,3935056000.0,116646669.0,116646669.0,116646669.0
Globe Life Inc,GL,,320335,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 16:43:35+00:00,125908000.0,1.13,1.13,0.15,557776000.0,1.11,54563000.0,20699000.0,133541000.0,137178000.0,-3637000.0,133541000.0,-20699000.0,202534000.0,,62341000.0,416000.0,65116000.0,820631000.0,,20699000.0,811141000.0,1023581000.0,191741000.0,1002882000.0,117770474.0,117770474.0,117770474.0
Globe Life Inc,GL,,320335,2017.0,Q1TTM,2016-04-01,2017-03-31,,476165000.0,4.69,4.69,0.57,2161551000.0,4.59,225334000.0,84675000.0,559287000.0,543194000.0,16093000.0,559287000.0,-84675000.0,801408000.0,,236976000.0,1370000.0,252688000.0,3177805000.0,,84675000.0,3127380000.0,3980583000.0,768528000.0,3895908000.0,117770474.0,117770474.0,117770474.0
Globe Life Inc,GL,,320335,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 16:12:53+00:00,516690000.0,6.22,6.22,0.64,2275242000.0,6.09,162161000.0,90076000.0,701466000.0,701510000.0,-44000.0,701466000.0,-90076000.0,880708000.0,,279585000.0,1137000.0,278487000.0,3421906000.0,,90076000.0,3350004000.0,4303751000.0,863671000.0,4213675000.0,112872581.0,112872581.0,112872581.0
Globe Life Inc,GL,,320335,2018.0,Q4,2018-10-01,2018-12-31,,128501000.0,1.48,1.48,0.16,569120000.0,1.46,38929000.0,23610000.0,164717000.0,164706000.0,11000.0,164717000.0,-23610000.0,207633000.0,,70082000.0,33000.0,69789000.0,857071000.0,,23610000.0,837492000.0,1064737000.0,203635000.0,1041127000.0,112872581.0,112872581.0,112872581.0
Globe Life Inc,GL,,320335,2018.0,Q3,2018-07-01,2018-09-30,2019-11-12 08:33:05+00:00,129492000.0,1.59,1.59,0.16,567856000.0,1.55,41630000.0,22433000.0,178724000.0,178700000.0,24000.0,178724000.0,-22433000.0,222659000.0,,74059000.0,393000.0,69632000.0,860750000.0,,22433000.0,841039000.0,1083802000.0,220330000.0,1061369000.0,112587623.0,112587623.0,112587623.0
Globe Life Inc,GL,,320335,2018.0,Q3YTD,2018-01-01,2018-09-30,,388189000.0,4.74,4.74,0.48,1706122000.0,4.63,123232000.0,66466000.0,536749000.0,536804000.0,-55000.0,536749000.0,-66466000.0,673075000.0,,209503000.0,1104000.0,208698000.0,2564835000.0,,66466000.0,2512512000.0,3239014000.0,660036000.0,3172548000.0,112587623.0,112587623.0,112587623.0
Globe Life Inc,GL,,320335,2018.0,Q3TTM,2017-10-01,2018-09-30,,508229000.0,13.59,13.59,0.63,2268587000.0,13.27,-687773000.0,88173000.0,1564095000.0,1564180000.0,-85000.0,1564095000.0,-88173000.0,903499000.0,,278970000.0,1106000.0,275547000.0,3391308000.0,,88173000.0,3331333000.0,4295913000.0,876407000.0,4207740000.0,112587623.0,112587623.0,112587623.0
Globe Life Inc,GL,,320335,2018.0,Q2,2018-04-01,2018-06-30,2019-08-08 17:19:33+00:00,129077000.0,1.63,1.63,0.16,568377000.0,1.59,42471000.0,22411000.0,184425000.0,184393000.0,32000.0,184425000.0,-22411000.0,230381000.0,,68620000.0,416000.0,69427000.0,853979000.0,,22411000.0,835501000.0,1084776000.0,226864000.0,1062365000.0,113350175.0,113350175.0,113350175.0
Globe Life Inc,GL,,320335,2018.0,Q2YTD,2018-01-01,2018-06-30,,258697000.0,3.15,3.15,0.32,1138266000.0,3.08,81602000.0,44033000.0,358025000.0,358104000.0,-79000.0,358025000.0,-44033000.0,450416000.0,,135444000.0,711000.0,139066000.0,1704085000.0,,44033000.0,1671473000.0,2155212000.0,439706000.0,2111179000.0,113350175.0,113350175.0,113350175.0
Globe Life Inc,GL,,320335,2018.0,Q2TTM,2017-07-01,2018-06-30,,501071000.0,13.32,13.32,0.62,2251950000.0,13.01,-662139000.0,86710000.0,1538705000.0,1538826000.0,-121000.0,1538705000.0,-86710000.0,907307000.0,,267930000.0,1044000.0,273778000.0,3349775000.0,,86710000.0,3294729000.0,4258126000.0,876687000.0,4171416000.0,113350175.0,113350175.0,113350175.0
Globe Life Inc,GL,,320335,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 16:41:15+00:00,129620000.0,1.52,1.52,0.16,569889000.0,1.49,39131000.0,21622000.0,173600000.0,173711000.0,-111000.0,173600000.0,-21622000.0,220035000.0,,66824000.0,295000.0,69639000.0,850106000.0,,21622000.0,835972000.0,1070436000.0,212842000.0,1048814000.0,114179084.0,114179084.0,114179084.0
Globe Life Inc,GL,,320335,2018.0,Q1TTM,2017-04-01,2018-03-31,,494115000.0,12.89,12.89,0.61,2239988000.0,12.6,-643047000.0,85455000.0,1494553000.0,1494796000.0,-243000.0,1494553000.0,-85455000.0,888997000.0,,261738000.0,1021000.0,269383000.0,3312410000.0,,85455000.0,3265224000.0,4202428000.0,851749000.0,4116973000.0,114179084.0,114179084.0,114179084.0
Globe Life Inc,GL,,320335,2019.0,Q4,2019-10-01,2019-12-31,,139290000.0,1.74,1.74,0.17,594538000.0,1.69,40027000.0,20502000.0,187061000.0,187061000.0,,187061000.0,-20502000.0,229651000.0,,78413000.0,241000.0,76745000.0,906684000.0,,20502000.0,888986000.0,1136576000.0,227088000.0,1116074000.0,109213524.0,109213524.0,109213524.0
Globe Life Inc,GL,,320335,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 16:12:53+00:00,551726000.0,6.97,6.97,0.69,2357349000.0,6.83,170397000.0,84306000.0,760790000.0,760882000.0,-92000.0,760790000.0,-84306000.0,931080000.0,,304825000.0,1318000.0,298047000.0,3595134000.0,,84306000.0,3511947000.0,4527532000.0,931279000.0,4443226000.0,109213524.0,109213524.0,109213524.0
Globe Life Inc,GL,,320335,2019.0,Q3YTD,2019-01-01,2019-09-30,,412436000.0,5.23,5.23,0.52,1762811000.0,5.14,130370000.0,63804000.0,573729000.0,573821000.0,-92000.0,573729000.0,-63804000.0,701429000.0,,226412000.0,1077000.0,221302000.0,2688450000.0,,63804000.0,2622961000.0,3390956000.0,704191000.0,3327152000.0,108813355.0,108813355.0,108813355.0
Globe Life Inc,GL,,320335,2019.0,Q3TTM,2018-10-01,2019-09-30,,540937000.0,6.71,6.71,0.68,2331931000.0,6.6,169299000.0,87414000.0,738446000.0,738527000.0,-81000.0,738446000.0,-87414000.0,909062000.0,,296494000.0,1110000.0,291091000.0,3545521000.0,,87414000.0,3460453000.0,4455693000.0,907826000.0,4368279000.0,108813355.0,108813355.0,108813355.0
Globe Life Inc,GL,,320335,2019.0,Q3,2019-07-01,2019-09-30,2019-11-12 08:33:05+00:00,138449000.0,1.85,1.85,0.1725,585692000.0,1.82,45512000.0,21094000.0,201818000.0,201818000.0,0.0,201818000.0,-21094000.0,240848000.0,,74575000.0,438000.0,74139000.0,899993000.0,,21094000.0,872855000.0,1141279000.0,247330000.0,1120185000.0,108813355.0,108813355.0,108813355.0
Globe Life Inc,GL,,320335,2019.0,Q2YTD,2019-01-01,2019-06-30,,273987000.0,3.38,3.38,0.35,1177119000.0,3.32,84858000.0,42710000.0,371911000.0,372003000.0,-92000.0,371911000.0,-42710000.0,460581000.0,,151837000.0,639000.0,147163000.0,1788457000.0,,42710000.0,1750106000.0,2249677000.0,456861000.0,2206967000.0,109649714.0,109649714.0,109649714.0
Globe Life Inc,GL,,320335,2019.0,Q2TTM,2018-07-01,2019-06-30,,531980000.0,6.45,6.45,0.66,2314095000.0,6.33,165417000.0,88753000.0,715352000.0,715409000.0,-57000.0,715352000.0,-88753000.0,890873000.0,,295978000.0,1065000.0,286584000.0,3506278000.0,,88753000.0,3428637000.0,4398216000.0,880826000.0,4309463000.0,109649714.0,109649714.0,109649714.0
Globe Life Inc,GL,,320335,2019.0,Q2,2019-04-01,2019-06-30,2019-08-08 17:19:33+00:00,138165000.0,1.7,1.7,0.1725,589362000.0,1.67,42151000.0,21432000.0,186566000.0,186609000.0,-43000.0,186566000.0,-21432000.0,232579000.0,,79044000.0,398000.0,73698000.0,897484000.0,,21432000.0,880269000.0,1130461000.0,228760000.0,1109029000.0,109649714.0,109649714.0,109649714.0
Globe Life Inc,GL,,320335,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 18:11:47+00:00,135822000.0,1.68,1.68,0.1725,587757000.0,1.65,42707000.0,21278000.0,185345000.0,185394000.0,-49000.0,185345000.0,-21278000.0,228002000.0,,72793000.0,241000.0,73465000.0,890973000.0,,21278000.0,869837000.0,1119216000.0,228101000.0,1097938000.0,110301527.0,110301527.0,110301527.0
Globe Life Inc,GL,,320335,2019.0,Q1TTM,2018-04-01,2019-03-31,,522892000.0,6.38,6.38,0.65,2293110000.0,6.25,165737000.0,89732000.0,713211000.0,713193000.0,18000.0,713211000.0,-89732000.0,888675000.0,,285554000.0,1083000.0,282313000.0,3462773000.0,,89732000.0,3383869000.0,4352531000.0,878930000.0,4262799000.0,110301527.0,110301527.0,110301527.0
Globe Life Inc,GL,,320335,2020.0,Q1TTM,2019-04-01,2020-03-31,,559741000.0,6.83,6.83,0.71,2377561000.0,6.7,165071000.0,83836000.0,740985000.0,741028000.0,-43000.0,740985000.0,-83836000.0,905972000.0,,310614000.0,1402000.0,303519000.0,3633996000.0,,83836000.0,3551435000.0,4541370000.0,906099000.0,4457534000.0,107285223.0,107285223.0,107285223.0
Globe Life Inc,GL,,320335,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 18:11:47+00:00,143837000.0,1.54,1.54,0.1875,607969000.0,1.52,37381000.0,20808000.0,165540000.0,165540000.0,0.0,165540000.0,-20808000.0,202894000.0,,78582000.0,325000.0,78937000.0,929835000.0,,20808000.0,909325000.0,1133054000.0,202921000.0,1112246000.0,107285223.0,107285223.0,107285223.0
