company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2017.0,Q3TTM,2016-10-01,2017-09-30,,,,32000000.0,427000000.0,866000000.0,,161000000.0,83000000.0,1467000000.0,89000000.0,-1871000000.0,1587000000.0,89000000.0,-1871000000.0,1587000000.0,-195000000.0,542000000.0,542000000.0,18000000.0,140000000.0,-234000000.0,,-369000000.0,,-1656000000.0,-1232000000.0,,,19000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2017.0,Q3,2017-07-01,2017-09-30,,,,,,193000000.0,,-316000000.0,4000000.0,185000000.0,200000000.0,-548000000.0,80000000.0,200000000.0,-548000000.0,80000000.0,-268000000.0,172000000.0,172000000.0,31000000.0,40000000.0,-86000000.0,,-94000000.0,,-462000000.0,65000000.0,,,
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-26 09:57:25+00:00,,,,,459000000.0,,321000000.0,76000000.0,923000000.0,-129000000.0,-806000000.0,1119000000.0,-129000000.0,-806000000.0,1119000000.0,184000000.0,292000000.0,292000000.0,47000000.0,,-79000000.0,,-188000000.0,,-746000000.0,-940000000.0,,,19000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2017.0,Q2,2017-04-01,2017-06-30,,,,,,197000000.0,,157000000.0,73000000.0,,-35000000.0,-460000000.0,473000000.0,-35000000.0,-460000000.0,473000000.0,-22000000.0,93000000.0,93000000.0,26000000.0,,-79000000.0,,-94000000.0,,-381000000.0,-14000000.0,,,
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 09:45:31+00:00,,,,,262000000.0,,164000000.0,3000000.0,923000000.0,-94000000.0,-346000000.0,646000000.0,-94000000.0,-346000000.0,646000000.0,206000000.0,199000000.0,199000000.0,21000000.0,,0.0,,-94000000.0,,-365000000.0,-926000000.0,,,19000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2017.0,Q1TTM,2016-04-01,2017-03-31,,,,32000000.0,427000000.0,835000000.0,,226000000.0,12000000.0,2077000000.0,431000000.0,-1817000000.0,1643000000.0,431000000.0,-1817000000.0,1643000000.0,257000000.0,588000000.0,588000000.0,-6000000.0,100000000.0,-206000000.0,,-355000000.0,,-1630000000.0,-1403000000.0,,,19000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2018.0,FY,2018-01-01,2018-12-31,2020-02-06 08:59:52+00:00,,,-123000000.0,458000000.0,933000000.0,,287000000.0,41000000.0,2767000000.0,874000000.0,-2606000000.0,1703000000.0,874000000.0,-2606000000.0,1703000000.0,-29000000.0,659000000.0,659000000.0,-176000000.0,513000000.0,-678000000.0,,-407000000.0,,-2074000000.0,-2040000000.0,,146000000.0,0.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2018.0,Q4,2018-10-01,2018-12-31,,,,-123000000.0,458000000.0,-437000000.0,,562000000.0,2000000.0,1613000000.0,462000000.0,-791000000.0,138000000.0,462000000.0,-791000000.0,138000000.0,-191000000.0,109000000.0,109000000.0,-96000000.0,197000000.0,-289000000.0,,-102000000.0,,-502000000.0,-1248000000.0,,,
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-24 09:40:42+00:00,,,,,1370000000.0,,-275000000.0,39000000.0,1154000000.0,412000000.0,-1815000000.0,1565000000.0,412000000.0,-1815000000.0,1565000000.0,162000000.0,550000000.0,550000000.0,-80000000.0,316000000.0,-389000000.0,,-305000000.0,0.0,-1572000000.0,-792000000.0,,146000000.0,0.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2018.0,Q3TTM,2017-10-01,2018-09-30,,,,5000000.0,418000000.0,727000000.0,,277000000.0,42000000.0,1679000000.0,451000000.0,-2329000000.0,2071000000.0,451000000.0,-2329000000.0,2071000000.0,193000000.0,1180000000.0,1180000000.0,-113000000.0,323000000.0,-477000000.0,,-400000000.0,,-2029000000.0,-1193000000.0,,146000000.0,31000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2018.0,Q3,2018-07-01,2018-09-30,,,,,,887000000.0,,-805000000.0,3000000.0,360000000.0,523000000.0,-807000000.0,149000000.0,523000000.0,-807000000.0,149000000.0,-135000000.0,169000000.0,169000000.0,-102000000.0,180000000.0,-253000000.0,,-101000000.0,,-700000000.0,81000000.0,,146000000.0,
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-25 10:12:53+00:00,,,,,483000000.0,,530000000.0,36000000.0,794000000.0,-111000000.0,-1008000000.0,1416000000.0,-111000000.0,-1008000000.0,1416000000.0,297000000.0,381000000.0,381000000.0,22000000.0,136000000.0,-136000000.0,,-204000000.0,,-872000000.0,-873000000.0,,,
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2018.0,Q2TTM,2017-07-01,2018-06-30,,,,5000000.0,418000000.0,33000000.0,,766000000.0,43000000.0,1504000000.0,128000000.0,-2070000000.0,2002000000.0,128000000.0,-2070000000.0,2002000000.0,60000000.0,1183000000.0,1183000000.0,20000000.0,183000000.0,-310000000.0,,-393000000.0,,-1791000000.0,-1209000000.0,,,31000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2018.0,Q2,2018-04-01,2018-06-30,,,,,,-73000000.0,,380000000.0,33000000.0,592000000.0,118000000.0,-552000000.0,708000000.0,118000000.0,-552000000.0,708000000.0,274000000.0,382000000.0,382000000.0,19000000.0,245000000.0,-102000000.0,,-305000000.0,,-450000000.0,-447000000.0,,,
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2018.0,Q1,2018-01-01,2018-03-31,2019-04-25 09:33:57+00:00,,,,,556000000.0,,150000000.0,3000000.0,202000000.0,-229000000.0,-456000000.0,708000000.0,-229000000.0,-456000000.0,708000000.0,23000000.0,-1000000.0,-1000000.0,3000000.0,-109000000.0,-34000000.0,,101000000.0,,-422000000.0,-426000000.0,,,
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2018.0,Q1TTM,2017-04-01,2018-03-31,,,,5000000.0,418000000.0,303000000.0,,543000000.0,83000000.0,912000000.0,-25000000.0,-1978000000.0,1767000000.0,-25000000.0,-1978000000.0,1767000000.0,-236000000.0,894000000.0,894000000.0,27000000.0,-62000000.0,-287000000.0,,-182000000.0,,-1722000000.0,-776000000.0,,,31000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2019.0,Q4,2019-10-01,2019-12-31,,,,-58000000.0,498000000.0,263000000.0,,-46000000.0,3000000.0,75000000.0,-67000000.0,-604000000.0,395000000.0,-67000000.0,-604000000.0,395000000.0,-276000000.0,168000000.0,168000000.0,10000000.0,9000000.0,-138000000.0,,-110000000.0,,-534000000.0,-44000000.0,,,68000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2019.0,FY,2019-01-01,2019-12-31,2020-02-06 08:59:52+00:00,,,-58000000.0,498000000.0,992000000.0,,117000000.0,12000000.0,2151000000.0,1008000000.0,-2816000000.0,1790000000.0,1008000000.0,-2816000000.0,1790000000.0,-18000000.0,682000000.0,682000000.0,-1000000.0,631000000.0,-876000000.0,,-436000000.0,,-2104000000.0,-1350000000.0,,0.0,164000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-24 09:40:42+00:00,,,,,729000000.0,,163000000.0,9000000.0,2076000000.0,1075000000.0,-2212000000.0,1395000000.0,1075000000.0,-2212000000.0,1395000000.0,258000000.0,514000000.0,514000000.0,-11000000.0,622000000.0,-738000000.0,,-326000000.0,0.0,-1570000000.0,-1306000000.0,,0.0,96000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2019.0,Q3TTM,2018-10-01,2019-09-30,,,,-123000000.0,458000000.0,292000000.0,,725000000.0,11000000.0,3689000000.0,1537000000.0,-3003000000.0,1533000000.0,1537000000.0,-3003000000.0,1533000000.0,67000000.0,623000000.0,623000000.0,-107000000.0,819000000.0,-1027000000.0,,-428000000.0,,-2072000000.0,-2554000000.0,,,96000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2019.0,Q3,2019-07-01,2019-09-30,,,,,,-291000000.0,,-468000000.0,3000000.0,324000000.0,619000000.0,224000000.0,-900000000.0,619000000.0,224000000.0,-900000000.0,-57000000.0,-117000000.0,-117000000.0,-24000000.0,-424000000.0,-238000000.0,,165000000.0,,366000000.0,551000000.0,,,96000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-25 10:12:53+00:00,,,,,1020000000.0,,631000000.0,6000000.0,1752000000.0,456000000.0,-2436000000.0,2295000000.0,456000000.0,-2436000000.0,2295000000.0,315000000.0,631000000.0,631000000.0,13000000.0,1046000000.0,-500000000.0,,-491000000.0,,-1936000000.0,-1857000000.0,,,
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2019.0,Q2TTM,2018-07-01,2019-06-30,,,,-123000000.0,458000000.0,1470000000.0,,388000000.0,11000000.0,3725000000.0,1441000000.0,-4034000000.0,2582000000.0,1441000000.0,-4034000000.0,2582000000.0,-11000000.0,909000000.0,909000000.0,-185000000.0,1423000000.0,-1042000000.0,,-694000000.0,,-3138000000.0,-3024000000.0,,146000000.0,
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2019.0,Q2,2019-04-01,2019-06-30,,,,,,722000000.0,,444000000.0,3000000.0,759000000.0,415000000.0,-1259000000.0,1059000000.0,415000000.0,-1259000000.0,1059000000.0,215000000.0,192000000.0,192000000.0,-299000000.0,545000000.0,-280000000.0,,-211000000.0,,-979000000.0,-681000000.0,,,
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2019.0,Q1,2019-01-01,2019-03-31,2020-04-27 10:24:52+00:00,,,,,298000000.0,,187000000.0,3000000.0,993000000.0,41000000.0,-1177000000.0,1236000000.0,41000000.0,-1177000000.0,1236000000.0,100000000.0,439000000.0,439000000.0,312000000.0,501000000.0,-220000000.0,,-280000000.0,,-957000000.0,-1176000000.0,,,
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2019.0,Q1TTM,2018-04-01,2019-03-31,,,,-123000000.0,458000000.0,675000000.0,,324000000.0,41000000.0,3558000000.0,1144000000.0,-3327000000.0,2231000000.0,1144000000.0,-3327000000.0,2231000000.0,48000000.0,1099000000.0,1099000000.0,133000000.0,1123000000.0,-864000000.0,,-788000000.0,,-2609000000.0,-2790000000.0,,146000000.0,
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2020.0,Q1TTM,2019-04-01,2020-03-31,,,,-58000000.0,498000000.0,1010000000.0,,303000000.0,110000000.0,3229000000.0,2933000000.0,-2740000000.0,993000000.0,2933000000.0,-2740000000.0,993000000.0,1186000000.0,721000000.0,721000000.0,-1041000000.0,473000000.0,-714000000.0,,-491000000.0,,-2190000000.0,-388000000.0,,,164000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2020.0,Q1,2020-01-01,2020-03-31,2020-04-27 10:24:52+00:00,,,,,316000000.0,,373000000.0,101000000.0,2071000000.0,1966000000.0,-1101000000.0,439000000.0,1966000000.0,-1101000000.0,439000000.0,1304000000.0,478000000.0,478000000.0,-728000000.0,343000000.0,-58000000.0,,-335000000.0,,-1043000000.0,-214000000.0,,,
