company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othercostofrevenue,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.2,1.2,0.72,568000000.0,1.17,283000000.0,317000000.0,310000000.0,7000000.0,336000000.0,2000000.0,2507000000.0,5865000000.0,,-22000000.0,,-121000000.0,-7000000.0,602000000.0,-1000000.0,1000000.0,1138000000.0,2507000000.0,3358000000.0,355000000.0,25000000.0,2307000000.0,1051000000.0,-337000000.0,714000000.0,5865000000.0,264300000.0,264300000.0,269100000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.37,1.37,0.93,589000000.0,1.32,252000000.0,358000000.0,351000000.0,9000000.0,662000000.0,2000000.0,2735000000.0,10292000000.0,-2000000.0,-307000000.0,,-29000000.0,-4122000000.0,607000000.0,-1000000.0,1000000.0,1234000000.0,2735000000.0,7557000000.0,386000000.0,12000000.0,2429000000.0,5128000000.0,-4496000000.0,632000000.0,10292000000.0,264300000.0,264300000.0,269100000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.64,0.64,0.48,430000000.0,0.62,185000000.0,168000000.0,161000000.0,7000000.0,188000000.0,1000000.0,2214000000.0,4358000000.0,,-22000000.0,,-122000000.0,1000000.0,163000000.0,,1000000.0,843000000.0,2214000000.0,2144000000.0,258000000.0,17000000.0,1436000000.0,708000000.0,-240000000.0,468000000.0,4358000000.0,318400000.0,318400000.0,327000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.36,1.36,0.9,571000000.0,1.3,235000000.0,349000000.0,342000000.0,9000000.0,792000000.0,2000000.0,3136000000.0,10249000000.0,-2000000.0,-447000000.0,,-30000000.0,-4114000000.0,201000000.0,,2000000.0,1240000000.0,3136000000.0,7113000000.0,394000000.0,14000000.0,2012000000.0,5101000000.0,-4494000000.0,607000000.0,10249000000.0,318400000.0,318400000.0,327000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 10:38:44+00:00,0.26,0.26,0.24,172000000.0,0.25,38000000.0,67000000.0,60000000.0,7000000.0,67000000.0,,1019000000.0,1743000000.0,,,,,1000000.0,69000000.0,,,295000000.0,1019000000.0,724000000.0,99000000.0,8000000.0,536000000.0,188000000.0,-90000000.0,98000000.0,1743000000.0,257700000.0,257700000.0,268000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.38,1.38,0.87,556000000.0,1.31,152000000.0,349000000.0,342000000.0,9000000.0,762000000.0,2000000.0,3290000000.0,10301000000.0,-2000000.0,-417000000.0,,,-4110000000.0,207000000.0,,2000000.0,1253000000.0,3290000000.0,7011000000.0,406000000.0,15000000.0,2016000000.0,4995000000.0,-4501000000.0,494000000.0,10301000000.0,257700000.0,257700000.0,268000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2013.0,FY,2013-01-01,2013-12-31,2016-02-11 09:30:53+00:00,1.71,1.71,1.02,628000000.0,1.66,302000000.0,454000000.0,454000000.0,,452000000.0,2000000.0,3326000000.0,6566000000.0,,,,,-10000000.0,234000000.0,,,1236000000.0,3326000000.0,3240000000.0,398000000.0,22000000.0,2098000000.0,1142000000.0,-386000000.0,756000000.0,6566000000.0,264500000.0,264500000.0,264500000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2013.0,Q4,2013-10-01,2013-12-31,,0.38,0.38,0.26,165000000.0,0.38,62000000.0,-163000000.0,-163000000.0,,-163000000.0,1000000.0,881000000.0,1736000000.0,,-1000000.0,,,-268000000.0,60000000.0,,,366000000.0,881000000.0,855000000.0,100000000.0,3000000.0,591000000.0,264000000.0,-365000000.0,-101000000.0,1736000000.0,264500000.0,264500000.0,264500000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2013.0,Q3,2013-07-01,2013-09-30,2014-10-23 09:39:04+00:00,0.48,0.48,0.255,145000000.0,0.46,91000000.0,127000000.0,127000000.0,,126000000.0,,645000000.0,1445000000.0,,1000000.0,,,-5000000.0,54000000.0,,,284000000.0,645000000.0,800000000.0,99000000.0,5000000.0,483000000.0,317000000.0,-99000000.0,218000000.0,1445000000.0,264800000.0,264800000.0,264800000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.33,1.33,0.77,463000000.0,1.28,240000000.0,617000000.0,617000000.0,,615000000.0,1000000.0,2445000000.0,4830000000.0,,1000000.0,,,258000000.0,174000000.0,,,870000000.0,2445000000.0,2385000000.0,298000000.0,19000000.0,1507000000.0,878000000.0,-21000000.0,857000000.0,4830000000.0,264800000.0,264800000.0,264800000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.59,1.59,1.0,493000000.0,1.53,202000000.0,684000000.0,684000000.0,,661000000.0,1000000.0,3137000000.0,5218000000.0,,23000000.0,,121000000.0,243000000.0,-199000000.0,1000000.0,-1000000.0,956000000.0,3137000000.0,2081000000.0,332000000.0,24000000.0,1251000000.0,830000000.0,-65000000.0,765000000.0,5218000000.0,264800000.0,264800000.0,264800000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2013.0,Q2,2013-04-01,2013-06-30,2014-07-24 09:51:22+00:00,0.3,0.3,0.255,137000000.0,0.29,54000000.0,81000000.0,81000000.0,,80000000.0,1000000.0,683000000.0,1406000000.0,,,,,-1000000.0,50000000.0,,,304000000.0,683000000.0,723000000.0,102000000.0,6000000.0,491000000.0,232000000.0,-97000000.0,135000000.0,1406000000.0,264500000.0,264500000.0,264500000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.85,0.85,0.51,318000000.0,0.82,149000000.0,490000000.0,490000000.0,,489000000.0,1000000.0,1800000000.0,3385000000.0,,,,,263000000.0,120000000.0,,,586000000.0,1800000000.0,1585000000.0,199000000.0,14000000.0,1024000000.0,561000000.0,78000000.0,639000000.0,3385000000.0,264500000.0,264500000.0,264500000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.67,1.67,0.99,486000000.0,1.62,209000000.0,706000000.0,706000000.0,,683000000.0,2000000.0,2785000000.0,5280000000.0,,22000000.0,,122000000.0,240000000.0,186000000.0,,-1000000.0,967000000.0,2785000000.0,2495000000.0,330000000.0,27000000.0,1639000000.0,856000000.0,-63000000.0,793000000.0,5280000000.0,264500000.0,264500000.0,264500000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.75,1.75,0.97,607000000.0,1.7,302000000.0,726000000.0,726000000.0,,724000000.0,2000000.0,3297000000.0,6489000000.0,,,,,241000000.0,230000000.0,,,1211000000.0,3297000000.0,3192000000.0,387000000.0,30000000.0,2048000000.0,1144000000.0,-116000000.0,1028000000.0,6489000000.0,743600000.0,743600000.0,771700000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2014.0,FY,2014-01-01,2014-12-31,2017-02-07 10:08:29+00:00,1.76,1.76,1.08,685000000.0,1.74,250000000.0,479000000.0,479000000.0,,477000000.0,2000000.0,3858000000.0,7179000000.0,,,,,-44000000.0,252000000.0,,,1232000000.0,3858000000.0,3321000000.0,407000000.0,28000000.0,2169000000.0,1152000000.0,-423000000.0,729000000.0,7179000000.0,270600000.0,270600000.0,270600000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2014.0,Q4,2014-10-01,2014-12-31,,0.34,0.34,0.27,182000000.0,0.35,55000000.0,97000000.0,97000000.0,,96000000.0,1000000.0,906000000.0,1758000000.0,,,,,-26000000.0,64000000.0,,,333000000.0,906000000.0,852000000.0,104000000.0,9000000.0,579000000.0,273000000.0,-121000000.0,152000000.0,1758000000.0,270600000.0,270600000.0,270600000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 10:05:32+00:00,0.34,0.34,0.27,153000000.0,0.34,47000000.0,94000000.0,94000000.0,,94000000.0,,655000000.0,1430000000.0,,,,,-1000000.0,57000000.0,,,329000000.0,655000000.0,775000000.0,101000000.0,7000000.0,539000000.0,236000000.0,-95000000.0,141000000.0,1430000000.0,274000000.0,274000000.0,274000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.42,1.42,0.81,503000000.0,1.39,195000000.0,382000000.0,382000000.0,,381000000.0,1000000.0,2952000000.0,5421000000.0,,,,,-18000000.0,188000000.0,,,899000000.0,2952000000.0,2469000000.0,303000000.0,19000000.0,1590000000.0,879000000.0,-302000000.0,577000000.0,5421000000.0,274000000.0,274000000.0,274000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.8,1.8,1.07,668000000.0,1.77,257000000.0,219000000.0,219000000.0,,218000000.0,2000000.0,3833000000.0,7157000000.0,,-1000000.0,,,-286000000.0,248000000.0,,,1265000000.0,3833000000.0,3324000000.0,403000000.0,22000000.0,2181000000.0,1143000000.0,-667000000.0,476000000.0,7157000000.0,274000000.0,274000000.0,274000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2014.0,Q2,2014-04-01,2014-06-30,2015-07-23 09:24:59+00:00,0.31,0.31,0.27,151000000.0,0.3,43000000.0,84000000.0,84000000.0,,83000000.0,1000000.0,722000000.0,1468000000.0,,,,,-13000000.0,56000000.0,,,304000000.0,722000000.0,746000000.0,101000000.0,6000000.0,511000000.0,235000000.0,-108000000.0,127000000.0,1468000000.0,268000000.0,268000000.0,268000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.08,1.08,0.54,350000000.0,1.05,148000000.0,288000000.0,288000000.0,,287000000.0,1000000.0,2297000000.0,3991000000.0,,,,,-17000000.0,131000000.0,,,570000000.0,2297000000.0,1694000000.0,202000000.0,12000000.0,1051000000.0,643000000.0,-207000000.0,436000000.0,3991000000.0,268000000.0,268000000.0,268000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.94,1.94,1.05,660000000.0,1.89,301000000.0,252000000.0,252000000.0,,250000000.0,2000000.0,3823000000.0,7172000000.0,,,,,-290000000.0,245000000.0,,,1220000000.0,3823000000.0,3349000000.0,401000000.0,20000000.0,2125000000.0,1224000000.0,-671000000.0,553000000.0,7172000000.0,268000000.0,268000000.0,268000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2014.0,Q1,2014-01-01,2014-03-31,2015-04-23 09:37:27+00:00,0.77,0.77,0.27,199000000.0,0.75,105000000.0,204000000.0,204000000.0,,204000000.0,,1575000000.0,2523000000.0,,,,,-4000000.0,75000000.0,,,266000000.0,1575000000.0,948000000.0,101000000.0,6000000.0,540000000.0,408000000.0,-99000000.0,309000000.0,2523000000.0,266100000.0,266100000.0,266100000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.93,1.93,1.04,646000000.0,1.88,312000000.0,249000000.0,249000000.0,,247000000.0,2000000.0,3784000000.0,7110000000.0,,,,,-278000000.0,239000000.0,,,1220000000.0,3784000000.0,3326000000.0,402000000.0,20000000.0,2105000000.0,1221000000.0,-660000000.0,561000000.0,7110000000.0,266100000.0,266100000.0,266100000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2015.0,FY,2015-01-01,2015-12-31,2018-02-14 10:22:00+00:00,1.9,1.9,1.16,750000000.0,1.89,271000000.0,525000000.0,525000000.0,,523000000.0,2000000.0,3043000000.0,6456000000.0,,,,,-22000000.0,262000000.0,,,1223000000.0,3043000000.0,3413000000.0,396000000.0,36000000.0,2235000000.0,1178000000.0,-382000000.0,796000000.0,6456000000.0,275600000.0,275600000.0,275600000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2015.0,Q4,2015-10-01,2015-12-31,,0.39,0.39,0.29,186000000.0,0.38,60000000.0,107000000.0,107000000.0,,106000000.0,1000000.0,684000000.0,1509000000.0,,,,,-19000000.0,62000000.0,,,317000000.0,684000000.0,825000000.0,91000000.0,17000000.0,565000000.0,260000000.0,-93000000.0,167000000.0,1509000000.0,275600000.0,275600000.0,275600000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2015.0,Q3,2015-07-01,2015-09-30,2016-10-27 09:56:42+00:00,0.53,0.53,0.29,173000000.0,0.53,75000000.0,148000000.0,148000000.0,,148000000.0,,626000000.0,1486000000.0,,,,,-1000000.0,59000000.0,,,311000000.0,626000000.0,860000000.0,101000000.0,8000000.0,543000000.0,317000000.0,-94000000.0,223000000.0,1486000000.0,276000000.0,276000000.0,276000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.51,1.51,0.87,564000000.0,1.51,211000000.0,418000000.0,418000000.0,,417000000.0,1000000.0,2359000000.0,4947000000.0,,,,,-3000000.0,200000000.0,,,906000000.0,2359000000.0,2588000000.0,305000000.0,19000000.0,1670000000.0,918000000.0,-289000000.0,629000000.0,4947000000.0,276000000.0,276000000.0,276000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.85,1.85,1.14,746000000.0,1.86,266000000.0,515000000.0,515000000.0,,513000000.0,2000000.0,3265000000.0,6705000000.0,,,,,-29000000.0,264000000.0,,,1239000000.0,3265000000.0,3440000000.0,409000000.0,28000000.0,2249000000.0,1191000000.0,-410000000.0,781000000.0,6705000000.0,276000000.0,276000000.0,276000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2015.0,Q2,2015-04-01,2015-06-30,2016-07-28 10:59:20+00:00,0.25,0.25,0.29,169000000.0,0.25,36000000.0,68000000.0,68000000.0,,67000000.0,1000000.0,605000000.0,1350000000.0,,,,,-1000000.0,60000000.0,,,312000000.0,605000000.0,745000000.0,103000000.0,4000000.0,541000000.0,204000000.0,-100000000.0,104000000.0,1350000000.0,275400000.0,275400000.0,275400000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.98,0.98,0.58,391000000.0,0.98,136000000.0,270000000.0,270000000.0,,269000000.0,1000000.0,1733000000.0,3461000000.0,,,,,-2000000.0,141000000.0,,,595000000.0,1733000000.0,1728000000.0,204000000.0,11000000.0,1127000000.0,601000000.0,-195000000.0,406000000.0,3461000000.0,275400000.0,275400000.0,275400000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.66,1.66,1.12,726000000.0,1.67,238000000.0,461000000.0,461000000.0,,459000000.0,2000000.0,3294000000.0,6649000000.0,,,,,-29000000.0,262000000.0,,,1257000000.0,3294000000.0,3355000000.0,409000000.0,27000000.0,2245000000.0,1110000000.0,-411000000.0,699000000.0,6649000000.0,275400000.0,275400000.0,275400000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 09:32:46+00:00,0.73,0.73,0.29,222000000.0,0.73,100000000.0,202000000.0,202000000.0,,202000000.0,,1128000000.0,2111000000.0,,,,,-1000000.0,81000000.0,,,283000000.0,1128000000.0,983000000.0,101000000.0,7000000.0,586000000.0,397000000.0,-95000000.0,302000000.0,2111000000.0,274800000.0,274800000.0,274800000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.72,1.72,1.1,708000000.0,1.72,245000000.0,477000000.0,477000000.0,,475000000.0,2000000.0,3411000000.0,6767000000.0,,,,,-41000000.0,258000000.0,,,1249000000.0,3411000000.0,3356000000.0,407000000.0,29000000.0,2215000000.0,1141000000.0,-419000000.0,722000000.0,6767000000.0,274800000.0,274800000.0,274800000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2016.0,Q3,2016-07-01,2016-09-30,2017-10-26 09:28:28+00:00,0.67,0.67,0.31,183000000.0,0.67,95000000.0,186000000.0,186000000.0,,186000000.0,,666000000.0,1587000000.0,,,,,7000000.0,62000000.0,,,301000000.0,666000000.0,921000000.0,110000000.0,9000000.0,546000000.0,375000000.0,-94000000.0,281000000.0,1587000000.0,278200000.0,278200000.0,278200000.0
