company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,Q2TTM,2015-07-01,2016-06-30,,-46414000.0,156759000.0,117491000.0,64015000.0,31715000.0,,-29936000.0,41048000.0,20785000.0,140559000.0,,-516218000.0,-113150000.0,768212000.0,-516218000.0,-113150000.0,768214000.0,108910000.0,396943000.0,396943000.0,141733000.0,14419000.0,-16338000.0,,-50398000.0,-665944000.0,-26037000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,Q2,2016-04-01,2016-06-30,,-1207000.0,41892000.0,52521000.0,15051000.0,8335000.0,,-15491000.0,-94011000.0,7577000.0,199000000.0,,37018000.0,-17179000.0,89381000.0,37018000.0,-17179000.0,89419000.0,93767000.0,116253000.0,116253000.0,16912000.0,,-2954000.0,,-13018000.0,-143522000.0,-26037000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,Q1,2016-01-01,2016-03-31,2017-05-08 20:24:55+00:00,-4092000.0,30212000.0,11824000.0,15310000.0,7976000.0,,8795000.0,-50617000.0,387000.0,40000000.0,,-158507000.0,-20745000.0,122661000.0,-158507000.0,-20745000.0,122623000.0,-47834000.0,111090000.0,111090000.0,24000000.0,,-4914000.0,,-11739000.0,-198894000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,Q1TTM,2015-04-01,2016-03-31,,-52310000.0,157883000.0,79212000.0,66557000.0,30978000.0,,-14745000.0,96814000.0,17742000.0,5135000.0,,-663931000.0,-111203000.0,809840000.0,-663931000.0,-111203000.0,809804000.0,19925000.0,379368000.0,379368000.0,144797000.0,17640000.0,-13384000.0,,-45509000.0,-704448000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2017.0,FY,2017-01-01,2017-12-31,2020-03-02 16:06:12+00:00,-705257000.0,224913000.0,392192000.0,113416000.0,46599000.0,316501000.0,52906000.0,-351224000.0,44690000.0,2101113000.0,,251938000.0,-497802000.0,680058000.0,251938000.0,-497802000.0,680058000.0,487100000.0,740200000.0,740200000.0,19570000.0,,-38953000.0,,-70093000.0,-1491472000.0,-402393000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2017.0,Q4,2017-10-01,2017-12-31,,-102959000.0,55867000.0,134843000.0,34272000.0,11503000.0,,18516000.0,-135568000.0,24498000.0,264120000.0,,1839000.0,-156219000.0,248463000.0,1839000.0,-156219000.0,248463000.0,112599000.0,282697000.0,282697000.0,33964000.0,,-32626000.0,,-20634000.0,-286778000.0,-1000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-08 17:22:04+00:00,-602298000.0,169046000.0,257349000.0,79144000.0,35096000.0,316501000.0,34390000.0,-215656000.0,20192000.0,1836993000.0,,250099000.0,-341583000.0,431595000.0,250099000.0,-341583000.0,431595000.0,374501000.0,457503000.0,457503000.0,-14394000.0,,-6327000.0,,-49459000.0,-1204694000.0,-402392000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2017.0,Q3TTM,2016-10-01,2017-09-30,,-603204000.0,221673000.0,279701000.0,100958000.0,45846000.0,316501000.0,41785000.0,-134467000.0,22803000.0,1936411000.0,,27655000.0,-359623000.0,735482000.0,27655000.0,-359623000.0,735527000.0,445344000.0,552927000.0,552927000.0,49503000.0,,-6327000.0,,-66593000.0,-1376981000.0,-554578000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2017.0,Q3,2017-07-01,2017-09-30,,-598718000.0,57264000.0,69192000.0,10713000.0,13503000.0,316501000.0,9974000.0,41278000.0,3760000.0,1586211000.0,,317904000.0,-299076000.0,223852000.0,317904000.0,-299076000.0,223852000.0,252654000.0,202823000.0,202823000.0,-91016000.0,,,,-16859000.0,-922068000.0,-349999000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-09 16:49:40+00:00,-3580000.0,111782000.0,188157000.0,68431000.0,21593000.0,,24416000.0,-256934000.0,16432000.0,250782000.0,,-67805000.0,-42507000.0,207743000.0,-67805000.0,-42507000.0,207743000.0,121847000.0,254680000.0,254680000.0,76622000.0,,-6327000.0,,-32600000.0,-282626000.0,-52393000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2017.0,Q2TTM,2016-07-01,2017-06-30,,-1330266000.0,214060000.0,225763000.0,108409000.0,41738000.0,,-12364000.0,-202808000.0,29699000.0,1863495000.0,,807653000.0,-1394168000.0,703919000.0,807653000.0,-1394168000.0,703919000.0,105040000.0,479722000.0,479722000.0,171207000.0,,2952000.0,,-66854000.0,-871507000.0,-214034000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2017.0,Q2,2017-04-01,2017-06-30,,-3580000.0,55670000.0,99654000.0,35241000.0,10926000.0,,4662000.0,-101502000.0,1202000.0,53606000.0,,-86899000.0,-21384000.0,134245000.0,-86899000.0,-21384000.0,134245000.0,30624000.0,130987000.0,130987000.0,38164000.0,,,,-17804000.0,-89314000.0,-52393000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 17:14:01+00:00,0.0,56112000.0,88503000.0,33190000.0,10667000.0,,19754000.0,-155432000.0,15230000.0,197176000.0,,19094000.0,-21123000.0,73498000.0,19094000.0,-21123000.0,73498000.0,91223000.0,123693000.0,123693000.0,38458000.0,,-6327000.0,,-14796000.0,-193312000.0,0.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2017.0,Q1TTM,2016-04-01,2017-03-31,,-1327893000.0,200282000.0,178630000.0,88219000.0,39147000.0,,-32517000.0,-195317000.0,36074000.0,2008889000.0,,931570000.0,-1389963000.0,659055000.0,931570000.0,-1389963000.0,659093000.0,168183000.0,464988000.0,464988000.0,149955000.0,,-2000.0,,-62068000.0,-925715000.0,-187678000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2018.0,FY,2018-01-01,2018-12-31,2020-03-02 16:06:12+00:00,-20843000.0,227015000.0,207504000.0,156749000.0,52936000.0,98735000.0,-65274000.0,-187470000.0,55680000.0,1932408000.0,,-577815000.0,-26270000.0,903382000.0,-577815000.0,-26270000.0,903382000.0,234023000.0,811483000.0,811483000.0,-582000.0,,-22775000.0,,-81387000.0,-1607207000.0,-958696000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2018.0,Q4,2018-10-01,2018-12-31,,-17044000.0,53776000.0,44941000.0,42964000.0,14762000.0,98735000.0,4791000.0,82780000.0,7358000.0,954654000.0,,-221483000.0,45033000.0,348002000.0,-221483000.0,45033000.0,348002000.0,176343000.0,302000000.0,302000000.0,-105316000.0,,-11583000.0,,-25075000.0,-605450000.0,-578045000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-12 06:10:11+00:00,-3799000.0,173239000.0,162563000.0,113785000.0,38174000.0,,-70065000.0,-270250000.0,48322000.0,977754000.0,,-356332000.0,-71303000.0,555380000.0,-356332000.0,-71303000.0,555380000.0,57680000.0,509483000.0,509483000.0,104734000.0,,-11192000.0,,-56312000.0,-1001757000.0,-380651000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2018.0,Q3TTM,2017-10-01,2018-09-30,,-106758000.0,229106000.0,297406000.0,148057000.0,49677000.0,,-51549000.0,-405818000.0,72820000.0,1241874000.0,,-354493000.0,-227522000.0,803843000.0,-354493000.0,-227522000.0,803843000.0,170279000.0,792180000.0,792180000.0,138698000.0,,-43818000.0,,-76946000.0,-1288535000.0,-380652000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2018.0,Q3,2018-07-01,2018-09-30,,12000.0,55482000.0,49581000.0,40482000.0,13141000.0,,-3921000.0,9136000.0,18824000.0,62103000.0,,-251572000.0,-21686000.0,280291000.0,-251572000.0,-21686000.0,280291000.0,3112000.0,157694000.0,157694000.0,44838000.0,,,,-21698000.0,-332499000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-09 16:02:10+00:00,-3811000.0,117757000.0,112982000.0,73303000.0,25033000.0,,-66144000.0,-279386000.0,29498000.0,915651000.0,,-104760000.0,-49617000.0,275089000.0,-104760000.0,-49617000.0,275089000.0,54568000.0,351789000.0,351789000.0,59896000.0,,-11192000.0,,-34614000.0,-669258000.0,-380651000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2018.0,Q2TTM,2017-07-01,2018-06-30,,-705488000.0,230888000.0,317017000.0,118288000.0,50039000.0,316501000.0,-37654000.0,-373676000.0,57756000.0,2765982000.0,,214983000.0,-504912000.0,747404000.0,214983000.0,-504912000.0,747404000.0,419821000.0,837309000.0,837309000.0,2844000.0,,-43818000.0,,-72107000.0,-1878104000.0,-730651000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2018.0,Q2,2018-04-01,2018-06-30,,64000.0,57313000.0,96152000.0,37669000.0,12636000.0,,-78797000.0,-205967000.0,9523000.0,472384000.0,,-5767000.0,-26886000.0,74387000.0,-5767000.0,-26886000.0,74387000.0,-37063000.0,176852000.0,176852000.0,33553000.0,,-7550000.0,,-19400000.0,-195315000.0,-292359000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2018.0,Q1,2018-01-01,2018-03-31,2019-05-10 16:57:06+00:00,-3875000.0,60444000.0,16830000.0,35634000.0,12397000.0,,12653000.0,-73419000.0,19975000.0,443267000.0,,-98993000.0,-22731000.0,200702000.0,-98993000.0,-22731000.0,200702000.0,91631000.0,174937000.0,174937000.0,26343000.0,,-3642000.0,,-15214000.0,-473943000.0,-88292000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2018.0,Q1TTM,2017-04-01,2018-03-31,,-709132000.0,229245000.0,320519000.0,115860000.0,48329000.0,316501000.0,45805000.0,-269211000.0,49435000.0,2347204000.0,,133851000.0,-499410000.0,807262000.0,133851000.0,-499410000.0,807262000.0,487508000.0,791444000.0,791444000.0,7455000.0,,-36268000.0,,-70511000.0,-1772103000.0,-490685000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2019.0,Q4,2019-10-01,2019-12-31,,-113417000.0,53484000.0,51798000.0,41567000.0,16391000.0,,28286000.0,41034000.0,51298000.0,876046000.0,,-49701000.0,-140161000.0,370936000.0,-49701000.0,-140161000.0,370936000.0,209360000.0,235510000.0,235510000.0,24517000.0,,-255000.0,,-26489000.0,-341498000.0,-635547000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2019.0,FY,2019-01-01,2019-12-31,2020-03-02 16:06:12+00:00,-448277000.0,216532000.0,200525000.0,178417000.0,62784000.0,0.0,-17854000.0,-151572000.0,168925000.0,2649530000.0,,-310171000.0,-523702000.0,1162071000.0,-310171000.0,-523702000.0,1162071000.0,310344000.0,895073000.0,895073000.0,139254000.0,,-255000.0,,-75170000.0,-2433717000.0,-694909000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2019.0,Q3TTM,2018-10-01,2019-09-30,,-351904000.0,216824000.0,193668000.0,179814000.0,61155000.0,98735000.0,-41349000.0,-109826000.0,124985000.0,2728138000.0,,-481953000.0,-338508000.0,1139137000.0,-481953000.0,-338508000.0,1139137000.0,277327000.0,961563000.0,961563000.0,9421000.0,,-11583000.0,,-73756000.0,-2697669000.0,-637407000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2019.0,Q3,2019-07-01,2019-09-30,,-83934000.0,52907000.0,48331000.0,46291000.0,15753000.0,,-54299000.0,-83018000.0,60677000.0,885136000.0,,-108924000.0,-100640000.0,241114000.0,-108924000.0,-100640000.0,241114000.0,-22749000.0,225805000.0,225805000.0,29667000.0,,,,-16706000.0,-999399000.0,-55338000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-12 06:10:11+00:00,-334860000.0,163048000.0,148727000.0,136850000.0,46393000.0,,-46140000.0,-192606000.0,117627000.0,1773484000.0,,-260470000.0,-383541000.0,791135000.0,-260470000.0,-383541000.0,791135000.0,100984000.0,659563000.0,659563000.0,114737000.0,,0.0,,-48681000.0,-2092219000.0,-59362000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2019.0,Q2TTM,2018-07-01,2019-06-30,,-267958000.0,219399000.0,194918000.0,174005000.0,58543000.0,98735000.0,9029000.0,-17672000.0,83132000.0,1905105000.0,,-624601000.0,-259554000.0,1178314000.0,-624601000.0,-259554000.0,1178314000.0,303188000.0,893452000.0,893452000.0,24592000.0,,-11583000.0,,-78748000.0,-2030769000.0,-582069000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2019.0,Q2,2019-04-01,2019-06-30,,-250926000.0,56623000.0,82502000.0,43655000.0,15508000.0,,10551000.0,-117534000.0,27155000.0,801316000.0,,121372000.0,-268395000.0,252527000.0,121372000.0,-268395000.0,252527000.0,116055000.0,261651000.0,261651000.0,36279000.0,,,,-17469000.0,-706397000.0,-702000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-09 16:02:10+00:00,-250926000.0,110141000.0,100396000.0,90559000.0,30640000.0,,8159000.0,-109588000.0,56950000.0,888348000.0,,-151546000.0,-282901000.0,550021000.0,-151546000.0,-282901000.0,550021000.0,123733000.0,433758000.0,433758000.0,85070000.0,,0.0,,-31975000.0,-1092820000.0,-4024000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 17:24:22+00:00,0.0,53518000.0,17894000.0,46904000.0,15132000.0,,-2392000.0,7946000.0,29795000.0,87032000.0,,-272918000.0,-14506000.0,297494000.0,-272918000.0,-14506000.0,297494000.0,7678000.0,172107000.0,172107000.0,48791000.0,,,,-14506000.0,-386423000.0,-3322000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2019.0,Q1TTM,2018-04-01,2019-03-31,,-16968000.0,220089000.0,208568000.0,168019000.0,55671000.0,98735000.0,-80319000.0,-106105000.0,65500000.0,1576173000.0,,-751740000.0,-18045000.0,1000174000.0,-751740000.0,-18045000.0,1000174000.0,150070000.0,808653000.0,808653000.0,21866000.0,,-19133000.0,,-80679000.0,-1519687000.0,-873726000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2020.0,Q1TTM,2019-04-01,2020-03-31,,-448744000.0,213056000.0,215570000.0,171907000.0,63440000.0,,-225321000.0,-86629000.0,212404000.0,3135998000.0,,-351704000.0,-527920000.0,1284610000.0,-351704000.0,-527920000.0,1284610000.0,179665000.0,870026000.0,870026000.0,224717000.0,,-255000.0,,-78921000.0,-2478282000.0,-1221824000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 17:24:22+00:00,-467000.0,50042000.0,32939000.0,40394000.0,15788000.0,,-209859000.0,72889000.0,73274000.0,573500000.0,,-314451000.0,-18724000.0,420033000.0,-314451000.0,-18724000.0,420033000.0,-123001000.0,147060000.0,147060000.0,134254000.0,,,,-18257000.0,-430988000.0,-530237000.0
