company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Alaska Air Group Inc,ALK,,766421,2012.0,Q2,,2012-06-30,2012-08-07 19:22:16+00:00,110800000.0,169400000.0,558500000.0,1740600000.0,-380800000.0,35400000.0,0.0,744900000.0,667200000.0,152100000.0,134700000.0,,5288000000.0,,957100000.0,47800000.0,3547400000.0,414000000.0,447500000.0,452900000.0,,,177800000.0,204800000.0,121700000.0,918900000.0,193100000.0,1172000000.0,5423600000.0,1283000000.0,1698400000.0,1664300000.0,1283000000.0,1283000000.0,4140600000.0,5423600000.0,177800000.0,2476300000.0,0.0,0.0
Alaska Air Group Inc,ALK,,766421,2012.0,Q1,,2012-03-31,2012-05-02 20:10:08+00:00,129000000.0,168300000.0,551500000.0,1727200000.0,-382400000.0,48200000.0,0.0,749000000.0,654000000.0,142500000.0,123800000.0,,5230900000.0,,1036900000.0,45300000.0,3503700000.0,406200000.0,405200000.0,458400000.0,,,221400000.0,184100000.0,100900000.0,851400000.0,214900000.0,1151700000.0,5382000000.0,1218000000.0,1656900000.0,1673200000.0,1218000000.0,1218000000.0,4164000000.0,5382000000.0,221400000.0,2490800000.0,0.0,0.0
Alaska Air Group Inc,ALK,,766421,2013.0,FY,,2013-12-31,2015-02-11 17:13:00+00:00,64000000.0,152000000.0,624000000.0,2068000000.0,-183000000.0,80000000.0,0.0,607000000.0,564000000.0,113000000.0,211000000.0,,5961000000.0,,754000000.0,60000000.0,3893000000.0,335000000.0,709000000.0,123000000.0,,,183000000.0,308000000.0,107000000.0,1607000000.0,117000000.0,1250000000.0,5838000000.0,2033000000.0,1762000000.0,1580000000.0,2029000000.0,2029000000.0,3809000000.0,5838000000.0,183000000.0,2229000000.0,0.0,2000000.0
Alaska Air Group Inc,ALK,,766421,2013.0,Q3,,2013-09-30,2013-11-05 18:49:50+00:00,60000000.0,182000000.0,676000000.0,2034000000.0,-414000000.0,41000000.0,0.0,695000000.0,627000000.0,123000000.0,176000000.0,,5826000000.0,,782000000.0,60000000.0,3792000000.0,295000000.0,554000000.0,461000000.0,,,135000000.0,318000000.0,105000000.0,1542000000.0,111000000.0,1424000000.0,5862000000.0,1802000000.0,1935000000.0,1650000000.0,1802000000.0,1802000000.0,4060000000.0,5862000000.0,135000000.0,2410000000.0,0.0,-21000000.0
Alaska Air Group Inc,ALK,,766421,2013.0,Q2,,2013-06-30,2013-08-06 18:28:26+00:00,71000000.0,195000000.0,711000000.0,1990000000.0,-424000000.0,57000000.0,0.0,699000000.0,724000000.0,175000000.0,140000000.0,,5715000000.0,,814000000.0,59000000.0,3725000000.0,455000000.0,496000000.0,470000000.0,,,141000000.0,318000000.0,114000000.0,1268000000.0,110000000.0,1386000000.0,5852000000.0,1543000000.0,1986000000.0,1756000000.0,1543000000.0,1543000000.0,4309000000.0,5852000000.0,141000000.0,2553000000.0,0.0,
Alaska Air Group Inc,ALK,,766421,2013.0,Q1,,2013-03-31,2013-05-07 18:49:13+00:00,101000000.0,188000000.0,568000000.0,1925000000.0,-429000000.0,95000000.0,0.0,727000000.0,691000000.0,172000000.0,132000000.0,,5564000000.0,,840000000.0,61000000.0,3639000000.0,441000000.0,492000000.0,479000000.0,,,166000000.0,332000000.0,132000000.0,1164000000.0,106000000.0,1191000000.0,5644000000.0,1462000000.0,1839000000.0,1598000000.0,1462000000.0,1462000000.0,4182000000.0,5644000000.0,166000000.0,2584000000.0,0.0,
Alaska Air Group Inc,ALK,,766421,2014.0,FY,,2014-12-31,2015-11-03 19:27:38+00:00,62000000.0,259000000.0,629000000.0,2317000000.0,-310000000.0,107000000.0,0.0,297000000.0,631000000.0,117000000.0,232000000.0,,6616000000.0,,686000000.0,58000000.0,4299000000.0,374000000.0,750000000.0,246000000.0,,,126000000.0,327000000.0,105000000.0,2144000000.0,117000000.0,1110000000.0,6181000000.0,2135000000.0,1756000000.0,1671000000.0,2127000000.0,2127000000.0,4054000000.0,6181000000.0,126000000.0,2383000000.0,0.0,4000000.0
Alaska Air Group Inc,ALK,,766421,2014.0,Q3,,2014-09-30,2014-11-04 19:20:13+00:00,68000000.0,178000000.0,680000000.0,2250000000.0,-178000000.0,34000000.0,0.0,400000000.0,703000000.0,114000000.0,201000000.0,,6494000000.0,,710000000.0,64000000.0,4244000000.0,356000000.0,738000000.0,124000000.0,,,193000000.0,312000000.0,100000000.0,2012000000.0,115000000.0,1309000000.0,6236000000.0,2239000000.0,1799000000.0,1767000000.0,2229000000.0,2229000000.0,4007000000.0,6236000000.0,193000000.0,2240000000.0,0.0,5000000.0
Alaska Air Group Inc,ALK,,766421,2014.0,Q2,,2014-06-30,2014-08-05 19:15:05+00:00,71000000.0,203000000.0,706000000.0,2189000000.0,-178000000.0,22000000.0,0.0,552000000.0,807000000.0,112000000.0,166000000.0,,6291000000.0,,745000000.0,61000000.0,4102000000.0,342000000.0,725000000.0,123000000.0,,,192000000.0,315000000.0,134000000.0,1831000000.0,114000000.0,1488000000.0,6314000000.0,2210000000.0,2020000000.0,1864000000.0,2200000000.0,2200000000.0,4114000000.0,6314000000.0,192000000.0,2250000000.0,0.0,5000000.0
Alaska Air Group Inc,ALK,,766421,2014.0,Q1,,2014-03-31,2014-05-08 20:56:16+00:00,75000000.0,212000000.0,672000000.0,2138000000.0,-181000000.0,90000000.0,0.0,593000000.0,749000000.0,120000000.0,146000000.0,,6068000000.0,,721000000.0,58000000.0,3930000000.0,334000000.0,725000000.0,122000000.0,,,197000000.0,309000000.0,124000000.0,1684000000.0,113000000.0,1330000000.0,6061000000.0,2097000000.0,1934000000.0,1755000000.0,2095000000.0,2095000000.0,3966000000.0,6061000000.0,197000000.0,2211000000.0,0.0,1000000.0
Alaska Air Group Inc,ALK,,766421,2015.0,FY,,2015-12-31,2017-02-27 20:14:49+00:00,63000000.0,212000000.0,661000000.0,2614000000.0,-303000000.0,73000000.0,0.0,74000000.0,669000000.0,,298000000.0,0.0,7416000000.0,0.0,569000000.0,51000000.0,4802000000.0,431000000.0,682000000.0,270000000.0,,,65000000.0,362000000.0,72000000.0,2890000000.0,114000000.0,1255000000.0,6530000000.0,2411000000.0,1663000000.0,1805000000.0,2411000000.0,2411000000.0,4119000000.0,6530000000.0,65000000.0,2314000000.0,0.0,-250000000.0
Alaska Air Group Inc,ALK,,766421,2015.0,Q3,,2015-09-30,2015-11-03 19:27:38+00:00,61000000.0,205000000.0,698000000.0,2534000000.0,-303000000.0,88000000.0,0.0,71000000.0,760000000.0,126000000.0,218000000.0,,7268000000.0,,593000000.0,52000000.0,4734000000.0,416000000.0,746000000.0,249000000.0,,,115000000.0,341000000.0,74000000.0,2724000000.0,117000000.0,1170000000.0,6564000000.0,2365000000.0,1715000000.0,1854000000.0,2365000000.0,2365000000.0,4199000000.0,6564000000.0,115000000.0,2345000000.0,0.0,-127000000.0
Alaska Air Group Inc,ALK,,766421,2015.0,Q2,,2015-06-30,2015-08-04 19:30:35+00:00,56000000.0,194000000.0,736000000.0,2460000000.0,-304000000.0,45000000.0,0.0,57000000.0,840000000.0,123000000.0,179000000.0,,7165000000.0,,629000000.0,58000000.0,4705000000.0,401000000.0,718000000.0,247000000.0,,,121000000.0,339000000.0,87000000.0,2474000000.0,116000000.0,1147000000.0,6480000000.0,2219000000.0,1654000000.0,1927000000.0,2219000000.0,2219000000.0,4261000000.0,6480000000.0,121000000.0,2334000000.0,0.0,-8000000.0
Alaska Air Group Inc,ALK,,766421,2015.0,Q1,,2015-03-31,2015-05-07 17:05:50+00:00,57000000.0,187000000.0,731000000.0,2384000000.0,-305000000.0,51000000.0,0.0,212000000.0,814000000.0,123000000.0,160000000.0,,6881000000.0,,650000000.0,52000000.0,4497000000.0,382000000.0,753000000.0,247000000.0,,,137000000.0,332000000.0,102000000.0,2266000000.0,118000000.0,1261000000.0,6410000000.0,2166000000.0,1776000000.0,1880000000.0,2166000000.0,2166000000.0,4244000000.0,6410000000.0,137000000.0,2364000000.0,0.0,-7000000.0
Alaska Air Group Inc,ALK,,766421,2016.0,FY,,2016-12-31,2018-02-14 18:02:45+00:00,92000000.0,302000000.0,878000000.0,2929000000.0,-305000000.0,328000000.0,0.0,111000000.0,849000000.0,,397000000.0,1934000000.0,8595000000.0,143000000.0,2645000000.0,47000000.0,5666000000.0,640000000.0,463000000.0,331000000.0,,,169000000.0,417000000.0,121000000.0,3568000000.0,319000000.0,1252000000.0,9962000000.0,2931000000.0,2050000000.0,2535000000.0,2931000000.0,2931000000.0,7031000000.0,9962000000.0,2246000000.0,4496000000.0,0.0,-443000000.0
Alaska Air Group Inc,ALK,,766421,2016.0,Q3,,2016-09-30,2016-11-01 17:35:22+00:00,71000000.0,232000000.0,735000000.0,2877000000.0,-284000000.0,1818000000.0,0.0,104000000.0,785000000.0,,257000000.0,,7908000000.0,,1861000000.0,44000000.0,5031000000.0,491000000.0,733000000.0,272000000.0,,,68000000.0,355000000.0,98000000.0,3488000000.0,275000000.0,1408000000.0,8699000000.0,2864000000.0,3600000000.0,2123000000.0,2864000000.0,2864000000.0,5835000000.0,8699000000.0,68000000.0,3712000000.0,0.0,-444000000.0
Alaska Air Group Inc,ALK,,766421,2016.0,Q2,,2016-06-30,2016-08-02 16:34:32+00:00,78000000.0,254000000.0,757000000.0,2784000000.0,-287000000.0,81000000.0,0.0,92000000.0,870000000.0,,239000000.0,,7743000000.0,,509000000.0,45000000.0,4959000000.0,480000000.0,721000000.0,271000000.0,,,73000000.0,366000000.0,97000000.0,3266000000.0,117000000.0,1526000000.0,7035000000.0,2627000000.0,2003000000.0,2061000000.0,2627000000.0,2627000000.0,4408000000.0,7035000000.0,73000000.0,2347000000.0,0.0,-444000000.0
Alaska Air Group Inc,ALK,,766421,2016.0,Q1,,2016-03-31,2016-05-09 16:57:02+00:00,63000000.0,235000000.0,809000000.0,2699000000.0,-294000000.0,78000000.0,0.0,87000000.0,868000000.0,,213000000.0,,7529000000.0,,531000000.0,45000000.0,4830000000.0,467000000.0,678000000.0,270000000.0,,,76000000.0,359000000.0,79000000.0,3039000000.0,116000000.0,1486000000.0,6829000000.0,2455000000.0,1923000000.0,2069000000.0,2455000000.0,2455000000.0,4374000000.0,6829000000.0,76000000.0,2305000000.0,0.0,-377000000.0
Alaska Air Group Inc,ALK,,766421,2017.0,FY,,2017-12-31,2019-02-15 16:12:29+00:00,120000000.0,341000000.0,400000000.0,2991000000.0,-380000000.0,194000000.0,0.0,165000000.0,1441000000.0,,418000000.0,1943000000.0,9275000000.0,133000000.0,2262000000.0,57000000.0,6284000000.0,1090000000.0,370000000.0,453000000.0,,,234000000.0,425000000.0,133000000.0,4193000000.0,307000000.0,1427000000.0,10746000000.0,3460000000.0,2152000000.0,2686000000.0,3460000000.0,3460000000.0,7286000000.0,10746000000.0,2310000000.0,4600000000.0,0.0,-518000000.0
Alaska Air Group Inc,ALK,,766421,2017.0,Q3,,2017-09-30,2017-11-02 16:38:05+00:00,97000000.0,301000000.0,886000000.0,3078000000.0,-289000000.0,144000000.0,0.0,157000000.0,1103000000.0,,345000000.0,1934000000.0,9308000000.0,135000000.0,2367000000.0,57000000.0,6230000000.0,682000000.0,682000000.0,323000000.0,,,226000000.0,429000000.0,116000000.0,4117000000.0,334000000.0,1596000000.0,10739000000.0,3491000000.0,2214000000.0,2765000000.0,3491000000.0,3491000000.0,7248000000.0,10739000000.0,2295000000.0,4483000000.0,0.0,-494000000.0
Alaska Air Group Inc,ALK,,766421,2017.0,Q2,,2017-06-30,2017-08-02 19:43:04+00:00,95000000.0,326000000.0,979000000.0,3059000000.0,-294000000.0,198000000.0,0.0,136000000.0,1255000000.0,,308000000.0,1940000000.0,9061000000.0,137000000.0,2469000000.0,52000000.0,6002000000.0,652000000.0,598000000.0,336000000.0,,,216000000.0,427000000.0,125000000.0,3888000000.0,337000000.0,1724000000.0,10720000000.0,3264000000.0,2425000000.0,2974000000.0,3264000000.0,3264000000.0,7456000000.0,10720000000.0,2293000000.0,4482000000.0,0.0,-466000000.0
Alaska Air Group Inc,ALK,,766421,2017.0,Q1,,2017-03-31,2017-05-04 18:27:56+00:00,95000000.0,321000000.0,909000000.0,3008000000.0,-299000000.0,183000000.0,0.0,127000000.0,1218000000.0,,281000000.0,1942000000.0,8817000000.0,139000000.0,2531000000.0,50000000.0,5809000000.0,641000000.0,509000000.0,334000000.0,,,199000000.0,438000000.0,132000000.0,3629000000.0,332000000.0,1527000000.0,10302000000.0,3014000000.0,2213000000.0,2835000000.0,3014000000.0,3014000000.0,7288000000.0,10302000000.0,2280000000.0,4453000000.0,0.0,-443000000.0
Alaska Air Group Inc,ALK,,766421,2018.0,FY,,2018-12-31,2020-02-12 16:03:39+00:00,,-1000000.0,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,-1000000.0,0.01,-1000000.0,,5000000.02,5000000.02,,5000000.02,,,5000000.01,
Alaska Air Group Inc,ALK,,766421,2018.0,Q3,,2018-09-30,2018-11-01 19:39:06+00:00,114000000.0,422000000.0,452000000.0,3167000000.0,-428000000.0,174000000.0,0.0,225000000.0,1643000000.0,,334000000.0,1943000000.0,9662000000.0,128000000.0,1684000000.0,57000000.0,6495000000.0,1138000000.0,494000000.0,470000000.0,,,271000000.0,428000000.0,180000000.0,4550000000.0,345000000.0,1223000000.0,10893000000.0,3791000000.0,2056000000.0,2888000000.0,3791000000.0,3791000000.0,7102000000.0,10893000000.0,2342000000.0,4214000000.0,0.0,-556000000.0
Alaska Air Group Inc,ALK,,766421,2018.0,Q2,,2018-06-30,2018-08-07 18:09:38+00:00,115000000.0,411000000.0,483000000.0,3091000000.0,-435000000.0,102000000.0,0.0,199000000.0,1779000000.0,,345000000.0,1943000000.0,9584000000.0,130000000.0,1998000000.0,57000000.0,6493000000.0,1110000000.0,437000000.0,464000000.0,,,273000000.0,417000000.0,180000000.0,4373000000.0,314000000.0,1466000000.0,11055000000.0,3593000000.0,2216000000.0,3036000000.0,3593000000.0,3593000000.0,7462000000.0,11055000000.0,2346000000.0,4426000000.0,0.0,-544000000.0
Alaska Air Group Inc,ALK,,766421,2018.0,Q1,,2018-03-31,2018-05-03 18:57:40+00:00,102000000.0,350000000.0,433000000.0,3011000000.0,-440000000.0,177000000.0,0.0,191000000.0,1771000000.0,,299000000.0,1943000000.0,9414000000.0,132000000.0,2062000000.0,62000000.0,6403000000.0,1102000000.0,372000000.0,458000000.0,,,256000000.0,423000000.0,174000000.0,4219000000.0,387000000.0,1351000000.0,10848000000.0,3439000000.0,2114000000.0,2992000000.0,3439000000.0,3439000000.0,7409000000.0,10848000000.0,2331000000.0,4417000000.0,0.0,-531000000.0
Alaska Air Group Inc,ALK,,766421,2019.0,FY,,2019-12-31,2020-02-12 16:03:39+00:00,,-1000000.0,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,-1000000.0,0.01,-1000000.0,,5000000.02,5000000.02,,5000000.02,,,5000000.01,
Alaska Air Group Inc,ALK,,766421,2019.0,Q3,,2019-09-30,2019-11-07 16:02:12+00:00,120000000.0,377000000.0,476000000.0,3393000000.0,-421000000.0,237000000.0,0.0,298000000.0,1826000000.0,,391000000.0,1943000000.0,10227000000.0,123000000.0,1444000000.0,63000000.0,6834000000.0,1177000000.0,708000000.0,467000000.0,,268000000.0,1881000000.0,1589000000.0,143000000.0,4996000000.0,265000000.0,1382000000.0,12983000000.0,4252000000.0,2202000000.0,3346000000.0,4252000000.0,4252000000.0,8731000000.0,12983000000.0,3947000000.0,5385000000.0,0.0,-621000000.0
Alaska Air Group Inc,ALK,,766421,2019.0,Q2,,2019-06-30,2019-08-06 16:06:40+00:00,156000000.0,389000000.0,505000000.0,3307000000.0,-422000000.0,244000000.0,0.0,271000000.0,1941000000.0,,371000000.0,1943000000.0,10051000000.0,125000000.0,1538000000.0,55000000.0,6744000000.0,1181000000.0,582000000.0,522000000.0,,273000000.0,1921000000.0,1621000000.0,147000000.0,4717000000.0,288000000.0,1383000000.0,12951000000.0,3973000000.0,2218000000.0,3534000000.0,3973000000.0,3973000000.0,8978000000.0,12951000000.0,3989000000.0,5444000000.0,0.0,-593000000.0
Alaska Air Group Inc,ALK,,766421,2019.0,Q1,,2019-03-31,2019-05-09 16:03:09+00:00,157000000.0,358000000.0,480000000.0,3233000000.0,-433000000.0,215000000.0,0.0,262000000.0,1873000000.0,,301000000.0,1943000000.0,9862000000.0,127000000.0,1664000000.0,58000000.0,6629000000.0,1158000000.0,520000000.0,513000000.0,,275000000.0,1940000000.0,1653000000.0,149000000.0,4498000000.0,300000000.0,1221000000.0,12640000000.0,3746000000.0,2001000000.0,3386000000.0,3746000000.0,3746000000.0,8894000000.0,12640000000.0,4010000000.0,5508000000.0,0.0,-581000000.0
Alaska Air Group Inc,ALK,,766421,2020.0,Q1,,2020-03-31,2020-05-14 16:05:06+00:00,119000000.0,279000000.0,382000000.0,3307000000.0,-482000000.0,811000000.0,0.0,315000000.0,1588000000.0,,316000000.0,1943000000.0,10161000000.0,110000000.0,1203000000.0,68000000.0,6854000000.0,1545000000.0,665000000.0,577000000.0,,266000000.0,1884000000.0,1628000000.0,100000000.0,4856000000.0,1059000000.0,1314000000.0,13363000000.0,4015000000.0,2572000000.0,3730000000.0,4015000000.0,4015000000.0,9348000000.0,13363000000.0,3937000000.0,5618000000.0,0.0,-674000000.0
