company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Alaska Air Group Inc,ALK,,766421,2016.0,Q4,2016-10-01,2016-12-31,,-1951000000.0,138000000.0,12000000.0,82000000.0,-6000000.0,,501000000.0,311000000.0,-1981000000.0,180000000.0,311000000.0,-1981000000.0,180000000.0,-1490000000.0,97000000.0,97000000.0,7000000.0,,,-34000000.0,-185000000.0,-169000000.0,-156000000.0,,324000000.0,
Alaska Air Group Inc,ALK,,766421,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 16:38:05+00:00,,321000000.0,12000000.0,281000000.0,206000000.0,,1568000000.0,1180000000.0,-641000000.0,1206000000.0,1180000000.0,-641000000.0,1206000000.0,1745000000.0,700000000.0,700000000.0,19000000.0,,5000000.0,-102000000.0,-775000000.0,-509000000.0,-93000000.0,-193000000.0,638000000.0,
Alaska Air Group Inc,ALK,,766421,2016.0,Q3TTM,2015-10-01,2016-09-30,,,408000000.0,11000000.0,365000000.0,283000000.0,,1572000000.0,1013000000.0,-844000000.0,1561000000.0,1013000000.0,-844000000.0,1561000000.0,1730000000.0,891000000.0,891000000.0,22000000.0,,59000000.0,-126000000.0,-1226000000.0,-672000000.0,-116000000.0,-317000000.0,995000000.0,
Alaska Air Group Inc,ALK,,766421,2016.0,Q3,2016-07-01,2016-09-30,,,139000000.0,4000000.0,101000000.0,-56000000.0,,1551000000.0,1481000000.0,-51000000.0,307000000.0,1481000000.0,-51000000.0,307000000.0,1737000000.0,256000000.0,256000000.0,6000000.0,,2000000.0,-34000000.0,-165000000.0,-169000000.0,-36000000.0,,281000000.0,
Alaska Air Group Inc,ALK,,766421,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-02 19:43:04+00:00,,182000000.0,8000000.0,180000000.0,262000000.0,,17000000.0,-301000000.0,-590000000.0,899000000.0,-301000000.0,-590000000.0,899000000.0,8000000.0,444000000.0,444000000.0,13000000.0,,3000000.0,-68000000.0,-610000000.0,-340000000.0,-57000000.0,-193000000.0,357000000.0,
Alaska Air Group Inc,ALK,,766421,2016.0,Q2TTM,2015-07-01,2016-06-30,,,423000000.0,8000000.0,345000000.0,316000000.0,,37000000.0,-632000000.0,-926000000.0,1594000000.0,-632000000.0,-926000000.0,1594000000.0,36000000.0,909000000.0,909000000.0,24000000.0,,56000000.0,-118000000.0,-1226000000.0,-612000000.0,-115000000.0,-436000000.0,856000000.0,
Alaska Air Group Inc,ALK,,766421,2016.0,Q2,2016-04-01,2016-06-30,,,169000000.0,,92000000.0,18000000.0,,4000000.0,-117000000.0,-254000000.0,374000000.0,-117000000.0,-254000000.0,374000000.0,3000000.0,260000000.0,260000000.0,4000000.0,,2000000.0,-34000000.0,-252000000.0,-221000000.0,-21000000.0,-66000000.0,217000000.0,
Alaska Air Group Inc,ALK,,766421,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 18:27:56+00:00,,13000000.0,8000000.0,88000000.0,244000000.0,,13000000.0,-184000000.0,-336000000.0,525000000.0,-184000000.0,-336000000.0,525000000.0,5000000.0,184000000.0,184000000.0,9000000.0,,1000000.0,-34000000.0,-358000000.0,-119000000.0,-36000000.0,-127000000.0,140000000.0,
Alaska Air Group Inc,ALK,,766421,2016.0,Q1TTM,2015-04-01,2016-03-31,,,427000000.0,9000000.0,332000000.0,355000000.0,,34000000.0,-723000000.0,-845000000.0,1595000000.0,-723000000.0,-845000000.0,1595000000.0,27000000.0,883000000.0,883000000.0,25000000.0,,52000000.0,-110000000.0,-1282000000.0,-671000000.0,-117000000.0,-530000000.0,1056000000.0,
Alaska Air Group Inc,ALK,,766421,2017.0,FY,2017-01-01,2017-12-31,2020-02-12 16:03:39+00:00,,177000000.0,84000000.0,372000000.0,206000000.0,,28000000.0,-592000000.0,-1129000000.0,1593000000.0,-592000000.0,-1129000000.0,1590000000.0,-131000000.0,960000000.0,960000000.0,55000000.0,,78000000.0,-148000000.0,-1569000000.0,-1026000000.0,-397000000.0,-75000000.0,1388000000.0,
Alaska Air Group Inc,ALK,,766421,2017.0,Q4,2017-10-01,2017-12-31,,,48000000.0,16000000.0,0.0,0.0,,1000000.0,-193000000.0,13000000.0,233000000.0,-193000000.0,13000000.0,233000000.0,53000000.0,315000000.0,315000000.0,-82000000.0,,40000000.0,-37000000.0,-161000000.0,-185000000.0,-132000000.0,-25000000.0,319000000.0,
Alaska Air Group Inc,ALK,,766421,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-01 19:39:06+00:00,,129000000.0,68000000.0,275000000.0,394000000.0,,27000000.0,-399000000.0,-1142000000.0,1357000000.0,-399000000.0,-1142000000.0,1357000000.0,-184000000.0,645000000.0,645000000.0,43000000.0,,38000000.0,-111000000.0,-1408000000.0,-841000000.0,-265000000.0,-50000000.0,1069000000.0,
Alaska Air Group Inc,ALK,,766421,2017.0,Q3TTM,2016-10-01,2017-09-30,,-1951000000.0,267000000.0,80000000.0,357000000.0,388000000.0,,528000000.0,-88000000.0,-3123000000.0,1537000000.0,-88000000.0,-3123000000.0,1537000000.0,-1674000000.0,742000000.0,742000000.0,50000000.0,,38000000.0,-145000000.0,-1593000000.0,-1010000000.0,-421000000.0,-50000000.0,1393000000.0,
Alaska Air Group Inc,ALK,,766421,2017.0,Q3,2017-07-01,2017-09-30,,,115000000.0,26000000.0,95000000.0,-99000000.0,,15000000.0,-156000000.0,-171000000.0,273000000.0,-156000000.0,-171000000.0,273000000.0,-54000000.0,259000000.0,259000000.0,18000000.0,,28000000.0,-37000000.0,-398000000.0,-329000000.0,-106000000.0,-28000000.0,528000000.0,
Alaska Air Group Inc,ALK,,766421,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-07 18:09:38+00:00,,14000000.0,42000000.0,180000000.0,493000000.0,,12000000.0,-243000000.0,-971000000.0,1084000000.0,-243000000.0,-971000000.0,1084000000.0,-130000000.0,386000000.0,386000000.0,25000000.0,,10000000.0,-74000000.0,-1010000000.0,-512000000.0,-159000000.0,-22000000.0,541000000.0,
Alaska Air Group Inc,ALK,,766421,2017.0,Q2TTM,2016-07-01,2017-06-30,,-1951000000.0,291000000.0,58000000.0,363000000.0,431000000.0,,2064000000.0,1549000000.0,-3003000000.0,1571000000.0,1549000000.0,-3003000000.0,1571000000.0,117000000.0,739000000.0,739000000.0,38000000.0,,12000000.0,-142000000.0,-1360000000.0,-850000000.0,-351000000.0,-22000000.0,1146000000.0,
Alaska Air Group Inc,ALK,,766421,2017.0,Q2,2017-04-01,2017-06-30,,,12000000.0,16000000.0,90000000.0,219000000.0,,1000000.0,-116000000.0,-483000000.0,614000000.0,-116000000.0,-483000000.0,614000000.0,15000000.0,293000000.0,293000000.0,12000000.0,,10000000.0,-37000000.0,-453000000.0,-296000000.0,-58000000.0,-22000000.0,256000000.0,
Alaska Air Group Inc,ALK,,766421,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 18:57:40+00:00,,2000000.0,26000000.0,90000000.0,274000000.0,,11000000.0,-127000000.0,-488000000.0,470000000.0,-127000000.0,-488000000.0,470000000.0,-145000000.0,93000000.0,93000000.0,13000000.0,,0.0,-37000000.0,-557000000.0,-216000000.0,-101000000.0,0.0,285000000.0,
Alaska Air Group Inc,ALK,,766421,2017.0,Q1TTM,2016-04-01,2017-03-31,,-1951000000.0,448000000.0,42000000.0,365000000.0,230000000.0,,2067000000.0,1548000000.0,-2774000000.0,1331000000.0,1548000000.0,-2774000000.0,1331000000.0,105000000.0,706000000.0,706000000.0,30000000.0,,4000000.0,-139000000.0,-1159000000.0,-775000000.0,-314000000.0,-66000000.0,1107000000.0,
Alaska Air Group Inc,ALK,,766421,2018.0,FY,2018-01-01,2018-12-31,2020-02-12 16:03:39+00:00,,0.0,72000000.0,398000000.0,313000000.0,,368000000.0,-647000000.0,-631000000.0,1195000000.0,-647000000.0,-631000000.0,1195000000.0,-83000000.0,437000000.0,437000000.0,47000000.0,,47000000.0,-158000000.0,-834000000.0,-960000000.0,-807000000.0,-50000000.0,1116000000.0,
Alaska Air Group Inc,ALK,,766421,2018.0,Q4,2018-10-01,2018-12-31,,,,12000000.0,108000000.0,65000000.0,,335000000.0,19000000.0,-298000000.0,209000000.0,19000000.0,-298000000.0,209000000.0,-70000000.0,23000000.0,23000000.0,13000000.0,,11000000.0,-40000000.0,-162000000.0,-406000000.0,-263000000.0,-13000000.0,259000000.0,
Alaska Air Group Inc,ALK,,766421,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-07 16:02:12+00:00,,0.0,60000000.0,290000000.0,248000000.0,,33000000.0,-666000000.0,-333000000.0,986000000.0,-666000000.0,-333000000.0,986000000.0,-13000000.0,414000000.0,414000000.0,34000000.0,,36000000.0,-118000000.0,-672000000.0,-554000000.0,-544000000.0,-37000000.0,857000000.0,
Alaska Air Group Inc,ALK,,766421,2018.0,Q3TTM,2017-10-01,2018-09-30,,,48000000.0,76000000.0,387000000.0,60000000.0,,34000000.0,-859000000.0,-320000000.0,1222000000.0,-859000000.0,-320000000.0,1219000000.0,40000000.0,729000000.0,729000000.0,46000000.0,,76000000.0,-155000000.0,-833000000.0,-739000000.0,-676000000.0,-62000000.0,1176000000.0,
Alaska Air Group Inc,ALK,,766421,2018.0,Q3,2018-07-01,2018-09-30,,,,21000000.0,99000000.0,-73000000.0,,18000000.0,-319000000.0,135000000.0,260000000.0,-319000000.0,135000000.0,260000000.0,76000000.0,217000000.0,217000000.0,17000000.0,,26000000.0,-39000000.0,-143000000.0,-131000000.0,-286000000.0,-12000000.0,383000000.0,
Alaska Air Group Inc,ALK,,766421,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-06 16:06:40+00:00,,0.0,39000000.0,191000000.0,321000000.0,,15000000.0,-347000000.0,-468000000.0,726000000.0,-347000000.0,-468000000.0,726000000.0,-89000000.0,197000000.0,197000000.0,17000000.0,,10000000.0,-79000000.0,-529000000.0,-423000000.0,-258000000.0,-25000000.0,474000000.0,
Alaska Air Group Inc,ALK,,766421,2018.0,Q2TTM,2017-07-01,2018-06-30,,,163000000.0,81000000.0,383000000.0,34000000.0,,31000000.0,-696000000.0,-626000000.0,1235000000.0,-696000000.0,-626000000.0,1232000000.0,-90000000.0,771000000.0,771000000.0,47000000.0,,78000000.0,-153000000.0,-1088000000.0,-937000000.0,-496000000.0,-78000000.0,1321000000.0,
Alaska Air Group Inc,ALK,,766421,2018.0,Q2,2018-04-01,2018-06-30,,,,15000000.0,97000000.0,121000000.0,,-2000000.0,-191000000.0,-304000000.0,420000000.0,-191000000.0,-304000000.0,420000000.0,-75000000.0,193000000.0,193000000.0,9000000.0,,2000000.0,-39000000.0,-291000000.0,-188000000.0,-138000000.0,-12000000.0,173000000.0,
Alaska Air Group Inc,ALK,,766421,2018.0,Q1,2018-01-01,2018-03-31,2019-05-09 16:03:09+00:00,,0.0,24000000.0,94000000.0,200000000.0,,17000000.0,-156000000.0,-164000000.0,306000000.0,-156000000.0,-164000000.0,306000000.0,-14000000.0,4000000.0,4000000.0,8000000.0,,8000000.0,-40000000.0,-238000000.0,-235000000.0,-120000000.0,-13000000.0,301000000.0,
Alaska Air Group Inc,ALK,,766421,2018.0,Q1TTM,2017-04-01,2018-03-31,,,175000000.0,82000000.0,376000000.0,132000000.0,,34000000.0,-621000000.0,-805000000.0,1429000000.0,-621000000.0,-805000000.0,1426000000.0,,871000000.0,871000000.0,50000000.0,,86000000.0,-151000000.0,-1250000000.0,-1045000000.0,-416000000.0,-88000000.0,1404000000.0,
Alaska Air Group Inc,ALK,,766421,2019.0,Q3TTM,2018-10-01,2019-09-30,,,2000000.0,60000000.0,425000000.0,521000000.0,,731000000.0,-519000000.0,-1006000000.0,1590000000.0,-519000000.0,-1006000000.0,1590000000.0,65000000.0,611000000.0,611000000.0,33000000.0,,48000000.0,-169000000.0,-1608000000.0,-933000000.0,-1015000000.0,-66000000.0,1487000000.0,
Alaska Air Group Inc,ALK,,766421,2019.0,Q3,2019-07-01,2019-09-30,,,2000000.0,14000000.0,106000000.0,-84000000.0,,116000000.0,-175000000.0,-178000000.0,348000000.0,-175000000.0,-178000000.0,348000000.0,-5000000.0,322000000.0,322000000.0,4000000.0,,12000000.0,-43000000.0,-561000000.0,-194000000.0,-220000000.0,-28000000.0,565000000.0,
Alaska Air Group Inc,ALK,,766421,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-07 16:02:12+00:00,,2000000.0,48000000.0,317000000.0,456000000.0,,396000000.0,-538000000.0,-708000000.0,1381000000.0,-538000000.0,-708000000.0,1381000000.0,135000000.0,588000000.0,588000000.0,20000000.0,,37000000.0,-129000000.0,-1446000000.0,-527000000.0,-752000000.0,-53000000.0,1228000000.0,
Alaska Air Group Inc,ALK,,766421,2019.0,Q2TTM,2018-07-01,2019-06-30,,,,67000000.0,418000000.0,532000000.0,,633000000.0,-663000000.0,-693000000.0,1502000000.0,-663000000.0,-693000000.0,1502000000.0,146000000.0,506000000.0,506000000.0,46000000.0,,62000000.0,-165000000.0,-1190000000.0,-870000000.0,-1081000000.0,-50000000.0,1305000000.0,
Alaska Air Group Inc,ALK,,766421,2019.0,Q2,2019-04-01,2019-06-30,,,,16000000.0,105000000.0,521000000.0,,2000000.0,-192000000.0,-344000000.0,565000000.0,-192000000.0,-344000000.0,565000000.0,29000000.0,262000000.0,262000000.0,-323000000.0,,20000000.0,-43000000.0,-534000000.0,-218000000.0,-139000000.0,-12000000.0,388000000.0,
Alaska Air Group Inc,ALK,,766421,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-06 16:06:40+00:00,,0.0,34000000.0,211000000.0,540000000.0,,280000000.0,-363000000.0,-530000000.0,1033000000.0,-363000000.0,-530000000.0,1033000000.0,140000000.0,266000000.0,266000000.0,16000000.0,,25000000.0,-86000000.0,-885000000.0,-333000000.0,-532000000.0,-25000000.0,663000000.0,
Alaska Air Group Inc,ALK,,766421,2019.0,Q1TTM,2018-04-01,2019-03-31,,,,66000000.0,410000000.0,132000000.0,,629000000.0,-662000000.0,-653000000.0,1357000000.0,-662000000.0,-653000000.0,1357000000.0,42000000.0,437000000.0,437000000.0,378000000.0,,44000000.0,-161000000.0,-947000000.0,-840000000.0,-1080000000.0,-50000000.0,1090000000.0,
