company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Kraft Heinz Foods Co,HNZ,,46640,2010.0,Q3TTM,2009-01-29,2010-01-27,,-80215000.0,46268000.0,242740000.0,18873000.0,16574000.0,439459000.0,267275000.0,-1681428000.0,-126867000.0,1663087000.0,-1681428000.0,-126867000.0,1663087000.0,-128634000.0,865010000.0,865010000.0,69610000.0,24128000.0,188193000.0,-530591000.0,-259093000.0,-1442240000.0,,,5375000.0
Kraft Heinz Foods Co,HNZ,,46640,2010.0,Q3,2009-10-29,2010-01-27,,-73068000.0,11530000.0,59805000.0,9088000.0,-69595000.0,151308000.0,2860000.0,-202312000.0,-119616000.0,493246000.0,-202312000.0,-119616000.0,493246000.0,101723000.0,231149000.0,231149000.0,39454000.0,17336000.0,-1757000.0,-133375000.0,-54249000.0,-89133000.0,,,370000.0
Kraft Heinz Foods Co,HNZ,,46640,2010.0,Q3YTD,2009-04-30,2010-01-27,2010-02-25 15:26:19+00:00,-73376000.0,35524000.0,183912000.0,18417000.0,7215000.0,-51610000.0,449417000.0,-803605000.0,-16570000.0,1002122000.0,-803605000.0,-16570000.0,1002122000.0,189162000.0,687568000.0,687568000.0,146728000.0,22465000.0,187474000.0,-399615000.0,-150419000.0,-875872000.0,0.0,,1334000.0
Kraft Heinz Foods Co,HNZ,,46640,2010.0,Q2TTM,2008-10-30,2009-10-28,,-177956000.0,44645000.0,239101000.0,9760000.0,63486000.0,278534000.0,329815000.0,-1566990000.0,-425759000.0,1462191000.0,-1566990000.0,-425759000.0,1462191000.0,-467072000.0,877637000.0,877637000.0,22274000.0,8612000.0,1275000.0,-528717000.0,-264073000.0,-1376700000.0,,,5235000.0
Kraft Heinz Foods Co,HNZ,,46640,2010.0,Q2,2009-07-30,2009-10-28,,-308000.0,12375000.0,62825000.0,7593000.0,54534000.0,-91665000.0,188126000.0,-634205000.0,149547000.0,340008000.0,-634205000.0,149547000.0,340008000.0,-90116000.0,237327000.0,237327000.0,119146000.0,3108000.0,189405000.0,-133284000.0,-47462000.0,-692155000.0,,,319000.0
Kraft Heinz Foods Co,HNZ,,46640,2010.0,Q2YTD,2009-04-30,2009-10-28,2009-11-24 16:44:23+00:00,-308000.0,23994000.0,124107000.0,9329000.0,76810000.0,-202918000.0,446557000.0,-601293000.0,103046000.0,508876000.0,-601293000.0,103046000.0,508876000.0,87439000.0,456419000.0,456419000.0,107274000.0,5129000.0,189231000.0,-266240000.0,-96170000.0,-786739000.0,0.0,,964000.0
Kraft Heinz Foods Co,HNZ,,46640,2010.0,Q1TTM,2008-07-31,2009-07-29,,-293898000.0,41682000.0,236861000.0,9622000.0,-111008000.0,246250000.0,259655000.0,-470067000.0,-772258000.0,1349685000.0,-470067000.0,-772258000.0,1349685000.0,-3648000.0,922769000.0,922769000.0,-97877000.0,84278000.0,-194150000.0,-526916000.0,-299195000.0,-287084000.0,,,5363000.0
Kraft Heinz Foods Co,HNZ,,46640,2010.0,Q1,2009-04-30,2009-07-29,2009-08-20 17:08:55+00:00,,11619000.0,61282000.0,1736000.0,22276000.0,-111253000.0,258431000.0,32912000.0,-46501000.0,168868000.0,32912000.0,-46501000.0,168868000.0,177555000.0,219092000.0,219092000.0,-11872000.0,2021000.0,-174000.0,-132956000.0,-48708000.0,-94584000.0,0.0,,645000.0
Kraft Heinz Foods Co,HNZ,,46640,2011.0,FY,2010-04-29,2011-04-27,2014-03-10 08:28:38+00:00,-618302000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,618302000.0,0.0,0.0,0.0,0.0,0.0,0.0
Kraft Heinz Foods Co,HNZ,,46640,2011.0,Q4,2011-01-27,2011-04-27,,-482893000.0,-31371000.0,-181002000.0,,-21337000.0,-71236000.0,-245114000.0,256985000.0,337125000.0,-1141555000.0,256985000.0,337125000.0,-1141555000.0,-568782000.0,-779064000.0,-779064000.0,-78882000.0,-129049000.0,629747000.0,434085000.0,195218000.0,197063000.0,,,-4947000.0
Kraft Heinz Foods Co,HNZ,,46640,2011.0,Q3TTM,2010-01-28,2011-01-26,,-73461000.0,44155000.0,251618000.0,220000.0,-3494000.0,64066000.0,242753000.0,-601296000.0,-307112000.0,1401630000.0,-601296000.0,-307112000.0,1401630000.0,489728000.0,973839000.0,973839000.0,67952000.0,111889000.0,-11536000.0,-568022000.0,-322441000.0,-387916000.0,,,100106000.0
Kraft Heinz Foods Co,HNZ,,46640,2011.0,Q3,2010-10-28,2011-01-26,,-135409000.0,10516000.0,60826000.0,,-13130000.0,112329000.0,201438000.0,109105000.0,-219279000.0,509468000.0,109105000.0,-219279000.0,509468000.0,386164000.0,276527000.0,276527000.0,49270000.0,37552000.0,-11951000.0,-145493000.0,-73116000.0,15608000.0,,,1197000.0
Kraft Heinz Foods Co,HNZ,,46640,2011.0,Q3YTD,2010-04-29,2011-01-26,2011-03-03 10:43:44+00:00,-135409000.0,31371000.0,181002000.0,,21337000.0,71236000.0,245114000.0,-256985000.0,-337125000.0,1141555000.0,-256985000.0,-337125000.0,1141555000.0,568782000.0,779064000.0,779064000.0,78882000.0,129049000.0,-11445000.0,-434085000.0,-195218000.0,-197063000.0,,,4947000.0
Kraft Heinz Foods Co,HNZ,,46640,2011.0,Q2TTM,2009-10-29,2010-10-27,,-11120000.0,45169000.0,250597000.0,9308000.0,-59959000.0,103045000.0,44175000.0,-912713000.0,-207449000.0,1385408000.0,-912713000.0,-207449000.0,1385408000.0,205287000.0,928461000.0,928461000.0,58136000.0,91673000.0,-1342000.0,-555904000.0,-303574000.0,-492657000.0,,,99279000.0
Kraft Heinz Foods Co,HNZ,,46640,2011.0,Q2,2010-07-29,2010-10-27,,,10251000.0,61461000.0,,44122000.0,-2965000.0,19151000.0,-168083000.0,-64358000.0,359681000.0,-168083000.0,-64358000.0,359681000.0,171362000.0,253942000.0,253942000.0,36992000.0,72063000.0,-1426000.0,-144866000.0,-66477000.0,-114431000.0,,,3545000.0
Kraft Heinz Foods Co,HNZ,,46640,2011.0,Q2YTD,2010-04-29,2010-10-27,2010-11-23 08:14:58+00:00,,20855000.0,120176000.0,,34467000.0,-41093000.0,43676000.0,-366090000.0,-117846000.0,632087000.0,-366090000.0,-117846000.0,632087000.0,182618000.0,502537000.0,502537000.0,29612000.0,91497000.0,506000.0,-288592000.0,-122102000.0,-212671000.0,,,3750000.0
Kraft Heinz Foods Co,HNZ,,46640,2011.0,Q1TTM,2009-07-30,2010-07-28,,-11428000.0,47293000.0,251961000.0,16901000.0,-49547000.0,14345000.0,213150000.0,-1378835000.0,6456000.0,1365735000.0,-1378835000.0,6456000.0,1365735000.0,-56191000.0,911846000.0,911846000.0,140290000.0,22718000.0,189489000.0,-544322000.0,-284559000.0,-1070381000.0,,,96053000.0
Kraft Heinz Foods Co,HNZ,,46640,2011.0,Q1,2010-04-29,2010-07-28,2010-09-01 10:30:56+00:00,,10604000.0,58715000.0,,-9655000.0,-38128000.0,24525000.0,-198007000.0,-53488000.0,272406000.0,-198007000.0,-53488000.0,272406000.0,11256000.0,248595000.0,248595000.0,-7380000.0,19434000.0,1932000.0,-143726000.0,-55625000.0,-98240000.0,,,205000.0
Kraft Heinz Foods Co,HNZ,,46640,2012.0,FY,2011-04-28,2012-04-29,2014-03-10 08:28:38+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kraft Heinz Foods Co,HNZ,,46640,2012.0,Q4,2012-01-26,2012-04-29,,3250000.0,-33965000.0,-217620000.0,,129059000.0,358264000.0,-1316382000.0,219225000.0,270630000.0,-743514000.0,219225000.0,270630000.0,-743514000.0,-124600000.0,-762334000.0,-762334000.0,-87859000.0,-19694000.0,47784000.0,464901000.0,274498000.0,888496000.0,201904000.0,-47976000.0,-6926000.0
Kraft Heinz Foods Co,HNZ,,46640,2012.0,Q3TTM,2011-01-27,2012-01-25,,-486143000.0,2594000.0,36618000.0,,-150396000.0,-429500000.0,1071268000.0,37760000.0,66495000.0,-398041000.0,37760000.0,66495000.0,-398041000.0,-444182000.0,-16730000.0,-16730000.0,8977000.0,-109355000.0,581963000.0,-30816000.0,-79280000.0,-691433000.0,-201904000.0,47976000.0,1979000.0
Kraft Heinz Foods Co,HNZ,,46640,2012.0,Q3,2011-10-27,2012-01-25,,-3250000.0,11666000.0,72182000.0,,-53734000.0,-52670000.0,376000.0,-195443000.0,-105919000.0,346000000.0,-195443000.0,-105919000.0,346000000.0,-9096000.0,287239000.0,287239000.0,27583000.0,19639000.0,-52132000.0,-154336000.0,-99327000.0,-19364000.0,-41758000.0,47976000.0,814000.0
Kraft Heinz Foods Co,HNZ,,46640,2012.0,Q3YTD,2011-04-28,2012-01-25,2012-02-21 11:03:40+00:00,-3250000.0,33965000.0,217620000.0,,-129059000.0,-358264000.0,1316382000.0,-219225000.0,-270630000.0,743514000.0,-219225000.0,-270630000.0,743514000.0,124600000.0,762334000.0,762334000.0,87859000.0,19694000.0,-47784000.0,-464901000.0,-274498000.0,-888496000.0,-201904000.0,47976000.0,6926000.0
Kraft Heinz Foods Co,HNZ,,46640,2012.0,Q2TTM,2010-10-28,2011-10-26,,-618302000.0,1444000.0,25262000.0,,-109792000.0,-264501000.0,1272330000.0,342308000.0,-46865000.0,-234573000.0,342308000.0,-46865000.0,-234573000.0,-48922000.0,-27442000.0,-27442000.0,30664000.0,-91442000.0,622144000.0,-21973000.0,-53069000.0,-656461000.0,-160146000.0,,2362000.0
Kraft Heinz Foods Co,HNZ,,46640,2012.0,Q2,2011-07-28,2011-10-26,,,11195000.0,72538000.0,,-56780000.0,-108335000.0,432505000.0,96907000.0,-92572000.0,232724000.0,96907000.0,-92572000.0,232724000.0,180279000.0,240136000.0,240136000.0,17190000.0,-43858000.0,8809000.0,-155484000.0,-100901000.0,-62850000.0,-73406000.0,,-480000.0
Kraft Heinz Foods Co,HNZ,,46640,2012.0,Q2YTD,2011-04-28,2011-10-26,2011-11-22 10:12:09+00:00,,22299000.0,145438000.0,,-75325000.0,-305594000.0,1316006000.0,-23782000.0,-164711000.0,397514000.0,-23782000.0,-164711000.0,397514000.0,133696000.0,475095000.0,475095000.0,60276000.0,55000.0,4348000.0,-310565000.0,-175171000.0,-869132000.0,-160146000.0,,6112000.0
Kraft Heinz Foods Co,HNZ,,46640,2012.0,Q1TTM,2010-07-29,2011-07-27,,-618302000.0,500000.0,14185000.0,,-8890000.0,-159131000.0,858976000.0,77318000.0,-18651000.0,-107616000.0,77318000.0,-18651000.0,-107616000.0,-57839000.0,-13636000.0,-13636000.0,50466000.0,24479000.0,611909000.0,-11355000.0,-18645000.0,-708042000.0,-86740000.0,,6387000.0
Kraft Heinz Foods Co,HNZ,,46640,2012.0,Q1,2011-04-28,2011-07-27,2011-08-26 10:59:09+00:00,,11104000.0,72900000.0,,-18545000.0,-197259000.0,883501000.0,-120689000.0,-72139000.0,164790000.0,-120689000.0,-72139000.0,164790000.0,-46583000.0,234959000.0,234959000.0,43086000.0,43913000.0,-4461000.0,-155081000.0,-74270000.0,-806282000.0,-86740000.0,,6592000.0
Kraft Heinz Foods Co,HNZ,,46640,2013.0,FY,2012-04-30,2013-04-28,2014-03-10 08:28:38+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kraft Heinz Foods Co,HNZ,,46640,2013.0,Q4,2013-01-28,2013-04-28,,,-34890000.0,-221519000.0,-16783000.0,26037000.0,486987000.0,-235002000.0,649285000.0,231351000.0,-676921000.0,649285000.0,231351000.0,-676921000.0,229752000.0,-829080000.0,-829080000.0,-78419000.0,28568000.0,6282000.0,499678000.0,259187000.0,216972000.0,139069000.0,,-17335000.0
Kraft Heinz Foods Co,HNZ,,46640,2013.0,Q3TTM,2012-01-26,2013-01-27,,3250000.0,925000.0,3899000.0,16783000.0,103022000.0,-128723000.0,-1081380000.0,-430060000.0,39279000.0,-66593000.0,-430060000.0,39279000.0,-66593000.0,-354352000.0,66746000.0,66746000.0,-9440000.0,-48262000.0,41502000.0,-34777000.0,15311000.0,671524000.0,62835000.0,-47976000.0,10409000.0
Kraft Heinz Foods Co,HNZ,,46640,2013.0,Q3,2012-10-29,2013-01-27,,,34890000.0,221519000.0,16783000.0,-26037000.0,-486987000.0,235002000.0,-649285000.0,-231351000.0,676921000.0,-649285000.0,-231351000.0,676921000.0,-229752000.0,829080000.0,829080000.0,78419000.0,-28568000.0,-6282000.0,-499678000.0,-259187000.0,-216972000.0,-139069000.0,,17335000.0
Kraft Heinz Foods Co,HNZ,,46640,2013.0,Q3YTD,2012-04-30,2013-01-27,2013-02-21 17:14:35+00:00,0.0,34890000.0,221519000.0,16783000.0,-26037000.0,-486987000.0,235002000.0,-649285000.0,-231351000.0,676921000.0,-649285000.0,-231351000.0,676921000.0,-229752000.0,829080000.0,829080000.0,78419000.0,-28568000.0,-6282000.0,-499678000.0,-259187000.0,-216972000.0,-139069000.0,0.0,17335000.0
Kraft Heinz Foods Co,HNZ,,46640,2013.0,Q2YTD,2012-04-30,2012-10-28,2013-12-11 12:24:41+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Kraft Heinz Foods Co,HNZ,,46640,2013.0,Q2TTM,2011-10-27,2012-10-28,,,-22299000.0,-145438000.0,,75325000.0,305594000.0,-1316006000.0,23782000.0,164711000.0,-397514000.0,23782000.0,164711000.0,-397514000.0,-133696000.0,-475095000.0,-475095000.0,-60276000.0,-55000.0,-4348000.0,310565000.0,175171000.0,869132000.0,160146000.0,,-6112000.0
Kraft Heinz Foods Co,HNZ,,46640,2013.0,Q1,2012-04-30,2012-07-29,2013-09-11 15:44:43+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Kraft Heinz Foods Co,HNZ,,46640,2013.0,Q1TTM,2011-07-28,2012-07-29,,,-11104000.0,-72900000.0,,18545000.0,197259000.0,-883501000.0,120689000.0,72139000.0,-164790000.0,120689000.0,72139000.0,-164790000.0,46583000.0,-234959000.0,-234959000.0,-43086000.0,-43913000.0,4461000.0,155081000.0,74270000.0,806282000.0,86740000.0,,-6592000.0
