company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2011.0,Q2TTM,2010-07-01,2011-06-30,,-4000000.0,64000000.0,2483000000.0,2006000000.0,,482000000.0,200000000.0,1937000000.0,,1000000.0,-3753000000.0,4112000000.0,1000000.0,-3753000000.0,4104000000.0,352000000.0,2049000000.0,2049000000.0,-425000000.0,-350000000.0,203000000.0,,-979000000.0,-2141000000.0,-4525000000.0,-807000000.0,,,2313000000.0,401000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2011.0,Q2,2011-04-01,2011-06-30,,-2000000.0,,,487000000.0,,-146000000.0,4000000.0,503000000.0,,107000000.0,-920000000.0,756000000.0,107000000.0,-920000000.0,756000000.0,-57000000.0,441000000.0,441000000.0,-26000000.0,,222000000.0,,-334000000.0,-602000000.0,-1041000000.0,-66000000.0,,,606000000.0,-103000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2011.0,Q1TTM,2010-04-01,2011-03-31,,-2000000.0,64000000.0,2483000000.0,1992000000.0,,776000000.0,277000000.0,2250000000.0,,93000000.0,-4105000000.0,4351000000.0,93000000.0,-4105000000.0,4351000000.0,339000000.0,1391000000.0,1391000000.0,192000000.0,,-45000000.0,,-1319000000.0,-2320000000.0,-4630000000.0,-1115000000.0,,,2386000000.0,506000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2012.0,Q4,2012-10-01,2012-12-31,,-344000000.0,72000000.0,2939000000.0,787000000.0,71000000.0,-69000000.0,7000000.0,1590000000.0,,606000000.0,-2208000000.0,1265000000.0,606000000.0,-2208000000.0,1265000000.0,-337000000.0,437000000.0,437000000.0,110000000.0,-733000000.0,-479000000.0,,181000000.0,-2566000000.0,-1656000000.0,-439000000.0,,,2583000000.0,183000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 19:04:35+00:00,-451000000.0,72000000.0,2939000000.0,2652000000.0,71000000.0,277000000.0,99000000.0,4448000000.0,,267000000.0,-6197000000.0,5244000000.0,267000000.0,-6197000000.0,5244000000.0,-686000000.0,1782000000.0,1782000000.0,533000000.0,,-340000000.0,,-1777000000.0,-4725000000.0,-5501000000.0,-2503000000.0,,,4537000000.0,212000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2012.0,Q3TTM,2011-10-01,2012-09-30,,-108000000.0,26000000.0,2659000000.0,2383000000.0,,235000000.0,146000000.0,4052000000.0,,458000000.0,-2367000000.0,4624000000.0,458000000.0,-2367000000.0,4624000000.0,-271000000.0,1635000000.0,1635000000.0,371000000.0,733000000.0,3181000000.0,-2986000000.0,-2300000000.0,-2958000000.0,-5218000000.0,-2173000000.0,,,2704000000.0,32000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2012.0,Q3,2012-07-01,2012-09-30,,-71000000.0,,,788000000.0,,324000000.0,78000000.0,1376000000.0,,-144000000.0,-1598000000.0,1977000000.0,-144000000.0,-1598000000.0,1977000000.0,235000000.0,598000000.0,598000000.0,267000000.0,251000000.0,171000000.0,,-801000000.0,-910000000.0,-1593000000.0,-1048000000.0,,,799000000.0,6000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2012.0,Q2TTM,2011-07-01,2012-06-30,,-83000000.0,26000000.0,2659000000.0,2112000000.0,,97000000.0,71000000.0,3698000000.0,,1194000000.0,-4987000000.0,3957000000.0,1194000000.0,-4987000000.0,3957000000.0,164000000.0,1507000000.0,1507000000.0,241000000.0,482000000.0,-236000000.0,,-1837000000.0,-3178000000.0,-4568000000.0,-1220000000.0,,,2937000000.0,141000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2012.0,Q2,2012-04-01,2012-06-30,,6000000.0,,,533000000.0,,220000000.0,6000000.0,932000000.0,,536000000.0,-1211000000.0,1130000000.0,536000000.0,-1211000000.0,1130000000.0,455000000.0,448000000.0,448000000.0,-71000000.0,330000000.0,-5000000.0,,-539000000.0,-288000000.0,-1264000000.0,-193000000.0,,,334000000.0,6000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2012.0,Q1TTM,2011-04-01,2012-03-31,,-91000000.0,26000000.0,2659000000.0,2066000000.0,,-269000000.0,69000000.0,3269000000.0,,765000000.0,-4696000000.0,3583000000.0,765000000.0,-4696000000.0,3583000000.0,-348000000.0,1500000000.0,1500000000.0,286000000.0,152000000.0,-9000000.0,,-1632000000.0,-3492000000.0,-4345000000.0,-1093000000.0,,,3209000000.0,32000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 17:07:24+00:00,,-202000000.0,3362000000.0,3229000000.0,,106000000.0,18000000.0,3715000000.0,,-1327000000.0,-4978000000.0,6382000000.0,-1327000000.0,-4978000000.0,6382000000.0,77000000.0,2676000000.0,2676000000.0,371000000.0,,179000000.0,,-2203000000.0,-6223000000.0,-5526000000.0,-2761000000.0,,-96000000.0,6315000000.0,277000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2013.0,Q4,2013-10-01,2013-12-31,,,-202000000.0,3362000000.0,864000000.0,,-58000000.0,10000000.0,158000000.0,,-645000000.0,-1412000000.0,1392000000.0,-645000000.0,-1412000000.0,1392000000.0,-665000000.0,692000000.0,692000000.0,-106000000.0,,-7000000.0,,-558000000.0,-1579000000.0,-1672000000.0,-255000000.0,,,1628000000.0,218000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2013.0,Q3TTM,2012-10-01,2013-09-30,,-344000000.0,72000000.0,2939000000.0,3152000000.0,71000000.0,95000000.0,15000000.0,5147000000.0,,-76000000.0,-5774000000.0,6255000000.0,-76000000.0,-5774000000.0,6255000000.0,405000000.0,2421000000.0,2421000000.0,587000000.0,-733000000.0,-293000000.0,,-1464000000.0,-7210000000.0,-5510000000.0,-2945000000.0,,-96000000.0,7270000000.0,242000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2013.0,Q3,2013-07-01,2013-09-30,,,,,821000000.0,,267000000.0,1000000.0,962000000.0,,-548000000.0,-1004000000.0,2147000000.0,-548000000.0,-1004000000.0,2147000000.0,595000000.0,1008000000.0,1008000000.0,51000000.0,,-30000000.0,,-552000000.0,-1768000000.0,-1139000000.0,-959000000.0,,,1912000000.0,21000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 16:30:53+00:00,0.0,,,2365000000.0,,164000000.0,8000000.0,3557000000.0,,-682000000.0,-3566000000.0,4990000000.0,-682000000.0,-3566000000.0,4990000000.0,742000000.0,1984000000.0,1984000000.0,477000000.0,,186000000.0,,-1645000000.0,-4644000000.0,-3854000000.0,-2506000000.0,,-96000000.0,4687000000.0,59000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2013.0,Q2TTM,2012-07-01,2013-06-30,,-415000000.0,72000000.0,2939000000.0,3119000000.0,71000000.0,152000000.0,92000000.0,5561000000.0,,328000000.0,-6368000000.0,6085000000.0,328000000.0,-6368000000.0,6085000000.0,45000000.0,2011000000.0,2011000000.0,803000000.0,-482000000.0,-92000000.0,,-1713000000.0,-6352000000.0,-5964000000.0,-3034000000.0,,-96000000.0,6157000000.0,227000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2013.0,Q2,2013-04-01,2013-06-30,,32000000.0,,,782000000.0,,209000000.0,2000000.0,959000000.0,,-380000000.0,-1097000000.0,1752000000.0,-380000000.0,-1097000000.0,1752000000.0,275000000.0,342000000.0,342000000.0,419000000.0,,215000000.0,,-548000000.0,-1618000000.0,-1340000000.0,-793000000.0,,,1596000000.0,18000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 11:21:59+00:00,0.0,,,1544000000.0,,-103000000.0,7000000.0,2595000000.0,,-134000000.0,-2562000000.0,2843000000.0,-134000000.0,-2562000000.0,2843000000.0,147000000.0,976000000.0,976000000.0,426000000.0,,216000000.0,,-1093000000.0,-2876000000.0,-2715000000.0,-1547000000.0,,-96000000.0,2775000000.0,38000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2013.0,Q1TTM,2012-04-01,2013-03-31,,-441000000.0,72000000.0,2939000000.0,2870000000.0,71000000.0,163000000.0,96000000.0,5534000000.0,,1244000000.0,-6482000000.0,5463000000.0,1244000000.0,-6482000000.0,5463000000.0,225000000.0,2117000000.0,2117000000.0,313000000.0,-152000000.0,-312000000.0,,-1704000000.0,-5022000000.0,-5888000000.0,-2434000000.0,,-96000000.0,4895000000.0,215000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 16:22:25+00:00,-54000000.0,158000000.0,3379000000.0,3507000000.0,,548000000.0,25000000.0,5197000000.0,,-678000000.0,-5373000000.0,6586000000.0,-678000000.0,-5373000000.0,6586000000.0,-13000000.0,1889000000.0,1889000000.0,642000000.0,,-47000000.0,-548000000.0,-2299000000.0,-4200000000.0,-5384000000.0,-3601000000.0,,,4133000000.0,179000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2014.0,Q4,2014-10-01,2014-12-31,,-38000000.0,158000000.0,3379000000.0,866000000.0,,465000000.0,1000000.0,2006000000.0,,325000000.0,-1639000000.0,1419000000.0,325000000.0,-1639000000.0,1419000000.0,-443000000.0,100000000.0,100000000.0,-12000000.0,,44000000.0,-548000000.0,-584000000.0,-1711000000.0,-1629000000.0,-1098000000.0,,,1688000000.0,7000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 16:47:50+00:00,-16000000.0,,,2641000000.0,,83000000.0,24000000.0,3191000000.0,,-1003000000.0,-3734000000.0,5167000000.0,-1003000000.0,-3734000000.0,5167000000.0,430000000.0,1789000000.0,1789000000.0,654000000.0,,-91000000.0,,-1715000000.0,-2489000000.0,-3755000000.0,-2503000000.0,,,2445000000.0,172000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2014.0,Q3TTM,2013-10-01,2014-09-30,,-16000000.0,-202000000.0,3362000000.0,3505000000.0,,25000000.0,34000000.0,3349000000.0,,-1648000000.0,-5146000000.0,6559000000.0,-1648000000.0,-5146000000.0,6559000000.0,-235000000.0,2481000000.0,2481000000.0,548000000.0,,-98000000.0,,-2273000000.0,-4068000000.0,-5427000000.0,-2758000000.0,,,4073000000.0,390000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2014.0,Q3,2014-07-01,2014-09-30,,,,,893000000.0,,1042000000.0,1000000.0,79000000.0,,-1258000000.0,-1367000000.0,2548000000.0,-1258000000.0,-1367000000.0,2548000000.0,-77000000.0,1269000000.0,1269000000.0,-656000000.0,,-39000000.0,,-599000000.0,-678000000.0,-1355000000.0,-739000000.0,,,652000000.0,53000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2014.0,Q2TTM,2013-07-01,2014-06-30,,-16000000.0,-202000000.0,3362000000.0,3433000000.0,,-750000000.0,34000000.0,4232000000.0,,-938000000.0,-4783000000.0,6158000000.0,-938000000.0,-4783000000.0,6158000000.0,437000000.0,2220000000.0,2220000000.0,1255000000.0,,-89000000.0,,-2226000000.0,-5158000000.0,-5211000000.0,-2978000000.0,,,5333000000.0,358000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2014.0,Q2,2014-04-01,2014-06-30,,-16000000.0,,,864000000.0,,-196000000.0,4000000.0,1339000000.0,,312000000.0,-1081000000.0,1246000000.0,312000000.0,-1081000000.0,1246000000.0,477000000.0,613000000.0,613000000.0,-35000000.0,,7000000.0,,-560000000.0,-808000000.0,-1168000000.0,-471000000.0,,,789000000.0,115000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-07 13:35:51+00:00,-16000000.0,,,1748000000.0,,-959000000.0,23000000.0,3112000000.0,,255000000.0,-2367000000.0,2619000000.0,255000000.0,-2367000000.0,2619000000.0,507000000.0,520000000.0,520000000.0,1310000000.0,,-52000000.0,,-1116000000.0,-1811000000.0,-2400000000.0,-1764000000.0,,,1793000000.0,119000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2014.0,Q1TTM,2013-04-01,2014-03-31,,32000000.0,-202000000.0,3362000000.0,3351000000.0,,-345000000.0,32000000.0,3852000000.0,,-1630000000.0,-4799000000.0,6664000000.0,-1630000000.0,-4799000000.0,6664000000.0,235000000.0,1949000000.0,1949000000.0,1709000000.0,,119000000.0,,-2214000000.0,-5968000000.0,-5383000000.0,-3300000000.0,,,6140000000.0,261000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 16:07:11+00:00,,,,884000000.0,,-763000000.0,19000000.0,1773000000.0,,-57000000.0,-1286000000.0,1373000000.0,-57000000.0,-1286000000.0,1373000000.0,30000000.0,-93000000.0,-93000000.0,1345000000.0,,-59000000.0,,-556000000.0,-1003000000.0,-1232000000.0,-1293000000.0,,,1004000000.0,4000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2015.0,Q4,2015-10-01,2015-12-31,,-280000000.0,170000000.0,1607000000.0,0.0,-2792000000.0,0.0,1000000.0,2531000000.0,,169000000.0,-1986000000.0,1304000000.0,169000000.0,-1986000000.0,1304000000.0,586000000.0,467000000.0,467000000.0,837000000.0,1176000000.0,2669000000.0,1099000000.0,-1738000000.0,-811000000.0,-4622000000.0,-1801000000.0,,,1006000000.0,2844000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-04 15:13:37+00:00,-1317000000.0,,,2680000000.0,2792000000.0,597000000.0,16000000.0,2600000000.0,,-2771000000.0,-3291000000.0,5396000000.0,-2771000000.0,-3291000000.0,5396000000.0,-666000000.0,2349000000.0,2349000000.0,-230000000.0,,-59000000.0,,-1692000000.0,-3226000000.0,-4642000000.0,-2195000000.0,-1500000000.0,,3037000000.0,124000000.0
